# event_ticker=KXATPCHALLENGERMATCH-26MAY13JONVAL
# final_score=6-2 6-7(5) 6-4
# score_resolution=6-2 6-7 6-4
# match_winner=Maximus Jones
# fav_player=Maximus Jones
# dog_player=Amit Vales
# kalshi_date=2026-05-13
timestamp,Maximus Jones,Amit Vales
2026-05-13T07:50:00Z,66.84,36.81
2026-05-13T07:51:00Z,67.00,36.00
2026-05-13T07:52:00Z,67.00,36.00
2026-05-13T07:53:00Z,67.00,36.00
2026-05-13T07:55:00Z,67.00,36.00
2026-05-13T07:56:00Z,67.00,35.00
2026-05-13T07:57:00Z,67.00,35.00
2026-05-13T07:58:00Z,67.00,35.00
2026-05-13T07:59:00Z,67.66,32.82
2026-05-13T08:00:00Z,68.00,34.99
2026-05-13T08:01:00Z,67.74,35.97
2026-05-13T08:02:00Z,76.57,28.42
2026-05-13T08:03:00Z,77.85,23.26
2026-05-13T08:04:00Z,79.64,21.89
2026-05-13T08:05:00Z,77.99,23.95
2026-05-13T08:06:00Z,79.95,20.52
2026-05-13T08:07:00Z,82.85,20.00
2026-05-13T08:08:00Z,83.32,18.18
2026-05-13T08:09:00Z,85.88,14.93
2026-05-13T08:10:00Z,87.89,12.54
2026-05-13T08:11:00Z,88.01,11.05
2026-05-13T08:12:00Z,89.70,10.29
2026-05-13T08:13:00Z,89.79,12.00
2026-05-13T08:14:00Z,87.36,12.90
2026-05-13T08:15:00Z,89.90,11.00
2026-05-13T08:16:00Z,89.11,11.04
2026-05-13T08:17:00Z,87.98,12.17
2026-05-13T08:18:00Z,87.00,13.00
2026-05-13T08:19:00Z,86.97,13.00
2026-05-13T08:20:00Z,89.00,13.00
2026-05-13T08:21:00Z,89.67,11.52
2026-05-13T08:22:00Z,90.00,11.00
2026-05-13T08:23:00Z,90.02,11.00
2026-05-13T08:24:00Z,88.28,11.00
2026-05-13T08:25:00Z,88.00,11.00
2026-05-13T08:26:00Z,88.00,11.00
2026-05-13T08:27:00Z,88.93,12.93
2026-05-13T08:28:00Z,89.38,10.18
2026-05-13T08:29:00Z,89.96,11.10
2026-05-13T08:30:00Z,88.14,12.95
2026-05-13T08:31:00Z,89.00,12.95
2026-05-13T08:32:00Z,88.16,12.00
2026-05-13T08:33:00Z,88.02,12.00
2026-05-13T08:34:00Z,89.76,11.38
2026-05-13T08:35:00Z,89.98,9.96
2026-05-13T08:36:00Z,93.75,6.87
2026-05-13T08:37:00Z,95.24,4.77
2026-05-13T08:38:00Z,97.97,2.24
2026-05-13T08:39:00Z,97.01,2.92
2026-05-13T08:40:00Z,97.44,2.92
2026-05-13T08:41:00Z,96.00,3.53
2026-05-13T08:42:00Z,97.00,3.00
2026-05-13T08:43:00Z,97.00,3.00
2026-05-13T08:44:00Z,97.82,3.75
2026-05-13T08:45:00Z,96.83,3.83
2026-05-13T08:46:00Z,97.59,3.00
2026-05-13T08:47:00Z,98.00,3.00
2026-05-13T08:48:00Z,97.78,2.58
2026-05-13T08:49:00Z,98.00,2.82
2026-05-13T08:50:00Z,96.64,3.00
2026-05-13T08:51:00Z,97.00,3.00
2026-05-13T08:52:00Z,98.00,2.65
2026-05-13T08:53:00Z,97.21,3.00
2026-05-13T08:54:00Z,97.00,4.00
2026-05-13T08:55:00Z,98.00,4.00
2026-05-13T08:56:00Z,97.00,4.00
2026-05-13T08:57:00Z,96.00,3.00
2026-05-13T08:58:00Z,97.78,2.00
2026-05-13T08:59:00Z,98.49,1.00
2026-05-13T09:00:00Z,98.49,1.00
2026-05-13T09:01:00Z,98.49,1.79
2026-05-13T09:02:00Z,98.39,1.87
2026-05-13T09:03:00Z,97.00,2.13
2026-05-13T09:04:00Z,97.00,2.79
2026-05-13T09:05:00Z,96.70,4.05
2026-05-13T09:06:00Z,91.19,8.69
2026-05-13T09:07:00Z,89.48,10.34
2026-05-13T09:08:00Z,86.40,13.10
2026-05-13T09:09:00Z,88.94,11.13
2026-05-13T09:10:00Z,87.31,13.16
2026-05-13T09:11:00Z,82.71,16.53
2026-05-13T09:12:00Z,81.99,19.46
2026-05-13T09:13:00Z,81.32,19.82
2026-05-13T09:14:00Z,82.33,18.56
2026-05-13T09:15:00Z,85.39,15.27
2026-05-13T09:16:00Z,84.57,15.78
2026-05-13T09:17:00Z,81.12,16.73
2026-05-13T09:18:00Z,85.02,15.61
2026-05-13T09:19:00Z,83.02,17.90
2026-05-13T09:20:00Z,81.75,18.56
2026-05-13T09:21:00Z,83.11,19.42
2026-05-13T09:22:00Z,85.51,14.15
2026-05-13T09:23:00Z,86.99,13.53
2026-05-13T09:24:00Z,84.63,14.89
2026-05-13T09:25:00Z,86.53,14.54
2026-05-13T09:26:00Z,87.93,12.58
2026-05-13T09:27:00Z,84.12,15.76
2026-05-13T09:28:00Z,81.95,17.85
2026-05-13T09:29:00Z,74.13,23.65
2026-05-13T09:30:00Z,78.95,23.66
2026-05-13T09:31:00Z,70.88,28.52
2026-05-13T09:32:00Z,66.17,30.73
2026-05-13T09:33:00Z,64.99,35.06
2026-05-13T09:34:00Z,65.00,35.23
2026-05-13T09:35:00Z,64.24,35.19
2026-05-13T09:36:00Z,65.99,34.77
2026-05-13T09:37:00Z,65.18,33.32
2026-05-13T09:38:00Z,67.00,33.89
2026-05-13T09:39:00Z,66.60,33.13
2026-05-13T09:40:00Z,63.28,37.19
2026-05-13T09:41:00Z,63.60,37.60
2026-05-13T09:42:00Z,65.09,35.04
2026-05-13T09:43:00Z,55.84,43.68
2026-05-13T09:44:00Z,57.64,46.62
2026-05-13T09:45:00Z,50.88,53.21
2026-05-13T09:46:00Z,42.09,60.58
2026-05-13T09:47:00Z,44.14,53.68
2026-05-13T09:48:00Z,51.97,47.39
2026-05-13T09:49:00Z,49.05,54.09
2026-05-13T09:50:00Z,38.50,61.77
2026-05-13T09:51:00Z,43.26,59.31
2026-05-13T09:52:00Z,33.46,65.87
2026-05-13T09:53:00Z,34.20,63.82
2026-05-13T09:54:00Z,36.46,63.82
2026-05-13T09:55:00Z,33.16,68.46
2026-05-13T09:56:00Z,31.44,70.65
2026-05-13T09:57:00Z,34.22,65.74
2026-05-13T09:58:00Z,34.98,67.28
2026-05-13T09:59:00Z,37.19,64.17
2026-05-13T10:00:00Z,9.98,82.57
2026-05-13T10:01:00Z,26.81,63.03
2026-05-13T10:02:00Z,37.77,62.80
2026-05-13T10:03:00Z,31.37,66.22
2026-05-13T10:04:00Z,26.93,73.20
2026-05-13T10:05:00Z,22.95,78.18
2026-05-13T10:06:00Z,17.76,82.31
2026-05-13T10:07:00Z,17.71,83.74
2026-05-13T10:08:00Z,12.56,88.41
2026-05-13T10:09:00Z,16.37,82.83
2026-05-13T10:10:00Z,20.27,81.61
2026-05-13T10:11:00Z,23.44,79.03
2026-05-13T10:12:00Z,29.86,70.94
2026-05-13T10:13:00Z,32.89,66.19
2026-05-13T10:14:00Z,39.11,54.49
2026-05-13T10:15:00Z,38.34,62.03
2026-05-13T10:16:00Z,39.94,61.85
2026-05-13T10:17:00Z,42.73,58.67
2026-05-13T10:18:00Z,33.90,68.87
2026-05-13T10:19:00Z,44.81,55.03
2026-05-13T10:20:00Z,44.31,57.11
2026-05-13T10:21:00Z,58.51,39.25
2026-05-13T10:22:00Z,67.37,33.47
2026-05-13T10:23:00Z,67.91,31.72
2026-05-13T10:24:00Z,67.61,32.93
2026-05-13T10:25:00Z,67.10,33.09
2026-05-13T10:26:00Z,72.73,26.16
2026-05-13T10:27:00Z,73.80,26.94
2026-05-13T10:28:00Z,72.03,29.60
2026-05-13T10:29:00Z,67.87,30.57
2026-05-13T10:30:00Z,74.48,30.72
2026-05-13T10:31:00Z,73.68,29.92
2026-05-13T10:32:00Z,76.05,25.47
2026-05-13T10:33:00Z,78.11,20.90
2026-05-13T10:34:00Z,77.38,23.57
2026-05-13T10:35:00Z,73.11,31.14
2026-05-13T10:36:00Z,63.19,38.57
2026-05-13T10:37:00Z,61.55,38.67
2026-05-13T10:38:00Z,69.04,34.91
2026-05-13T10:39:00Z,70.43,30.19
2026-05-13T10:40:00Z,70.60,28.80
2026-05-13T10:41:00Z,73.62,28.02
2026-05-13T10:42:00Z,83.71,18.47
2026-05-13T10:43:00Z,96.76,2.95
2026-05-13T10:44:00Z,99.00,2.95
2026-05-13T10:45:00Z,99.00,2.95
2026-05-13T10:46:00Z,99.00,1.00
2026-05-13T10:47:00Z,99.00,1.00
