# event_ticker=KXATPMATCH-25JUL18SHAWAL
# final_score=6-2 6-2
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Adam Walton
# kalshi_date=2025-07-18
timestamp,Denis Shapovalov,Adam Walton
2025-07-18T15:15:00Z,72.07,
2025-07-18T15:40:00Z,72.07,30.00
2025-07-18T15:54:00Z,72.00,30.00
2025-07-18T15:55:00Z,72.00,29.00
2025-07-18T16:05:00Z,72.84,29.00
2025-07-18T16:20:00Z,73.00,29.00
2025-07-18T17:03:00Z,73.00,29.00
2025-07-18T17:38:00Z,73.00,29.00
2025-07-18T17:40:00Z,73.00,29.00
2025-07-18T17:41:00Z,73.00,29.00
2025-07-18T17:53:00Z,73.00,29.00
2025-07-18T17:55:00Z,73.00,29.00
2025-07-18T18:07:00Z,70.04,29.00
2025-07-18T18:12:00Z,73.00,29.00
2025-07-18T18:17:00Z,72.00,29.00
2025-07-18T18:31:00Z,71.00,29.00
2025-07-18T18:36:00Z,71.00,29.00
2025-07-18T18:41:00Z,71.00,29.00
2025-07-18T18:49:00Z,71.00,29.00
2025-07-18T18:51:00Z,71.00,29.00
2025-07-18T18:54:00Z,71.00,29.00
2025-07-18T18:56:00Z,71.00,29.00
2025-07-18T19:02:00Z,71.00,29.00
2025-07-18T19:17:00Z,71.00,29.00
2025-07-18T19:18:00Z,71.00,29.00
2025-07-18T19:19:00Z,71.00,29.00
2025-07-18T19:20:00Z,71.00,29.00
2025-07-18T19:22:00Z,71.00,29.00
2025-07-18T19:24:00Z,71.00,29.00
2025-07-18T19:29:00Z,71.00,29.00
2025-07-18T19:30:00Z,71.00,29.00
2025-07-18T19:35:00Z,71.00,29.00
2025-07-18T19:39:00Z,71.00,29.00
2025-07-18T19:51:00Z,71.00,29.00
2025-07-18T19:53:00Z,71.00,29.00
2025-07-18T19:57:00Z,71.00,30.00
2025-07-18T20:00:00Z,71.00,30.00
2025-07-18T20:03:00Z,71.00,30.00
2025-07-18T20:04:00Z,71.00,30.00
2025-07-18T20:17:00Z,71.00,30.00
2025-07-18T20:20:00Z,71.00,30.06
2025-07-18T20:39:00Z,71.00,30.06
2025-07-18T20:42:00Z,71.51,30.06
2025-07-18T20:44:00Z,71.51,30.00
2025-07-18T21:02:00Z,71.51,30.00
2025-07-18T21:03:00Z,72.00,30.00
2025-07-18T21:04:00Z,72.00,30.00
2025-07-18T21:10:00Z,72.00,30.00
2025-07-18T21:11:00Z,72.00,30.00
2025-07-18T21:18:00Z,72.00,30.00
2025-07-18T21:19:00Z,72.00,30.00
2025-07-18T21:23:00Z,72.00,30.00
2025-07-18T21:30:00Z,73.00,30.00
2025-07-18T21:33:00Z,73.00,29.00
2025-07-18T21:34:00Z,73.00,29.00
2025-07-18T21:38:00Z,73.00,29.00
2025-07-18T21:40:00Z,73.00,29.00
2025-07-18T21:50:00Z,73.00,29.00
2025-07-18T21:56:00Z,73.00,29.00
2025-07-18T22:05:00Z,73.00,29.00
2025-07-18T22:10:00Z,73.00,29.00
2025-07-18T22:18:00Z,73.00,29.00
2025-07-18T22:22:00Z,73.00,28.00
2025-07-18T22:26:00Z,73.00,28.00
2025-07-18T22:27:00Z,73.00,28.00
2025-07-18T22:29:00Z,73.00,28.00
2025-07-18T22:32:00Z,73.00,29.00
2025-07-18T22:42:00Z,73.00,29.00
2025-07-18T22:45:00Z,73.00,29.00
2025-07-18T22:47:00Z,73.00,28.00
2025-07-18T22:51:00Z,73.20,28.00
2025-07-18T22:52:00Z,73.20,28.00
2025-07-18T22:55:00Z,74.00,28.00
2025-07-18T23:01:00Z,74.00,28.00
2025-07-18T23:04:00Z,74.00,28.00
2025-07-18T23:13:00Z,74.00,28.00
2025-07-18T23:17:00Z,74.24,28.00
2025-07-18T23:18:00Z,74.92,27.00
2025-07-18T23:31:00Z,74.00,27.00
2025-07-18T23:35:00Z,74.00,27.00
2025-07-18T23:37:00Z,74.00,27.00
2025-07-18T23:49:00Z,74.95,27.00
2025-07-18T23:53:00Z,74.00,27.00
2025-07-18T23:58:00Z,74.00,27.00
2025-07-19T00:04:00Z,74.00,27.00
2025-07-19T00:34:00Z,75.00,26.00
2025-07-19T00:35:00Z,75.00,26.00
2025-07-19T00:36:00Z,75.00,26.00
2025-07-19T00:37:00Z,75.00,26.00
2025-07-19T00:39:00Z,75.00,26.00
2025-07-19T00:41:00Z,75.00,26.00
2025-07-19T00:44:00Z,75.00,26.00
2025-07-19T00:48:00Z,75.00,27.00
2025-07-19T00:50:00Z,75.80,27.00
2025-07-19T00:56:00Z,75.06,27.00
2025-07-19T00:57:00Z,70.38,27.00
2025-07-19T00:58:00Z,70.38,26.00
2025-07-19T01:10:00Z,75.00,26.00
2025-07-19T01:11:00Z,75.00,27.00
2025-07-19T01:13:00Z,75.44,26.00
2025-07-19T01:14:00Z,76.00,26.00
2025-07-19T01:16:00Z,76.00,26.00
2025-07-19T01:17:00Z,76.00,26.00
2025-07-19T01:19:00Z,76.00,27.00
2025-07-19T01:21:00Z,76.00,27.00
2025-07-19T01:22:00Z,76.00,27.00
2025-07-19T01:24:00Z,75.00,27.00
2025-07-19T01:25:00Z,75.00,26.00
2025-07-19T01:30:00Z,75.00,27.00
2025-07-19T01:31:00Z,76.00,26.00
2025-07-19T01:33:00Z,76.00,26.00
2025-07-19T01:35:00Z,75.00,26.00
2025-07-19T01:36:00Z,75.00,26.00
2025-07-19T01:38:00Z,75.00,26.00
2025-07-19T01:39:00Z,75.00,26.00
2025-07-19T01:41:00Z,75.00,26.00
2025-07-19T01:43:00Z,75.00,26.00
2025-07-19T01:46:00Z,75.00,26.00
2025-07-19T01:47:00Z,75.00,26.00
2025-07-19T01:52:00Z,75.24,26.37
2025-07-19T01:53:00Z,75.24,26.00
2025-07-19T01:54:00Z,75.36,26.95
2025-07-19T01:56:00Z,75.36,26.00
2025-07-19T01:58:00Z,75.06,26.89
2025-07-19T01:59:00Z,75.06,26.00
2025-07-19T02:01:00Z,76.00,26.84
2025-07-19T02:02:00Z,76.00,26.00
2025-07-19T02:03:00Z,76.00,26.00
2025-07-19T02:05:00Z,76.00,26.00
2025-07-19T02:06:00Z,76.00,26.00
2025-07-19T02:07:00Z,76.00,26.00
2025-07-19T02:09:00Z,76.00,26.00
2025-07-19T02:12:00Z,74.00,26.00
2025-07-19T02:14:00Z,74.00,26.00
2025-07-19T02:15:00Z,74.00,26.00
2025-07-19T02:18:00Z,74.00,25.00
2025-07-19T02:19:00Z,74.00,26.00
2025-07-19T02:20:00Z,74.00,25.00
2025-07-19T02:22:00Z,75.00,26.00
2025-07-19T02:23:00Z,75.00,26.00
2025-07-19T02:24:00Z,76.00,26.00
2025-07-19T02:25:00Z,76.00,26.00
2025-07-19T02:26:00Z,76.00,25.91
2025-07-19T02:27:00Z,76.00,25.91
2025-07-19T02:32:00Z,76.33,25.91
2025-07-19T02:34:00Z,76.90,25.91
2025-07-19T02:35:00Z,76.68,27.62
2025-07-19T02:36:00Z,76.68,26.02
2025-07-19T02:37:00Z,75.91,27.00
2025-07-19T02:38:00Z,75.91,27.00
2025-07-19T02:39:00Z,76.24,26.00
2025-07-19T02:40:00Z,76.99,26.50
2025-07-19T02:41:00Z,78.00,29.01
2025-07-19T02:42:00Z,77.17,28.88
2025-07-19T02:43:00Z,71.80,30.91
2025-07-19T02:44:00Z,70.01,30.24
2025-07-19T02:45:00Z,69.05,33.95
2025-07-19T02:46:00Z,71.99,29.03
2025-07-19T02:47:00Z,72.00,34.89
2025-07-19T02:48:00Z,72.01,29.87
2025-07-19T02:49:00Z,70.00,32.93
2025-07-19T02:50:00Z,68.87,34.07
2025-07-19T02:51:00Z,66.63,36.31
2025-07-19T02:52:00Z,66.00,33.94
2025-07-19T02:53:00Z,62.52,37.05
2025-07-19T02:54:00Z,59.97,41.00
2025-07-19T02:55:00Z,67.75,34.00
2025-07-19T02:56:00Z,63.70,39.30
2025-07-19T02:57:00Z,66.90,35.12
2025-07-19T02:58:00Z,71.96,35.12
2025-07-19T02:59:00Z,74.25,24.75
2025-07-19T03:00:00Z,81.57,21.00
2025-07-19T03:01:00Z,75.04,23.90
2025-07-19T03:02:00Z,75.04,24.45
2025-07-19T03:03:00Z,81.00,15.84
2025-07-19T03:04:00Z,77.15,29.30
2025-07-19T03:05:00Z,74.58,29.43
2025-07-19T03:06:00Z,81.21,19.87
2025-07-19T03:07:00Z,83.00,16.58
2025-07-19T03:08:00Z,85.00,15.29
2025-07-19T03:09:00Z,87.67,12.82
2025-07-19T03:10:00Z,87.99,11.95
2025-07-19T03:11:00Z,88.00,12.90
2025-07-19T03:12:00Z,89.41,12.00
2025-07-19T03:13:00Z,90.93,11.24
2025-07-19T03:14:00Z,89.96,12.44
2025-07-19T03:15:00Z,88.67,12.13
2025-07-19T03:16:00Z,87.45,18.95
2025-07-19T03:17:00Z,85.09,13.63
2025-07-19T03:18:00Z,80.00,18.52
2025-07-19T03:19:00Z,77.92,24.77
2025-07-19T03:20:00Z,80.76,20.76
2025-07-19T03:21:00Z,83.47,17.81
2025-07-19T03:22:00Z,86.92,15.16
2025-07-19T03:23:00Z,86.15,13.04
2025-07-19T03:24:00Z,86.00,14.00
2025-07-19T03:25:00Z,86.00,13.14
2025-07-19T03:26:00Z,92.03,10.39
2025-07-19T03:27:00Z,94.32,8.06
2025-07-19T03:28:00Z,93.00,8.06
2025-07-19T03:29:00Z,94.06,7.65
2025-07-19T03:30:00Z,95.00,4.94
2025-07-19T03:31:00Z,96.00,4.58
2025-07-19T03:32:00Z,96.00,4.00
2025-07-19T03:33:00Z,97.00,1.00
2025-07-19T03:34:00Z,98.97,1.64
2025-07-19T03:35:00Z,99.00,1.37
2025-07-19T03:36:00Z,99.00,1.37
2025-07-19T03:37:00Z,99.00,1.37
2025-07-19T03:38:00Z,99.00,1.00
2025-07-19T03:39:00Z,99.00,1.00
2025-07-19T03:40:00Z,99.00,1.00
2025-07-19T03:41:00Z,99.00,1.00
2025-07-19T03:43:00Z,99.00,1.00
2025-07-19T03:44:00Z,99.00,1.00
2025-07-19T03:45:00Z,99.00,1.00
2025-07-19T03:47:00Z,99.00,1.00
2025-07-19T03:48:00Z,99.00,1.00
2025-07-19T03:49:00Z,99.00,1.00
