# event_ticker=KXATPMATCH-25OCT30SONMED
# final_score=3-6 7-6(5) 6-4
# score_resolution=3-6 7-6 6-4
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Lorenzo Sonego
# kalshi_date=2025-10-30
timestamp,Daniil Medvedev,Lorenzo Sonego
2025-10-30T16:11:00Z,79.00,22.00
2025-10-30T16:12:00Z,79.00,22.00
2025-10-30T16:13:00Z,79.00,22.00
2025-10-30T16:15:00Z,79.00,22.00
2025-10-30T16:17:00Z,79.00,22.00
2025-10-30T16:18:00Z,79.00,23.00
2025-10-30T16:20:00Z,79.00,23.00
2025-10-30T16:22:00Z,79.00,23.00
2025-10-30T16:23:00Z,80.00,21.00
2025-10-30T16:24:00Z,80.00,22.00
2025-10-30T16:25:00Z,79.00,23.00
2025-10-30T16:28:00Z,79.00,23.00
2025-10-30T16:30:00Z,79.00,23.00
2025-10-30T16:31:00Z,79.98,22.72
2025-10-30T16:32:00Z,79.98,23.00
2025-10-30T16:34:00Z,79.00,22.00
2025-10-30T16:36:00Z,78.50,22.00
2025-10-30T16:37:00Z,79.00,22.00
2025-10-30T16:38:00Z,79.00,22.00
2025-10-30T16:39:00Z,79.00,22.00
2025-10-30T16:40:00Z,78.00,22.00
2025-10-30T16:41:00Z,79.00,22.00
2025-10-30T16:42:00Z,79.00,22.39
2025-10-30T16:43:00Z,79.36,22.17
2025-10-30T16:44:00Z,79.00,22.52
2025-10-30T16:45:00Z,79.00,22.00
2025-10-30T16:46:00Z,79.00,22.72
2025-10-30T16:47:00Z,79.00,22.81
2025-10-30T16:48:00Z,79.00,22.93
2025-10-30T16:49:00Z,79.00,22.02
2025-10-30T16:50:00Z,79.00,22.00
2025-10-30T16:51:00Z,79.00,22.00
2025-10-30T16:52:00Z,79.00,22.00
2025-10-30T16:53:00Z,79.00,22.00
2025-10-30T16:54:00Z,79.00,22.00
2025-10-30T16:55:00Z,79.00,22.00
2025-10-30T16:56:00Z,78.05,22.00
2025-10-30T16:57:00Z,79.00,22.00
2025-10-30T16:58:00Z,79.00,22.00
2025-10-30T16:59:00Z,79.00,21.99
2025-10-30T17:00:00Z,78.13,22.00
2025-10-30T17:01:00Z,79.98,22.00
2025-10-30T17:02:00Z,80.00,22.00
2025-10-30T17:03:00Z,80.00,22.00
2025-10-30T17:04:00Z,80.00,22.00
2025-10-30T17:05:00Z,79.33,22.00
2025-10-30T17:06:00Z,79.33,22.00
2025-10-30T17:07:00Z,80.06,22.00
2025-10-30T17:08:00Z,81.00,22.00
2025-10-30T17:09:00Z,81.00,22.00
2025-10-30T17:10:00Z,81.00,22.43
2025-10-30T17:11:00Z,80.81,21.13
2025-10-30T17:12:00Z,80.00,21.98
2025-10-30T17:13:00Z,79.00,23.00
2025-10-30T17:14:00Z,79.45,23.02
2025-10-30T17:15:00Z,73.71,29.12
2025-10-30T17:16:00Z,68.74,33.28
2025-10-30T17:17:00Z,61.08,41.50
2025-10-30T17:18:00Z,61.92,40.77
2025-10-30T17:19:00Z,61.00,40.95
2025-10-30T17:20:00Z,59.15,41.87
2025-10-30T17:21:00Z,60.51,41.60
2025-10-30T17:22:00Z,64.66,39.43
2025-10-30T17:23:00Z,64.94,34.97
2025-10-30T17:24:00Z,62.03,40.24
2025-10-30T17:25:00Z,62.64,37.68
2025-10-30T17:26:00Z,62.13,41.10
2025-10-30T17:27:00Z,60.00,40.85
2025-10-30T17:28:00Z,60.04,41.80
2025-10-30T17:29:00Z,61.39,37.12
2025-10-30T17:30:00Z,61.20,39.85
2025-10-30T17:31:00Z,59.37,44.91
2025-10-30T17:32:00Z,56.00,45.40
2025-10-30T17:33:00Z,56.01,45.62
2025-10-30T17:34:00Z,55.84,45.00
2025-10-30T17:35:00Z,54.62,48.16
2025-10-30T17:36:00Z,52.54,47.98
2025-10-30T17:37:00Z,53.89,48.04
2025-10-30T17:38:00Z,54.92,45.72
2025-10-30T17:39:00Z,54.00,50.56
2025-10-30T17:40:00Z,52.21,49.50
2025-10-30T17:41:00Z,53.97,47.03
2025-10-30T17:42:00Z,51.90,49.61
2025-10-30T17:43:00Z,50.40,50.87
2025-10-30T17:44:00Z,50.12,50.60
2025-10-30T17:45:00Z,50.78,50.35
2025-10-30T17:46:00Z,50.90,50.54
2025-10-30T17:47:00Z,50.65,51.00
2025-10-30T17:48:00Z,48.18,54.02
2025-10-30T17:49:00Z,46.06,53.96
2025-10-30T17:50:00Z,45.60,54.72
2025-10-30T17:51:00Z,46.01,53.89
2025-10-30T17:52:00Z,49.89,47.71
2025-10-30T17:53:00Z,54.18,48.01
2025-10-30T17:54:00Z,52.47,49.08
2025-10-30T17:55:00Z,48.39,54.00
2025-10-30T17:56:00Z,48.52,53.50
2025-10-30T17:57:00Z,49.22,53.09
2025-10-30T17:58:00Z,49.65,53.13
2025-10-30T17:59:00Z,50.52,53.39
2025-10-30T18:00:00Z,53.74,46.43
2025-10-30T18:01:00Z,57.43,41.62
2025-10-30T18:02:00Z,67.53,35.73
2025-10-30T18:03:00Z,70.27,28.97
2025-10-30T18:04:00Z,63.58,35.87
2025-10-30T18:05:00Z,64.15,38.26
2025-10-30T18:06:00Z,71.28,28.61
2025-10-30T18:07:00Z,71.38,29.18
2025-10-30T18:08:00Z,70.99,29.22
2025-10-30T18:09:00Z,71.00,27.56
2025-10-30T18:10:00Z,71.10,29.35
2025-10-30T18:11:00Z,71.31,30.06
2025-10-30T18:12:00Z,64.37,37.61
2025-10-30T18:13:00Z,51.41,51.07
2025-10-30T18:14:00Z,48.52,53.19
2025-10-30T18:15:00Z,48.33,51.65
2025-10-30T18:16:00Z,45.33,55.48
2025-10-30T18:17:00Z,47.61,52.18
2025-10-30T18:18:00Z,44.78,57.97
2025-10-30T18:19:00Z,45.78,56.27
2025-10-30T18:20:00Z,47.15,53.18
2025-10-30T18:21:00Z,41.05,58.75
2025-10-30T18:22:00Z,42.96,56.67
2025-10-30T18:23:00Z,45.05,59.76
2025-10-30T18:24:00Z,44.30,58.29
2025-10-30T18:25:00Z,43.23,57.93
2025-10-30T18:26:00Z,43.17,55.73
2025-10-30T18:27:00Z,47.25,56.59
2025-10-30T18:28:00Z,51.55,46.82
2025-10-30T18:29:00Z,45.47,55.75
2025-10-30T18:30:00Z,47.70,51.69
2025-10-30T18:31:00Z,45.85,55.18
2025-10-30T18:32:00Z,47.35,50.99
2025-10-30T18:33:00Z,44.64,55.61
2025-10-30T18:34:00Z,37.78,60.69
2025-10-30T18:35:00Z,26.99,71.14
2025-10-30T18:36:00Z,33.58,66.35
2025-10-30T18:37:00Z,31.77,69.05
2025-10-30T18:38:00Z,30.02,68.71
2025-10-30T18:39:00Z,33.62,67.33
2025-10-30T18:40:00Z,26.81,73.87
2025-10-30T18:41:00Z,39.10,63.04
2025-10-30T18:42:00Z,45.79,55.16
2025-10-30T18:43:00Z,46.04,56.43
2025-10-30T18:44:00Z,47.16,56.51
2025-10-30T18:45:00Z,45.16,57.01
2025-10-30T18:46:00Z,40.93,61.99
2025-10-30T18:47:00Z,38.68,62.39
2025-10-30T18:48:00Z,40.01,60.16
2025-10-30T18:49:00Z,36.58,65.39
2025-10-30T18:50:00Z,25.27,78.26
2025-10-30T18:51:00Z,25.61,70.88
2025-10-30T18:52:00Z,36.35,64.91
2025-10-30T18:53:00Z,37.40,69.48
2025-10-30T18:54:00Z,22.81,77.86
2025-10-30T18:55:00Z,46.80,52.22
2025-10-30T18:56:00Z,56.98,44.25
2025-10-30T18:57:00Z,64.06,35.87
2025-10-30T18:58:00Z,64.91,35.22
2025-10-30T18:59:00Z,65.16,35.62
2025-10-30T19:00:00Z,64.83,35.91
2025-10-30T19:01:00Z,65.77,36.00
2025-10-30T19:02:00Z,65.41,35.12
2025-10-30T19:03:00Z,66.15,35.91
2025-10-30T19:04:00Z,69.62,31.87
2025-10-30T19:05:00Z,70.21,29.19
2025-10-30T19:06:00Z,73.64,26.39
2025-10-30T19:07:00Z,69.11,28.52
2025-10-30T19:08:00Z,82.85,18.85
2025-10-30T19:09:00Z,86.21,14.41
2025-10-30T19:10:00Z,87.97,12.55
2025-10-30T19:11:00Z,90.13,10.19
2025-10-30T19:12:00Z,89.55,11.24
2025-10-30T19:13:00Z,89.98,11.03
2025-10-30T19:14:00Z,86.40,12.84
2025-10-30T19:15:00Z,87.52,13.14
2025-10-30T19:16:00Z,87.51,13.29
2025-10-30T19:17:00Z,86.32,14.06
2025-10-30T19:18:00Z,86.22,14.24
2025-10-30T19:19:00Z,89.62,10.53
2025-10-30T19:20:00Z,89.40,10.68
2025-10-30T19:21:00Z,89.28,9.29
2025-10-30T19:22:00Z,89.86,7.95
2025-10-30T19:23:00Z,94.86,6.37
2025-10-30T19:24:00Z,92.83,7.63
2025-10-30T19:25:00Z,95.27,4.26
2025-10-30T19:26:00Z,95.76,5.23
2025-10-30T19:27:00Z,92.62,8.07
2025-10-30T19:28:00Z,90.24,9.71
2025-10-30T19:29:00Z,88.91,10.35
2025-10-30T19:30:00Z,87.59,11.94
2025-10-30T19:31:00Z,90.43,10.45
2025-10-30T19:32:00Z,93.25,8.97
2025-10-30T19:33:00Z,91.64,9.00
2025-10-30T19:34:00Z,91.98,8.13
2025-10-30T19:35:00Z,89.89,10.24
2025-10-30T19:36:00Z,90.50,10.12
2025-10-30T19:37:00Z,90.07,11.80
2025-10-30T19:38:00Z,92.64,7.47
2025-10-30T19:39:00Z,92.89,7.03
2025-10-30T19:40:00Z,94.55,5.28
2025-10-30T19:41:00Z,94.95,5.47
2025-10-30T19:42:00Z,95.08,5.30
2025-10-30T19:43:00Z,94.72,6.03
2025-10-30T19:44:00Z,95.20,5.65
2025-10-30T19:45:00Z,95.56,6.20
2025-10-30T19:46:00Z,93.00,6.46
2025-10-30T19:47:00Z,95.58,5.45
2025-10-30T19:48:00Z,98.59,1.58
2025-10-30T19:49:00Z,99.00,1.00
2025-10-30T19:50:00Z,99.00,1.00
2025-10-30T19:51:00Z,99.00,1.00
2025-10-30T19:52:00Z,99.00,1.00
2025-10-30T19:53:00Z,99.00,1.00
2025-10-30T19:54:00Z,99.00,1.00
2025-10-30T19:55:00Z,99.00,1.00
