# event_ticker=KXATPMATCH-26APR08CERMAC
# final_score=7-6(2) 6-3
# score_resolution=7-6 6-3
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Francisco Cerundolo
# kalshi_date=2026-04-08
timestamp,Tomas Machac,Francisco Cerundolo
2026-04-08T04:24:00Z,29.00,73.00
2026-04-08T04:34:00Z,29.00,73.00
2026-04-08T04:36:00Z,28.00,73.00
2026-04-08T04:39:00Z,28.00,73.00
2026-04-08T04:41:00Z,28.00,73.00
2026-04-08T04:43:00Z,28.00,73.00
2026-04-08T04:45:00Z,28.00,73.00
2026-04-08T04:48:00Z,28.00,73.00
2026-04-08T04:59:00Z,28.00,73.00
2026-04-08T05:00:00Z,28.00,73.00
2026-04-08T05:05:00Z,28.00,73.00
2026-04-08T05:16:00Z,28.00,73.00
2026-04-08T05:26:00Z,28.00,73.00
2026-04-08T05:27:00Z,28.00,73.00
2026-04-08T05:28:00Z,28.00,73.00
2026-04-08T05:32:00Z,28.00,73.00
2026-04-08T05:34:00Z,28.00,73.00
2026-04-08T05:37:00Z,28.00,73.00
2026-04-08T05:39:00Z,28.00,73.00
2026-04-08T05:45:00Z,28.00,73.00
2026-04-08T05:49:00Z,28.00,73.00
2026-04-08T05:51:00Z,28.00,74.00
2026-04-08T05:54:00Z,28.00,74.00
2026-04-08T05:59:00Z,28.00,74.00
2026-04-08T06:01:00Z,28.00,74.00
2026-04-08T06:05:00Z,28.00,74.00
2026-04-08T06:07:00Z,28.00,74.00
2026-04-08T06:09:00Z,28.00,74.00
2026-04-08T06:13:00Z,28.00,74.00
2026-04-08T06:17:00Z,27.00,74.00
2026-04-08T06:20:00Z,27.00,74.00
2026-04-08T06:23:00Z,27.00,74.00
2026-04-08T06:24:00Z,27.00,74.00
2026-04-08T06:25:00Z,27.00,74.00
2026-04-08T06:26:00Z,27.00,74.00
2026-04-08T06:27:00Z,27.00,74.00
2026-04-08T06:28:00Z,27.00,74.00
2026-04-08T06:29:00Z,27.00,74.00
2026-04-08T06:31:00Z,27.00,74.00
2026-04-08T06:32:00Z,27.00,74.91
2026-04-08T06:37:00Z,27.00,74.91
2026-04-08T06:38:00Z,27.00,75.00
2026-04-08T06:40:00Z,27.00,75.00
2026-04-08T06:50:00Z,27.00,75.00
2026-04-08T06:54:00Z,27.00,74.00
2026-04-08T06:58:00Z,27.00,75.00
2026-04-08T06:59:00Z,27.00,75.00
2026-04-08T07:00:00Z,27.00,75.00
2026-04-08T07:01:00Z,26.00,75.00
2026-04-08T07:05:00Z,26.00,75.00
2026-04-08T07:30:00Z,27.00,75.00
2026-04-08T07:45:00Z,27.00,75.00
2026-04-08T08:00:00Z,27.00,75.00
2026-04-08T08:02:00Z,27.00,75.00
2026-04-08T08:03:00Z,27.00,75.00
2026-04-08T08:04:00Z,27.00,75.00
2026-04-08T08:05:00Z,27.00,75.00
2026-04-08T08:10:00Z,27.00,75.00
2026-04-08T08:18:00Z,27.00,75.00
2026-04-08T08:29:00Z,27.00,75.00
2026-04-08T08:50:00Z,27.00,75.00
2026-04-08T09:01:00Z,27.00,75.00
2026-04-08T09:08:00Z,27.00,75.00
2026-04-08T09:09:00Z,27.00,75.00
2026-04-08T09:12:00Z,27.00,75.00
2026-04-08T09:15:00Z,27.00,75.00
2026-04-08T09:19:00Z,27.00,75.00
2026-04-08T09:21:00Z,27.00,75.00
2026-04-08T09:23:00Z,27.00,75.00
2026-04-08T09:30:00Z,27.00,75.00
2026-04-08T09:34:00Z,27.00,75.00
2026-04-08T09:37:00Z,27.00,75.00
2026-04-08T09:42:00Z,27.00,75.00
2026-04-08T09:57:00Z,27.00,75.00
2026-04-08T09:58:00Z,27.00,74.95
2026-04-08T10:00:00Z,27.00,74.00
2026-04-08T10:02:00Z,27.00,75.00
2026-04-08T10:03:00Z,26.00,75.00
2026-04-08T10:05:00Z,26.00,75.00
2026-04-08T10:09:00Z,26.00,75.00
2026-04-08T10:14:00Z,26.00,75.00
2026-04-08T10:17:00Z,26.00,75.00
2026-04-08T10:21:00Z,26.00,75.00
2026-04-08T10:23:00Z,26.00,75.00
2026-04-08T10:24:00Z,26.00,75.00
2026-04-08T10:25:00Z,26.00,75.00
2026-04-08T10:26:00Z,26.00,74.00
2026-04-08T10:28:00Z,26.00,75.00
2026-04-08T10:31:00Z,26.00,75.00
2026-04-08T10:34:00Z,26.00,75.00
2026-04-08T10:36:00Z,26.00,75.00
2026-04-08T10:37:00Z,26.00,75.00
2026-04-08T10:38:00Z,26.00,75.00
2026-04-08T10:41:00Z,26.00,75.00
2026-04-08T10:42:00Z,26.00,75.00
2026-04-08T10:43:00Z,26.00,75.00
2026-04-08T10:47:00Z,26.00,75.00
2026-04-08T10:52:00Z,26.00,75.00
2026-04-08T10:54:00Z,26.00,75.00
2026-04-08T10:55:00Z,26.00,75.00
2026-04-08T10:56:00Z,26.00,75.00
2026-04-08T11:03:00Z,26.00,76.00
2026-04-08T11:06:00Z,26.00,76.00
2026-04-08T11:08:00Z,26.00,76.00
2026-04-08T11:12:00Z,26.00,76.00
2026-04-08T11:14:00Z,26.00,76.00
2026-04-08T11:20:00Z,26.00,76.00
2026-04-08T11:23:00Z,26.00,76.00
2026-04-08T11:26:00Z,26.00,76.00
2026-04-08T11:27:00Z,26.00,76.00
2026-04-08T11:28:00Z,26.00,76.00
2026-04-08T11:29:00Z,26.00,76.00
2026-04-08T11:30:00Z,26.00,76.00
2026-04-08T11:33:00Z,26.00,76.00
2026-04-08T11:35:00Z,26.00,75.00
2026-04-08T11:36:00Z,26.00,76.00
2026-04-08T11:38:00Z,26.00,76.00
2026-04-08T11:39:00Z,26.00,76.00
2026-04-08T11:44:00Z,26.00,76.00
2026-04-08T11:45:00Z,26.00,76.00
2026-04-08T11:46:00Z,26.00,76.00
2026-04-08T11:47:00Z,26.00,75.00
2026-04-08T11:49:00Z,26.00,76.00
2026-04-08T11:51:00Z,26.00,76.00
2026-04-08T11:52:00Z,26.00,76.00
2026-04-08T11:54:00Z,26.00,75.00
2026-04-08T11:55:00Z,26.00,76.00
2026-04-08T11:57:00Z,26.00,76.00
2026-04-08T11:58:00Z,26.00,76.00
2026-04-08T11:59:00Z,26.00,76.00
2026-04-08T12:01:00Z,26.00,76.00
2026-04-08T12:02:00Z,26.00,76.00
2026-04-08T12:04:00Z,26.00,75.03
2026-04-08T12:05:00Z,26.00,76.00
2026-04-08T12:06:00Z,26.00,75.19
2026-04-08T12:07:00Z,26.00,76.00
2026-04-08T12:08:00Z,26.00,76.00
2026-04-08T12:09:00Z,26.00,75.61
2026-04-08T12:10:00Z,26.00,75.08
2026-04-08T12:11:00Z,24.52,76.77
2026-04-08T12:12:00Z,22.40,80.24
2026-04-08T12:13:00Z,15.07,83.55
2026-04-08T12:14:00Z,16.08,83.27
2026-04-08T12:15:00Z,22.13,83.72
2026-04-08T12:16:00Z,23.01,78.00
2026-04-08T12:17:00Z,21.15,83.00
2026-04-08T12:18:00Z,16.00,84.53
2026-04-08T12:19:00Z,13.00,84.53
2026-04-08T12:20:00Z,13.29,87.21
2026-04-08T12:21:00Z,16.02,87.00
2026-04-08T12:22:00Z,19.00,82.69
2026-04-08T12:23:00Z,19.00,81.95
2026-04-08T12:24:00Z,19.00,81.89
2026-04-08T12:25:00Z,15.00,85.05
2026-04-08T12:26:00Z,19.00,80.96
2026-04-08T12:27:00Z,21.11,80.26
2026-04-08T12:28:00Z,22.31,80.71
2026-04-08T12:29:00Z,19.90,82.01
2026-04-08T12:30:00Z,19.03,81.00
2026-04-08T12:31:00Z,18.53,83.00
2026-04-08T12:32:00Z,19.83,83.00
2026-04-08T12:33:00Z,17.08,81.52
2026-04-08T12:34:00Z,20.04,81.68
2026-04-08T12:35:00Z,22.89,81.68
2026-04-08T12:36:00Z,27.64,73.12
2026-04-08T12:37:00Z,33.75,70.11
2026-04-08T12:38:00Z,32.69,68.52
2026-04-08T12:39:00Z,26.11,73.38
2026-04-08T12:40:00Z,29.34,71.14
2026-04-08T12:41:00Z,35.89,64.34
2026-04-08T12:42:00Z,38.81,62.00
2026-04-08T12:43:00Z,39.25,61.31
2026-04-08T12:44:00Z,42.97,61.03
2026-04-08T12:45:00Z,46.29,55.02
2026-04-08T12:46:00Z,47.10,56.01
2026-04-08T12:47:00Z,47.72,54.43
2026-04-08T12:48:00Z,45.32,55.93
2026-04-08T12:49:00Z,43.48,56.25
2026-04-08T12:50:00Z,40.74,56.76
2026-04-08T12:51:00Z,43.55,60.49
2026-04-08T12:52:00Z,38.14,62.75
2026-04-08T12:53:00Z,37.97,60.67
2026-04-08T12:54:00Z,33.40,68.86
2026-04-08T12:55:00Z,25.77,73.33
2026-04-08T12:56:00Z,27.00,75.05
2026-04-08T12:57:00Z,21.39,79.37
2026-04-08T12:58:00Z,20.87,79.37
2026-04-08T12:59:00Z,19.93,79.57
2026-04-08T13:00:00Z,15.18,83.34
2026-04-08T13:01:00Z,11.68,89.11
2026-04-08T13:02:00Z,13.89,89.40
2026-04-08T13:03:00Z,18.11,83.77
2026-04-08T13:04:00Z,26.94,75.56
2026-04-08T13:05:00Z,30.73,68.72
2026-04-08T13:06:00Z,27.91,72.76
2026-04-08T13:07:00Z,39.98,61.97
2026-04-08T13:08:00Z,46.69,52.18
2026-04-08T13:09:00Z,51.66,48.44
2026-04-08T13:10:00Z,52.17,48.18
2026-04-08T13:11:00Z,51.66,47.83
2026-04-08T13:12:00Z,52.27,48.21
2026-04-08T13:13:00Z,47.72,54.43
2026-04-08T13:14:00Z,49.41,52.35
2026-04-08T13:15:00Z,52.36,48.07
2026-04-08T13:16:00Z,47.17,54.78
2026-04-08T13:17:00Z,39.47,61.04
2026-04-08T13:18:00Z,45.66,57.43
2026-04-08T13:19:00Z,43.22,58.29
2026-04-08T13:20:00Z,44.83,58.20
2026-04-08T13:21:00Z,42.59,59.89
2026-04-08T13:22:00Z,45.62,59.01
2026-04-08T13:23:00Z,41.27,60.37
2026-04-08T13:24:00Z,39.92,60.48
2026-04-08T13:25:00Z,45.82,54.98
2026-04-08T13:26:00Z,53.58,48.19
2026-04-08T13:27:00Z,57.83,43.37
2026-04-08T13:28:00Z,59.50,39.48
2026-04-08T13:29:00Z,62.52,38.50
2026-04-08T13:30:00Z,61.92,39.09
2026-04-08T13:31:00Z,65.73,35.31
2026-04-08T13:32:00Z,75.60,24.16
2026-04-08T13:33:00Z,81.17,18.40
2026-04-08T13:34:00Z,87.57,14.70
2026-04-08T13:35:00Z,88.03,12.96
2026-04-08T13:36:00Z,85.55,16.12
2026-04-08T13:37:00Z,87.58,11.33
2026-04-08T13:38:00Z,90.85,10.38
2026-04-08T13:39:00Z,89.31,11.33
2026-04-08T13:40:00Z,87.70,12.65
2026-04-08T13:41:00Z,86.01,14.76
2026-04-08T13:42:00Z,86.26,16.56
2026-04-08T13:43:00Z,78.17,23.37
2026-04-08T13:44:00Z,84.35,16.57
2026-04-08T13:45:00Z,80.18,20.38
2026-04-08T13:46:00Z,83.55,16.97
2026-04-08T13:47:00Z,88.77,11.65
2026-04-08T13:48:00Z,89.54,11.31
2026-04-08T13:49:00Z,93.90,6.74
2026-04-08T13:50:00Z,94.42,6.97
2026-04-08T13:51:00Z,92.71,8.89
2026-04-08T13:52:00Z,87.66,11.08
2026-04-08T13:53:00Z,88.06,13.34
2026-04-08T13:54:00Z,79.81,19.89
2026-04-08T13:55:00Z,87.14,14.73
2026-04-08T13:56:00Z,94.20,7.23
2026-04-08T13:57:00Z,96.94,4.89
2026-04-08T13:58:00Z,99.00,1.00
2026-04-08T13:59:00Z,99.00,1.00
2026-04-08T14:00:00Z,99.00,1.00
2026-04-08T14:01:00Z,99.00,1.00
2026-04-08T14:02:00Z,99.00,1.00
