# event_ticker=KXATPMATCH-26MAR17KOVSAK
# final_score=6-4 3-6 7-6(7)
# score_resolution=4-6 6-3 6-7
# match_winner=Rei Sakamoto
# fav_player=Aleksandar Kovacevic
# dog_player=Rei Sakamoto
# kalshi_date=2026-03-17
timestamp,Aleksandar Kovacevic,Rei Sakamoto
2026-03-20T17:39:00Z,31.91,65.00
2026-03-20T17:40:00Z,34.95,66.91
2026-03-20T17:41:00Z,36.42,66.91
2026-03-20T17:42:00Z,36.93,65.74
2026-03-20T17:43:00Z,37.99,63.09
2026-03-20T17:44:00Z,36.51,63.37
2026-03-20T17:45:00Z,41.47,61.05
2026-03-20T17:46:00Z,39.85,61.05
2026-03-20T17:47:00Z,40.00,60.98
2026-03-20T17:48:00Z,43.05,59.56
2026-03-20T17:49:00Z,53.73,48.82
2026-03-20T17:50:00Z,60.91,38.43
2026-03-20T17:51:00Z,58.91,40.34
2026-03-20T17:52:00Z,62.30,36.21
2026-03-20T17:53:00Z,62.31,37.26
2026-03-20T17:54:00Z,63.79,37.99
2026-03-20T17:55:00Z,63.28,37.31
2026-03-20T17:56:00Z,63.00,40.00
2026-03-20T17:57:00Z,64.10,38.85
2026-03-20T17:58:00Z,65.49,35.11
2026-03-20T17:59:00Z,66.23,34.68
2026-03-20T18:00:00Z,65.86,34.64
2026-03-20T18:01:00Z,64.58,37.12
2026-03-20T18:02:00Z,65.00,35.58
2026-03-20T18:03:00Z,65.70,35.00
2026-03-20T18:04:00Z,65.71,33.48
2026-03-20T18:05:00Z,65.32,34.62
2026-03-20T18:06:00Z,66.93,33.87
2026-03-20T18:07:00Z,65.82,38.31
2026-03-20T18:08:00Z,63.05,38.45
2026-03-20T18:09:00Z,63.95,39.33
2026-03-20T18:10:00Z,64.44,35.51
2026-03-20T18:11:00Z,62.01,40.21
2026-03-20T18:12:00Z,59.86,42.64
2026-03-20T18:13:00Z,58.94,42.00
2026-03-20T18:14:00Z,45.74,50.36
2026-03-20T18:15:00Z,52.49,47.01
2026-03-20T18:16:00Z,60.35,38.23
2026-03-20T18:17:00Z,57.82,43.86
2026-03-20T18:18:00Z,57.46,45.76
2026-03-20T18:19:00Z,55.73,44.28
2026-03-20T18:20:00Z,51.39,49.39
2026-03-20T18:21:00Z,40.08,58.07
2026-03-20T18:22:00Z,52.64,47.93
2026-03-20T18:23:00Z,58.58,41.50
2026-03-20T18:24:00Z,63.18,38.22
2026-03-20T18:25:00Z,55.82,46.53
2026-03-20T18:26:00Z,51.21,48.97
2026-03-20T18:27:00Z,52.55,48.46
2026-03-20T18:28:00Z,57.93,42.86
2026-03-20T18:29:00Z,58.88,43.58
2026-03-20T18:30:00Z,55.98,45.06
2026-03-20T18:31:00Z,56.56,44.78
2026-03-20T18:32:00Z,55.68,43.09
2026-03-20T18:33:00Z,54.77,45.62
2026-03-20T18:34:00Z,55.89,43.13
2026-03-20T18:35:00Z,54.80,45.51
2026-03-20T18:36:00Z,56.10,45.35
2026-03-20T18:37:00Z,55.80,44.97
2026-03-20T18:38:00Z,55.97,44.93
2026-03-20T18:39:00Z,55.45,45.49
2026-03-20T18:40:00Z,56.32,45.36
2026-03-20T18:41:00Z,56.93,44.44
2026-03-20T18:42:00Z,56.40,43.38
2026-03-20T18:43:00Z,56.65,43.00
2026-03-20T18:44:00Z,56.24,44.21
2026-03-20T18:45:00Z,55.24,45.00
2026-03-20T18:46:00Z,56.96,43.00
2026-03-20T18:47:00Z,57.00,43.05
2026-03-20T18:48:00Z,55.51,44.95
2026-03-20T18:49:00Z,56.80,45.00
2026-03-20T18:50:00Z,56.56,43.12
2026-03-20T18:51:00Z,57.00,44.89
2026-03-20T18:52:00Z,55.96,45.00
2026-03-20T18:53:00Z,56.48,44.06
2026-03-20T18:54:00Z,56.95,45.00
2026-03-20T18:55:00Z,55.35,43.81
2026-03-20T18:56:00Z,56.58,43.32
2026-03-20T18:57:00Z,56.25,43.78
2026-03-20T18:58:00Z,56.61,44.31
2026-03-20T18:59:00Z,56.49,45.00
2026-03-20T19:00:00Z,56.65,44.31
2026-03-20T19:01:00Z,55.90,43.17
2026-03-20T19:02:00Z,56.35,43.17
2026-03-20T19:03:00Z,55.86,43.00
2026-03-20T19:04:00Z,56.64,44.76
2026-03-20T19:05:00Z,56.39,43.76
2026-03-20T19:06:00Z,55.53,43.76
2026-03-20T19:07:00Z,56.84,43.45
2026-03-20T19:08:00Z,56.54,43.17
2026-03-20T19:09:00Z,57.33,42.77
2026-03-20T19:10:00Z,57.91,45.00
2026-03-20T19:11:00Z,58.00,45.00
2026-03-20T19:12:00Z,55.72,42.47
2026-03-20T19:13:00Z,55.73,44.22
2026-03-20T19:14:00Z,56.49,44.92
2026-03-20T19:15:00Z,58.00,43.16
2026-03-20T19:16:00Z,58.00,44.24
2026-03-20T19:17:00Z,57.08,44.28
2026-03-20T19:18:00Z,57.50,44.73
2026-03-20T19:19:00Z,53.62,47.67
2026-03-20T19:20:00Z,50.85,50.00
2026-03-20T19:21:00Z,41.80,56.88
2026-03-20T19:22:00Z,51.72,50.81
2026-03-20T19:23:00Z,59.51,40.02
2026-03-20T19:24:00Z,57.80,44.72
2026-03-20T19:25:00Z,50.71,49.60
2026-03-20T19:26:00Z,50.96,48.62
2026-03-20T19:27:00Z,52.69,47.67
2026-03-20T19:28:00Z,38.33,62.06
2026-03-20T19:29:00Z,46.49,52.75
2026-03-20T19:30:00Z,52.27,44.37
2026-03-20T19:31:00Z,29.67,72.28
2026-03-20T19:32:00Z,21.74,84.28
2026-03-20T19:33:00Z,42.75,56.12
2026-03-20T19:34:00Z,55.32,44.71
2026-03-20T19:35:00Z,61.97,35.20
2026-03-20T19:36:00Z,42.96,72.60
2026-03-20T19:37:00Z,17.93,80.64
2026-03-20T19:38:00Z,48.26,63.32
2026-03-20T19:39:00Z,47.29,60.16
2026-03-20T19:40:00Z,37.43,66.13
2026-03-20T19:41:00Z,12.54,96.68
2026-03-20T19:42:00Z,12.54,99.00
2026-03-20T19:43:00Z,1.00,99.00
2026-03-20T19:44:00Z,1.00,99.00
2026-03-20T19:45:00Z,1.00,99.00
2026-03-20T19:46:00Z,1.00,99.00
2026-03-20T19:47:00Z,1.00,99.00
