# event_ticker=KXATPMATCH-26FEB16LAJALT
# final_score=6-4 7-6(7)
# score_resolution=4-6 6-7
# match_winner=Dusan Lajovic
# fav_player=Daniel Altmaier
# dog_player=Dusan Lajovic
# kalshi_date=2026-02-16
timestamp,Daniel Altmaier,Dusan Lajovic
2026-02-16T16:30:00Z,56.00,45.00
2026-02-16T16:31:00Z,56.00,45.00
2026-02-16T16:32:00Z,56.00,45.00
2026-02-16T16:34:00Z,56.00,45.00
2026-02-16T16:35:00Z,56.00,45.00
2026-02-16T16:38:00Z,56.00,45.00
2026-02-16T16:42:00Z,56.00,45.00
2026-02-16T16:43:00Z,56.00,45.00
2026-02-16T16:47:00Z,56.00,45.00
2026-02-16T16:49:00Z,56.00,45.00
2026-02-16T16:50:00Z,56.00,45.69
2026-02-16T16:51:00Z,56.00,45.69
2026-02-16T16:52:00Z,56.00,46.00
2026-02-16T16:54:00Z,56.00,46.00
2026-02-16T16:59:00Z,56.00,46.00
2026-02-16T17:02:00Z,56.00,46.00
2026-02-16T17:03:00Z,56.00,46.00
2026-02-16T17:04:00Z,56.00,46.00
2026-02-16T17:12:00Z,56.00,46.00
2026-02-16T17:13:00Z,56.00,46.00
2026-02-16T17:14:00Z,56.00,46.00
2026-02-16T17:18:00Z,56.00,46.00
2026-02-16T17:20:00Z,56.00,46.00
2026-02-16T17:21:00Z,56.00,46.00
2026-02-16T17:22:00Z,56.00,46.00
2026-02-16T17:24:00Z,56.00,46.00
2026-02-16T17:25:00Z,56.00,46.00
2026-02-16T17:26:00Z,56.00,46.00
2026-02-16T17:29:00Z,56.00,46.00
2026-02-16T17:31:00Z,56.00,46.00
2026-02-16T17:32:00Z,56.00,46.00
2026-02-16T17:35:00Z,56.00,46.00
2026-02-16T17:38:00Z,56.00,46.00
2026-02-16T17:40:00Z,56.00,46.00
2026-02-16T17:41:00Z,56.00,46.00
2026-02-16T17:44:00Z,56.00,46.00
2026-02-16T17:45:00Z,56.00,45.00
2026-02-16T17:48:00Z,56.00,45.00
2026-02-16T17:49:00Z,56.00,46.00
2026-02-16T17:59:00Z,56.00,46.00
2026-02-16T18:00:00Z,56.00,46.00
2026-02-16T18:01:00Z,56.00,45.00
2026-02-16T18:03:00Z,56.00,45.00
2026-02-16T18:05:00Z,56.00,45.00
2026-02-16T18:06:00Z,56.00,45.00
2026-02-16T18:09:00Z,56.00,45.00
2026-02-16T18:11:00Z,56.00,45.00
2026-02-16T18:14:00Z,56.00,45.00
2026-02-16T18:15:00Z,56.00,45.00
2026-02-16T18:16:00Z,56.00,45.00
2026-02-16T18:17:00Z,56.00,44.32
2026-02-16T18:18:00Z,56.00,45.00
2026-02-16T18:23:00Z,55.00,45.00
2026-02-16T18:25:00Z,55.00,46.00
2026-02-16T18:27:00Z,55.00,46.00
2026-02-16T18:29:00Z,56.00,46.00
2026-02-16T18:31:00Z,56.00,46.00
2026-02-16T18:37:00Z,54.94,45.00
2026-02-16T18:38:00Z,56.00,45.00
2026-02-16T18:39:00Z,56.00,45.00
2026-02-16T18:41:00Z,56.00,45.08
2026-02-16T18:43:00Z,55.00,45.08
2026-02-16T18:47:00Z,56.00,45.08
2026-02-16T18:53:00Z,56.00,45.08
2026-02-16T18:54:00Z,56.00,45.08
2026-02-16T18:55:00Z,56.00,45.08
2026-02-16T18:56:00Z,56.00,46.00
2026-02-16T19:02:00Z,56.00,46.00
2026-02-16T19:04:00Z,56.00,46.00
2026-02-16T19:05:00Z,56.00,46.00
2026-02-16T19:11:00Z,56.00,46.00
2026-02-16T19:12:00Z,56.00,46.00
2026-02-16T19:15:00Z,56.00,46.00
2026-02-16T19:18:00Z,56.00,46.00
2026-02-16T19:20:00Z,56.00,46.00
2026-02-16T19:21:00Z,56.00,46.00
2026-02-16T19:23:00Z,56.00,46.00
2026-02-16T19:26:00Z,54.00,46.00
2026-02-16T19:28:00Z,56.00,45.99
2026-02-16T19:29:00Z,56.00,45.99
2026-02-16T19:30:00Z,56.00,45.99
2026-02-16T19:36:00Z,56.00,45.99
2026-02-16T19:37:00Z,56.00,45.00
2026-02-16T19:38:00Z,56.00,45.00
2026-02-16T19:39:00Z,56.00,45.00
2026-02-16T19:40:00Z,56.00,45.00
2026-02-16T19:41:00Z,56.00,45.00
2026-02-16T19:44:00Z,56.00,45.00
2026-02-16T19:45:00Z,56.00,45.00
2026-02-16T19:46:00Z,56.00,45.00
2026-02-16T19:48:00Z,56.00,44.00
2026-02-16T19:49:00Z,56.00,45.00
2026-02-16T19:50:00Z,56.00,46.00
2026-02-16T19:51:00Z,56.00,46.00
2026-02-16T19:54:00Z,56.00,46.00
2026-02-16T19:55:00Z,56.00,45.00
2026-02-16T19:58:00Z,56.00,45.00
2026-02-16T19:59:00Z,56.00,45.00
2026-02-16T20:00:00Z,56.00,45.00
2026-02-16T20:01:00Z,56.00,45.00
2026-02-16T20:02:00Z,56.00,45.00
2026-02-16T20:03:00Z,56.00,45.00
2026-02-16T20:04:00Z,56.00,45.00
2026-02-16T20:05:00Z,56.00,45.00
2026-02-16T20:06:00Z,56.00,45.00
2026-02-16T20:08:00Z,56.00,45.00
2026-02-16T20:09:00Z,56.00,44.39
2026-02-16T20:12:00Z,56.00,44.39
2026-02-16T20:13:00Z,56.00,44.39
2026-02-16T20:16:00Z,56.00,45.00
2026-02-16T20:17:00Z,56.00,45.00
2026-02-16T20:19:00Z,56.00,45.00
2026-02-16T20:23:00Z,56.00,45.00
2026-02-16T20:24:00Z,56.00,45.00
2026-02-16T20:25:00Z,56.00,45.00
2026-02-16T20:26:00Z,56.00,45.00
2026-02-16T20:27:00Z,56.00,45.00
2026-02-16T20:28:00Z,56.00,45.00
2026-02-16T20:30:00Z,56.00,45.00
2026-02-16T20:31:00Z,56.00,45.00
2026-02-16T20:32:00Z,56.00,45.00
2026-02-16T20:33:00Z,56.00,45.00
2026-02-16T20:34:00Z,56.00,45.00
2026-02-16T20:35:00Z,56.00,45.00
2026-02-16T20:36:00Z,56.00,45.00
2026-02-16T20:37:00Z,56.00,45.00
2026-02-16T20:38:00Z,56.00,45.00
2026-02-16T20:39:00Z,57.38,45.00
2026-02-16T20:40:00Z,57.00,45.00
2026-02-16T20:41:00Z,57.00,45.00
2026-02-16T20:43:00Z,57.00,45.00
2026-02-16T20:44:00Z,57.00,45.00
2026-02-16T20:45:00Z,57.00,45.00
2026-02-16T20:46:00Z,57.00,45.00
2026-02-16T20:47:00Z,57.00,45.00
2026-02-16T20:48:00Z,57.00,45.00
2026-02-16T20:49:00Z,57.00,45.00
2026-02-16T20:50:00Z,57.00,45.00
2026-02-16T20:51:00Z,57.00,45.00
2026-02-16T20:52:00Z,57.00,44.85
2026-02-16T20:53:00Z,57.00,45.00
2026-02-16T20:54:00Z,57.00,45.00
2026-02-16T20:55:00Z,57.00,44.05
2026-02-16T20:56:00Z,58.00,44.05
2026-02-16T20:57:00Z,58.00,44.05
2026-02-16T20:58:00Z,58.00,43.16
2026-02-16T20:59:00Z,64.33,43.93
2026-02-16T21:00:00Z,58.00,43.84
2026-02-16T21:01:00Z,58.00,44.00
2026-02-16T21:02:00Z,58.00,43.00
2026-02-16T21:03:00Z,58.00,43.08
2026-02-16T21:04:00Z,59.00,41.65
2026-02-16T21:05:00Z,59.00,41.65
2026-02-16T21:06:00Z,59.00,41.65
2026-02-16T21:07:00Z,58.94,43.00
2026-02-16T21:08:00Z,65.80,43.68
2026-02-16T21:09:00Z,60.91,40.00
2026-02-16T21:10:00Z,59.84,44.29
2026-02-16T21:11:00Z,53.07,47.59
2026-02-16T21:12:00Z,59.53,47.59
2026-02-16T21:13:00Z,60.00,40.00
2026-02-16T21:14:00Z,67.00,36.37
2026-02-16T21:15:00Z,67.31,34.73
2026-02-16T21:16:00Z,62.88,39.56
2026-02-16T21:17:00Z,59.03,43.00
2026-02-16T21:18:00Z,54.67,44.67
2026-02-16T21:19:00Z,48.64,52.02
2026-02-16T21:20:00Z,51.51,50.97
2026-02-16T21:21:00Z,57.13,45.71
2026-02-16T21:22:00Z,60.00,45.71
2026-02-16T21:23:00Z,58.85,41.06
2026-02-16T21:24:00Z,58.59,41.57
2026-02-16T21:25:00Z,57.41,40.71
2026-02-16T21:26:00Z,61.20,40.47
2026-02-16T21:27:00Z,59.74,42.20
2026-02-16T21:28:00Z,60.61,42.87
2026-02-16T21:29:00Z,59.36,42.89
2026-02-16T21:30:00Z,62.76,39.26
2026-02-16T21:31:00Z,61.19,39.38
2026-02-16T21:32:00Z,59.37,42.95
2026-02-16T21:33:00Z,59.41,41.88
2026-02-16T21:34:00Z,58.43,43.44
2026-02-16T21:35:00Z,55.50,44.08
2026-02-16T21:36:00Z,48.93,51.91
2026-02-16T21:37:00Z,39.39,61.94
2026-02-16T21:38:00Z,38.99,61.97
2026-02-16T21:39:00Z,42.45,59.69
2026-02-16T21:40:00Z,47.77,53.16
2026-02-16T21:41:00Z,55.85,47.24
2026-02-16T21:42:00Z,59.74,41.46
2026-02-16T21:43:00Z,58.01,45.60
2026-02-16T21:44:00Z,62.24,38.09
2026-02-16T21:45:00Z,64.03,36.95
2026-02-16T21:46:00Z,65.62,36.95
2026-02-16T21:47:00Z,62.76,37.80
2026-02-16T21:48:00Z,59.34,44.57
2026-02-16T21:49:00Z,58.78,43.33
2026-02-16T21:50:00Z,57.01,43.38
2026-02-16T21:51:00Z,48.74,54.95
2026-02-16T21:52:00Z,44.78,55.35
2026-02-16T21:53:00Z,35.68,64.81
2026-02-16T21:54:00Z,35.71,65.71
2026-02-16T21:55:00Z,36.29,63.81
2026-02-16T21:56:00Z,35.49,63.56
2026-02-16T21:57:00Z,30.75,70.15
2026-02-16T21:58:00Z,32.06,69.13
2026-02-16T21:59:00Z,31.15,68.15
2026-02-16T22:00:00Z,32.51,68.47
2026-02-16T22:01:00Z,33.78,67.86
2026-02-16T22:02:00Z,34.79,66.57
2026-02-16T22:03:00Z,34.83,66.41
2026-02-16T22:04:00Z,34.15,64.50
2026-02-16T22:05:00Z,35.92,64.62
2026-02-16T22:06:00Z,34.36,68.04
2026-02-16T22:07:00Z,26.78,73.46
2026-02-16T22:08:00Z,38.86,65.42
2026-02-16T22:09:00Z,36.71,64.28
2026-02-16T22:10:00Z,40.38,60.49
2026-02-16T22:11:00Z,37.63,64.70
2026-02-16T22:12:00Z,32.64,70.02
2026-02-16T22:13:00Z,32.21,69.22
2026-02-16T22:14:00Z,35.52,65.60
2026-02-16T22:15:00Z,37.36,63.04
2026-02-16T22:16:00Z,38.55,63.00
2026-02-16T22:17:00Z,37.35,64.32
2026-02-16T22:18:00Z,33.67,68.37
2026-02-16T22:19:00Z,29.48,69.81
2026-02-16T22:20:00Z,30.42,73.10
2026-02-16T22:21:00Z,34.02,66.66
2026-02-16T22:22:00Z,32.70,66.50
2026-02-16T22:23:00Z,26.68,75.45
2026-02-16T22:24:00Z,26.75,76.61
2026-02-16T22:25:00Z,30.56,70.39
2026-02-16T22:26:00Z,30.49,70.93
2026-02-16T22:27:00Z,35.14,67.26
2026-02-16T22:28:00Z,35.18,65.61
2026-02-16T22:29:00Z,34.95,66.83
2026-02-16T22:30:00Z,33.04,69.66
2026-02-16T22:31:00Z,34.49,65.53
2026-02-16T22:32:00Z,30.01,71.92
2026-02-16T22:33:00Z,26.58,73.02
2026-02-16T22:34:00Z,30.30,72.14
2026-02-16T22:35:00Z,32.70,64.93
2026-02-16T22:36:00Z,31.51,69.60
2026-02-16T22:37:00Z,29.96,69.13
2026-02-16T22:38:00Z,30.56,67.51
2026-02-16T22:39:00Z,35.94,64.92
2026-02-16T22:40:00Z,36.95,64.93
2026-02-16T22:41:00Z,33.67,66.60
2026-02-16T22:42:00Z,29.70,71.46
2026-02-16T22:43:00Z,23.24,79.91
2026-02-16T22:44:00Z,18.77,78.01
2026-02-16T22:45:00Z,29.39,72.47
2026-02-16T22:46:00Z,33.95,66.95
2026-02-16T22:47:00Z,33.90,66.36
2026-02-16T22:48:00Z,32.40,68.10
2026-02-16T22:49:00Z,27.55,73.32
2026-02-16T22:50:00Z,22.81,76.86
2026-02-16T22:51:00Z,24.27,76.80
2026-02-16T22:52:00Z,30.73,70.46
2026-02-16T22:53:00Z,30.46,68.91
2026-02-16T22:54:00Z,30.83,69.00
2026-02-16T22:55:00Z,29.53,71.84
2026-02-16T22:56:00Z,22.70,76.38
2026-02-16T22:57:00Z,17.19,83.44
2026-02-16T22:58:00Z,21.19,78.86
2026-02-16T22:59:00Z,20.30,81.00
2026-02-16T23:00:00Z,28.15,73.12
2026-02-16T23:01:00Z,27.35,72.43
2026-02-16T23:02:00Z,17.81,78.96
2026-02-16T23:03:00Z,13.05,83.10
2026-02-16T23:04:00Z,14.41,80.08
2026-02-16T23:05:00Z,16.89,84.78
2026-02-16T23:06:00Z,22.09,78.74
2026-02-16T23:07:00Z,10.36,88.96
2026-02-16T23:08:00Z,20.79,81.01
2026-02-16T23:09:00Z,10.09,95.42
2026-02-16T23:10:00Z,1.00,99.00
2026-02-16T23:11:00Z,1.00,99.00
