# event_ticker=KXATPMATCH-26FEB16MARBUS
# final_score=4-6 7-5 6-4
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Igor Marcondes
# kalshi_date=2026-02-16
timestamp,Ignacio Buse,Igor Marcondes
2026-02-16T20:34:00Z,69.00,32.00
2026-02-16T20:47:00Z,69.00,32.00
2026-02-16T20:52:00Z,69.00,32.00
2026-02-16T20:54:00Z,69.00,32.00
2026-02-16T20:58:00Z,69.00,32.00
2026-02-16T21:07:00Z,69.00,32.00
2026-02-16T21:08:00Z,69.00,32.00
2026-02-16T21:18:00Z,69.00,32.00
2026-02-16T21:22:00Z,69.00,32.00
2026-02-16T21:24:00Z,69.00,32.00
2026-02-16T21:32:00Z,69.00,32.00
2026-02-16T21:36:00Z,70.00,32.00
2026-02-16T21:42:00Z,70.00,32.00
2026-02-16T21:43:00Z,69.38,32.00
2026-02-16T21:46:00Z,70.00,32.00
2026-02-16T21:47:00Z,70.00,32.00
2026-02-16T21:50:00Z,70.00,32.00
2026-02-16T21:51:00Z,70.00,31.88
2026-02-16T21:52:00Z,70.00,31.88
2026-02-16T21:53:00Z,69.00,31.88
2026-02-16T21:54:00Z,69.00,31.88
2026-02-16T21:59:00Z,70.00,31.88
2026-02-16T22:01:00Z,70.00,31.88
2026-02-16T22:02:00Z,70.00,31.88
2026-02-16T22:03:00Z,70.00,31.88
2026-02-16T22:04:00Z,70.00,31.88
2026-02-16T22:07:00Z,69.00,32.26
2026-02-16T22:08:00Z,69.00,32.26
2026-02-16T22:14:00Z,70.00,32.26
2026-02-16T22:17:00Z,70.00,32.26
2026-02-16T22:19:00Z,70.00,32.26
2026-02-16T22:22:00Z,70.00,32.26
2026-02-16T22:23:00Z,70.00,32.26
2026-02-16T22:26:00Z,70.00,32.26
2026-02-16T22:28:00Z,68.00,32.26
2026-02-16T22:29:00Z,68.00,32.00
2026-02-16T22:30:00Z,69.00,32.41
2026-02-16T22:32:00Z,69.00,32.41
2026-02-16T22:33:00Z,69.00,32.41
2026-02-16T22:36:00Z,69.00,33.00
2026-02-16T22:38:00Z,67.18,33.00
2026-02-16T22:39:00Z,67.18,33.00
2026-02-16T22:40:00Z,67.18,33.00
2026-02-16T22:41:00Z,69.00,33.00
2026-02-16T22:42:00Z,69.00,33.00
2026-02-16T22:46:00Z,69.00,33.00
2026-02-16T22:53:00Z,69.00,33.00
2026-02-16T22:54:00Z,69.00,33.00
2026-02-16T22:55:00Z,69.00,33.00
2026-02-16T22:57:00Z,69.00,33.00
2026-02-16T22:58:00Z,69.00,33.00
2026-02-16T22:59:00Z,69.00,33.00
2026-02-16T23:00:00Z,69.00,33.00
2026-02-16T23:01:00Z,69.00,33.00
2026-02-16T23:02:00Z,69.00,32.00
2026-02-16T23:04:00Z,68.88,32.00
2026-02-16T23:06:00Z,69.00,32.00
2026-02-16T23:07:00Z,69.00,32.00
2026-02-16T23:08:00Z,69.00,32.00
2026-02-16T23:09:00Z,69.00,32.00
2026-02-16T23:10:00Z,69.00,32.00
2026-02-16T23:11:00Z,69.91,32.00
2026-02-16T23:12:00Z,70.00,32.00
2026-02-16T23:13:00Z,70.00,31.60
2026-02-16T23:14:00Z,71.00,31.99
2026-02-16T23:15:00Z,71.00,29.12
2026-02-16T23:16:00Z,71.73,29.37
2026-02-16T23:17:00Z,68.02,34.27
2026-02-16T23:18:00Z,67.48,33.96
2026-02-16T23:19:00Z,65.70,35.96
2026-02-16T23:20:00Z,63.32,38.59
2026-02-16T23:21:00Z,58.90,39.81
2026-02-16T23:22:00Z,59.76,45.39
2026-02-16T23:23:00Z,59.11,40.68
2026-02-16T23:24:00Z,65.80,33.79
2026-02-16T23:25:00Z,63.80,35.47
2026-02-16T23:26:00Z,62.09,39.91
2026-02-16T23:27:00Z,61.00,40.00
2026-02-16T23:28:00Z,60.19,40.06
2026-02-16T23:29:00Z,63.76,39.48
2026-02-16T23:30:00Z,58.26,55.79
2026-02-16T23:31:00Z,55.11,46.87
2026-02-16T23:32:00Z,54.42,45.18
2026-02-16T23:33:00Z,55.26,46.09
2026-02-16T23:34:00Z,61.03,38.39
2026-02-16T23:35:00Z,65.35,35.66
2026-02-16T23:36:00Z,64.89,35.01
2026-02-16T23:37:00Z,62.48,36.42
2026-02-16T23:38:00Z,59.63,38.40
2026-02-16T23:39:00Z,59.54,41.26
2026-02-16T23:40:00Z,59.80,41.00
2026-02-16T23:41:00Z,61.04,40.96
2026-02-16T23:42:00Z,65.37,37.31
2026-02-16T23:43:00Z,64.55,36.05
2026-02-16T23:44:00Z,62.47,41.56
2026-02-16T23:45:00Z,56.46,45.34
2026-02-16T23:46:00Z,56.47,45.94
2026-02-16T23:47:00Z,53.66,48.64
2026-02-16T23:48:00Z,51.99,47.01
2026-02-16T23:49:00Z,52.63,47.83
2026-02-16T23:50:00Z,56.83,43.45
2026-02-16T23:51:00Z,61.21,42.55
2026-02-16T23:52:00Z,61.47,39.34
2026-02-16T23:53:00Z,54.38,46.99
2026-02-16T23:54:00Z,53.57,47.59
2026-02-16T23:55:00Z,50.79,50.43
2026-02-16T23:56:00Z,53.04,48.97
2026-02-16T23:57:00Z,54.51,46.15
2026-02-16T23:58:00Z,50.24,55.51
2026-02-16T23:59:00Z,47.56,52.34
2026-02-17T00:00:00Z,48.96,50.67
2026-02-17T00:01:00Z,38.70,66.81
2026-02-17T00:02:00Z,31.82,67.71
2026-02-17T00:03:00Z,31.85,68.12
2026-02-17T00:04:00Z,30.86,70.50
2026-02-17T00:05:00Z,28.39,73.49
2026-02-17T00:06:00Z,29.61,72.86
2026-02-17T00:07:00Z,25.56,74.68
2026-02-17T00:08:00Z,30.24,70.22
2026-02-17T00:09:00Z,33.13,68.45
2026-02-17T00:10:00Z,31.37,70.05
2026-02-17T00:11:00Z,28.26,74.20
2026-02-17T00:12:00Z,26.92,74.43
2026-02-17T00:13:00Z,27.35,73.89
2026-02-17T00:14:00Z,29.70,72.57
2026-02-17T00:15:00Z,28.97,74.41
2026-02-17T00:16:00Z,32.22,68.98
2026-02-17T00:17:00Z,30.97,70.02
2026-02-17T00:18:00Z,28.02,72.32
2026-02-17T00:19:00Z,25.96,74.88
2026-02-17T00:20:00Z,25.99,74.95
2026-02-17T00:21:00Z,25.88,75.96
2026-02-17T00:22:00Z,19.21,82.27
2026-02-17T00:23:00Z,15.30,85.75
2026-02-17T00:24:00Z,11.81,90.12
2026-02-17T00:25:00Z,6.99,93.23
2026-02-17T00:26:00Z,9.74,89.92
2026-02-17T00:27:00Z,13.49,86.28
2026-02-17T00:28:00Z,16.41,81.69
2026-02-17T00:29:00Z,25.20,75.72
2026-02-17T00:30:00Z,25.65,75.49
2026-02-17T00:31:00Z,30.13,70.92
2026-02-17T00:32:00Z,32.30,68.76
2026-02-17T00:33:00Z,32.72,65.81
2026-02-17T00:34:00Z,47.84,55.21
2026-02-17T00:35:00Z,48.10,53.49
2026-02-17T00:36:00Z,49.61,52.75
2026-02-17T00:37:00Z,35.87,66.20
2026-02-17T00:38:00Z,32.56,69.17
2026-02-17T00:39:00Z,27.54,73.19
2026-02-17T00:40:00Z,25.88,74.97
2026-02-17T00:41:00Z,26.72,72.83
2026-02-17T00:42:00Z,32.14,67.39
2026-02-17T00:43:00Z,34.61,66.09
2026-02-17T00:44:00Z,39.13,62.00
2026-02-17T00:45:00Z,50.82,48.07
2026-02-17T00:46:00Z,59.26,41.01
2026-02-17T00:47:00Z,57.86,43.10
2026-02-17T00:48:00Z,60.49,40.87
2026-02-17T00:49:00Z,66.33,34.47
2026-02-17T00:50:00Z,64.97,35.34
2026-02-17T00:51:00Z,64.78,35.39
2026-02-17T00:52:00Z,64.13,36.94
2026-02-17T00:53:00Z,65.18,36.64
2026-02-17T00:54:00Z,65.49,36.95
2026-02-17T00:55:00Z,65.77,36.22
2026-02-17T00:56:00Z,65.89,34.21
2026-02-17T00:57:00Z,62.31,36.70
2026-02-17T00:58:00Z,63.85,36.33
2026-02-17T00:59:00Z,66.00,35.38
2026-02-17T01:00:00Z,64.86,35.70
2026-02-17T01:01:00Z,66.27,34.46
2026-02-17T01:02:00Z,74.07,26.95
2026-02-17T01:03:00Z,75.45,26.09
2026-02-17T01:04:00Z,69.31,29.87
2026-02-17T01:05:00Z,79.88,16.84
2026-02-17T01:06:00Z,82.54,17.68
2026-02-17T01:07:00Z,80.36,21.53
2026-02-17T01:08:00Z,78.63,23.71
2026-02-17T01:09:00Z,79.18,24.79
2026-02-17T01:10:00Z,85.45,14.93
2026-02-17T01:11:00Z,84.21,15.24
2026-02-17T01:12:00Z,73.83,26.41
2026-02-17T01:13:00Z,77.62,24.03
2026-02-17T01:14:00Z,81.90,21.79
2026-02-17T01:15:00Z,86.43,13.08
2026-02-17T01:16:00Z,90.68,9.17
2026-02-17T01:17:00Z,90.27,9.45
2026-02-17T01:18:00Z,86.75,14.83
2026-02-17T01:19:00Z,83.72,17.53
2026-02-17T01:20:00Z,82.19,17.85
2026-02-17T01:21:00Z,87.94,15.21
2026-02-17T01:22:00Z,83.93,16.35
2026-02-17T01:23:00Z,89.28,13.16
2026-02-17T01:24:00Z,87.92,13.20
2026-02-17T01:25:00Z,85.23,15.42
2026-02-17T01:26:00Z,86.96,14.71
2026-02-17T01:27:00Z,84.28,15.40
2026-02-17T01:28:00Z,84.71,15.94
2026-02-17T01:29:00Z,87.84,13.11
2026-02-17T01:30:00Z,90.13,9.56
2026-02-17T01:31:00Z,90.93,10.56
2026-02-17T01:32:00Z,87.66,14.48
2026-02-17T01:33:00Z,83.63,15.12
2026-02-17T01:34:00Z,88.62,10.25
2026-02-17T01:35:00Z,88.39,11.49
2026-02-17T01:36:00Z,87.28,13.20
2026-02-17T01:37:00Z,86.63,14.37
2026-02-17T01:38:00Z,85.90,14.72
2026-02-17T01:39:00Z,87.11,14.67
2026-02-17T01:40:00Z,83.02,19.69
2026-02-17T01:41:00Z,73.64,26.69
2026-02-17T01:42:00Z,63.63,34.29
2026-02-17T01:43:00Z,72.51,26.93
2026-02-17T01:44:00Z,90.47,9.89
2026-02-17T01:45:00Z,92.19,8.73
2026-02-17T01:46:00Z,90.83,10.54
2026-02-17T01:47:00Z,87.66,11.03
2026-02-17T01:48:00Z,89.78,10.60
2026-02-17T01:49:00Z,91.19,8.73
2026-02-17T01:50:00Z,96.26,3.81
2026-02-17T01:51:00Z,94.73,6.74
2026-02-17T01:52:00Z,86.96,12.32
2026-02-17T01:53:00Z,91.84,9.79
2026-02-17T01:54:00Z,80.41,18.94
2026-02-17T01:55:00Z,83.04,17.34
2026-02-17T01:56:00Z,77.38,26.33
2026-02-17T01:57:00Z,90.06,8.47
2026-02-17T01:58:00Z,98.72,1.74
2026-02-17T01:59:00Z,99.00,1.00
2026-02-17T02:00:00Z,99.00,1.00
2026-02-17T02:01:00Z,99.00,1.00
2026-02-17T02:02:00Z,99.00,1.00
