# event_ticker=KXATPMATCH-26MAY06GARCER
# final_score=7-6(2) 7-5
# score_resolution=6-7 5-7
# match_winner=Cristian Garin
# fav_player=Juan Manuel Cerundolo
# dog_player=Cristian Garin
# kalshi_date=2026-05-06
timestamp,Cristian Garin,Juan Manuel Cerundolo
2026-05-07T05:57:00Z,56.00,45.00
2026-05-07T06:02:00Z,56.00,45.00
2026-05-07T06:07:00Z,56.00,45.00
2026-05-07T06:14:00Z,56.00,45.00
2026-05-07T06:16:00Z,56.00,45.00
2026-05-07T06:26:00Z,57.00,45.00
2026-05-07T06:31:00Z,57.00,45.00
2026-05-07T06:33:00Z,57.00,45.00
2026-05-07T06:38:00Z,57.29,44.00
2026-05-07T06:39:00Z,57.00,44.00
2026-05-07T06:44:00Z,57.00,44.00
2026-05-07T06:46:00Z,57.00,45.00
2026-05-07T06:48:00Z,57.06,45.00
2026-05-07T06:52:00Z,57.06,45.00
2026-05-07T06:57:00Z,57.06,45.00
2026-05-07T09:08:00Z,58.00,45.00
2026-05-07T09:18:00Z,58.00,45.00
2026-05-07T09:19:00Z,58.00,45.00
2026-05-07T09:24:00Z,58.00,45.00
2026-05-07T09:32:00Z,56.00,45.00
2026-05-07T09:43:00Z,57.00,45.00
2026-05-07T09:57:00Z,57.00,45.00
2026-05-07T10:02:00Z,57.00,45.00
2026-05-07T10:10:00Z,57.00,45.00
2026-05-07T10:19:00Z,57.00,45.00
2026-05-07T10:20:00Z,57.00,45.00
2026-05-07T10:24:00Z,57.00,44.00
2026-05-07T10:31:00Z,58.00,44.00
2026-05-07T10:40:00Z,58.00,44.00
2026-05-07T10:42:00Z,58.00,45.00
2026-05-07T10:51:00Z,58.00,45.00
2026-05-07T10:53:00Z,58.00,45.00
2026-05-07T11:05:00Z,58.00,45.00
2026-05-07T11:14:00Z,58.00,45.00
2026-05-07T11:38:00Z,58.00,45.00
2026-05-07T11:47:00Z,58.00,45.00
2026-05-07T11:50:00Z,58.00,45.00
2026-05-07T11:52:00Z,58.00,45.00
2026-05-07T12:03:00Z,58.00,45.00
2026-05-07T12:05:00Z,58.00,45.00
2026-05-07T12:11:00Z,58.00,45.00
2026-05-07T12:12:00Z,58.00,45.00
2026-05-07T12:13:00Z,58.00,45.00
2026-05-07T12:23:00Z,57.55,45.00
2026-05-07T12:24:00Z,59.00,45.00
2026-05-07T12:25:00Z,59.00,45.00
2026-05-07T12:29:00Z,57.00,45.00
2026-05-07T12:31:00Z,57.00,44.00
2026-05-07T12:40:00Z,58.00,44.00
2026-05-07T12:42:00Z,58.00,43.00
2026-05-07T12:44:00Z,58.00,43.00
2026-05-07T12:52:00Z,58.00,43.00
2026-05-07T12:53:00Z,57.00,43.00
2026-05-07T12:56:00Z,58.00,43.00
2026-05-07T13:00:00Z,58.00,43.00
2026-05-07T13:01:00Z,58.00,43.00
2026-05-07T13:04:00Z,58.00,43.00
2026-05-07T13:06:00Z,58.00,43.00
2026-05-07T13:07:00Z,58.00,43.00
2026-05-07T13:10:00Z,58.00,43.00
2026-05-07T13:14:00Z,58.00,43.00
2026-05-07T13:20:00Z,59.00,43.00
2026-05-07T13:21:00Z,58.00,43.00
2026-05-07T13:24:00Z,58.00,43.00
2026-05-07T13:27:00Z,59.00,43.00
2026-05-07T13:28:00Z,59.00,43.00
2026-05-07T13:29:00Z,59.00,43.00
2026-05-07T13:30:00Z,59.00,43.00
2026-05-07T13:31:00Z,59.00,43.00
2026-05-07T13:33:00Z,59.00,43.00
2026-05-07T13:38:00Z,59.00,43.00
2026-05-07T13:45:00Z,59.00,43.00
2026-05-07T13:46:00Z,59.00,43.00
2026-05-07T13:47:00Z,59.00,43.00
2026-05-07T13:49:00Z,59.00,43.39
2026-05-07T13:51:00Z,59.00,43.00
2026-05-07T13:52:00Z,59.00,43.00
2026-05-07T13:53:00Z,59.00,43.00
2026-05-07T13:54:00Z,59.00,43.00
2026-05-07T13:55:00Z,59.00,43.00
2026-05-07T13:56:00Z,59.00,43.56
2026-05-07T13:57:00Z,59.00,43.00
2026-05-07T13:58:00Z,59.00,43.00
2026-05-07T13:59:00Z,59.00,43.00
2026-05-07T14:03:00Z,59.00,43.00
2026-05-07T14:04:00Z,59.00,43.00
2026-05-07T14:06:00Z,59.00,43.00
2026-05-07T14:07:00Z,59.00,43.00
2026-05-07T14:08:00Z,58.93,43.00
2026-05-07T14:09:00Z,59.00,43.00
2026-05-07T14:10:00Z,59.00,43.00
2026-05-07T14:11:00Z,59.00,43.00
2026-05-07T14:12:00Z,59.00,43.00
2026-05-07T14:13:00Z,59.00,43.00
2026-05-07T14:14:00Z,59.95,42.00
2026-05-07T14:15:00Z,59.68,42.00
2026-05-07T14:16:00Z,59.83,42.00
2026-05-07T14:17:00Z,60.00,42.00
2026-05-07T14:18:00Z,60.70,42.00
2026-05-07T14:19:00Z,60.00,41.14
2026-05-07T14:20:00Z,60.00,42.00
2026-05-07T14:21:00Z,60.00,42.00
2026-05-07T14:22:00Z,58.15,43.00
2026-05-07T14:23:00Z,59.00,43.00
2026-05-07T14:24:00Z,58.00,43.00
2026-05-07T14:25:00Z,58.00,43.00
2026-05-07T14:26:00Z,58.00,43.00
2026-05-07T14:27:00Z,59.72,43.00
2026-05-07T14:28:00Z,58.85,41.19
2026-05-07T14:29:00Z,57.21,43.82
2026-05-07T14:30:00Z,55.88,46.20
2026-05-07T14:31:00Z,52.65,48.04
2026-05-07T14:32:00Z,53.97,48.63
2026-05-07T14:33:00Z,52.74,49.22
2026-05-07T14:34:00Z,50.80,50.10
2026-05-07T14:35:00Z,52.83,47.22
2026-05-07T14:36:00Z,54.15,46.04
2026-05-07T14:37:00Z,53.53,47.43
2026-05-07T14:38:00Z,52.46,48.93
2026-05-07T14:39:00Z,52.00,49.00
2026-05-07T14:40:00Z,52.95,49.69
2026-05-07T14:41:00Z,50.86,50.07
2026-05-07T14:42:00Z,47.05,56.85
2026-05-07T14:43:00Z,44.84,57.03
2026-05-07T14:44:00Z,51.28,51.26
2026-05-07T14:45:00Z,47.44,54.68
2026-05-07T14:46:00Z,53.05,47.73
2026-05-07T14:47:00Z,55.79,44.84
2026-05-07T14:48:00Z,59.39,39.65
2026-05-07T14:49:00Z,63.51,37.51
2026-05-07T14:50:00Z,60.19,42.44
2026-05-07T14:51:00Z,58.00,44.73
2026-05-07T14:52:00Z,58.64,44.66
2026-05-07T14:53:00Z,55.00,46.00
2026-05-07T14:54:00Z,55.00,46.00
2026-05-07T14:55:00Z,56.51,44.68
2026-05-07T14:56:00Z,58.24,41.29
2026-05-07T14:57:00Z,55.14,46.04
2026-05-07T14:58:00Z,58.74,42.66
2026-05-07T14:59:00Z,57.16,43.32
2026-05-07T15:00:00Z,57.41,43.63
2026-05-07T15:01:00Z,54.53,44.99
2026-05-07T15:02:00Z,54.09,46.54
2026-05-07T15:03:00Z,54.00,47.71
2026-05-07T15:04:00Z,51.26,49.86
2026-05-07T15:05:00Z,53.79,46.50
2026-05-07T15:06:00Z,52.01,49.29
2026-05-07T15:07:00Z,44.59,55.04
2026-05-07T15:08:00Z,54.87,52.68
2026-05-07T15:09:00Z,56.26,44.33
2026-05-07T15:10:00Z,60.74,39.60
2026-05-07T15:11:00Z,53.98,46.97
2026-05-07T15:12:00Z,52.59,47.13
2026-05-07T15:13:00Z,53.00,48.96
2026-05-07T15:14:00Z,53.00,48.61
2026-05-07T15:15:00Z,48.92,51.94
2026-05-07T15:16:00Z,47.23,53.42
2026-05-07T15:17:00Z,52.09,48.14
2026-05-07T15:18:00Z,50.89,50.97
2026-05-07T15:19:00Z,54.94,44.72
2026-05-07T15:20:00Z,60.52,40.10
2026-05-07T15:21:00Z,68.66,26.76
2026-05-07T15:22:00Z,70.72,29.29
2026-05-07T15:23:00Z,76.45,23.69
2026-05-07T15:24:00Z,74.85,22.94
2026-05-07T15:25:00Z,76.99,22.12
2026-05-07T15:26:00Z,76.82,23.17
2026-05-07T15:27:00Z,68.77,31.07
2026-05-07T15:28:00Z,57.33,43.53
2026-05-07T15:29:00Z,65.15,33.62
2026-05-07T15:30:00Z,68.63,31.93
2026-05-07T15:31:00Z,71.59,30.87
2026-05-07T15:32:00Z,75.25,27.41
2026-05-07T15:33:00Z,70.98,29.32
2026-05-07T15:34:00Z,71.57,22.63
2026-05-07T15:35:00Z,80.01,20.01
2026-05-07T15:36:00Z,80.15,19.95
2026-05-07T15:37:00Z,80.09,19.92
2026-05-07T15:38:00Z,80.99,20.00
2026-05-07T15:39:00Z,81.34,20.54
2026-05-07T15:40:00Z,81.15,18.35
2026-05-07T15:41:00Z,83.78,16.01
2026-05-07T15:42:00Z,84.04,15.56
2026-05-07T15:43:00Z,86.44,13.47
2026-05-07T15:44:00Z,87.02,13.87
2026-05-07T15:45:00Z,85.15,15.94
2026-05-07T15:46:00Z,85.65,15.71
2026-05-07T15:47:00Z,82.81,17.94
2026-05-07T15:48:00Z,80.16,21.03
2026-05-07T15:49:00Z,74.04,25.65
2026-05-07T15:50:00Z,73.37,26.91
2026-05-07T15:51:00Z,80.67,22.35
2026-05-07T15:52:00Z,82.91,17.82
2026-05-07T15:53:00Z,84.00,16.99
2026-05-07T15:54:00Z,83.13,16.50
2026-05-07T15:55:00Z,83.65,17.02
2026-05-07T15:56:00Z,82.44,18.33
2026-05-07T15:57:00Z,87.63,12.85
2026-05-07T15:58:00Z,94.01,6.69
2026-05-07T15:59:00Z,95.88,4.97
2026-05-07T16:00:00Z,94.52,4.78
2026-05-07T16:01:00Z,96.42,3.37
2026-05-07T16:02:00Z,96.90,3.02
2026-05-07T16:03:00Z,96.00,3.57
2026-05-07T16:04:00Z,96.00,4.30
2026-05-07T16:05:00Z,93.62,5.42
2026-05-07T16:06:00Z,90.90,9.99
2026-05-07T16:07:00Z,89.38,10.55
2026-05-07T16:08:00Z,93.58,8.35
2026-05-07T16:09:00Z,92.94,11.38
2026-05-07T16:10:00Z,91.65,7.11
2026-05-07T16:11:00Z,91.10,9.88
2026-05-07T16:12:00Z,90.96,10.58
2026-05-07T16:13:00Z,84.00,17.37
2026-05-07T16:14:00Z,84.00,17.67
2026-05-07T16:15:00Z,84.41,16.47
2026-05-07T16:16:00Z,83.28,18.25
2026-05-07T16:17:00Z,82.18,18.72
2026-05-07T16:18:00Z,80.44,20.59
2026-05-07T16:19:00Z,80.01,21.39
2026-05-07T16:20:00Z,82.65,17.95
2026-05-07T16:21:00Z,81.28,21.28
2026-05-07T16:22:00Z,80.55,19.98
2026-05-07T16:23:00Z,80.73,21.98
2026-05-07T16:24:00Z,82.44,18.90
2026-05-07T16:25:00Z,83.90,16.59
2026-05-07T16:26:00Z,83.99,16.62
2026-05-07T16:27:00Z,85.09,18.01
2026-05-07T16:28:00Z,87.91,11.87
2026-05-07T16:29:00Z,95.72,5.07
2026-05-07T16:30:00Z,88.34,10.82
2026-05-07T16:31:00Z,83.38,15.43
2026-05-07T16:32:00Z,84.83,15.38
2026-05-07T16:33:00Z,80.94,19.24
2026-05-07T16:34:00Z,80.45,20.70
2026-05-07T16:35:00Z,83.19,16.61
2026-05-07T16:36:00Z,84.43,15.68
2026-05-07T16:37:00Z,84.63,15.85
2026-05-07T16:38:00Z,88.93,11.63
2026-05-07T16:39:00Z,96.37,3.48
2026-05-07T16:40:00Z,94.37,5.26
2026-05-07T16:41:00Z,98.48,1.52
2026-05-07T16:42:00Z,99.00,1.00
2026-05-07T16:43:00Z,99.00,1.00
2026-05-07T16:44:00Z,99.00,1.00
2026-05-07T16:45:00Z,99.00,1.00
2026-05-07T16:46:00Z,99.00,1.00
