# event_ticker=KXATPMATCH-26APR04JODUGO
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Rafael Jodar
# fav_player=Camilo Ugo Carabelli
# dog_player=Rafael Jodar
# kalshi_date=2026-04-04
timestamp,Camilo Ugo Carabelli,Rafael Jodar
2026-04-04T12:52:00Z,35.00,66.00
2026-04-04T12:53:00Z,35.00,66.00
2026-04-04T12:54:00Z,35.00,66.00
2026-04-04T12:56:00Z,35.00,66.00
2026-04-04T12:58:00Z,35.00,66.00
2026-04-04T12:59:00Z,35.00,66.00
2026-04-04T13:02:00Z,35.00,66.00
2026-04-04T13:06:00Z,35.00,66.00
2026-04-04T13:07:00Z,35.00,66.00
2026-04-04T13:09:00Z,35.00,66.00
2026-04-04T13:10:00Z,35.00,66.00
2026-04-04T13:12:00Z,35.00,66.00
2026-04-04T13:13:00Z,35.00,66.00
2026-04-04T13:14:00Z,35.00,66.00
2026-04-04T13:15:00Z,35.00,66.00
2026-04-04T13:18:00Z,35.00,66.00
2026-04-04T13:19:00Z,35.00,65.00
2026-04-04T13:20:00Z,35.00,65.00
2026-04-04T13:21:00Z,35.00,66.00
2026-04-04T13:26:00Z,35.00,66.00
2026-04-04T13:27:00Z,35.00,67.00
2026-04-04T13:28:00Z,35.00,67.00
2026-04-04T13:30:00Z,35.00,67.00
2026-04-04T13:31:00Z,35.00,67.00
2026-04-04T13:34:00Z,34.00,67.00
2026-04-04T13:35:00Z,34.00,67.00
2026-04-04T13:37:00Z,34.00,67.00
2026-04-04T13:40:00Z,34.00,67.00
2026-04-04T13:42:00Z,34.00,67.00
2026-04-04T13:43:00Z,34.00,67.58
2026-04-04T13:44:00Z,34.00,67.00
2026-04-04T13:45:00Z,34.00,67.00
2026-04-04T13:46:00Z,34.00,67.00
2026-04-04T13:47:00Z,34.00,67.00
2026-04-04T13:48:00Z,34.00,67.00
2026-04-04T13:50:00Z,34.00,67.00
2026-04-04T13:51:00Z,34.00,67.00
2026-04-04T13:52:00Z,34.00,67.00
2026-04-04T13:53:00Z,34.00,67.00
2026-04-04T13:55:00Z,34.00,67.00
2026-04-04T13:57:00Z,34.00,67.00
2026-04-04T13:58:00Z,34.00,67.00
2026-04-04T13:59:00Z,34.00,67.00
2026-04-04T14:00:00Z,34.00,67.00
2026-04-04T14:01:00Z,34.00,67.00
2026-04-04T14:03:00Z,34.00,67.00
2026-04-04T14:05:00Z,34.00,67.00
2026-04-04T14:06:00Z,34.00,67.00
2026-04-04T14:07:00Z,34.00,67.00
2026-04-04T14:08:00Z,34.00,67.00
2026-04-04T14:09:00Z,34.00,67.00
2026-04-04T14:10:00Z,34.00,67.00
2026-04-04T14:12:00Z,34.00,67.00
2026-04-04T14:13:00Z,34.00,67.00
2026-04-04T14:14:00Z,34.00,67.00
2026-04-04T14:15:00Z,34.00,67.00
2026-04-04T14:16:00Z,34.00,67.00
2026-04-04T14:17:00Z,34.00,67.00
2026-04-04T14:18:00Z,34.00,67.00
2026-04-04T14:19:00Z,34.00,67.15
2026-04-04T14:20:00Z,34.00,68.00
2026-04-04T14:21:00Z,34.00,68.00
2026-04-04T14:22:00Z,34.00,68.00
2026-04-04T14:23:00Z,34.00,67.00
2026-04-04T14:24:00Z,34.00,67.05
2026-04-04T14:25:00Z,33.94,68.00
2026-04-04T14:26:00Z,33.97,68.00
2026-04-04T14:27:00Z,34.00,67.10
2026-04-04T14:28:00Z,34.00,67.00
2026-04-04T14:29:00Z,33.60,67.05
2026-04-04T14:30:00Z,33.00,68.00
2026-04-04T14:31:00Z,33.00,68.00
2026-04-04T14:32:00Z,33.00,68.00
2026-04-04T14:33:00Z,34.00,68.00
2026-04-04T14:34:00Z,34.00,68.00
2026-04-04T14:35:00Z,34.00,68.00
2026-04-04T14:36:00Z,34.00,68.00
2026-04-04T14:37:00Z,34.00,68.00
2026-04-04T14:38:00Z,34.24,67.88
2026-04-04T14:39:00Z,32.00,68.00
2026-04-04T14:40:00Z,31.56,70.95
2026-04-04T14:41:00Z,30.52,71.01
2026-04-04T14:42:00Z,33.99,68.03
2026-04-04T14:43:00Z,32.07,68.95
2026-04-04T14:44:00Z,34.66,68.13
2026-04-04T14:45:00Z,31.12,69.55
2026-04-04T14:46:00Z,30.62,71.00
2026-04-04T14:47:00Z,30.00,71.00
2026-04-04T14:48:00Z,29.19,69.34
2026-04-04T14:49:00Z,29.97,69.78
2026-04-04T14:50:00Z,26.02,75.85
2026-04-04T14:51:00Z,16.65,78.98
2026-04-04T14:52:00Z,14.53,85.09
2026-04-04T14:53:00Z,15.02,85.27
2026-04-04T14:54:00Z,16.08,85.01
2026-04-04T14:55:00Z,16.00,85.00
2026-04-04T14:56:00Z,15.72,84.33
2026-04-04T14:57:00Z,18.66,83.36
2026-04-04T14:58:00Z,17.98,83.95
2026-04-04T14:59:00Z,16.11,85.00
2026-04-04T15:00:00Z,18.38,81.14
2026-04-04T15:01:00Z,19.48,80.19
2026-04-04T15:02:00Z,17.00,83.65
2026-04-04T15:03:00Z,17.00,83.90
2026-04-04T15:04:00Z,14.75,87.00
2026-04-04T15:05:00Z,14.46,85.45
2026-04-04T15:06:00Z,12.02,88.35
2026-04-04T15:07:00Z,11.95,88.75
2026-04-04T15:08:00Z,11.75,88.93
2026-04-04T15:09:00Z,12.17,89.00
2026-04-04T15:10:00Z,11.67,89.00
2026-04-04T15:11:00Z,11.85,90.76
2026-04-04T15:12:00Z,13.09,88.84
2026-04-04T15:13:00Z,15.00,87.75
2026-04-04T15:14:00Z,14.99,85.36
2026-04-04T15:15:00Z,11.17,88.10
2026-04-04T15:16:00Z,8.65,91.08
2026-04-04T15:17:00Z,5.08,94.65
2026-04-04T15:18:00Z,4.56,93.27
2026-04-04T15:19:00Z,9.76,93.41
2026-04-04T15:20:00Z,6.78,94.57
2026-04-04T15:21:00Z,3.22,96.45
2026-04-04T15:22:00Z,2.94,97.14
2026-04-04T15:23:00Z,5.58,95.66
2026-04-04T15:24:00Z,5.44,95.92
2026-04-04T15:25:00Z,3.73,96.51
2026-04-04T15:26:00Z,2.37,97.79
2026-04-04T15:27:00Z,2.52,97.39
2026-04-04T15:28:00Z,3.65,97.00
2026-04-04T15:29:00Z,2.89,97.18
2026-04-04T15:30:00Z,2.04,98.81
2026-04-04T15:31:00Z,2.92,97.99
2026-04-04T15:32:00Z,2.49,98.97
2026-04-04T15:33:00Z,1.04,99.00
2026-04-04T15:34:00Z,1.00,99.00
2026-04-04T15:35:00Z,1.00,99.00
2026-04-04T15:36:00Z,1.00,99.00
2026-04-04T15:37:00Z,1.00,99.00
2026-04-04T15:38:00Z,1.00,99.00
2026-04-04T15:39:00Z,1.00,99.00
2026-04-04T15:40:00Z,1.00,99.00
2026-04-04T15:41:00Z,1.00,99.00
