# event_ticker=KXATPMATCH-26MAR04BELDIA
# final_score=7-6(5) 6-4
# score_resolution=7-6 6-4
# match_winner=Gabriel Diallo
# fav_player=Gabriel Diallo
# dog_player=Mattia Bellucci
# kalshi_date=2026-03-04
timestamp,Gabriel Diallo,Mattia Bellucci
2026-03-04T10:00:00Z,55.00,
2026-03-04T10:11:00Z,55.00,
2026-03-04T10:41:00Z,55.00,
2026-03-04T11:04:00Z,55.00,47.75
2026-03-04T11:47:00Z,54.00,47.75
2026-03-04T11:57:00Z,54.00,47.75
2026-03-04T12:03:00Z,54.00,48.00
2026-03-04T12:16:00Z,54.00,48.00
2026-03-04T12:26:00Z,54.00,47.25
2026-03-04T12:34:00Z,54.00,47.25
2026-03-04T12:48:00Z,54.00,47.25
2026-03-04T12:54:00Z,54.00,47.00
2026-03-04T13:04:00Z,54.00,47.00
2026-03-04T13:08:00Z,54.00,47.00
2026-03-04T13:11:00Z,54.00,47.00
2026-03-04T13:23:00Z,54.00,48.00
2026-03-04T13:31:00Z,55.00,48.00
2026-03-04T14:00:00Z,54.00,48.00
2026-03-04T14:19:00Z,54.00,48.00
2026-03-04T14:20:00Z,54.00,48.00
2026-03-04T14:25:00Z,54.00,48.00
2026-03-04T14:31:00Z,54.00,48.00
2026-03-04T14:33:00Z,54.00,48.00
2026-03-04T14:34:00Z,54.00,48.00
2026-03-04T14:37:00Z,54.00,48.00
2026-03-04T15:01:00Z,54.00,48.00
2026-03-04T15:11:00Z,54.00,48.00
2026-03-04T15:16:00Z,54.00,48.00
2026-03-04T15:19:00Z,54.00,48.00
2026-03-04T15:27:00Z,53.00,48.00
2026-03-04T15:28:00Z,53.00,48.00
2026-03-04T15:29:00Z,53.96,48.00
2026-03-04T15:33:00Z,53.00,48.00
2026-03-04T15:34:00Z,53.00,48.00
2026-03-04T15:37:00Z,53.00,48.00
2026-03-04T15:43:00Z,53.00,48.00
2026-03-04T15:44:00Z,53.00,48.00
2026-03-04T15:48:00Z,53.00,48.00
2026-03-04T15:50:00Z,53.00,48.00
2026-03-04T15:52:00Z,53.00,48.00
2026-03-04T15:58:00Z,53.00,48.00
2026-03-04T16:02:00Z,53.64,48.00
2026-03-04T16:04:00Z,53.64,49.00
2026-03-04T16:06:00Z,53.64,48.00
2026-03-04T16:13:00Z,53.64,48.00
2026-03-04T16:15:00Z,53.64,48.00
2026-03-04T16:16:00Z,53.64,48.00
2026-03-04T16:18:00Z,53.00,48.00
2026-03-04T16:20:00Z,53.00,48.00
2026-03-04T16:25:00Z,53.80,48.00
2026-03-04T16:27:00Z,53.80,48.00
2026-03-04T16:29:00Z,53.55,48.00
2026-03-04T16:31:00Z,53.44,48.00
2026-03-04T16:35:00Z,53.00,48.00
2026-03-04T16:36:00Z,53.00,48.00
2026-03-04T16:37:00Z,53.00,48.00
2026-03-04T16:38:00Z,53.00,48.00
2026-03-04T16:41:00Z,53.33,48.00
2026-03-04T16:58:00Z,53.33,48.00
2026-03-04T17:00:00Z,53.33,48.00
2026-03-04T17:01:00Z,53.00,48.00
2026-03-04T17:03:00Z,53.00,48.00
2026-03-04T17:05:00Z,53.00,48.00
2026-03-04T17:08:00Z,53.80,48.00
2026-03-04T17:09:00Z,53.00,48.00
2026-03-04T17:16:00Z,53.00,48.00
2026-03-04T17:18:00Z,53.00,48.00
2026-03-04T17:19:00Z,53.00,48.00
2026-03-04T17:22:00Z,53.00,48.00
2026-03-04T17:25:00Z,53.00,48.00
2026-03-04T17:27:00Z,53.00,48.00
2026-03-04T17:29:00Z,52.05,48.00
2026-03-04T17:30:00Z,52.05,48.00
2026-03-04T17:34:00Z,53.00,48.00
2026-03-04T17:35:00Z,53.00,48.00
2026-03-04T17:36:00Z,53.00,48.00
2026-03-04T17:37:00Z,53.00,48.00
2026-03-04T17:38:00Z,53.00,48.00
2026-03-04T17:41:00Z,53.00,48.00
2026-03-04T17:44:00Z,53.00,48.00
2026-03-04T17:45:00Z,53.00,48.00
2026-03-04T17:49:00Z,53.00,48.00
2026-03-04T17:50:00Z,53.00,48.00
2026-03-04T17:51:00Z,53.00,48.00
2026-03-04T17:58:00Z,53.00,48.00
2026-03-04T18:00:00Z,53.00,48.00
2026-03-04T18:09:00Z,53.00,48.00
2026-03-04T18:11:00Z,53.00,48.00
2026-03-04T18:12:00Z,51.82,48.00
2026-03-04T18:17:00Z,51.82,48.00
2026-03-04T18:23:00Z,51.82,48.00
2026-03-04T18:27:00Z,53.00,48.00
2026-03-04T18:28:00Z,53.00,48.00
2026-03-04T18:29:00Z,53.00,47.00
2026-03-04T18:31:00Z,53.00,47.00
2026-03-04T18:32:00Z,53.00,47.00
2026-03-04T18:33:00Z,53.00,48.00
2026-03-04T18:35:00Z,53.00,47.00
2026-03-04T18:38:00Z,53.00,48.00
2026-03-04T18:39:00Z,53.00,47.00
2026-03-04T18:40:00Z,53.36,47.58
2026-03-04T18:42:00Z,52.00,47.58
2026-03-04T18:45:00Z,53.96,47.00
2026-03-04T18:49:00Z,53.80,47.98
2026-03-04T18:50:00Z,54.00,47.98
2026-03-04T18:52:00Z,54.00,47.00
2026-03-04T18:53:00Z,54.00,47.00
2026-03-04T18:55:00Z,54.00,47.00
2026-03-04T18:56:00Z,54.00,47.00
2026-03-04T18:57:00Z,54.00,47.00
2026-03-04T19:00:00Z,54.00,47.00
2026-03-04T19:02:00Z,53.00,48.00
2026-03-04T19:06:00Z,53.00,48.00
2026-03-04T19:08:00Z,53.00,47.00
2026-03-04T19:12:00Z,53.00,47.00
2026-03-04T19:15:00Z,53.93,47.00
2026-03-04T19:17:00Z,55.00,47.00
2026-03-04T19:18:00Z,55.00,47.00
2026-03-04T19:20:00Z,55.00,46.00
2026-03-04T19:21:00Z,54.00,46.00
2026-03-04T19:24:00Z,54.00,46.00
2026-03-04T19:27:00Z,55.00,47.00
2026-03-04T19:28:00Z,55.00,47.00
2026-03-04T19:31:00Z,55.00,47.00
2026-03-04T19:33:00Z,55.00,47.00
2026-03-04T19:35:00Z,55.00,47.00
2026-03-04T19:36:00Z,55.00,47.00
2026-03-04T19:45:00Z,55.00,47.00
2026-03-04T19:46:00Z,55.00,47.00
2026-03-04T19:47:00Z,55.00,46.00
2026-03-04T19:49:00Z,55.00,47.00
2026-03-04T19:51:00Z,53.00,47.00
2026-03-04T19:53:00Z,54.00,47.00
2026-03-04T19:54:00Z,54.00,47.00
2026-03-04T19:55:00Z,54.00,47.52
2026-03-04T19:57:00Z,53.00,48.00
2026-03-04T19:58:00Z,53.00,48.00
2026-03-04T19:59:00Z,53.00,48.00
2026-03-04T20:00:00Z,54.00,48.00
2026-03-04T20:02:00Z,53.00,48.00
2026-03-04T20:03:00Z,54.00,48.00
2026-03-04T20:05:00Z,54.00,48.00
2026-03-04T20:06:00Z,53.00,48.00
2026-03-04T20:08:00Z,54.00,48.00
2026-03-04T20:11:00Z,55.00,48.00
2026-03-04T20:13:00Z,54.00,48.00
2026-03-04T20:14:00Z,55.00,48.00
2026-03-04T20:15:00Z,55.00,48.00
2026-03-04T20:18:00Z,55.00,48.00
2026-03-04T20:22:00Z,55.00,48.00
2026-03-04T20:23:00Z,55.00,47.00
2026-03-04T20:24:00Z,55.00,46.77
2026-03-04T20:26:00Z,55.00,46.77
2026-03-04T20:27:00Z,55.00,46.77
2026-03-04T20:29:00Z,55.00,47.00
2026-03-04T20:32:00Z,55.00,47.00
2026-03-04T20:33:00Z,55.00,47.00
2026-03-04T20:36:00Z,55.00,46.00
2026-03-04T20:37:00Z,55.00,46.00
2026-03-04T20:38:00Z,54.90,46.00
2026-03-04T20:39:00Z,54.90,46.00
2026-03-04T20:40:00Z,55.00,46.00
2026-03-04T20:42:00Z,54.00,46.00
2026-03-04T20:43:00Z,55.00,46.00
2026-03-04T20:44:00Z,55.00,46.00
2026-03-04T20:45:00Z,55.00,47.00
2026-03-04T20:47:00Z,55.00,47.00
2026-03-04T20:48:00Z,55.00,47.00
2026-03-04T20:49:00Z,55.00,48.00
2026-03-04T20:50:00Z,54.94,48.00
2026-03-04T20:51:00Z,55.00,48.00
2026-03-04T20:52:00Z,55.00,48.00
2026-03-04T20:53:00Z,54.00,48.00
2026-03-04T20:54:00Z,54.00,48.00
2026-03-04T20:55:00Z,55.00,47.00
2026-03-04T20:57:00Z,55.00,47.00
2026-03-04T20:58:00Z,55.00,47.00
2026-03-04T20:59:00Z,54.00,47.00
2026-03-04T21:00:00Z,55.00,47.00
2026-03-04T21:01:00Z,55.00,47.00
2026-03-04T21:02:00Z,54.92,47.00
2026-03-04T21:03:00Z,55.00,47.00
2026-03-04T21:04:00Z,55.00,47.00
2026-03-04T21:05:00Z,55.00,47.00
2026-03-04T21:06:00Z,54.00,49.64
2026-03-04T21:07:00Z,54.00,48.00
2026-03-04T21:08:00Z,54.99,48.00
2026-03-04T21:09:00Z,54.99,48.00
2026-03-04T21:11:00Z,54.99,48.21
2026-03-04T21:12:00Z,55.00,46.18
2026-03-04T21:13:00Z,55.00,46.18
2026-03-04T21:14:00Z,55.00,46.18
2026-03-04T21:15:00Z,55.00,46.18
2026-03-04T21:16:00Z,54.00,46.18
2026-03-04T21:18:00Z,55.00,47.00
2026-03-04T21:19:00Z,55.00,47.00
2026-03-04T21:20:00Z,55.00,47.00
2026-03-04T21:21:00Z,55.00,46.00
2026-03-04T21:22:00Z,54.00,47.00
2026-03-04T21:23:00Z,55.00,47.00
2026-03-04T21:24:00Z,54.00,47.81
2026-03-04T21:26:00Z,54.00,47.81
2026-03-04T21:27:00Z,54.00,48.00
2026-03-04T21:28:00Z,54.00,48.00
2026-03-04T21:29:00Z,54.00,48.00
2026-03-04T21:30:00Z,54.00,47.00
2026-03-04T21:31:00Z,54.00,47.00
2026-03-04T21:32:00Z,54.00,47.95
2026-03-04T21:33:00Z,53.00,48.00
2026-03-04T21:34:00Z,54.14,48.00
2026-03-04T21:35:00Z,54.00,48.00
2026-03-04T21:36:00Z,54.27,48.00
2026-03-04T21:37:00Z,54.95,48.00
2026-03-04T21:38:00Z,54.00,48.00
2026-03-04T21:39:00Z,53.73,48.00
2026-03-04T21:40:00Z,54.85,47.00
2026-03-04T21:41:00Z,55.00,47.00
2026-03-04T21:42:00Z,54.00,48.00
2026-03-04T21:43:00Z,54.02,47.00
2026-03-04T21:44:00Z,54.53,46.15
2026-03-04T21:45:00Z,54.98,47.65
2026-03-04T21:46:00Z,54.49,44.07
2026-03-04T21:47:00Z,56.05,44.19
2026-03-04T21:48:00Z,56.40,44.19
2026-03-04T21:49:00Z,57.00,44.41
2026-03-04T21:50:00Z,57.83,44.31
2026-03-04T21:51:00Z,55.39,43.06
2026-03-04T21:52:00Z,55.03,45.16
2026-03-04T21:53:00Z,55.12,45.00
2026-03-04T21:54:00Z,55.86,46.00
2026-03-04T21:55:00Z,57.06,43.00
2026-03-04T21:56:00Z,57.81,42.98
2026-03-04T21:57:00Z,57.00,43.34
2026-03-04T21:58:00Z,56.99,43.00
2026-03-04T21:59:00Z,55.88,45.22
2026-03-04T22:00:00Z,53.76,48.01
2026-03-04T22:01:00Z,49.19,51.88
2026-03-04T22:02:00Z,51.07,49.98
2026-03-04T22:03:00Z,47.51,52.29
2026-03-04T22:04:00Z,50.92,49.92
2026-03-04T22:05:00Z,54.99,46.00
2026-03-04T22:06:00Z,55.03,46.00
2026-03-04T22:07:00Z,53.08,48.14
2026-03-04T22:08:00Z,51.00,51.08
2026-03-04T22:09:00Z,51.25,50.51
2026-03-04T22:10:00Z,49.21,50.00
2026-03-04T22:11:00Z,48.54,52.27
2026-03-04T22:12:00Z,48.09,51.19
2026-03-04T22:13:00Z,49.73,50.84
2026-03-04T22:14:00Z,52.00,48.96
2026-03-04T22:15:00Z,51.97,49.00
2026-03-04T22:16:00Z,56.91,44.50
2026-03-04T22:17:00Z,51.27,49.21
2026-03-04T22:18:00Z,49.21,50.79
2026-03-04T22:19:00Z,47.93,51.17
2026-03-04T22:20:00Z,45.24,54.13
2026-03-04T22:21:00Z,47.87,54.42
2026-03-04T22:22:00Z,49.80,52.57
2026-03-04T22:23:00Z,48.14,52.79
2026-03-04T22:24:00Z,45.20,52.42
2026-03-04T22:25:00Z,46.10,53.33
2026-03-04T22:26:00Z,51.18,49.00
2026-03-04T22:27:00Z,51.91,48.76
2026-03-04T22:28:00Z,50.94,50.57
2026-03-04T22:29:00Z,51.62,48.00
2026-03-04T22:30:00Z,53.87,48.29
2026-03-04T22:31:00Z,62.38,39.47
2026-03-04T22:32:00Z,59.68,41.64
2026-03-04T22:33:00Z,64.48,39.00
2026-03-04T22:34:00Z,56.98,45.11
2026-03-04T22:35:00Z,52.45,50.19
2026-03-04T22:36:00Z,53.17,47.86
2026-03-04T22:37:00Z,50.23,52.54
2026-03-04T22:38:00Z,54.91,46.07
2026-03-04T22:39:00Z,54.08,46.91
2026-03-04T22:40:00Z,56.00,44.95
2026-03-04T22:41:00Z,55.84,46.30
2026-03-04T22:42:00Z,53.09,49.66
2026-03-04T22:43:00Z,55.26,46.74
2026-03-04T22:44:00Z,53.07,48.83
2026-03-04T22:45:00Z,55.00,46.69
2026-03-04T22:46:00Z,58.79,41.98
2026-03-04T22:47:00Z,56.73,44.19
2026-03-04T22:48:00Z,55.74,42.78
2026-03-04T22:49:00Z,60.91,38.95
2026-03-04T22:50:00Z,66.32,36.73
2026-03-04T22:51:00Z,62.21,39.69
2026-03-04T22:52:00Z,61.45,38.93
2026-03-04T22:53:00Z,54.16,46.07
2026-03-04T22:54:00Z,51.07,53.30
2026-03-04T22:55:00Z,42.83,57.70
2026-03-04T22:56:00Z,36.49,61.89
2026-03-04T22:57:00Z,34.99,63.81
2026-03-04T22:58:00Z,34.44,64.34
2026-03-04T22:59:00Z,42.51,60.51
2026-03-04T23:00:00Z,49.75,51.48
2026-03-04T23:01:00Z,59.30,39.42
2026-03-04T23:02:00Z,70.68,34.10
2026-03-04T23:03:00Z,69.71,28.94
2026-03-04T23:04:00Z,75.49,26.93
2026-03-04T23:05:00Z,76.17,23.74
2026-03-04T23:06:00Z,76.33,23.95
2026-03-04T23:07:00Z,76.18,23.99
2026-03-04T23:08:00Z,76.63,24.00
2026-03-04T23:09:00Z,76.19,23.93
2026-03-04T23:10:00Z,76.56,23.96
2026-03-04T23:11:00Z,76.40,24.00
2026-03-04T23:12:00Z,76.06,24.04
2026-03-04T23:13:00Z,74.86,25.88
2026-03-04T23:14:00Z,78.63,22.84
2026-03-04T23:15:00Z,74.54,25.75
2026-03-04T23:16:00Z,75.01,25.35
2026-03-04T23:17:00Z,73.99,26.48
2026-03-04T23:18:00Z,76.13,23.93
2026-03-04T23:19:00Z,79.14,21.35
2026-03-04T23:20:00Z,77.96,22.49
2026-03-04T23:21:00Z,79.37,20.22
2026-03-04T23:22:00Z,77.92,23.88
2026-03-04T23:23:00Z,82.09,18.63
2026-03-04T23:24:00Z,81.57,19.07
2026-03-04T23:25:00Z,76.14,25.96
2026-03-04T23:26:00Z,74.80,26.00
2026-03-04T23:27:00Z,75.00,24.85
2026-03-04T23:28:00Z,75.74,28.23
2026-03-04T23:29:00Z,70.87,28.72
2026-03-04T23:30:00Z,73.71,27.72
2026-03-04T23:31:00Z,75.81,27.53
2026-03-04T23:32:00Z,76.62,26.66
2026-03-04T23:33:00Z,75.69,23.74
2026-03-04T23:34:00Z,73.31,26.85
2026-03-04T23:35:00Z,71.48,28.40
2026-03-04T23:36:00Z,72.38,28.22
2026-03-04T23:37:00Z,72.80,28.59
2026-03-04T23:38:00Z,76.84,23.94
2026-03-04T23:39:00Z,76.06,24.12
2026-03-04T23:40:00Z,73.34,27.30
2026-03-04T23:41:00Z,69.03,30.66
2026-03-04T23:42:00Z,66.15,35.23
2026-03-04T23:43:00Z,67.66,30.67
2026-03-04T23:44:00Z,75.44,25.18
2026-03-04T23:45:00Z,78.26,23.16
2026-03-04T23:46:00Z,80.45,20.14
2026-03-04T23:47:00Z,85.11,14.42
2026-03-04T23:48:00Z,91.38,7.55
2026-03-04T23:49:00Z,94.36,6.93
2026-03-04T23:50:00Z,94.62,6.82
2026-03-04T23:51:00Z,94.80,4.21
2026-03-04T23:52:00Z,96.76,2.93
2026-03-04T23:53:00Z,96.74,3.72
2026-03-04T23:54:00Z,96.97,4.41
2026-03-04T23:55:00Z,96.58,4.50
2026-03-04T23:56:00Z,96.50,3.88
2026-03-04T23:57:00Z,97.02,2.66
2026-03-04T23:58:00Z,98.99,1.21
2026-03-04T23:59:00Z,99.00,1.00
2026-03-05T00:00:00Z,99.00,1.00
2026-03-05T00:01:00Z,99.00,1.00
2026-03-05T00:02:00Z,99.00,1.00
