# event_ticker=KXATPMATCH-25NOV16ALCSIN
# final_score=7-6(4) 7-5
# score_resolution=6-7 5-7
# match_winner=Jannik Sinner
# fav_player=Carlos Alcaraz
# dog_player=Jannik Sinner
# kalshi_date=2025-11-16
timestamp,Carlos Alcaraz,Jannik Sinner
2025-11-16T09:01:00Z,40.00,63.00
2025-11-16T09:03:00Z,40.00,63.00
2025-11-16T09:05:00Z,40.00,63.00
2025-11-16T09:06:00Z,40.00,63.00
2025-11-16T09:07:00Z,40.00,63.00
2025-11-16T09:08:00Z,40.00,63.00
2025-11-16T09:10:00Z,40.00,63.00
2025-11-16T09:11:00Z,40.00,61.19
2025-11-16T09:12:00Z,40.00,62.00
2025-11-16T09:13:00Z,40.00,63.00
2025-11-16T09:15:00Z,39.00,63.64
2025-11-16T09:16:00Z,39.00,63.64
2025-11-16T09:17:00Z,39.00,64.00
2025-11-16T09:18:00Z,39.00,64.00
2025-11-16T09:24:00Z,39.00,64.00
2025-11-16T09:25:00Z,39.00,64.00
2025-11-16T09:27:00Z,39.00,64.00
2025-11-16T09:28:00Z,39.00,64.00
2025-11-16T09:30:00Z,39.00,64.00
2025-11-16T09:31:00Z,39.00,62.00
2025-11-16T09:32:00Z,39.00,62.00
2025-11-16T09:34:00Z,39.00,62.00
2025-11-16T09:35:00Z,39.00,62.00
2025-11-16T09:41:00Z,39.00,63.00
2025-11-16T09:43:00Z,39.00,63.00
2025-11-16T09:44:00Z,39.00,63.00
2025-11-16T09:45:00Z,39.00,63.00
2025-11-16T09:46:00Z,39.00,63.00
2025-11-16T09:49:00Z,39.00,63.00
2025-11-16T09:50:00Z,39.00,63.49
2025-11-16T09:52:00Z,39.00,63.49
2025-11-16T09:56:00Z,39.00,63.49
2025-11-16T09:57:00Z,39.00,63.49
2025-11-16T09:59:00Z,39.00,63.49
2025-11-16T10:00:00Z,39.00,63.49
2025-11-16T10:01:00Z,39.00,62.00
2025-11-16T10:04:00Z,39.00,62.00
2025-11-16T10:10:00Z,39.00,64.00
2025-11-16T10:15:00Z,39.00,64.00
2025-11-16T10:19:00Z,39.00,63.00
2025-11-16T10:20:00Z,39.00,63.00
2025-11-16T10:21:00Z,39.00,63.00
2025-11-16T10:24:00Z,39.00,63.00
2025-11-16T10:25:00Z,39.00,63.00
2025-11-16T10:28:00Z,39.00,61.00
2025-11-16T10:29:00Z,39.00,61.00
2025-11-16T10:33:00Z,39.00,61.00
2025-11-16T10:37:00Z,39.00,61.00
2025-11-16T10:41:00Z,39.00,61.00
2025-11-16T10:48:00Z,39.00,61.00
2025-11-16T10:50:00Z,39.00,61.00
2025-11-16T10:52:00Z,39.00,61.00
2025-11-16T10:58:00Z,39.00,63.00
2025-11-16T11:02:00Z,39.00,63.00
2025-11-16T11:07:00Z,39.00,63.00
2025-11-16T11:11:00Z,39.00,61.00
2025-11-16T11:14:00Z,39.00,61.00
2025-11-16T11:15:00Z,39.00,61.00
2025-11-16T11:16:00Z,39.00,63.00
2025-11-16T11:18:00Z,38.00,63.00
2025-11-16T11:19:00Z,39.00,63.00
2025-11-16T11:21:00Z,39.00,63.00
2025-11-16T11:23:00Z,39.00,63.00
2025-11-16T11:25:00Z,39.00,63.00
2025-11-16T11:29:00Z,39.00,63.00
2025-11-16T11:30:00Z,39.00,63.00
2025-11-16T11:32:00Z,39.00,63.00
2025-11-16T11:33:00Z,39.00,63.00
2025-11-16T11:35:00Z,39.00,63.00
2025-11-16T11:36:00Z,39.00,63.00
2025-11-16T11:41:00Z,39.00,63.00
2025-11-16T11:42:00Z,39.00,61.00
2025-11-16T11:49:00Z,39.00,61.00
2025-11-16T11:51:00Z,39.00,61.00
2025-11-16T11:52:00Z,39.00,61.00
2025-11-16T11:57:00Z,39.00,63.09
2025-11-16T11:58:00Z,39.00,63.09
2025-11-16T12:02:00Z,39.00,63.96
2025-11-16T12:07:00Z,39.00,63.96
2025-11-16T12:09:00Z,39.00,63.96
2025-11-16T12:10:00Z,39.00,63.96
2025-11-16T12:11:00Z,39.00,63.96
2025-11-16T12:16:00Z,39.00,63.00
2025-11-16T12:17:00Z,39.00,63.00
2025-11-16T12:18:00Z,39.00,63.00
2025-11-16T12:19:00Z,39.00,63.00
2025-11-16T12:21:00Z,39.00,63.00
2025-11-16T12:27:00Z,39.00,63.00
2025-11-16T12:28:00Z,39.00,63.00
2025-11-16T12:31:00Z,39.00,63.00
2025-11-16T12:34:00Z,39.00,63.00
2025-11-16T12:39:00Z,39.00,63.00
2025-11-16T12:40:00Z,39.00,63.00
2025-11-16T12:41:00Z,39.00,63.00
2025-11-16T12:42:00Z,38.98,63.00
2025-11-16T12:44:00Z,38.00,63.00
2025-11-16T12:46:00Z,38.00,63.00
2025-11-16T12:49:00Z,38.00,63.00
2025-11-16T12:51:00Z,38.00,63.00
2025-11-16T12:52:00Z,37.00,63.00
2025-11-16T12:53:00Z,37.00,63.00
2025-11-16T12:54:00Z,38.00,63.00
2025-11-16T12:56:00Z,38.00,63.00
2025-11-16T12:57:00Z,38.00,63.00
2025-11-16T13:00:00Z,38.00,63.00
2025-11-16T13:02:00Z,38.00,63.00
2025-11-16T13:03:00Z,38.00,63.00
2025-11-16T13:04:00Z,38.00,63.00
2025-11-16T13:08:00Z,38.00,63.00
2025-11-16T13:09:00Z,38.00,63.00
2025-11-16T13:10:00Z,38.00,63.00
2025-11-16T13:12:00Z,38.00,63.00
2025-11-16T13:13:00Z,38.00,63.00
2025-11-16T13:14:00Z,38.00,63.00
2025-11-16T13:16:00Z,38.00,63.00
2025-11-16T13:17:00Z,38.00,63.00
2025-11-16T13:18:00Z,38.00,63.00
2025-11-16T13:19:00Z,37.00,63.00
2025-11-16T13:21:00Z,37.00,63.00
2025-11-16T13:22:00Z,38.00,63.00
2025-11-16T13:23:00Z,38.00,63.00
2025-11-16T13:24:00Z,38.00,63.00
2025-11-16T13:25:00Z,38.00,63.00
2025-11-16T13:26:00Z,38.00,63.00
2025-11-16T13:27:00Z,38.00,63.00
2025-11-16T13:29:00Z,38.00,63.00
2025-11-16T13:32:00Z,38.00,63.00
2025-11-16T13:33:00Z,38.00,63.00
2025-11-16T13:34:00Z,38.00,63.00
2025-11-16T13:37:00Z,38.00,63.00
2025-11-16T13:40:00Z,38.00,63.00
2025-11-16T13:42:00Z,38.00,63.00
2025-11-16T13:45:00Z,38.00,63.00
2025-11-16T13:46:00Z,38.00,63.00
2025-11-16T13:48:00Z,38.00,63.00
2025-11-16T13:50:00Z,38.00,63.00
2025-11-16T13:51:00Z,38.00,63.00
2025-11-16T13:52:00Z,38.00,63.00
2025-11-16T13:53:00Z,38.00,63.00
2025-11-16T13:55:00Z,38.00,63.00
2025-11-16T13:58:00Z,38.00,63.00
2025-11-16T14:00:00Z,38.00,63.00
2025-11-16T14:01:00Z,38.00,63.00
2025-11-16T14:02:00Z,38.00,63.00
2025-11-16T14:03:00Z,38.00,63.00
2025-11-16T14:05:00Z,38.00,63.00
2025-11-16T14:06:00Z,38.00,63.00
2025-11-16T14:07:00Z,38.00,63.00
2025-11-16T14:08:00Z,38.00,63.00
2025-11-16T14:09:00Z,38.00,62.00
2025-11-16T14:11:00Z,38.00,63.00
2025-11-16T14:12:00Z,38.00,63.00
2025-11-16T14:14:00Z,38.00,63.00
2025-11-16T14:17:00Z,38.00,63.00
2025-11-16T14:19:00Z,38.00,63.00
2025-11-16T14:22:00Z,38.00,63.00
2025-11-16T14:23:00Z,38.00,63.00
2025-11-16T14:24:00Z,38.00,63.00
2025-11-16T14:25:00Z,38.00,63.00
2025-11-16T14:26:00Z,38.00,63.00
2025-11-16T14:27:00Z,38.00,63.00
2025-11-16T14:28:00Z,38.00,63.00
2025-11-16T14:29:00Z,38.00,63.00
2025-11-16T14:31:00Z,38.00,63.00
2025-11-16T14:32:00Z,38.00,63.00
2025-11-16T14:34:00Z,38.00,63.00
2025-11-16T14:35:00Z,38.00,63.00
2025-11-16T14:36:00Z,38.00,63.00
2025-11-16T14:37:00Z,38.00,63.00
2025-11-16T14:38:00Z,38.00,63.00
2025-11-16T14:39:00Z,38.00,63.00
2025-11-16T14:40:00Z,38.00,63.00
2025-11-16T14:41:00Z,38.00,62.00
2025-11-16T14:42:00Z,38.00,62.00
2025-11-16T14:44:00Z,38.00,63.00
2025-11-16T14:45:00Z,38.00,63.00
2025-11-16T14:46:00Z,38.00,63.00
2025-11-16T14:47:00Z,38.00,63.00
2025-11-16T14:48:00Z,38.00,63.00
2025-11-16T14:49:00Z,38.00,63.00
2025-11-16T14:50:00Z,38.00,63.00
2025-11-16T14:51:00Z,38.00,63.00
2025-11-16T14:53:00Z,37.00,63.00
2025-11-16T14:54:00Z,38.00,63.00
2025-11-16T14:55:00Z,38.00,63.00
2025-11-16T14:56:00Z,38.00,63.00
2025-11-16T14:57:00Z,38.00,63.00
2025-11-16T14:58:00Z,38.00,62.71
2025-11-16T14:59:00Z,38.00,63.00
2025-11-16T15:00:00Z,38.00,63.00
2025-11-16T15:01:00Z,38.00,63.00
2025-11-16T15:02:00Z,38.00,62.80
2025-11-16T15:03:00Z,38.00,62.80
2025-11-16T15:04:00Z,38.00,63.00
2025-11-16T15:05:00Z,38.00,63.00
2025-11-16T15:06:00Z,38.00,63.00
2025-11-16T15:07:00Z,38.00,63.00
2025-11-16T15:08:00Z,38.00,63.00
2025-11-16T15:09:00Z,38.00,63.00
2025-11-16T15:10:00Z,38.00,63.00
2025-11-16T15:11:00Z,38.00,63.00
2025-11-16T15:12:00Z,38.00,63.00
2025-11-16T15:13:00Z,38.00,63.00
2025-11-16T15:14:00Z,38.00,63.00
2025-11-16T15:15:00Z,38.00,63.00
2025-11-16T15:17:00Z,38.00,63.00
2025-11-16T15:18:00Z,38.00,63.00
2025-11-16T15:19:00Z,38.00,63.00
2025-11-16T15:20:00Z,38.00,63.00
2025-11-16T15:21:00Z,38.00,63.00
2025-11-16T15:22:00Z,38.00,63.00
2025-11-16T15:23:00Z,38.00,63.00
2025-11-16T15:24:00Z,38.00,62.97
2025-11-16T15:25:00Z,38.00,62.97
2025-11-16T15:26:00Z,38.00,62.97
2025-11-16T15:27:00Z,38.00,62.97
2025-11-16T15:28:00Z,38.00,63.00
2025-11-16T15:29:00Z,38.00,63.00
2025-11-16T15:30:00Z,38.00,62.43
2025-11-16T15:31:00Z,38.00,62.43
2025-11-16T15:32:00Z,38.00,63.00
2025-11-16T15:33:00Z,38.00,62.86
2025-11-16T15:34:00Z,38.00,63.00
2025-11-16T15:35:00Z,38.00,63.00
2025-11-16T15:36:00Z,38.00,63.00
2025-11-16T15:37:00Z,38.00,63.00
2025-11-16T15:38:00Z,38.00,63.00
2025-11-16T15:39:00Z,38.00,63.00
2025-11-16T15:40:00Z,38.00,63.00
2025-11-16T15:41:00Z,38.00,63.00
2025-11-16T15:43:00Z,38.00,63.00
2025-11-16T15:44:00Z,38.00,63.00
2025-11-16T15:45:00Z,38.00,63.00
2025-11-16T15:46:00Z,38.00,63.00
2025-11-16T15:47:00Z,38.00,63.00
2025-11-16T15:48:00Z,38.00,63.00
2025-11-16T15:50:00Z,38.00,63.00
2025-11-16T15:51:00Z,38.00,63.00
2025-11-16T15:52:00Z,38.00,63.00
2025-11-16T15:53:00Z,37.00,63.00
2025-11-16T15:54:00Z,38.00,63.00
2025-11-16T15:55:00Z,38.00,63.00
2025-11-16T15:56:00Z,38.00,63.00
2025-11-16T15:57:00Z,38.00,63.00
2025-11-16T15:58:00Z,38.00,63.00
2025-11-16T15:59:00Z,38.00,63.00
2025-11-16T16:00:00Z,38.00,63.00
2025-11-16T16:01:00Z,37.78,63.00
2025-11-16T16:02:00Z,37.78,63.00
2025-11-16T16:03:00Z,37.78,63.00
2025-11-16T16:04:00Z,38.00,63.00
2025-11-16T16:05:00Z,38.00,63.00
2025-11-16T16:06:00Z,38.00,63.00
2025-11-16T16:07:00Z,38.00,63.00
2025-11-16T16:08:00Z,38.00,63.00
2025-11-16T16:09:00Z,38.00,63.00
2025-11-16T16:10:00Z,38.00,63.00
2025-11-16T16:11:00Z,38.00,63.00
2025-11-16T16:12:00Z,38.00,63.00
2025-11-16T16:13:00Z,38.00,63.00
2025-11-16T16:14:00Z,38.00,63.00
2025-11-16T16:15:00Z,38.00,63.00
2025-11-16T16:16:00Z,38.00,63.00
2025-11-16T16:17:00Z,38.00,63.00
2025-11-16T16:18:00Z,38.00,63.00
2025-11-16T16:19:00Z,38.00,63.00
2025-11-16T16:20:00Z,37.98,63.00
2025-11-16T16:21:00Z,38.00,63.00
2025-11-16T16:22:00Z,38.00,62.20
2025-11-16T16:23:00Z,38.00,63.00
2025-11-16T16:24:00Z,38.00,63.00
2025-11-16T16:25:00Z,38.00,63.00
2025-11-16T16:26:00Z,38.00,62.14
2025-11-16T16:27:00Z,38.00,63.00
2025-11-16T16:28:00Z,38.00,63.00
2025-11-16T16:29:00Z,38.00,63.00
2025-11-16T16:30:00Z,38.00,63.00
2025-11-16T16:31:00Z,38.00,63.00
2025-11-16T16:32:00Z,37.00,63.00
2025-11-16T16:33:00Z,38.00,63.00
2025-11-16T16:34:00Z,38.00,63.00
2025-11-16T16:35:00Z,38.00,63.00
2025-11-16T16:36:00Z,38.00,63.00
2025-11-16T16:37:00Z,38.00,62.21
2025-11-16T16:38:00Z,38.00,63.00
2025-11-16T16:39:00Z,38.00,63.00
2025-11-16T16:40:00Z,38.00,63.00
2025-11-16T16:41:00Z,37.74,63.00
2025-11-16T16:42:00Z,38.00,63.00
2025-11-16T16:43:00Z,38.00,62.88
2025-11-16T16:44:00Z,38.00,63.00
2025-11-16T16:45:00Z,38.00,63.00
2025-11-16T16:46:00Z,37.73,63.00
2025-11-16T16:47:00Z,38.00,63.00
2025-11-16T16:48:00Z,38.00,63.00
2025-11-16T16:49:00Z,38.00,63.00
2025-11-16T16:50:00Z,38.00,63.00
2025-11-16T16:51:00Z,38.00,62.96
2025-11-16T16:52:00Z,38.00,63.00
2025-11-16T16:53:00Z,38.00,63.00
2025-11-16T16:54:00Z,38.00,63.00
2025-11-16T16:55:00Z,37.17,62.60
2025-11-16T16:56:00Z,37.00,63.00
2025-11-16T16:57:00Z,37.00,63.00
2025-11-16T16:58:00Z,37.00,63.00
2025-11-16T16:59:00Z,37.00,63.00
2025-11-16T17:00:00Z,37.00,64.00
2025-11-16T17:01:00Z,36.10,64.00
2025-11-16T17:02:00Z,35.00,64.00
2025-11-16T17:03:00Z,35.40,64.00
2025-11-16T17:04:00Z,35.00,64.00
2025-11-16T17:05:00Z,35.00,64.00
2025-11-16T17:06:00Z,35.00,64.00
2025-11-16T17:07:00Z,35.00,64.00
2025-11-16T17:08:00Z,35.00,64.00
2025-11-16T17:09:00Z,35.00,64.00
2025-11-16T17:10:00Z,35.00,65.00
2025-11-16T17:11:00Z,35.00,64.00
2025-11-16T17:12:00Z,35.00,63.98
2025-11-16T17:13:00Z,35.00,63.82
2025-11-16T17:14:00Z,35.22,63.01
2025-11-16T17:15:00Z,36.22,63.00
2025-11-16T17:16:00Z,37.61,63.00
2025-11-16T17:17:00Z,37.54,63.00
2025-11-16T17:18:00Z,38.90,61.99
2025-11-16T17:19:00Z,38.39,62.58
2025-11-16T17:20:00Z,36.67,64.00
2025-11-16T17:21:00Z,35.00,64.00
2025-11-16T17:22:00Z,35.63,64.00
2025-11-16T17:23:00Z,38.60,64.00
2025-11-16T17:24:00Z,38.32,62.95
2025-11-16T17:25:00Z,38.78,62.95
2025-11-16T17:26:00Z,37.01,63.00
2025-11-16T17:27:00Z,37.41,63.22
2025-11-16T17:28:00Z,39.73,61.13
2025-11-16T17:29:00Z,37.36,60.72
2025-11-16T17:30:00Z,41.33,59.00
2025-11-16T17:31:00Z,40.82,59.00
2025-11-16T17:32:00Z,39.59,59.91
2025-11-16T17:33:00Z,38.98,60.00
2025-11-16T17:34:00Z,39.06,60.09
2025-11-16T17:35:00Z,40.00,60.00
2025-11-16T17:36:00Z,40.00,60.13
2025-11-16T17:37:00Z,39.63,61.00
2025-11-16T17:38:00Z,39.56,60.21
2025-11-16T17:39:00Z,39.63,60.21
2025-11-16T17:40:00Z,40.17,61.00
2025-11-16T17:41:00Z,39.26,61.00
2025-11-16T17:42:00Z,37.35,62.31
2025-11-16T17:43:00Z,36.54,63.01
2025-11-16T17:44:00Z,32.44,66.09
2025-11-16T17:45:00Z,34.68,72.28
2025-11-16T17:46:00Z,35.08,66.30
2025-11-16T17:47:00Z,36.33,65.44
2025-11-16T17:48:00Z,37.99,63.00
2025-11-16T17:49:00Z,37.98,63.17
2025-11-16T17:50:00Z,37.43,62.74
2025-11-16T17:51:00Z,37.00,62.55
2025-11-16T17:52:00Z,36.58,63.95
2025-11-16T17:53:00Z,35.21,66.00
2025-11-16T17:54:00Z,36.22,64.58
2025-11-16T17:55:00Z,37.33,64.95
2025-11-16T17:56:00Z,37.51,63.20
2025-11-16T17:57:00Z,37.00,63.10
2025-11-16T17:58:00Z,37.84,63.91
2025-11-16T17:59:00Z,36.48,64.32
2025-11-16T18:00:00Z,35.00,65.01
2025-11-16T18:01:00Z,35.00,65.49
2025-11-16T18:02:00Z,36.52,65.00
2025-11-16T18:03:00Z,34.36,65.96
2025-11-16T18:04:00Z,35.35,64.64
2025-11-16T18:05:00Z,34.68,65.17
2025-11-16T18:06:00Z,33.64,66.62
2025-11-16T18:07:00Z,33.09,67.37
2025-11-16T18:08:00Z,33.19,67.80
2025-11-16T18:09:00Z,32.18,67.27
2025-11-16T18:10:00Z,31.85,70.52
2025-11-16T18:11:00Z,30.13,73.85
2025-11-16T18:12:00Z,31.37,72.60
2025-11-16T18:13:00Z,29.28,71.25
2025-11-16T18:14:00Z,32.67,68.97
2025-11-16T18:15:00Z,32.74,69.00
2025-11-16T18:16:00Z,33.84,67.76
2025-11-16T18:17:00Z,34.70,67.00
2025-11-16T18:18:00Z,34.13,65.99
2025-11-16T18:19:00Z,34.43,64.72
2025-11-16T18:20:00Z,35.64,67.00
2025-11-16T18:21:00Z,34.82,66.37
2025-11-16T18:22:00Z,40.68,60.30
2025-11-16T18:23:00Z,43.87,56.21
2025-11-16T18:24:00Z,36.00,62.49
2025-11-16T18:25:00Z,34.54,65.09
2025-11-16T18:26:00Z,36.27,63.39
2025-11-16T18:27:00Z,32.98,67.69
2025-11-16T18:28:00Z,29.58,70.28
2025-11-16T18:29:00Z,24.75,75.46
2025-11-16T18:30:00Z,22.68,77.83
2025-11-16T18:31:00Z,24.57,78.10
2025-11-16T18:32:00Z,20.61,82.69
2025-11-16T18:33:00Z,20.23,80.13
2025-11-16T18:34:00Z,14.83,86.68
2025-11-16T18:35:00Z,13.42,86.92
2025-11-16T18:36:00Z,14.70,85.75
2025-11-16T18:37:00Z,15.55,84.08
2025-11-16T18:38:00Z,16.43,83.43
2025-11-16T18:39:00Z,20.31,81.56
2025-11-16T18:40:00Z,24.86,77.62
2025-11-16T18:41:00Z,24.55,76.03
2025-11-16T18:42:00Z,25.51,74.39
2025-11-16T18:43:00Z,27.20,72.76
2025-11-16T18:44:00Z,27.94,72.05
2025-11-16T18:45:00Z,27.64,73.06
2025-11-16T18:46:00Z,27.19,74.00
2025-11-16T18:47:00Z,26.99,74.18
2025-11-16T18:48:00Z,26.97,75.00
2025-11-16T18:49:00Z,25.44,75.00
2025-11-16T18:50:00Z,27.20,72.43
2025-11-16T18:51:00Z,28.70,73.55
2025-11-16T18:52:00Z,28.68,73.00
2025-11-16T18:53:00Z,28.91,70.59
2025-11-16T18:54:00Z,29.87,71.00
2025-11-16T18:55:00Z,29.88,71.91
2025-11-16T18:56:00Z,29.30,73.00
2025-11-16T18:57:00Z,29.24,71.32
2025-11-16T18:58:00Z,24.67,73.89
2025-11-16T18:59:00Z,16.38,83.94
2025-11-16T19:00:00Z,17.15,82.00
2025-11-16T19:01:00Z,15.61,84.99
2025-11-16T19:02:00Z,18.65,79.87
2025-11-16T19:03:00Z,20.16,81.13
2025-11-16T19:04:00Z,16.92,84.93
2025-11-16T19:05:00Z,16.79,84.73
2025-11-16T19:06:00Z,17.97,83.48
2025-11-16T19:07:00Z,14.68,85.09
2025-11-16T19:08:00Z,14.73,84.64
2025-11-16T19:09:00Z,15.21,84.27
2025-11-16T19:10:00Z,18.18,82.72
2025-11-16T19:11:00Z,18.45,82.04
2025-11-16T19:12:00Z,17.68,83.87
2025-11-16T19:13:00Z,14.50,84.66
2025-11-16T19:14:00Z,14.46,85.93
2025-11-16T19:15:00Z,14.57,85.05
2025-11-16T19:16:00Z,15.21,84.93
2025-11-16T19:17:00Z,16.66,84.00
2025-11-16T19:18:00Z,19.08,81.14
