# event_ticker=KXATPMATCH-26APR22HANGIR
# final_score=6-4 6-7(3) 7-5
# score_resolution=4-6 7-6 5-7
# match_winner=Yannick Hanfmann
# fav_player=Marcos Giron
# dog_player=Yannick Hanfmann
# kalshi_date=2026-04-22
timestamp,Yannick Hanfmann,Marcos Giron
2026-04-23T06:56:00Z,72.00,29.00
2026-04-23T09:01:00Z,74.00,29.00
2026-04-23T09:02:00Z,74.00,29.00
2026-04-23T09:03:00Z,74.00,28.00
2026-04-23T09:04:00Z,73.97,28.00
2026-04-23T09:05:00Z,73.00,28.00
2026-04-23T09:06:00Z,73.38,28.00
2026-04-23T09:07:00Z,73.00,28.36
2026-04-23T09:08:00Z,74.00,28.36
2026-04-23T09:09:00Z,74.00,28.00
2026-04-23T09:10:00Z,72.02,28.00
2026-04-23T09:11:00Z,71.98,29.13
2026-04-23T09:12:00Z,71.98,30.98
2026-04-23T09:13:00Z,72.00,29.71
2026-04-23T09:14:00Z,72.18,29.71
2026-04-23T09:15:00Z,71.69,29.71
2026-04-23T09:16:00Z,73.40,28.63
2026-04-23T09:17:00Z,77.06,21.38
2026-04-23T09:18:00Z,72.99,26.81
2026-04-23T09:19:00Z,77.03,26.81
2026-04-23T09:20:00Z,77.14,21.60
2026-04-23T09:21:00Z,77.14,26.08
2026-04-23T09:22:00Z,72.00,29.00
2026-04-23T09:23:00Z,72.00,29.00
2026-04-23T09:24:00Z,73.51,28.33
2026-04-23T09:25:00Z,73.51,25.02
2026-04-23T09:26:00Z,78.66,24.85
2026-04-23T09:27:00Z,82.78,18.20
2026-04-23T09:28:00Z,86.02,15.36
2026-04-23T09:29:00Z,83.08,16.02
2026-04-23T09:30:00Z,86.79,15.05
2026-04-23T09:31:00Z,87.90,13.00
2026-04-23T09:32:00Z,86.88,14.24
2026-04-23T09:33:00Z,85.00,14.78
2026-04-23T09:34:00Z,85.36,15.35
2026-04-23T09:35:00Z,89.00,12.76
2026-04-23T09:36:00Z,89.00,12.81
2026-04-23T09:37:00Z,89.00,13.00
2026-04-23T09:38:00Z,87.00,13.00
2026-04-23T09:39:00Z,88.00,13.00
2026-04-23T09:40:00Z,89.20,11.76
2026-04-23T09:41:00Z,90.00,11.00
2026-04-23T09:42:00Z,90.00,9.87
2026-04-23T09:43:00Z,90.00,10.36
2026-04-23T09:44:00Z,91.00,9.61
2026-04-23T09:45:00Z,89.89,10.57
2026-04-23T09:46:00Z,89.89,11.00
2026-04-23T09:47:00Z,91.00,9.89
2026-04-23T09:48:00Z,91.00,9.12
2026-04-23T09:49:00Z,93.00,9.00
2026-04-23T09:50:00Z,91.53,9.00
2026-04-23T09:51:00Z,91.09,9.00
2026-04-23T09:52:00Z,91.09,9.97
2026-04-23T09:53:00Z,90.00,11.00
2026-04-23T09:54:00Z,90.00,11.60
2026-04-23T09:55:00Z,91.00,9.00
2026-04-23T09:56:00Z,91.01,10.00
2026-04-23T09:57:00Z,91.01,9.07
2026-04-23T09:58:00Z,91.00,10.00
2026-04-23T09:59:00Z,91.00,10.16
2026-04-23T10:00:00Z,91.00,9.48
2026-04-23T10:01:00Z,92.90,6.53
2026-04-23T10:02:00Z,92.96,8.08
2026-04-23T10:03:00Z,92.89,9.00
2026-04-23T10:04:00Z,92.89,10.00
2026-04-23T10:05:00Z,92.89,10.00
2026-04-23T10:06:00Z,92.89,9.00
2026-04-23T10:07:00Z,91.92,9.00
2026-04-23T10:08:00Z,90.95,11.11
2026-04-23T10:09:00Z,90.95,12.00
2026-04-23T10:10:00Z,90.95,11.04
2026-04-23T10:11:00Z,90.54,9.67
2026-04-23T10:12:00Z,91.18,10.00
2026-04-23T10:13:00Z,90.00,11.07
2026-04-23T10:14:00Z,90.00,12.00
2026-04-23T10:15:00Z,89.01,12.00
2026-04-23T10:16:00Z,86.03,14.17
2026-04-23T10:17:00Z,87.89,14.98
2026-04-23T10:18:00Z,87.89,12.52
2026-04-23T10:19:00Z,90.26,11.79
2026-04-23T10:20:00Z,92.78,10.03
2026-04-23T10:21:00Z,92.78,10.37
2026-04-23T10:22:00Z,86.63,12.98
2026-04-23T10:23:00Z,86.00,14.00
2026-04-23T10:24:00Z,87.00,13.98
2026-04-23T10:25:00Z,87.00,12.01
2026-04-23T10:26:00Z,83.71,17.08
2026-04-23T10:27:00Z,80.59,22.04
2026-04-23T10:28:00Z,87.59,14.19
2026-04-23T10:29:00Z,89.00,11.99
2026-04-23T10:30:00Z,86.42,13.98
2026-04-23T10:31:00Z,86.00,15.00
2026-04-23T10:32:00Z,85.50,15.51
2026-04-23T10:33:00Z,82.50,18.61
2026-04-23T10:34:00Z,83.89,16.88
2026-04-23T10:35:00Z,86.63,13.28
2026-04-23T10:36:00Z,83.22,16.94
2026-04-23T10:37:00Z,86.22,14.19
2026-04-23T10:38:00Z,84.12,15.79
2026-04-23T10:39:00Z,82.16,19.90
2026-04-23T10:40:00Z,85.02,17.44
2026-04-23T10:41:00Z,84.08,16.19
2026-04-23T10:42:00Z,86.02,14.05
2026-04-23T10:43:00Z,79.95,22.05
2026-04-23T10:44:00Z,72.18,27.51
2026-04-23T10:45:00Z,68.21,31.37
2026-04-23T10:46:00Z,67.19,32.74
2026-04-23T10:47:00Z,68.00,32.56
2026-04-23T10:48:00Z,64.37,36.25
2026-04-23T10:49:00Z,64.74,35.63
2026-04-23T10:50:00Z,69.56,29.16
2026-04-23T10:51:00Z,72.00,28.28
2026-04-23T10:52:00Z,68.60,31.02
2026-04-23T10:53:00Z,68.12,31.21
2026-04-23T10:54:00Z,69.83,31.34
2026-04-23T10:55:00Z,68.92,31.86
2026-04-23T10:56:00Z,69.20,31.02
2026-04-23T10:57:00Z,70.61,29.23
2026-04-23T10:58:00Z,72.00,28.47
2026-04-23T10:59:00Z,68.94,30.30
2026-04-23T11:00:00Z,66.77,34.14
2026-04-23T11:01:00Z,68.28,31.60
2026-04-23T11:02:00Z,70.58,30.24
2026-04-23T11:03:00Z,70.00,31.00
2026-04-23T11:04:00Z,69.47,31.46
2026-04-23T11:05:00Z,64.52,34.73
2026-04-23T11:06:00Z,65.20,36.21
2026-04-23T11:07:00Z,67.05,32.24
2026-04-23T11:08:00Z,70.00,31.78
2026-04-23T11:09:00Z,69.04,31.36
2026-04-23T11:10:00Z,64.29,36.46
2026-04-23T11:11:00Z,66.16,35.95
2026-04-23T11:12:00Z,64.32,37.89
2026-04-23T11:13:00Z,62.67,35.67
2026-04-23T11:14:00Z,67.58,32.74
2026-04-23T11:15:00Z,67.99,32.43
2026-04-23T11:16:00Z,63.20,37.57
2026-04-23T11:17:00Z,60.45,39.26
2026-04-23T11:18:00Z,60.42,39.49
2026-04-23T11:19:00Z,64.04,36.21
2026-04-23T11:20:00Z,65.88,34.96
2026-04-23T11:21:00Z,65.94,34.89
2026-04-23T11:22:00Z,69.60,29.15
2026-04-23T11:23:00Z,82.04,15.36
2026-04-23T11:24:00Z,75.28,22.64
2026-04-23T11:25:00Z,76.66,17.94
2026-04-23T11:26:00Z,66.63,32.13
2026-04-23T11:27:00Z,69.62,30.45
2026-04-23T11:28:00Z,69.56,30.68
2026-04-23T11:29:00Z,68.25,35.90
2026-04-23T11:30:00Z,70.81,33.44
2026-04-23T11:31:00Z,79.65,20.12
2026-04-23T11:32:00Z,73.77,23.03
2026-04-23T11:33:00Z,97.67,2.92
2026-04-23T11:34:00Z,99.00,2.92
2026-04-23T11:35:00Z,99.00,2.92
2026-04-23T11:36:00Z,99.00,2.92
2026-04-23T11:37:00Z,99.00,2.92
2026-04-23T11:38:00Z,99.00,2.92
2026-04-23T11:39:00Z,99.00,2.92
2026-04-23T11:40:00Z,99.00,2.92
2026-04-23T11:41:00Z,99.00,2.92
2026-04-23T11:42:00Z,99.00,2.92
