# event_ticker=KXATPMATCH-26APR22KYPTSI
# final_score=3-6 7-6(6) 7-6(4)
# score_resolution=6-3 6-7 6-7
# match_winner=Stefanos Tsitsipas
# fav_player=Patrick Kypson
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-04-22
timestamp,Patrick Kypson,Stefanos Tsitsipas
2026-04-23T01:29:00Z,28.00,
2026-04-23T01:32:00Z,28.00,
2026-04-23T01:52:00Z,28.00,
2026-04-23T02:01:00Z,28.00,73.00
2026-04-23T02:10:00Z,28.00,73.00
2026-04-23T02:23:00Z,28.00,73.00
2026-04-23T02:25:00Z,28.00,73.00
2026-04-23T02:26:00Z,28.00,73.00
2026-04-23T02:33:00Z,28.00,73.00
2026-04-23T02:46:00Z,28.00,73.00
2026-04-23T02:51:00Z,28.00,73.00
2026-04-23T02:52:00Z,28.00,73.00
2026-04-23T02:54:00Z,28.00,73.00
2026-04-23T02:55:00Z,28.00,73.00
2026-04-23T03:03:00Z,28.00,73.00
2026-04-23T03:18:00Z,28.00,73.00
2026-04-23T03:23:00Z,28.00,73.00
2026-04-23T03:29:00Z,28.00,73.00
2026-04-23T03:34:00Z,28.00,73.00
2026-04-23T03:38:00Z,28.00,73.00
2026-04-23T03:40:00Z,28.00,73.00
2026-04-23T03:49:00Z,28.00,73.00
2026-04-23T03:58:00Z,28.00,73.00
2026-04-23T04:01:00Z,28.00,73.00
2026-04-23T04:07:00Z,28.00,73.00
2026-04-23T04:08:00Z,28.00,73.00
2026-04-23T04:10:00Z,28.00,73.00
2026-04-23T04:12:00Z,28.00,73.00
2026-04-23T04:13:00Z,28.00,73.00
2026-04-23T04:15:00Z,28.00,73.00
2026-04-23T04:16:00Z,28.00,73.00
2026-04-23T04:17:00Z,28.00,73.00
2026-04-23T04:19:00Z,28.00,73.00
2026-04-23T04:20:00Z,28.00,73.00
2026-04-23T04:21:00Z,28.00,73.00
2026-04-23T04:27:00Z,28.00,73.00
2026-04-23T04:31:00Z,28.00,73.00
2026-04-23T04:33:00Z,28.00,73.00
2026-04-23T04:36:00Z,28.00,73.00
2026-04-23T04:37:00Z,28.00,73.00
2026-04-23T04:38:00Z,28.00,73.00
2026-04-23T04:40:00Z,28.00,73.00
2026-04-23T04:43:00Z,28.00,73.00
2026-04-23T04:44:00Z,28.00,73.00
2026-04-23T04:48:00Z,28.00,73.00
2026-04-23T04:55:00Z,28.00,73.00
2026-04-23T04:56:00Z,28.00,73.00
2026-04-23T05:02:00Z,28.00,73.00
2026-04-23T05:03:00Z,28.00,73.00
2026-04-23T05:09:00Z,28.00,73.00
2026-04-23T05:12:00Z,28.00,73.00
2026-04-23T05:14:00Z,28.00,73.00
2026-04-23T05:17:00Z,28.00,73.00
2026-04-23T05:20:00Z,28.00,73.00
2026-04-23T05:21:00Z,28.00,73.00
2026-04-23T05:26:00Z,28.00,73.00
2026-04-23T05:28:00Z,28.00,73.00
2026-04-23T05:29:00Z,28.00,73.00
2026-04-23T05:32:00Z,28.00,73.00
2026-04-23T05:38:00Z,28.00,73.00
2026-04-23T05:43:00Z,28.00,73.00
2026-04-23T05:44:00Z,27.00,73.00
2026-04-23T05:46:00Z,28.00,73.00
2026-04-23T05:49:00Z,27.00,73.00
2026-04-23T05:50:00Z,27.00,73.00
2026-04-23T05:58:00Z,27.00,73.00
2026-04-23T05:59:00Z,28.00,73.00
2026-04-23T06:03:00Z,28.00,73.00
2026-04-23T06:05:00Z,28.00,73.00
2026-04-23T06:10:00Z,28.00,73.00
2026-04-23T06:11:00Z,28.00,73.00
2026-04-23T06:13:00Z,28.00,73.00
2026-04-23T06:14:00Z,28.00,73.00
2026-04-23T06:15:00Z,28.00,73.00
2026-04-23T06:21:00Z,28.00,73.00
2026-04-23T06:22:00Z,28.00,73.00
2026-04-23T06:25:00Z,28.00,73.00
2026-04-23T06:26:00Z,28.00,73.00
2026-04-23T06:27:00Z,28.00,73.00
2026-04-23T06:37:00Z,28.00,73.00
2026-04-23T06:42:00Z,28.00,73.00
2026-04-23T06:44:00Z,28.00,73.00
2026-04-23T06:53:00Z,28.00,73.00
2026-04-23T06:59:00Z,28.00,73.00
2026-04-23T09:04:00Z,28.00,73.00
2026-04-23T09:07:00Z,28.00,73.00
2026-04-23T09:09:00Z,28.00,73.00
2026-04-23T09:14:00Z,28.00,73.00
2026-04-23T09:17:00Z,27.00,73.00
2026-04-23T09:19:00Z,28.00,73.00
2026-04-23T09:21:00Z,28.00,73.00
2026-04-23T09:25:00Z,28.00,73.00
2026-04-23T09:30:00Z,28.00,72.00
2026-04-23T09:36:00Z,29.00,72.00
2026-04-23T09:50:00Z,29.00,72.00
2026-04-23T10:02:00Z,29.00,72.00
2026-04-23T10:03:00Z,29.00,73.00
2026-04-23T10:08:00Z,29.00,73.00
2026-04-23T10:17:00Z,29.00,73.00
2026-04-23T10:24:00Z,29.00,72.93
2026-04-23T10:29:00Z,29.00,73.00
2026-04-23T10:30:00Z,29.00,73.00
2026-04-23T10:33:00Z,29.00,73.00
2026-04-23T10:42:00Z,29.00,72.00
2026-04-23T10:50:00Z,29.00,73.00
2026-04-23T10:51:00Z,29.00,73.00
2026-04-23T11:00:00Z,29.00,73.00
2026-04-23T11:01:00Z,29.00,73.00
2026-04-23T11:16:00Z,29.00,73.00
2026-04-23T11:21:00Z,29.00,73.00
2026-04-23T11:24:00Z,29.00,73.00
2026-04-23T11:25:00Z,29.00,73.00
2026-04-23T11:27:00Z,29.00,73.00
2026-04-23T11:29:00Z,29.00,73.00
2026-04-23T11:31:00Z,29.00,73.00
2026-04-23T11:32:00Z,29.00,73.00
2026-04-23T11:33:00Z,29.00,73.00
2026-04-23T11:34:00Z,29.00,73.00
2026-04-23T11:35:00Z,29.00,72.00
2026-04-23T11:38:00Z,29.00,72.00
2026-04-23T11:40:00Z,29.00,72.00
2026-04-23T11:43:00Z,29.00,72.00
2026-04-23T11:44:00Z,29.00,72.00
2026-04-23T11:46:00Z,29.00,72.00
2026-04-23T11:47:00Z,29.00,72.00
2026-04-23T11:48:00Z,29.00,72.00
2026-04-23T11:49:00Z,29.00,72.00
2026-04-23T11:51:00Z,29.00,72.00
2026-04-23T11:52:00Z,29.00,72.00
2026-04-23T11:54:00Z,29.00,70.59
2026-04-23T11:55:00Z,29.00,72.00
2026-04-23T11:57:00Z,29.00,72.00
2026-04-23T11:59:00Z,29.00,72.00
2026-04-23T12:00:00Z,28.00,72.00
2026-04-23T12:01:00Z,29.00,72.00
2026-04-23T12:02:00Z,29.51,72.00
2026-04-23T12:04:00Z,29.51,71.00
2026-04-23T12:05:00Z,30.00,71.00
2026-04-23T12:06:00Z,30.00,71.00
2026-04-23T12:08:00Z,30.00,71.00
2026-04-23T12:09:00Z,30.00,71.00
2026-04-23T12:10:00Z,30.00,71.95
2026-04-23T12:11:00Z,30.00,72.00
2026-04-23T12:13:00Z,30.00,72.00
2026-04-23T12:14:00Z,30.00,71.00
2026-04-23T12:15:00Z,30.00,72.00
2026-04-23T12:16:00Z,30.00,72.00
2026-04-23T12:17:00Z,30.00,72.00
2026-04-23T12:18:00Z,30.00,72.00
2026-04-23T12:19:00Z,30.00,72.00
2026-04-23T12:20:00Z,30.00,72.00
2026-04-23T12:21:00Z,30.00,71.00
2026-04-23T12:22:00Z,30.00,72.00
2026-04-23T12:24:00Z,30.00,72.00
2026-04-23T12:25:00Z,30.00,72.00
2026-04-23T12:26:00Z,30.00,71.00
2026-04-23T12:27:00Z,30.00,71.00
2026-04-23T12:30:00Z,31.00,71.00
2026-04-23T12:31:00Z,31.00,70.94
2026-04-23T12:32:00Z,30.00,71.00
2026-04-23T12:33:00Z,30.00,72.00
2026-04-23T12:35:00Z,29.00,72.00
2026-04-23T12:37:00Z,29.00,72.00
2026-04-23T12:38:00Z,29.00,72.51
2026-04-23T12:39:00Z,29.00,73.00
2026-04-23T12:40:00Z,29.00,72.00
2026-04-23T12:41:00Z,29.00,72.00
2026-04-23T12:42:00Z,29.00,72.00
2026-04-23T12:44:00Z,29.00,72.00
2026-04-23T12:46:00Z,29.00,72.00
2026-04-23T12:47:00Z,29.00,72.00
2026-04-23T12:48:00Z,29.00,72.00
2026-04-23T12:49:00Z,27.74,73.00
2026-04-23T12:50:00Z,29.00,72.00
2026-04-23T12:51:00Z,29.00,73.17
2026-04-23T12:54:00Z,29.00,73.17
2026-04-23T12:55:00Z,29.00,73.00
2026-04-23T12:56:00Z,29.00,73.00
2026-04-23T12:57:00Z,29.00,73.00
2026-04-23T13:00:00Z,29.00,73.00
2026-04-23T13:01:00Z,29.00,73.00
2026-04-23T13:02:00Z,28.00,72.98
2026-04-23T13:03:00Z,28.00,73.00
2026-04-23T13:04:00Z,28.00,73.00
2026-04-23T13:05:00Z,28.00,73.00
2026-04-23T13:06:00Z,28.00,73.00
2026-04-23T13:07:00Z,28.00,72.62
2026-04-23T13:08:00Z,28.00,73.00
2026-04-23T13:09:00Z,28.17,73.00
2026-04-23T13:10:00Z,28.00,73.00
2026-04-23T13:11:00Z,28.00,73.00
2026-04-23T13:12:00Z,28.00,73.00
2026-04-23T13:13:00Z,28.00,73.00
2026-04-23T13:14:00Z,26.43,73.00
2026-04-23T13:15:00Z,23.07,77.31
2026-04-23T13:16:00Z,24.34,76.82
2026-04-23T13:17:00Z,23.92,76.62
2026-04-23T13:18:00Z,27.80,76.62
2026-04-23T13:19:00Z,29.00,72.50
2026-04-23T13:20:00Z,32.82,71.69
2026-04-23T13:21:00Z,35.47,64.97
2026-04-23T13:22:00Z,41.41,61.33
2026-04-23T13:23:00Z,49.22,54.24
2026-04-23T13:24:00Z,49.71,50.61
2026-04-23T13:25:00Z,44.56,55.18
2026-04-23T13:26:00Z,53.00,48.15
2026-04-23T13:27:00Z,52.99,48.00
2026-04-23T13:28:00Z,54.00,47.48
2026-04-23T13:29:00Z,51.91,49.48
2026-04-23T13:30:00Z,51.92,49.81
2026-04-23T13:31:00Z,54.55,46.68
2026-04-23T13:32:00Z,53.36,48.19
2026-04-23T13:33:00Z,53.16,48.84
2026-04-23T13:34:00Z,56.51,46.10
2026-04-23T13:35:00Z,55.79,45.84
2026-04-23T13:36:00Z,56.01,44.99
2026-04-23T13:37:00Z,56.00,44.61
2026-04-23T13:38:00Z,56.40,45.91
2026-04-23T13:39:00Z,55.23,46.19
2026-04-23T13:40:00Z,55.58,46.33
2026-04-23T13:41:00Z,58.44,44.17
2026-04-23T13:42:00Z,59.45,41.77
2026-04-23T13:43:00Z,59.95,41.79
2026-04-23T13:44:00Z,60.00,41.96
2026-04-23T13:45:00Z,59.26,42.06
2026-04-23T13:46:00Z,60.37,40.19
2026-04-23T13:47:00Z,61.61,38.72
2026-04-23T13:48:00Z,61.86,38.97
2026-04-23T13:49:00Z,61.84,39.00
2026-04-23T13:50:00Z,61.20,40.00
2026-04-23T13:51:00Z,62.74,39.16
2026-04-23T13:52:00Z,62.10,40.77
2026-04-23T13:53:00Z,58.92,42.32
2026-04-23T13:54:00Z,59.79,41.40
2026-04-23T13:55:00Z,59.54,41.39
2026-04-23T13:56:00Z,61.36,40.52
2026-04-23T13:57:00Z,59.83,41.35
2026-04-23T13:58:00Z,57.99,42.21
2026-04-23T13:59:00Z,56.46,43.98
2026-04-23T14:00:00Z,56.75,45.00
2026-04-23T14:01:00Z,56.30,46.69
2026-04-23T14:02:00Z,54.14,47.09
2026-04-23T14:03:00Z,58.86,42.28
2026-04-23T14:04:00Z,59.80,42.30
2026-04-23T14:05:00Z,56.97,44.83
2026-04-23T14:06:00Z,54.40,45.99
2026-04-23T14:07:00Z,54.33,45.99
2026-04-23T14:08:00Z,57.30,45.07
2026-04-23T14:09:00Z,59.45,40.49
2026-04-23T14:10:00Z,58.00,44.20
2026-04-23T14:11:00Z,48.38,50.84
2026-04-23T14:12:00Z,47.48,55.00
2026-04-23T14:13:00Z,52.22,49.39
2026-04-23T14:14:00Z,46.35,55.33
2026-04-23T14:15:00Z,49.90,50.09
2026-04-23T14:16:00Z,54.71,45.32
2026-04-23T14:17:00Z,55.38,46.30
2026-04-23T14:18:00Z,62.77,38.32
2026-04-23T14:19:00Z,55.28,44.79
2026-04-23T14:20:00Z,54.10,46.66
2026-04-23T14:21:00Z,53.06,47.44
2026-04-23T14:22:00Z,52.80,48.29
2026-04-23T14:23:00Z,51.56,50.68
2026-04-23T14:24:00Z,56.61,45.22
2026-04-23T14:25:00Z,58.36,42.52
2026-04-23T14:26:00Z,57.93,43.24
2026-04-23T14:27:00Z,55.06,45.58
2026-04-23T14:28:00Z,56.54,45.39
2026-04-23T14:29:00Z,55.08,45.95
2026-04-23T14:30:00Z,54.90,46.41
2026-04-23T14:31:00Z,56.00,45.15
2026-04-23T14:32:00Z,54.72,46.58
2026-04-23T14:33:00Z,56.58,43.26
2026-04-23T14:34:00Z,58.89,42.77
2026-04-23T14:35:00Z,60.92,40.40
2026-04-23T14:36:00Z,60.78,41.87
2026-04-23T14:37:00Z,67.80,29.38
2026-04-23T14:38:00Z,71.35,29.53
2026-04-23T14:39:00Z,63.15,37.62
2026-04-23T14:40:00Z,56.34,44.90
2026-04-23T14:41:00Z,56.26,43.97
2026-04-23T14:42:00Z,62.04,40.48
2026-04-23T14:43:00Z,61.44,39.77
2026-04-23T14:44:00Z,60.78,39.63
2026-04-23T14:45:00Z,57.61,42.90
2026-04-23T14:46:00Z,43.05,54.35
2026-04-23T14:47:00Z,36.89,63.58
2026-04-23T14:48:00Z,32.20,67.73
2026-04-23T14:49:00Z,33.96,66.57
2026-04-23T14:50:00Z,42.17,56.23
2026-04-23T14:51:00Z,55.65,44.09
2026-04-23T14:52:00Z,48.37,54.15
2026-04-23T14:53:00Z,60.79,38.67
2026-04-23T14:54:00Z,53.17,48.37
