# event_ticker=KXATPMATCH-26MAR07CERBON
# final_score=6-4 5-7 7-6(5)
# score_resolution=4-6 7-5 6-7
# match_winner=Francisco Cerundolo
# fav_player=Benjamin Bonzi
# dog_player=Francisco Cerundolo
# kalshi_date=2026-03-07
timestamp,Benjamin Bonzi,Francisco Cerundolo
2026-03-07T17:01:00Z,28.00,74.00
2026-03-07T17:02:00Z,27.00,74.00
2026-03-07T17:14:00Z,27.00,74.00
2026-03-07T17:16:00Z,27.00,74.00
2026-03-07T17:17:00Z,27.00,74.00
2026-03-07T17:23:00Z,27.00,74.00
2026-03-07T17:28:00Z,27.00,74.00
2026-03-07T17:30:00Z,27.00,72.00
2026-03-07T17:33:00Z,27.00,74.00
2026-03-07T17:36:00Z,27.00,74.00
2026-03-07T17:38:00Z,27.00,74.00
2026-03-07T17:44:00Z,27.00,74.00
2026-03-07T17:45:00Z,27.00,74.00
2026-03-07T17:46:00Z,27.00,74.00
2026-03-07T17:47:00Z,27.00,73.96
2026-03-07T17:48:00Z,27.00,73.00
2026-03-07T17:52:00Z,27.00,73.00
2026-03-07T17:53:00Z,27.00,73.00
2026-03-07T17:54:00Z,28.00,73.00
2026-03-07T17:55:00Z,28.00,73.00
2026-03-07T17:59:00Z,28.00,73.00
2026-03-07T18:00:00Z,28.00,73.00
2026-03-07T18:01:00Z,28.00,73.00
2026-03-07T18:03:00Z,28.00,73.14
2026-03-07T18:05:00Z,28.00,73.00
2026-03-07T18:06:00Z,28.00,73.82
2026-03-07T18:09:00Z,28.00,73.93
2026-03-07T18:11:00Z,27.00,73.00
2026-03-07T18:12:00Z,27.00,73.00
2026-03-07T18:13:00Z,28.00,73.00
2026-03-07T18:16:00Z,28.00,73.00
2026-03-07T18:17:00Z,28.00,73.00
2026-03-07T18:18:00Z,28.00,73.00
2026-03-07T18:19:00Z,28.00,73.00
2026-03-07T18:20:00Z,28.00,73.00
2026-03-07T18:21:00Z,28.00,73.00
2026-03-07T18:22:00Z,28.00,73.00
2026-03-07T18:23:00Z,28.00,73.00
2026-03-07T18:24:00Z,28.00,73.00
2026-03-07T18:25:00Z,28.00,73.00
2026-03-07T18:26:00Z,28.00,73.00
2026-03-07T18:27:00Z,28.00,73.00
2026-03-07T18:28:00Z,28.00,73.00
2026-03-07T18:29:00Z,28.00,73.43
2026-03-07T18:30:00Z,28.00,73.00
2026-03-07T18:31:00Z,28.00,73.21
2026-03-07T18:32:00Z,28.00,74.00
2026-03-07T18:33:00Z,28.00,74.00
2026-03-07T18:34:00Z,28.00,74.00
2026-03-07T18:35:00Z,28.00,74.00
2026-03-07T18:36:00Z,28.00,74.00
2026-03-07T18:38:00Z,28.00,74.00
2026-03-07T18:39:00Z,28.00,74.00
2026-03-07T18:40:00Z,28.00,73.00
2026-03-07T18:41:00Z,28.00,74.00
2026-03-07T18:43:00Z,28.00,74.00
2026-03-07T18:46:00Z,28.00,74.00
2026-03-07T18:48:00Z,28.00,74.00
2026-03-07T18:50:00Z,28.00,74.00
2026-03-07T18:51:00Z,28.00,74.00
2026-03-07T18:52:00Z,28.00,74.00
2026-03-07T18:53:00Z,28.00,74.00
2026-03-07T18:55:00Z,28.00,74.00
2026-03-07T18:56:00Z,28.00,74.00
2026-03-07T18:57:00Z,28.00,74.00
2026-03-07T18:58:00Z,28.00,74.00
2026-03-07T18:59:00Z,28.00,74.00
2026-03-07T19:00:00Z,28.00,74.00
2026-03-07T19:01:00Z,28.00,74.00
2026-03-07T19:02:00Z,28.00,74.00
2026-03-07T19:03:00Z,28.00,74.00
2026-03-07T19:04:00Z,28.00,73.00
2026-03-07T19:05:00Z,28.00,73.00
2026-03-07T19:06:00Z,28.00,73.00
2026-03-07T19:07:00Z,27.40,73.00
2026-03-07T19:08:00Z,28.00,73.00
2026-03-07T19:09:00Z,28.26,73.00
2026-03-07T19:10:00Z,28.51,73.97
2026-03-07T19:11:00Z,23.02,77.02
2026-03-07T19:12:00Z,22.83,76.19
2026-03-07T19:13:00Z,24.09,74.57
2026-03-07T19:14:00Z,27.82,72.12
2026-03-07T19:15:00Z,31.77,71.00
2026-03-07T19:16:00Z,29.02,71.01
2026-03-07T19:17:00Z,29.11,70.06
2026-03-07T19:18:00Z,33.80,67.32
2026-03-07T19:19:00Z,30.53,67.91
2026-03-07T19:20:00Z,28.06,69.58
2026-03-07T19:21:00Z,31.08,69.00
2026-03-07T19:22:00Z,31.52,69.37
2026-03-07T19:23:00Z,32.00,69.00
2026-03-07T19:24:00Z,30.25,69.11
2026-03-07T19:25:00Z,27.42,71.36
2026-03-07T19:26:00Z,27.61,73.74
2026-03-07T19:27:00Z,25.99,72.35
2026-03-07T19:28:00Z,28.47,74.94
2026-03-07T19:29:00Z,31.00,70.55
2026-03-07T19:30:00Z,32.00,69.00
2026-03-07T19:31:00Z,32.12,68.25
2026-03-07T19:32:00Z,33.62,66.58
2026-03-07T19:33:00Z,39.27,58.46
2026-03-07T19:34:00Z,35.73,63.22
2026-03-07T19:35:00Z,32.71,67.25
2026-03-07T19:36:00Z,30.91,70.00
2026-03-07T19:37:00Z,30.91,73.00
2026-03-07T19:38:00Z,25.54,73.00
2026-03-07T19:39:00Z,15.72,83.61
2026-03-07T19:40:00Z,15.82,84.02
2026-03-07T19:41:00Z,15.00,85.03
2026-03-07T19:42:00Z,13.02,87.04
2026-03-07T19:43:00Z,13.00,88.18
2026-03-07T19:44:00Z,13.95,86.89
2026-03-07T19:45:00Z,14.00,88.00
2026-03-07T19:46:00Z,14.00,86.00
2026-03-07T19:47:00Z,16.76,85.00
2026-03-07T19:48:00Z,15.41,81.27
2026-03-07T19:49:00Z,12.83,89.00
2026-03-07T19:50:00Z,10.16,90.11
2026-03-07T19:51:00Z,11.00,89.14
2026-03-07T19:52:00Z,11.13,90.00
2026-03-07T19:53:00Z,11.29,88.59
2026-03-07T19:54:00Z,11.30,88.94
2026-03-07T19:55:00Z,12.02,88.00
2026-03-07T19:56:00Z,12.00,89.00
2026-03-07T19:57:00Z,11.40,89.00
2026-03-07T19:58:00Z,5.82,94.22
2026-03-07T19:59:00Z,3.77,96.28
2026-03-07T20:00:00Z,3.96,96.28
2026-03-07T20:01:00Z,4.00,96.96
2026-03-07T20:02:00Z,7.82,96.24
2026-03-07T20:03:00Z,5.35,93.32
2026-03-07T20:04:00Z,6.49,93.35
2026-03-07T20:05:00Z,5.02,96.00
2026-03-07T20:06:00Z,6.27,94.00
2026-03-07T20:07:00Z,6.31,95.66
2026-03-07T20:08:00Z,3.23,95.33
2026-03-07T20:09:00Z,3.16,97.52
2026-03-07T20:10:00Z,4.21,97.39
2026-03-07T20:11:00Z,4.96,96.00
2026-03-07T20:12:00Z,5.00,95.79
2026-03-07T20:13:00Z,5.19,96.00
2026-03-07T20:14:00Z,2.96,97.67
2026-03-07T20:15:00Z,2.03,97.80
2026-03-07T20:16:00Z,2.00,98.00
2026-03-07T20:17:00Z,3.95,96.91
2026-03-07T20:18:00Z,4.00,97.00
2026-03-07T20:19:00Z,3.88,97.00
2026-03-07T20:20:00Z,3.00,97.01
2026-03-07T20:21:00Z,3.67,96.96
2026-03-07T20:22:00Z,6.55,93.65
2026-03-07T20:23:00Z,4.18,97.05
2026-03-07T20:24:00Z,3.01,98.00
2026-03-07T20:25:00Z,3.61,98.00
2026-03-07T20:26:00Z,2.51,99.00
2026-03-07T20:27:00Z,3.23,97.92
2026-03-07T20:28:00Z,3.00,97.98
2026-03-07T20:29:00Z,3.00,96.53
2026-03-07T20:30:00Z,4.02,97.74
2026-03-07T20:31:00Z,6.41,94.95
2026-03-07T20:32:00Z,4.68,95.68
2026-03-07T20:33:00Z,16.48,89.89
2026-03-07T20:34:00Z,15.46,83.69
2026-03-07T20:35:00Z,18.02,81.98
2026-03-07T20:36:00Z,14.90,82.09
2026-03-07T20:37:00Z,20.84,80.96
2026-03-07T20:38:00Z,21.98,80.89
2026-03-07T20:39:00Z,19.67,80.50
2026-03-07T20:40:00Z,21.50,80.09
2026-03-07T20:41:00Z,28.94,67.68
2026-03-07T20:42:00Z,23.80,76.51
2026-03-07T20:43:00Z,20.31,81.17
2026-03-07T20:44:00Z,28.85,75.90
2026-03-07T20:45:00Z,39.59,71.12
2026-03-07T20:46:00Z,41.36,58.31
2026-03-07T20:47:00Z,40.01,60.59
2026-03-07T20:48:00Z,39.23,60.70
2026-03-07T20:49:00Z,45.48,55.17
2026-03-07T20:50:00Z,47.44,54.26
2026-03-07T20:51:00Z,45.89,54.09
2026-03-07T20:52:00Z,44.58,54.99
2026-03-07T20:53:00Z,49.34,51.51
2026-03-07T20:54:00Z,73.25,35.17
2026-03-07T20:55:00Z,74.14,25.43
2026-03-07T20:56:00Z,67.36,29.61
2026-03-07T20:57:00Z,65.97,32.93
2026-03-07T20:58:00Z,49.71,50.96
2026-03-07T20:59:00Z,48.53,52.10
2026-03-07T21:00:00Z,44.52,56.75
2026-03-07T21:01:00Z,39.20,59.73
2026-03-07T21:02:00Z,39.84,59.29
2026-03-07T21:03:00Z,46.00,57.41
2026-03-07T21:04:00Z,47.23,55.65
2026-03-07T21:05:00Z,45.24,52.16
2026-03-07T21:06:00Z,47.79,53.42
2026-03-07T21:07:00Z,46.26,53.76
2026-03-07T21:08:00Z,40.98,60.32
2026-03-07T21:09:00Z,40.33,59.35
2026-03-07T21:10:00Z,46.22,57.14
2026-03-07T21:11:00Z,47.36,54.28
2026-03-07T21:12:00Z,49.96,51.96
2026-03-07T21:13:00Z,50.86,51.88
2026-03-07T21:14:00Z,47.24,52.76
2026-03-07T21:15:00Z,44.09,58.07
2026-03-07T21:16:00Z,26.73,69.29
2026-03-07T21:17:00Z,27.47,71.00
2026-03-07T21:18:00Z,26.84,72.12
2026-03-07T21:19:00Z,31.77,70.19
2026-03-07T21:20:00Z,42.78,61.16
2026-03-07T21:21:00Z,49.99,50.76
2026-03-07T21:22:00Z,49.28,50.94
2026-03-07T21:23:00Z,43.94,57.06
2026-03-07T21:24:00Z,40.75,62.30
2026-03-07T21:25:00Z,21.96,76.34
2026-03-07T21:26:00Z,19.20,79.59
2026-03-07T21:27:00Z,9.92,90.36
2026-03-07T21:28:00Z,6.74,93.13
2026-03-07T21:29:00Z,9.27,89.13
2026-03-07T21:30:00Z,23.02,79.76
2026-03-07T21:31:00Z,37.66,57.65
2026-03-07T21:32:00Z,27.33,76.49
2026-03-07T21:33:00Z,28.38,74.44
2026-03-07T21:34:00Z,28.30,71.89
2026-03-07T21:35:00Z,44.81,52.89
2026-03-07T21:36:00Z,57.76,47.27
2026-03-07T21:37:00Z,53.27,51.30
2026-03-07T21:38:00Z,33.12,72.62
2026-03-07T21:39:00Z,3.36,98.44
2026-03-07T21:40:00Z,3.36,99.00
2026-03-07T21:41:00Z,1.00,99.00
2026-03-07T21:42:00Z,1.00,99.00
