# event_ticker=KXATPCHALLENGERMATCH-26APR08ZHOPEA
# final_score=6-4 6-4
# match_winner=Kody Pearson
# fav_player=Kody Pearson
# dog_player=Yi Zhou
# kalshi_date=2026-04-08
timestamp,Kody Pearson,Yi Zhou
2026-04-09T00:18:00Z,9.00,93.00
2026-04-09T00:20:00Z,9.00,93.00
2026-04-09T00:21:00Z,9.00,93.00
2026-04-09T00:22:00Z,9.31,93.00
2026-04-09T00:23:00Z,9.11,93.00
2026-04-09T00:24:00Z,10.31,93.00
2026-04-09T00:25:00Z,10.00,93.00
2026-04-09T00:26:00Z,10.00,93.00
2026-04-09T00:27:00Z,8.37,93.00
2026-04-09T00:29:00Z,9.89,93.00
2026-04-09T00:32:00Z,9.00,93.00
2026-04-09T00:33:00Z,10.00,93.00
2026-04-09T00:37:00Z,10.00,92.00
2026-04-09T00:38:00Z,10.00,92.00
2026-04-09T00:39:00Z,9.72,91.00
2026-04-09T00:40:00Z,9.77,91.02
2026-04-09T00:41:00Z,10.27,91.02
2026-04-09T00:42:00Z,10.20,91.56
2026-04-09T00:43:00Z,10.88,91.56
2026-04-09T00:44:00Z,11.94,91.56
2026-04-09T00:45:00Z,11.16,91.56
2026-04-09T00:46:00Z,12.00,91.00
2026-04-09T00:47:00Z,9.05,91.00
2026-04-09T00:48:00Z,11.11,91.00
2026-04-09T00:50:00Z,11.11,91.00
2026-04-09T00:51:00Z,11.00,91.00
2026-04-09T00:52:00Z,11.00,91.00
2026-04-09T00:55:00Z,12.15,91.00
2026-04-09T00:57:00Z,12.24,91.00
2026-04-09T00:58:00Z,12.00,91.00
2026-04-09T00:59:00Z,11.52,91.00
2026-04-09T01:00:00Z,12.00,91.00
2026-04-09T01:01:00Z,12.16,91.00
2026-04-09T01:02:00Z,12.00,91.00
2026-04-09T01:03:00Z,12.00,91.00
2026-04-09T01:04:00Z,12.00,91.00
2026-04-09T01:05:00Z,12.80,91.00
2026-04-09T01:06:00Z,12.60,91.00
2026-04-09T01:07:00Z,12.00,91.00
2026-04-09T01:08:00Z,10.00,91.00
2026-04-09T01:10:00Z,12.00,91.00
2026-04-09T01:11:00Z,12.00,91.00
2026-04-09T01:13:00Z,12.00,91.00
2026-04-09T01:15:00Z,10.16,91.00
2026-04-09T01:16:00Z,11.00,91.00
2026-04-09T01:20:00Z,11.25,91.00
2026-04-09T01:25:00Z,11.83,91.00
2026-04-09T01:26:00Z,12.00,91.00
2026-04-09T01:28:00Z,12.00,91.00
2026-04-09T01:31:00Z,11.64,91.00
2026-04-09T01:32:00Z,13.00,91.00
2026-04-09T01:33:00Z,13.00,91.00
2026-04-09T01:34:00Z,13.00,91.00
2026-04-09T01:35:00Z,10.01,91.00
2026-04-09T01:36:00Z,12.00,91.00
2026-04-09T01:37:00Z,12.00,91.00
2026-04-09T01:40:00Z,12.00,91.00
2026-04-09T01:42:00Z,12.00,91.00
2026-04-09T01:45:00Z,12.00,91.00
2026-04-09T01:46:00Z,12.00,91.00
2026-04-09T01:48:00Z,11.00,91.00
2026-04-09T01:50:00Z,11.69,91.00
2026-04-09T01:52:00Z,12.00,91.00
2026-04-09T01:53:00Z,12.00,91.00
2026-04-09T01:54:00Z,9.52,91.00
2026-04-09T01:55:00Z,12.00,91.00
2026-04-09T01:56:00Z,12.00,91.00
2026-04-09T01:57:00Z,12.00,91.00
2026-04-09T01:58:00Z,12.00,91.00
2026-04-09T01:59:00Z,10.89,91.00
2026-04-09T02:00:00Z,12.00,91.00
2026-04-09T02:01:00Z,9.00,91.00
2026-04-09T02:03:00Z,12.00,91.00
2026-04-09T02:05:00Z,12.00,91.00
2026-04-09T02:06:00Z,12.00,91.00
2026-04-09T02:07:00Z,12.00,91.00
2026-04-09T02:09:00Z,12.00,91.00
2026-04-09T02:10:00Z,12.00,91.00
2026-04-09T02:12:00Z,12.00,91.00
2026-04-09T02:16:00Z,12.00,91.00
2026-04-09T02:17:00Z,12.02,91.00
2026-04-09T02:18:00Z,11.38,90.00
2026-04-09T02:19:00Z,11.50,90.00
2026-04-09T02:20:00Z,10.92,90.00
2026-04-09T02:23:00Z,11.00,90.00
2026-04-09T02:24:00Z,11.00,90.00
2026-04-09T02:25:00Z,11.00,90.00
2026-04-09T02:28:00Z,10.75,90.00
2026-04-09T02:30:00Z,10.75,91.00
2026-04-09T02:31:00Z,11.00,91.00
2026-04-09T02:32:00Z,10.80,91.00
2026-04-09T02:33:00Z,11.00,91.00
2026-04-09T02:35:00Z,11.00,91.00
2026-04-09T02:36:00Z,11.00,91.00
2026-04-09T02:38:00Z,10.13,91.00
2026-04-09T02:40:00Z,11.00,91.00
2026-04-09T02:41:00Z,11.00,91.00
2026-04-09T02:42:00Z,11.36,91.00
2026-04-09T02:45:00Z,11.36,91.00
2026-04-09T02:46:00Z,9.06,91.00
2026-04-09T02:47:00Z,10.53,91.00
2026-04-09T02:48:00Z,11.00,91.00
2026-04-09T02:49:00Z,11.00,91.00
2026-04-09T02:50:00Z,10.38,91.00
2026-04-09T02:51:00Z,10.10,91.00
2026-04-09T02:52:00Z,10.52,91.00
2026-04-09T02:53:00Z,9.00,91.00
2026-04-09T02:54:00Z,9.00,91.00
2026-04-09T02:56:00Z,9.00,91.00
2026-04-09T02:57:00Z,9.00,91.00
2026-04-09T02:58:00Z,9.00,91.00
2026-04-09T02:59:00Z,9.00,91.00
2026-04-09T03:00:00Z,9.00,91.00
2026-04-09T03:01:00Z,9.00,91.00
2026-04-09T03:02:00Z,9.00,91.00
2026-04-09T03:03:00Z,9.00,92.00
2026-04-09T03:04:00Z,9.00,92.00
2026-04-09T03:05:00Z,10.05,92.00
2026-04-09T03:06:00Z,9.84,93.00
2026-04-09T03:07:00Z,10.48,93.00
2026-04-09T03:08:00Z,12.00,91.00
2026-04-09T03:09:00Z,12.00,90.60
2026-04-09T03:10:00Z,10.94,92.00
2026-04-09T03:11:00Z,10.96,92.00
2026-04-09T03:12:00Z,11.55,92.00
2026-04-09T03:13:00Z,12.57,90.09
2026-04-09T03:14:00Z,9.35,95.79
2026-04-09T03:15:00Z,13.59,87.06
2026-04-09T03:16:00Z,17.75,83.48
2026-04-09T03:17:00Z,20.66,83.01
2026-04-09T03:18:00Z,16.18,84.87
2026-04-09T03:19:00Z,13.82,87.10
2026-04-09T03:20:00Z,11.09,91.00
2026-04-09T03:21:00Z,9.42,92.58
2026-04-09T03:22:00Z,8.96,93.34
2026-04-09T03:23:00Z,12.17,92.56
2026-04-09T03:24:00Z,13.93,88.69
2026-04-09T03:25:00Z,19.85,84.30
2026-04-09T03:26:00Z,16.89,83.88
2026-04-09T03:27:00Z,13.65,89.47
2026-04-09T03:28:00Z,14.67,88.32
2026-04-09T03:29:00Z,14.81,88.17
2026-04-09T03:30:00Z,14.41,87.79
2026-04-09T03:31:00Z,14.08,87.90
2026-04-09T03:32:00Z,15.79,87.42
2026-04-09T03:33:00Z,16.76,86.38
2026-04-09T03:34:00Z,14.30,86.49
2026-04-09T03:35:00Z,17.59,86.00
2026-04-09T03:36:00Z,15.80,86.34
2026-04-09T03:37:00Z,13.77,86.04
2026-04-09T03:38:00Z,14.34,86.11
2026-04-09T03:39:00Z,22.78,80.98
2026-04-09T03:40:00Z,25.04,76.85
2026-04-09T03:41:00Z,30.56,70.10
2026-04-09T03:42:00Z,35.43,65.21
2026-04-09T03:43:00Z,38.83,62.29
2026-04-09T03:44:00Z,42.37,58.42
2026-04-09T03:45:00Z,48.13,53.08
2026-04-09T03:46:00Z,41.55,59.06
2026-04-09T03:47:00Z,40.34,60.55
2026-04-09T03:48:00Z,49.27,52.54
2026-04-09T03:49:00Z,43.30,60.46
2026-04-09T03:50:00Z,43.29,58.19
2026-04-09T03:51:00Z,55.11,41.29
2026-04-09T03:52:00Z,66.23,37.64
2026-04-09T03:53:00Z,66.81,33.64
2026-04-09T03:54:00Z,64.62,37.75
2026-04-09T03:55:00Z,62.60,39.07
2026-04-09T03:56:00Z,71.94,32.12
2026-04-09T03:57:00Z,64.85,36.07
2026-04-09T03:58:00Z,62.60,39.06
2026-04-09T03:59:00Z,63.20,38.29
2026-04-09T04:00:00Z,66.81,32.05
2026-04-09T04:01:00Z,74.35,27.43
2026-04-09T04:02:00Z,80.23,22.20
2026-04-09T04:03:00Z,75.34,23.45
2026-04-09T04:04:00Z,77.34,24.28
2026-04-09T04:05:00Z,71.42,29.65
2026-04-09T04:06:00Z,70.56,29.74
2026-04-09T04:07:00Z,62.59,40.24
2026-04-09T04:08:00Z,46.54,56.50
2026-04-09T04:09:00Z,51.52,49.09
2026-04-09T04:10:00Z,65.53,34.92
2026-04-09T04:11:00Z,76.41,25.69
2026-04-09T04:12:00Z,77.88,23.71
2026-04-09T04:13:00Z,77.22,26.99
2026-04-09T04:14:00Z,75.45,27.61
2026-04-09T04:15:00Z,69.59,29.62
2026-04-09T04:16:00Z,69.56,30.54
2026-04-09T04:17:00Z,82.92,18.37
2026-04-09T04:18:00Z,85.26,15.55
2026-04-09T04:19:00Z,87.45,16.43
2026-04-09T04:20:00Z,87.60,15.23
2026-04-09T04:21:00Z,87.96,12.96
2026-04-09T04:22:00Z,90.69,9.69
2026-04-09T04:23:00Z,97.29,2.67
2026-04-09T04:24:00Z,98.82,1.25
2026-04-09T04:25:00Z,99.00,1.00
2026-04-09T04:26:00Z,99.00,1.00
2026-04-09T04:27:00Z,99.00,1.00
