# event_ticker=KXATPMATCH-26MAY22DEPAU
# final_score=2-6 6-3 6-3
# score_resolution=6-2 3-6 3-6
# match_winner=Tommy Paul
# fav_player=Alex de Minaur
# dog_player=Tommy Paul
# kalshi_date=2026-05-22
timestamp,Alex de Minaur,Tommy Paul
2026-05-22T03:51:00Z,58.00,
2026-05-22T03:52:00Z,58.00,43.00
2026-05-22T03:53:00Z,58.00,43.00
2026-05-22T03:55:00Z,57.00,43.00
2026-05-22T03:57:00Z,57.00,43.00
2026-05-22T03:59:00Z,57.00,43.00
2026-05-22T04:00:00Z,57.00,43.00
2026-05-22T04:01:00Z,57.00,43.00
2026-05-22T04:02:00Z,57.00,43.00
2026-05-22T04:04:00Z,57.00,43.53
2026-05-22T04:06:00Z,57.00,43.00
2026-05-22T04:09:00Z,57.00,43.00
2026-05-22T04:11:00Z,57.00,43.00
2026-05-22T04:12:00Z,57.00,43.95
2026-05-22T04:14:00Z,57.00,43.95
2026-05-22T04:19:00Z,57.00,43.95
2026-05-22T04:22:00Z,57.00,43.95
2026-05-22T04:26:00Z,57.00,43.00
2026-05-22T04:27:00Z,57.00,43.00
2026-05-22T04:28:00Z,57.00,43.00
2026-05-22T04:29:00Z,57.00,43.00
2026-05-22T04:30:00Z,57.00,43.85
2026-05-22T04:31:00Z,57.00,44.00
2026-05-22T04:34:00Z,57.00,44.00
2026-05-22T04:37:00Z,57.00,43.00
2026-05-22T04:38:00Z,57.00,43.00
2026-05-22T04:39:00Z,57.00,43.00
2026-05-22T04:40:00Z,57.01,43.00
2026-05-22T04:41:00Z,58.00,43.00
2026-05-22T04:42:00Z,58.00,43.00
2026-05-22T04:44:00Z,58.00,43.00
2026-05-22T04:45:00Z,58.00,43.78
2026-05-22T04:47:00Z,58.00,43.78
2026-05-22T04:48:00Z,58.00,43.00
2026-05-22T04:51:00Z,58.00,43.00
2026-05-22T04:55:00Z,58.00,43.00
2026-05-22T04:56:00Z,58.00,43.00
2026-05-22T04:57:00Z,58.00,43.00
2026-05-22T04:59:00Z,58.00,43.00
2026-05-22T05:00:00Z,58.00,43.16
2026-05-22T05:02:00Z,58.00,43.16
2026-05-22T05:03:00Z,58.00,43.16
2026-05-22T05:04:00Z,58.00,43.00
2026-05-22T05:06:00Z,56.63,43.00
2026-05-22T05:08:00Z,58.53,43.00
2026-05-22T05:09:00Z,58.00,43.00
2026-05-22T05:10:00Z,58.00,43.00
2026-05-22T05:11:00Z,59.00,43.00
2026-05-22T05:12:00Z,59.00,43.00
2026-05-22T05:13:00Z,59.00,43.00
2026-05-22T05:15:00Z,59.00,43.00
2026-05-22T05:16:00Z,59.00,42.14
2026-05-22T05:18:00Z,59.00,42.00
2026-05-22T05:21:00Z,59.00,42.00
2026-05-22T05:22:00Z,59.00,42.00
2026-05-22T05:26:00Z,59.00,42.00
2026-05-22T05:28:00Z,59.00,42.00
2026-05-22T05:32:00Z,58.00,42.00
2026-05-22T05:36:00Z,58.77,42.00
2026-05-22T05:38:00Z,57.00,43.00
2026-05-22T05:40:00Z,58.92,43.00
2026-05-22T05:41:00Z,59.00,43.00
2026-05-22T05:43:00Z,59.00,43.00
2026-05-22T05:44:00Z,59.00,43.00
2026-05-22T05:52:00Z,58.90,43.00
2026-05-22T05:54:00Z,58.90,43.00
2026-05-22T05:56:00Z,59.00,43.00
2026-05-22T05:58:00Z,59.00,43.00
2026-05-22T06:00:00Z,59.00,43.00
2026-05-22T06:01:00Z,59.00,43.00
2026-05-22T06:02:00Z,58.00,43.00
2026-05-22T06:06:00Z,58.94,43.00
2026-05-22T06:07:00Z,59.01,43.00
2026-05-22T06:10:00Z,58.00,43.00
2026-05-22T06:11:00Z,58.00,43.00
2026-05-22T06:12:00Z,58.00,43.00
2026-05-22T06:13:00Z,59.00,43.00
2026-05-22T06:14:00Z,60.00,43.00
2026-05-22T06:15:00Z,58.75,43.00
2026-05-22T06:19:00Z,59.00,43.00
2026-05-22T06:20:00Z,59.00,43.00
2026-05-22T06:22:00Z,59.00,43.00
2026-05-22T06:23:00Z,58.00,43.00
2026-05-22T06:25:00Z,59.00,43.00
2026-05-22T06:27:00Z,59.00,42.00
2026-05-22T06:28:00Z,59.00,42.00
2026-05-22T06:30:00Z,59.94,42.00
2026-05-22T06:32:00Z,61.00,42.00
2026-05-22T06:33:00Z,60.00,42.00
2026-05-22T06:35:00Z,60.00,42.00
2026-05-22T06:37:00Z,60.00,42.00
2026-05-22T06:39:00Z,59.89,42.00
2026-05-22T06:41:00Z,60.00,42.00
2026-05-22T06:42:00Z,60.00,42.00
2026-05-22T06:46:00Z,59.00,42.00
2026-05-22T06:52:00Z,59.00,42.00
2026-05-22T06:53:00Z,60.00,42.00
2026-05-22T06:56:00Z,60.60,42.00
2026-05-22T06:58:00Z,60.60,42.00
2026-05-22T07:00:00Z,60.00,42.00
2026-05-22T07:01:00Z,60.00,42.00
2026-05-22T07:02:00Z,60.00,42.00
2026-05-22T07:03:00Z,60.00,42.00
2026-05-22T07:06:00Z,60.00,42.00
2026-05-22T07:10:00Z,60.00,42.00
2026-05-22T07:14:00Z,60.00,42.00
2026-05-22T07:16:00Z,60.00,42.00
2026-05-22T07:19:00Z,60.00,42.00
2026-05-22T07:20:00Z,59.00,42.00
2026-05-22T07:23:00Z,59.00,42.00
2026-05-22T07:24:00Z,59.00,42.00
2026-05-22T07:27:00Z,59.98,41.00
2026-05-22T07:30:00Z,59.98,41.00
2026-05-22T07:36:00Z,59.00,41.00
2026-05-22T07:37:00Z,59.00,41.00
2026-05-22T07:39:00Z,59.84,41.00
2026-05-22T07:42:00Z,59.84,41.00
2026-05-22T07:43:00Z,60.00,41.00
2026-05-22T07:45:00Z,60.00,41.00
2026-05-22T07:47:00Z,60.00,42.00
2026-05-22T07:50:00Z,60.00,41.00
2026-05-22T07:51:00Z,59.00,41.00
2026-05-22T07:58:00Z,60.00,41.00
2026-05-22T08:16:00Z,60.00,41.00
2026-05-22T08:20:00Z,60.00,41.00
2026-05-22T08:21:00Z,60.00,41.00
2026-05-22T08:25:00Z,59.00,41.00
2026-05-22T08:27:00Z,59.00,41.00
2026-05-22T08:28:00Z,59.00,41.00
2026-05-22T08:30:00Z,59.00,41.00
2026-05-22T08:32:00Z,59.00,42.00
2026-05-22T08:36:00Z,59.00,42.00
2026-05-22T08:37:00Z,59.00,42.00
2026-05-22T08:38:00Z,59.00,42.00
2026-05-22T08:42:00Z,59.00,42.00
2026-05-22T08:49:00Z,59.67,42.00
2026-05-22T08:50:00Z,60.00,42.00
2026-05-22T08:51:00Z,60.00,42.00
2026-05-22T08:52:00Z,60.98,42.00
2026-05-22T08:53:00Z,60.98,42.00
2026-05-22T08:54:00Z,61.00,42.00
2026-05-22T08:55:00Z,60.51,42.00
2026-05-22T09:07:00Z,61.00,42.00
2026-05-22T09:08:00Z,61.00,42.00
2026-05-22T09:14:00Z,61.00,42.00
2026-05-22T09:16:00Z,61.00,42.00
2026-05-22T09:19:00Z,61.00,42.00
2026-05-22T09:20:00Z,61.00,42.00
2026-05-22T09:29:00Z,61.00,42.00
2026-05-22T09:31:00Z,61.00,42.00
2026-05-22T09:33:00Z,61.00,42.00
2026-05-22T09:34:00Z,61.00,42.00
2026-05-22T09:36:00Z,61.00,42.00
2026-05-22T09:37:00Z,61.00,42.00
2026-05-22T09:40:00Z,61.00,42.00
2026-05-22T09:44:00Z,61.00,42.00
2026-05-22T09:47:00Z,61.00,42.00
2026-05-22T09:50:00Z,61.00,42.00
2026-05-22T09:52:00Z,61.00,42.00
2026-05-22T09:54:00Z,61.00,42.00
2026-05-22T09:55:00Z,61.00,42.00
2026-05-22T09:57:00Z,61.00,42.00
2026-05-22T09:58:00Z,61.00,42.00
2026-05-22T10:05:00Z,59.07,42.00
2026-05-22T10:08:00Z,61.00,42.00
2026-05-22T10:09:00Z,61.00,42.00
2026-05-22T10:19:00Z,61.00,42.00
2026-05-22T10:20:00Z,61.00,42.00
2026-05-22T10:23:00Z,61.00,42.00
2026-05-22T10:33:00Z,61.00,42.00
2026-05-22T10:35:00Z,61.00,42.00
2026-05-22T10:37:00Z,61.00,42.00
2026-05-22T10:39:00Z,59.00,42.00
2026-05-22T10:43:00Z,59.00,42.00
2026-05-22T10:49:00Z,61.00,42.00
2026-05-22T10:52:00Z,61.00,42.00
2026-05-22T10:54:00Z,60.96,42.00
2026-05-22T10:57:00Z,61.00,42.00
2026-05-22T10:59:00Z,61.00,42.00
2026-05-22T11:00:00Z,61.00,42.00
2026-05-22T11:02:00Z,61.00,42.00
2026-05-22T11:06:00Z,61.00,42.00
2026-05-22T11:12:00Z,60.00,42.00
2026-05-22T11:16:00Z,61.00,42.00
2026-05-22T11:17:00Z,61.00,42.00
2026-05-22T11:19:00Z,61.00,42.00
2026-05-22T11:23:00Z,61.00,42.00
2026-05-22T11:25:00Z,61.00,42.00
2026-05-22T11:28:00Z,61.00,42.00
2026-05-22T11:30:00Z,61.00,42.00
2026-05-22T11:31:00Z,59.00,42.00
2026-05-22T11:33:00Z,61.00,42.00
2026-05-22T11:36:00Z,61.00,42.00
2026-05-22T11:37:00Z,60.00,42.00
2026-05-22T11:38:00Z,60.00,42.00
2026-05-22T11:42:00Z,60.00,42.00
2026-05-22T11:43:00Z,60.00,42.00
2026-05-22T11:44:00Z,61.00,42.00
2026-05-22T11:46:00Z,61.00,42.00
2026-05-22T11:47:00Z,60.00,42.00
2026-05-22T11:48:00Z,60.00,42.00
2026-05-22T11:51:00Z,60.00,42.00
2026-05-22T11:53:00Z,61.00,42.00
2026-05-22T11:55:00Z,59.00,42.00
2026-05-22T11:56:00Z,59.00,42.00
2026-05-22T11:57:00Z,59.00,42.00
2026-05-22T11:59:00Z,61.00,42.00
2026-05-22T12:01:00Z,61.00,42.00
2026-05-22T12:02:00Z,59.03,42.00
2026-05-22T12:03:00Z,59.03,42.00
2026-05-22T12:06:00Z,60.00,42.00
2026-05-22T12:12:00Z,60.19,42.00
2026-05-22T12:18:00Z,61.00,42.00
2026-05-22T12:19:00Z,60.00,42.00
2026-05-22T12:20:00Z,60.00,42.00
2026-05-22T12:21:00Z,60.00,42.00
2026-05-22T12:23:00Z,60.00,42.00
2026-05-22T12:26:00Z,60.00,42.00
2026-05-22T12:27:00Z,60.00,42.00
2026-05-22T12:28:00Z,60.00,42.00
2026-05-22T12:29:00Z,60.00,42.00
2026-05-22T12:30:00Z,60.00,41.00
2026-05-22T12:31:00Z,60.00,41.00
2026-05-22T12:37:00Z,60.00,41.00
2026-05-22T12:38:00Z,60.00,42.00
2026-05-22T12:40:00Z,60.00,42.00
2026-05-22T12:42:00Z,60.00,42.00
2026-05-22T12:44:00Z,60.00,42.00
2026-05-22T12:45:00Z,60.00,42.00
2026-05-22T12:46:00Z,59.16,42.00
2026-05-22T12:50:00Z,60.00,42.00
2026-05-22T12:51:00Z,60.00,42.00
2026-05-22T12:53:00Z,60.00,42.00
2026-05-22T12:54:00Z,60.00,42.00
2026-05-22T12:56:00Z,60.00,42.00
2026-05-22T12:59:00Z,60.00,42.00
2026-05-22T13:01:00Z,60.00,42.00
2026-05-22T13:04:00Z,60.00,42.00
2026-05-22T13:05:00Z,59.92,42.00
2026-05-22T13:07:00Z,60.00,42.00
2026-05-22T13:08:00Z,60.00,42.00
2026-05-22T13:09:00Z,59.00,42.00
2026-05-22T13:10:00Z,60.00,42.00
2026-05-22T13:11:00Z,60.00,42.00
2026-05-22T13:13:00Z,60.00,42.00
2026-05-22T13:16:00Z,60.00,42.00
2026-05-22T13:17:00Z,59.00,42.00
2026-05-22T13:18:00Z,59.00,42.00
2026-05-22T13:20:00Z,60.00,42.00
2026-05-22T13:21:00Z,60.00,42.00
2026-05-22T13:22:00Z,60.00,42.00
2026-05-22T13:24:00Z,60.00,42.00
2026-05-22T13:25:00Z,60.00,42.00
2026-05-22T13:27:00Z,60.00,42.00
2026-05-22T13:30:00Z,60.00,42.00
2026-05-22T13:31:00Z,60.00,42.00
2026-05-22T13:32:00Z,60.00,42.00
2026-05-22T13:33:00Z,60.00,42.00
2026-05-22T13:34:00Z,60.00,42.00
2026-05-22T13:35:00Z,60.00,41.00
2026-05-22T13:37:00Z,60.00,42.00
2026-05-22T13:38:00Z,60.00,42.00
2026-05-22T13:40:00Z,60.00,42.00
2026-05-22T13:41:00Z,60.00,42.00
2026-05-22T13:42:00Z,60.00,42.00
2026-05-22T13:45:00Z,60.00,42.00
2026-05-22T13:46:00Z,60.00,42.00
2026-05-22T13:47:00Z,60.00,42.00
2026-05-22T13:48:00Z,60.00,42.00
2026-05-22T13:49:00Z,60.00,42.00
2026-05-22T13:51:00Z,60.00,42.00
2026-05-22T13:52:00Z,60.00,42.00
2026-05-22T13:54:00Z,60.00,42.00
2026-05-22T13:55:00Z,60.00,42.00
2026-05-22T13:56:00Z,60.00,42.00
2026-05-22T13:57:00Z,60.00,42.00
2026-05-22T13:58:00Z,59.73,42.00
2026-05-22T13:59:00Z,60.00,42.00
2026-05-22T14:00:00Z,60.00,42.00
