# event_ticker=KXATPMATCH-25OCT27MULNAK
# final_score=6-2 7-5
# score_resolution=2-6 5-7
# match_winner=Alexandre Muller
# fav_player=Brandon Nakashima
# dog_player=Alexandre Muller
# kalshi_date=2025-10-27
timestamp,Brandon Nakashima,Alexandre Muller
2025-10-27T14:37:00Z,76.00,24.00
2025-10-27T14:38:00Z,77.00,24.00
2025-10-27T14:45:00Z,77.00,24.00
2025-10-27T14:50:00Z,77.00,24.00
2025-10-27T14:59:00Z,77.00,24.00
2025-10-27T15:00:00Z,77.00,23.74
2025-10-27T15:03:00Z,77.00,23.74
2025-10-27T15:04:00Z,77.00,24.00
2025-10-27T15:05:00Z,77.00,24.00
2025-10-27T15:09:00Z,77.00,24.00
2025-10-27T15:10:00Z,77.00,24.00
2025-10-27T15:11:00Z,77.00,24.00
2025-10-27T15:14:00Z,77.00,24.00
2025-10-27T15:15:00Z,77.00,24.00
2025-10-27T15:16:00Z,77.00,24.00
2025-10-27T15:17:00Z,77.00,24.00
2025-10-27T15:18:00Z,77.00,23.00
2025-10-27T15:20:00Z,77.00,24.00
2025-10-27T15:21:00Z,77.00,24.00
2025-10-27T15:23:00Z,77.00,24.00
2025-10-27T15:25:00Z,77.00,24.00
2025-10-27T15:28:00Z,77.00,24.00
2025-10-27T15:29:00Z,77.00,24.00
2025-10-27T15:41:00Z,77.00,25.00
2025-10-27T15:42:00Z,77.00,25.00
2025-10-27T15:50:00Z,76.16,25.00
2025-10-27T15:51:00Z,76.00,25.00
2025-10-27T15:53:00Z,76.00,25.00
2025-10-27T15:55:00Z,76.00,25.00
2025-10-27T15:56:00Z,76.00,25.00
2025-10-27T15:58:00Z,76.00,25.00
2025-10-27T16:00:00Z,76.00,25.00
2025-10-27T16:02:00Z,76.00,25.00
2025-10-27T16:04:00Z,75.28,25.00
2025-10-27T16:05:00Z,75.28,25.00
2025-10-27T16:06:00Z,76.00,25.00
2025-10-27T16:10:00Z,74.00,26.00
2025-10-27T16:11:00Z,74.00,26.00
2025-10-27T16:12:00Z,74.00,26.00
2025-10-27T16:13:00Z,74.00,27.00
2025-10-27T16:14:00Z,74.00,27.00
2025-10-27T16:15:00Z,74.00,27.00
2025-10-27T16:17:00Z,74.00,27.00
2025-10-27T16:18:00Z,74.00,27.00
2025-10-27T16:21:00Z,74.00,27.00
2025-10-27T16:22:00Z,74.00,27.00
2025-10-27T16:23:00Z,74.00,27.00
2025-10-27T16:24:00Z,74.00,27.00
2025-10-27T16:25:00Z,74.00,27.00
2025-10-27T16:26:00Z,74.00,27.00
2025-10-27T16:28:00Z,74.00,27.00
2025-10-27T16:29:00Z,74.00,27.00
2025-10-27T16:30:00Z,74.00,27.00
2025-10-27T16:31:00Z,74.00,27.00
2025-10-27T16:32:00Z,74.00,27.00
2025-10-27T16:34:00Z,74.00,27.00
2025-10-27T16:35:00Z,74.00,27.00
2025-10-27T16:36:00Z,74.00,27.00
2025-10-27T16:37:00Z,74.00,27.00
2025-10-27T16:38:00Z,74.00,27.00
2025-10-27T16:39:00Z,74.00,27.00
2025-10-27T16:40:00Z,74.00,27.00
2025-10-27T16:41:00Z,74.00,27.00
2025-10-27T16:42:00Z,74.00,27.00
2025-10-27T16:43:00Z,74.00,27.00
2025-10-27T16:44:00Z,73.00,27.00
2025-10-27T16:45:00Z,74.00,27.00
2025-10-27T16:46:00Z,74.00,27.00
2025-10-27T16:47:00Z,74.00,27.00
2025-10-27T16:48:00Z,74.00,27.00
2025-10-27T16:49:00Z,74.00,27.00
2025-10-27T16:50:00Z,74.00,27.00
2025-10-27T16:51:00Z,74.00,27.00
2025-10-27T16:52:00Z,74.00,26.00
2025-10-27T16:53:00Z,73.69,27.00
2025-10-27T16:54:00Z,74.00,27.00
2025-10-27T16:55:00Z,74.00,27.00
2025-10-27T16:56:00Z,72.86,28.09
2025-10-27T16:57:00Z,71.93,28.88
2025-10-27T16:58:00Z,71.00,30.00
2025-10-27T16:59:00Z,71.00,30.00
2025-10-27T17:00:00Z,71.95,29.52
2025-10-27T17:01:00Z,73.00,29.51
2025-10-27T17:02:00Z,73.00,28.07
2025-10-27T17:03:00Z,76.51,24.98
2025-10-27T17:04:00Z,78.69,22.11
2025-10-27T17:05:00Z,75.73,24.21
2025-10-27T17:06:00Z,74.00,27.56
2025-10-27T17:07:00Z,75.73,24.86
2025-10-27T17:08:00Z,79.87,22.07
2025-10-27T17:09:00Z,73.21,26.26
2025-10-27T17:10:00Z,72.00,30.31
2025-10-27T17:11:00Z,72.04,30.00
2025-10-27T17:12:00Z,71.44,28.49
2025-10-27T17:13:00Z,71.92,31.25
2025-10-27T17:14:00Z,70.52,30.26
2025-10-27T17:15:00Z,71.88,30.91
2025-10-27T17:16:00Z,70.54,32.64
2025-10-27T17:17:00Z,67.82,35.38
2025-10-27T17:18:00Z,69.35,31.01
2025-10-27T17:19:00Z,72.03,29.84
2025-10-27T17:20:00Z,73.09,25.94
2025-10-27T17:21:00Z,74.44,28.81
2025-10-27T17:22:00Z,71.51,30.17
2025-10-27T17:23:00Z,72.42,30.00
2025-10-27T17:24:00Z,69.92,31.49
2025-10-27T17:25:00Z,70.00,31.15
2025-10-27T17:26:00Z,69.43,31.01
2025-10-27T17:27:00Z,68.35,33.82
2025-10-27T17:28:00Z,59.92,42.62
2025-10-27T17:29:00Z,60.85,41.43
2025-10-27T17:30:00Z,50.44,51.50
2025-10-27T17:31:00Z,47.97,53.10
2025-10-27T17:32:00Z,47.61,55.14
2025-10-27T17:33:00Z,43.76,55.69
2025-10-27T17:34:00Z,44.02,56.08
2025-10-27T17:35:00Z,42.55,59.77
2025-10-27T17:36:00Z,42.87,62.94
2025-10-27T17:37:00Z,36.32,63.76
2025-10-27T17:38:00Z,36.32,64.87
2025-10-27T17:39:00Z,36.32,63.58
2025-10-27T17:40:00Z,35.70,66.45
2025-10-27T17:41:00Z,35.43,66.59
2025-10-27T17:42:00Z,31.75,68.10
2025-10-27T17:43:00Z,26.90,70.64
2025-10-27T17:44:00Z,24.45,76.72
2025-10-27T17:45:00Z,30.08,72.19
2025-10-27T17:46:00Z,32.74,67.53
2025-10-27T17:47:00Z,33.04,67.15
2025-10-27T17:48:00Z,29.13,70.89
2025-10-27T17:49:00Z,26.89,73.09
2025-10-27T17:50:00Z,27.15,73.81
2025-10-27T17:51:00Z,28.65,71.67
2025-10-27T17:52:00Z,29.56,72.05
2025-10-27T17:53:00Z,30.00,71.18
2025-10-27T17:54:00Z,32.65,69.85
2025-10-27T17:55:00Z,32.97,68.74
2025-10-27T17:56:00Z,32.73,68.99
2025-10-27T17:57:00Z,28.01,71.41
2025-10-27T17:58:00Z,28.05,72.31
2025-10-27T17:59:00Z,27.97,72.46
2025-10-27T18:00:00Z,29.53,71.73
2025-10-27T18:01:00Z,33.07,68.62
2025-10-27T18:02:00Z,28.80,70.73
2025-10-27T18:03:00Z,31.88,71.94
2025-10-27T18:04:00Z,31.56,68.80
2025-10-27T18:05:00Z,31.77,70.65
2025-10-27T18:06:00Z,26.57,73.71
2025-10-27T18:07:00Z,25.23,74.96
2025-10-27T18:08:00Z,26.26,75.18
2025-10-27T18:09:00Z,29.24,73.16
2025-10-27T18:10:00Z,30.92,70.74
2025-10-27T18:11:00Z,29.71,71.62
2025-10-27T18:12:00Z,25.76,75.42
2025-10-27T18:13:00Z,23.55,76.74
2025-10-27T18:14:00Z,24.43,76.00
2025-10-27T18:15:00Z,22.42,77.31
2025-10-27T18:16:00Z,23.22,77.22
2025-10-27T18:17:00Z,26.82,73.47
2025-10-27T18:18:00Z,28.75,73.91
2025-10-27T18:19:00Z,26.51,65.69
2025-10-27T18:20:00Z,24.54,75.90
2025-10-27T18:21:00Z,24.42,75.90
2025-10-27T18:22:00Z,23.78,77.14
2025-10-27T18:23:00Z,23.94,79.06
2025-10-27T18:24:00Z,20.84,78.99
2025-10-27T18:25:00Z,19.62,80.81
2025-10-27T18:26:00Z,8.55,92.36
2025-10-27T18:27:00Z,2.62,98.89
2025-10-27T18:28:00Z,2.62,99.00
