# event_ticker=KXATPMATCH-25AUG16ZVEALC
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Carlos Alcaraz
# fav_player=Alexander Zverev
# dog_player=Carlos Alcaraz
# kalshi_date=2025-08-16
timestamp,Alexander Zverev,Carlos Alcaraz
2025-08-16T16:20:00Z,38.00,63.00
2025-08-16T16:46:00Z,38.00,63.00
2025-08-16T16:50:00Z,38.00,63.00
2025-08-16T16:57:00Z,38.00,63.00
2025-08-16T17:10:00Z,38.00,63.88
2025-08-16T17:17:00Z,38.00,64.00
2025-08-16T17:24:00Z,38.00,64.00
2025-08-16T17:25:00Z,38.00,64.00
2025-08-16T17:30:00Z,38.00,64.00
2025-08-16T17:39:00Z,38.00,64.00
2025-08-16T17:45:00Z,38.00,64.00
2025-08-16T17:47:00Z,38.00,64.00
2025-08-16T17:57:00Z,36.00,64.00
2025-08-16T17:59:00Z,36.00,64.00
2025-08-16T18:04:00Z,38.00,64.00
2025-08-16T18:09:00Z,38.00,64.00
2025-08-16T18:10:00Z,38.00,64.00
2025-08-16T18:11:00Z,38.00,64.00
2025-08-16T18:13:00Z,38.00,64.00
2025-08-16T18:25:00Z,38.00,64.00
2025-08-16T18:31:00Z,38.00,64.00
2025-08-16T18:33:00Z,38.00,64.00
2025-08-16T18:34:00Z,38.00,64.00
2025-08-16T18:35:00Z,38.00,64.00
2025-08-16T18:36:00Z,38.00,64.00
2025-08-16T18:37:00Z,38.00,64.00
2025-08-16T18:38:00Z,38.00,64.00
2025-08-16T18:43:00Z,38.00,64.00
2025-08-16T18:45:00Z,38.00,64.00
2025-08-16T18:51:00Z,38.00,64.00
2025-08-16T18:53:00Z,38.00,64.00
2025-08-16T18:54:00Z,38.00,64.00
2025-08-16T18:57:00Z,38.00,64.00
2025-08-16T19:07:00Z,38.00,64.00
2025-08-16T19:14:00Z,38.00,64.00
2025-08-16T19:20:00Z,38.00,63.00
2025-08-16T19:24:00Z,38.00,63.00
2025-08-16T19:25:00Z,38.00,63.00
2025-08-16T19:26:00Z,38.00,63.00
2025-08-16T19:28:00Z,38.00,63.00
2025-08-16T19:30:00Z,38.00,63.00
2025-08-16T19:32:00Z,38.00,63.00
2025-08-16T19:36:00Z,38.00,63.00
2025-08-16T19:42:00Z,38.00,63.00
2025-08-16T19:43:00Z,38.99,63.00
2025-08-16T19:46:00Z,38.99,63.00
2025-08-16T19:48:00Z,38.99,63.00
2025-08-16T19:56:00Z,38.99,63.00
2025-08-16T19:59:00Z,38.99,63.00
2025-08-16T20:00:00Z,38.99,63.00
2025-08-16T20:02:00Z,38.99,63.00
2025-08-16T20:03:00Z,39.00,63.00
2025-08-16T20:04:00Z,39.00,63.00
2025-08-16T20:07:00Z,39.00,63.00
2025-08-16T20:08:00Z,39.00,63.00
2025-08-16T20:11:00Z,39.00,63.00
2025-08-16T20:13:00Z,39.00,63.00
2025-08-16T20:14:00Z,39.00,63.00
2025-08-16T20:15:00Z,39.00,63.00
2025-08-16T20:16:00Z,39.00,63.00
2025-08-16T20:17:00Z,39.00,63.00
2025-08-16T20:19:00Z,39.00,63.00
2025-08-16T20:21:00Z,39.00,63.00
2025-08-16T20:25:00Z,39.00,63.00
2025-08-16T20:27:00Z,39.00,63.00
2025-08-16T20:28:00Z,38.12,63.00
2025-08-16T20:29:00Z,38.00,63.27
2025-08-16T20:30:00Z,37.00,64.29
2025-08-16T20:31:00Z,37.05,64.00
2025-08-16T20:32:00Z,37.00,64.74
2025-08-16T20:33:00Z,37.00,64.74
2025-08-16T20:35:00Z,37.00,64.00
2025-08-16T20:37:00Z,37.00,64.00
2025-08-16T20:38:00Z,37.00,64.00
2025-08-16T20:39:00Z,37.20,63.71
2025-08-16T20:42:00Z,38.00,62.00
2025-08-16T20:43:00Z,38.00,63.00
2025-08-16T20:44:00Z,38.00,62.68
2025-08-16T20:45:00Z,38.00,62.00
2025-08-16T20:47:00Z,38.00,62.00
2025-08-16T20:48:00Z,38.00,62.99
2025-08-16T20:49:00Z,39.00,62.00
2025-08-16T20:50:00Z,39.00,62.00
2025-08-16T20:51:00Z,39.00,63.00
2025-08-16T20:52:00Z,39.00,63.00
2025-08-16T20:53:00Z,39.00,63.00
2025-08-16T20:54:00Z,39.00,63.00
2025-08-16T20:56:00Z,39.00,63.00
2025-08-16T20:58:00Z,39.00,63.00
2025-08-16T20:59:00Z,38.00,63.00
2025-08-16T21:00:00Z,38.00,63.00
2025-08-16T21:01:00Z,38.00,63.00
2025-08-16T21:02:00Z,38.00,63.00
2025-08-16T21:03:00Z,38.00,63.00
2025-08-16T21:04:00Z,38.00,63.00
2025-08-16T21:05:00Z,38.00,63.00
2025-08-16T21:06:00Z,38.00,63.00
2025-08-16T21:07:00Z,38.45,63.00
2025-08-16T21:10:00Z,39.00,63.00
2025-08-16T21:11:00Z,39.00,63.00
2025-08-16T21:12:00Z,38.06,62.00
2025-08-16T21:14:00Z,38.06,63.00
2025-08-16T21:15:00Z,38.06,63.00
2025-08-16T21:16:00Z,38.06,63.00
2025-08-16T21:18:00Z,39.00,63.00
2025-08-16T21:19:00Z,39.00,63.00
2025-08-16T21:20:00Z,39.00,63.00
2025-08-16T21:21:00Z,38.00,63.00
2025-08-16T21:22:00Z,38.00,63.00
2025-08-16T21:23:00Z,37.00,63.00
2025-08-16T21:24:00Z,38.00,63.00
2025-08-16T21:26:00Z,38.00,63.00
2025-08-16T21:27:00Z,38.00,63.00
2025-08-16T21:29:00Z,38.00,63.00
2025-08-16T21:30:00Z,38.00,63.00
2025-08-16T21:31:00Z,38.00,63.00
2025-08-16T21:32:00Z,38.00,63.00
2025-08-16T21:33:00Z,38.63,63.00
2025-08-16T21:35:00Z,39.00,63.00
2025-08-16T21:36:00Z,39.04,62.00
2025-08-16T21:37:00Z,39.00,62.00
2025-08-16T21:38:00Z,39.00,63.00
2025-08-16T21:39:00Z,38.00,63.00
2025-08-16T21:41:00Z,38.00,63.00
2025-08-16T21:42:00Z,38.00,62.00
2025-08-16T21:43:00Z,38.00,62.00
2025-08-16T21:44:00Z,38.00,62.00
2025-08-16T21:45:00Z,38.00,62.00
2025-08-16T21:46:00Z,38.62,62.06
2025-08-16T21:47:00Z,39.09,62.24
2025-08-16T21:48:00Z,39.09,62.00
2025-08-16T21:49:00Z,39.00,62.00
2025-08-16T21:50:00Z,39.00,62.94
2025-08-16T21:51:00Z,39.00,62.99
2025-08-16T21:52:00Z,39.00,62.45
2025-08-16T21:53:00Z,39.00,62.00
2025-08-16T21:54:00Z,39.00,62.00
2025-08-16T21:55:00Z,39.00,63.00
2025-08-16T21:56:00Z,39.00,62.00
2025-08-16T21:57:00Z,39.00,62.00
2025-08-16T21:58:00Z,39.00,62.00
2025-08-16T21:59:00Z,39.00,62.00
2025-08-16T22:00:00Z,39.00,62.54
2025-08-16T22:01:00Z,37.96,62.97
2025-08-16T22:02:00Z,40.00,62.84
2025-08-16T22:03:00Z,39.79,63.00
2025-08-16T22:04:00Z,39.29,63.00
2025-08-16T22:05:00Z,40.00,62.00
2025-08-16T22:06:00Z,40.61,62.00
2025-08-16T22:07:00Z,40.58,62.00
2025-08-16T22:08:00Z,40.58,62.00
2025-08-16T22:09:00Z,38.00,62.00
2025-08-16T22:10:00Z,40.00,62.00
2025-08-16T22:12:00Z,39.00,62.00
2025-08-16T22:13:00Z,39.00,62.00
2025-08-16T22:17:00Z,39.00,62.00
2025-08-16T22:18:00Z,39.00,62.54
2025-08-16T22:19:00Z,39.00,63.00
2025-08-16T22:20:00Z,39.06,63.00
2025-08-16T22:21:00Z,39.06,63.00
2025-08-16T22:23:00Z,40.24,63.00
2025-08-16T22:24:00Z,40.68,63.00
2025-08-16T22:25:00Z,39.97,63.00
2025-08-16T22:27:00Z,39.97,63.00
2025-08-16T22:28:00Z,40.00,62.00
2025-08-16T22:29:00Z,39.88,62.18
2025-08-16T22:30:00Z,40.00,62.09
2025-08-16T22:31:00Z,40.00,62.58
2025-08-16T22:32:00Z,40.00,62.81
2025-08-16T22:33:00Z,40.00,62.00
2025-08-16T22:34:00Z,40.00,61.39
2025-08-16T22:35:00Z,40.00,61.04
2025-08-16T22:36:00Z,42.14,62.00
2025-08-16T22:37:00Z,42.00,61.06
2025-08-16T22:38:00Z,45.16,55.35
2025-08-16T22:39:00Z,42.20,58.44
2025-08-16T22:40:00Z,40.81,60.81
2025-08-16T22:41:00Z,39.68,62.01
2025-08-16T22:42:00Z,38.20,63.45
2025-08-16T22:43:00Z,41.94,60.87
2025-08-16T22:44:00Z,40.70,61.89
2025-08-16T22:45:00Z,40.94,60.04
2025-08-16T22:46:00Z,47.27,54.42
2025-08-16T22:47:00Z,50.76,51.31
2025-08-16T22:48:00Z,43.10,45.71
2025-08-16T22:49:00Z,49.00,45.71
2025-08-16T22:50:00Z,51.16,52.00
2025-08-16T22:51:00Z,53.92,49.36
2025-08-16T22:52:00Z,53.77,49.04
2025-08-16T22:53:00Z,52.85,53.95
2025-08-16T22:54:00Z,55.34,52.70
2025-08-16T22:55:00Z,51.98,54.00
2025-08-16T22:56:00Z,49.09,50.00
2025-08-16T22:57:00Z,53.14,49.39
2025-08-16T22:58:00Z,51.24,50.01
2025-08-16T22:59:00Z,55.13,44.32
2025-08-16T23:00:00Z,50.58,50.65
2025-08-16T23:01:00Z,45.75,58.67
2025-08-16T23:02:00Z,40.28,61.69
2025-08-16T23:03:00Z,39.32,61.97
2025-08-16T23:04:00Z,40.92,60.93
2025-08-16T23:05:00Z,42.02,61.45
2025-08-16T23:06:00Z,43.47,58.27
2025-08-16T23:07:00Z,43.38,61.25
2025-08-16T23:08:00Z,42.00,58.68
2025-08-16T23:09:00Z,44.62,55.00
2025-08-16T23:10:00Z,43.35,60.41
2025-08-16T23:11:00Z,42.48,61.40
2025-08-16T23:12:00Z,36.98,63.66
2025-08-16T23:13:00Z,39.08,62.21
2025-08-16T23:14:00Z,28.08,71.03
2025-08-16T23:15:00Z,29.85,73.40
2025-08-16T23:16:00Z,21.77,79.89
2025-08-16T23:17:00Z,23.14,79.00
2025-08-16T23:18:00Z,23.80,77.20
2025-08-16T23:19:00Z,21.06,80.00
2025-08-16T23:20:00Z,18.68,82.64
2025-08-16T23:21:00Z,16.41,84.06
2025-08-16T23:22:00Z,20.26,83.70
2025-08-16T23:23:00Z,21.00,79.33
2025-08-16T23:24:00Z,21.59,80.00
2025-08-16T23:25:00Z,20.41,83.47
2025-08-16T23:26:00Z,18.09,84.69
2025-08-16T23:27:00Z,17.00,83.27
2025-08-16T23:28:00Z,15.31,83.81
2025-08-16T23:29:00Z,17.70,83.67
2025-08-16T23:30:00Z,18.81,82.74
2025-08-16T23:31:00Z,16.22,85.47
2025-08-16T23:32:00Z,17.27,84.61
2025-08-16T23:33:00Z,17.46,86.04
2025-08-16T23:34:00Z,15.93,85.77
2025-08-16T23:35:00Z,14.83,87.04
2025-08-16T23:36:00Z,15.11,85.00
2025-08-16T23:37:00Z,13.31,88.88
2025-08-16T23:38:00Z,13.25,87.06
2025-08-16T23:39:00Z,8.49,95.79
2025-08-16T23:40:00Z,6.70,96.07
2025-08-16T23:41:00Z,8.09,94.84
2025-08-16T23:42:00Z,4.53,94.72
2025-08-16T23:43:00Z,4.54,96.27
2025-08-16T23:44:00Z,5.26,95.07
2025-08-16T23:45:00Z,10.39,91.55
2025-08-16T23:46:00Z,7.73,94.90
2025-08-16T23:47:00Z,8.74,87.33
2025-08-16T23:48:00Z,9.90,93.24
2025-08-16T23:49:00Z,6.15,95.51
2025-08-16T23:50:00Z,7.33,96.22
2025-08-16T23:51:00Z,10.25,91.10
2025-08-16T23:52:00Z,12.00,89.84
2025-08-16T23:53:00Z,11.00,90.07
2025-08-16T23:54:00Z,10.62,89.79
2025-08-16T23:55:00Z,10.00,89.00
2025-08-16T23:56:00Z,9.48,91.38
2025-08-16T23:57:00Z,10.00,90.01
2025-08-16T23:58:00Z,9.95,90.01
2025-08-16T23:59:00Z,10.00,90.04
2025-08-17T00:00:00Z,10.00,90.00
2025-08-17T00:01:00Z,8.00,94.74
2025-08-17T00:02:00Z,7.37,93.07
2025-08-17T00:03:00Z,6.10,93.07
2025-08-17T00:04:00Z,7.49,95.48
2025-08-17T00:05:00Z,7.53,94.31
2025-08-17T00:06:00Z,8.00,93.00
2025-08-17T00:07:00Z,7.86,92.48
2025-08-17T00:08:00Z,7.00,95.75
2025-08-17T00:09:00Z,6.93,97.00
2025-08-17T00:10:00Z,6.00,96.18
2025-08-17T00:11:00Z,4.42,97.00
2025-08-17T00:12:00Z,1.28,98.12
2025-08-17T00:13:00Z,1.00,99.00
2025-08-17T00:14:00Z,1.00,99.00
2025-08-17T00:15:00Z,1.00,99.00
2025-08-17T00:16:00Z,1.00,99.00
2025-08-17T00:17:00Z,1.00,99.00
2025-08-17T00:18:00Z,1.00,99.00
2025-08-17T00:19:00Z,1.00,99.00
2025-08-17T00:20:00Z,1.00,99.00
2025-08-17T00:21:00Z,1.00,99.00
2025-08-17T00:22:00Z,1.00,99.00
2025-08-17T00:23:00Z,1.00,99.00
2025-08-17T00:24:00Z,1.00,99.00
