# event_ticker=KXATPCHALLENGERMATCH-26MAR06VALDIA
# final_score=7-6(6) 6-3
# score_resolution=7-6 6-3
# match_winner=Adolfo Daniel Vallejo
# fav_player=Adolfo Daniel Vallejo
# dog_player=Facundo Diaz Acosta
# kalshi_date=2026-03-06
timestamp,Adolfo Daniel Vallejo,Facundo Diaz Acosta
2026-03-06T16:48:00Z,61.00,43.00
2026-03-06T16:49:00Z,61.00,43.00
2026-03-06T16:50:00Z,61.00,43.00
2026-03-06T16:55:00Z,61.00,43.00
2026-03-06T16:57:00Z,61.00,43.00
2026-03-06T17:05:00Z,61.00,41.00
2026-03-06T17:06:00Z,61.00,41.00
2026-03-06T17:14:00Z,60.00,41.00
2026-03-06T17:31:00Z,60.00,41.00
2026-03-06T17:33:00Z,60.00,41.00
2026-03-06T17:38:00Z,60.00,41.44
2026-03-06T17:49:00Z,58.00,42.00
2026-03-06T17:53:00Z,58.00,42.00
2026-03-06T17:57:00Z,58.00,42.00
2026-03-06T18:11:00Z,60.00,42.00
2026-03-06T18:13:00Z,61.00,42.00
2026-03-06T18:23:00Z,61.00,41.00
2026-03-06T18:25:00Z,61.00,41.00
2026-03-06T18:28:00Z,61.00,41.00
2026-03-06T18:29:00Z,61.00,41.00
2026-03-06T18:30:00Z,60.00,41.00
2026-03-06T18:32:00Z,60.00,41.00
2026-03-06T18:33:00Z,60.00,41.00
2026-03-06T18:36:00Z,60.00,41.00
2026-03-06T18:37:00Z,60.97,41.00
2026-03-06T18:38:00Z,61.00,41.00
2026-03-06T18:39:00Z,61.00,41.00
2026-03-06T18:40:00Z,61.00,40.00
2026-03-06T18:41:00Z,61.00,40.00
2026-03-06T18:45:00Z,61.00,40.00
2026-03-06T18:46:00Z,61.00,40.00
2026-03-06T18:51:00Z,61.00,40.00
2026-03-06T18:52:00Z,61.00,40.00
2026-03-06T18:56:00Z,61.00,40.00
2026-03-06T18:57:00Z,61.00,40.00
2026-03-06T18:58:00Z,61.00,40.00
2026-03-06T18:59:00Z,61.00,40.00
2026-03-06T19:02:00Z,61.87,40.04
2026-03-06T19:03:00Z,61.00,41.00
2026-03-06T19:05:00Z,61.00,40.00
2026-03-06T19:06:00Z,61.06,41.00
2026-03-06T19:07:00Z,61.06,40.00
2026-03-06T19:09:00Z,60.00,40.00
2026-03-06T19:10:00Z,60.00,40.00
2026-03-06T19:11:00Z,61.00,40.00
2026-03-06T19:14:00Z,61.00,40.00
2026-03-06T19:15:00Z,61.00,41.00
2026-03-06T19:16:00Z,61.00,40.14
2026-03-06T19:18:00Z,61.00,41.00
2026-03-06T19:19:00Z,61.00,41.00
2026-03-06T19:22:00Z,61.00,41.00
2026-03-06T19:23:00Z,61.00,41.00
2026-03-06T19:26:00Z,61.00,40.00
2026-03-06T19:29:00Z,61.00,40.00
2026-03-06T19:34:00Z,61.67,40.00
2026-03-06T19:36:00Z,61.90,38.50
2026-03-06T19:37:00Z,61.33,40.00
2026-03-06T19:38:00Z,61.00,40.00
2026-03-06T19:41:00Z,61.00,40.00
2026-03-06T19:42:00Z,62.00,38.14
2026-03-06T19:43:00Z,60.87,38.14
2026-03-06T19:44:00Z,61.00,40.00
2026-03-06T19:45:00Z,62.00,40.00
2026-03-06T19:46:00Z,62.00,39.32
2026-03-06T19:47:00Z,60.86,40.87
2026-03-06T19:48:00Z,59.00,40.01
2026-03-06T19:49:00Z,58.77,42.05
2026-03-06T19:50:00Z,62.69,41.00
2026-03-06T19:51:00Z,67.02,31.03
2026-03-06T19:52:00Z,69.73,29.70
2026-03-06T19:53:00Z,69.36,30.44
2026-03-06T19:54:00Z,63.02,35.29
2026-03-06T19:55:00Z,60.00,39.47
2026-03-06T19:56:00Z,56.23,43.17
2026-03-06T19:57:00Z,63.44,38.08
2026-03-06T19:58:00Z,65.42,32.21
2026-03-06T19:59:00Z,71.00,30.00
2026-03-06T20:00:00Z,68.22,28.23
2026-03-06T20:01:00Z,65.97,34.24
2026-03-06T20:02:00Z,60.61,37.50
2026-03-06T20:03:00Z,57.80,43.90
2026-03-06T20:04:00Z,60.59,40.00
2026-03-06T20:05:00Z,53.54,45.53
2026-03-06T20:06:00Z,50.82,50.85
2026-03-06T20:07:00Z,49.00,52.00
2026-03-06T20:08:00Z,49.53,46.64
2026-03-06T20:09:00Z,54.95,47.00
2026-03-06T20:10:00Z,55.06,46.08
2026-03-06T20:11:00Z,56.00,45.89
2026-03-06T20:12:00Z,55.64,45.36
2026-03-06T20:13:00Z,56.00,45.00
2026-03-06T20:14:00Z,56.91,43.37
2026-03-06T20:15:00Z,58.00,43.37
2026-03-06T20:16:00Z,56.54,43.31
2026-03-06T20:17:00Z,57.00,44.00
2026-03-06T20:18:00Z,57.41,44.00
2026-03-06T20:19:00Z,59.33,41.00
2026-03-06T20:20:00Z,58.55,41.12
2026-03-06T20:21:00Z,56.63,44.00
2026-03-06T20:22:00Z,57.23,42.85
2026-03-06T20:23:00Z,56.69,41.00
2026-03-06T20:24:00Z,58.98,43.00
2026-03-06T20:25:00Z,56.54,43.00
2026-03-06T20:26:00Z,59.01,44.23
2026-03-06T20:27:00Z,56.28,41.00
2026-03-06T20:28:00Z,58.10,44.00
2026-03-06T20:29:00Z,56.93,44.30
2026-03-06T20:30:00Z,56.95,44.30
2026-03-06T20:31:00Z,55.67,44.00
2026-03-06T20:32:00Z,55.77,43.00
2026-03-06T20:33:00Z,57.00,43.00
2026-03-06T20:34:00Z,56.41,43.00
2026-03-06T20:35:00Z,56.00,42.65
2026-03-06T20:36:00Z,56.15,41.00
2026-03-06T20:37:00Z,55.37,42.00
2026-03-06T20:38:00Z,55.11,42.00
2026-03-06T20:39:00Z,55.65,44.00
2026-03-06T20:40:00Z,55.00,43.44
2026-03-06T20:41:00Z,57.00,43.60
2026-03-06T20:42:00Z,59.36,43.00
2026-03-06T20:43:00Z,58.26,43.00
2026-03-06T20:44:00Z,58.66,43.00
2026-03-06T20:45:00Z,57.76,44.00
2026-03-06T20:46:00Z,58.24,42.70
2026-03-06T20:47:00Z,58.07,43.00
2026-03-06T20:48:00Z,57.00,44.58
2026-03-06T20:49:00Z,55.85,42.48
2026-03-06T20:50:00Z,56.53,42.00
2026-03-06T20:51:00Z,57.03,42.00
2026-03-06T20:52:00Z,57.00,43.98
2026-03-06T20:53:00Z,56.76,44.00
2026-03-06T20:54:00Z,56.96,43.90
2026-03-06T20:55:00Z,55.52,43.48
2026-03-06T20:56:00Z,55.00,43.00
2026-03-06T20:57:00Z,57.59,44.03
2026-03-06T20:58:00Z,54.84,45.00
2026-03-06T20:59:00Z,53.62,44.05
2026-03-06T21:00:00Z,56.00,45.00
2026-03-06T21:01:00Z,55.80,44.03
2026-03-06T21:02:00Z,56.09,44.87
2026-03-06T21:03:00Z,56.09,45.00
2026-03-06T21:04:00Z,55.07,45.00
2026-03-06T21:05:00Z,55.06,45.00
2026-03-06T21:06:00Z,55.22,44.23
2026-03-06T21:07:00Z,55.27,44.18
2026-03-06T21:08:00Z,56.38,44.22
2026-03-06T21:09:00Z,56.88,44.22
2026-03-06T21:10:00Z,56.32,44.00
2026-03-06T21:11:00Z,56.93,44.00
2026-03-06T21:12:00Z,56.68,43.92
2026-03-06T21:13:00Z,56.98,43.92
2026-03-06T21:14:00Z,56.71,44.00
2026-03-06T21:15:00Z,56.33,43.87
2026-03-06T21:16:00Z,57.00,43.87
2026-03-06T21:17:00Z,57.00,43.21
2026-03-06T21:18:00Z,55.54,44.00
2026-03-06T21:19:00Z,59.84,40.81
2026-03-06T21:20:00Z,63.80,40.13
2026-03-06T21:21:00Z,61.60,41.40
2026-03-06T21:22:00Z,61.01,40.00
2026-03-06T21:23:00Z,63.00,38.00
2026-03-06T21:24:00Z,63.66,35.80
2026-03-06T21:25:00Z,69.77,31.85
2026-03-06T21:26:00Z,70.11,38.30
2026-03-06T21:27:00Z,60.85,41.64
2026-03-06T21:28:00Z,59.74,38.79
2026-03-06T21:29:00Z,60.88,41.96
2026-03-06T21:30:00Z,60.05,32.37
2026-03-06T21:31:00Z,60.05,42.00
2026-03-06T21:32:00Z,66.55,38.00
2026-03-06T21:33:00Z,67.70,35.78
2026-03-06T21:34:00Z,68.71,40.86
2026-03-06T21:35:00Z,60.61,41.11
2026-03-06T21:36:00Z,53.22,45.66
2026-03-06T21:37:00Z,52.18,49.20
2026-03-06T21:38:00Z,55.80,42.88
2026-03-06T21:39:00Z,51.91,47.99
2026-03-06T21:40:00Z,53.08,49.98
2026-03-06T21:41:00Z,54.65,46.25
2026-03-06T21:42:00Z,57.93,41.63
2026-03-06T21:43:00Z,56.68,43.43
2026-03-06T21:44:00Z,57.04,44.34
2026-03-06T21:45:00Z,59.81,41.96
2026-03-06T21:46:00Z,64.97,37.71
2026-03-06T21:47:00Z,72.88,28.12
2026-03-06T21:48:00Z,75.79,25.00
2026-03-06T21:49:00Z,70.54,30.74
2026-03-06T21:50:00Z,69.57,31.37
2026-03-06T21:51:00Z,65.74,36.54
2026-03-06T21:52:00Z,59.39,40.02
2026-03-06T21:53:00Z,57.75,45.03
2026-03-06T21:54:00Z,52.78,46.61
2026-03-06T21:55:00Z,50.56,48.89
2026-03-06T21:56:00Z,47.63,52.37
2026-03-06T21:57:00Z,47.97,53.34
2026-03-06T21:58:00Z,43.57,55.11
2026-03-06T21:59:00Z,35.47,65.48
2026-03-06T22:00:00Z,43.76,55.28
2026-03-06T22:01:00Z,56.44,44.10
2026-03-06T22:02:00Z,63.92,37.46
2026-03-06T22:03:00Z,61.09,40.66
2026-03-06T22:04:00Z,61.12,38.45
2026-03-06T22:05:00Z,59.57,41.26
2026-03-06T22:06:00Z,44.92,53.97
2026-03-06T22:07:00Z,35.75,66.79
2026-03-06T22:08:00Z,37.34,59.34
2026-03-06T22:09:00Z,48.87,57.59
2026-03-06T22:10:00Z,57.37,46.23
2026-03-06T22:11:00Z,69.94,30.55
2026-03-06T22:12:00Z,78.15,21.58
2026-03-06T22:13:00Z,78.15,21.77
2026-03-06T22:14:00Z,78.46,20.30
2026-03-06T22:15:00Z,78.35,21.16
2026-03-06T22:16:00Z,72.84,25.81
2026-03-06T22:17:00Z,73.53,27.90
2026-03-06T22:18:00Z,67.42,33.30
2026-03-06T22:19:00Z,67.96,32.23
2026-03-06T22:20:00Z,71.11,28.90
2026-03-06T22:21:00Z,74.07,24.67
2026-03-06T22:22:00Z,72.87,28.75
2026-03-06T22:23:00Z,70.68,30.24
2026-03-06T22:24:00Z,66.93,31.44
2026-03-06T22:25:00Z,66.02,34.89
2026-03-06T22:26:00Z,64.35,36.93
2026-03-06T22:27:00Z,65.37,36.14
2026-03-06T22:28:00Z,61.70,38.56
2026-03-06T22:29:00Z,61.36,36.91
2026-03-06T22:30:00Z,65.64,34.52
2026-03-06T22:31:00Z,67.89,33.00
2026-03-06T22:32:00Z,67.67,32.73
2026-03-06T22:33:00Z,71.00,31.95
2026-03-06T22:34:00Z,71.00,31.95
2026-03-06T22:35:00Z,71.00,31.91
2026-03-06T22:36:00Z,71.00,31.32
2026-03-06T22:37:00Z,71.14,29.55
2026-03-06T22:38:00Z,70.53,28.11
2026-03-06T22:39:00Z,71.11,27.95
2026-03-06T22:40:00Z,71.42,28.48
2026-03-06T22:41:00Z,72.19,27.42
2026-03-06T22:42:00Z,72.28,28.92
2026-03-06T22:43:00Z,73.00,27.53
2026-03-06T22:44:00Z,73.48,27.99
2026-03-06T22:45:00Z,72.32,27.41
2026-03-06T22:46:00Z,72.10,26.68
2026-03-06T22:47:00Z,70.09,27.92
2026-03-06T22:48:00Z,72.56,28.00
2026-03-06T22:49:00Z,71.42,27.45
2026-03-06T22:50:00Z,70.64,26.96
2026-03-06T22:51:00Z,72.98,27.69
2026-03-06T22:52:00Z,71.15,28.52
2026-03-06T22:53:00Z,71.36,28.32
2026-03-06T22:54:00Z,71.12,29.18
2026-03-06T22:55:00Z,70.00,29.00
2026-03-06T22:56:00Z,71.78,28.76
2026-03-06T22:57:00Z,70.06,29.00
2026-03-06T22:58:00Z,70.61,28.54
2026-03-06T22:59:00Z,69.52,28.17
2026-03-06T23:00:00Z,68.04,28.68
2026-03-06T23:01:00Z,68.44,30.17
2026-03-06T23:02:00Z,68.16,29.23
2026-03-06T23:03:00Z,68.80,31.00
2026-03-06T23:04:00Z,70.69,28.92
2026-03-06T23:05:00Z,71.72,28.34
2026-03-06T23:06:00Z,72.00,28.48
2026-03-06T23:07:00Z,70.98,29.00
2026-03-06T23:08:00Z,72.66,28.88
2026-03-06T23:09:00Z,72.00,28.70
2026-03-06T23:10:00Z,72.00,29.69
2026-03-06T23:11:00Z,71.56,29.69
2026-03-06T23:12:00Z,72.34,28.17
2026-03-06T23:13:00Z,72.50,30.00
2026-03-06T23:14:00Z,71.42,29.57
2026-03-06T23:15:00Z,72.14,30.28
2026-03-06T23:16:00Z,69.63,31.45
2026-03-06T23:17:00Z,69.04,30.58
2026-03-06T23:18:00Z,70.46,31.24
2026-03-06T23:19:00Z,69.06,31.64
2026-03-06T23:20:00Z,70.42,30.81
2026-03-06T23:21:00Z,65.44,47.44
2026-03-06T23:22:00Z,65.12,33.76
2026-03-06T23:23:00Z,68.18,34.33
2026-03-06T23:24:00Z,71.28,29.71
2026-03-06T23:25:00Z,71.83,30.13
2026-03-06T23:26:00Z,71.55,30.50
2026-03-06T23:27:00Z,71.60,29.71
2026-03-06T23:28:00Z,71.44,30.46
2026-03-06T23:29:00Z,69.16,31.00
2026-03-06T23:30:00Z,72.19,29.79
2026-03-06T23:31:00Z,72.78,27.49
2026-03-06T23:32:00Z,72.46,27.00
2026-03-06T23:33:00Z,71.49,28.61
2026-03-06T23:34:00Z,69.24,29.72
2026-03-06T23:35:00Z,71.76,28.00
2026-03-06T23:36:00Z,69.92,29.00
2026-03-06T23:37:00Z,69.13,29.69
2026-03-06T23:38:00Z,71.71,28.40
2026-03-06T23:39:00Z,70.00,30.74
2026-03-06T23:40:00Z,70.22,29.88
2026-03-06T23:41:00Z,70.92,28.20
2026-03-06T23:42:00Z,68.63,29.64
2026-03-06T23:43:00Z,66.53,32.48
2026-03-06T23:44:00Z,72.43,30.64
2026-03-06T23:45:00Z,69.11,29.92
2026-03-06T23:46:00Z,69.33,30.80
2026-03-06T23:47:00Z,64.07,34.13
2026-03-06T23:48:00Z,56.32,42.85
2026-03-06T23:49:00Z,55.33,43.90
2026-03-06T23:50:00Z,58.79,41.71
2026-03-06T23:51:00Z,60.52,40.86
2026-03-06T23:52:00Z,63.93,36.64
2026-03-06T23:53:00Z,63.05,36.97
2026-03-06T23:54:00Z,64.51,34.77
2026-03-06T23:55:00Z,68.57,30.69
2026-03-06T23:56:00Z,75.15,26.63
2026-03-06T23:57:00Z,78.16,22.35
2026-03-06T23:58:00Z,80.54,21.70
2026-03-06T23:59:00Z,80.58,21.55
2026-03-07T00:00:00Z,83.55,16.19
2026-03-07T00:01:00Z,85.95,13.94
2026-03-07T00:02:00Z,86.76,12.18
2026-03-07T00:03:00Z,91.45,7.68
2026-03-07T00:04:00Z,96.10,4.90
2026-03-07T00:05:00Z,95.11,4.15
2026-03-07T00:06:00Z,95.20,6.43
2026-03-07T00:07:00Z,91.36,9.89
2026-03-07T00:08:00Z,90.15,11.35
2026-03-07T00:09:00Z,94.98,7.78
2026-03-07T00:10:00Z,96.71,4.00
2026-03-07T00:11:00Z,98.42,1.66
2026-03-07T00:12:00Z,99.00,1.00
