# event_ticker=KXATPCHALLENGERMATCH-26JUN04SACKOP
# final_score=6-1 4-6 7-6(4)
# score_resolution=1-6 6-4 6-7
# match_winner=Vitaliy Sachko
# fav_player=Vit Kopriva
# dog_player=Vitaliy Sachko
# kalshi_date=2026-06-04
timestamp,Vitaliy Sachko,Vit Kopriva
2026-06-03T21:27:00Z,21.00,
2026-06-03T21:28:00Z,21.00,79.00
2026-06-03T21:56:00Z,21.00,78.00
2026-06-03T22:51:00Z,21.00,78.00
2026-06-03T23:08:00Z,21.00,78.00
2026-06-03T23:14:00Z,23.00,79.00
2026-06-03T23:36:00Z,23.00,79.00
2026-06-03T23:39:00Z,23.00,78.00
2026-06-04T00:33:00Z,23.00,78.00
2026-06-04T01:18:00Z,23.00,78.00
2026-06-04T01:19:00Z,23.00,78.00
2026-06-04T01:20:00Z,23.00,79.00
2026-06-04T01:24:00Z,23.00,78.00
2026-06-04T01:32:00Z,23.00,78.29
2026-06-04T01:48:00Z,23.00,78.29
2026-06-04T01:57:00Z,23.00,78.29
2026-06-04T02:14:00Z,23.00,78.00
2026-06-04T02:15:00Z,23.00,79.00
2026-06-04T02:16:00Z,23.00,78.00
2026-06-04T02:20:00Z,23.00,78.00
2026-06-04T02:31:00Z,23.00,78.99
2026-06-04T02:34:00Z,23.00,78.99
2026-06-04T02:52:00Z,23.00,78.99
2026-06-04T02:53:00Z,23.00,78.99
2026-06-04T03:06:00Z,23.00,78.99
2026-06-04T03:08:00Z,23.00,78.99
2026-06-04T03:10:00Z,23.00,78.99
2026-06-04T03:12:00Z,23.00,79.00
2026-06-04T03:14:00Z,23.00,79.00
2026-06-04T03:15:00Z,23.70,78.25
2026-06-04T03:17:00Z,25.67,78.00
2026-06-04T03:18:00Z,26.00,78.00
2026-06-04T03:19:00Z,26.00,78.00
2026-06-04T03:20:00Z,26.00,78.00
2026-06-04T03:22:00Z,26.00,78.00
2026-06-04T03:24:00Z,26.00,78.00
2026-06-04T03:25:00Z,26.00,77.87
2026-06-04T03:26:00Z,26.00,78.00
2026-06-04T03:27:00Z,25.00,78.00
2026-06-04T03:28:00Z,25.00,78.00
2026-06-04T03:30:00Z,25.00,78.00
2026-06-04T03:33:00Z,24.00,78.00
2026-06-04T03:35:00Z,24.00,77.00
2026-06-04T03:36:00Z,24.00,78.00
2026-06-04T03:37:00Z,23.00,78.00
2026-06-04T03:40:00Z,25.11,77.00
2026-06-04T03:41:00Z,26.00,77.00
2026-06-04T03:42:00Z,26.00,76.00
2026-06-04T03:43:00Z,27.00,75.00
2026-06-04T03:49:00Z,27.00,76.00
2026-06-04T03:52:00Z,27.00,76.00
2026-06-04T03:54:00Z,27.00,76.00
2026-06-04T03:55:00Z,27.00,76.00
2026-06-04T03:58:00Z,26.00,76.00
2026-06-04T04:01:00Z,27.00,76.00
2026-06-04T04:02:00Z,27.00,76.00
2026-06-04T04:03:00Z,27.00,76.00
2026-06-04T04:04:00Z,27.00,76.00
2026-06-04T04:05:00Z,27.00,76.00
2026-06-04T04:06:00Z,27.00,76.00
2026-06-04T04:07:00Z,27.00,75.00
2026-06-04T04:09:00Z,27.00,76.00
2026-06-04T04:12:00Z,27.00,76.00
2026-06-04T04:16:00Z,27.00,75.00
2026-06-04T04:17:00Z,27.00,75.00
2026-06-04T04:20:00Z,26.00,75.00
2026-06-04T04:22:00Z,26.00,76.00
2026-06-04T04:24:00Z,26.00,76.00
2026-06-04T04:28:00Z,27.00,76.00
2026-06-04T04:29:00Z,27.00,76.00
2026-06-04T04:30:00Z,27.00,76.00
2026-06-04T04:33:00Z,27.00,76.00
2026-06-04T04:35:00Z,27.00,76.00
2026-06-04T04:36:00Z,26.00,76.00
2026-06-04T04:40:00Z,27.00,76.00
2026-06-04T04:41:00Z,27.00,76.00
2026-06-04T04:45:00Z,27.00,76.00
2026-06-04T04:46:00Z,27.00,76.00
2026-06-04T04:52:00Z,27.00,76.00
2026-06-04T04:54:00Z,27.00,76.00
2026-06-04T04:55:00Z,27.00,76.00
2026-06-04T04:59:00Z,26.03,76.00
2026-06-04T05:02:00Z,27.00,76.00
2026-06-04T05:03:00Z,27.00,76.00
2026-06-04T05:05:00Z,27.00,76.00
2026-06-04T05:06:00Z,27.00,76.00
2026-06-04T05:09:00Z,27.00,76.00
2026-06-04T05:12:00Z,27.00,76.00
2026-06-04T05:13:00Z,27.00,76.00
2026-06-04T05:14:00Z,27.00,76.00
2026-06-04T05:15:00Z,27.00,76.00
2026-06-04T05:16:00Z,27.00,76.00
2026-06-04T05:20:00Z,27.00,75.00
2026-06-04T05:24:00Z,27.00,75.00
2026-06-04T05:25:00Z,27.00,75.00
2026-06-04T05:27:00Z,27.00,75.00
2026-06-04T05:32:00Z,27.00,75.00
2026-06-04T05:38:00Z,27.00,75.00
2026-06-04T05:40:00Z,27.00,75.00
2026-06-04T05:41:00Z,27.00,75.00
2026-06-04T05:44:00Z,27.00,75.00
2026-06-04T05:49:00Z,27.00,75.00
2026-06-04T05:51:00Z,27.00,75.00
2026-06-04T05:52:00Z,27.00,75.00
2026-06-04T05:54:00Z,27.00,75.00
2026-06-04T05:59:00Z,27.00,75.00
2026-06-04T06:01:00Z,27.00,75.00
2026-06-04T06:02:00Z,27.00,75.00
2026-06-04T06:05:00Z,26.00,75.73
2026-06-04T06:07:00Z,26.00,75.00
2026-06-04T06:10:00Z,26.00,75.00
2026-06-04T06:11:00Z,27.00,75.00
2026-06-04T06:12:00Z,27.00,75.00
2026-06-04T06:14:00Z,27.00,75.00
2026-06-04T06:21:00Z,27.00,75.00
2026-06-04T06:22:00Z,27.00,74.00
2026-06-04T06:23:00Z,27.00,75.00
2026-06-04T06:26:00Z,27.00,75.00
2026-06-04T06:27:00Z,27.00,75.00
2026-06-04T06:30:00Z,27.00,75.00
2026-06-04T06:31:00Z,27.00,75.00
2026-06-04T06:35:00Z,27.00,75.00
2026-06-04T06:36:00Z,26.00,75.00
2026-06-04T06:46:00Z,26.00,75.00
2026-06-04T06:48:00Z,26.00,75.00
2026-06-04T06:51:00Z,26.00,75.00
2026-06-04T06:56:00Z,26.00,75.00
2026-06-04T06:57:00Z,27.00,75.00
2026-06-04T09:01:00Z,27.00,77.00
2026-06-04T09:03:00Z,27.00,77.00
2026-06-04T09:04:00Z,26.00,77.00
2026-06-04T09:05:00Z,26.00,74.00
2026-06-04T09:07:00Z,27.00,74.00
2026-06-04T09:08:00Z,24.67,75.00
2026-06-04T09:09:00Z,26.00,75.00
2026-06-04T09:10:00Z,26.00,76.00
2026-06-04T09:11:00Z,26.84,72.91
2026-06-04T09:12:00Z,26.84,73.00
2026-06-04T09:13:00Z,26.01,73.37
2026-06-04T09:14:00Z,24.65,75.79
2026-06-04T09:15:00Z,22.00,75.79
2026-06-04T09:16:00Z,17.53,79.71
2026-06-04T09:17:00Z,17.27,82.62
2026-06-04T09:18:00Z,19.41,82.79
2026-06-04T09:19:00Z,22.25,78.55
2026-06-04T09:20:00Z,24.92,75.90
2026-06-04T09:21:00Z,24.65,74.39
2026-06-04T09:22:00Z,27.46,73.05
2026-06-04T09:23:00Z,34.90,66.71
2026-06-04T09:24:00Z,35.00,66.00
2026-06-04T09:25:00Z,31.59,67.45
2026-06-04T09:26:00Z,35.26,61.75
2026-06-04T09:27:00Z,40.82,60.95
2026-06-04T09:28:00Z,42.01,59.18
2026-06-04T09:29:00Z,45.27,54.88
2026-06-04T09:30:00Z,46.74,54.30
2026-06-04T09:31:00Z,51.53,54.69
2026-06-04T09:32:00Z,50.00,51.00
2026-06-04T09:33:00Z,46.81,53.00
2026-06-04T09:34:00Z,47.80,52.17
2026-06-04T09:35:00Z,51.12,50.00
2026-06-04T09:36:00Z,54.54,45.12
2026-06-04T09:37:00Z,56.28,42.65
2026-06-04T09:38:00Z,58.39,41.20
2026-06-04T09:39:00Z,59.47,42.37
2026-06-04T09:40:00Z,58.95,42.00
2026-06-04T09:41:00Z,58.15,42.05
