# event_ticker=KXATPMATCH-26FEB26VACNAK
# final_score=2-6 6-2 6-3
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Valentin Vacherot
# kalshi_date=2026-02-26
timestamp,Brandon Nakashima,Valentin Vacherot
2026-02-26T19:23:00Z,58.00,44.00
2026-02-26T19:24:00Z,58.00,44.00
2026-02-26T19:25:00Z,58.00,44.00
2026-02-26T19:26:00Z,58.00,44.00
2026-02-26T19:28:00Z,58.00,44.00
2026-02-26T19:29:00Z,58.00,44.00
2026-02-26T19:35:00Z,58.00,44.00
2026-02-26T19:40:00Z,58.00,44.00
2026-02-26T19:42:00Z,58.00,44.00
2026-02-26T19:45:00Z,57.00,44.00
2026-02-26T19:46:00Z,57.65,44.00
2026-02-26T19:47:00Z,57.65,44.00
2026-02-26T19:48:00Z,57.65,44.00
2026-02-26T19:49:00Z,58.00,44.00
2026-02-26T19:57:00Z,58.00,44.00
2026-02-26T19:59:00Z,58.00,44.00
2026-02-26T20:04:00Z,58.00,44.00
2026-02-26T20:07:00Z,58.00,44.00
2026-02-26T20:08:00Z,57.00,44.00
2026-02-26T20:13:00Z,58.00,44.00
2026-02-26T20:14:00Z,58.00,44.00
2026-02-26T20:15:00Z,58.00,44.00
2026-02-26T20:18:00Z,58.00,44.00
2026-02-26T20:21:00Z,58.00,44.00
2026-02-26T20:24:00Z,58.00,44.00
2026-02-26T20:25:00Z,58.00,44.00
2026-02-26T20:26:00Z,58.00,44.00
2026-02-26T20:28:00Z,58.00,44.00
2026-02-26T20:29:00Z,58.00,44.00
2026-02-26T20:34:00Z,58.00,44.00
2026-02-26T20:35:00Z,58.00,44.00
2026-02-26T20:37:00Z,58.00,44.00
2026-02-26T20:41:00Z,58.00,44.00
2026-02-26T20:43:00Z,58.00,44.00
2026-02-26T20:48:00Z,58.00,44.00
2026-02-26T20:54:00Z,58.00,43.00
2026-02-26T20:56:00Z,58.00,43.00
2026-02-26T20:57:00Z,58.00,43.00
2026-02-26T21:08:00Z,58.00,43.00
2026-02-26T21:14:00Z,58.00,43.00
2026-02-26T21:16:00Z,58.00,43.00
2026-02-26T21:19:00Z,58.00,43.00
2026-02-26T21:23:00Z,58.00,43.00
2026-02-26T21:25:00Z,58.00,43.00
2026-02-26T21:27:00Z,58.00,43.00
2026-02-26T21:30:00Z,58.00,43.00
2026-02-26T21:31:00Z,58.00,43.00
2026-02-26T21:35:00Z,58.00,43.00
2026-02-26T21:38:00Z,58.00,43.00
2026-02-26T21:41:00Z,57.89,42.00
2026-02-26T21:42:00Z,57.89,43.96
2026-02-26T21:47:00Z,57.93,43.00
2026-02-26T21:48:00Z,57.00,43.00
2026-02-26T21:49:00Z,57.00,44.00
2026-02-26T21:50:00Z,57.00,44.00
2026-02-26T21:51:00Z,57.00,44.00
2026-02-26T21:53:00Z,57.00,44.00
2026-02-26T21:54:00Z,57.00,44.00
2026-02-26T21:55:00Z,57.00,44.00
2026-02-26T21:56:00Z,57.00,44.00
2026-02-26T21:57:00Z,57.00,44.00
2026-02-26T21:58:00Z,57.00,44.00
2026-02-26T21:59:00Z,57.00,44.00
2026-02-26T22:00:00Z,57.00,44.00
2026-02-26T22:01:00Z,57.00,44.00
2026-02-26T22:02:00Z,56.03,44.00
2026-02-26T22:04:00Z,56.00,44.00
2026-02-26T22:06:00Z,56.00,44.00
2026-02-26T22:07:00Z,56.00,44.00
2026-02-26T22:08:00Z,56.00,44.00
2026-02-26T22:09:00Z,56.00,44.00
2026-02-26T22:10:00Z,56.00,44.00
2026-02-26T22:11:00Z,55.89,44.00
2026-02-26T22:13:00Z,55.89,44.00
2026-02-26T22:14:00Z,56.00,44.00
2026-02-26T22:15:00Z,56.00,43.37
2026-02-26T22:17:00Z,56.00,45.00
2026-02-26T22:18:00Z,56.00,45.00
2026-02-26T22:19:00Z,56.00,45.00
2026-02-26T22:23:00Z,56.00,45.00
2026-02-26T22:24:00Z,56.00,45.00
2026-02-26T22:25:00Z,55.50,45.00
2026-02-26T22:27:00Z,55.50,45.00
2026-02-26T22:28:00Z,56.00,45.00
2026-02-26T22:29:00Z,56.00,45.00
2026-02-26T22:30:00Z,56.00,45.00
2026-02-26T22:31:00Z,56.00,45.00
2026-02-26T22:32:00Z,56.00,45.00
2026-02-26T22:35:00Z,56.00,45.00
2026-02-26T22:37:00Z,56.00,45.00
2026-02-26T22:38:00Z,56.00,45.00
2026-02-26T22:39:00Z,56.00,45.00
2026-02-26T22:40:00Z,56.00,45.00
2026-02-26T22:41:00Z,55.00,46.00
2026-02-26T22:42:00Z,56.00,46.00
2026-02-26T22:43:00Z,56.00,46.00
2026-02-26T22:45:00Z,55.99,46.00
2026-02-26T22:46:00Z,56.00,46.00
2026-02-26T22:47:00Z,56.00,46.00
2026-02-26T22:48:00Z,56.00,46.00
2026-02-26T22:49:00Z,56.00,46.00
2026-02-26T22:50:00Z,56.00,46.00
2026-02-26T22:53:00Z,55.00,46.00
2026-02-26T23:00:00Z,56.00,46.00
2026-02-26T23:01:00Z,56.00,46.00
2026-02-26T23:03:00Z,56.00,45.00
2026-02-26T23:12:00Z,56.00,45.00
2026-02-26T23:13:00Z,56.00,44.33
2026-02-26T23:15:00Z,56.00,44.33
2026-02-26T23:19:00Z,56.00,44.33
2026-02-26T23:21:00Z,56.00,44.33
2026-02-26T23:22:00Z,56.00,44.33
2026-02-26T23:23:00Z,56.00,44.33
2026-02-26T23:29:00Z,55.00,44.33
2026-02-26T23:32:00Z,56.00,44.33
2026-02-26T23:34:00Z,56.00,44.33
2026-02-26T23:35:00Z,56.00,46.00
2026-02-26T23:37:00Z,56.00,46.00
2026-02-26T23:38:00Z,56.00,46.00
2026-02-26T23:41:00Z,56.00,46.00
2026-02-26T23:42:00Z,56.00,46.00
2026-02-26T23:45:00Z,56.00,46.00
2026-02-26T23:49:00Z,56.00,46.00
2026-02-26T23:50:00Z,56.00,46.00
2026-02-26T23:51:00Z,56.00,46.00
2026-02-26T23:52:00Z,56.00,46.00
2026-02-26T23:57:00Z,56.00,46.00
2026-02-26T23:58:00Z,56.00,46.00
2026-02-27T00:02:00Z,56.00,46.00
2026-02-27T00:05:00Z,56.00,45.00
2026-02-27T00:06:00Z,56.00,45.00
2026-02-27T00:08:00Z,56.00,46.00
2026-02-27T00:11:00Z,56.00,46.00
2026-02-27T00:12:00Z,56.00,46.00
2026-02-27T00:15:00Z,56.00,46.00
2026-02-27T00:16:00Z,55.57,47.00
2026-02-27T00:17:00Z,55.57,47.00
2026-02-27T00:18:00Z,56.00,46.00
2026-02-27T00:19:00Z,56.00,47.00
2026-02-27T00:20:00Z,55.00,47.00
2026-02-27T00:24:00Z,56.00,47.00
2026-02-27T00:27:00Z,55.00,47.00
2026-02-27T00:28:00Z,56.00,47.00
2026-02-27T00:32:00Z,56.00,47.00
2026-02-27T00:33:00Z,56.00,47.00
2026-02-27T00:34:00Z,56.00,47.00
2026-02-27T00:36:00Z,55.00,47.00
2026-02-27T00:39:00Z,55.00,47.00
2026-02-27T00:40:00Z,55.94,47.00
2026-02-27T00:41:00Z,55.94,47.00
2026-02-27T00:43:00Z,55.94,47.00
2026-02-27T00:44:00Z,55.94,47.00
2026-02-27T00:45:00Z,56.00,47.00
2026-02-27T00:46:00Z,56.00,47.00
2026-02-27T00:48:00Z,56.00,47.00
2026-02-27T00:51:00Z,55.00,47.00
2026-02-27T00:54:00Z,56.00,47.00
2026-02-27T00:55:00Z,56.00,47.00
2026-02-27T00:59:00Z,56.00,47.00
2026-02-27T01:00:00Z,56.00,47.00
2026-02-27T01:02:00Z,56.00,47.00
2026-02-27T01:09:00Z,56.00,47.00
2026-02-27T01:10:00Z,55.00,47.00
2026-02-27T01:11:00Z,56.00,47.00
2026-02-27T01:13:00Z,56.00,47.00
2026-02-27T01:16:00Z,55.00,47.00
2026-02-27T01:22:00Z,56.00,47.00
2026-02-27T01:24:00Z,56.00,47.00
2026-02-27T01:26:00Z,55.97,47.00
2026-02-27T01:28:00Z,56.00,47.00
2026-02-27T01:29:00Z,56.00,47.00
2026-02-27T01:30:00Z,56.00,47.00
2026-02-27T01:33:00Z,56.00,47.00
2026-02-27T01:36:00Z,56.00,47.00
2026-02-27T01:37:00Z,55.00,47.00
2026-02-27T01:38:00Z,55.00,47.00
2026-02-27T01:40:00Z,56.00,47.00
2026-02-27T01:41:00Z,56.00,47.00
2026-02-27T01:42:00Z,56.00,47.00
2026-02-27T01:43:00Z,56.00,47.00
2026-02-27T01:46:00Z,56.00,47.00
2026-02-27T01:47:00Z,56.00,47.00
2026-02-27T01:49:00Z,56.00,46.57
2026-02-27T01:50:00Z,56.00,47.00
2026-02-27T01:52:00Z,56.00,47.00
2026-02-27T01:54:00Z,56.00,47.00
2026-02-27T01:55:00Z,56.00,47.00
2026-02-27T01:56:00Z,56.00,47.00
2026-02-27T01:57:00Z,56.00,46.26
2026-02-27T02:00:00Z,56.00,47.00
2026-02-27T02:01:00Z,56.00,47.00
2026-02-27T02:02:00Z,56.00,47.00
2026-02-27T02:03:00Z,56.00,47.00
2026-02-27T02:04:00Z,55.65,47.00
2026-02-27T02:05:00Z,56.00,47.00
2026-02-27T02:06:00Z,56.00,47.00
2026-02-27T02:07:00Z,56.00,47.00
2026-02-27T02:08:00Z,55.44,47.00
2026-02-27T02:09:00Z,55.00,47.00
2026-02-27T02:11:00Z,56.00,47.00
2026-02-27T02:16:00Z,56.00,47.00
2026-02-27T02:17:00Z,56.00,47.00
2026-02-27T02:18:00Z,56.00,46.00
2026-02-27T02:19:00Z,56.00,47.00
2026-02-27T02:21:00Z,56.00,47.00
2026-02-27T02:22:00Z,56.00,47.00
2026-02-27T02:24:00Z,56.00,47.00
2026-02-27T02:26:00Z,56.00,47.00
2026-02-27T02:30:00Z,56.00,47.00
2026-02-27T02:37:00Z,56.00,47.00
2026-02-27T02:38:00Z,56.00,47.00
2026-02-27T02:39:00Z,56.00,47.00
2026-02-27T02:40:00Z,56.00,47.00
2026-02-27T02:41:00Z,56.00,47.00
2026-02-27T02:42:00Z,56.00,47.00
2026-02-27T02:43:00Z,56.00,47.00
2026-02-27T02:44:00Z,56.00,46.84
2026-02-27T02:45:00Z,55.00,46.00
2026-02-27T02:46:00Z,55.00,47.00
2026-02-27T02:49:00Z,56.00,47.00
2026-02-27T02:50:00Z,56.00,46.97
2026-02-27T02:52:00Z,56.00,47.00
2026-02-27T02:53:00Z,56.00,47.00
2026-02-27T02:54:00Z,56.00,47.00
2026-02-27T02:55:00Z,55.00,46.00
2026-02-27T02:56:00Z,56.00,47.00
2026-02-27T02:57:00Z,56.00,47.00
2026-02-27T02:58:00Z,55.00,47.00
2026-02-27T02:59:00Z,55.00,47.00
2026-02-27T03:00:00Z,55.00,47.00
2026-02-27T03:01:00Z,56.00,47.00
2026-02-27T03:02:00Z,55.01,47.00
2026-02-27T03:03:00Z,56.00,47.00
2026-02-27T03:04:00Z,55.00,47.00
2026-02-27T03:05:00Z,56.00,47.00
2026-02-27T03:06:00Z,56.00,47.00
2026-02-27T03:07:00Z,56.00,46.96
2026-02-27T03:08:00Z,56.00,47.00
2026-02-27T03:09:00Z,56.00,47.00
2026-02-27T03:10:00Z,56.00,47.00
2026-02-27T03:11:00Z,55.24,47.00
2026-02-27T03:12:00Z,56.00,47.00
2026-02-27T03:13:00Z,56.00,47.00
2026-02-27T03:14:00Z,56.00,47.00
2026-02-27T03:15:00Z,56.00,47.00
2026-02-27T03:16:00Z,55.90,47.00
2026-02-27T03:17:00Z,56.00,47.00
2026-02-27T03:18:00Z,55.54,47.00
2026-02-27T03:19:00Z,56.00,47.00
2026-02-27T03:20:00Z,55.64,47.00
2026-02-27T03:21:00Z,56.00,47.00
2026-02-27T03:22:00Z,56.00,47.00
2026-02-27T03:23:00Z,55.28,47.00
2026-02-27T03:24:00Z,56.00,47.00
2026-02-27T03:25:00Z,55.67,47.00
2026-02-27T03:26:00Z,56.00,47.00
2026-02-27T03:27:00Z,56.00,47.00
2026-02-27T03:28:00Z,56.00,47.00
2026-02-27T03:29:00Z,56.00,47.00
2026-02-27T03:30:00Z,55.59,46.00
2026-02-27T03:31:00Z,55.01,47.00
2026-02-27T03:32:00Z,55.00,47.00
2026-02-27T03:33:00Z,55.00,47.00
2026-02-27T03:34:00Z,55.00,47.00
2026-02-27T03:35:00Z,54.56,47.00
2026-02-27T03:36:00Z,54.56,47.00
2026-02-27T03:37:00Z,54.37,47.00
2026-02-27T03:38:00Z,55.00,47.00
2026-02-27T03:39:00Z,55.00,47.00
2026-02-27T03:40:00Z,55.00,47.00
2026-02-27T03:41:00Z,55.00,47.00
2026-02-27T03:42:00Z,55.00,46.91
2026-02-27T03:43:00Z,55.00,46.82
2026-02-27T03:44:00Z,54.52,46.25
2026-02-27T03:45:00Z,55.00,47.00
2026-02-27T03:46:00Z,54.18,47.00
2026-02-27T03:47:00Z,54.92,47.00
2026-02-27T03:48:00Z,54.47,47.00
2026-02-27T03:49:00Z,54.97,47.00
2026-02-27T03:50:00Z,55.00,46.98
2026-02-27T03:51:00Z,55.00,46.73
2026-02-27T03:52:00Z,54.92,47.00
2026-02-27T03:53:00Z,54.10,47.00
2026-02-27T03:54:00Z,55.00,47.00
2026-02-27T03:55:00Z,55.00,47.00
2026-02-27T03:56:00Z,55.00,47.00
2026-02-27T03:57:00Z,54.03,45.89
2026-02-27T03:58:00Z,55.00,47.00
2026-02-27T03:59:00Z,55.00,47.00
2026-02-27T04:00:00Z,55.00,46.03
2026-02-27T04:01:00Z,55.00,46.00
2026-02-27T04:02:00Z,55.00,46.77
2026-02-27T04:03:00Z,55.00,47.00
2026-02-27T04:04:00Z,55.00,46.93
2026-02-27T04:05:00Z,54.26,46.94
2026-02-27T04:06:00Z,54.89,47.00
2026-02-27T04:07:00Z,53.80,47.00
2026-02-27T04:08:00Z,53.90,47.00
2026-02-27T04:09:00Z,54.00,47.00
2026-02-27T04:10:00Z,54.00,47.00
2026-02-27T04:11:00Z,54.74,47.00
2026-02-27T04:12:00Z,54.00,47.07
2026-02-27T04:13:00Z,54.00,48.00
2026-02-27T04:14:00Z,53.94,47.53
2026-02-27T04:15:00Z,53.99,48.00
2026-02-27T04:16:00Z,52.34,48.97
2026-02-27T04:17:00Z,53.45,49.00
2026-02-27T04:18:00Z,53.05,48.69
2026-02-27T04:19:00Z,53.31,49.00
2026-02-27T04:20:00Z,52.84,49.00
2026-02-27T04:21:00Z,51.29,51.26
2026-02-27T04:22:00Z,51.97,51.87
2026-02-27T04:23:00Z,52.01,51.67
2026-02-27T04:24:00Z,52.93,50.89
2026-02-27T04:25:00Z,53.00,49.90
2026-02-27T04:26:00Z,52.58,50.10
2026-02-27T04:27:00Z,52.33,51.00
2026-02-27T04:28:00Z,48.79,51.39
2026-02-27T04:29:00Z,50.28,50.81
2026-02-27T04:30:00Z,53.71,47.15
2026-02-27T04:31:00Z,53.01,49.17
2026-02-27T04:32:00Z,49.51,51.22
2026-02-27T04:33:00Z,50.44,50.91
2026-02-27T04:34:00Z,49.22,52.30
2026-02-27T04:35:00Z,49.50,52.66
2026-02-27T04:36:00Z,42.19,58.03
2026-02-27T04:37:00Z,31.97,68.38
2026-02-27T04:38:00Z,29.84,70.91
2026-02-27T04:39:00Z,28.78,72.21
2026-02-27T04:40:00Z,26.95,74.20
2026-02-27T04:41:00Z,25.74,76.05
2026-02-27T04:42:00Z,23.26,76.75
2026-02-27T04:43:00Z,23.32,76.72
2026-02-27T04:44:00Z,22.24,79.04
2026-02-27T04:45:00Z,18.88,82.01
2026-02-27T04:46:00Z,17.98,82.95
2026-02-27T04:47:00Z,16.25,84.26
2026-02-27T04:48:00Z,15.95,84.82
2026-02-27T04:49:00Z,16.27,85.35
2026-02-27T04:50:00Z,14.27,86.92
2026-02-27T04:51:00Z,14.30,85.14
2026-02-27T04:52:00Z,14.56,85.56
2026-02-27T04:53:00Z,16.73,84.93
2026-02-27T04:54:00Z,15.98,84.61
2026-02-27T04:55:00Z,15.66,85.96
2026-02-27T04:56:00Z,14.91,86.33
2026-02-27T04:57:00Z,14.80,86.64
2026-02-27T04:58:00Z,14.99,85.58
2026-02-27T04:59:00Z,16.40,84.57
2026-02-27T05:00:00Z,17.85,82.17
2026-02-27T05:01:00Z,17.01,82.93
2026-02-27T05:02:00Z,18.07,81.93
2026-02-27T05:03:00Z,16.98,83.16
2026-02-27T05:04:00Z,18.69,82.35
2026-02-27T05:05:00Z,16.56,84.62
2026-02-27T05:06:00Z,18.90,82.62
2026-02-27T05:07:00Z,19.23,82.83
2026-02-27T05:08:00Z,18.97,82.55
2026-02-27T05:09:00Z,18.00,82.54
2026-02-27T05:10:00Z,18.17,83.61
2026-02-27T05:11:00Z,16.14,83.89
2026-02-27T05:12:00Z,17.11,84.81
2026-02-27T05:13:00Z,19.74,81.47
2026-02-27T05:14:00Z,19.60,81.13
2026-02-27T05:15:00Z,19.80,81.40
2026-02-27T05:16:00Z,22.78,79.33
2026-02-27T05:17:00Z,24.45,72.06
2026-02-27T05:18:00Z,32.37,69.09
2026-02-27T05:19:00Z,36.78,61.28
2026-02-27T05:20:00Z,38.27,61.49
2026-02-27T05:21:00Z,40.60,59.08
2026-02-27T05:22:00Z,40.09,59.19
2026-02-27T05:23:00Z,41.82,58.66
2026-02-27T05:24:00Z,41.63,58.85
2026-02-27T05:25:00Z,43.45,58.61
2026-02-27T05:26:00Z,43.64,55.17
2026-02-27T05:27:00Z,42.80,57.63
2026-02-27T05:28:00Z,45.36,54.49
2026-02-27T05:29:00Z,46.40,55.64
2026-02-27T05:30:00Z,47.07,55.45
2026-02-27T05:31:00Z,46.59,55.30
2026-02-27T05:32:00Z,46.43,54.24
2026-02-27T05:33:00Z,49.33,51.05
2026-02-27T05:34:00Z,50.47,49.79
2026-02-27T05:35:00Z,50.49,49.87
2026-02-27T05:36:00Z,48.12,53.40
2026-02-27T05:37:00Z,48.49,50.20
2026-02-27T05:38:00Z,45.55,56.74
2026-02-27T05:39:00Z,48.86,50.44
2026-02-27T05:40:00Z,55.54,44.91
2026-02-27T05:41:00Z,52.51,48.00
2026-02-27T05:42:00Z,57.15,47.16
2026-02-27T05:43:00Z,63.88,34.18
2026-02-27T05:44:00Z,64.00,38.09
2026-02-27T05:45:00Z,57.14,44.59
2026-02-27T05:46:00Z,61.33,39.50
2026-02-27T05:47:00Z,57.11,43.73
2026-02-27T05:48:00Z,65.47,34.83
2026-02-27T05:49:00Z,80.20,20.54
2026-02-27T05:50:00Z,86.16,14.44
2026-02-27T05:51:00Z,91.04,9.24
2026-02-27T05:52:00Z,91.72,8.55
2026-02-27T05:53:00Z,92.34,8.29
2026-02-27T05:54:00Z,90.85,9.98
2026-02-27T05:55:00Z,90.10,10.34
2026-02-27T05:56:00Z,89.26,11.46
2026-02-27T05:57:00Z,86.92,13.81
2026-02-27T05:58:00Z,91.85,8.01
2026-02-27T05:59:00Z,93.94,6.42
2026-02-27T06:00:00Z,93.73,6.49
2026-02-27T06:01:00Z,94.34,6.96
2026-02-27T06:02:00Z,92.99,8.38
2026-02-27T06:03:00Z,92.12,8.83
2026-02-27T06:04:00Z,94.05,7.21
2026-02-27T06:05:00Z,97.04,3.68
2026-02-27T06:06:00Z,97.04,3.15
2026-02-27T06:07:00Z,96.65,3.98
2026-02-27T06:08:00Z,96.88,3.45
2026-02-27T06:09:00Z,96.72,4.38
2026-02-27T06:10:00Z,96.44,4.49
2026-02-27T06:11:00Z,94.91,4.89
2026-02-27T06:12:00Z,98.70,2.40
2026-02-27T06:13:00Z,98.99,1.00
2026-02-27T06:14:00Z,98.91,1.48
2026-02-27T06:15:00Z,97.66,2.13
2026-02-27T06:16:00Z,99.00,1.00
2026-02-27T06:17:00Z,99.00,1.00
2026-02-27T06:18:00Z,99.00,1.00
2026-02-27T06:19:00Z,99.00,1.00
2026-02-27T06:20:00Z,99.00,1.00
2026-02-27T06:21:00Z,99.00,1.00
2026-02-27T06:22:00Z,99.00,1.00
