# event_ticker=KXATPMATCH-26APR02MICPOP
# final_score=6-0 4-6 6-1
# match_winner=Alexei Popyrin
# fav_player=Alexei Popyrin
# dog_player=Alex Michelsen
# kalshi_date=2026-04-02
timestamp,Alexei Popyrin,Alex Michelsen
2026-04-02T17:32:00Z,42.00,59.00
2026-04-02T17:33:00Z,42.00,58.30
2026-04-02T17:34:00Z,42.00,59.00
2026-04-02T17:36:00Z,42.00,59.00
2026-04-02T17:38:00Z,42.00,59.00
2026-04-02T17:39:00Z,42.00,59.00
2026-04-02T17:40:00Z,42.00,59.00
2026-04-02T17:41:00Z,42.00,59.00
2026-04-02T17:43:00Z,42.00,59.00
2026-04-02T17:45:00Z,42.00,59.00
2026-04-02T17:46:00Z,42.00,59.00
2026-04-02T17:47:00Z,42.00,59.00
2026-04-02T17:48:00Z,42.00,59.00
2026-04-02T17:51:00Z,42.00,59.00
2026-04-02T17:52:00Z,42.00,59.00
2026-04-02T17:54:00Z,42.00,59.00
2026-04-02T17:55:00Z,42.00,59.00
2026-04-02T17:56:00Z,42.00,59.00
2026-04-02T17:58:00Z,43.00,59.00
2026-04-02T18:00:00Z,43.00,56.00
2026-04-02T18:02:00Z,43.00,58.00
2026-04-02T18:04:00Z,43.00,59.00
2026-04-02T18:05:00Z,43.00,59.00
2026-04-02T18:06:00Z,43.00,59.00
2026-04-02T18:08:00Z,43.00,59.00
2026-04-02T18:12:00Z,43.00,59.00
2026-04-02T18:13:00Z,43.00,58.00
2026-04-02T18:15:00Z,43.00,58.36
2026-04-02T18:17:00Z,42.00,59.00
2026-04-02T18:19:00Z,42.00,58.73
2026-04-02T18:20:00Z,42.00,58.00
2026-04-02T18:21:00Z,42.00,58.00
2026-04-02T18:25:00Z,42.00,58.00
2026-04-02T18:29:00Z,43.00,58.00
2026-04-02T18:30:00Z,43.00,57.00
2026-04-02T18:34:00Z,43.00,58.00
2026-04-02T18:37:00Z,43.00,58.00
2026-04-02T18:39:00Z,43.00,58.00
2026-04-02T18:42:00Z,43.00,58.00
2026-04-02T18:48:00Z,43.00,58.00
2026-04-02T18:53:00Z,43.00,58.00
2026-04-02T18:57:00Z,43.00,58.00
2026-04-02T19:01:00Z,43.00,58.00
2026-04-02T19:02:00Z,43.00,58.00
2026-04-02T19:03:00Z,43.00,58.00
2026-04-02T19:04:00Z,43.00,58.00
2026-04-02T19:05:00Z,43.00,58.00
2026-04-02T19:08:00Z,43.00,58.00
2026-04-02T19:11:00Z,43.00,58.00
2026-04-02T19:13:00Z,43.00,58.00
2026-04-02T19:17:00Z,43.00,58.00
2026-04-02T19:18:00Z,43.00,58.00
2026-04-02T19:24:00Z,43.00,58.00
2026-04-02T19:25:00Z,43.00,58.00
2026-04-02T19:28:00Z,43.00,58.00
2026-04-02T19:31:00Z,43.00,58.68
2026-04-02T19:33:00Z,43.00,59.00
2026-04-02T19:34:00Z,43.00,59.00
2026-04-02T19:36:00Z,43.00,59.00
2026-04-02T19:38:00Z,43.00,59.00
2026-04-02T19:39:00Z,43.00,59.00
2026-04-02T19:42:00Z,43.00,59.00
2026-04-02T19:43:00Z,43.00,59.00
2026-04-02T19:46:00Z,43.00,59.00
2026-04-02T19:47:00Z,43.00,59.00
2026-04-02T19:54:00Z,43.00,59.00
2026-04-02T20:00:00Z,43.00,59.00
2026-04-02T20:03:00Z,43.00,59.00
2026-04-02T20:04:00Z,43.00,57.00
2026-04-02T20:08:00Z,43.00,59.00
2026-04-02T20:14:00Z,43.00,59.00
2026-04-02T20:16:00Z,43.00,59.00
2026-04-02T20:17:00Z,43.00,59.00
2026-04-02T20:18:00Z,43.00,58.00
2026-04-02T20:26:00Z,43.00,59.00
2026-04-02T20:34:00Z,43.00,59.00
2026-04-02T20:38:00Z,41.00,59.00
2026-04-02T20:39:00Z,41.00,59.74
2026-04-02T20:40:00Z,41.00,60.00
2026-04-02T20:42:00Z,41.00,60.00
2026-04-02T20:43:00Z,41.00,60.00
2026-04-02T20:44:00Z,40.00,60.00
2026-04-02T20:49:00Z,40.00,60.00
2026-04-02T20:50:00Z,40.00,59.00
2026-04-02T20:51:00Z,40.00,60.00
2026-04-02T20:52:00Z,40.00,60.00
2026-04-02T20:53:00Z,40.00,60.00
2026-04-02T20:54:00Z,41.00,60.00
2026-04-02T20:55:00Z,41.00,60.77
2026-04-02T20:56:00Z,40.00,60.77
2026-04-02T20:59:00Z,40.00,60.77
2026-04-02T21:00:00Z,40.00,61.00
2026-04-02T21:01:00Z,40.00,61.00
2026-04-02T21:02:00Z,40.00,61.00
2026-04-02T21:04:00Z,39.92,61.00
2026-04-02T21:06:00Z,39.92,61.00
2026-04-02T21:08:00Z,39.92,61.46
2026-04-02T21:09:00Z,39.92,62.00
2026-04-02T21:10:00Z,39.92,62.00
2026-04-02T21:11:00Z,40.00,62.00
2026-04-02T21:13:00Z,40.00,62.00
2026-04-02T21:16:00Z,40.00,62.00
2026-04-02T21:20:00Z,40.00,62.00
2026-04-02T21:23:00Z,40.00,61.00
2026-04-02T21:24:00Z,40.00,62.00
2026-04-02T21:26:00Z,40.00,62.00
2026-04-02T21:27:00Z,40.00,62.00
2026-04-02T21:28:00Z,40.00,62.00
2026-04-02T21:29:00Z,40.00,62.00
2026-04-02T21:30:00Z,40.00,62.00
2026-04-02T21:31:00Z,40.00,62.00
2026-04-02T21:33:00Z,40.00,62.00
2026-04-02T21:34:00Z,40.00,62.00
2026-04-02T21:35:00Z,40.00,62.00
2026-04-02T21:36:00Z,40.00,62.00
2026-04-02T21:37:00Z,40.00,62.00
2026-04-02T21:39:00Z,40.00,62.00
2026-04-02T21:40:00Z,40.00,62.00
2026-04-02T21:41:00Z,40.00,62.00
2026-04-02T21:42:00Z,40.00,62.00
2026-04-02T21:45:00Z,40.00,62.00
2026-04-02T21:46:00Z,40.00,62.00
2026-04-02T21:48:00Z,40.00,62.00
2026-04-02T21:50:00Z,40.00,62.00
2026-04-02T21:51:00Z,40.00,62.00
2026-04-02T21:52:00Z,40.00,62.00
2026-04-02T21:53:00Z,39.00,62.00
2026-04-02T21:54:00Z,39.00,62.72
2026-04-02T21:55:00Z,38.00,63.00
2026-04-02T21:56:00Z,38.00,63.00
2026-04-02T21:57:00Z,38.00,63.00
2026-04-02T21:58:00Z,38.00,63.00
2026-04-02T21:59:00Z,38.00,63.00
2026-04-02T22:01:00Z,37.00,63.00
2026-04-02T22:02:00Z,37.00,63.00
2026-04-02T22:03:00Z,37.00,61.11
2026-04-02T22:04:00Z,38.00,61.11
2026-04-02T22:05:00Z,38.00,62.00
2026-04-02T22:08:00Z,38.00,62.00
2026-04-02T22:10:00Z,38.00,62.00
2026-04-02T22:11:00Z,39.00,62.00
2026-04-02T22:12:00Z,39.00,62.00
2026-04-02T22:13:00Z,39.00,62.00
2026-04-02T22:14:00Z,39.00,62.00
2026-04-02T22:15:00Z,38.00,62.00
2026-04-02T22:16:00Z,39.00,62.00
2026-04-02T22:17:00Z,39.00,62.00
2026-04-02T22:18:00Z,39.00,62.00
2026-04-02T22:20:00Z,39.00,62.00
2026-04-02T22:22:00Z,39.00,62.00
2026-04-02T22:23:00Z,39.00,62.00
2026-04-02T22:28:00Z,39.00,62.00
2026-04-02T22:29:00Z,39.00,62.00
2026-04-02T22:30:00Z,39.00,62.00
2026-04-02T22:31:00Z,39.00,62.00
2026-04-02T22:34:00Z,39.00,62.00
2026-04-02T22:37:00Z,39.00,62.61
2026-04-02T22:39:00Z,39.00,63.00
2026-04-02T22:40:00Z,39.00,63.00
2026-04-02T22:43:00Z,39.00,63.00
2026-04-02T22:48:00Z,39.00,63.00
2026-04-02T22:49:00Z,39.00,63.00
2026-04-02T22:51:00Z,39.00,63.00
2026-04-02T22:52:00Z,39.00,63.00
2026-04-02T22:53:00Z,39.00,63.00
2026-04-02T22:55:00Z,39.00,63.00
2026-04-02T22:58:00Z,39.00,62.00
2026-04-02T22:59:00Z,39.00,62.00
2026-04-02T23:00:00Z,39.00,62.00
2026-04-02T23:01:00Z,37.28,62.00
2026-04-02T23:02:00Z,37.28,62.00
2026-04-02T23:13:00Z,37.28,63.00
2026-04-02T23:14:00Z,37.28,63.00
2026-04-02T23:15:00Z,37.28,63.00
2026-04-02T23:17:00Z,38.00,62.00
2026-04-02T23:18:00Z,38.00,62.00
2026-04-02T23:19:00Z,38.00,62.00
2026-04-02T23:20:00Z,38.00,63.00
2026-04-02T23:21:00Z,38.00,63.00
2026-04-02T23:22:00Z,38.00,63.00
2026-04-02T23:23:00Z,38.00,63.00
2026-04-02T23:24:00Z,38.00,63.00
2026-04-02T23:25:00Z,38.00,63.00
2026-04-02T23:27:00Z,38.00,63.00
2026-04-02T23:30:00Z,38.00,63.00
2026-04-02T23:31:00Z,38.00,62.00
2026-04-02T23:34:00Z,38.00,62.00
2026-04-02T23:35:00Z,38.00,62.00
2026-04-02T23:37:00Z,38.00,62.00
2026-04-02T23:38:00Z,38.00,62.00
2026-04-02T23:39:00Z,38.00,62.00
2026-04-02T23:40:00Z,37.00,62.00
2026-04-02T23:44:00Z,38.00,62.00
2026-04-02T23:46:00Z,38.00,62.92
2026-04-02T23:49:00Z,38.00,62.00
2026-04-02T23:51:00Z,38.00,62.00
2026-04-02T23:52:00Z,38.00,62.00
2026-04-02T23:53:00Z,38.00,62.00
2026-04-02T23:54:00Z,38.00,63.00
2026-04-02T23:55:00Z,38.00,63.00
2026-04-02T23:57:00Z,38.00,63.00
2026-04-02T23:58:00Z,37.00,63.00
2026-04-02T23:59:00Z,38.00,63.00
2026-04-03T00:01:00Z,38.00,63.00
2026-04-03T00:02:00Z,39.00,63.00
2026-04-03T00:04:00Z,39.00,63.00
2026-04-03T00:05:00Z,39.00,63.00
2026-04-03T00:06:00Z,39.00,61.00
2026-04-03T00:07:00Z,39.00,63.00
2026-04-03T00:08:00Z,39.00,63.00
2026-04-03T00:09:00Z,39.00,63.00
2026-04-03T00:11:00Z,39.00,63.00
2026-04-03T00:12:00Z,39.00,63.00
2026-04-03T00:13:00Z,39.00,63.00
2026-04-03T00:14:00Z,39.00,63.00
2026-04-03T00:15:00Z,39.00,63.00
2026-04-03T00:16:00Z,39.00,63.00
2026-04-03T00:17:00Z,39.00,63.00
2026-04-03T00:18:00Z,39.00,62.99
2026-04-03T00:19:00Z,37.00,63.00
2026-04-03T00:20:00Z,37.00,63.00
2026-04-03T00:21:00Z,37.00,63.00
2026-04-03T00:22:00Z,37.00,61.57
2026-04-03T00:23:00Z,37.00,63.00
2026-04-03T00:24:00Z,37.00,63.00
2026-04-03T00:25:00Z,39.00,63.00
2026-04-03T00:26:00Z,39.00,63.00
2026-04-03T00:27:00Z,39.00,63.00
2026-04-03T00:28:00Z,39.00,63.00
2026-04-03T00:29:00Z,39.00,62.00
2026-04-03T00:30:00Z,39.00,63.00
2026-04-03T00:31:00Z,39.00,63.00
2026-04-03T00:32:00Z,39.00,63.00
2026-04-03T00:33:00Z,39.00,62.98
2026-04-03T00:34:00Z,39.00,63.00
2026-04-03T00:35:00Z,37.00,63.00
2026-04-03T00:36:00Z,37.00,63.00
2026-04-03T00:37:00Z,39.00,63.00
2026-04-03T00:38:00Z,39.00,63.00
2026-04-03T00:39:00Z,39.00,63.00
2026-04-03T00:41:00Z,39.00,63.00
2026-04-03T00:42:00Z,39.00,63.00
2026-04-03T00:43:00Z,39.00,63.00
2026-04-03T00:45:00Z,39.00,63.00
2026-04-03T00:46:00Z,39.00,63.00
2026-04-03T00:47:00Z,39.00,63.00
2026-04-03T00:48:00Z,39.00,63.00
2026-04-03T00:49:00Z,39.00,63.00
2026-04-03T00:50:00Z,39.00,63.00
2026-04-03T00:51:00Z,39.00,63.00
2026-04-03T00:52:00Z,39.00,63.00
2026-04-03T00:53:00Z,39.00,63.00
2026-04-03T00:54:00Z,39.00,63.00
2026-04-03T00:55:00Z,39.00,63.00
2026-04-03T00:56:00Z,39.00,62.00
2026-04-03T00:57:00Z,39.00,62.99
2026-04-03T00:58:00Z,39.00,63.00
2026-04-03T00:59:00Z,37.75,63.00
2026-04-03T01:00:00Z,37.75,63.00
2026-04-03T01:01:00Z,37.75,63.00
2026-04-03T01:02:00Z,37.75,63.00
2026-04-03T01:03:00Z,37.75,63.00
2026-04-03T01:04:00Z,37.75,63.00
2026-04-03T01:05:00Z,39.00,63.00
2026-04-03T01:06:00Z,39.00,63.00
2026-04-03T01:07:00Z,39.00,63.00
2026-04-03T01:08:00Z,39.00,63.00
2026-04-03T01:09:00Z,39.00,62.91
2026-04-03T01:10:00Z,39.00,62.96
2026-04-03T01:11:00Z,39.00,62.00
2026-04-03T01:14:00Z,39.00,62.02
2026-04-03T01:16:00Z,39.00,63.00
2026-04-03T01:17:00Z,39.00,63.00
2026-04-03T01:18:00Z,39.00,63.00
2026-04-03T01:19:00Z,38.61,61.10
2026-04-03T01:20:00Z,39.00,63.00
2026-04-03T01:21:00Z,39.00,63.00
2026-04-03T01:22:00Z,39.00,63.00
2026-04-03T01:24:00Z,39.00,63.00
2026-04-03T01:25:00Z,39.00,63.00
2026-04-03T01:26:00Z,39.00,63.00
2026-04-03T01:27:00Z,39.00,63.00
2026-04-03T01:28:00Z,37.00,63.00
2026-04-03T01:29:00Z,37.00,63.00
2026-04-03T01:30:00Z,38.00,63.00
2026-04-03T01:31:00Z,39.00,64.00
2026-04-03T01:32:00Z,38.00,63.00
2026-04-03T01:33:00Z,38.00,62.00
2026-04-03T01:34:00Z,36.13,62.00
2026-04-03T01:35:00Z,36.13,63.00
2026-04-03T01:36:00Z,36.13,64.21
2026-04-03T01:37:00Z,38.00,64.21
2026-04-03T01:38:00Z,38.00,63.00
2026-04-03T01:39:00Z,38.00,63.00
2026-04-03T01:40:00Z,36.04,63.00
2026-04-03T01:41:00Z,36.04,63.00
2026-04-03T01:42:00Z,37.00,64.00
2026-04-03T01:43:00Z,38.00,63.34
2026-04-03T01:44:00Z,38.00,63.42
2026-04-03T01:45:00Z,38.00,63.00
2026-04-03T01:46:00Z,38.00,63.00
2026-04-03T01:47:00Z,38.00,63.06
2026-04-03T01:48:00Z,38.00,63.37
2026-04-03T01:49:00Z,37.00,63.56
2026-04-03T01:50:00Z,37.00,63.25
2026-04-03T01:51:00Z,38.00,63.01
2026-04-03T01:52:00Z,38.00,63.56
2026-04-03T01:53:00Z,37.03,63.00
2026-04-03T01:54:00Z,37.00,63.00
2026-04-03T01:55:00Z,37.00,64.00
2026-04-03T01:56:00Z,38.00,64.00
2026-04-03T01:57:00Z,37.00,63.41
2026-04-03T01:58:00Z,38.00,63.00
2026-04-03T01:59:00Z,37.00,63.00
2026-04-03T02:00:00Z,38.00,63.39
2026-04-03T02:01:00Z,38.00,63.19
2026-04-03T02:02:00Z,38.00,62.30
2026-04-03T02:03:00Z,38.00,63.45
2026-04-03T02:04:00Z,38.00,62.67
2026-04-03T02:05:00Z,38.00,61.69
2026-04-03T02:06:00Z,38.00,63.00
2026-04-03T02:07:00Z,38.00,63.92
2026-04-03T02:08:00Z,37.00,61.41
2026-04-03T02:09:00Z,37.38,64.00
2026-04-03T02:10:00Z,36.00,63.00
2026-04-03T02:11:00Z,38.00,63.78
2026-04-03T02:12:00Z,38.99,64.00
2026-04-03T02:13:00Z,38.66,63.97
2026-04-03T02:14:00Z,37.61,63.90
2026-04-03T02:15:00Z,37.61,64.00
2026-04-03T02:17:00Z,39.00,64.00
2026-04-03T02:18:00Z,39.00,64.00
2026-04-03T02:19:00Z,38.00,64.00
2026-04-03T02:20:00Z,38.00,64.00
2026-04-03T02:21:00Z,38.00,63.99
2026-04-03T02:22:00Z,38.04,61.03
2026-04-03T02:23:00Z,38.04,63.00
2026-04-03T02:24:00Z,38.04,63.00
2026-04-03T02:25:00Z,38.04,63.00
2026-04-03T02:26:00Z,38.04,63.00
2026-04-03T02:27:00Z,38.99,64.00
2026-04-03T02:28:00Z,38.99,64.00
2026-04-03T02:29:00Z,37.00,64.00
2026-04-03T02:30:00Z,38.00,64.00
2026-04-03T02:31:00Z,39.00,64.00
2026-04-03T02:32:00Z,38.29,64.00
2026-04-03T02:33:00Z,38.00,64.00
2026-04-03T02:34:00Z,38.00,64.00
2026-04-03T02:35:00Z,38.00,63.92
2026-04-03T02:36:00Z,37.99,63.83
2026-04-03T02:37:00Z,38.00,64.60
2026-04-03T02:38:00Z,38.00,64.30
2026-04-03T02:39:00Z,38.00,64.97
2026-04-03T02:40:00Z,38.00,64.00
2026-04-03T02:41:00Z,38.00,64.45
2026-04-03T02:42:00Z,38.00,64.00
2026-04-03T02:43:00Z,37.44,64.71
2026-04-03T02:44:00Z,37.71,64.98
2026-04-03T02:45:00Z,38.00,65.79
2026-04-03T02:46:00Z,38.00,66.00
2026-04-03T02:47:00Z,38.00,66.00
2026-04-03T02:48:00Z,38.00,66.00
2026-04-03T02:49:00Z,38.00,66.00
2026-04-03T02:50:00Z,37.20,66.00
2026-04-03T02:51:00Z,37.65,65.81
2026-04-03T02:52:00Z,36.19,65.95
2026-04-03T02:53:00Z,36.00,65.21
2026-04-03T02:54:00Z,35.02,65.97
2026-04-03T02:55:00Z,36.00,66.00
2026-04-03T02:56:00Z,36.00,65.48
2026-04-03T02:57:00Z,36.00,65.10
2026-04-03T02:58:00Z,39.23,61.36
2026-04-03T02:59:00Z,40.77,59.32
2026-04-03T03:00:00Z,42.05,57.13
2026-04-03T03:01:00Z,40.68,59.88
2026-04-03T03:02:00Z,45.37,58.46
2026-04-03T03:03:00Z,46.99,55.82
2026-04-03T03:04:00Z,50.48,50.49
2026-04-03T03:05:00Z,55.19,46.41
2026-04-03T03:06:00Z,54.52,46.55
2026-04-03T03:07:00Z,58.00,43.51
2026-04-03T03:08:00Z,62.24,38.27
2026-04-03T03:09:00Z,63.08,38.03
2026-04-03T03:10:00Z,65.46,36.45
2026-04-03T03:11:00Z,67.18,33.24
2026-04-03T03:12:00Z,68.33,32.81
2026-04-03T03:13:00Z,73.21,30.40
2026-04-03T03:14:00Z,73.53,25.60
2026-04-03T03:15:00Z,75.31,24.89
2026-04-03T03:16:00Z,75.99,25.59
2026-04-03T03:17:00Z,75.66,25.99
2026-04-03T03:18:00Z,77.27,24.77
2026-04-03T03:19:00Z,78.73,22.86
2026-04-03T03:20:00Z,78.97,21.35
2026-04-03T03:21:00Z,79.33,20.89
2026-04-03T03:22:00Z,80.91,21.32
2026-04-03T03:23:00Z,82.94,18.16
2026-04-03T03:24:00Z,81.73,18.07
2026-04-03T03:25:00Z,80.47,21.66
2026-04-03T03:26:00Z,78.46,21.92
2026-04-03T03:27:00Z,71.75,27.24
2026-04-03T03:28:00Z,73.96,24.73
2026-04-03T03:29:00Z,80.78,19.76
2026-04-03T03:30:00Z,77.68,23.88
2026-04-03T03:31:00Z,74.18,26.25
2026-04-03T03:32:00Z,74.88,29.54
2026-04-03T03:33:00Z,71.57,30.89
2026-04-03T03:34:00Z,70.04,35.06
2026-04-03T03:35:00Z,68.69,32.15
2026-04-03T03:36:00Z,64.42,37.60
2026-04-03T03:37:00Z,55.60,44.93
2026-04-03T03:38:00Z,57.38,44.40
2026-04-03T03:39:00Z,58.93,41.96
2026-04-03T03:40:00Z,52.97,47.28
2026-04-03T03:41:00Z,50.24,49.22
2026-04-03T03:42:00Z,50.16,49.23
2026-04-03T03:43:00Z,53.52,46.59
2026-04-03T03:44:00Z,55.70,46.68
2026-04-03T03:45:00Z,55.91,45.07
2026-04-03T03:46:00Z,55.31,45.53
2026-04-03T03:47:00Z,56.53,45.54
2026-04-03T03:48:00Z,54.98,45.77
2026-04-03T03:49:00Z,52.04,47.36
2026-04-03T03:50:00Z,51.85,48.58
2026-04-03T03:51:00Z,52.00,48.08
2026-04-03T03:52:00Z,51.37,49.00
2026-04-03T03:53:00Z,51.95,48.18
2026-04-03T03:54:00Z,53.00,47.98
2026-04-03T03:55:00Z,52.68,48.86
2026-04-03T03:56:00Z,57.56,44.23
2026-04-03T03:57:00Z,66.49,31.97
2026-04-03T03:58:00Z,75.21,26.16
2026-04-03T03:59:00Z,72.53,29.72
2026-04-03T04:00:00Z,66.36,35.03
2026-04-03T04:01:00Z,55.00,46.95
2026-04-03T04:02:00Z,49.88,49.33
2026-04-03T04:03:00Z,48.52,50.49
2026-04-03T04:04:00Z,49.51,50.68
2026-04-03T04:05:00Z,46.27,53.58
2026-04-03T04:06:00Z,42.91,56.99
2026-04-03T04:07:00Z,43.13,55.46
2026-04-03T04:08:00Z,44.45,55.53
2026-04-03T04:09:00Z,46.18,53.55
2026-04-03T04:10:00Z,45.18,54.52
2026-04-03T04:11:00Z,45.61,54.65
2026-04-03T04:12:00Z,52.07,49.05
2026-04-03T04:13:00Z,51.56,48.26
2026-04-03T04:14:00Z,50.09,51.33
2026-04-03T04:15:00Z,53.99,47.40
2026-04-03T04:16:00Z,46.84,52.96
2026-04-03T04:17:00Z,45.84,52.79
2026-04-03T04:18:00Z,50.62,48.81
2026-04-03T04:19:00Z,49.93,52.50
2026-04-03T04:20:00Z,45.58,54.62
2026-04-03T04:21:00Z,50.11,50.76
2026-04-03T04:22:00Z,52.26,46.44
2026-04-03T04:23:00Z,62.90,37.94
2026-04-03T04:24:00Z,59.74,41.29
2026-04-03T04:25:00Z,64.49,36.84
2026-04-03T04:26:00Z,79.08,18.75
2026-04-03T04:27:00Z,82.53,18.22
2026-04-03T04:28:00Z,83.90,16.69
2026-04-03T04:29:00Z,88.67,11.22
2026-04-03T04:30:00Z,89.54,11.11
2026-04-03T04:31:00Z,88.73,10.48
2026-04-03T04:32:00Z,89.58,9.71
2026-04-03T04:33:00Z,85.55,12.38
2026-04-03T04:34:00Z,89.22,12.06
2026-04-03T04:35:00Z,92.14,5.63
2026-04-03T04:36:00Z,98.22,1.32
2026-04-03T04:37:00Z,99.00,1.09
2026-04-03T04:38:00Z,98.72,1.26
2026-04-03T04:39:00Z,98.99,1.13
2026-04-03T04:40:00Z,99.00,1.13
2026-04-03T04:41:00Z,99.00,1.00
2026-04-03T04:42:00Z,99.00,1.00
