# event_ticker=KXATPMATCH-25OCT28AUGCOM
# final_score=6-7(2) 6-3 6-3
# score_resolution=6-7 6-3 6-3
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Francisco Comesana
# kalshi_date=2025-10-28
timestamp,Felix Auger-Aliassime,Francisco Comesana
2025-10-28T06:05:00Z,81.00,21.00
2025-10-28T06:22:00Z,81.00,21.00
2025-10-28T06:26:00Z,81.00,21.00
2025-10-28T06:48:00Z,81.00,21.00
2025-10-28T06:49:00Z,81.00,21.00
2025-10-28T06:56:00Z,81.00,21.00
2025-10-28T07:00:00Z,81.00,21.00
2025-10-28T07:01:00Z,81.00,21.00
2025-10-28T07:03:00Z,81.00,21.00
2025-10-28T07:06:00Z,81.00,21.00
2025-10-28T07:10:00Z,81.00,21.00
2025-10-28T07:11:00Z,81.00,20.00
2025-10-28T07:19:00Z,81.00,20.00
2025-10-28T07:32:00Z,81.00,20.00
2025-10-28T07:44:00Z,81.00,20.00
2025-10-28T07:47:00Z,81.00,20.00
2025-10-28T08:08:00Z,81.00,18.00
2025-10-28T08:15:00Z,81.00,18.00
2025-10-28T08:21:00Z,81.00,18.00
2025-10-28T08:33:00Z,81.00,18.00
2025-10-28T08:34:00Z,80.00,18.00
2025-10-28T08:35:00Z,80.00,20.00
2025-10-28T08:53:00Z,81.00,20.00
2025-10-28T08:59:00Z,81.00,20.00
2025-10-28T09:00:00Z,81.00,20.00
2025-10-28T09:09:00Z,81.00,20.00
2025-10-28T09:15:00Z,81.00,20.00
2025-10-28T09:17:00Z,81.00,20.00
2025-10-28T09:21:00Z,81.00,20.00
2025-10-28T09:31:00Z,81.00,20.00
2025-10-28T09:34:00Z,81.00,20.00
2025-10-28T09:51:00Z,81.00,20.00
2025-10-28T09:56:00Z,81.00,20.00
2025-10-28T09:59:00Z,81.00,20.00
2025-10-28T10:00:00Z,81.00,20.00
2025-10-28T10:02:00Z,81.00,21.00
2025-10-28T10:05:00Z,81.00,21.00
2025-10-28T10:06:00Z,82.00,21.00
2025-10-28T10:07:00Z,82.00,21.00
2025-10-28T10:08:00Z,82.00,21.00
2025-10-28T10:09:00Z,79.86,21.00
2025-10-28T10:10:00Z,79.86,22.00
2025-10-28T10:11:00Z,82.00,22.00
2025-10-28T10:12:00Z,80.32,19.70
2025-10-28T10:13:00Z,79.00,20.00
2025-10-28T10:14:00Z,79.00,22.92
2025-10-28T10:15:00Z,79.00,23.70
2025-10-28T10:16:00Z,76.00,24.00
2025-10-28T10:18:00Z,81.00,23.14
2025-10-28T10:19:00Z,81.00,25.08
2025-10-28T10:21:00Z,76.00,25.08
2025-10-28T10:22:00Z,75.17,25.00
2025-10-28T10:23:00Z,75.03,25.00
2025-10-28T10:24:00Z,75.03,24.00
2025-10-28T10:25:00Z,78.00,21.89
2025-10-28T10:26:00Z,79.00,21.89
2025-10-28T10:27:00Z,79.00,20.00
2025-10-28T10:28:00Z,81.14,18.00
2025-10-28T10:29:00Z,79.38,23.39
2025-10-28T10:30:00Z,76.00,26.00
2025-10-28T10:32:00Z,76.00,27.76
2025-10-28T10:33:00Z,71.96,27.76
2025-10-28T10:34:00Z,69.57,36.83
2025-10-28T10:35:00Z,59.85,39.70
2025-10-28T10:36:00Z,59.85,49.77
2025-10-28T10:37:00Z,53.23,43.33
2025-10-28T10:38:00Z,57.77,42.00
2025-10-28T10:39:00Z,50.27,51.63
2025-10-28T10:40:00Z,48.00,51.60
2025-10-28T10:41:00Z,49.00,52.95
2025-10-28T10:42:00Z,48.98,51.70
2025-10-28T10:43:00Z,48.98,48.00
2025-10-28T10:44:00Z,49.73,53.00
2025-10-28T10:45:00Z,47.56,62.60
2025-10-28T10:46:00Z,47.38,52.45
2025-10-28T10:47:00Z,50.09,48.94
2025-10-28T10:48:00Z,55.97,45.05
2025-10-28T10:49:00Z,67.85,30.37
2025-10-28T10:50:00Z,72.82,25.34
2025-10-28T10:51:00Z,74.00,26.93
2025-10-28T10:52:00Z,78.00,23.18
2025-10-28T10:53:00Z,76.98,21.92
2025-10-28T10:54:00Z,76.98,25.06
2025-10-28T10:55:00Z,76.00,26.17
2025-10-28T10:56:00Z,73.02,31.09
2025-10-28T10:57:00Z,72.00,30.88
2025-10-28T10:58:00Z,71.51,30.08
2025-10-28T10:59:00Z,74.48,30.08
2025-10-28T11:00:00Z,74.43,26.71
2025-10-28T11:01:00Z,67.86,29.55
2025-10-28T11:02:00Z,57.40,41.53
2025-10-28T11:03:00Z,56.31,46.03
2025-10-28T11:04:00Z,57.81,43.77
2025-10-28T11:05:00Z,59.49,41.87
2025-10-28T11:06:00Z,52.00,46.55
2025-10-28T11:07:00Z,47.42,53.92
2025-10-28T11:08:00Z,46.89,53.19
2025-10-28T11:09:00Z,44.75,53.19
2025-10-28T11:10:00Z,48.62,53.03
2025-10-28T11:11:00Z,53.28,49.48
2025-10-28T11:12:00Z,51.18,50.04
2025-10-28T11:13:00Z,50.04,52.20
2025-10-28T11:14:00Z,53.04,50.60
2025-10-28T11:15:00Z,52.51,49.43
2025-10-28T11:16:00Z,51.44,56.10
2025-10-28T11:17:00Z,48.10,52.46
2025-10-28T11:18:00Z,49.95,53.10
2025-10-28T11:19:00Z,51.68,50.26
2025-10-28T11:20:00Z,51.00,49.38
2025-10-28T11:21:00Z,51.00,52.01
2025-10-28T11:22:00Z,51.09,49.05
2025-10-28T11:23:00Z,54.64,44.15
2025-10-28T11:24:00Z,68.79,36.67
2025-10-28T11:25:00Z,70.25,28.87
2025-10-28T11:26:00Z,72.00,26.82
2025-10-28T11:27:00Z,72.62,27.00
2025-10-28T11:28:00Z,73.89,27.01
2025-10-28T11:29:00Z,73.00,27.29
2025-10-28T11:30:00Z,76.30,25.91
2025-10-28T11:31:00Z,75.20,25.43
2025-10-28T11:32:00Z,74.87,25.43
2025-10-28T11:33:00Z,73.66,28.00
2025-10-28T11:34:00Z,73.96,28.00
2025-10-28T11:35:00Z,76.15,28.00
2025-10-28T11:36:00Z,76.72,25.00
2025-10-28T11:37:00Z,75.51,26.34
2025-10-28T11:38:00Z,76.43,25.97
2025-10-28T11:39:00Z,76.46,26.00
2025-10-28T11:40:00Z,77.05,24.19
2025-10-28T11:41:00Z,79.01,21.03
2025-10-28T11:42:00Z,79.63,20.96
2025-10-28T11:43:00Z,78.82,21.45
2025-10-28T11:44:00Z,76.49,21.45
2025-10-28T11:45:00Z,79.02,23.12
2025-10-28T11:46:00Z,77.91,21.02
2025-10-28T11:47:00Z,77.91,22.00
2025-10-28T11:48:00Z,81.00,20.00
2025-10-28T11:49:00Z,83.62,19.13
2025-10-28T11:50:00Z,79.50,21.59
2025-10-28T11:51:00Z,80.02,20.56
2025-10-28T11:52:00Z,87.02,21.37
2025-10-28T11:53:00Z,79.65,25.21
2025-10-28T11:54:00Z,66.56,31.06
2025-10-28T11:55:00Z,64.70,36.22
2025-10-28T11:56:00Z,64.34,39.98
2025-10-28T11:57:00Z,61.40,38.00
2025-10-28T11:58:00Z,76.68,25.27
2025-10-28T11:59:00Z,79.00,22.82
2025-10-28T12:00:00Z,76.59,23.16
2025-10-28T12:01:00Z,82.78,16.14
2025-10-28T12:02:00Z,91.49,8.84
2025-10-28T12:03:00Z,93.82,5.83
2025-10-28T12:04:00Z,92.87,6.92
2025-10-28T12:05:00Z,96.43,5.03
2025-10-28T12:06:00Z,95.64,4.00
2025-10-28T12:07:00Z,94.88,7.24
2025-10-28T12:08:00Z,96.82,4.59
2025-10-28T12:09:00Z,95.78,6.32
2025-10-28T12:10:00Z,94.39,6.98
2025-10-28T12:11:00Z,94.85,6.25
2025-10-28T12:12:00Z,93.36,8.49
2025-10-28T12:13:00Z,89.90,11.79
2025-10-28T12:14:00Z,88.92,9.85
2025-10-28T12:15:00Z,74.39,21.99
2025-10-28T12:16:00Z,72.71,24.14
2025-10-28T12:17:00Z,72.64,28.21
2025-10-28T12:18:00Z,76.64,23.07
2025-10-28T12:19:00Z,76.18,20.27
2025-10-28T12:20:00Z,82.08,18.07
2025-10-28T12:21:00Z,91.42,9.92
2025-10-28T12:22:00Z,92.36,7.06
2025-10-28T12:23:00Z,95.60,7.01
2025-10-28T12:24:00Z,96.11,5.70
2025-10-28T12:25:00Z,98.29,4.15
2025-10-28T12:26:00Z,98.25,1.89
2025-10-28T12:27:00Z,97.64,1.63
2025-10-28T12:28:00Z,99.00,1.00
2025-10-28T12:29:00Z,99.00,1.00
2025-10-28T12:30:00Z,99.00,1.00
