# event_ticker=KXATPMATCH-26MAY10PAUDAR
# final_score=3-6 6-3 6-2
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Tommy Paul
# kalshi_date=2026-05-10
timestamp,Tommy Paul,Luciano Darderi
2026-05-10T06:22:00Z,57.00,44.00
2026-05-10T06:24:00Z,57.00,44.00
2026-05-10T06:32:00Z,57.00,44.00
2026-05-10T06:33:00Z,57.00,44.00
2026-05-10T06:39:00Z,57.00,44.00
2026-05-10T06:42:00Z,57.00,44.00
2026-05-10T06:50:00Z,57.00,45.00
2026-05-10T06:52:00Z,57.00,45.00
2026-05-10T06:53:00Z,57.00,45.00
2026-05-10T06:56:00Z,57.00,45.00
2026-05-10T06:57:00Z,57.00,45.00
2026-05-10T07:00:00Z,57.00,45.00
2026-05-10T07:02:00Z,57.00,45.00
2026-05-10T07:03:00Z,57.00,45.00
2026-05-10T07:16:00Z,57.00,44.00
2026-05-10T07:30:00Z,57.00,45.00
2026-05-10T07:36:00Z,57.00,45.00
2026-05-10T07:41:00Z,57.00,45.00
2026-05-10T07:49:00Z,55.42,45.00
2026-05-10T07:50:00Z,56.00,45.00
2026-05-10T07:52:00Z,56.00,45.00
2026-05-10T07:58:00Z,56.00,45.00
2026-05-10T08:00:00Z,56.00,45.00
2026-05-10T08:02:00Z,56.00,45.00
2026-05-10T08:04:00Z,56.00,45.00
2026-05-10T08:07:00Z,56.00,45.00
2026-05-10T08:10:00Z,56.00,45.00
2026-05-10T08:11:00Z,56.00,45.00
2026-05-10T08:21:00Z,56.00,45.00
2026-05-10T08:29:00Z,56.00,45.00
2026-05-10T08:30:00Z,56.00,46.00
2026-05-10T08:35:00Z,56.00,46.00
2026-05-10T08:38:00Z,56.00,46.00
2026-05-10T08:40:00Z,56.00,46.00
2026-05-10T08:49:00Z,56.00,46.00
2026-05-10T08:54:00Z,56.00,46.00
2026-05-10T08:57:00Z,56.00,46.00
2026-05-10T08:58:00Z,56.00,46.00
2026-05-10T09:03:00Z,56.00,46.00
2026-05-10T09:20:00Z,56.00,46.00
2026-05-10T09:22:00Z,56.00,46.00
2026-05-10T09:29:00Z,56.00,46.00
2026-05-10T09:34:00Z,56.00,46.00
2026-05-10T09:36:00Z,56.00,46.00
2026-05-10T09:50:00Z,55.00,46.00
2026-05-10T09:53:00Z,56.00,46.00
2026-05-10T10:05:00Z,56.00,46.00
2026-05-10T10:07:00Z,56.00,46.00
2026-05-10T10:13:00Z,56.00,46.00
2026-05-10T10:19:00Z,55.00,46.00
2026-05-10T10:21:00Z,55.00,46.00
2026-05-10T10:26:00Z,56.00,46.00
2026-05-10T10:31:00Z,56.00,46.00
2026-05-10T10:34:00Z,56.00,46.00
2026-05-10T10:35:00Z,56.00,46.00
2026-05-10T10:36:00Z,56.00,46.00
2026-05-10T10:37:00Z,55.00,46.00
2026-05-10T10:38:00Z,56.00,46.00
2026-05-10T10:39:00Z,56.00,46.00
2026-05-10T10:42:00Z,56.00,46.00
2026-05-10T10:44:00Z,56.00,46.00
2026-05-10T10:45:00Z,56.00,46.00
2026-05-10T10:46:00Z,55.00,46.00
2026-05-10T10:50:00Z,56.00,46.00
2026-05-10T11:03:00Z,56.00,46.00
2026-05-10T11:06:00Z,56.00,46.00
2026-05-10T11:10:00Z,56.00,46.00
2026-05-10T11:12:00Z,56.00,46.00
2026-05-10T11:14:00Z,56.00,46.00
2026-05-10T11:16:00Z,56.00,46.00
2026-05-10T11:17:00Z,56.00,46.00
2026-05-10T11:23:00Z,55.00,46.00
2026-05-10T11:24:00Z,56.00,46.00
2026-05-10T11:31:00Z,56.00,46.00
2026-05-10T11:33:00Z,56.00,46.00
2026-05-10T11:36:00Z,56.00,45.00
2026-05-10T11:46:00Z,56.00,45.00
2026-05-10T11:49:00Z,56.00,45.00
2026-05-10T11:50:00Z,56.00,45.00
2026-05-10T11:52:00Z,56.00,45.00
2026-05-10T11:53:00Z,56.00,45.00
2026-05-10T11:54:00Z,56.00,45.00
2026-05-10T11:57:00Z,56.00,45.00
2026-05-10T11:58:00Z,56.00,45.00
2026-05-10T11:59:00Z,56.00,45.00
2026-05-10T12:00:00Z,56.00,45.00
2026-05-10T12:06:00Z,56.00,45.00
2026-05-10T12:09:00Z,56.00,45.00
2026-05-10T12:10:00Z,56.00,45.00
2026-05-10T12:11:00Z,56.00,45.00
2026-05-10T12:13:00Z,56.00,45.00
2026-05-10T12:18:00Z,56.00,45.00
2026-05-10T12:22:00Z,56.00,45.00
2026-05-10T12:23:00Z,56.00,45.00
2026-05-10T12:24:00Z,55.00,45.00
2026-05-10T12:25:00Z,56.00,45.00
2026-05-10T12:26:00Z,56.00,45.00
2026-05-10T12:28:00Z,56.00,45.00
2026-05-10T12:29:00Z,56.00,45.00
2026-05-10T12:31:00Z,56.00,45.00
2026-05-10T12:32:00Z,56.00,45.00
2026-05-10T12:34:00Z,56.00,45.00
2026-05-10T12:35:00Z,56.00,45.00
2026-05-10T12:36:00Z,56.00,45.00
2026-05-10T12:39:00Z,56.00,45.00
2026-05-10T12:41:00Z,56.00,45.00
2026-05-10T12:42:00Z,56.00,45.00
2026-05-10T12:45:00Z,56.00,45.19
2026-05-10T12:47:00Z,56.00,45.19
2026-05-10T12:49:00Z,56.00,45.19
2026-05-10T12:50:00Z,56.00,46.00
2026-05-10T12:54:00Z,56.00,46.00
2026-05-10T12:55:00Z,56.00,46.00
2026-05-10T12:59:00Z,56.00,46.00
2026-05-10T13:03:00Z,56.00,46.00
2026-05-10T13:04:00Z,56.00,46.00
2026-05-10T13:05:00Z,56.00,46.00
2026-05-10T13:06:00Z,56.00,46.00
2026-05-10T13:08:00Z,56.00,46.00
2026-05-10T13:09:00Z,56.00,46.00
2026-05-10T13:14:00Z,56.00,46.00
2026-05-10T13:16:00Z,56.00,46.00
2026-05-10T13:17:00Z,56.00,46.00
2026-05-10T13:18:00Z,56.00,45.91
2026-05-10T13:23:00Z,56.00,45.91
2026-05-10T13:26:00Z,56.00,46.00
2026-05-10T13:27:00Z,56.00,46.00
2026-05-10T13:29:00Z,56.00,46.00
2026-05-10T13:31:00Z,56.00,46.00
2026-05-10T13:32:00Z,56.00,46.00
2026-05-10T13:33:00Z,56.00,46.00
2026-05-10T13:35:00Z,56.00,46.00
2026-05-10T13:39:00Z,56.00,46.00
2026-05-10T13:40:00Z,56.00,46.00
2026-05-10T13:42:00Z,56.00,46.00
2026-05-10T13:43:00Z,56.00,46.00
2026-05-10T13:44:00Z,56.00,46.00
2026-05-10T13:50:00Z,56.00,46.00
2026-05-10T13:54:00Z,56.00,46.00
2026-05-10T13:55:00Z,56.00,46.00
2026-05-10T13:58:00Z,56.00,46.00
2026-05-10T13:59:00Z,56.00,45.00
2026-05-10T14:00:00Z,56.00,45.00
2026-05-10T14:01:00Z,56.00,45.00
2026-05-10T14:02:00Z,56.00,45.00
2026-05-10T14:03:00Z,56.00,46.00
2026-05-10T14:04:00Z,56.00,46.00
2026-05-10T14:05:00Z,56.00,46.00
2026-05-10T14:08:00Z,56.00,46.00
2026-05-10T14:11:00Z,56.00,46.00
2026-05-10T14:15:00Z,55.00,46.00
2026-05-10T14:17:00Z,56.00,45.16
2026-05-10T14:18:00Z,56.00,46.00
2026-05-10T14:19:00Z,56.00,45.26
2026-05-10T14:20:00Z,56.00,45.26
2026-05-10T14:21:00Z,56.00,45.26
2026-05-10T14:24:00Z,56.00,45.26
2026-05-10T14:25:00Z,56.00,45.26
2026-05-10T14:26:00Z,56.00,46.00
2026-05-10T14:27:00Z,56.00,46.00
2026-05-10T14:28:00Z,55.02,46.00
2026-05-10T14:29:00Z,56.00,46.00
2026-05-10T14:30:00Z,56.00,46.00
2026-05-10T14:31:00Z,56.00,46.00
2026-05-10T14:32:00Z,56.00,46.00
2026-05-10T14:33:00Z,56.00,46.00
2026-05-10T14:35:00Z,56.00,46.00
2026-05-10T14:36:00Z,56.00,46.00
2026-05-10T14:37:00Z,56.00,46.00
2026-05-10T14:38:00Z,56.00,46.00
2026-05-10T14:41:00Z,56.00,46.00
2026-05-10T14:42:00Z,56.00,45.00
2026-05-10T14:43:00Z,56.00,45.00
2026-05-10T14:44:00Z,56.00,45.00
2026-05-10T14:45:00Z,56.00,45.00
2026-05-10T14:46:00Z,56.00,45.00
2026-05-10T14:47:00Z,56.00,45.00
2026-05-10T14:48:00Z,56.00,45.00
2026-05-10T14:49:00Z,56.00,45.00
2026-05-10T14:50:00Z,56.00,45.00
2026-05-10T14:51:00Z,56.00,45.00
2026-05-10T14:52:00Z,56.00,45.00
2026-05-10T14:53:00Z,56.00,45.00
2026-05-10T14:54:00Z,56.00,45.00
2026-05-10T14:56:00Z,56.00,45.00
2026-05-10T14:57:00Z,56.00,45.00
2026-05-10T14:58:00Z,56.00,45.00
2026-05-10T14:59:00Z,56.00,45.00
2026-05-10T15:00:00Z,56.00,45.00
2026-05-10T15:01:00Z,56.00,45.00
2026-05-10T15:02:00Z,56.00,45.00
2026-05-10T15:03:00Z,56.00,45.00
2026-05-10T15:05:00Z,56.00,45.00
2026-05-10T15:06:00Z,56.00,45.00
2026-05-10T15:07:00Z,56.00,45.00
2026-05-10T15:08:00Z,56.00,45.00
2026-05-10T15:09:00Z,56.00,45.00
2026-05-10T15:10:00Z,56.00,45.00
2026-05-10T15:11:00Z,57.00,45.00
2026-05-10T15:12:00Z,57.00,45.00
2026-05-10T15:13:00Z,57.00,45.00
2026-05-10T15:14:00Z,57.00,45.00
2026-05-10T15:15:00Z,57.00,45.00
2026-05-10T15:16:00Z,57.00,45.00
2026-05-10T15:17:00Z,56.39,44.81
2026-05-10T15:18:00Z,56.00,45.00
2026-05-10T15:19:00Z,56.00,45.00
2026-05-10T15:20:00Z,56.00,45.00
2026-05-10T15:21:00Z,56.00,45.00
2026-05-10T15:22:00Z,56.00,45.00
2026-05-10T15:23:00Z,56.00,45.00
2026-05-10T15:24:00Z,55.93,45.00
2026-05-10T15:25:00Z,56.00,45.00
2026-05-10T15:26:00Z,56.00,45.00
2026-05-10T15:27:00Z,56.00,45.00
2026-05-10T15:28:00Z,56.00,44.31
2026-05-10T15:29:00Z,56.01,45.00
2026-05-10T15:30:00Z,57.00,45.00
2026-05-10T15:31:00Z,57.00,44.98
2026-05-10T15:32:00Z,57.00,44.00
2026-05-10T15:33:00Z,57.00,44.00
2026-05-10T15:34:00Z,57.00,44.00
2026-05-10T15:35:00Z,57.00,44.00
2026-05-10T15:36:00Z,57.00,44.00
2026-05-10T15:37:00Z,57.00,44.00
2026-05-10T15:38:00Z,57.00,44.03
2026-05-10T15:39:00Z,57.00,44.08
2026-05-10T15:40:00Z,57.00,44.08
2026-05-10T15:41:00Z,57.00,44.00
2026-05-10T15:42:00Z,57.00,44.00
2026-05-10T15:43:00Z,57.00,44.00
2026-05-10T15:44:00Z,57.00,44.00
2026-05-10T15:45:00Z,57.00,44.25
2026-05-10T15:46:00Z,57.00,44.00
2026-05-10T15:47:00Z,57.00,44.00
2026-05-10T15:48:00Z,57.00,44.94
2026-05-10T15:49:00Z,57.00,45.00
2026-05-10T15:50:00Z,57.00,44.50
2026-05-10T15:51:00Z,57.00,45.00
2026-05-10T15:52:00Z,57.03,45.00
2026-05-10T15:53:00Z,57.54,44.97
2026-05-10T15:54:00Z,56.92,45.00
2026-05-10T15:55:00Z,56.98,45.00
2026-05-10T15:56:00Z,57.52,45.00
2026-05-10T15:57:00Z,58.00,45.00
2026-05-10T15:58:00Z,58.00,44.01
2026-05-10T15:59:00Z,58.00,44.18
2026-05-10T16:00:00Z,58.00,45.00
2026-05-10T16:01:00Z,58.00,45.00
2026-05-10T16:02:00Z,57.82,44.08
2026-05-10T16:03:00Z,58.00,45.00
2026-05-10T16:04:00Z,58.00,44.27
2026-05-10T16:05:00Z,57.80,43.97
2026-05-10T16:06:00Z,57.51,43.38
2026-05-10T16:07:00Z,59.33,41.92
2026-05-10T16:08:00Z,58.48,42.22
2026-05-10T16:09:00Z,59.20,42.91
2026-05-10T16:10:00Z,60.08,42.00
2026-05-10T16:11:00Z,59.00,42.00
2026-05-10T16:12:00Z,56.85,42.77
2026-05-10T16:13:00Z,56.28,43.81
2026-05-10T16:14:00Z,57.28,43.36
2026-05-10T16:15:00Z,57.00,44.83
2026-05-10T16:16:00Z,58.97,43.24
2026-05-10T16:17:00Z,59.95,43.00
2026-05-10T16:18:00Z,60.00,42.91
2026-05-10T16:19:00Z,59.82,42.55
2026-05-10T16:20:00Z,59.47,41.68
2026-05-10T16:21:00Z,58.41,42.19
2026-05-10T16:22:00Z,58.25,43.95
2026-05-10T16:23:00Z,58.87,41.99
2026-05-10T16:24:00Z,59.39,41.14
2026-05-10T16:25:00Z,60.06,40.01
2026-05-10T16:26:00Z,61.00,39.83
2026-05-10T16:27:00Z,63.69,37.01
2026-05-10T16:28:00Z,61.25,40.17
2026-05-10T16:29:00Z,62.37,38.24
2026-05-10T16:30:00Z,61.25,41.58
2026-05-10T16:31:00Z,61.06,39.79
2026-05-10T16:32:00Z,60.51,41.24
2026-05-10T16:33:00Z,62.50,39.40
2026-05-10T16:34:00Z,59.52,42.87
2026-05-10T16:35:00Z,61.13,41.31
2026-05-10T16:36:00Z,62.82,37.06
2026-05-10T16:37:00Z,63.77,37.75
2026-05-10T16:38:00Z,63.50,38.82
2026-05-10T16:39:00Z,62.94,37.68
2026-05-10T16:40:00Z,64.96,36.37
2026-05-10T16:41:00Z,63.31,37.88
2026-05-10T16:42:00Z,70.38,29.45
2026-05-10T16:43:00Z,79.01,22.27
2026-05-10T16:44:00Z,81.09,20.81
2026-05-10T16:45:00Z,78.73,22.05
2026-05-10T16:46:00Z,82.88,19.48
2026-05-10T16:47:00Z,80.47,19.12
2026-05-10T16:48:00Z,81.36,19.00
2026-05-10T16:49:00Z,81.76,18.44
2026-05-10T16:50:00Z,80.80,19.29
2026-05-10T16:51:00Z,81.54,19.51
2026-05-10T16:52:00Z,84.83,17.79
2026-05-10T16:53:00Z,84.64,16.01
2026-05-10T16:54:00Z,84.60,17.34
2026-05-10T16:55:00Z,91.51,10.35
2026-05-10T16:56:00Z,91.28,8.18
2026-05-10T16:57:00Z,90.44,11.19
2026-05-10T16:58:00Z,90.03,11.63
2026-05-10T16:59:00Z,92.48,7.77
2026-05-10T17:00:00Z,90.96,10.89
2026-05-10T17:01:00Z,91.25,7.77
2026-05-10T17:02:00Z,91.72,9.35
2026-05-10T17:03:00Z,88.46,13.12
2026-05-10T17:04:00Z,87.06,13.57
2026-05-10T17:05:00Z,89.84,10.28
2026-05-10T17:06:00Z,89.07,17.24
2026-05-10T17:07:00Z,85.85,12.67
2026-05-10T17:08:00Z,90.11,10.63
2026-05-10T17:09:00Z,91.67,8.73
2026-05-10T17:10:00Z,90.56,10.39
2026-05-10T17:11:00Z,89.46,10.99
2026-05-10T17:12:00Z,89.42,10.90
2026-05-10T17:13:00Z,87.38,13.10
2026-05-10T17:14:00Z,86.02,13.70
2026-05-10T17:15:00Z,84.81,14.91
2026-05-10T17:16:00Z,84.96,15.51
2026-05-10T17:17:00Z,87.52,12.94
2026-05-10T17:18:00Z,91.31,9.52
2026-05-10T17:19:00Z,90.96,9.64
2026-05-10T17:20:00Z,91.47,9.14
2026-05-10T17:21:00Z,89.89,10.48
2026-05-10T17:22:00Z,89.85,11.00
2026-05-10T17:23:00Z,91.30,9.87
2026-05-10T17:24:00Z,90.01,10.85
2026-05-10T17:25:00Z,90.53,10.12
2026-05-10T17:26:00Z,89.57,11.82
2026-05-10T17:27:00Z,88.70,11.33
2026-05-10T17:28:00Z,84.53,14.37
2026-05-10T17:29:00Z,82.87,16.59
2026-05-10T17:30:00Z,84.98,14.90
2026-05-10T17:31:00Z,80.05,20.57
2026-05-10T17:32:00Z,71.05,27.41
2026-05-10T17:33:00Z,68.47,31.96
2026-05-10T17:34:00Z,67.63,33.54
2026-05-10T17:35:00Z,68.95,30.98
2026-05-10T17:36:00Z,67.99,32.96
2026-05-10T17:37:00Z,67.87,32.09
2026-05-10T17:38:00Z,70.58,30.15
2026-05-10T17:39:00Z,67.10,36.39
2026-05-10T17:40:00Z,57.82,40.52
2026-05-10T17:41:00Z,51.18,47.52
2026-05-10T17:42:00Z,48.07,51.85
2026-05-10T17:43:00Z,47.58,52.48
2026-05-10T17:44:00Z,47.03,53.34
2026-05-10T17:45:00Z,52.24,47.35
2026-05-10T17:46:00Z,49.36,51.48
2026-05-10T17:47:00Z,47.00,53.42
2026-05-10T17:48:00Z,47.87,52.92
2026-05-10T17:49:00Z,47.77,52.05
2026-05-10T17:50:00Z,47.92,52.80
2026-05-10T17:51:00Z,48.00,52.94
2026-05-10T17:52:00Z,47.99,52.90
2026-05-10T17:53:00Z,47.99,52.87
2026-05-10T17:54:00Z,47.54,53.13
2026-05-10T17:55:00Z,43.01,60.18
2026-05-10T17:56:00Z,35.90,63.59
2026-05-10T17:57:00Z,25.43,73.65
2026-05-10T17:58:00Z,23.26,75.76
2026-05-10T17:59:00Z,20.39,79.92
2026-05-10T18:00:00Z,20.64,79.30
2026-05-10T18:01:00Z,18.89,81.08
2026-05-10T18:02:00Z,16.34,84.02
2026-05-10T18:03:00Z,16.90,83.92
2026-05-10T18:04:00Z,15.42,85.82
2026-05-10T18:05:00Z,14.54,85.13
2026-05-10T18:06:00Z,5.27,94.59
2026-05-10T18:07:00Z,4.45,95.72
2026-05-10T18:08:00Z,4.50,95.71
2026-05-10T18:09:00Z,3.33,97.19
2026-05-10T18:10:00Z,3.31,96.95
2026-05-10T18:11:00Z,2.84,97.87
2026-05-10T18:12:00Z,2.59,97.69
2026-05-10T18:13:00Z,2.11,98.00
2026-05-10T18:14:00Z,2.33,98.12
2026-05-10T18:15:00Z,2.98,97.26
2026-05-10T18:16:00Z,3.26,97.49
2026-05-10T18:17:00Z,3.12,97.80
2026-05-10T18:18:00Z,3.15,96.97
2026-05-10T18:19:00Z,1.57,98.72
2026-05-10T18:20:00Z,1.00,98.80
2026-05-10T18:21:00Z,1.75,98.20
2026-05-10T18:22:00Z,1.70,98.06
2026-05-10T18:23:00Z,2.00,98.99
2026-05-10T18:24:00Z,2.18,98.51
2026-05-10T18:25:00Z,1.66,99.00
2026-05-10T18:26:00Z,1.00,99.00
2026-05-10T18:27:00Z,1.00,99.00
2026-05-10T18:28:00Z,1.00,99.00
2026-05-10T18:29:00Z,1.00,99.00
2026-05-10T18:30:00Z,1.00,99.00
2026-05-10T18:31:00Z,1.00,99.00
2026-05-10T18:32:00Z,1.00,99.00
