# event_ticker=KXATPMATCH-26APR15ZVEDIA
# final_score=6-1 6-2
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Gabriel Diallo
# kalshi_date=2026-04-15
timestamp,Alexander Zverev,Gabriel Diallo
2026-04-16T04:51:00Z,91.00,10.00
2026-04-16T04:53:00Z,91.00,10.00
2026-04-16T04:54:00Z,91.00,10.00
2026-04-16T04:55:00Z,91.00,10.00
2026-04-16T04:57:00Z,91.00,9.00
2026-04-16T04:58:00Z,91.00,9.00
2026-04-16T04:59:00Z,90.00,10.00
2026-04-16T05:00:00Z,91.00,10.00
2026-04-16T05:01:00Z,90.00,10.00
2026-04-16T05:02:00Z,90.00,10.00
2026-04-16T05:04:00Z,91.00,10.00
2026-04-16T05:05:00Z,91.00,10.00
2026-04-16T05:07:00Z,91.00,10.00
2026-04-16T05:08:00Z,91.00,11.00
2026-04-16T05:09:00Z,91.00,11.00
2026-04-16T05:10:00Z,91.00,10.00
2026-04-16T05:11:00Z,91.00,10.00
2026-04-16T05:12:00Z,91.00,10.00
2026-04-16T05:15:00Z,91.00,10.00
2026-04-16T05:19:00Z,90.00,10.00
2026-04-16T05:20:00Z,91.00,10.00
2026-04-16T05:22:00Z,90.98,10.00
2026-04-16T05:23:00Z,90.98,10.00
2026-04-16T05:24:00Z,90.98,10.00
2026-04-16T05:26:00Z,90.36,10.00
2026-04-16T05:37:00Z,91.00,10.00
2026-04-16T05:40:00Z,91.00,10.00
2026-04-16T05:43:00Z,91.00,10.00
2026-04-16T05:47:00Z,91.00,10.00
2026-04-16T05:49:00Z,91.00,10.00
2026-04-16T05:50:00Z,91.00,10.00
2026-04-16T05:51:00Z,90.00,10.00
2026-04-16T05:53:00Z,91.00,10.00
2026-04-16T05:54:00Z,91.00,10.00
2026-04-16T05:55:00Z,91.00,10.00
2026-04-16T05:58:00Z,90.00,10.00
2026-04-16T05:59:00Z,91.00,10.00
2026-04-16T06:00:00Z,91.00,10.00
2026-04-16T06:01:00Z,91.00,10.00
2026-04-16T06:03:00Z,91.00,10.00
2026-04-16T06:04:00Z,91.00,10.00
2026-04-16T06:05:00Z,92.00,10.00
2026-04-16T06:07:00Z,92.00,10.00
2026-04-16T06:08:00Z,92.00,10.00
2026-04-16T06:10:00Z,92.29,10.00
2026-04-16T06:11:00Z,92.00,9.00
2026-04-16T06:19:00Z,92.00,10.00
2026-04-16T06:22:00Z,92.00,9.00
2026-04-16T06:24:00Z,92.00,10.00
2026-04-16T06:32:00Z,92.00,10.00
2026-04-16T06:33:00Z,92.00,10.00
2026-04-16T06:37:00Z,92.00,10.00
2026-04-16T06:39:00Z,92.00,10.00
2026-04-16T06:40:00Z,92.00,10.00
2026-04-16T06:42:00Z,92.00,10.00
2026-04-16T06:47:00Z,92.00,10.00
2026-04-16T06:50:00Z,92.00,10.00
2026-04-16T06:51:00Z,92.00,10.00
2026-04-16T06:56:00Z,92.00,10.00
2026-04-16T06:57:00Z,92.00,10.00
2026-04-16T06:58:00Z,92.00,10.00
2026-04-16T07:00:00Z,92.00,10.00
2026-04-16T09:02:00Z,93.00,10.00
2026-04-16T09:04:00Z,92.50,10.00
2026-04-16T09:05:00Z,93.00,10.00
2026-04-16T09:06:00Z,92.00,10.00
2026-04-16T09:07:00Z,92.00,10.00
2026-04-16T09:09:00Z,92.00,10.00
2026-04-16T09:11:00Z,93.00,10.00
2026-04-16T09:13:00Z,93.00,10.00
2026-04-16T09:17:00Z,93.00,10.00
2026-04-16T09:20:00Z,93.00,10.00
2026-04-16T09:21:00Z,93.00,10.00
2026-04-16T09:22:00Z,93.00,10.00
2026-04-16T09:23:00Z,93.00,10.00
2026-04-16T09:24:00Z,93.00,10.00
2026-04-16T09:25:00Z,93.00,10.00
2026-04-16T09:28:00Z,93.00,10.00
2026-04-16T09:30:00Z,93.00,10.00
2026-04-16T09:31:00Z,93.00,10.00
2026-04-16T09:36:00Z,93.00,9.00
2026-04-16T09:38:00Z,93.00,10.00
2026-04-16T09:39:00Z,93.00,10.00
2026-04-16T09:40:00Z,93.00,9.00
2026-04-16T09:41:00Z,93.00,9.00
2026-04-16T09:45:00Z,93.00,9.00
2026-04-16T09:46:00Z,93.00,9.00
2026-04-16T09:47:00Z,93.00,9.00
2026-04-16T09:48:00Z,93.00,9.00
2026-04-16T09:51:00Z,93.00,9.00
2026-04-16T09:55:00Z,93.00,9.00
2026-04-16T09:56:00Z,93.00,9.00
2026-04-16T09:57:00Z,93.00,9.00
2026-04-16T09:59:00Z,93.00,9.00
2026-04-16T10:07:00Z,93.00,9.00
2026-04-16T10:08:00Z,93.00,9.00
2026-04-16T10:09:00Z,93.00,9.00
2026-04-16T10:12:00Z,93.00,9.00
2026-04-16T10:13:00Z,93.00,9.00
2026-04-16T10:14:00Z,93.00,9.00
2026-04-16T10:17:00Z,93.00,8.00
2026-04-16T10:18:00Z,93.00,9.00
2026-04-16T10:22:00Z,92.00,9.05
2026-04-16T10:23:00Z,92.00,10.00
2026-04-16T10:24:00Z,92.00,10.00
2026-04-16T10:26:00Z,91.19,10.00
2026-04-16T10:28:00Z,93.00,9.00
2026-04-16T10:30:00Z,93.00,10.00
2026-04-16T10:32:00Z,93.00,10.00
2026-04-16T10:33:00Z,93.00,9.89
2026-04-16T10:35:00Z,93.00,8.00
2026-04-16T10:36:00Z,92.00,9.00
2026-04-16T10:38:00Z,92.99,9.00
2026-04-16T10:40:00Z,92.13,9.00
2026-04-16T10:41:00Z,92.13,9.00
2026-04-16T10:42:00Z,92.13,9.00
2026-04-16T10:43:00Z,93.00,9.00
2026-04-16T10:44:00Z,93.00,9.00
2026-04-16T10:48:00Z,93.00,9.65
2026-04-16T10:49:00Z,92.00,9.00
2026-04-16T10:50:00Z,92.00,9.00
2026-04-16T10:51:00Z,92.00,9.00
2026-04-16T10:53:00Z,92.00,9.00
2026-04-16T10:54:00Z,92.00,9.00
2026-04-16T10:55:00Z,92.00,9.00
2026-04-16T10:56:00Z,92.00,9.00
2026-04-16T10:58:00Z,92.00,9.00
2026-04-16T11:00:00Z,91.69,8.00
2026-04-16T11:01:00Z,92.00,8.00
2026-04-16T11:02:00Z,92.00,8.00
2026-04-16T11:03:00Z,92.00,8.00
2026-04-16T11:05:00Z,92.00,8.00
2026-04-16T11:06:00Z,92.00,8.00
2026-04-16T11:07:00Z,92.00,7.00
2026-04-16T11:08:00Z,92.00,7.00
2026-04-16T11:10:00Z,92.00,8.00
2026-04-16T11:11:00Z,92.00,8.00
2026-04-16T11:12:00Z,92.00,7.00
2026-04-16T11:13:00Z,92.00,7.00
2026-04-16T11:14:00Z,92.00,8.86
2026-04-16T11:15:00Z,92.00,9.00
2026-04-16T11:16:00Z,92.00,8.73
2026-04-16T11:17:00Z,92.00,9.00
2026-04-16T11:19:00Z,92.00,9.00
2026-04-16T11:20:00Z,92.00,9.00
2026-04-16T11:21:00Z,92.00,9.00
2026-04-16T11:23:00Z,92.00,8.14
2026-04-16T11:24:00Z,92.00,9.67
2026-04-16T11:25:00Z,92.00,10.00
2026-04-16T11:26:00Z,92.00,10.00
2026-04-16T11:27:00Z,92.00,10.00
2026-04-16T11:32:00Z,92.00,9.75
2026-04-16T11:33:00Z,92.00,9.00
2026-04-16T11:34:00Z,92.00,8.00
2026-04-16T11:35:00Z,92.00,9.93
2026-04-16T11:36:00Z,92.00,8.00
2026-04-16T11:37:00Z,92.00,8.00
2026-04-16T11:38:00Z,92.00,10.00
2026-04-16T11:39:00Z,92.00,10.00
2026-04-16T11:40:00Z,92.00,10.00
2026-04-16T11:41:00Z,92.00,8.09
2026-04-16T11:42:00Z,92.00,10.00
2026-04-16T11:44:00Z,92.00,10.00
2026-04-16T11:45:00Z,92.00,7.51
2026-04-16T11:46:00Z,92.00,7.51
2026-04-16T11:47:00Z,92.00,10.00
2026-04-16T11:48:00Z,92.00,10.00
2026-04-16T11:49:00Z,92.00,10.00
2026-04-16T11:50:00Z,92.00,10.00
2026-04-16T11:51:00Z,91.93,10.00
2026-04-16T11:52:00Z,91.93,10.00
2026-04-16T11:53:00Z,91.93,10.00
2026-04-16T11:54:00Z,91.93,10.00
2026-04-16T11:56:00Z,92.00,10.00
2026-04-16T11:57:00Z,92.00,9.12
2026-04-16T11:58:00Z,92.00,9.12
2026-04-16T11:59:00Z,92.00,9.12
2026-04-16T12:03:00Z,92.00,10.00
2026-04-16T12:04:00Z,92.00,10.00
2026-04-16T12:05:00Z,92.00,10.00
2026-04-16T12:06:00Z,92.00,10.00
2026-04-16T12:07:00Z,92.00,10.00
2026-04-16T12:08:00Z,92.00,10.00
2026-04-16T12:09:00Z,92.00,10.00
2026-04-16T12:10:00Z,92.00,10.00
2026-04-16T12:12:00Z,91.50,10.00
2026-04-16T12:13:00Z,91.50,10.00
2026-04-16T12:14:00Z,91.50,10.00
2026-04-16T12:15:00Z,92.00,10.00
2026-04-16T12:16:00Z,92.00,10.00
2026-04-16T12:17:00Z,92.00,9.96
2026-04-16T12:18:00Z,92.00,9.96
2026-04-16T12:20:00Z,92.00,10.00
2026-04-16T12:21:00Z,92.00,10.00
2026-04-16T12:22:00Z,92.00,10.00
2026-04-16T12:23:00Z,92.00,10.00
2026-04-16T12:24:00Z,92.00,10.25
2026-04-16T12:25:00Z,92.00,10.25
2026-04-16T12:26:00Z,91.00,10.00
2026-04-16T12:27:00Z,91.00,10.00
2026-04-16T12:28:00Z,90.11,10.00
2026-04-16T12:29:00Z,92.00,9.00
2026-04-16T12:30:00Z,92.00,10.00
2026-04-16T12:31:00Z,92.00,10.00
2026-04-16T12:32:00Z,90.14,9.88
2026-04-16T12:33:00Z,90.03,10.00
2026-04-16T12:34:00Z,92.00,10.00
2026-04-16T12:35:00Z,90.00,10.00
2026-04-16T12:36:00Z,91.95,10.91
2026-04-16T12:37:00Z,90.69,10.71
2026-04-16T12:38:00Z,91.72,10.16
2026-04-16T12:39:00Z,91.99,10.00
2026-04-16T12:40:00Z,91.83,10.43
2026-04-16T12:41:00Z,92.00,8.95
2026-04-16T12:42:00Z,91.99,10.19
2026-04-16T12:43:00Z,89.49,10.68
2026-04-16T12:44:00Z,91.01,7.38
2026-04-16T12:45:00Z,94.63,6.87
2026-04-16T12:46:00Z,95.01,5.01
2026-04-16T12:47:00Z,96.00,5.65
2026-04-16T12:48:00Z,96.00,5.05
2026-04-16T12:49:00Z,96.00,5.21
2026-04-16T12:50:00Z,94.94,6.87
2026-04-16T12:51:00Z,95.83,5.85
2026-04-16T12:52:00Z,95.00,5.92
2026-04-16T12:53:00Z,95.89,4.87
2026-04-16T12:54:00Z,95.34,4.81
2026-04-16T12:55:00Z,96.00,5.00
2026-04-16T12:56:00Z,95.43,5.21
2026-04-16T12:57:00Z,95.00,6.33
2026-04-16T12:58:00Z,96.00,6.00
2026-04-16T12:59:00Z,94.64,5.92
2026-04-16T13:00:00Z,96.29,4.61
2026-04-16T13:01:00Z,96.82,4.93
2026-04-16T13:02:00Z,96.68,4.28
2026-04-16T13:03:00Z,97.00,3.59
2026-04-16T13:04:00Z,97.98,2.95
2026-04-16T13:05:00Z,98.00,3.00
2026-04-16T13:06:00Z,98.00,2.91
2026-04-16T13:07:00Z,98.00,3.32
2026-04-16T13:08:00Z,96.30,2.73
2026-04-16T13:09:00Z,98.00,3.17
2026-04-16T13:10:00Z,98.00,3.00
2026-04-16T13:11:00Z,98.00,2.92
2026-04-16T13:12:00Z,97.83,2.07
2026-04-16T13:13:00Z,97.98,3.02
2026-04-16T13:14:00Z,98.00,2.48
2026-04-16T13:15:00Z,99.00,1.85
2026-04-16T13:16:00Z,98.32,2.00
2026-04-16T13:17:00Z,97.00,2.13
2026-04-16T13:18:00Z,98.38,3.00
2026-04-16T13:19:00Z,98.38,3.44
2026-04-16T13:20:00Z,99.00,3.26
2026-04-16T13:21:00Z,99.00,1.28
2026-04-16T13:22:00Z,98.99,3.08
2026-04-16T13:23:00Z,99.00,2.58
2026-04-16T13:24:00Z,97.02,1.41
2026-04-16T13:25:00Z,99.00,1.54
2026-04-16T13:26:00Z,99.00,1.23
2026-04-16T13:27:00Z,98.98,2.66
2026-04-16T13:28:00Z,99.00,1.60
2026-04-16T13:29:00Z,99.00,1.95
2026-04-16T13:30:00Z,99.00,1.27
2026-04-16T13:31:00Z,99.00,1.98
2026-04-16T13:32:00Z,99.00,2.67
2026-04-16T13:33:00Z,99.00,2.62
2026-04-16T13:34:00Z,98.56,2.45
2026-04-16T13:35:00Z,98.98,3.08
2026-04-16T13:36:00Z,97.65,3.36
2026-04-16T13:37:00Z,97.02,3.34
2026-04-16T13:38:00Z,97.27,2.02
2026-04-16T13:39:00Z,98.00,3.52
2026-04-16T13:40:00Z,97.99,2.48
2026-04-16T13:41:00Z,98.81,2.15
2026-04-16T13:42:00Z,97.95,2.95
2026-04-16T13:43:00Z,97.10,3.50
2026-04-16T13:44:00Z,98.19,2.82
2026-04-16T13:45:00Z,98.09,2.90
2026-04-16T13:46:00Z,99.00,3.00
2026-04-16T13:47:00Z,99.00,1.01
2026-04-16T13:48:00Z,99.00,1.00
2026-04-16T13:49:00Z,99.00,1.00
2026-04-16T13:50:00Z,99.00,1.00
2026-04-16T13:51:00Z,99.00,1.00
2026-04-16T13:52:00Z,99.00,1.00
2026-04-16T13:53:00Z,99.00,1.00
2026-04-16T13:54:00Z,99.00,1.00
2026-04-16T13:55:00Z,99.00,1.00
2026-04-16T13:56:00Z,99.00,1.00
