# event_ticker=KXATPMATCH-26JAN11HUMATM
# final_score=6-3 7-6(3)
# score_resolution=3-6 6-7
# match_winner=Ugo Humbert
# fav_player=Terence Atmane
# dog_player=Ugo Humbert
# kalshi_date=2026-01-11
timestamp,Terence Atmane,Ugo Humbert
2026-01-12T08:36:00Z,29.00,72.00
2026-01-12T08:38:00Z,28.94,72.00
2026-01-12T08:40:00Z,28.94,72.00
2026-01-12T08:42:00Z,28.94,72.00
2026-01-12T08:46:00Z,31.00,72.00
2026-01-12T08:49:00Z,31.00,72.00
2026-01-12T08:51:00Z,31.00,69.86
2026-01-12T08:54:00Z,31.00,69.86
2026-01-12T08:58:00Z,31.00,69.86
2026-01-12T09:00:00Z,31.00,69.86
2026-01-12T09:02:00Z,31.00,69.86
2026-01-12T09:07:00Z,31.00,72.00
2026-01-12T09:08:00Z,31.00,72.00
2026-01-12T09:09:00Z,28.00,72.00
2026-01-12T09:10:00Z,29.77,72.00
2026-01-12T09:11:00Z,30.00,72.00
2026-01-12T09:12:00Z,30.00,71.49
2026-01-12T09:13:00Z,30.00,71.49
2026-01-12T09:15:00Z,30.00,72.00
2026-01-12T09:17:00Z,30.00,72.00
2026-01-12T09:19:00Z,30.00,72.00
2026-01-12T09:20:00Z,30.00,72.00
2026-01-12T09:21:00Z,30.00,72.00
2026-01-12T09:24:00Z,30.00,72.16
2026-01-12T09:26:00Z,30.00,73.00
2026-01-12T09:27:00Z,30.00,73.00
2026-01-12T09:28:00Z,30.00,73.00
2026-01-12T09:29:00Z,30.00,73.00
2026-01-12T09:30:00Z,30.00,73.00
2026-01-12T09:31:00Z,30.00,73.00
2026-01-12T09:33:00Z,30.00,73.00
2026-01-12T09:34:00Z,30.00,73.00
2026-01-12T09:35:00Z,30.46,73.00
2026-01-12T09:36:00Z,31.00,73.00
2026-01-12T09:38:00Z,31.00,73.00
2026-01-12T09:39:00Z,31.00,73.00
2026-01-12T09:41:00Z,31.00,73.00
2026-01-12T09:42:00Z,31.00,72.00
2026-01-12T09:43:00Z,29.00,72.00
2026-01-12T09:45:00Z,30.00,73.00
2026-01-12T09:46:00Z,30.00,72.00
2026-01-12T09:47:00Z,30.00,71.00
2026-01-12T09:49:00Z,31.00,71.00
2026-01-12T09:50:00Z,31.00,71.00
2026-01-12T09:51:00Z,31.00,71.00
2026-01-12T09:52:00Z,31.00,71.00
2026-01-12T09:53:00Z,31.00,71.19
2026-01-12T09:55:00Z,31.00,72.00
2026-01-12T09:56:00Z,30.00,72.00
2026-01-12T09:57:00Z,30.00,71.00
2026-01-12T10:01:00Z,30.00,72.00
2026-01-12T10:03:00Z,27.01,72.11
2026-01-12T10:04:00Z,29.62,73.00
2026-01-12T10:05:00Z,30.00,73.00
2026-01-12T10:06:00Z,29.88,73.40
2026-01-12T10:07:00Z,29.10,74.00
2026-01-12T10:08:00Z,29.75,74.00
2026-01-12T10:09:00Z,30.69,72.28
2026-01-12T10:10:00Z,31.15,73.00
2026-01-12T10:11:00Z,27.38,74.14
2026-01-12T10:12:00Z,27.38,75.67
2026-01-12T10:13:00Z,28.72,74.50
2026-01-12T10:14:00Z,26.68,74.38
2026-01-12T10:15:00Z,28.76,74.18
2026-01-12T10:16:00Z,30.66,70.20
2026-01-12T10:17:00Z,30.24,74.00
2026-01-12T10:18:00Z,26.20,75.05
2026-01-12T10:19:00Z,27.00,74.04
2026-01-12T10:20:00Z,28.00,74.00
2026-01-12T10:21:00Z,28.50,72.33
2026-01-12T10:22:00Z,24.28,74.77
2026-01-12T10:23:00Z,19.53,79.98
2026-01-12T10:24:00Z,20.70,85.94
2026-01-12T10:25:00Z,13.56,86.92
2026-01-12T10:26:00Z,11.81,88.00
2026-01-12T10:27:00Z,11.40,89.29
2026-01-12T10:28:00Z,10.87,89.00
2026-01-12T10:29:00Z,12.60,89.47
2026-01-12T10:30:00Z,12.12,88.95
2026-01-12T10:31:00Z,13.03,88.98
2026-01-12T10:32:00Z,12.60,89.50
2026-01-12T10:33:00Z,11.52,89.50
2026-01-12T10:34:00Z,11.62,89.98
2026-01-12T10:35:00Z,11.28,89.98
2026-01-12T10:36:00Z,13.29,88.86
2026-01-12T10:37:00Z,13.00,86.50
2026-01-12T10:38:00Z,14.43,88.97
2026-01-12T10:39:00Z,11.34,89.73
2026-01-12T10:40:00Z,11.98,88.60
2026-01-12T10:41:00Z,13.09,86.97
2026-01-12T10:42:00Z,14.20,85.99
2026-01-12T10:43:00Z,14.97,87.90
2026-01-12T10:44:00Z,12.64,87.00
2026-01-12T10:45:00Z,12.20,88.36
2026-01-12T10:46:00Z,10.10,90.17
2026-01-12T10:47:00Z,12.38,91.01
2026-01-12T10:48:00Z,9.97,90.17
2026-01-12T10:49:00Z,13.88,87.99
2026-01-12T10:50:00Z,14.00,88.00
2026-01-12T10:51:00Z,13.48,88.00
2026-01-12T10:52:00Z,11.07,88.00
2026-01-12T10:53:00Z,13.00,89.00
2026-01-12T10:54:00Z,13.00,89.00
2026-01-12T10:55:00Z,9.78,89.00
2026-01-12T10:56:00Z,10.41,94.14
2026-01-12T10:57:00Z,10.70,89.89
2026-01-12T10:58:00Z,12.00,90.00
2026-01-12T10:59:00Z,9.39,91.02
2026-01-12T11:00:00Z,11.47,91.02
2026-01-12T11:01:00Z,15.00,87.25
2026-01-12T11:02:00Z,14.58,87.13
2026-01-12T11:03:00Z,13.33,89.06
2026-01-12T11:04:00Z,10.63,89.06
2026-01-12T11:05:00Z,10.25,90.00
2026-01-12T11:06:00Z,14.02,87.00
2026-01-12T11:07:00Z,14.71,88.65
2026-01-12T11:08:00Z,13.63,87.21
2026-01-12T11:09:00Z,14.14,87.61
2026-01-12T11:10:00Z,13.06,86.00
2026-01-12T11:11:00Z,14.34,85.02
2026-01-12T11:12:00Z,13.00,85.02
2026-01-12T11:13:00Z,15.92,91.01
2026-01-12T11:14:00Z,16.25,91.01
2026-01-12T11:15:00Z,15.61,85.00
2026-01-12T11:16:00Z,15.45,84.00
2026-01-12T11:17:00Z,16.73,86.00
2026-01-12T11:18:00Z,12.94,88.00
2026-01-12T11:19:00Z,12.00,87.92
2026-01-12T11:20:00Z,12.26,87.34
2026-01-12T11:21:00Z,16.00,87.34
2026-01-12T11:22:00Z,17.00,87.34
2026-01-12T11:23:00Z,16.09,87.72
2026-01-12T11:24:00Z,18.31,84.92
2026-01-12T11:25:00Z,15.52,85.00
2026-01-12T11:26:00Z,13.38,86.35
2026-01-12T11:27:00Z,14.64,87.00
2026-01-12T11:28:00Z,13.83,88.96
2026-01-12T11:29:00Z,16.01,85.34
2026-01-12T11:30:00Z,17.00,83.00
2026-01-12T11:31:00Z,18.84,81.33
2026-01-12T11:32:00Z,23.33,77.55
2026-01-12T11:33:00Z,27.03,71.43
2026-01-12T11:34:00Z,26.94,79.54
2026-01-12T11:35:00Z,15.74,87.60
2026-01-12T11:36:00Z,18.15,86.00
2026-01-12T11:37:00Z,13.62,88.63
2026-01-12T11:38:00Z,9.19,87.87
2026-01-12T11:39:00Z,5.93,95.85
2026-01-12T11:40:00Z,2.09,98.00
2026-01-12T11:41:00Z,2.90,99.00
2026-01-12T11:42:00Z,1.11,99.00
2026-01-12T11:43:00Z,1.11,99.00
2026-01-12T11:44:00Z,1.11,99.00
2026-01-12T11:45:00Z,1.11,99.00
2026-01-12T11:46:00Z,1.11,99.00
2026-01-12T11:47:00Z,1.11,99.00
