# event_ticker=KXATPMATCH-26MAR29KOPMED
# final_score=6-7(4) 7-5 6-2
# score_resolution=7-6 5-7 2-6
# match_winner=Vit Kopriva
# fav_player=Hamad Medjedovic
# dog_player=Vit Kopriva
# kalshi_date=2026-03-29
timestamp,Hamad Medjedovic,Vit Kopriva
2026-04-01T05:54:00Z,59.00,43.00
2026-04-01T05:55:00Z,59.81,43.00
2026-04-01T05:56:00Z,60.00,42.00
2026-04-01T05:57:00Z,60.00,41.30
2026-04-01T05:58:00Z,59.00,41.00
2026-04-01T05:59:00Z,60.00,41.00
2026-04-01T06:01:00Z,60.00,41.00
2026-04-01T06:03:00Z,60.00,41.00
2026-04-01T06:04:00Z,60.00,42.66
2026-04-01T06:05:00Z,59.00,42.66
2026-04-01T06:06:00Z,59.00,43.00
2026-04-01T06:07:00Z,59.00,43.44
2026-04-01T06:08:00Z,57.00,43.44
2026-04-01T06:10:00Z,58.00,44.00
2026-04-01T06:11:00Z,58.00,44.00
2026-04-01T06:12:00Z,58.00,44.00
2026-04-01T06:13:00Z,58.00,44.00
2026-04-01T06:14:00Z,58.00,44.00
2026-04-01T06:15:00Z,58.00,44.00
2026-04-01T06:16:00Z,58.00,42.00
2026-04-01T06:17:00Z,58.00,42.00
2026-04-01T06:18:00Z,58.00,42.00
2026-04-01T06:19:00Z,58.00,42.00
2026-04-01T06:21:00Z,58.00,42.00
2026-04-01T06:23:00Z,58.29,42.00
2026-04-01T06:24:00Z,59.00,42.00
2026-04-01T06:26:00Z,59.00,42.00
2026-04-01T06:27:00Z,59.00,42.00
2026-04-01T06:28:00Z,59.00,42.00
2026-04-01T06:29:00Z,59.00,42.00
2026-04-01T06:31:00Z,59.00,42.00
2026-04-01T06:32:00Z,59.00,42.00
2026-04-01T06:35:00Z,59.00,42.00
2026-04-01T06:37:00Z,59.00,42.00
2026-04-01T06:38:00Z,59.00,42.00
2026-04-01T06:42:00Z,59.00,42.00
2026-04-01T06:43:00Z,59.00,42.00
2026-04-01T06:44:00Z,59.00,42.00
2026-04-01T06:47:00Z,59.00,42.00
2026-04-01T06:48:00Z,59.00,42.00
2026-04-01T06:49:00Z,59.00,42.00
2026-04-01T06:50:00Z,59.00,42.00
2026-04-01T06:51:00Z,59.00,42.00
2026-04-01T06:53:00Z,59.00,42.48
2026-04-01T06:54:00Z,58.00,42.48
2026-04-01T06:57:00Z,58.00,43.00
2026-04-01T06:59:00Z,58.00,43.00
2026-04-01T07:01:00Z,58.00,43.00
2026-04-01T07:05:00Z,58.00,43.00
2026-04-01T07:08:00Z,58.00,42.00
2026-04-01T07:09:00Z,58.00,43.00
2026-04-01T07:10:00Z,58.59,43.00
2026-04-01T07:11:00Z,59.00,43.00
2026-04-01T07:12:00Z,59.00,43.00
2026-04-01T07:14:00Z,59.00,41.00
2026-04-01T07:16:00Z,59.00,41.00
2026-04-01T07:17:00Z,59.00,41.00
2026-04-01T07:19:00Z,58.83,41.00
2026-04-01T07:20:00Z,59.59,41.00
2026-04-01T07:21:00Z,60.00,41.00
2026-04-01T07:23:00Z,60.00,41.00
2026-04-01T07:24:00Z,60.00,41.00
2026-04-01T07:28:00Z,60.00,41.00
2026-04-01T07:29:00Z,60.61,41.00
2026-04-01T07:32:00Z,61.00,41.00
2026-04-01T07:34:00Z,61.00,41.00
2026-04-01T07:37:00Z,59.00,41.00
2026-04-01T07:38:00Z,59.00,41.00
2026-04-01T07:40:00Z,61.00,41.00
2026-04-01T07:41:00Z,61.00,41.00
2026-04-01T07:42:00Z,61.00,41.00
2026-04-01T07:43:00Z,61.00,41.00
2026-04-01T07:44:00Z,61.00,41.00
2026-04-01T07:46:00Z,61.00,41.00
2026-04-01T07:48:00Z,61.00,41.30
2026-04-01T07:49:00Z,61.00,42.00
2026-04-01T07:52:00Z,61.00,41.92
2026-04-01T07:54:00Z,59.00,41.92
2026-04-01T07:55:00Z,59.00,42.00
2026-04-01T07:56:00Z,59.00,42.00
2026-04-01T07:58:00Z,59.00,42.00
2026-04-01T07:59:00Z,60.00,42.00
2026-04-01T08:00:00Z,59.00,42.00
2026-04-01T08:02:00Z,60.00,42.00
2026-04-01T08:03:00Z,61.00,42.00
2026-04-01T08:04:00Z,61.00,42.00
2026-04-01T08:05:00Z,61.00,42.00
2026-04-01T08:06:00Z,60.00,42.00
2026-04-01T08:07:00Z,60.00,42.00
2026-04-01T08:08:00Z,60.00,42.00
2026-04-01T08:10:00Z,60.00,42.00
2026-04-01T08:12:00Z,60.00,41.00
2026-04-01T08:13:00Z,59.87,41.00
2026-04-01T08:14:00Z,60.00,41.00
2026-04-01T08:15:00Z,58.00,41.00
2026-04-01T08:16:00Z,58.00,41.00
2026-04-01T08:17:00Z,60.00,41.00
2026-04-01T08:20:00Z,59.00,41.00
2026-04-01T08:23:00Z,59.00,42.00
2026-04-01T08:24:00Z,61.00,42.00
2026-04-01T08:25:00Z,61.00,42.00
2026-04-01T08:27:00Z,61.00,42.00
2026-04-01T08:29:00Z,60.00,42.00
2026-04-01T08:30:00Z,59.71,42.00
2026-04-01T08:39:00Z,59.71,41.17
2026-04-01T08:40:00Z,61.00,41.17
2026-04-01T08:41:00Z,60.98,41.17
2026-04-01T08:42:00Z,60.00,41.17
2026-04-01T08:44:00Z,60.00,41.17
2026-04-01T08:48:00Z,60.00,41.17
2026-04-01T08:49:00Z,60.00,41.17
2026-04-01T08:50:00Z,60.00,41.17
2026-04-01T08:54:00Z,61.00,41.17
2026-04-01T08:55:00Z,62.00,41.17
2026-04-01T08:58:00Z,61.00,41.17
2026-04-01T08:59:00Z,61.00,40.66
2026-04-01T09:05:00Z,61.00,40.66
2026-04-01T09:06:00Z,61.00,40.66
2026-04-01T09:08:00Z,61.00,40.66
2026-04-01T09:11:00Z,61.00,40.66
2026-04-01T09:14:00Z,61.00,40.66
2026-04-01T09:18:00Z,61.00,41.00
2026-04-01T09:19:00Z,61.00,41.00
2026-04-01T09:20:00Z,61.00,41.00
2026-04-01T09:21:00Z,61.00,41.00
2026-04-01T09:25:00Z,61.00,41.00
2026-04-01T09:26:00Z,61.00,41.00
2026-04-01T09:29:00Z,60.00,41.00
2026-04-01T09:32:00Z,61.00,41.00
2026-04-01T09:33:00Z,61.00,41.00
2026-04-01T09:35:00Z,61.00,41.00
2026-04-01T09:36:00Z,61.00,41.00
2026-04-01T09:38:00Z,60.55,41.00
2026-04-01T09:39:00Z,60.00,41.00
2026-04-01T09:40:00Z,60.00,41.00
2026-04-01T09:41:00Z,58.01,41.00
2026-04-01T09:42:00Z,59.00,41.00
2026-04-01T09:43:00Z,59.00,41.00
2026-04-01T09:44:00Z,59.00,41.00
2026-04-01T09:46:00Z,59.00,41.00
2026-04-01T09:47:00Z,59.00,41.00
2026-04-01T09:48:00Z,59.00,41.00
2026-04-01T09:49:00Z,59.57,41.00
2026-04-01T09:50:00Z,60.00,41.00
2026-04-01T09:51:00Z,60.00,41.00
2026-04-01T09:52:00Z,60.00,41.00
2026-04-01T09:54:00Z,60.00,41.00
2026-04-01T09:56:00Z,60.00,41.00
2026-04-01T09:57:00Z,60.00,41.00
2026-04-01T09:58:00Z,61.00,41.00
2026-04-01T10:00:00Z,59.00,41.00
2026-04-01T10:01:00Z,60.00,41.00
2026-04-01T10:02:00Z,60.00,41.00
2026-04-01T10:04:00Z,60.00,41.00
2026-04-01T10:05:00Z,59.00,41.00
2026-04-01T10:06:00Z,59.00,42.00
2026-04-01T10:07:00Z,61.01,40.95
2026-04-01T10:08:00Z,60.00,41.00
2026-04-01T10:09:00Z,60.00,41.00
2026-04-01T10:10:00Z,60.67,41.00
2026-04-01T10:11:00Z,58.37,43.48
2026-04-01T10:12:00Z,57.75,46.91
2026-04-01T10:13:00Z,58.00,44.34
2026-04-01T10:14:00Z,55.54,44.00
2026-04-01T10:15:00Z,47.05,51.86
2026-04-01T10:16:00Z,45.72,55.79
2026-04-01T10:17:00Z,50.96,56.00
2026-04-01T10:18:00Z,48.03,53.39
2026-04-01T10:19:00Z,47.65,55.43
2026-04-01T10:20:00Z,47.67,59.17
2026-04-01T10:21:00Z,40.62,60.73
2026-04-01T10:22:00Z,43.98,56.10
2026-04-01T10:23:00Z,46.72,52.92
2026-04-01T10:24:00Z,48.35,52.00
2026-04-01T10:25:00Z,49.03,52.00
2026-04-01T10:26:00Z,47.99,56.10
2026-04-01T10:27:00Z,44.18,58.24
2026-04-01T10:28:00Z,41.47,58.24
2026-04-01T10:29:00Z,40.50,55.28
2026-04-01T10:30:00Z,48.06,51.76
2026-04-01T10:31:00Z,49.93,50.89
2026-04-01T10:32:00Z,51.96,51.08
2026-04-01T10:33:00Z,50.05,50.78
2026-04-01T10:34:00Z,53.04,49.22
2026-04-01T10:35:00Z,54.17,46.62
2026-04-01T10:36:00Z,63.24,35.39
2026-04-01T10:37:00Z,64.66,36.49
2026-04-01T10:38:00Z,69.00,31.95
2026-04-01T10:39:00Z,68.34,32.71
2026-04-01T10:40:00Z,68.72,33.00
2026-04-01T10:41:00Z,69.91,31.32
2026-04-01T10:42:00Z,72.16,30.42
2026-04-01T10:43:00Z,73.01,34.88
2026-04-01T10:44:00Z,78.17,21.19
2026-04-01T10:45:00Z,80.07,19.15
2026-04-01T10:46:00Z,75.07,25.97
2026-04-01T10:47:00Z,75.00,23.37
2026-04-01T10:48:00Z,69.00,31.00
2026-04-01T10:49:00Z,68.54,31.29
2026-04-01T10:50:00Z,70.86,31.04
2026-04-01T10:51:00Z,78.59,28.04
2026-04-01T10:52:00Z,72.60,30.08
2026-04-01T10:53:00Z,75.21,28.72
2026-04-01T10:54:00Z,69.72,29.01
2026-04-01T10:55:00Z,72.14,26.21
2026-04-01T10:56:00Z,68.10,32.22
2026-04-01T10:57:00Z,63.99,36.64
2026-04-01T10:58:00Z,64.84,42.07
2026-04-01T10:59:00Z,60.10,43.16
2026-04-01T11:00:00Z,66.75,35.99
2026-04-01T11:01:00Z,67.00,33.94
2026-04-01T11:02:00Z,67.00,34.00
2026-04-01T11:03:00Z,66.14,35.19
2026-04-01T11:04:00Z,65.97,38.21
2026-04-01T11:05:00Z,61.19,38.57
2026-04-01T11:06:00Z,65.16,40.09
2026-04-01T11:07:00Z,68.51,32.96
2026-04-01T11:08:00Z,74.22,25.66
2026-04-01T11:09:00Z,79.33,20.96
2026-04-01T11:10:00Z,74.65,22.88
2026-04-01T11:11:00Z,78.47,24.89
2026-04-01T11:12:00Z,78.75,22.47
2026-04-01T11:13:00Z,81.75,18.60
2026-04-01T11:14:00Z,82.08,18.00
2026-04-01T11:15:00Z,82.05,18.16
2026-04-01T11:16:00Z,82.05,20.98
2026-04-01T11:17:00Z,77.30,27.83
2026-04-01T11:18:00Z,77.25,27.74
2026-04-01T11:19:00Z,76.09,26.73
2026-04-01T11:20:00Z,75.00,23.44
2026-04-01T11:21:00Z,75.00,25.56
2026-04-01T11:22:00Z,77.50,20.80
2026-04-01T11:23:00Z,77.26,24.80
2026-04-01T11:24:00Z,86.65,15.46
2026-04-01T11:25:00Z,92.42,12.28
2026-04-01T11:26:00Z,95.00,6.14
2026-04-01T11:27:00Z,93.86,7.45
2026-04-01T11:28:00Z,91.45,9.08
2026-04-01T11:29:00Z,91.03,9.10
2026-04-01T11:30:00Z,91.00,10.00
2026-04-01T11:31:00Z,91.00,9.14
2026-04-01T11:32:00Z,91.80,8.07
2026-04-01T11:33:00Z,90.98,11.14
2026-04-01T11:34:00Z,79.55,15.65
2026-04-01T11:35:00Z,81.83,19.39
2026-04-01T11:36:00Z,83.79,17.20
2026-04-01T11:37:00Z,78.81,21.30
2026-04-01T11:38:00Z,76.73,23.90
2026-04-01T11:39:00Z,77.64,23.82
2026-04-01T11:40:00Z,74.45,29.88
2026-04-01T11:41:00Z,61.86,38.29
2026-04-01T11:42:00Z,61.15,40.24
2026-04-01T11:43:00Z,58.14,40.87
2026-04-01T11:44:00Z,56.42,44.94
2026-04-01T11:45:00Z,55.94,44.73
2026-04-01T11:46:00Z,57.51,42.02
2026-04-01T11:47:00Z,59.97,41.27
2026-04-01T11:48:00Z,58.72,45.80
2026-04-01T11:49:00Z,63.80,41.25
2026-04-01T11:50:00Z,63.98,37.00
2026-04-01T11:51:00Z,73.05,27.48
2026-04-01T11:52:00Z,73.25,27.00
2026-04-01T11:53:00Z,74.18,27.55
2026-04-01T11:54:00Z,75.42,24.16
2026-04-01T11:55:00Z,81.55,21.39
2026-04-01T11:56:00Z,83.26,17.06
2026-04-01T11:57:00Z,79.13,22.45
2026-04-01T11:58:00Z,80.81,22.32
2026-04-01T11:59:00Z,74.40,26.83
2026-04-01T12:00:00Z,74.10,27.02
2026-04-01T12:01:00Z,76.31,28.60
2026-04-01T12:02:00Z,57.86,44.08
2026-04-01T12:03:00Z,56.84,44.62
2026-04-01T12:04:00Z,53.41,47.33
2026-04-01T12:05:00Z,54.00,46.76
2026-04-01T12:06:00Z,54.00,46.86
2026-04-01T12:07:00Z,54.63,46.59
2026-04-01T12:08:00Z,54.43,46.98
2026-04-01T12:09:00Z,51.47,50.47
2026-04-01T12:10:00Z,46.59,55.83
2026-04-01T12:11:00Z,46.34,54.15
2026-04-01T12:12:00Z,42.53,59.85
2026-04-01T12:13:00Z,41.84,57.98
2026-04-01T12:14:00Z,32.09,67.65
2026-04-01T12:15:00Z,23.35,76.59
2026-04-01T12:16:00Z,18.09,83.28
2026-04-01T12:17:00Z,13.54,86.42
2026-04-01T12:18:00Z,13.48,87.58
2026-04-01T12:19:00Z,13.58,87.24
2026-04-01T12:20:00Z,16.74,84.64
2026-04-01T12:21:00Z,13.12,87.62
2026-04-01T12:22:00Z,9.31,90.56
2026-04-01T12:23:00Z,9.49,91.68
2026-04-01T12:24:00Z,9.00,91.82
2026-04-01T12:25:00Z,9.71,89.60
2026-04-01T12:26:00Z,13.10,87.88
2026-04-01T12:27:00Z,12.60,89.21
2026-04-01T12:28:00Z,7.93,91.58
2026-04-01T12:29:00Z,5.11,94.96
2026-04-01T12:30:00Z,4.56,95.73
2026-04-01T12:31:00Z,4.24,95.98
2026-04-01T12:32:00Z,1.62,98.24
2026-04-01T12:33:00Z,1.88,98.29
2026-04-01T12:34:00Z,2.92,96.94
2026-04-01T12:35:00Z,3.29,97.60
2026-04-01T12:36:00Z,1.00,99.00
2026-04-01T12:37:00Z,1.00,99.00
