# event_ticker=KXATPCHALLENGERMATCH-26MAR18DEJHOU
# final_score=6-1 6-3
# match_winner=Jesper de Jong
# fav_player=Jesper De Jong
# dog_player=Max Houkes
# kalshi_date=2026-03-18
timestamp,Jesper De Jong,Max Houkes
2026-03-18T04:32:00Z,75.00,25.00
2026-03-18T05:17:00Z,75.00,28.00
2026-03-18T05:26:00Z,74.00,28.00
2026-03-18T05:37:00Z,73.89,28.00
2026-03-18T05:49:00Z,74.00,28.00
2026-03-18T05:51:00Z,74.00,28.00
2026-03-18T07:23:00Z,74.00,27.63
2026-03-18T07:27:00Z,72.00,27.63
2026-03-18T07:49:00Z,72.00,28.00
2026-03-18T09:13:00Z,74.00,28.00
2026-03-18T09:33:00Z,74.00,28.00
2026-03-18T10:56:00Z,73.90,28.00
2026-03-18T11:22:00Z,73.90,28.00
2026-03-18T11:27:00Z,74.00,28.00
2026-03-18T11:45:00Z,74.00,26.00
2026-03-18T11:49:00Z,74.00,26.00
2026-03-18T11:50:00Z,74.00,26.00
2026-03-18T12:01:00Z,74.00,28.64
2026-03-18T12:08:00Z,74.00,28.64
2026-03-18T12:18:00Z,74.00,28.64
2026-03-18T12:21:00Z,74.00,28.64
2026-03-18T12:26:00Z,74.00,28.64
2026-03-18T12:28:00Z,72.00,28.64
2026-03-18T12:29:00Z,74.00,28.64
2026-03-18T12:30:00Z,74.00,27.00
2026-03-18T12:31:00Z,74.00,27.00
2026-03-18T12:35:00Z,74.00,27.00
2026-03-18T12:47:00Z,74.00,28.00
2026-03-18T12:52:00Z,74.00,28.00
2026-03-18T12:59:00Z,75.00,28.00
2026-03-18T13:00:00Z,75.00,28.00
2026-03-18T13:03:00Z,75.00,28.00
2026-03-18T13:11:00Z,75.00,28.00
2026-03-18T13:19:00Z,75.00,28.00
2026-03-18T13:22:00Z,75.00,28.00
2026-03-18T13:26:00Z,75.00,28.00
2026-03-18T13:27:00Z,75.00,28.00
2026-03-18T13:30:00Z,75.00,28.00
2026-03-18T13:34:00Z,75.00,28.00
2026-03-18T13:36:00Z,75.00,28.00
2026-03-18T13:42:00Z,75.00,28.00
2026-03-18T13:43:00Z,75.00,28.00
2026-03-18T13:48:00Z,75.00,28.00
2026-03-18T13:50:00Z,75.00,28.00
2026-03-18T13:53:00Z,75.00,28.00
2026-03-18T13:59:00Z,75.00,28.00
2026-03-18T14:01:00Z,75.00,28.00
2026-03-18T14:04:00Z,75.00,27.00
2026-03-18T14:08:00Z,75.00,27.00
2026-03-18T14:10:00Z,75.00,27.00
2026-03-18T14:12:00Z,74.00,27.00
2026-03-18T14:14:00Z,74.00,27.00
2026-03-18T14:17:00Z,74.00,27.00
2026-03-18T14:19:00Z,74.00,28.00
2026-03-18T14:20:00Z,73.00,28.00
2026-03-18T14:22:00Z,73.00,28.00
2026-03-18T14:23:00Z,73.00,28.00
2026-03-18T14:24:00Z,73.00,28.00
2026-03-18T14:26:00Z,73.00,28.00
2026-03-18T14:27:00Z,73.00,28.00
2026-03-18T14:29:00Z,74.00,28.00
2026-03-18T14:30:00Z,74.00,28.00
2026-03-18T14:31:00Z,74.00,28.00
2026-03-18T14:32:00Z,73.00,28.00
2026-03-18T14:36:00Z,74.00,28.00
2026-03-18T14:38:00Z,74.00,28.00
2026-03-18T14:40:00Z,74.00,28.00
2026-03-18T14:41:00Z,75.00,28.00
2026-03-18T14:42:00Z,74.00,26.20
2026-03-18T14:43:00Z,75.00,26.00
2026-03-18T14:44:00Z,75.00,28.00
2026-03-18T14:46:00Z,75.00,28.00
2026-03-18T14:47:00Z,75.00,27.00
2026-03-18T14:51:00Z,75.00,27.00
2026-03-18T14:55:00Z,75.38,27.00
2026-03-18T14:56:00Z,75.38,27.64
2026-03-18T14:58:00Z,76.00,28.00
2026-03-18T15:01:00Z,75.00,28.00
2026-03-18T15:02:00Z,75.00,27.00
2026-03-18T15:03:00Z,75.00,27.00
2026-03-18T15:05:00Z,75.00,27.00
2026-03-18T15:06:00Z,75.00,27.18
2026-03-18T15:08:00Z,75.00,28.00
2026-03-18T15:09:00Z,72.00,28.00
2026-03-18T15:10:00Z,72.00,28.00
2026-03-18T15:12:00Z,72.00,28.00
2026-03-18T15:17:00Z,75.00,28.00
2026-03-18T15:19:00Z,75.60,28.00
2026-03-18T15:23:00Z,76.00,28.00
2026-03-18T15:24:00Z,76.00,28.00
2026-03-18T15:25:00Z,76.00,28.00
2026-03-18T15:28:00Z,76.00,27.00
2026-03-18T15:29:00Z,76.00,27.00
2026-03-18T15:30:00Z,76.00,27.03
2026-03-18T15:34:00Z,76.00,28.00
2026-03-18T15:35:00Z,76.00,28.00
2026-03-18T15:36:00Z,76.00,28.00
2026-03-18T15:37:00Z,76.00,28.00
2026-03-18T15:38:00Z,76.00,28.00
2026-03-18T15:39:00Z,75.89,25.00
2026-03-18T15:41:00Z,76.00,28.00
2026-03-18T15:42:00Z,76.00,28.00
2026-03-18T15:43:00Z,76.00,28.00
2026-03-18T15:44:00Z,76.00,27.36
2026-03-18T15:45:00Z,76.00,27.00
2026-03-18T15:46:00Z,76.00,27.00
2026-03-18T15:47:00Z,76.00,27.53
2026-03-18T15:48:00Z,76.00,28.00
2026-03-18T15:49:00Z,76.00,26.59
2026-03-18T15:50:00Z,76.00,27.99
2026-03-18T15:51:00Z,76.15,27.00
2026-03-18T15:52:00Z,75.15,27.00
2026-03-18T15:53:00Z,75.00,27.16
2026-03-18T15:54:00Z,76.56,27.12
2026-03-18T15:55:00Z,76.82,26.98
2026-03-18T15:56:00Z,77.00,27.00
2026-03-18T15:57:00Z,76.00,27.00
2026-03-18T15:58:00Z,76.00,27.00
2026-03-18T15:59:00Z,76.00,25.00
2026-03-18T16:00:00Z,77.00,27.00
2026-03-18T16:01:00Z,75.26,27.00
2026-03-18T16:02:00Z,75.00,27.50
2026-03-18T16:03:00Z,75.00,27.50
2026-03-18T16:04:00Z,75.00,27.00
2026-03-18T16:05:00Z,75.00,28.00
2026-03-18T16:06:00Z,75.00,27.65
2026-03-18T16:07:00Z,74.76,27.01
2026-03-18T16:08:00Z,74.90,25.27
2026-03-18T16:09:00Z,76.00,26.81
2026-03-18T16:10:00Z,77.00,26.04
2026-03-18T16:11:00Z,77.28,25.98
2026-03-18T16:12:00Z,76.55,26.06
2026-03-18T16:13:00Z,78.70,22.64
2026-03-18T16:14:00Z,78.35,23.04
2026-03-18T16:15:00Z,78.69,22.69
2026-03-18T16:16:00Z,78.89,24.75
2026-03-18T16:17:00Z,74.81,27.23
2026-03-18T16:18:00Z,76.97,25.04
2026-03-18T16:19:00Z,77.24,23.21
2026-03-18T16:20:00Z,76.64,26.24
2026-03-18T16:21:00Z,78.31,23.55
2026-03-18T16:22:00Z,81.45,18.69
2026-03-18T16:23:00Z,81.70,20.37
2026-03-18T16:24:00Z,86.15,14.96
2026-03-18T16:25:00Z,85.68,15.54
2026-03-18T16:26:00Z,81.63,19.27
2026-03-18T16:27:00Z,83.54,17.41
2026-03-18T16:28:00Z,86.37,15.85
2026-03-18T16:29:00Z,87.68,13.56
2026-03-18T16:30:00Z,87.87,12.73
2026-03-18T16:31:00Z,87.32,13.01
2026-03-18T16:32:00Z,88.98,12.56
2026-03-18T16:33:00Z,88.57,12.85
2026-03-18T16:34:00Z,90.62,9.92
2026-03-18T16:35:00Z,90.95,9.62
2026-03-18T16:36:00Z,90.88,9.99
2026-03-18T16:37:00Z,90.97,9.83
2026-03-18T16:38:00Z,90.94,10.01
2026-03-18T16:39:00Z,90.95,10.57
2026-03-18T16:40:00Z,90.89,10.84
2026-03-18T16:41:00Z,89.32,10.83
2026-03-18T16:42:00Z,89.86,10.73
2026-03-18T16:43:00Z,89.92,11.00
2026-03-18T16:44:00Z,90.41,11.00
2026-03-18T16:45:00Z,90.13,9.98
2026-03-18T16:46:00Z,91.03,9.25
2026-03-18T16:47:00Z,91.96,9.08
2026-03-18T16:48:00Z,91.65,8.32
2026-03-18T16:49:00Z,92.04,8.99
2026-03-18T16:50:00Z,94.01,5.93
2026-03-18T16:51:00Z,96.08,3.98
2026-03-18T16:52:00Z,97.00,3.00
2026-03-18T16:53:00Z,96.31,3.84
2026-03-18T16:54:00Z,96.73,3.77
2026-03-18T16:55:00Z,96.12,4.19
2026-03-18T16:56:00Z,97.81,2.59
2026-03-18T16:57:00Z,96.90,3.23
2026-03-18T16:58:00Z,96.97,3.42
2026-03-18T16:59:00Z,96.89,4.00
2026-03-18T17:00:00Z,95.55,4.12
2026-03-18T17:01:00Z,96.14,4.43
2026-03-18T17:02:00Z,96.06,4.25
2026-03-18T17:03:00Z,95.82,4.63
2026-03-18T17:04:00Z,96.60,3.53
2026-03-18T17:05:00Z,97.99,2.70
2026-03-18T17:06:00Z,97.97,3.00
2026-03-18T17:07:00Z,98.75,1.12
2026-03-18T17:08:00Z,98.27,1.05
2026-03-18T17:09:00Z,99.00,1.00
2026-03-18T17:10:00Z,99.00,1.00
2026-03-18T17:11:00Z,99.00,1.00
2026-03-18T17:12:00Z,99.00,1.00
2026-03-18T17:13:00Z,99.00,1.00
2026-03-18T17:14:00Z,99.00,1.00
2026-03-18T17:15:00Z,98.86,1.01
2026-03-18T17:16:00Z,98.45,1.00
2026-03-18T17:17:00Z,99.00,1.00
2026-03-18T17:18:00Z,99.00,1.00
2026-03-18T17:19:00Z,98.99,1.04
2026-03-18T17:20:00Z,99.00,1.00
2026-03-18T17:21:00Z,99.00,1.02
2026-03-18T17:22:00Z,99.00,2.00
2026-03-18T17:23:00Z,99.00,2.00
2026-03-18T17:24:00Z,99.00,1.00
2026-03-18T17:25:00Z,99.00,1.00
2026-03-18T17:26:00Z,99.00,1.00
2026-03-18T17:27:00Z,99.00,1.00
2026-03-18T17:28:00Z,99.00,1.00
2026-03-18T17:29:00Z,99.00,1.00
2026-03-18T17:30:00Z,99.00,1.00
2026-03-18T17:31:00Z,99.00,1.00
2026-03-18T17:32:00Z,99.00,1.00
2026-03-18T17:33:00Z,98.98,1.03
2026-03-18T17:34:00Z,98.85,1.93
2026-03-18T17:35:00Z,98.27,1.46
2026-03-18T17:36:00Z,99.00,1.00
2026-03-18T17:37:00Z,99.00,1.59
2026-03-18T17:38:00Z,99.00,1.59
2026-03-18T17:39:00Z,99.00,1.59
2026-03-18T17:40:00Z,99.00,1.59
2026-03-18T17:42:00Z,99.00,1.59
