# event_ticker=KXATPMATCH-26FEB27HANGAU
# final_score=3-6 6-2 6-2
# match_winner=Yannick Hanfmann
# fav_player=Yannick Hanfmann
# dog_player=Vilius Gaubas
# kalshi_date=2026-02-27
timestamp,Yannick Hanfmann,Vilius Gaubas
2026-02-27T04:18:00Z,,31.00
2026-02-27T04:20:00Z,,31.00
2026-02-27T04:22:00Z,,31.00
2026-02-27T04:26:00Z,70.00,31.00
2026-02-27T04:36:00Z,70.00,31.00
2026-02-27T04:45:00Z,70.00,31.00
2026-02-27T04:51:00Z,70.00,31.00
2026-02-27T05:13:00Z,70.00,31.00
2026-02-27T05:28:00Z,70.00,31.00
2026-02-27T05:29:00Z,70.00,31.00
2026-02-27T05:32:00Z,69.00,31.00
2026-02-27T05:49:00Z,70.00,31.00
2026-02-27T06:01:00Z,70.00,31.00
2026-02-27T06:12:00Z,70.00,31.00
2026-02-27T06:21:00Z,70.78,31.00
2026-02-27T06:26:00Z,71.00,31.00
2026-02-27T06:27:00Z,71.00,30.00
2026-02-27T06:30:00Z,71.00,30.00
2026-02-27T06:40:00Z,71.00,30.00
2026-02-27T06:42:00Z,71.00,30.00
2026-02-27T06:51:00Z,71.00,30.00
2026-02-27T07:07:00Z,71.00,30.00
2026-02-27T07:13:00Z,69.18,30.00
2026-02-27T07:21:00Z,70.00,30.00
2026-02-27T07:23:00Z,70.00,30.00
2026-02-27T07:31:00Z,70.00,30.00
2026-02-27T07:32:00Z,71.00,30.00
2026-02-27T07:36:00Z,71.00,30.00
2026-02-27T07:39:00Z,71.00,30.00
2026-02-27T07:55:00Z,71.00,30.51
2026-02-27T07:57:00Z,71.00,31.00
2026-02-27T07:59:00Z,71.00,29.00
2026-02-27T08:05:00Z,71.00,30.98
2026-02-27T08:11:00Z,71.00,31.00
2026-02-27T08:19:00Z,71.00,31.00
2026-02-27T08:55:00Z,71.00,31.00
2026-02-27T09:03:00Z,72.00,31.00
2026-02-27T09:14:00Z,72.00,31.00
2026-02-27T09:54:00Z,72.00,31.00
2026-02-27T09:58:00Z,72.00,30.00
2026-02-27T09:59:00Z,72.00,30.00
2026-02-27T10:02:00Z,72.00,30.00
2026-02-27T10:04:00Z,72.00,30.00
2026-02-27T10:05:00Z,72.00,30.00
2026-02-27T10:41:00Z,71.00,30.00
2026-02-27T11:02:00Z,72.00,30.00
2026-02-27T11:09:00Z,72.00,30.00
2026-02-27T11:12:00Z,72.00,29.00
2026-02-27T11:29:00Z,72.00,29.00
2026-02-27T11:33:00Z,72.00,29.00
2026-02-27T11:35:00Z,72.00,29.00
2026-02-27T11:40:00Z,72.00,29.00
2026-02-27T11:41:00Z,72.00,29.00
2026-02-27T11:42:00Z,72.00,29.00
2026-02-27T11:43:00Z,72.00,29.00
2026-02-27T11:53:00Z,72.00,29.00
2026-02-27T12:03:00Z,72.00,29.00
2026-02-27T12:06:00Z,72.00,29.00
2026-02-27T12:23:00Z,72.00,29.00
2026-02-27T12:33:00Z,72.00,29.00
2026-02-27T12:34:00Z,72.00,29.00
2026-02-27T12:35:00Z,73.00,29.00
2026-02-27T12:43:00Z,73.00,29.00
2026-02-27T12:44:00Z,73.00,29.00
2026-02-27T12:56:00Z,73.00,29.00
2026-02-27T12:57:00Z,73.00,29.00
2026-02-27T13:01:00Z,73.00,29.00
2026-02-27T13:04:00Z,73.00,29.00
2026-02-27T13:05:00Z,73.00,29.00
2026-02-27T13:07:00Z,73.00,29.00
2026-02-27T13:11:00Z,73.00,29.00
2026-02-27T13:12:00Z,73.00,29.00
2026-02-27T13:39:00Z,73.00,29.00
2026-02-27T13:40:00Z,73.00,29.00
2026-02-27T13:41:00Z,73.00,29.00
2026-02-27T13:42:00Z,73.00,29.00
2026-02-27T13:45:00Z,73.00,29.00
2026-02-27T13:46:00Z,73.00,29.00
2026-02-27T13:49:00Z,73.00,29.00
2026-02-27T13:51:00Z,71.00,29.00
2026-02-27T13:53:00Z,73.06,29.00
2026-02-27T13:57:00Z,73.00,27.00
2026-02-27T13:59:00Z,73.00,28.00
2026-02-27T14:01:00Z,73.00,28.00
2026-02-27T14:02:00Z,73.00,28.00
2026-02-27T14:12:00Z,73.00,28.00
2026-02-27T14:17:00Z,73.00,28.00
2026-02-27T14:24:00Z,73.00,28.00
2026-02-27T14:26:00Z,73.00,28.00
2026-02-27T14:27:00Z,72.02,28.00
2026-02-27T14:31:00Z,73.00,28.00
2026-02-27T14:32:00Z,73.00,28.00
2026-02-27T14:33:00Z,73.00,28.00
2026-02-27T14:40:00Z,73.00,28.00
2026-02-27T14:41:00Z,72.98,28.00
2026-02-27T14:42:00Z,72.98,28.00
2026-02-27T14:43:00Z,72.98,28.00
2026-02-27T14:44:00Z,73.00,28.00
2026-02-27T14:45:00Z,73.00,28.00
2026-02-27T14:46:00Z,73.00,28.00
2026-02-27T14:48:00Z,73.00,28.00
2026-02-27T14:51:00Z,73.00,28.00
2026-02-27T14:53:00Z,72.00,28.40
2026-02-27T14:54:00Z,72.00,29.00
2026-02-27T14:55:00Z,72.00,29.00
2026-02-27T14:56:00Z,72.00,29.00
2026-02-27T14:57:00Z,72.00,29.00
2026-02-27T14:58:00Z,72.00,29.00
2026-02-27T14:59:00Z,72.00,29.00
2026-02-27T15:00:00Z,72.00,30.00
2026-02-27T15:01:00Z,72.00,30.00
2026-02-27T15:03:00Z,72.00,30.00
2026-02-27T15:04:00Z,71.00,30.00
2026-02-27T15:05:00Z,71.00,30.00
2026-02-27T15:06:00Z,71.00,30.00
2026-02-27T15:07:00Z,71.00,30.00
2026-02-27T15:08:00Z,71.00,30.00
2026-02-27T15:09:00Z,71.00,30.00
2026-02-27T15:10:00Z,71.00,30.00
2026-02-27T15:12:00Z,70.93,30.00
2026-02-27T15:13:00Z,71.00,30.00
2026-02-27T15:15:00Z,71.00,30.00
2026-02-27T15:16:00Z,71.00,30.00
2026-02-27T15:17:00Z,71.00,30.00
2026-02-27T15:18:00Z,71.00,30.00
2026-02-27T15:19:00Z,71.00,30.00
2026-02-27T15:20:00Z,72.00,30.00
2026-02-27T15:22:00Z,72.00,30.00
2026-02-27T15:24:00Z,72.00,30.00
2026-02-27T15:25:00Z,72.00,30.00
2026-02-27T15:27:00Z,71.97,30.00
2026-02-27T15:28:00Z,71.97,30.00
2026-02-27T15:29:00Z,71.97,29.00
2026-02-27T15:31:00Z,72.00,29.00
2026-02-27T15:32:00Z,72.00,29.00
2026-02-27T15:33:00Z,72.00,29.00
2026-02-27T15:34:00Z,72.00,29.00
2026-02-27T15:35:00Z,72.00,29.00
2026-02-27T15:36:00Z,72.00,30.00
2026-02-27T15:38:00Z,72.00,30.00
2026-02-27T15:41:00Z,72.00,29.00
2026-02-27T15:42:00Z,72.00,30.00
2026-02-27T15:45:00Z,72.00,30.00
2026-02-27T15:46:00Z,72.00,30.00
2026-02-27T15:47:00Z,72.00,30.00
2026-02-27T15:48:00Z,72.00,30.00
2026-02-27T15:51:00Z,72.00,30.00
2026-02-27T15:52:00Z,72.00,30.00
2026-02-27T15:54:00Z,72.00,30.00
2026-02-27T15:55:00Z,72.00,30.00
2026-02-27T15:56:00Z,72.00,30.00
2026-02-27T15:57:00Z,72.00,30.00
2026-02-27T15:58:00Z,72.00,30.00
2026-02-27T15:59:00Z,72.00,30.00
2026-02-27T16:01:00Z,72.00,29.00
2026-02-27T16:02:00Z,72.00,29.00
2026-02-27T16:03:00Z,72.00,30.00
2026-02-27T16:04:00Z,72.00,30.00
2026-02-27T16:05:00Z,73.00,30.00
2026-02-27T16:06:00Z,72.00,30.00
2026-02-27T16:07:00Z,73.00,29.85
2026-02-27T16:08:00Z,72.97,29.39
2026-02-27T16:09:00Z,73.00,29.99
2026-02-27T16:10:00Z,75.74,29.30
2026-02-27T16:11:00Z,77.89,23.40
2026-02-27T16:12:00Z,82.03,18.16
2026-02-27T16:13:00Z,84.15,17.34
2026-02-27T16:14:00Z,81.56,17.56
2026-02-27T16:15:00Z,81.90,18.84
2026-02-27T16:16:00Z,80.31,21.03
2026-02-27T16:17:00Z,73.00,27.80
2026-02-27T16:18:00Z,78.62,27.13
2026-02-27T16:19:00Z,70.12,30.02
2026-02-27T16:20:00Z,66.96,34.29
2026-02-27T16:21:00Z,66.00,34.83
2026-02-27T16:22:00Z,68.87,34.87
2026-02-27T16:23:00Z,70.23,31.61
2026-02-27T16:24:00Z,72.21,33.11
2026-02-27T16:25:00Z,74.06,23.21
2026-02-27T16:26:00Z,81.91,22.49
2026-02-27T16:27:00Z,76.09,23.92
2026-02-27T16:28:00Z,71.25,28.38
2026-02-27T16:29:00Z,73.02,23.22
2026-02-27T16:30:00Z,70.11,29.94
2026-02-27T16:31:00Z,72.96,28.93
2026-02-27T16:32:00Z,68.42,33.59
2026-02-27T16:33:00Z,66.59,32.89
2026-02-27T16:34:00Z,68.00,33.04
2026-02-27T16:35:00Z,66.00,33.87
2026-02-27T16:36:00Z,64.64,38.54
2026-02-27T16:37:00Z,67.16,32.13
2026-02-27T16:38:00Z,61.32,40.02
2026-02-27T16:39:00Z,60.97,38.63
2026-02-27T16:40:00Z,59.00,42.48
2026-02-27T16:41:00Z,57.13,43.02
2026-02-27T16:42:00Z,59.95,38.97
2026-02-27T16:43:00Z,52.20,49.25
2026-02-27T16:44:00Z,45.72,53.90
2026-02-27T16:45:00Z,40.04,59.57
2026-02-27T16:46:00Z,42.92,58.06
2026-02-27T16:47:00Z,46.26,52.04
2026-02-27T16:48:00Z,44.76,57.77
2026-02-27T16:49:00Z,42.00,58.16
2026-02-27T16:50:00Z,42.60,59.00
2026-02-27T16:51:00Z,42.67,59.45
2026-02-27T16:52:00Z,43.44,58.60
2026-02-27T16:53:00Z,45.44,59.22
2026-02-27T16:54:00Z,41.58,60.44
2026-02-27T16:55:00Z,41.32,61.79
2026-02-27T16:56:00Z,44.33,57.18
2026-02-27T16:57:00Z,50.68,50.50
2026-02-27T16:58:00Z,50.28,49.35
2026-02-27T16:59:00Z,48.63,50.20
2026-02-27T17:00:00Z,53.01,52.27
2026-02-27T17:01:00Z,44.50,55.16
2026-02-27T17:02:00Z,40.93,59.93
2026-02-27T17:03:00Z,41.65,59.84
2026-02-27T17:04:00Z,43.44,58.51
2026-02-27T17:05:00Z,44.14,58.79
2026-02-27T17:06:00Z,42.46,59.83
2026-02-27T17:07:00Z,38.01,63.82
2026-02-27T17:08:00Z,38.74,63.37
2026-02-27T17:09:00Z,34.18,66.34
2026-02-27T17:10:00Z,36.38,65.59
2026-02-27T17:11:00Z,37.69,62.81
2026-02-27T17:12:00Z,38.70,62.32
2026-02-27T17:13:00Z,42.78,58.04
2026-02-27T17:14:00Z,44.06,56.97
2026-02-27T17:15:00Z,43.21,58.77
2026-02-27T17:16:00Z,44.86,56.71
2026-02-27T17:17:00Z,47.10,55.42
2026-02-27T17:18:00Z,56.33,45.24
2026-02-27T17:19:00Z,60.47,38.33
2026-02-27T17:20:00Z,64.70,35.55
2026-02-27T17:21:00Z,65.38,35.13
2026-02-27T17:22:00Z,64.95,34.81
2026-02-27T17:23:00Z,65.81,35.27
2026-02-27T17:24:00Z,65.57,35.88
2026-02-27T17:25:00Z,63.76,37.69
2026-02-27T17:26:00Z,67.90,33.48
2026-02-27T17:27:00Z,66.08,34.17
2026-02-27T17:28:00Z,67.69,33.47
2026-02-27T17:29:00Z,63.09,38.67
2026-02-27T17:30:00Z,63.37,38.85
2026-02-27T17:31:00Z,64.42,37.10
2026-02-27T17:32:00Z,65.61,36.27
2026-02-27T17:33:00Z,63.98,36.41
2026-02-27T17:34:00Z,62.22,38.56
2026-02-27T17:35:00Z,61.04,41.17
2026-02-27T17:36:00Z,59.51,42.59
2026-02-27T17:37:00Z,58.29,43.44
2026-02-27T17:38:00Z,63.11,36.70
2026-02-27T17:39:00Z,65.85,36.57
2026-02-27T17:40:00Z,65.43,35.44
2026-02-27T17:41:00Z,65.03,35.52
2026-02-27T17:42:00Z,66.67,33.24
2026-02-27T17:43:00Z,68.19,31.19
2026-02-27T17:44:00Z,70.16,30.22
2026-02-27T17:45:00Z,71.28,29.51
2026-02-27T17:46:00Z,69.82,31.04
2026-02-27T17:47:00Z,69.33,31.93
2026-02-27T17:48:00Z,68.90,32.21
2026-02-27T17:49:00Z,69.00,31.93
2026-02-27T17:50:00Z,68.98,31.92
2026-02-27T17:51:00Z,69.96,31.56
2026-02-27T17:52:00Z,72.34,29.10
2026-02-27T17:53:00Z,74.60,27.40
2026-02-27T17:54:00Z,72.57,29.33
2026-02-27T17:55:00Z,72.31,28.50
2026-02-27T17:56:00Z,70.76,28.96
2026-02-27T17:57:00Z,66.37,35.46
2026-02-27T17:58:00Z,65.93,34.82
2026-02-27T17:59:00Z,60.26,40.78
2026-02-27T18:00:00Z,64.97,36.57
2026-02-27T18:01:00Z,67.48,33.74
2026-02-27T18:02:00Z,66.96,35.03
2026-02-27T18:03:00Z,67.93,32.63
2026-02-27T18:04:00Z,67.55,34.11
2026-02-27T18:05:00Z,69.15,32.49
2026-02-27T18:06:00Z,77.34,21.88
2026-02-27T18:07:00Z,85.96,16.80
2026-02-27T18:08:00Z,88.80,10.94
2026-02-27T18:09:00Z,94.39,5.72
