# event_ticker=KXATPMATCH-26FEB15DZUMAR
# final_score=0-6 7-6(5) 6-4
# score_resolution=0-6 7-6 6-4
# match_winner=Damir Dzumhur
# fav_player=Damir Dzumhur
# dog_player=Pedro Martinez
# kalshi_date=2026-02-15
timestamp,Damir Dzumhur,Pedro Martinez
2026-02-17T22:44:00Z,42.00,58.00
2026-02-17T22:45:00Z,42.00,58.72
2026-02-17T22:48:00Z,43.00,58.00
2026-02-17T22:49:00Z,43.00,58.00
2026-02-17T22:50:00Z,43.00,58.00
2026-02-17T22:51:00Z,43.00,58.00
2026-02-17T22:52:00Z,43.00,57.00
2026-02-17T22:53:00Z,43.00,57.72
2026-02-17T22:54:00Z,43.00,58.00
2026-02-17T22:55:00Z,44.00,58.00
2026-02-17T22:56:00Z,44.00,58.00
2026-02-17T22:57:00Z,44.00,58.00
2026-02-17T22:58:00Z,44.00,58.00
2026-02-17T23:00:00Z,44.00,58.00
2026-02-17T23:01:00Z,44.00,58.00
2026-02-17T23:03:00Z,44.00,58.00
2026-02-17T23:04:00Z,44.00,58.00
2026-02-17T23:05:00Z,44.00,58.00
2026-02-17T23:07:00Z,44.00,58.00
2026-02-17T23:08:00Z,42.00,58.00
2026-02-17T23:09:00Z,42.00,58.00
2026-02-17T23:10:00Z,44.00,57.71
2026-02-17T23:12:00Z,44.00,58.00
2026-02-17T23:14:00Z,44.00,58.00
2026-02-17T23:15:00Z,44.00,58.00
2026-02-17T23:18:00Z,44.00,58.00
2026-02-17T23:19:00Z,44.00,58.00
2026-02-17T23:21:00Z,44.00,58.00
2026-02-17T23:22:00Z,44.00,58.00
2026-02-17T23:23:00Z,44.00,58.00
2026-02-17T23:24:00Z,43.00,58.00
2026-02-17T23:25:00Z,43.00,58.00
2026-02-17T23:26:00Z,42.08,62.24
2026-02-17T23:27:00Z,36.56,72.54
2026-02-17T23:28:00Z,31.00,70.08
2026-02-17T23:29:00Z,31.00,70.27
2026-02-17T23:30:00Z,31.00,69.00
2026-02-17T23:31:00Z,29.07,72.55
2026-02-17T23:32:00Z,28.00,73.37
2026-02-17T23:33:00Z,31.50,72.00
2026-02-17T23:34:00Z,37.14,66.63
2026-02-17T23:35:00Z,31.95,66.63
2026-02-17T23:36:00Z,33.00,74.00
2026-02-17T23:37:00Z,28.95,75.86
2026-02-17T23:38:00Z,25.82,75.40
2026-02-17T23:39:00Z,19.10,80.74
2026-02-17T23:40:00Z,18.00,81.99
2026-02-17T23:41:00Z,19.00,82.00
2026-02-17T23:42:00Z,17.00,82.00
2026-02-17T23:43:00Z,18.11,81.96
2026-02-17T23:44:00Z,18.00,80.40
2026-02-17T23:45:00Z,17.00,85.00
2026-02-17T23:46:00Z,17.00,83.85
2026-02-17T23:47:00Z,20.00,80.56
2026-02-17T23:48:00Z,16.82,82.00
2026-02-17T23:49:00Z,15.96,85.13
2026-02-17T23:50:00Z,12.37,87.92
2026-02-17T23:51:00Z,13.18,88.00
2026-02-17T23:52:00Z,14.00,90.29
2026-02-17T23:53:00Z,12.65,90.59
2026-02-17T23:54:00Z,12.00,89.00
2026-02-17T23:55:00Z,12.00,88.36
2026-02-17T23:56:00Z,12.00,88.82
2026-02-17T23:57:00Z,12.11,89.00
2026-02-17T23:58:00Z,11.00,89.00
2026-02-17T23:59:00Z,14.00,89.24
2026-02-18T00:00:00Z,12.26,88.34
2026-02-18T00:01:00Z,16.34,85.02
2026-02-18T00:02:00Z,18.00,83.23
2026-02-18T00:03:00Z,20.45,82.49
2026-02-18T00:04:00Z,20.48,82.33
2026-02-18T00:05:00Z,22.93,78.39
2026-02-18T00:06:00Z,28.02,74.66
2026-02-18T00:07:00Z,34.48,68.99
2026-02-18T00:08:00Z,32.36,69.28
2026-02-18T00:09:00Z,30.18,72.02
2026-02-18T00:10:00Z,29.65,72.75
2026-02-18T00:11:00Z,27.96,74.91
2026-02-18T00:12:00Z,26.04,79.59
2026-02-18T00:13:00Z,21.11,80.25
2026-02-18T00:14:00Z,21.00,80.00
2026-02-18T00:15:00Z,24.88,77.12
2026-02-18T00:16:00Z,27.09,75.40
2026-02-18T00:17:00Z,27.66,74.04
2026-02-18T00:18:00Z,32.22,69.61
2026-02-18T00:19:00Z,35.92,66.58
2026-02-18T00:20:00Z,36.72,63.41
2026-02-18T00:21:00Z,37.89,64.42
2026-02-18T00:22:00Z,37.26,64.51
2026-02-18T00:23:00Z,37.70,64.42
2026-02-18T00:24:00Z,37.94,65.00
2026-02-18T00:25:00Z,37.78,64.77
2026-02-18T00:26:00Z,37.53,64.34
2026-02-18T00:27:00Z,37.71,64.92
2026-02-18T00:28:00Z,36.93,65.00
2026-02-18T00:29:00Z,35.98,64.95
2026-02-18T00:30:00Z,39.00,62.74
2026-02-18T00:31:00Z,41.19,60.66
2026-02-18T00:32:00Z,43.78,58.00
2026-02-18T00:33:00Z,44.33,56.39
2026-02-18T00:34:00Z,44.90,56.97
2026-02-18T00:35:00Z,43.61,57.30
2026-02-18T00:36:00Z,42.41,57.89
2026-02-18T00:37:00Z,41.22,59.41
2026-02-18T00:38:00Z,38.74,64.08
2026-02-18T00:39:00Z,33.60,67.17
2026-02-18T00:40:00Z,27.26,72.76
2026-02-18T00:41:00Z,25.90,74.98
2026-02-18T00:42:00Z,25.60,74.99
2026-02-18T00:43:00Z,28.41,69.79
2026-02-18T00:44:00Z,27.16,74.38
2026-02-18T00:45:00Z,22.40,79.05
2026-02-18T00:46:00Z,20.87,80.86
2026-02-18T00:47:00Z,20.11,80.19
2026-02-18T00:48:00Z,14.45,86.57
2026-02-18T00:49:00Z,6.27,93.51
2026-02-18T00:50:00Z,10.88,90.18
2026-02-18T00:51:00Z,21.89,79.51
2026-02-18T00:52:00Z,24.70,75.99
2026-02-18T00:53:00Z,24.33,76.00
2026-02-18T00:54:00Z,25.46,71.48
2026-02-18T00:55:00Z,25.58,75.89
2026-02-18T00:56:00Z,22.02,78.36
2026-02-18T00:57:00Z,26.00,78.48
2026-02-18T00:58:00Z,19.60,81.58
2026-02-18T00:59:00Z,20.37,79.06
2026-02-18T01:00:00Z,32.39,69.26
2026-02-18T01:01:00Z,32.32,67.90
2026-02-18T01:02:00Z,26.41,76.42
2026-02-18T01:03:00Z,18.46,82.66
2026-02-18T01:04:00Z,19.95,82.22
2026-02-18T01:05:00Z,20.63,76.22
2026-02-18T01:06:00Z,21.85,79.54
2026-02-18T01:07:00Z,22.90,81.25
2026-02-18T01:08:00Z,37.24,67.48
2026-02-18T01:09:00Z,39.26,59.95
2026-02-18T01:10:00Z,39.30,60.99
2026-02-18T01:11:00Z,39.15,61.00
2026-02-18T01:12:00Z,38.30,60.53
2026-02-18T01:13:00Z,39.98,60.61
2026-02-18T01:14:00Z,39.06,61.00
2026-02-18T01:15:00Z,39.04,63.44
2026-02-18T01:16:00Z,38.25,62.00
2026-02-18T01:17:00Z,38.99,61.85
2026-02-18T01:18:00Z,38.39,62.00
2026-02-18T01:19:00Z,39.08,61.93
2026-02-18T01:20:00Z,39.00,62.00
2026-02-18T01:21:00Z,43.48,62.85
2026-02-18T01:22:00Z,34.88,65.83
2026-02-18T01:23:00Z,30.66,69.93
2026-02-18T01:24:00Z,28.06,71.27
2026-02-18T01:25:00Z,30.63,69.41
2026-02-18T01:26:00Z,25.27,73.29
2026-02-18T01:27:00Z,24.64,73.96
2026-02-18T01:28:00Z,36.47,66.70
2026-02-18T01:29:00Z,40.39,60.44
2026-02-18T01:30:00Z,47.43,53.36
2026-02-18T01:31:00Z,56.27,52.06
2026-02-18T01:32:00Z,59.89,39.30
2026-02-18T01:33:00Z,60.13,39.10
2026-02-18T01:34:00Z,56.24,42.31
2026-02-18T01:35:00Z,49.07,50.81
2026-02-18T01:36:00Z,43.13,59.82
2026-02-18T01:37:00Z,34.78,62.19
2026-02-18T01:38:00Z,35.18,64.60
2026-02-18T01:39:00Z,47.83,55.29
2026-02-18T01:40:00Z,60.98,41.61
2026-02-18T01:41:00Z,62.81,37.73
2026-02-18T01:42:00Z,60.18,39.26
2026-02-18T01:43:00Z,59.44,41.27
2026-02-18T01:44:00Z,70.52,26.17
2026-02-18T01:45:00Z,75.07,23.67
2026-02-18T01:46:00Z,76.68,23.37
2026-02-18T01:47:00Z,69.93,30.31
2026-02-18T01:48:00Z,66.52,33.80
2026-02-18T01:49:00Z,66.37,33.58
2026-02-18T01:50:00Z,68.81,32.78
2026-02-18T01:51:00Z,65.32,35.53
2026-02-18T01:52:00Z,80.52,17.46
2026-02-18T01:53:00Z,86.05,13.84
2026-02-18T01:54:00Z,88.06,11.74
2026-02-18T01:55:00Z,86.97,12.87
2026-02-18T01:56:00Z,87.63,13.29
2026-02-18T01:57:00Z,83.71,16.78
2026-02-18T01:58:00Z,79.86,20.86
2026-02-18T01:59:00Z,78.98,20.63
2026-02-18T02:00:00Z,80.91,18.56
2026-02-18T02:01:00Z,89.71,10.18
2026-02-18T02:02:00Z,82.58,19.56
2026-02-18T02:03:00Z,65.96,35.24
2026-02-18T02:04:00Z,92.71,6.74
2026-02-18T02:05:00Z,99.00,1.00
2026-02-18T02:06:00Z,99.00,1.00
2026-02-18T02:07:00Z,99.00,1.00
2026-02-18T02:08:00Z,99.00,1.00
2026-02-18T02:09:00Z,99.00,1.00
2026-02-18T02:10:00Z,99.00,1.00
2026-02-18T02:11:00Z,99.00,1.00
2026-02-18T02:12:00Z,99.00,1.00
