# event_ticker=KXATPCHALLENGERMATCH-26FEB20KOUBAS
# final_score=6-3 6-3
# match_winner=Moise Kouame
# fav_player=Moise Kouame
# dog_player=Nishesh Basavareddy
# kalshi_date=2026-02-20
timestamp,Moise Kouame,Nishesh Basavareddy
2026-02-20T14:15:00Z,32.61,67.00
2026-02-20T14:16:00Z,32.61,67.00
2026-02-20T14:20:00Z,35.00,67.00
2026-02-20T14:21:00Z,35.00,67.00
2026-02-20T14:24:00Z,35.00,67.00
2026-02-20T14:28:00Z,36.00,67.00
2026-02-20T14:31:00Z,36.00,66.00
2026-02-20T14:37:00Z,36.00,66.00
2026-02-20T14:38:00Z,36.00,66.00
2026-02-20T14:40:00Z,36.56,66.00
2026-02-20T14:42:00Z,36.56,66.00
2026-02-20T14:45:00Z,37.00,66.00
2026-02-20T14:46:00Z,37.00,66.00
2026-02-20T14:48:00Z,37.00,66.00
2026-02-20T14:50:00Z,37.00,66.00
2026-02-20T14:51:00Z,37.00,66.25
2026-02-20T14:52:00Z,37.00,66.00
2026-02-20T14:53:00Z,37.00,66.00
2026-02-20T14:55:00Z,36.00,66.00
2026-02-20T14:56:00Z,36.00,66.00
2026-02-20T14:57:00Z,36.00,66.00
2026-02-20T14:58:00Z,34.46,68.78
2026-02-20T14:59:00Z,34.46,66.00
2026-02-20T15:00:00Z,34.46,66.00
2026-02-20T15:01:00Z,36.00,66.00
2026-02-20T15:03:00Z,36.00,65.68
2026-02-20T15:04:00Z,36.00,66.00
2026-02-20T15:05:00Z,36.00,66.00
2026-02-20T15:06:00Z,36.00,66.00
2026-02-20T15:07:00Z,36.00,66.00
2026-02-20T15:08:00Z,36.00,66.00
2026-02-20T15:09:00Z,36.00,66.00
2026-02-20T15:11:00Z,36.00,66.00
2026-02-20T15:14:00Z,36.00,66.00
2026-02-20T15:15:00Z,36.00,66.00
2026-02-20T15:16:00Z,36.00,66.00
2026-02-20T15:17:00Z,36.00,66.00
2026-02-20T15:18:00Z,36.00,66.00
2026-02-20T15:19:00Z,36.00,66.00
2026-02-20T15:20:00Z,36.00,66.00
2026-02-20T15:21:00Z,35.92,65.01
2026-02-20T15:22:00Z,40.00,62.64
2026-02-20T15:23:00Z,40.59,61.98
2026-02-20T15:24:00Z,38.94,63.01
2026-02-20T15:25:00Z,38.09,62.94
2026-02-20T15:26:00Z,39.92,61.00
2026-02-20T15:27:00Z,40.07,59.28
2026-02-20T15:28:00Z,42.30,62.00
2026-02-20T15:29:00Z,41.10,61.00
2026-02-20T15:30:00Z,38.35,62.64
2026-02-20T15:31:00Z,43.87,59.95
2026-02-20T15:32:00Z,41.41,57.81
2026-02-20T15:33:00Z,35.85,65.24
2026-02-20T15:34:00Z,35.31,65.92
2026-02-20T15:35:00Z,38.64,62.15
2026-02-20T15:36:00Z,36.13,64.33
2026-02-20T15:37:00Z,37.05,64.00
2026-02-20T15:38:00Z,38.25,64.00
2026-02-20T15:39:00Z,40.56,61.67
2026-02-20T15:40:00Z,45.00,57.44
2026-02-20T15:41:00Z,42.68,61.05
2026-02-20T15:42:00Z,43.14,57.96
2026-02-20T15:43:00Z,35.68,66.26
2026-02-20T15:44:00Z,37.62,63.02
2026-02-20T15:45:00Z,33.98,67.22
2026-02-20T15:46:00Z,31.80,70.78
2026-02-20T15:47:00Z,29.19,74.02
2026-02-20T15:48:00Z,32.54,69.82
2026-02-20T15:49:00Z,37.75,65.83
2026-02-20T15:50:00Z,37.96,63.07
2026-02-20T15:51:00Z,42.21,62.09
2026-02-20T15:52:00Z,47.96,53.29
2026-02-20T15:53:00Z,46.52,54.96
2026-02-20T15:54:00Z,53.80,48.73
2026-02-20T15:55:00Z,55.87,45.83
2026-02-20T15:56:00Z,46.13,55.58
2026-02-20T15:57:00Z,51.84,52.56
2026-02-20T15:58:00Z,45.28,55.71
2026-02-20T15:59:00Z,49.51,52.76
2026-02-20T16:00:00Z,53.49,50.60
2026-02-20T16:01:00Z,49.15,52.95
2026-02-20T16:02:00Z,49.78,53.07
2026-02-20T16:03:00Z,50.65,53.80
2026-02-20T16:04:00Z,46.59,55.96
2026-02-20T16:05:00Z,45.36,58.20
2026-02-20T16:06:00Z,57.64,46.11
2026-02-20T16:07:00Z,54.75,48.58
2026-02-20T16:08:00Z,54.73,46.64
2026-02-20T16:09:00Z,58.11,42.56
2026-02-20T16:10:00Z,61.28,43.20
2026-02-20T16:11:00Z,58.43,44.00
2026-02-20T16:12:00Z,56.11,44.68
2026-02-20T16:13:00Z,56.57,46.05
2026-02-20T16:14:00Z,48.74,51.73
2026-02-20T16:15:00Z,41.97,59.10
2026-02-20T16:16:00Z,47.66,51.21
2026-02-20T16:17:00Z,56.62,43.34
2026-02-20T16:18:00Z,59.94,41.20
2026-02-20T16:19:00Z,59.69,42.99
2026-02-20T16:20:00Z,61.00,42.60
2026-02-20T16:21:00Z,58.20,41.98
2026-02-20T16:22:00Z,61.31,41.78
2026-02-20T16:23:00Z,61.46,39.01
2026-02-20T16:24:00Z,61.10,39.35
2026-02-20T16:25:00Z,60.26,39.11
2026-02-20T16:26:00Z,60.66,40.65
2026-02-20T16:27:00Z,67.42,34.46
2026-02-20T16:28:00Z,60.09,39.83
2026-02-20T16:29:00Z,59.95,42.24
2026-02-20T16:30:00Z,58.34,42.96
2026-02-20T16:31:00Z,54.88,45.05
2026-02-20T16:32:00Z,58.44,43.97
2026-02-20T16:33:00Z,52.66,49.90
2026-02-20T16:34:00Z,54.82,45.35
2026-02-20T16:35:00Z,56.81,45.18
2026-02-20T16:36:00Z,59.33,43.99
2026-02-20T16:37:00Z,57.02,45.10
2026-02-20T16:38:00Z,61.32,41.55
2026-02-20T16:39:00Z,56.79,45.90
2026-02-20T16:40:00Z,53.87,46.63
2026-02-20T16:41:00Z,54.65,46.57
2026-02-20T16:42:00Z,54.86,47.38
2026-02-20T16:43:00Z,53.50,48.94
2026-02-20T16:44:00Z,58.78,43.01
2026-02-20T16:45:00Z,60.92,40.33
2026-02-20T16:46:00Z,60.67,43.27
2026-02-20T16:47:00Z,54.88,46.80
2026-02-20T16:48:00Z,53.88,48.48
2026-02-20T16:49:00Z,58.81,46.87
2026-02-20T16:50:00Z,60.37,42.22
2026-02-20T16:51:00Z,58.33,43.35
2026-02-20T16:52:00Z,60.41,41.73
2026-02-20T16:53:00Z,62.58,36.79
2026-02-20T16:54:00Z,66.63,35.80
2026-02-20T16:55:00Z,79.21,21.83
2026-02-20T16:56:00Z,85.94,13.79
2026-02-20T16:57:00Z,84.12,15.44
2026-02-20T16:58:00Z,83.40,16.89
2026-02-20T16:59:00Z,85.38,17.20
2026-02-20T17:00:00Z,90.90,7.49
2026-02-20T17:01:00Z,95.05,4.81
2026-02-20T17:02:00Z,97.28,2.64
2026-02-20T17:03:00Z,96.90,3.50
2026-02-20T17:04:00Z,95.28,4.70
2026-02-20T17:05:00Z,97.04,4.70
2026-02-20T17:06:00Z,94.92,5.31
2026-02-20T17:07:00Z,93.27,7.11
2026-02-20T17:08:00Z,96.25,4.56
2026-02-20T17:09:00Z,96.92,5.40
2026-02-20T17:10:00Z,98.98,2.57
2026-02-20T17:11:00Z,99.00,2.57
2026-02-20T17:12:00Z,99.00,2.57
