# event_ticker=KXATPCHALLENGERMATCH-26FEB27BLAGAS
# final_score=6-4 6-1
# match_winner=Hugo Gaston
# fav_player=Hugo Gaston
# dog_player=Ugo Blanchet
# kalshi_date=2026-02-27
timestamp,Hugo Gaston,Ugo Blanchet
2026-02-27T16:08:00Z,62.00,40.08
2026-02-27T16:11:00Z,62.00,40.08
2026-02-27T16:13:00Z,62.00,40.08
2026-02-27T16:18:00Z,62.00,40.08
2026-02-27T16:21:00Z,62.00,40.08
2026-02-27T16:31:00Z,62.00,40.00
2026-02-27T16:35:00Z,62.00,39.00
2026-02-27T16:36:00Z,62.00,39.00
2026-02-27T16:43:00Z,62.00,39.00
2026-02-27T16:44:00Z,62.00,39.00
2026-02-27T16:46:00Z,60.00,39.00
2026-02-27T16:47:00Z,62.00,39.00
2026-02-27T16:54:00Z,62.00,39.00
2026-02-27T17:00:00Z,62.00,39.00
2026-02-27T17:01:00Z,62.00,40.00
2026-02-27T17:03:00Z,62.00,40.00
2026-02-27T17:04:00Z,62.00,40.00
2026-02-27T17:09:00Z,62.00,40.00
2026-02-27T17:12:00Z,62.00,40.00
2026-02-27T17:14:00Z,62.00,40.00
2026-02-27T17:16:00Z,62.00,40.00
2026-02-27T17:20:00Z,62.00,40.00
2026-02-27T17:23:00Z,62.00,40.00
2026-02-27T17:25:00Z,62.00,40.00
2026-02-27T17:27:00Z,62.00,40.00
2026-02-27T17:28:00Z,62.00,40.00
2026-02-27T17:32:00Z,62.00,40.00
2026-02-27T17:34:00Z,62.00,40.00
2026-02-27T17:36:00Z,62.00,40.00
2026-02-27T17:39:00Z,62.00,40.00
2026-02-27T17:43:00Z,62.00,40.00
2026-02-27T17:46:00Z,62.00,40.00
2026-02-27T17:48:00Z,62.00,39.96
2026-02-27T17:49:00Z,62.00,39.00
2026-02-27T17:51:00Z,62.00,39.00
2026-02-27T17:54:00Z,62.00,39.00
2026-02-27T17:59:00Z,62.00,40.00
2026-02-27T18:06:00Z,62.00,40.00
2026-02-27T18:09:00Z,62.00,40.00
2026-02-27T18:10:00Z,62.00,40.00
2026-02-27T18:12:00Z,62.00,40.00
2026-02-27T18:13:00Z,62.00,40.00
2026-02-27T18:18:00Z,60.00,40.00
2026-02-27T18:20:00Z,62.00,40.00
2026-02-27T18:21:00Z,62.00,40.00
2026-02-27T18:23:00Z,62.00,40.00
2026-02-27T18:25:00Z,62.00,40.00
2026-02-27T18:26:00Z,62.00,40.00
2026-02-27T18:28:00Z,62.00,40.00
2026-02-27T18:29:00Z,60.00,40.00
2026-02-27T18:30:00Z,61.00,40.00
2026-02-27T18:31:00Z,61.00,40.00
2026-02-27T18:33:00Z,61.00,40.00
2026-02-27T18:34:00Z,61.00,40.00
2026-02-27T18:36:00Z,61.00,40.00
2026-02-27T18:37:00Z,61.00,40.00
2026-02-27T18:38:00Z,61.00,40.00
2026-02-27T18:41:00Z,61.00,40.00
2026-02-27T18:42:00Z,61.00,40.00
2026-02-27T18:43:00Z,61.00,40.00
2026-02-27T18:51:00Z,61.00,40.00
2026-02-27T18:52:00Z,60.00,40.00
2026-02-27T18:55:00Z,61.17,40.00
2026-02-27T18:56:00Z,61.00,40.00
2026-02-27T18:58:00Z,61.00,40.00
2026-02-27T18:59:00Z,61.00,40.00
2026-02-27T19:00:00Z,61.00,40.00
2026-02-27T19:02:00Z,61.08,40.00
2026-02-27T19:03:00Z,61.00,40.00
2026-02-27T19:04:00Z,61.00,40.00
2026-02-27T19:05:00Z,61.00,40.00
2026-02-27T19:06:00Z,61.00,40.00
2026-02-27T19:07:00Z,61.35,40.00
2026-02-27T19:08:00Z,61.35,40.00
2026-02-27T19:09:00Z,62.00,40.00
2026-02-27T19:10:00Z,62.00,40.00
2026-02-27T19:11:00Z,62.00,40.00
2026-02-27T19:14:00Z,62.00,40.00
2026-02-27T19:17:00Z,62.00,40.00
2026-02-27T19:25:00Z,62.00,40.00
2026-02-27T19:26:00Z,62.00,40.00
2026-02-27T19:27:00Z,62.00,40.00
2026-02-27T19:28:00Z,62.00,40.00
2026-02-27T19:29:00Z,62.00,40.00
2026-02-27T19:30:00Z,62.00,40.00
2026-02-27T19:31:00Z,62.00,39.93
2026-02-27T19:32:00Z,62.00,40.00
2026-02-27T19:33:00Z,62.00,40.00
2026-02-27T19:34:00Z,62.00,40.00
2026-02-27T19:35:00Z,62.00,38.00
2026-02-27T19:36:00Z,62.00,38.00
2026-02-27T19:37:00Z,62.00,38.00
2026-02-27T19:38:00Z,60.00,40.00
2026-02-27T19:39:00Z,62.00,40.00
2026-02-27T19:40:00Z,61.00,40.00
2026-02-27T19:41:00Z,61.96,40.00
2026-02-27T19:42:00Z,60.77,40.00
2026-02-27T19:43:00Z,62.00,40.00
2026-02-27T19:44:00Z,62.00,40.00
2026-02-27T19:45:00Z,62.00,40.00
2026-02-27T19:46:00Z,62.00,40.00
2026-02-27T19:47:00Z,62.00,40.00
2026-02-27T19:49:00Z,62.00,40.00
2026-02-27T19:50:00Z,62.00,40.00
2026-02-27T19:51:00Z,62.56,40.00
2026-02-27T19:52:00Z,63.00,39.00
2026-02-27T19:53:00Z,63.00,39.00
2026-02-27T19:54:00Z,63.00,39.00
2026-02-27T19:55:00Z,63.00,39.00
2026-02-27T19:56:00Z,63.00,39.00
2026-02-27T19:57:00Z,63.00,39.00
2026-02-27T19:58:00Z,63.00,39.00
2026-02-27T19:59:00Z,63.00,39.00
2026-02-27T20:00:00Z,63.00,39.00
2026-02-27T20:01:00Z,63.00,39.00
2026-02-27T20:02:00Z,63.00,39.00
2026-02-27T20:03:00Z,62.17,42.20
2026-02-27T20:04:00Z,62.69,40.00
2026-02-27T20:05:00Z,62.59,40.00
2026-02-27T20:06:00Z,60.89,42.75
2026-02-27T20:07:00Z,60.42,41.08
2026-02-27T20:08:00Z,63.98,39.80
2026-02-27T20:09:00Z,63.37,37.52
2026-02-27T20:10:00Z,60.09,40.92
2026-02-27T20:11:00Z,60.14,42.12
2026-02-27T20:12:00Z,57.19,45.20
2026-02-27T20:13:00Z,53.08,49.19
2026-02-27T20:14:00Z,46.78,55.38
2026-02-27T20:15:00Z,40.74,59.79
2026-02-27T20:16:00Z,39.06,61.77
2026-02-27T20:17:00Z,39.48,61.39
2026-02-27T20:18:00Z,34.64,66.03
2026-02-27T20:19:00Z,40.15,60.43
2026-02-27T20:20:00Z,46.62,54.59
2026-02-27T20:21:00Z,46.81,52.67
2026-02-27T20:22:00Z,52.61,48.17
2026-02-27T20:23:00Z,50.58,49.41
2026-02-27T20:24:00Z,56.85,43.22
2026-02-27T20:25:00Z,58.61,43.95
2026-02-27T20:26:00Z,58.85,43.75
2026-02-27T20:27:00Z,59.95,41.61
2026-02-27T20:28:00Z,58.64,41.52
2026-02-27T20:29:00Z,59.05,43.58
2026-02-27T20:30:00Z,64.51,36.11
2026-02-27T20:31:00Z,67.17,36.12
2026-02-27T20:32:00Z,59.60,41.37
2026-02-27T20:33:00Z,57.85,44.00
2026-02-27T20:34:00Z,58.65,41.92
2026-02-27T20:35:00Z,61.89,40.03
2026-02-27T20:36:00Z,60.42,40.64
2026-02-27T20:37:00Z,68.59,35.11
2026-02-27T20:38:00Z,75.41,22.74
2026-02-27T20:39:00Z,76.58,23.08
2026-02-27T20:40:00Z,80.71,19.85
2026-02-27T20:41:00Z,77.37,22.64
2026-02-27T20:42:00Z,80.35,18.93
2026-02-27T20:43:00Z,83.84,16.08
2026-02-27T20:44:00Z,84.89,15.96
2026-02-27T20:45:00Z,86.35,14.69
2026-02-27T20:46:00Z,89.86,11.61
2026-02-27T20:47:00Z,91.60,9.69
2026-02-27T20:48:00Z,92.17,9.54
2026-02-27T20:49:00Z,93.23,7.01
2026-02-27T20:50:00Z,94.74,5.99
2026-02-27T20:51:00Z,95.72,3.85
2026-02-27T20:52:00Z,96.91,2.57
2026-02-27T20:53:00Z,97.99,2.64
2026-02-27T20:54:00Z,98.67,1.48
2026-02-27T20:55:00Z,98.17,1.64
2026-02-27T20:56:00Z,98.84,2.00
2026-02-27T20:57:00Z,98.99,1.48
2026-02-27T20:58:00Z,98.70,1.15
2026-02-27T20:59:00Z,98.98,1.01
2026-02-27T21:00:00Z,98.55,1.81
2026-02-27T21:01:00Z,98.36,1.71
2026-02-27T21:02:00Z,98.62,1.55
2026-02-27T21:03:00Z,99.00,1.71
2026-02-27T21:04:00Z,98.69,1.79
2026-02-27T21:05:00Z,99.00,1.33
2026-02-27T21:06:00Z,98.84,2.04
2026-02-27T21:07:00Z,98.99,2.00
2026-02-27T21:08:00Z,98.61,3.12
2026-02-27T21:09:00Z,99.00,1.75
2026-02-27T21:10:00Z,98.03,1.82
2026-02-27T21:11:00Z,98.02,3.32
2026-02-27T21:12:00Z,98.68,1.50
2026-02-27T21:13:00Z,99.00,2.00
2026-02-27T21:14:00Z,98.74,2.00
2026-02-27T21:15:00Z,99.00,1.51
2026-02-27T21:16:00Z,99.00,1.00
2026-02-27T21:17:00Z,99.00,1.00
