# event_ticker=KXATPMATCH-26FEB12KHAMUN
# final_score=7-6(8) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Jaume Munar
# fav_player=Karen Khachanov
# dog_player=Jaume Munar
# kalshi_date=2026-02-12
timestamp,Karen Khachanov,Jaume Munar
2026-02-11T22:23:00Z,58.00,
2026-02-11T22:24:00Z,58.00,
2026-02-11T22:37:00Z,58.00,
2026-02-11T22:40:00Z,58.00,
2026-02-11T22:55:00Z,58.00,43.00
2026-02-11T23:03:00Z,58.00,43.00
2026-02-11T23:05:00Z,58.00,43.00
2026-02-11T23:11:00Z,58.00,43.00
2026-02-11T23:12:00Z,58.00,43.00
2026-02-11T23:15:00Z,58.00,43.00
2026-02-11T23:22:00Z,58.00,43.00
2026-02-11T23:34:00Z,58.00,43.00
2026-02-11T23:35:00Z,59.00,43.00
2026-02-11T23:41:00Z,59.00,43.00
2026-02-11T23:50:00Z,59.00,41.00
2026-02-12T00:03:00Z,59.00,41.00
2026-02-12T00:09:00Z,58.00,41.00
2026-02-12T00:16:00Z,59.00,41.00
2026-02-12T00:18:00Z,59.00,41.00
2026-02-12T00:22:00Z,59.00,41.00
2026-02-12T00:25:00Z,59.00,41.00
2026-02-12T00:33:00Z,59.00,41.00
2026-02-12T00:34:00Z,59.00,41.00
2026-02-12T00:37:00Z,59.00,41.00
2026-02-12T01:00:00Z,59.00,41.00
2026-02-12T01:01:00Z,59.00,41.00
2026-02-12T01:02:00Z,59.00,41.00
2026-02-12T01:30:00Z,59.00,41.00
2026-02-12T01:35:00Z,59.00,42.00
2026-02-12T01:36:00Z,59.00,42.00
2026-02-12T01:43:00Z,59.00,42.00
2026-02-12T01:51:00Z,59.00,42.00
2026-02-12T02:03:00Z,59.00,42.00
2026-02-12T02:08:00Z,59.00,43.78
2026-02-12T02:09:00Z,58.00,43.78
2026-02-12T02:12:00Z,58.00,43.78
2026-02-12T02:13:00Z,58.00,43.78
2026-02-12T02:14:00Z,58.00,43.78
2026-02-12T02:19:00Z,58.00,43.78
2026-02-12T02:21:00Z,58.00,43.78
2026-02-12T02:25:00Z,58.00,46.00
2026-02-12T02:28:00Z,56.00,46.00
2026-02-12T02:29:00Z,56.00,46.00
2026-02-12T02:30:00Z,55.00,46.00
2026-02-12T02:33:00Z,55.00,46.00
2026-02-12T02:37:00Z,55.00,46.00
2026-02-12T02:38:00Z,55.00,46.94
2026-02-12T02:42:00Z,55.00,47.00
2026-02-12T02:44:00Z,54.00,47.00
2026-02-12T02:48:00Z,54.00,47.28
2026-02-12T02:50:00Z,54.00,47.28
2026-02-12T02:55:00Z,54.00,47.00
2026-02-12T02:56:00Z,54.00,47.00
2026-02-12T02:57:00Z,54.00,47.00
2026-02-12T02:58:00Z,54.00,47.00
2026-02-12T03:00:00Z,54.00,48.00
2026-02-12T03:02:00Z,54.00,48.00
2026-02-12T03:03:00Z,54.00,48.00
2026-02-12T03:04:00Z,54.00,48.00
2026-02-12T03:06:00Z,54.00,48.00
2026-02-12T03:07:00Z,54.00,48.00
2026-02-12T03:08:00Z,54.00,48.00
2026-02-12T03:16:00Z,54.00,48.00
2026-02-12T03:21:00Z,54.00,47.00
2026-02-12T03:23:00Z,54.00,47.00
2026-02-12T03:24:00Z,55.00,47.00
2026-02-12T03:28:00Z,55.00,47.00
2026-02-12T03:29:00Z,55.00,47.00
2026-02-12T03:30:00Z,55.00,48.00
2026-02-12T03:33:00Z,55.00,48.00
2026-02-12T03:36:00Z,55.00,48.00
2026-02-12T03:38:00Z,55.00,48.00
2026-02-12T03:40:00Z,55.00,48.00
2026-02-12T03:42:00Z,55.00,48.00
2026-02-12T03:46:00Z,55.00,48.00
2026-02-12T03:47:00Z,55.00,48.00
2026-02-12T03:48:00Z,55.00,48.00
2026-02-12T03:52:00Z,55.00,48.00
2026-02-12T03:54:00Z,55.00,48.00
2026-02-12T03:56:00Z,55.00,47.00
2026-02-12T03:57:00Z,55.00,47.00
2026-02-12T03:58:00Z,55.00,47.00
2026-02-12T03:59:00Z,55.00,47.00
2026-02-12T04:00:00Z,55.00,47.00
2026-02-12T04:02:00Z,55.00,47.00
2026-02-12T04:03:00Z,55.00,47.00
2026-02-12T04:04:00Z,55.00,47.00
2026-02-12T04:07:00Z,55.00,47.00
2026-02-12T04:09:00Z,55.00,47.00
2026-02-12T04:10:00Z,55.00,47.00
2026-02-12T04:14:00Z,55.00,47.00
2026-02-12T04:16:00Z,55.00,47.00
2026-02-12T04:17:00Z,55.00,46.00
2026-02-12T04:18:00Z,55.00,46.00
2026-02-12T04:19:00Z,55.00,46.00
2026-02-12T04:20:00Z,55.00,46.00
2026-02-12T04:21:00Z,55.00,46.00
2026-02-12T04:22:00Z,55.00,47.00
2026-02-12T04:23:00Z,55.00,47.00
2026-02-12T04:25:00Z,55.00,47.00
2026-02-12T04:27:00Z,55.00,47.00
2026-02-12T04:28:00Z,55.00,47.00
2026-02-12T04:29:00Z,55.00,47.00
2026-02-12T04:31:00Z,54.05,47.00
2026-02-12T04:33:00Z,54.67,47.00
2026-02-12T04:34:00Z,55.00,47.00
2026-02-12T04:35:00Z,55.00,47.00
2026-02-12T04:36:00Z,56.58,46.00
2026-02-12T04:37:00Z,57.00,46.00
2026-02-12T04:38:00Z,57.00,46.00
2026-02-12T04:39:00Z,57.00,46.00
2026-02-12T04:40:00Z,57.00,46.00
2026-02-12T04:41:00Z,57.00,46.00
2026-02-12T04:43:00Z,57.00,46.00
2026-02-12T04:44:00Z,57.00,47.00
2026-02-12T04:45:00Z,56.77,47.00
2026-02-12T04:46:00Z,57.00,47.00
2026-02-12T04:48:00Z,57.00,47.00
2026-02-12T04:49:00Z,57.00,47.00
2026-02-12T04:50:00Z,57.00,47.00
2026-02-12T04:51:00Z,57.00,47.00
2026-02-12T04:52:00Z,57.00,47.00
2026-02-12T04:53:00Z,57.00,47.00
2026-02-12T04:55:00Z,57.00,47.00
2026-02-12T04:56:00Z,57.00,47.00
2026-02-12T04:57:00Z,57.00,47.00
2026-02-12T04:58:00Z,57.00,47.00
2026-02-12T04:59:00Z,57.00,47.00
2026-02-12T05:01:00Z,56.00,47.00
2026-02-12T05:02:00Z,57.00,47.00
2026-02-12T05:03:00Z,57.00,47.00
2026-02-12T05:04:00Z,57.00,47.00
2026-02-12T05:05:00Z,57.00,47.00
2026-02-12T05:06:00Z,57.00,47.00
2026-02-12T05:08:00Z,57.00,47.00
2026-02-12T05:09:00Z,57.00,47.00
2026-02-12T05:10:00Z,57.00,47.00
2026-02-12T05:11:00Z,57.00,46.91
2026-02-12T05:14:00Z,57.00,46.91
2026-02-12T05:15:00Z,57.00,47.00
2026-02-12T05:16:00Z,57.00,47.00
2026-02-12T05:17:00Z,57.00,47.00
2026-02-12T05:18:00Z,57.00,47.00
2026-02-12T05:20:00Z,55.46,47.00
2026-02-12T05:21:00Z,57.00,47.00
2026-02-12T05:22:00Z,57.00,47.00
2026-02-12T05:23:00Z,57.00,47.00
2026-02-12T05:24:00Z,57.00,47.00
2026-02-12T05:26:00Z,57.00,47.00
2026-02-12T05:27:00Z,57.00,47.00
2026-02-12T05:29:00Z,57.00,47.00
2026-02-12T05:30:00Z,57.50,47.00
2026-02-12T05:31:00Z,57.00,47.00
2026-02-12T05:32:00Z,57.00,47.00
2026-02-12T05:33:00Z,57.00,47.00
2026-02-12T05:34:00Z,57.00,47.00
2026-02-12T05:35:00Z,57.00,47.00
2026-02-12T05:36:00Z,57.00,47.00
2026-02-12T05:37:00Z,57.00,47.00
2026-02-12T05:39:00Z,57.00,47.00
2026-02-12T05:40:00Z,57.00,47.00
2026-02-12T05:41:00Z,57.00,47.00
2026-02-12T05:42:00Z,57.00,47.00
2026-02-12T05:43:00Z,57.00,47.00
2026-02-12T05:44:00Z,57.00,47.00
2026-02-12T05:45:00Z,57.00,47.00
2026-02-12T05:46:00Z,57.00,47.00
2026-02-12T05:47:00Z,57.00,47.00
2026-02-12T05:48:00Z,57.00,46.00
2026-02-12T05:49:00Z,57.38,47.00
2026-02-12T05:50:00Z,57.97,47.00
2026-02-12T05:51:00Z,58.00,47.00
2026-02-12T05:53:00Z,58.00,45.52
2026-02-12T05:54:00Z,57.85,45.52
2026-02-12T05:55:00Z,57.87,44.00
2026-02-12T05:56:00Z,58.00,44.00
2026-02-12T05:57:00Z,58.47,44.09
2026-02-12T05:58:00Z,58.47,45.00
2026-02-12T05:59:00Z,59.00,45.00
2026-02-12T06:00:00Z,58.08,45.00
2026-02-12T06:01:00Z,57.51,45.00
2026-02-12T06:02:00Z,57.00,45.00
2026-02-12T06:03:00Z,57.00,46.00
2026-02-12T06:04:00Z,57.25,46.00
2026-02-12T06:05:00Z,57.14,46.00
2026-02-12T06:06:00Z,58.00,46.00
2026-02-12T06:07:00Z,58.00,45.00
2026-02-12T06:08:00Z,57.00,45.00
2026-02-12T06:09:00Z,57.00,45.00
2026-02-12T06:10:00Z,56.99,45.00
2026-02-12T06:11:00Z,57.00,45.00
2026-02-12T06:12:00Z,57.00,45.00
2026-02-12T06:13:00Z,57.00,44.00
2026-02-12T06:14:00Z,57.00,44.00
2026-02-12T06:15:00Z,58.99,44.29
2026-02-12T06:16:00Z,60.95,43.11
2026-02-12T06:17:00Z,61.00,42.00
2026-02-12T06:18:00Z,61.00,43.00
