# event_ticker=KXATPMATCH-26APR15MOUMUS
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Lorenzo Musetti
# fav_player=Corentin Moutet
# dog_player=Lorenzo Musetti
# kalshi_date=2026-04-15
timestamp,Corentin Moutet,Lorenzo Musetti
2026-04-16T06:49:00Z,25.00,77.00
2026-04-16T06:50:00Z,25.00,77.00
2026-04-16T06:51:00Z,25.00,77.00
2026-04-16T06:58:00Z,25.00,77.00
2026-04-16T06:59:00Z,25.00,77.00
2026-04-16T09:03:00Z,25.00,77.00
2026-04-16T09:04:00Z,25.00,77.00
2026-04-16T09:05:00Z,25.00,76.00
2026-04-16T09:09:00Z,25.00,76.00
2026-04-16T09:13:00Z,25.00,77.00
2026-04-16T09:16:00Z,25.00,77.00
2026-04-16T09:24:00Z,25.00,77.00
2026-04-16T09:32:00Z,25.00,77.00
2026-04-16T09:36:00Z,25.00,77.00
2026-04-16T09:43:00Z,25.00,77.00
2026-04-16T09:46:00Z,25.00,77.00
2026-04-16T09:48:00Z,25.00,77.00
2026-04-16T09:52:00Z,25.00,77.00
2026-04-16T09:58:00Z,25.00,77.00
2026-04-16T10:08:00Z,25.00,77.00
2026-04-16T10:18:00Z,25.00,77.00
2026-04-16T10:26:00Z,25.00,77.00
2026-04-16T10:28:00Z,25.00,77.00
2026-04-16T10:30:00Z,25.00,77.00
2026-04-16T10:33:00Z,25.00,77.00
2026-04-16T10:34:00Z,25.00,77.00
2026-04-16T10:39:00Z,25.00,77.00
2026-04-16T10:41:00Z,25.00,78.00
2026-04-16T10:43:00Z,25.00,76.00
2026-04-16T10:46:00Z,25.00,78.00
2026-04-16T10:49:00Z,23.63,78.00
2026-04-16T10:56:00Z,23.63,78.00
2026-04-16T10:59:00Z,24.00,78.00
2026-04-16T11:00:00Z,24.00,78.00
2026-04-16T11:02:00Z,24.00,78.00
2026-04-16T11:11:00Z,24.00,78.00
2026-04-16T11:13:00Z,24.00,78.00
2026-04-16T11:19:00Z,24.00,78.00
2026-04-16T11:25:00Z,24.00,78.00
2026-04-16T11:28:00Z,24.10,78.00
2026-04-16T11:33:00Z,24.10,78.00
2026-04-16T11:44:00Z,24.10,78.00
2026-04-16T11:50:00Z,24.10,78.00
2026-04-16T11:52:00Z,24.10,78.00
2026-04-16T11:54:00Z,24.10,78.00
2026-04-16T11:55:00Z,24.10,78.00
2026-04-16T11:56:00Z,24.00,78.00
2026-04-16T12:00:00Z,24.00,78.00
2026-04-16T12:08:00Z,22.83,78.00
2026-04-16T12:10:00Z,24.00,78.00
2026-04-16T12:20:00Z,24.00,78.00
2026-04-16T12:21:00Z,24.00,78.00
2026-04-16T12:25:00Z,24.00,78.00
2026-04-16T12:27:00Z,24.00,77.43
2026-04-16T12:28:00Z,24.00,77.03
2026-04-16T12:29:00Z,24.00,78.00
2026-04-16T12:30:00Z,24.00,78.00
2026-04-16T12:31:00Z,24.00,78.00
2026-04-16T12:33:00Z,24.00,78.00
2026-04-16T12:34:00Z,24.00,78.00
2026-04-16T12:36:00Z,24.00,78.00
2026-04-16T12:37:00Z,24.00,78.00
2026-04-16T12:38:00Z,24.00,78.00
2026-04-16T12:40:00Z,24.00,78.00
2026-04-16T12:41:00Z,24.00,78.00
2026-04-16T12:42:00Z,24.00,78.00
2026-04-16T12:44:00Z,24.00,78.00
2026-04-16T12:45:00Z,24.00,78.00
2026-04-16T12:46:00Z,24.00,78.00
2026-04-16T12:47:00Z,24.00,78.00
2026-04-16T12:50:00Z,24.00,78.00
2026-04-16T12:51:00Z,24.00,78.00
2026-04-16T12:52:00Z,23.00,78.00
2026-04-16T12:54:00Z,23.00,78.00
2026-04-16T12:55:00Z,23.00,78.00
2026-04-16T12:56:00Z,24.00,78.00
2026-04-16T12:57:00Z,24.00,78.00
2026-04-16T12:58:00Z,24.00,78.00
2026-04-16T12:59:00Z,24.00,78.00
2026-04-16T13:00:00Z,24.00,78.00
2026-04-16T13:01:00Z,24.00,78.00
2026-04-16T13:02:00Z,24.00,78.00
2026-04-16T13:03:00Z,24.00,78.05
2026-04-16T13:04:00Z,24.00,79.00
2026-04-16T13:05:00Z,24.00,79.00
2026-04-16T13:06:00Z,24.00,79.00
2026-04-16T13:07:00Z,24.00,79.00
2026-04-16T13:08:00Z,24.00,79.00
2026-04-16T13:09:00Z,24.00,78.00
2026-04-16T13:10:00Z,24.00,78.42
2026-04-16T13:11:00Z,24.00,78.00
2026-04-16T13:12:00Z,24.00,77.78
2026-04-16T13:13:00Z,24.00,78.00
2026-04-16T13:14:00Z,24.00,78.00
2026-04-16T13:15:00Z,24.00,78.96
2026-04-16T13:16:00Z,23.00,78.00
2026-04-16T13:18:00Z,23.00,78.00
2026-04-16T13:19:00Z,23.00,78.00
2026-04-16T13:21:00Z,23.00,78.00
2026-04-16T13:22:00Z,23.00,78.00
2026-04-16T13:23:00Z,24.00,78.00
2026-04-16T13:24:00Z,23.00,78.00
2026-04-16T13:25:00Z,23.00,78.00
2026-04-16T13:26:00Z,24.00,78.00
2026-04-16T13:27:00Z,24.00,78.00
2026-04-16T13:28:00Z,24.00,78.00
2026-04-16T13:29:00Z,24.00,78.00
2026-04-16T13:30:00Z,24.00,78.00
2026-04-16T13:31:00Z,24.00,78.00
2026-04-16T13:33:00Z,24.00,78.00
2026-04-16T13:34:00Z,24.00,78.00
2026-04-16T13:35:00Z,22.13,78.00
2026-04-16T13:36:00Z,22.13,78.00
2026-04-16T13:37:00Z,22.13,78.00
2026-04-16T13:38:00Z,22.13,78.00
2026-04-16T13:39:00Z,23.00,78.00
2026-04-16T13:40:00Z,23.00,78.00
2026-04-16T13:41:00Z,23.00,78.11
2026-04-16T13:42:00Z,23.00,79.00
2026-04-16T13:43:00Z,23.00,79.00
2026-04-16T13:44:00Z,23.00,79.00
2026-04-16T13:45:00Z,23.00,79.00
2026-04-16T13:46:00Z,23.00,79.00
2026-04-16T13:47:00Z,22.00,79.00
2026-04-16T13:48:00Z,23.00,79.00
2026-04-16T13:49:00Z,23.00,79.00
2026-04-16T13:50:00Z,23.00,79.00
2026-04-16T13:51:00Z,23.00,79.00
2026-04-16T13:52:00Z,23.00,79.00
2026-04-16T13:53:00Z,23.62,79.00
2026-04-16T13:54:00Z,23.82,79.00
2026-04-16T13:56:00Z,23.00,79.00
2026-04-16T13:57:00Z,23.00,79.00
2026-04-16T13:58:00Z,23.00,79.00
2026-04-16T13:59:00Z,22.94,78.39
2026-04-16T14:00:00Z,23.00,78.00
2026-04-16T14:01:00Z,23.00,79.00
2026-04-16T14:02:00Z,23.00,79.00
2026-04-16T14:03:00Z,23.00,79.00
2026-04-16T14:04:00Z,23.00,79.00
2026-04-16T14:05:00Z,23.00,79.00
2026-04-16T14:06:00Z,22.00,79.00
2026-04-16T14:07:00Z,22.00,79.00
2026-04-16T14:08:00Z,23.00,79.00
2026-04-16T14:09:00Z,23.03,78.72
2026-04-16T14:10:00Z,22.97,79.98
2026-04-16T14:11:00Z,23.43,78.20
2026-04-16T14:12:00Z,23.72,78.96
2026-04-16T14:13:00Z,20.00,80.96
2026-04-16T14:14:00Z,18.56,83.48
2026-04-16T14:15:00Z,15.92,84.70
2026-04-16T14:16:00Z,18.00,83.29
2026-04-16T14:17:00Z,20.83,81.07
2026-04-16T14:18:00Z,19.06,81.55
2026-04-16T14:19:00Z,18.57,82.28
2026-04-16T14:20:00Z,22.74,80.68
2026-04-16T14:21:00Z,20.19,81.76
2026-04-16T14:22:00Z,20.38,81.40
2026-04-16T14:23:00Z,20.84,81.36
2026-04-16T14:24:00Z,19.93,81.89
2026-04-16T14:25:00Z,18.46,81.96
2026-04-16T14:26:00Z,20.19,81.32
2026-04-16T14:27:00Z,19.00,81.71
2026-04-16T14:28:00Z,21.20,80.16
2026-04-16T14:29:00Z,19.19,81.21
2026-04-16T14:30:00Z,21.13,80.93
2026-04-16T14:31:00Z,21.44,80.00
2026-04-16T14:32:00Z,20.65,81.00
2026-04-16T14:33:00Z,20.58,81.00
2026-04-16T14:34:00Z,20.07,81.00
2026-04-16T14:35:00Z,20.00,80.82
2026-04-16T14:36:00Z,20.00,81.02
2026-04-16T14:37:00Z,20.68,79.45
2026-04-16T14:38:00Z,22.89,78.66
2026-04-16T14:39:00Z,23.06,78.83
2026-04-16T14:40:00Z,24.96,76.11
2026-04-16T14:41:00Z,28.05,74.01
2026-04-16T14:42:00Z,29.45,70.00
2026-04-16T14:43:00Z,30.11,71.57
2026-04-16T14:44:00Z,28.22,73.23
2026-04-16T14:45:00Z,23.01,76.99
2026-04-16T14:46:00Z,22.88,77.00
2026-04-16T14:47:00Z,23.91,77.02
2026-04-16T14:48:00Z,23.29,78.28
2026-04-16T14:49:00Z,18.83,80.82
2026-04-16T14:50:00Z,13.31,86.52
2026-04-16T14:51:00Z,11.54,88.71
2026-04-16T14:52:00Z,10.10,91.59
2026-04-16T14:53:00Z,8.69,92.03
2026-04-16T14:54:00Z,7.92,93.46
2026-04-16T14:55:00Z,7.16,92.64
2026-04-16T14:56:00Z,6.82,93.14
2026-04-16T14:57:00Z,7.00,92.97
2026-04-16T14:58:00Z,6.98,93.74
2026-04-16T14:59:00Z,8.97,92.00
2026-04-16T15:00:00Z,9.43,92.18
2026-04-16T15:01:00Z,6.23,94.20
2026-04-16T15:02:00Z,3.24,96.97
2026-04-16T15:03:00Z,4.02,96.00
2026-04-16T15:04:00Z,4.23,96.07
2026-04-16T15:05:00Z,6.35,95.30
2026-04-16T15:06:00Z,6.94,94.08
2026-04-16T15:07:00Z,8.18,93.00
2026-04-16T15:08:00Z,9.79,91.08
2026-04-16T15:09:00Z,11.55,88.95
2026-04-16T15:10:00Z,12.87,88.61
2026-04-16T15:11:00Z,11.70,89.80
2026-04-16T15:12:00Z,9.99,90.26
2026-04-16T15:13:00Z,11.33,91.55
2026-04-16T15:14:00Z,11.41,89.21
2026-04-16T15:15:00Z,11.92,89.00
2026-04-16T15:16:00Z,12.02,88.93
2026-04-16T15:17:00Z,13.29,87.84
2026-04-16T15:18:00Z,11.83,88.07
2026-04-16T15:19:00Z,10.27,90.45
2026-04-16T15:20:00Z,11.24,89.59
2026-04-16T15:21:00Z,13.05,88.00
2026-04-16T15:22:00Z,13.94,87.82
2026-04-16T15:23:00Z,13.98,87.00
2026-04-16T15:24:00Z,14.34,86.89
2026-04-16T15:25:00Z,12.89,87.92
2026-04-16T15:26:00Z,11.94,89.56
2026-04-16T15:27:00Z,13.86,86.01
2026-04-16T15:28:00Z,17.42,83.05
2026-04-16T15:29:00Z,13.98,88.21
2026-04-16T15:30:00Z,17.00,81.67
2026-04-16T15:31:00Z,13.65,87.12
2026-04-16T15:32:00Z,10.77,88.86
2026-04-16T15:33:00Z,9.18,91.04
2026-04-16T15:34:00Z,10.04,89.13
2026-04-16T15:35:00Z,13.23,86.18
2026-04-16T15:36:00Z,15.91,85.82
2026-04-16T15:37:00Z,16.00,86.00
2026-04-16T15:38:00Z,14.65,87.82
2026-04-16T15:39:00Z,12.01,88.52
2026-04-16T15:40:00Z,11.97,89.62
2026-04-16T15:41:00Z,10.71,90.04
2026-04-16T15:42:00Z,7.01,93.63
2026-04-16T15:43:00Z,5.14,93.67
2026-04-16T15:44:00Z,6.03,94.27
2026-04-16T15:45:00Z,6.73,95.72
2026-04-16T15:46:00Z,2.07,97.89
2026-04-16T15:47:00Z,2.23,97.81
2026-04-16T15:48:00Z,2.10,98.63
2026-04-16T15:49:00Z,1.00,99.00
2026-04-16T15:50:00Z,1.00,99.00
2026-04-16T15:51:00Z,1.00,99.00
2026-04-16T15:52:00Z,1.00,99.00
2026-04-16T15:53:00Z,1.00,99.00
