# event_ticker=KXATPMATCH-26MAY06GIRCIL
# final_score=7-5 6-4
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=Marcos Giron
# kalshi_date=2026-05-06
timestamp,Marcos Giron,Marin Cilic
2026-05-06T23:25:00Z,41.00,
2026-05-06T23:50:00Z,41.00,60.00
2026-05-07T00:01:00Z,41.00,60.00
2026-05-07T00:09:00Z,41.00,60.00
2026-05-07T00:18:00Z,41.00,60.00
2026-05-07T00:28:00Z,41.00,60.00
2026-05-07T01:04:00Z,41.00,60.00
2026-05-07T01:06:00Z,41.00,60.00
2026-05-07T01:30:00Z,41.00,60.00
2026-05-07T01:49:00Z,41.00,60.00
2026-05-07T01:57:00Z,41.00,60.00
2026-05-07T02:15:00Z,41.00,60.00
2026-05-07T02:22:00Z,41.00,60.00
2026-05-07T02:27:00Z,41.00,60.00
2026-05-07T02:35:00Z,41.00,60.00
2026-05-07T02:43:00Z,41.00,60.00
2026-05-07T02:45:00Z,41.00,60.00
2026-05-07T02:46:00Z,41.00,60.00
2026-05-07T02:48:00Z,41.00,60.00
2026-05-07T02:58:00Z,41.00,60.00
2026-05-07T02:59:00Z,41.00,60.00
2026-05-07T03:19:00Z,41.00,60.00
2026-05-07T03:20:00Z,41.00,60.00
2026-05-07T03:25:00Z,41.00,60.00
2026-05-07T03:33:00Z,41.00,60.00
2026-05-07T03:37:00Z,41.00,60.00
2026-05-07T03:40:00Z,41.00,60.00
2026-05-07T03:47:00Z,41.00,60.00
2026-05-07T03:51:00Z,41.00,60.00
2026-05-07T03:52:00Z,41.00,60.00
2026-05-07T03:53:00Z,41.00,60.00
2026-05-07T03:56:00Z,41.00,60.00
2026-05-07T03:57:00Z,41.00,60.00
2026-05-07T04:04:00Z,41.00,60.00
2026-05-07T04:12:00Z,41.00,60.00
2026-05-07T04:14:00Z,41.00,60.00
2026-05-07T04:16:00Z,41.00,60.00
2026-05-07T04:19:00Z,41.00,60.00
2026-05-07T04:23:00Z,41.00,60.00
2026-05-07T04:24:00Z,41.00,60.00
2026-05-07T04:31:00Z,41.00,60.00
2026-05-07T04:36:00Z,41.00,60.00
2026-05-07T04:37:00Z,41.00,60.00
2026-05-07T04:39:00Z,41.00,60.00
2026-05-07T04:45:00Z,41.00,60.00
2026-05-07T04:49:00Z,41.00,60.00
2026-05-07T04:50:00Z,41.00,60.00
2026-05-07T04:52:00Z,41.00,60.00
2026-05-07T04:56:00Z,41.00,60.00
2026-05-07T04:58:00Z,41.00,60.00
2026-05-07T05:00:00Z,41.00,59.00
2026-05-07T05:03:00Z,41.00,60.00
2026-05-07T05:04:00Z,41.00,60.00
2026-05-07T05:09:00Z,41.00,60.00
2026-05-07T05:12:00Z,41.00,60.00
2026-05-07T05:18:00Z,41.00,60.00
2026-05-07T05:25:00Z,41.00,60.00
2026-05-07T05:28:00Z,41.00,60.00
2026-05-07T05:29:00Z,41.00,60.00
2026-05-07T05:31:00Z,41.00,60.00
2026-05-07T05:33:00Z,41.00,60.00
2026-05-07T05:38:00Z,41.00,60.00
2026-05-07T05:40:00Z,41.00,60.00
2026-05-07T05:43:00Z,41.00,60.00
2026-05-07T05:48:00Z,41.00,59.15
2026-05-07T05:50:00Z,41.00,60.00
2026-05-07T05:52:00Z,41.00,60.00
2026-05-07T05:56:00Z,41.00,60.00
2026-05-07T06:01:00Z,41.00,60.00
2026-05-07T06:04:00Z,41.52,60.00
2026-05-07T06:07:00Z,41.00,60.00
2026-05-07T06:08:00Z,41.00,60.00
2026-05-07T06:10:00Z,41.00,60.00
2026-05-07T06:12:00Z,41.00,60.00
2026-05-07T06:13:00Z,41.00,60.00
2026-05-07T06:14:00Z,41.00,60.00
2026-05-07T06:15:00Z,41.00,60.00
2026-05-07T06:16:00Z,41.00,60.00
2026-05-07T06:17:00Z,41.00,60.00
2026-05-07T06:18:00Z,41.00,60.00
2026-05-07T06:19:00Z,41.00,60.00
2026-05-07T06:20:00Z,41.00,60.00
2026-05-07T06:25:00Z,41.00,60.00
2026-05-07T06:29:00Z,42.00,60.00
2026-05-07T06:30:00Z,42.00,60.00
2026-05-07T06:32:00Z,42.00,60.00
2026-05-07T06:35:00Z,42.00,60.00
2026-05-07T06:40:00Z,42.00,60.00
2026-05-07T06:42:00Z,42.00,60.00
2026-05-07T06:43:00Z,42.00,60.00
2026-05-07T06:46:00Z,42.00,60.00
2026-05-07T06:55:00Z,42.00,60.00
2026-05-07T06:56:00Z,42.00,60.00
2026-05-07T06:57:00Z,42.00,60.00
2026-05-07T06:58:00Z,42.00,60.00
2026-05-07T09:02:00Z,42.00,60.00
2026-05-07T09:04:00Z,42.00,60.00
2026-05-07T09:12:00Z,42.00,60.00
2026-05-07T09:15:00Z,42.00,60.00
2026-05-07T09:16:00Z,42.00,60.00
2026-05-07T09:17:00Z,42.00,60.00
2026-05-07T09:25:00Z,42.00,60.00
2026-05-07T09:27:00Z,42.00,60.00
2026-05-07T09:29:00Z,42.00,59.00
2026-05-07T09:32:00Z,42.00,60.00
2026-05-07T09:33:00Z,42.00,60.00
2026-05-07T09:37:00Z,42.00,60.00
2026-05-07T09:38:00Z,42.00,60.00
2026-05-07T09:40:00Z,42.00,60.00
2026-05-07T09:41:00Z,42.00,60.00
2026-05-07T09:51:00Z,42.00,60.00
2026-05-07T09:56:00Z,42.00,60.00
2026-05-07T09:59:00Z,42.00,60.00
2026-05-07T10:04:00Z,42.00,60.00
2026-05-07T10:07:00Z,42.00,60.00
2026-05-07T10:08:00Z,42.00,60.00
2026-05-07T10:09:00Z,42.00,60.00
2026-05-07T10:10:00Z,42.00,60.00
2026-05-07T10:11:00Z,42.00,60.00
2026-05-07T10:12:00Z,42.00,60.00
2026-05-07T10:14:00Z,41.00,60.00
2026-05-07T10:15:00Z,41.00,60.00
2026-05-07T10:17:00Z,41.00,60.00
2026-05-07T10:18:00Z,41.00,60.00
2026-05-07T10:22:00Z,41.00,59.97
2026-05-07T10:24:00Z,41.00,58.00
2026-05-07T10:26:00Z,41.00,59.00
2026-05-07T10:27:00Z,41.00,59.00
2026-05-07T10:28:00Z,41.00,59.00
2026-05-07T10:34:00Z,41.00,59.00
2026-05-07T10:35:00Z,41.00,59.00
2026-05-07T10:36:00Z,42.00,59.80
2026-05-07T10:38:00Z,42.00,60.00
2026-05-07T10:39:00Z,42.00,60.00
2026-05-07T10:40:00Z,42.00,60.00
2026-05-07T10:42:00Z,42.00,60.00
2026-05-07T10:44:00Z,42.00,59.00
2026-05-07T10:45:00Z,42.00,60.95
2026-05-07T10:46:00Z,42.00,61.00
2026-05-07T10:48:00Z,40.02,61.00
2026-05-07T10:49:00Z,40.02,61.00
2026-05-07T10:50:00Z,40.70,61.00
2026-05-07T10:52:00Z,40.70,61.00
2026-05-07T10:54:00Z,40.00,62.12
2026-05-07T10:55:00Z,40.00,62.76
2026-05-07T10:56:00Z,40.00,62.00
2026-05-07T10:57:00Z,40.00,62.00
2026-05-07T10:58:00Z,38.01,62.00
2026-05-07T10:59:00Z,38.01,62.02
2026-05-07T11:01:00Z,38.81,64.00
2026-05-07T11:02:00Z,37.14,63.18
2026-05-07T11:03:00Z,37.00,65.00
2026-05-07T11:04:00Z,37.00,64.76
2026-05-07T11:05:00Z,39.63,61.23
2026-05-07T11:06:00Z,39.00,62.18
2026-05-07T11:07:00Z,38.01,64.00
2026-05-07T11:08:00Z,39.99,61.00
2026-05-07T11:09:00Z,40.94,59.10
2026-05-07T11:10:00Z,44.86,59.10
2026-05-07T11:11:00Z,44.63,57.42
2026-05-07T11:12:00Z,42.42,60.97
2026-05-07T11:13:00Z,39.72,62.00
2026-05-07T11:14:00Z,39.26,62.00
2026-05-07T11:15:00Z,40.57,61.12
2026-05-07T11:16:00Z,42.11,59.00
2026-05-07T11:17:00Z,43.33,57.96
2026-05-07T11:18:00Z,42.00,59.00
2026-05-07T11:19:00Z,41.46,60.00
2026-05-07T11:20:00Z,40.13,60.39
2026-05-07T11:21:00Z,40.22,61.00
2026-05-07T11:22:00Z,41.00,61.00
2026-05-07T11:23:00Z,41.84,58.67
2026-05-07T11:24:00Z,44.65,57.00
2026-05-07T11:25:00Z,47.64,56.47
2026-05-07T11:26:00Z,43.39,58.02
2026-05-07T11:27:00Z,41.00,61.00
2026-05-07T11:28:00Z,40.80,60.00
2026-05-07T11:29:00Z,41.00,60.00
2026-05-07T11:30:00Z,41.96,59.29
2026-05-07T11:31:00Z,37.89,65.35
2026-05-07T11:32:00Z,31.09,70.49
2026-05-07T11:33:00Z,34.60,64.27
2026-05-07T11:34:00Z,40.84,59.20
2026-05-07T11:35:00Z,44.56,57.61
2026-05-07T11:36:00Z,45.42,54.53
2026-05-07T11:37:00Z,43.06,58.03
2026-05-07T11:38:00Z,39.00,61.03
2026-05-07T11:39:00Z,40.00,61.00
2026-05-07T11:40:00Z,34.11,64.25
2026-05-07T11:41:00Z,37.87,63.55
2026-05-07T11:42:00Z,39.00,60.96
2026-05-07T11:43:00Z,42.93,58.75
2026-05-07T11:44:00Z,44.53,58.77
2026-05-07T11:45:00Z,40.64,57.65
2026-05-07T11:46:00Z,48.71,51.56
2026-05-07T11:47:00Z,49.98,49.60
2026-05-07T11:48:00Z,52.24,49.45
2026-05-07T11:49:00Z,54.16,48.19
2026-05-07T11:50:00Z,51.09,50.24
2026-05-07T11:51:00Z,47.85,52.40
2026-05-07T11:52:00Z,45.54,55.72
2026-05-07T11:53:00Z,44.04,57.65
2026-05-07T11:54:00Z,41.00,60.00
2026-05-07T11:55:00Z,42.96,60.86
2026-05-07T11:56:00Z,45.91,56.00
2026-05-07T11:57:00Z,36.77,65.69
2026-05-07T11:58:00Z,20.89,78.15
2026-05-07T11:59:00Z,19.89,79.91
2026-05-07T12:00:00Z,20.66,78.90
2026-05-07T12:01:00Z,21.06,80.54
2026-05-07T12:02:00Z,21.78,80.80
2026-05-07T12:03:00Z,18.43,81.13
2026-05-07T12:04:00Z,18.51,82.72
2026-05-07T12:05:00Z,16.22,83.14
2026-05-07T12:06:00Z,15.38,86.48
2026-05-07T12:07:00Z,15.41,88.21
2026-05-07T12:08:00Z,17.73,83.95
2026-05-07T12:09:00Z,20.00,81.90
2026-05-07T12:10:00Z,18.96,82.79
2026-05-07T12:11:00Z,19.23,80.64
2026-05-07T12:12:00Z,19.37,80.10
2026-05-07T12:13:00Z,19.00,83.22
2026-05-07T12:14:00Z,17.13,83.92
2026-05-07T12:15:00Z,13.07,87.52
2026-05-07T12:16:00Z,13.18,86.30
2026-05-07T12:17:00Z,15.70,85.26
2026-05-07T12:18:00Z,5.71,91.77
2026-05-07T12:19:00Z,5.96,94.13
2026-05-07T12:20:00Z,10.94,93.26
2026-05-07T12:21:00Z,15.29,86.98
2026-05-07T12:22:00Z,18.75,82.92
2026-05-07T12:23:00Z,18.88,81.94
2026-05-07T12:24:00Z,19.07,80.65
2026-05-07T12:25:00Z,12.33,84.78
2026-05-07T12:26:00Z,11.42,89.37
2026-05-07T12:27:00Z,19.45,82.28
2026-05-07T12:28:00Z,20.65,80.82
2026-05-07T12:29:00Z,22.04,79.61
2026-05-07T12:30:00Z,23.31,75.64
2026-05-07T12:31:00Z,20.68,79.99
2026-05-07T12:32:00Z,19.00,81.95
2026-05-07T12:33:00Z,18.99,81.37
2026-05-07T12:34:00Z,20.17,79.87
2026-05-07T12:35:00Z,23.94,78.00
2026-05-07T12:36:00Z,24.37,77.58
2026-05-07T12:37:00Z,21.73,80.54
2026-05-07T12:38:00Z,20.53,80.70
2026-05-07T12:39:00Z,19.57,80.92
2026-05-07T12:40:00Z,20.85,79.59
2026-05-07T12:41:00Z,19.53,81.00
2026-05-07T12:42:00Z,19.78,80.96
2026-05-07T12:43:00Z,21.64,79.84
2026-05-07T12:44:00Z,20.19,80.09
2026-05-07T12:45:00Z,16.66,88.17
2026-05-07T12:46:00Z,1.28,98.28
2026-05-07T12:47:00Z,1.28,99.00
2026-05-07T12:48:00Z,1.28,99.00
2026-05-07T12:49:00Z,1.28,99.00
2026-05-07T12:50:00Z,1.28,99.00
2026-05-07T12:51:00Z,1.28,99.00
2026-05-07T12:52:00Z,1.28,99.00
