# event_ticker=KXATPMATCH-25SEP27KORFRI
# final_score=6-3 6-7(5) 6-3
# score_resolution=3-6 7-6 3-6
# match_winner=Taylor Fritz
# fav_player=Sebastian Korda
# dog_player=Taylor Fritz
# kalshi_date=2025-09-27
timestamp,Sebastian Korda,Taylor Fritz
2025-09-27T16:13:00Z,32.00,70.00
2025-09-27T16:31:00Z,32.00,70.00
2025-09-27T16:37:00Z,32.00,70.00
2025-09-27T16:45:00Z,32.00,70.00
2025-09-27T16:47:00Z,32.00,70.00
2025-09-27T16:49:00Z,32.00,70.00
2025-09-27T17:02:00Z,32.00,70.00
2025-09-27T17:03:00Z,32.00,70.00
2025-09-27T17:04:00Z,32.00,70.00
2025-09-27T17:06:00Z,32.00,70.00
2025-09-27T17:10:00Z,32.00,69.00
2025-09-27T17:14:00Z,32.00,69.00
2025-09-27T17:16:00Z,32.00,69.00
2025-09-27T17:23:00Z,32.00,69.00
2025-09-27T17:26:00Z,32.00,69.00
2025-09-27T17:36:00Z,32.00,69.00
2025-09-27T17:37:00Z,32.00,69.00
2025-09-27T17:41:00Z,32.00,69.00
2025-09-27T17:52:00Z,32.00,69.00
2025-09-27T18:03:00Z,32.00,69.00
2025-09-27T18:04:00Z,32.00,69.88
2025-09-27T18:10:00Z,32.00,70.00
2025-09-27T18:12:00Z,32.00,70.00
2025-09-27T18:26:00Z,32.00,70.00
2025-09-27T18:41:00Z,32.00,70.00
2025-09-27T18:53:00Z,31.00,70.00
2025-09-27T19:07:00Z,31.00,71.00
2025-09-27T19:12:00Z,30.00,71.00
2025-09-27T19:17:00Z,30.00,71.00
2025-09-27T19:21:00Z,30.00,71.00
2025-09-27T19:27:00Z,30.00,71.00
2025-09-27T19:30:00Z,30.00,72.00
2025-09-27T19:51:00Z,30.00,72.00
2025-09-27T19:59:00Z,30.00,72.00
2025-09-27T20:03:00Z,30.00,72.00
2025-09-27T20:07:00Z,30.00,72.00
2025-09-27T20:14:00Z,30.00,72.00
2025-09-27T20:18:00Z,30.00,72.00
2025-09-27T20:20:00Z,30.00,72.00
2025-09-27T20:24:00Z,30.00,72.00
2025-09-27T20:28:00Z,30.00,72.00
2025-09-27T20:47:00Z,30.00,72.00
2025-09-27T21:03:00Z,30.00,72.00
2025-09-27T21:04:00Z,30.00,72.00
2025-09-27T21:07:00Z,30.00,72.00
2025-09-27T21:16:00Z,30.00,72.00
2025-09-27T21:17:00Z,30.00,72.00
2025-09-27T21:22:00Z,30.00,72.00
2025-09-27T21:27:00Z,30.00,72.00
2025-09-27T21:41:00Z,30.00,72.00
2025-09-27T21:46:00Z,30.00,72.00
2025-09-27T21:47:00Z,30.00,72.00
2025-09-27T22:18:00Z,30.00,72.00
2025-09-27T22:19:00Z,29.00,72.00
2025-09-27T22:29:00Z,29.00,72.00
2025-09-27T22:30:00Z,29.00,72.00
2025-09-27T22:31:00Z,29.13,72.00
2025-09-27T22:36:00Z,29.00,72.00
2025-09-27T22:56:00Z,30.00,72.00
2025-09-27T23:03:00Z,29.00,72.00
2025-09-27T23:04:00Z,29.00,72.00
2025-09-27T23:13:00Z,29.00,72.00
2025-09-27T23:14:00Z,29.00,72.00
2025-09-27T23:15:00Z,29.00,72.00
2025-09-27T23:18:00Z,29.00,72.00
2025-09-27T23:31:00Z,29.00,72.00
2025-09-27T23:32:00Z,29.00,72.00
2025-09-27T23:40:00Z,29.00,72.00
2025-09-27T23:41:00Z,29.00,72.00
2025-09-27T23:45:00Z,29.00,72.00
2025-09-27T23:54:00Z,28.00,72.00
2025-09-27T23:56:00Z,28.00,72.00
2025-09-27T23:58:00Z,28.00,72.00
2025-09-27T23:59:00Z,28.00,72.00
2025-09-28T00:00:00Z,28.00,72.00
2025-09-28T00:01:00Z,29.00,72.00
2025-09-28T00:02:00Z,29.00,72.00
2025-09-28T00:05:00Z,29.00,72.00
2025-09-28T00:06:00Z,29.00,72.00
2025-09-28T00:19:00Z,29.00,72.00
2025-09-28T00:21:00Z,28.00,72.00
2025-09-28T00:23:00Z,28.00,73.00
2025-09-28T00:31:00Z,28.00,73.00
2025-09-28T00:42:00Z,28.00,73.00
2025-09-28T00:46:00Z,28.00,73.00
2025-09-28T00:50:00Z,28.00,73.00
2025-09-28T00:52:00Z,28.00,73.00
2025-09-28T00:53:00Z,28.00,73.79
2025-09-28T00:54:00Z,28.00,73.79
2025-09-28T00:55:00Z,28.00,73.00
2025-09-28T01:02:00Z,28.00,73.00
2025-09-28T01:06:00Z,28.00,73.00
2025-09-28T01:11:00Z,28.00,73.00
2025-09-28T01:14:00Z,28.00,73.00
2025-09-28T01:16:00Z,28.00,73.00
2025-09-28T01:19:00Z,28.00,73.00
2025-09-28T01:21:00Z,27.00,73.00
2025-09-28T01:23:00Z,28.00,73.00
2025-09-28T01:26:00Z,28.00,73.00
2025-09-28T01:28:00Z,28.00,73.00
2025-09-28T01:31:00Z,28.00,73.00
2025-09-28T01:32:00Z,28.00,73.00
2025-09-28T01:33:00Z,28.00,73.00
2025-09-28T01:35:00Z,28.00,73.00
2025-09-28T01:37:00Z,28.00,74.00
2025-09-28T01:39:00Z,28.00,74.00
2025-09-28T01:41:00Z,28.00,74.00
2025-09-28T01:45:00Z,28.00,74.00
2025-09-28T01:46:00Z,28.00,74.00
2025-09-28T01:48:00Z,27.00,74.00
2025-09-28T01:50:00Z,27.00,74.00
2025-09-28T01:51:00Z,27.71,74.00
2025-09-28T01:52:00Z,28.00,73.00
2025-09-28T01:53:00Z,28.00,73.00
2025-09-28T01:56:00Z,28.00,73.76
2025-09-28T01:57:00Z,28.00,73.76
2025-09-28T01:59:00Z,28.00,73.00
2025-09-28T02:00:00Z,27.00,74.00
2025-09-28T02:01:00Z,27.00,75.00
2025-09-28T02:07:00Z,27.00,75.00
2025-09-28T02:08:00Z,28.00,75.00
2025-09-28T02:09:00Z,28.00,74.85
2025-09-28T02:11:00Z,26.00,74.71
2025-09-28T02:12:00Z,26.00,74.42
2025-09-28T02:13:00Z,28.45,73.23
2025-09-28T02:14:00Z,29.00,74.00
2025-09-28T02:15:00Z,31.03,69.26
2025-09-28T02:16:00Z,34.00,67.26
2025-09-28T02:17:00Z,34.00,73.00
2025-09-28T02:18:00Z,40.50,63.42
2025-09-28T02:19:00Z,44.00,56.01
2025-09-28T02:20:00Z,45.59,56.01
2025-09-28T02:21:00Z,48.46,54.09
2025-09-28T02:22:00Z,48.14,53.59
2025-09-28T02:23:00Z,48.14,56.30
2025-09-28T02:24:00Z,48.14,56.00
2025-09-28T02:25:00Z,46.24,53.79
2025-09-28T02:26:00Z,45.00,54.90
2025-09-28T02:27:00Z,43.33,57.82
2025-09-28T02:28:00Z,43.33,66.03
2025-09-28T02:29:00Z,26.40,72.45
2025-09-28T02:30:00Z,25.84,74.18
2025-09-28T02:31:00Z,25.84,78.14
2025-09-28T02:32:00Z,23.43,79.00
2025-09-28T02:33:00Z,22.52,79.00
2025-09-28T02:34:00Z,19.73,79.01
2025-09-28T02:35:00Z,14.72,84.23
2025-09-28T02:36:00Z,19.32,82.64
2025-09-28T02:37:00Z,22.00,77.00
2025-09-28T02:38:00Z,23.00,77.69
2025-09-28T02:39:00Z,29.83,75.91
2025-09-28T02:40:00Z,29.56,75.00
2025-09-28T02:41:00Z,23.81,77.00
2025-09-28T02:42:00Z,23.81,79.00
2025-09-28T02:43:00Z,23.81,81.09
2025-09-28T02:44:00Z,21.00,80.00
2025-09-28T02:45:00Z,20.93,79.18
2025-09-28T02:46:00Z,22.00,81.69
2025-09-28T02:47:00Z,12.47,87.53
2025-09-28T02:48:00Z,10.48,90.00
2025-09-28T02:49:00Z,11.00,90.00
2025-09-28T02:50:00Z,10.00,90.00
2025-09-28T02:51:00Z,9.79,92.27
2025-09-28T02:52:00Z,9.34,92.27
2025-09-28T02:53:00Z,10.00,91.56
2025-09-28T02:54:00Z,11.00,90.76
2025-09-28T02:55:00Z,12.00,89.00
2025-09-28T02:56:00Z,12.43,88.00
2025-09-28T02:57:00Z,11.00,90.29
2025-09-28T02:58:00Z,14.05,85.85
2025-09-28T02:59:00Z,12.53,87.00
2025-09-28T03:00:00Z,13.00,89.64
2025-09-28T03:01:00Z,12.00,88.00
2025-09-28T03:02:00Z,10.95,88.00
2025-09-28T03:03:00Z,10.00,89.98
2025-09-28T03:04:00Z,13.00,88.00
2025-09-28T03:05:00Z,13.91,88.00
2025-09-28T03:06:00Z,13.91,88.00
2025-09-28T03:07:00Z,13.91,87.00
2025-09-28T03:08:00Z,11.56,89.75
2025-09-28T03:09:00Z,11.38,89.00
2025-09-28T03:10:00Z,14.00,89.00
2025-09-28T03:11:00Z,14.00,87.00
2025-09-28T03:12:00Z,14.00,87.00
2025-09-28T03:13:00Z,14.00,89.17
2025-09-28T03:14:00Z,14.00,89.00
2025-09-28T03:15:00Z,11.74,89.98
2025-09-28T03:16:00Z,15.48,87.00
2025-09-28T03:17:00Z,14.40,86.86
2025-09-28T03:18:00Z,15.00,87.15
2025-09-28T03:19:00Z,15.98,84.38
2025-09-28T03:20:00Z,18.08,85.31
2025-09-28T03:21:00Z,14.40,88.18
2025-09-28T03:22:00Z,12.09,88.60
2025-09-28T03:23:00Z,13.00,87.46
2025-09-28T03:24:00Z,15.05,86.41
2025-09-28T03:25:00Z,16.14,85.00
2025-09-28T03:26:00Z,17.00,84.98
2025-09-28T03:27:00Z,16.36,85.39
2025-09-28T03:28:00Z,13.80,88.08
2025-09-28T03:30:00Z,15.87,85.79
2025-09-28T03:31:00Z,13.68,89.24
2025-09-28T03:32:00Z,16.95,84.36
2025-09-28T03:33:00Z,15.65,85.00
2025-09-28T03:34:00Z,17.00,86.00
2025-09-28T03:35:00Z,16.09,84.04
2025-09-28T03:36:00Z,14.58,87.00
2025-09-28T03:37:00Z,15.75,86.01
2025-09-28T03:38:00Z,20.70,81.13
2025-09-28T03:39:00Z,21.21,77.72
2025-09-28T03:40:00Z,26.67,72.60
2025-09-28T03:41:00Z,25.90,76.36
2025-09-28T03:42:00Z,16.13,83.71
2025-09-28T03:43:00Z,20.00,79.66
2025-09-28T03:44:00Z,26.76,74.18
2025-09-28T03:45:00Z,37.00,70.41
2025-09-28T03:46:00Z,34.88,67.36
2025-09-28T03:47:00Z,33.05,66.99
2025-09-28T03:48:00Z,34.00,67.00
2025-09-28T03:49:00Z,34.00,67.04
2025-09-28T03:50:00Z,33.00,67.53
2025-09-28T03:51:00Z,32.00,67.80
2025-09-28T03:52:00Z,34.23,63.56
2025-09-28T03:53:00Z,30.16,69.02
2025-09-28T03:54:00Z,26.56,72.46
2025-09-28T03:55:00Z,29.00,76.66
2025-09-28T03:56:00Z,32.62,68.91
2025-09-28T03:57:00Z,35.92,66.70
2025-09-28T03:58:00Z,45.40,60.00
2025-09-28T03:59:00Z,48.70,60.69
2025-09-28T04:00:00Z,33.30,64.23
2025-09-28T04:01:00Z,45.35,54.08
2025-09-28T04:02:00Z,46.79,54.78
2025-09-28T04:03:00Z,35.25,64.28
2025-09-28T04:04:00Z,33.06,69.23
2025-09-28T04:05:00Z,32.35,69.02
2025-09-28T04:06:00Z,33.04,73.12
2025-09-28T04:07:00Z,34.46,67.82
2025-09-28T04:08:00Z,34.54,63.49
2025-09-28T04:09:00Z,33.54,66.97
2025-09-28T04:10:00Z,31.57,67.58
2025-09-28T04:11:00Z,31.17,69.00
2025-09-28T04:12:00Z,35.20,67.77
2025-09-28T04:13:00Z,34.14,67.38
2025-09-28T04:14:00Z,32.15,66.69
2025-09-28T04:15:00Z,22.56,81.96
2025-09-28T04:16:00Z,6.63,93.42
2025-09-28T04:17:00Z,4.07,94.49
2025-09-28T04:18:00Z,4.73,94.38
2025-09-28T04:19:00Z,8.10,90.78
2025-09-28T04:20:00Z,5.87,93.72
2025-09-28T04:21:00Z,8.20,93.18
2025-09-28T04:22:00Z,6.99,92.72
2025-09-28T04:23:00Z,3.43,96.17
2025-09-28T04:24:00Z,3.99,96.86
2025-09-28T04:25:00Z,4.74,96.66
2025-09-28T04:26:00Z,5.00,95.04
2025-09-28T04:27:00Z,1.74,98.75
2025-09-28T04:28:00Z,24.00,98.62
2025-09-28T04:29:00Z,24.00,99.00
2025-09-28T04:30:00Z,24.00,99.00
2025-09-28T04:31:00Z,24.00,99.00
