# event_ticker=KXATPCHALLENGERMATCH-26JUN03BOLFER
# final_score=6-4 6-7(5) 6-3
# score_resolution=4-6 7-6 3-6
# match_winner=Arthur Fery
# fav_player=Alex Bolt
# dog_player=Arthur Fery
# kalshi_date=2026-06-03
timestamp,Alex Bolt,Arthur Fery
2026-06-04T03:13:00Z,52.00,
2026-06-04T03:20:00Z,52.00,
2026-06-04T03:28:00Z,52.00,50.00
2026-06-04T03:34:00Z,52.00,50.00
2026-06-04T03:45:00Z,52.00,50.00
2026-06-04T03:53:00Z,52.00,50.00
2026-06-04T03:58:00Z,52.00,50.47
2026-06-04T04:02:00Z,52.00,50.47
2026-06-04T04:04:00Z,49.69,50.47
2026-06-04T04:05:00Z,49.69,51.00
2026-06-04T04:17:00Z,52.00,51.00
2026-06-04T04:20:00Z,52.00,51.00
2026-06-04T04:22:00Z,52.00,51.00
2026-06-04T04:29:00Z,52.00,51.00
2026-06-04T05:05:00Z,52.00,51.00
2026-06-04T06:05:00Z,52.00,51.00
2026-06-04T06:14:00Z,52.00,51.00
2026-06-04T06:15:00Z,52.00,51.00
2026-06-04T06:47:00Z,52.00,51.00
2026-06-04T06:55:00Z,52.00,51.00
2026-06-04T09:16:00Z,52.00,51.00
2026-06-04T09:20:00Z,52.00,51.00
2026-06-04T09:21:00Z,52.00,51.00
2026-06-04T09:35:00Z,52.00,51.00
2026-06-04T09:41:00Z,52.00,51.00
2026-06-04T11:27:00Z,51.00,51.00
2026-06-04T11:28:00Z,51.00,51.00
2026-06-04T11:41:00Z,51.00,51.00
2026-06-04T11:55:00Z,51.00,51.00
2026-06-04T12:30:00Z,52.00,50.00
2026-06-04T12:42:00Z,52.00,50.00
2026-06-04T12:48:00Z,52.00,50.00
2026-06-04T12:51:00Z,52.00,50.00
2026-06-04T12:56:00Z,52.00,50.00
2026-06-04T13:01:00Z,51.00,50.00
2026-06-04T13:07:00Z,51.00,50.00
2026-06-04T13:11:00Z,52.00,50.00
2026-06-04T13:21:00Z,52.00,50.00
2026-06-04T13:22:00Z,52.00,50.00
2026-06-04T13:26:00Z,52.00,50.00
2026-06-04T13:27:00Z,53.00,49.00
2026-06-04T13:30:00Z,52.71,49.00
2026-06-04T13:31:00Z,53.00,50.00
2026-06-04T13:32:00Z,53.00,50.00
2026-06-04T13:34:00Z,53.00,50.00
2026-06-04T13:36:00Z,53.00,50.00
2026-06-04T13:40:00Z,53.00,50.00
2026-06-04T13:41:00Z,53.00,48.00
2026-06-04T13:43:00Z,53.00,50.00
2026-06-04T13:50:00Z,52.00,50.00
2026-06-04T13:51:00Z,52.00,50.00
2026-06-04T13:53:00Z,52.00,50.00
2026-06-04T13:54:00Z,52.96,50.00
2026-06-04T13:55:00Z,52.20,50.00
2026-06-04T13:56:00Z,52.00,50.00
2026-06-04T13:58:00Z,52.96,49.00
2026-06-04T14:01:00Z,52.96,49.26
2026-06-04T14:02:00Z,52.96,49.00
2026-06-04T14:06:00Z,52.00,49.00
2026-06-04T14:11:00Z,53.00,49.00
2026-06-04T14:13:00Z,53.00,47.35
2026-06-04T14:15:00Z,53.00,49.00
2026-06-04T14:18:00Z,53.00,49.35
2026-06-04T14:19:00Z,53.00,49.35
2026-06-04T14:20:00Z,53.00,49.00
2026-06-04T14:24:00Z,53.00,49.00
2026-06-04T14:25:00Z,53.00,49.00
2026-06-04T14:26:00Z,53.00,49.00
2026-06-04T14:27:00Z,53.00,49.00
2026-06-04T14:30:00Z,53.00,49.00
2026-06-04T14:31:00Z,53.55,49.00
2026-06-04T14:34:00Z,53.55,49.00
2026-06-04T14:35:00Z,53.55,49.00
2026-06-04T14:37:00Z,53.00,49.00
2026-06-04T14:38:00Z,53.00,49.00
2026-06-04T14:40:00Z,53.00,49.00
2026-06-04T14:41:00Z,53.46,49.00
2026-06-04T14:42:00Z,53.46,49.00
2026-06-04T14:45:00Z,53.46,49.66
2026-06-04T14:47:00Z,53.46,49.00
2026-06-04T14:51:00Z,54.00,49.00
2026-06-04T14:52:00Z,54.45,49.00
2026-06-04T14:53:00Z,54.45,49.00
2026-06-04T14:54:00Z,54.45,49.00
2026-06-04T14:56:00Z,54.47,48.00
2026-06-04T14:57:00Z,54.00,48.00
2026-06-04T14:58:00Z,54.00,48.00
2026-06-04T14:59:00Z,54.00,48.00
2026-06-04T15:00:00Z,54.35,46.50
2026-06-04T15:01:00Z,56.08,45.50
2026-06-04T15:02:00Z,56.56,44.96
2026-06-04T15:03:00Z,55.15,45.25
2026-06-04T15:04:00Z,53.75,46.90
2026-06-04T15:05:00Z,52.15,48.94
2026-06-04T15:06:00Z,53.51,48.80
2026-06-04T15:07:00Z,51.32,48.00
2026-06-04T15:08:00Z,52.07,49.16
2026-06-04T15:09:00Z,54.10,46.38
2026-06-04T15:10:00Z,53.86,48.56
2026-06-04T15:11:00Z,51.00,50.00
2026-06-04T15:12:00Z,51.00,51.00
2026-06-04T15:13:00Z,50.39,51.00
2026-06-04T15:14:00Z,49.00,51.26
2026-06-04T15:15:00Z,48.14,52.00
2026-06-04T15:16:00Z,48.22,52.00
2026-06-04T15:17:00Z,48.12,51.16
2026-06-04T15:18:00Z,48.01,52.00
2026-06-04T15:19:00Z,46.76,53.24
2026-06-04T15:20:00Z,43.63,57.30
2026-06-04T15:21:00Z,45.98,55.00
2026-06-04T15:22:00Z,45.11,54.74
2026-06-04T15:23:00Z,33.66,65.45
2026-06-04T15:24:00Z,30.97,70.00
2026-06-04T15:25:00Z,31.50,68.63
2026-06-04T15:26:00Z,28.16,69.85
2026-06-04T15:27:00Z,26.12,74.17
2026-06-04T15:28:00Z,26.57,74.99
2026-06-04T15:29:00Z,28.00,73.00
2026-06-04T15:30:00Z,27.96,72.21
2026-06-04T15:31:00Z,27.39,73.27
2026-06-04T15:32:00Z,24.87,76.54
2026-06-04T15:33:00Z,23.95,77.35
2026-06-04T15:34:00Z,24.03,75.07
2026-06-04T15:35:00Z,22.32,78.00
2026-06-04T15:36:00Z,23.00,78.00
2026-06-04T15:37:00Z,22.01,78.00
2026-06-04T15:38:00Z,19.12,79.89
2026-06-04T15:39:00Z,19.61,80.89
2026-06-04T15:40:00Z,23.65,77.37
2026-06-04T15:41:00Z,26.66,77.92
2026-06-04T15:42:00Z,19.00,81.00
2026-06-04T15:43:00Z,19.00,81.07
2026-06-04T15:44:00Z,19.76,79.01
2026-06-04T15:45:00Z,22.28,78.21
2026-06-04T15:46:00Z,23.00,77.01
2026-06-04T15:47:00Z,22.72,79.10
2026-06-04T15:48:00Z,20.00,81.00
2026-06-04T15:49:00Z,17.91,81.86
2026-06-04T15:50:00Z,17.52,82.67
2026-06-04T15:51:00Z,21.82,79.35
2026-06-04T15:52:00Z,21.95,79.00
2026-06-04T15:53:00Z,22.54,78.92
2026-06-04T15:54:00Z,22.09,78.25
2026-06-04T15:55:00Z,25.35,75.29
2026-06-04T15:56:00Z,27.10,74.25
2026-06-04T15:57:00Z,21.18,79.17
2026-06-04T15:58:00Z,20.99,79.89
2026-06-04T15:59:00Z,23.05,79.83
2026-06-04T16:00:00Z,24.00,77.00
2026-06-04T16:01:00Z,25.41,74.93
2026-06-04T16:02:00Z,30.68,69.45
2026-06-04T16:03:00Z,31.23,68.14
2026-06-04T16:04:00Z,27.50,72.47
2026-06-04T16:05:00Z,31.58,69.41
2026-06-04T16:06:00Z,26.43,76.49
2026-06-04T16:07:00Z,23.18,77.60
2026-06-04T16:08:00Z,25.29,75.44
2026-06-04T16:09:00Z,26.97,74.00
2026-06-04T16:10:00Z,26.18,74.00
2026-06-04T16:11:00Z,22.97,76.94
2026-06-04T16:12:00Z,21.43,80.22
2026-06-04T16:13:00Z,21.16,77.95
2026-06-04T16:14:00Z,24.82,76.32
2026-06-04T16:15:00Z,26.00,74.94
2026-06-04T16:16:00Z,26.01,75.12
2026-06-04T16:17:00Z,28.58,70.13
2026-06-04T16:18:00Z,38.15,63.31
2026-06-04T16:19:00Z,31.42,67.05
2026-06-04T16:20:00Z,27.49,74.16
2026-06-04T16:21:00Z,28.30,72.15
2026-06-04T16:22:00Z,26.01,74.96
2026-06-04T16:23:00Z,27.63,72.60
2026-06-04T16:24:00Z,29.70,71.39
2026-06-04T16:25:00Z,30.95,70.97
2026-06-04T16:26:00Z,30.70,71.47
2026-06-04T16:27:00Z,30.61,70.37
2026-06-04T16:28:00Z,30.15,71.84
2026-06-04T16:29:00Z,21.31,77.53
2026-06-04T16:30:00Z,8.74,90.11
2026-06-04T16:31:00Z,4.48,95.46
2026-06-04T16:32:00Z,10.69,90.16
2026-06-04T16:33:00Z,10.63,89.72
2026-06-04T16:34:00Z,20.27,79.70
2026-06-04T16:35:00Z,29.51,71.79
2026-06-04T16:36:00Z,28.61,68.54
2026-06-04T16:37:00Z,40.92,56.55
2026-06-04T16:38:00Z,49.86,49.00
2026-06-04T16:39:00Z,49.72,49.25
2026-06-04T16:40:00Z,49.86,50.99
2026-06-04T16:41:00Z,50.81,50.68
2026-06-04T16:42:00Z,50.01,50.00
2026-06-04T16:43:00Z,49.17,50.95
2026-06-04T16:44:00Z,49.52,50.81
2026-06-04T16:45:00Z,49.57,51.36
2026-06-04T16:46:00Z,48.92,51.90
2026-06-04T16:47:00Z,48.08,51.70
2026-06-04T16:48:00Z,48.15,51.27
2026-06-04T16:49:00Z,46.63,54.47
2026-06-04T16:50:00Z,45.42,55.26
2026-06-04T16:51:00Z,44.45,55.98
2026-06-04T16:52:00Z,34.98,63.63
2026-06-04T16:53:00Z,22.39,77.00
2026-06-04T16:54:00Z,35.02,66.64
2026-06-04T16:55:00Z,32.26,68.12
2026-06-04T16:56:00Z,41.38,60.47
2026-06-04T16:57:00Z,40.54,58.47
2026-06-04T16:58:00Z,43.09,57.35
2026-06-04T16:59:00Z,45.31,55.15
2026-06-04T17:00:00Z,49.40,48.71
2026-06-04T17:01:00Z,39.94,60.44
2026-06-04T17:02:00Z,39.60,60.42
2026-06-04T17:03:00Z,42.76,57.99
2026-06-04T17:04:00Z,44.04,56.45
2026-06-04T17:05:00Z,45.46,59.34
2026-06-04T17:06:00Z,38.58,61.83
2026-06-04T17:07:00Z,38.59,62.10
2026-06-04T17:08:00Z,33.68,66.71
2026-06-04T17:09:00Z,27.80,71.52
2026-06-04T17:10:00Z,38.23,61.48
2026-06-04T17:11:00Z,32.69,71.05
2026-06-04T17:12:00Z,10.06,88.86
2026-06-04T17:13:00Z,7.98,93.84
2026-06-04T17:14:00Z,3.90,96.00
2026-06-04T17:15:00Z,3.86,96.21
2026-06-04T17:16:00Z,4.28,95.41
2026-06-04T17:17:00Z,5.24,94.12
2026-06-04T17:18:00Z,2.82,97.36
2026-06-04T17:19:00Z,1.19,99.00
