# event_ticker=KXATPCHALLENGERMATCH-26MAR25FERGUE
# final_score=2-6 6-3 6-4
# score_resolution=6-2 3-6 4-6
# match_winner=Sascha Gueymard Wayenburg
# fav_player=Frederico Ferreira Silva
# dog_player=Sascha Gueymard Wayenburg
# kalshi_date=2026-03-25
timestamp,Frederico Ferreira Silva,Sascha Gueymard Wayenburg
2026-03-25T06:57:00Z,56.00,46.00
2026-03-25T06:58:00Z,56.00,46.00
2026-03-25T07:00:00Z,56.00,46.00
2026-03-25T07:06:00Z,56.00,46.00
2026-03-25T07:08:00Z,56.00,45.00
2026-03-25T07:09:00Z,54.91,45.00
2026-03-25T07:17:00Z,56.00,45.00
2026-03-25T07:19:00Z,56.00,45.00
2026-03-25T07:21:00Z,56.00,45.00
2026-03-25T07:24:00Z,56.00,45.00
2026-03-25T07:25:00Z,56.00,46.00
2026-03-25T07:34:00Z,55.00,46.00
2026-03-25T07:36:00Z,56.00,46.00
2026-03-25T07:37:00Z,56.00,46.00
2026-03-25T07:40:00Z,56.00,46.00
2026-03-25T07:41:00Z,56.00,46.00
2026-03-25T07:44:00Z,56.00,45.00
2026-03-25T07:45:00Z,56.00,44.00
2026-03-25T07:48:00Z,56.00,44.00
2026-03-25T07:49:00Z,56.00,46.00
2026-03-25T07:50:00Z,56.00,46.00
2026-03-25T07:52:00Z,56.00,46.00
2026-03-25T07:56:00Z,56.00,46.00
2026-03-25T07:58:00Z,56.00,46.00
2026-03-25T08:01:00Z,56.00,46.00
2026-03-25T08:04:00Z,56.00,46.00
2026-03-25T08:11:00Z,56.00,46.00
2026-03-25T08:12:00Z,56.00,46.00
2026-03-25T08:15:00Z,57.00,46.00
2026-03-25T08:18:00Z,57.00,46.00
2026-03-25T08:20:00Z,57.00,46.00
2026-03-25T08:21:00Z,56.81,46.00
2026-03-25T08:23:00Z,57.98,46.00
2026-03-25T08:24:00Z,58.00,46.00
2026-03-25T08:25:00Z,58.00,45.00
2026-03-25T08:27:00Z,58.00,44.00
2026-03-25T08:28:00Z,58.00,42.00
2026-03-25T08:29:00Z,58.00,42.00
2026-03-25T08:31:00Z,58.07,42.00
2026-03-25T08:32:00Z,58.00,42.00
2026-03-25T08:33:00Z,59.00,42.00
2026-03-25T08:35:00Z,59.00,42.00
2026-03-25T08:37:00Z,59.00,42.00
2026-03-25T08:40:00Z,59.00,42.00
2026-03-25T08:41:00Z,59.00,42.00
2026-03-25T08:42:00Z,58.00,42.00
2026-03-25T08:44:00Z,59.00,43.00
2026-03-25T08:48:00Z,59.00,43.00
2026-03-25T08:49:00Z,59.00,43.00
2026-03-25T08:50:00Z,59.00,43.00
2026-03-25T08:51:00Z,59.00,43.00
2026-03-25T08:52:00Z,59.00,43.00
2026-03-25T08:54:00Z,58.00,43.00
2026-03-25T08:55:00Z,59.00,43.00
2026-03-25T08:56:00Z,59.00,43.00
2026-03-25T08:57:00Z,58.00,43.00
2026-03-25T08:58:00Z,58.00,43.60
2026-03-25T09:00:00Z,59.00,43.60
2026-03-25T09:02:00Z,59.00,44.00
2026-03-25T09:03:00Z,59.00,44.00
2026-03-25T09:04:00Z,59.00,44.00
2026-03-25T09:05:00Z,59.00,44.00
2026-03-25T09:08:00Z,59.00,44.00
2026-03-25T09:11:00Z,59.00,44.00
2026-03-25T09:13:00Z,59.00,43.00
2026-03-25T09:14:00Z,59.00,43.00
2026-03-25T09:16:00Z,59.00,43.00
2026-03-25T09:17:00Z,59.00,43.00
2026-03-25T09:19:00Z,59.00,43.00
2026-03-25T09:23:00Z,59.00,41.27
2026-03-25T09:24:00Z,59.00,41.27
2026-03-25T09:25:00Z,59.00,41.27
2026-03-25T09:26:00Z,58.00,43.00
2026-03-25T09:27:00Z,59.97,42.04
2026-03-25T09:28:00Z,60.45,43.00
2026-03-25T09:29:00Z,60.45,43.00
2026-03-25T09:30:00Z,61.00,42.00
2026-03-25T09:31:00Z,61.00,42.00
2026-03-25T09:32:00Z,60.73,42.00
2026-03-25T09:33:00Z,61.00,42.98
2026-03-25T09:34:00Z,60.95,43.84
2026-03-25T09:35:00Z,59.00,44.00
2026-03-25T09:36:00Z,59.00,44.00
2026-03-25T09:37:00Z,58.27,45.71
2026-03-25T09:38:00Z,58.00,44.00
2026-03-25T09:39:00Z,56.90,45.81
2026-03-25T09:40:00Z,57.00,45.00
2026-03-25T09:41:00Z,57.00,45.00
2026-03-25T09:42:00Z,57.43,45.89
2026-03-25T09:43:00Z,56.72,46.33
2026-03-25T09:44:00Z,53.36,48.00
2026-03-25T09:45:00Z,55.59,46.14
2026-03-25T09:46:00Z,59.58,43.81
2026-03-25T09:47:00Z,62.71,38.41
2026-03-25T09:48:00Z,59.25,42.88
2026-03-25T09:49:00Z,62.35,40.00
2026-03-25T09:50:00Z,65.02,37.00
2026-03-25T09:51:00Z,70.80,31.68
2026-03-25T09:52:00Z,71.00,29.92
2026-03-25T09:53:00Z,67.99,35.41
2026-03-25T09:54:00Z,72.57,30.74
2026-03-25T09:55:00Z,73.96,28.04
2026-03-25T09:56:00Z,75.84,25.11
2026-03-25T09:57:00Z,74.30,27.06
2026-03-25T09:58:00Z,73.00,28.10
2026-03-25T09:59:00Z,72.24,29.48
2026-03-25T10:00:00Z,65.60,33.20
2026-03-25T10:01:00Z,64.93,34.83
2026-03-25T10:02:00Z,69.00,30.70
2026-03-25T10:03:00Z,71.82,31.73
2026-03-25T10:04:00Z,72.54,27.00
2026-03-25T10:05:00Z,75.16,26.08
2026-03-25T10:06:00Z,76.83,23.62
2026-03-25T10:07:00Z,78.00,24.71
2026-03-25T10:08:00Z,79.12,19.42
2026-03-25T10:09:00Z,80.86,20.99
2026-03-25T10:10:00Z,82.93,18.86
2026-03-25T10:11:00Z,83.23,19.00
2026-03-25T10:12:00Z,84.48,17.00
2026-03-25T10:13:00Z,85.13,14.05
2026-03-25T10:14:00Z,85.93,14.97
2026-03-25T10:15:00Z,85.00,16.82
2026-03-25T10:16:00Z,85.00,16.42
2026-03-25T10:17:00Z,84.43,17.00
2026-03-25T10:18:00Z,85.00,17.00
2026-03-25T10:19:00Z,82.36,16.15
2026-03-25T10:20:00Z,84.29,16.10
2026-03-25T10:21:00Z,85.96,16.00
2026-03-25T10:22:00Z,85.93,16.00
2026-03-25T10:23:00Z,84.00,16.00
2026-03-25T10:24:00Z,85.00,16.00
2026-03-25T10:25:00Z,85.00,16.00
2026-03-25T10:26:00Z,84.88,16.61
2026-03-25T10:27:00Z,84.78,16.61
2026-03-25T10:28:00Z,84.87,16.29
2026-03-25T10:29:00Z,83.00,19.03
2026-03-25T10:30:00Z,83.91,18.06
2026-03-25T10:31:00Z,81.00,19.21
2026-03-25T10:32:00Z,80.02,20.00
2026-03-25T10:33:00Z,80.97,17.91
2026-03-25T10:34:00Z,84.87,16.00
2026-03-25T10:35:00Z,84.47,16.63
2026-03-25T10:36:00Z,83.23,16.39
2026-03-25T10:37:00Z,82.19,19.94
2026-03-25T10:38:00Z,80.35,19.61
2026-03-25T10:39:00Z,80.38,20.59
2026-03-25T10:40:00Z,84.92,19.00
2026-03-25T10:41:00Z,83.87,14.82
2026-03-25T10:42:00Z,85.43,15.87
2026-03-25T10:43:00Z,85.23,16.80
2026-03-25T10:44:00Z,84.02,17.59
2026-03-25T10:45:00Z,83.94,15.11
2026-03-25T10:46:00Z,83.94,14.98
2026-03-25T10:47:00Z,85.75,16.10
2026-03-25T10:48:00Z,88.44,12.58
2026-03-25T10:49:00Z,87.03,14.51
2026-03-25T10:50:00Z,88.00,13.12
2026-03-25T10:51:00Z,87.26,16.29
2026-03-25T10:52:00Z,83.48,16.00
2026-03-25T10:53:00Z,82.97,18.00
2026-03-25T10:54:00Z,83.74,17.42
2026-03-25T10:55:00Z,84.39,16.73
2026-03-25T10:56:00Z,83.00,19.00
2026-03-25T10:57:00Z,82.84,22.66
2026-03-25T10:58:00Z,70.61,22.83
2026-03-25T10:59:00Z,69.51,33.58
2026-03-25T11:00:00Z,68.16,29.79
2026-03-25T11:01:00Z,63.32,36.64
2026-03-25T11:02:00Z,63.16,36.62
2026-03-25T11:03:00Z,60.29,38.83
2026-03-25T11:04:00Z,61.78,37.70
2026-03-25T11:05:00Z,64.60,35.06
2026-03-25T11:06:00Z,65.84,35.96
2026-03-25T11:07:00Z,62.14,39.66
2026-03-25T11:08:00Z,61.40,38.77
2026-03-25T11:09:00Z,63.20,36.08
2026-03-25T11:10:00Z,60.66,40.13
2026-03-25T11:11:00Z,61.04,39.29
2026-03-25T11:12:00Z,62.00,37.73
2026-03-25T11:13:00Z,62.93,37.30
2026-03-25T11:14:00Z,64.01,35.51
2026-03-25T11:15:00Z,64.96,35.60
2026-03-25T11:16:00Z,67.37,31.66
2026-03-25T11:17:00Z,67.54,32.98
2026-03-25T11:18:00Z,64.17,37.70
2026-03-25T11:19:00Z,61.02,40.90
2026-03-25T11:20:00Z,56.56,46.26
2026-03-25T11:21:00Z,58.32,41.82
2026-03-25T11:22:00Z,52.43,47.64
2026-03-25T11:23:00Z,41.70,58.93
2026-03-25T11:24:00Z,36.23,63.48
2026-03-25T11:25:00Z,36.86,64.68
2026-03-25T11:26:00Z,33.12,67.53
2026-03-25T11:27:00Z,32.12,70.48
2026-03-25T11:28:00Z,35.25,66.46
2026-03-25T11:29:00Z,38.24,56.14
2026-03-25T11:30:00Z,42.73,64.14
2026-03-25T11:31:00Z,32.43,65.57
2026-03-25T11:32:00Z,32.15,71.54
2026-03-25T11:33:00Z,25.30,74.61
2026-03-25T11:34:00Z,25.28,75.15
2026-03-25T11:35:00Z,28.71,74.58
2026-03-25T11:36:00Z,29.23,71.61
2026-03-25T11:37:00Z,25.53,76.08
2026-03-25T11:38:00Z,19.86,82.63
2026-03-25T11:39:00Z,25.28,72.61
2026-03-25T11:40:00Z,29.40,75.68
2026-03-25T11:41:00Z,24.97,75.93
2026-03-25T11:42:00Z,28.18,73.00
2026-03-25T11:43:00Z,22.90,78.94
2026-03-25T11:44:00Z,8.24,92.11
2026-03-25T11:45:00Z,6.76,93.93
2026-03-25T11:46:00Z,4.42,94.91
2026-03-25T11:47:00Z,5.78,94.52
2026-03-25T11:48:00Z,2.89,96.13
2026-03-25T11:49:00Z,2.17,97.87
2026-03-25T11:50:00Z,2.89,97.95
2026-03-25T11:51:00Z,3.22,97.04
2026-03-25T11:52:00Z,2.22,97.21
2026-03-25T11:53:00Z,2.57,98.00
2026-03-25T11:54:00Z,2.86,97.11
2026-03-25T11:55:00Z,5.97,94.99
2026-03-25T11:56:00Z,8.09,91.84
2026-03-25T11:57:00Z,8.05,90.98
2026-03-25T11:58:00Z,3.89,95.79
2026-03-25T11:59:00Z,4.34,94.65
2026-03-25T12:00:00Z,7.78,92.93
2026-03-25T12:01:00Z,11.87,88.34
2026-03-25T12:02:00Z,15.06,87.57
2026-03-25T12:03:00Z,16.04,84.91
2026-03-25T12:04:00Z,15.00,85.20
2026-03-25T12:05:00Z,15.55,84.99
2026-03-25T12:06:00Z,17.67,83.96
2026-03-25T12:07:00Z,17.00,83.64
2026-03-25T12:08:00Z,9.81,92.91
2026-03-25T12:09:00Z,1.26,98.64
2026-03-25T12:10:00Z,1.00,99.00
2026-03-25T12:11:00Z,1.00,99.00
2026-03-25T12:12:00Z,1.00,99.00
