# event_ticker=KXATPCHALLENGERMATCH-26MAY23ALCGAD
# final_score=2-6 6-1 6-1
# match_winner=Max Alcala Gurri
# fav_player=Max Alcala Gurri
# dog_player=Buvaysar Gadamauri
# kalshi_date=2026-05-23
timestamp,Max Alcala Gurri,Buvaysar Gadamauri
2026-05-23T09:57:00Z,59.00,42.00
2026-05-23T10:03:00Z,59.00,42.00
2026-05-23T10:04:00Z,59.00,42.00
2026-05-23T10:19:00Z,59.00,42.00
2026-05-23T10:20:00Z,59.00,42.00
2026-05-23T10:32:00Z,59.00,42.00
2026-05-23T10:55:00Z,59.00,42.00
2026-05-23T10:56:00Z,59.00,42.00
2026-05-23T11:10:00Z,59.00,42.00
2026-05-23T11:12:00Z,59.00,42.00
2026-05-23T11:21:00Z,59.00,42.00
2026-05-23T11:24:00Z,59.00,42.00
2026-05-23T11:33:00Z,59.00,42.00
2026-05-23T11:41:00Z,59.00,42.00
2026-05-23T11:42:00Z,59.00,42.00
2026-05-23T11:46:00Z,59.00,42.00
2026-05-23T11:57:00Z,59.00,42.00
2026-05-23T12:00:00Z,59.00,42.00
2026-05-23T12:10:00Z,59.00,42.00
2026-05-23T12:12:00Z,59.00,42.00
2026-05-23T12:18:00Z,59.00,42.00
2026-05-23T12:23:00Z,59.00,42.00
2026-05-23T12:26:00Z,59.00,42.00
2026-05-23T12:34:00Z,59.01,42.00
2026-05-23T12:35:00Z,60.00,42.00
2026-05-23T12:40:00Z,60.00,42.00
2026-05-23T12:42:00Z,60.00,42.00
2026-05-23T12:44:00Z,60.00,42.00
2026-05-23T12:46:00Z,60.00,42.00
2026-05-23T12:50:00Z,60.00,42.00
2026-05-23T12:55:00Z,60.00,42.00
2026-05-23T12:56:00Z,60.00,42.00
2026-05-23T12:57:00Z,60.00,42.00
2026-05-23T12:58:00Z,60.00,42.00
2026-05-23T12:59:00Z,60.00,42.00
2026-05-23T13:00:00Z,60.00,42.00
2026-05-23T13:01:00Z,60.00,42.00
2026-05-23T13:02:00Z,60.00,42.00
2026-05-23T13:03:00Z,60.00,42.00
2026-05-23T13:04:00Z,60.00,42.00
2026-05-23T13:05:00Z,60.00,42.00
2026-05-23T13:06:00Z,60.00,42.00
2026-05-23T13:07:00Z,60.00,42.00
2026-05-23T13:09:00Z,60.00,42.00
2026-05-23T13:10:00Z,60.00,42.00
2026-05-23T13:11:00Z,60.00,42.00
2026-05-23T13:12:00Z,60.00,42.00
2026-05-23T13:13:00Z,60.00,42.00
2026-05-23T13:15:00Z,60.00,42.00
2026-05-23T13:16:00Z,60.00,42.00
2026-05-23T13:19:00Z,60.00,42.00
2026-05-23T13:20:00Z,60.00,42.00
2026-05-23T13:21:00Z,59.00,42.00
2026-05-23T13:23:00Z,59.00,42.00
2026-05-23T13:25:00Z,60.00,42.00
2026-05-23T13:26:00Z,60.00,42.00
2026-05-23T13:27:00Z,60.00,42.00
2026-05-23T13:28:00Z,60.00,42.00
2026-05-23T13:29:00Z,60.00,42.00
2026-05-23T13:32:00Z,60.00,42.00
2026-05-23T13:33:00Z,60.00,42.00
2026-05-23T13:34:00Z,60.00,42.00
2026-05-23T13:35:00Z,60.00,42.00
2026-05-23T13:37:00Z,60.00,42.00
2026-05-23T13:38:00Z,60.00,42.00
2026-05-23T13:39:00Z,60.00,42.00
2026-05-23T13:40:00Z,60.00,42.00
2026-05-23T13:41:00Z,60.00,42.00
2026-05-23T13:42:00Z,60.00,42.00
2026-05-23T13:43:00Z,60.00,42.00
2026-05-23T13:44:00Z,60.00,42.00
2026-05-23T13:45:00Z,60.00,42.00
2026-05-23T13:46:00Z,60.00,41.00
2026-05-23T13:47:00Z,60.00,42.00
2026-05-23T13:48:00Z,60.00,42.00
2026-05-23T13:49:00Z,60.00,42.00
2026-05-23T13:50:00Z,60.00,42.00
2026-05-23T13:52:00Z,60.00,42.00
2026-05-23T13:53:00Z,59.00,42.00
2026-05-23T13:54:00Z,60.00,42.00
2026-05-23T13:55:00Z,60.00,42.00
2026-05-23T13:56:00Z,59.14,42.00
2026-05-23T13:57:00Z,59.06,42.13
2026-05-23T13:58:00Z,59.06,43.00
2026-05-23T13:59:00Z,59.00,43.00
2026-05-23T14:00:00Z,58.00,43.00
2026-05-23T14:01:00Z,59.00,43.00
2026-05-23T14:04:00Z,59.00,43.00
2026-05-23T14:05:00Z,59.00,43.00
2026-05-23T14:06:00Z,59.00,43.00
2026-05-23T14:09:00Z,59.00,43.00
2026-05-23T14:10:00Z,59.00,43.00
2026-05-23T14:12:00Z,59.00,43.00
2026-05-23T14:13:00Z,59.00,43.00
2026-05-23T14:14:00Z,59.00,43.00
2026-05-23T14:15:00Z,59.00,42.12
2026-05-23T14:16:00Z,59.00,42.12
2026-05-23T14:17:00Z,59.00,43.00
2026-05-23T14:18:00Z,59.00,43.00
2026-05-23T14:19:00Z,59.00,42.00
2026-05-23T14:20:00Z,59.00,43.00
2026-05-23T14:21:00Z,59.00,43.00
2026-05-23T14:22:00Z,59.00,43.00
2026-05-23T14:24:00Z,59.00,43.00
2026-05-23T14:26:00Z,59.00,43.00
2026-05-23T14:27:00Z,58.00,43.00
2026-05-23T14:28:00Z,58.00,43.00
2026-05-23T14:29:00Z,58.00,43.00
2026-05-23T14:30:00Z,58.00,43.00
2026-05-23T14:31:00Z,58.00,43.00
2026-05-23T14:32:00Z,58.00,43.00
2026-05-23T14:34:00Z,58.00,43.00
2026-05-23T14:35:00Z,58.00,43.00
2026-05-23T14:37:00Z,58.00,42.75
2026-05-23T14:38:00Z,57.98,43.00
2026-05-23T14:39:00Z,58.00,43.00
2026-05-23T14:40:00Z,58.00,43.77
2026-05-23T14:41:00Z,58.00,44.00
2026-05-23T14:42:00Z,58.00,44.00
2026-05-23T14:43:00Z,58.00,44.00
2026-05-23T14:44:00Z,58.00,44.00
2026-05-23T14:45:00Z,58.00,44.00
2026-05-23T14:46:00Z,58.00,44.00
2026-05-23T14:47:00Z,57.00,44.00
2026-05-23T14:48:00Z,57.00,44.00
2026-05-23T14:49:00Z,57.00,44.00
2026-05-23T14:50:00Z,58.00,44.00
2026-05-23T14:51:00Z,58.00,44.00
2026-05-23T14:52:00Z,58.00,44.00
2026-05-23T14:53:00Z,58.00,44.00
2026-05-23T14:54:00Z,58.00,44.00
2026-05-23T14:55:00Z,58.00,44.00
2026-05-23T14:56:00Z,57.88,44.00
2026-05-23T14:57:00Z,58.00,44.00
2026-05-23T14:58:00Z,58.00,44.00
2026-05-23T14:59:00Z,57.00,44.00
2026-05-23T15:00:00Z,57.00,44.00
2026-05-23T15:01:00Z,57.00,44.00
2026-05-23T15:02:00Z,58.00,44.30
2026-05-23T15:03:00Z,58.00,44.48
2026-05-23T15:04:00Z,57.00,44.83
2026-05-23T15:05:00Z,58.00,44.55
2026-05-23T15:06:00Z,58.00,44.66
2026-05-23T15:07:00Z,57.03,45.00
2026-05-23T15:08:00Z,58.14,44.68
2026-05-23T15:09:00Z,58.26,44.00
2026-05-23T15:10:00Z,58.00,44.00
2026-05-23T15:11:00Z,55.19,45.00
2026-05-23T15:12:00Z,55.77,45.78
2026-05-23T15:13:00Z,49.72,51.95
2026-05-23T15:14:00Z,45.06,55.39
2026-05-23T15:15:00Z,40.52,60.95
2026-05-23T15:16:00Z,38.33,62.33
2026-05-23T15:17:00Z,39.18,62.60
2026-05-23T15:18:00Z,40.92,60.01
2026-05-23T15:19:00Z,42.00,59.00
2026-05-23T15:20:00Z,41.80,60.16
2026-05-23T15:21:00Z,39.30,62.23
2026-05-23T15:22:00Z,39.47,63.00
2026-05-23T15:23:00Z,39.70,63.02
2026-05-23T15:24:00Z,40.69,60.56
2026-05-23T15:25:00Z,40.52,59.92
2026-05-23T15:26:00Z,41.84,60.51
2026-05-23T15:27:00Z,43.73,59.70
2026-05-23T15:28:00Z,41.55,60.76
2026-05-23T15:29:00Z,38.50,62.61
2026-05-23T15:30:00Z,37.72,63.97
2026-05-23T15:31:00Z,36.63,64.43
2026-05-23T15:32:00Z,37.81,65.52
2026-05-23T15:33:00Z,32.96,67.69
2026-05-23T15:34:00Z,28.14,72.95
2026-05-23T15:35:00Z,27.89,73.20
2026-05-23T15:36:00Z,27.14,73.60
2026-05-23T15:37:00Z,26.40,74.65
2026-05-23T15:38:00Z,26.80,75.46
2026-05-23T15:39:00Z,26.00,76.48
2026-05-23T15:40:00Z,26.90,76.17
2026-05-23T15:41:00Z,26.67,76.06
2026-05-23T15:42:00Z,25.20,76.28
2026-05-23T15:43:00Z,25.74,76.63
2026-05-23T15:44:00Z,28.36,71.49
2026-05-23T15:45:00Z,29.55,71.24
2026-05-23T15:46:00Z,27.51,73.12
2026-05-23T15:47:00Z,24.68,76.00
2026-05-23T15:48:00Z,24.01,78.33
2026-05-23T15:49:00Z,25.45,75.67
2026-05-23T15:50:00Z,26.19,80.84
2026-05-23T15:51:00Z,27.90,73.32
2026-05-23T15:52:00Z,28.81,72.74
2026-05-23T15:53:00Z,34.73,65.23
2026-05-23T15:54:00Z,39.77,60.10
2026-05-23T15:55:00Z,39.11,64.31
2026-05-23T15:56:00Z,43.95,57.12
2026-05-23T15:57:00Z,44.96,56.25
2026-05-23T15:58:00Z,46.84,55.25
2026-05-23T15:59:00Z,47.98,54.24
2026-05-23T16:00:00Z,47.98,53.06
2026-05-23T16:01:00Z,48.16,51.96
2026-05-23T16:02:00Z,50.41,50.42
2026-05-23T16:03:00Z,50.55,49.84
2026-05-23T16:04:00Z,51.80,50.05
2026-05-23T16:05:00Z,55.03,45.64
2026-05-23T16:06:00Z,56.86,42.73
2026-05-23T16:07:00Z,58.41,41.84
2026-05-23T16:08:00Z,56.82,42.10
2026-05-23T16:09:00Z,58.63,44.24
2026-05-23T16:10:00Z,58.15,43.99
2026-05-23T16:11:00Z,58.04,44.78
2026-05-23T16:12:00Z,58.10,44.21
2026-05-23T16:13:00Z,59.10,43.70
2026-05-23T16:14:00Z,58.79,43.76
2026-05-23T16:15:00Z,59.25,43.75
2026-05-23T16:16:00Z,60.29,41.65
2026-05-23T16:17:00Z,62.27,38.40
2026-05-23T16:18:00Z,63.05,40.58
2026-05-23T16:19:00Z,57.44,41.50
2026-05-23T16:20:00Z,60.54,42.77
2026-05-23T16:21:00Z,61.42,42.85
2026-05-23T16:22:00Z,75.21,23.64
2026-05-23T16:23:00Z,80.16,20.31
2026-05-23T16:24:00Z,82.01,16.55
2026-05-23T16:25:00Z,82.83,17.08
2026-05-23T16:26:00Z,77.25,23.63
2026-05-23T16:27:00Z,81.29,18.49
2026-05-23T16:28:00Z,85.73,14.07
2026-05-23T16:29:00Z,92.90,7.07
2026-05-23T16:30:00Z,93.43,4.78
2026-05-23T16:31:00Z,94.79,5.93
2026-05-23T16:32:00Z,89.74,11.80
2026-05-23T16:33:00Z,83.35,18.55
2026-05-23T16:34:00Z,79.48,21.89
2026-05-23T16:35:00Z,79.94,21.34
2026-05-23T16:36:00Z,82.09,19.91
2026-05-23T16:37:00Z,80.10,20.91
2026-05-23T16:38:00Z,85.74,13.99
2026-05-23T16:39:00Z,81.20,19.94
2026-05-23T16:40:00Z,81.85,19.69
2026-05-23T16:41:00Z,82.88,16.89
2026-05-23T16:42:00Z,84.20,17.43
2026-05-23T16:43:00Z,93.98,6.02
2026-05-23T16:44:00Z,95.55,4.77
2026-05-23T16:45:00Z,97.62,2.44
2026-05-23T16:46:00Z,98.22,1.36
2026-05-23T16:47:00Z,98.62,1.24
2026-05-23T16:48:00Z,98.21,1.52
2026-05-23T16:49:00Z,98.73,1.45
2026-05-23T16:50:00Z,98.32,1.69
2026-05-23T16:51:00Z,98.76,1.47
2026-05-23T16:52:00Z,99.00,1.00
2026-05-23T16:53:00Z,99.00,1.00
2026-05-23T16:54:00Z,99.00,1.00
