# event_ticker=KXATPCHALLENGERMATCH-26APR20HSUCAS
# final_score=6-3 4-3 RET
# match_winner=Yu Hsiou Hsu
# fav_player=Murphy Cassone
# dog_player=Yu Hsiou Hsu
# kalshi_date=2026-04-20
timestamp,Yu Hsiou Hsu,Murphy Cassone
2026-04-20T05:31:00Z,57.00,46.00
2026-04-20T05:32:00Z,57.00,46.00
2026-04-20T05:33:00Z,57.00,46.00
2026-04-20T05:34:00Z,57.00,46.00
2026-04-20T05:35:00Z,57.00,46.00
2026-04-20T05:36:00Z,57.00,46.00
2026-04-20T05:38:00Z,57.00,46.00
2026-04-20T05:40:00Z,57.00,45.60
2026-04-20T05:41:00Z,57.00,46.00
2026-04-20T05:43:00Z,57.00,46.00
2026-04-20T05:44:00Z,57.00,46.00
2026-04-20T05:46:00Z,57.00,46.00
2026-04-20T05:47:00Z,57.00,44.00
2026-04-20T05:48:00Z,57.00,42.09
2026-04-20T05:49:00Z,57.75,42.00
2026-04-20T05:50:00Z,57.00,42.00
2026-04-20T05:51:00Z,57.76,42.00
2026-04-20T05:52:00Z,58.00,42.00
2026-04-20T05:53:00Z,58.91,43.00
2026-04-20T05:54:00Z,58.91,43.98
2026-04-20T05:55:00Z,58.00,41.67
2026-04-20T05:57:00Z,58.00,43.28
2026-04-20T05:58:00Z,58.00,43.00
2026-04-20T05:59:00Z,58.00,42.33
2026-04-20T06:01:00Z,58.00,43.00
2026-04-20T06:02:00Z,58.00,43.00
2026-04-20T06:05:00Z,58.00,43.77
2026-04-20T06:06:00Z,58.00,43.87
2026-04-20T06:07:00Z,58.00,43.39
2026-04-20T06:08:00Z,58.00,43.65
2026-04-20T06:09:00Z,59.00,43.58
2026-04-20T06:10:00Z,57.84,43.04
2026-04-20T06:11:00Z,59.00,42.00
2026-04-20T06:12:00Z,58.50,42.00
2026-04-20T06:13:00Z,59.00,42.00
2026-04-20T06:14:00Z,59.00,42.00
2026-04-20T06:15:00Z,59.00,41.10
2026-04-20T06:16:00Z,59.00,41.10
2026-04-20T06:17:00Z,59.00,42.46
2026-04-20T06:18:00Z,59.00,42.46
2026-04-20T06:19:00Z,59.00,43.00
2026-04-20T06:21:00Z,59.00,43.00
2026-04-20T06:23:00Z,56.36,43.00
2026-04-20T06:24:00Z,58.00,42.17
2026-04-20T06:25:00Z,58.00,41.00
2026-04-20T06:28:00Z,58.00,44.00
2026-04-20T06:29:00Z,58.00,44.00
2026-04-20T06:30:00Z,58.00,44.00
2026-04-20T06:31:00Z,58.00,44.00
2026-04-20T06:32:00Z,58.02,43.33
2026-04-20T06:33:00Z,57.61,43.71
2026-04-20T06:34:00Z,59.00,44.00
2026-04-20T06:35:00Z,58.75,44.00
2026-04-20T06:36:00Z,59.00,43.47
2026-04-20T06:37:00Z,60.49,40.43
2026-04-20T06:38:00Z,64.13,37.72
2026-04-20T06:39:00Z,62.06,40.62
2026-04-20T06:40:00Z,63.88,37.12
2026-04-20T06:41:00Z,61.62,38.89
2026-04-20T06:42:00Z,65.54,36.04
2026-04-20T06:43:00Z,63.36,38.42
2026-04-20T06:44:00Z,60.75,40.02
2026-04-20T06:45:00Z,58.91,43.89
2026-04-20T06:46:00Z,59.00,40.93
2026-04-20T06:47:00Z,61.24,38.55
2026-04-20T06:48:00Z,57.65,44.00
2026-04-20T06:49:00Z,60.00,39.05
2026-04-20T06:50:00Z,62.94,38.85
2026-04-20T06:51:00Z,66.05,37.41
2026-04-20T06:52:00Z,70.39,31.17
2026-04-20T06:53:00Z,75.98,25.08
2026-04-20T06:54:00Z,77.56,23.70
2026-04-20T06:55:00Z,79.62,19.47
2026-04-20T06:56:00Z,82.12,16.12
2026-04-20T06:57:00Z,82.27,17.82
2026-04-20T06:58:00Z,81.90,16.52
2026-04-20T06:59:00Z,79.31,21.96
2026-04-20T07:00:00Z,79.66,21.72
2026-04-20T07:01:00Z,79.60,21.50
2026-04-20T07:02:00Z,79.48,19.11
2026-04-20T07:03:00Z,80.00,21.00
2026-04-20T07:04:00Z,80.45,21.00
2026-04-20T07:05:00Z,78.97,20.95
2026-04-20T07:06:00Z,80.00,22.00
2026-04-20T07:07:00Z,77.31,21.35
2026-04-20T07:08:00Z,77.00,22.50
2026-04-20T07:09:00Z,77.01,23.00
2026-04-20T07:10:00Z,77.01,22.41
2026-04-20T07:11:00Z,77.01,22.92
2026-04-20T07:12:00Z,77.37,22.39
2026-04-20T07:13:00Z,79.23,22.51
2026-04-20T07:14:00Z,77.96,20.41
2026-04-20T07:15:00Z,79.15,20.09
2026-04-20T07:16:00Z,79.15,20.00
2026-04-20T07:17:00Z,79.00,19.70
2026-04-20T07:18:00Z,78.83,19.41
2026-04-20T07:19:00Z,78.21,21.00
2026-04-20T07:20:00Z,79.09,21.00
2026-04-20T07:21:00Z,78.16,20.00
2026-04-20T07:22:00Z,78.16,19.57
2026-04-20T07:23:00Z,79.56,20.92
2026-04-20T07:24:00Z,80.00,20.55
2026-04-20T07:25:00Z,80.00,19.28
2026-04-20T07:26:00Z,81.00,21.00
2026-04-20T07:27:00Z,81.00,20.97
2026-04-20T07:28:00Z,79.17,20.58
2026-04-20T07:29:00Z,79.40,21.00
2026-04-20T07:30:00Z,78.64,18.66
2026-04-20T07:31:00Z,78.22,20.86
2026-04-20T07:32:00Z,80.00,21.00
2026-04-20T07:33:00Z,78.79,20.77
2026-04-20T07:34:00Z,80.44,20.91
2026-04-20T07:35:00Z,79.88,21.00
2026-04-20T07:36:00Z,81.00,21.00
2026-04-20T07:37:00Z,81.00,19.00
2026-04-20T07:38:00Z,81.00,19.00
2026-04-20T07:39:00Z,81.00,21.00
2026-04-20T07:40:00Z,79.00,19.00
2026-04-20T07:41:00Z,79.01,19.08
2026-04-20T07:42:00Z,78.41,21.00
2026-04-20T07:43:00Z,78.41,21.00
2026-04-20T07:44:00Z,78.12,21.00
2026-04-20T07:45:00Z,78.12,20.23
2026-04-20T07:46:00Z,80.00,19.24
2026-04-20T07:47:00Z,80.00,21.00
2026-04-20T07:48:00Z,80.00,21.00
2026-04-20T07:49:00Z,78.00,21.00
2026-04-20T07:50:00Z,80.00,21.00
2026-04-20T07:52:00Z,80.38,21.00
2026-04-20T07:53:00Z,79.00,21.00
2026-04-20T07:54:00Z,79.00,22.00
2026-04-20T07:55:00Z,79.01,20.00
2026-04-20T07:56:00Z,79.01,19.26
2026-04-20T07:57:00Z,78.15,21.00
2026-04-20T07:58:00Z,79.47,21.00
2026-04-20T07:59:00Z,77.41,19.52
2026-04-20T08:00:00Z,78.06,21.00
2026-04-20T08:01:00Z,78.06,20.04
2026-04-20T08:02:00Z,78.06,21.00
2026-04-20T08:03:00Z,80.00,21.00
2026-04-20T08:04:00Z,80.00,21.00
2026-04-20T08:05:00Z,80.00,21.56
2026-04-20T08:06:00Z,80.00,20.00
2026-04-20T08:07:00Z,80.00,20.00
2026-04-20T08:08:00Z,80.00,22.44
2026-04-20T08:09:00Z,80.00,20.77
2026-04-20T08:10:00Z,79.98,20.00
2026-04-20T08:11:00Z,79.92,20.00
2026-04-20T08:12:00Z,78.00,20.00
2026-04-20T08:13:00Z,80.00,20.00
2026-04-20T08:15:00Z,78.00,20.00
2026-04-20T08:16:00Z,78.00,20.03
2026-04-20T08:17:00Z,79.23,22.00
2026-04-20T08:18:00Z,80.00,22.00
2026-04-20T08:19:00Z,80.00,22.00
2026-04-20T08:20:00Z,79.30,22.00
2026-04-20T08:21:00Z,79.28,22.00
2026-04-20T08:22:00Z,79.28,22.00
2026-04-20T08:23:00Z,80.00,22.00
2026-04-20T08:24:00Z,80.00,21.00
2026-04-20T08:25:00Z,80.35,21.00
2026-04-20T08:26:00Z,81.00,21.00
2026-04-20T08:27:00Z,78.00,21.00
2026-04-20T08:28:00Z,78.00,20.11
2026-04-20T08:30:00Z,81.00,20.11
2026-04-20T08:31:00Z,81.00,20.00
2026-04-20T08:32:00Z,81.00,21.00
2026-04-20T08:34:00Z,81.00,20.00
2026-04-20T08:35:00Z,80.34,20.00
2026-04-20T08:36:00Z,80.34,19.53
2026-04-20T08:37:00Z,80.34,20.87
2026-04-20T08:39:00Z,78.95,19.23
2026-04-20T08:40:00Z,80.00,18.00
2026-04-20T08:41:00Z,81.00,18.00
2026-04-20T08:42:00Z,80.00,18.72
2026-04-20T08:43:00Z,82.28,16.30
2026-04-20T08:44:00Z,83.69,16.83
2026-04-20T08:45:00Z,83.00,17.00
2026-04-20T08:46:00Z,81.00,19.00
2026-04-20T08:47:00Z,76.20,22.04
2026-04-20T08:48:00Z,73.46,26.82
2026-04-20T08:49:00Z,73.19,29.29
2026-04-20T08:50:00Z,79.83,18.17
2026-04-20T08:51:00Z,82.00,17.05
2026-04-20T08:52:00Z,82.00,18.00
2026-04-20T08:53:00Z,81.33,18.00
2026-04-20T08:54:00Z,81.33,18.00
2026-04-20T08:55:00Z,83.00,18.00
2026-04-20T08:56:00Z,81.00,19.09
2026-04-20T08:57:00Z,83.00,17.56
2026-04-20T08:58:00Z,83.24,17.56
2026-04-20T08:59:00Z,83.60,16.00
2026-04-20T09:00:00Z,81.78,19.64
2026-04-20T09:01:00Z,81.00,19.64
2026-04-20T09:02:00Z,81.00,19.64
2026-04-20T09:03:00Z,81.00,18.15
2026-04-20T09:04:00Z,80.35,19.00
2026-04-20T09:05:00Z,77.64,22.11
2026-04-20T09:06:00Z,77.74,21.51
2026-04-20T09:07:00Z,67.06,34.17
2026-04-20T09:08:00Z,63.58,38.95
2026-04-20T09:09:00Z,69.51,32.76
2026-04-20T09:10:00Z,74.43,27.45
2026-04-20T09:11:00Z,77.50,23.99
2026-04-20T09:12:00Z,74.85,27.28
2026-04-20T09:13:00Z,79.00,22.68
2026-04-20T09:14:00Z,80.00,18.44
2026-04-20T09:15:00Z,81.39,16.06
2026-04-20T09:16:00Z,89.10,12.76
2026-04-20T09:17:00Z,92.93,6.50
2026-04-20T09:18:00Z,94.07,5.24
2026-04-20T09:19:00Z,94.01,6.33
2026-04-20T09:20:00Z,95.00,8.71
2026-04-20T09:21:00Z,94.37,11.43
2026-04-20T09:22:00Z,94.00,5.10
2026-04-20T09:23:00Z,94.29,6.28
2026-04-20T09:24:00Z,94.00,7.42
2026-04-20T09:25:00Z,92.65,5.79
2026-04-20T09:26:00Z,93.28,6.60
2026-04-20T09:27:00Z,89.90,8.59
2026-04-20T09:28:00Z,96.18,3.49
2026-04-20T09:29:00Z,99.00,1.01
2026-04-20T09:30:00Z,99.00,1.01
2026-04-20T09:31:00Z,99.00,1.00
2026-04-20T09:32:00Z,99.00,1.00
