# event_ticker=KXATPCHALLENGERMATCH-26MAY14DROATM
# final_score=6-7(13) 6-1 6-4
# score_resolution=7-6 1-6 4-6
# match_winner=Titouan Droguet
# fav_player=Terence Atmane
# dog_player=Titouan Droguet
# kalshi_date=2026-05-14
timestamp,Titouan Droguet,Terence Atmane
2026-05-14T05:04:00Z,49.00,51.09
2026-05-14T05:07:00Z,51.00,52.00
2026-05-14T05:08:00Z,51.00,52.00
2026-05-14T05:09:00Z,51.00,52.00
2026-05-14T05:11:00Z,51.00,51.00
2026-05-14T05:12:00Z,51.00,51.00
2026-05-14T05:13:00Z,51.00,51.00
2026-05-14T05:14:00Z,51.00,51.00
2026-05-14T05:16:00Z,49.00,52.05
2026-05-14T05:18:00Z,49.00,52.00
2026-05-14T05:19:00Z,49.00,52.02
2026-05-14T05:20:00Z,49.00,53.00
2026-05-14T05:21:00Z,49.00,53.00
2026-05-14T05:23:00Z,50.00,53.00
2026-05-14T05:25:00Z,50.00,52.00
2026-05-14T05:26:00Z,50.00,52.00
2026-05-14T05:27:00Z,50.00,52.00
2026-05-14T05:28:00Z,49.04,52.00
2026-05-14T05:29:00Z,49.00,51.00
2026-05-14T05:30:00Z,49.00,51.00
2026-05-14T05:32:00Z,49.00,51.00
2026-05-14T05:35:00Z,48.48,51.68
2026-05-14T05:36:00Z,49.00,51.68
2026-05-14T05:37:00Z,49.00,51.00
2026-05-14T05:38:00Z,49.00,51.00
2026-05-14T05:39:00Z,49.00,51.00
2026-05-14T05:40:00Z,49.00,51.00
2026-05-14T05:41:00Z,49.00,52.00
2026-05-14T05:43:00Z,49.00,52.00
2026-05-14T05:45:00Z,49.02,51.13
2026-05-14T05:46:00Z,49.00,51.13
2026-05-14T05:47:00Z,49.00,51.00
2026-05-14T05:49:00Z,49.00,52.00
2026-05-14T05:50:00Z,49.00,52.00
2026-05-14T05:53:00Z,49.00,52.00
2026-05-14T05:54:00Z,49.00,52.00
2026-05-14T05:55:00Z,49.00,52.00
2026-05-14T05:56:00Z,49.00,52.00
2026-05-14T05:57:00Z,49.00,52.00
2026-05-14T05:58:00Z,49.00,52.00
2026-05-14T05:59:00Z,49.00,52.00
2026-05-14T06:00:00Z,49.00,52.00
2026-05-14T06:01:00Z,49.00,52.00
2026-05-14T06:07:00Z,49.00,52.00
2026-05-14T06:08:00Z,49.00,52.00
2026-05-14T06:09:00Z,49.00,52.00
2026-05-14T06:11:00Z,49.00,52.00
2026-05-14T06:16:00Z,49.00,52.00
2026-05-14T06:18:00Z,49.00,52.00
2026-05-14T06:23:00Z,49.00,52.00
2026-05-14T06:25:00Z,49.00,52.00
2026-05-14T06:26:00Z,49.00,52.00
2026-05-14T06:29:00Z,49.00,52.00
2026-05-14T06:30:00Z,49.00,52.00
2026-05-14T06:31:00Z,49.00,52.00
2026-05-14T06:38:00Z,49.00,52.00
2026-05-14T06:40:00Z,49.00,52.00
2026-05-14T06:43:00Z,49.00,52.00
2026-05-14T06:44:00Z,49.00,52.00
2026-05-14T06:53:00Z,49.00,52.00
2026-05-14T06:55:00Z,49.00,52.00
2026-05-14T06:56:00Z,49.00,52.00
2026-05-14T09:03:00Z,49.00,54.56
2026-05-14T09:04:00Z,49.00,54.58
2026-05-14T09:05:00Z,48.90,54.64
2026-05-14T09:06:00Z,48.81,52.10
2026-05-14T09:07:00Z,49.00,52.10
2026-05-14T09:08:00Z,49.00,52.00
2026-05-14T09:09:00Z,49.00,52.00
2026-05-14T09:10:00Z,49.00,52.00
2026-05-14T09:12:00Z,49.00,52.00
2026-05-14T09:14:00Z,49.00,52.00
2026-05-14T09:15:00Z,49.00,52.82
2026-05-14T09:17:00Z,49.00,52.18
2026-05-14T09:19:00Z,49.00,53.00
2026-05-14T09:21:00Z,49.00,53.00
2026-05-14T09:23:00Z,49.00,53.00
2026-05-14T09:24:00Z,49.00,53.14
2026-05-14T09:25:00Z,49.00,53.91
2026-05-14T09:26:00Z,49.00,54.00
2026-05-14T09:27:00Z,48.93,51.99
2026-05-14T09:28:00Z,48.00,51.65
2026-05-14T09:29:00Z,39.90,60.20
2026-05-14T09:30:00Z,51.82,49.13
2026-05-14T09:31:00Z,53.57,46.50
2026-05-14T09:32:00Z,55.20,48.58
2026-05-14T09:33:00Z,55.20,49.00
2026-05-14T09:34:00Z,55.00,49.45
2026-05-14T09:35:00Z,49.16,50.67
2026-05-14T09:36:00Z,49.16,50.60
2026-05-14T09:37:00Z,51.68,52.71
2026-05-14T09:38:00Z,46.31,58.45
2026-05-14T09:39:00Z,53.00,53.91
2026-05-14T09:40:00Z,53.00,52.34
2026-05-14T09:41:00Z,53.25,55.37
2026-05-14T09:42:00Z,53.25,56.00
2026-05-14T09:43:00Z,53.25,53.58
2026-05-14T09:44:00Z,51.15,48.71
2026-05-14T09:45:00Z,51.15,53.10
2026-05-14T09:46:00Z,52.00,54.00
2026-05-14T09:47:00Z,52.00,54.00
2026-05-14T09:48:00Z,52.00,53.13
2026-05-14T09:49:00Z,54.07,46.25
2026-05-14T09:50:00Z,57.74,52.16
2026-05-14T09:51:00Z,50.00,50.23
2026-05-14T09:52:00Z,45.00,57.35
2026-05-14T09:53:00Z,40.84,57.35
2026-05-14T09:54:00Z,48.00,54.16
2026-05-14T09:55:00Z,46.50,60.76
2026-05-14T09:56:00Z,49.00,49.34
2026-05-14T09:57:00Z,52.00,44.00
2026-05-14T09:58:00Z,39.44,58.62
2026-05-14T09:59:00Z,48.74,49.00
2026-05-14T10:02:00Z,48.74,56.00
2026-05-14T10:03:00Z,44.00,58.25
2026-05-14T10:04:00Z,46.00,58.25
2026-05-14T10:06:00Z,46.00,60.00
2026-05-14T10:07:00Z,44.53,60.00
2026-05-14T10:08:00Z,46.00,54.16
2026-05-14T10:09:00Z,55.93,53.99
2026-05-14T10:11:00Z,55.93,56.74
2026-05-14T10:12:00Z,55.93,55.00
2026-05-14T10:14:00Z,55.93,55.00
2026-05-14T10:15:00Z,52.00,53.00
2026-05-14T10:16:00Z,52.00,53.00
2026-05-14T10:17:00Z,52.00,54.49
2026-05-14T10:18:00Z,52.00,55.00
2026-05-14T10:19:00Z,49.00,55.00
2026-05-14T10:21:00Z,49.00,54.53
2026-05-14T10:23:00Z,47.66,57.05
2026-05-14T10:24:00Z,47.66,60.54
2026-05-14T10:25:00Z,47.00,55.19
2026-05-14T10:26:00Z,45.00,55.19
2026-05-14T10:27:00Z,39.00,55.19
2026-05-14T10:28:00Z,44.83,54.20
2026-05-14T10:29:00Z,45.00,54.20
2026-05-14T10:32:00Z,39.00,61.86
2026-05-14T10:33:00Z,45.00,57.60
2026-05-14T10:34:00Z,45.00,61.00
2026-05-14T10:35:00Z,45.00,61.00
2026-05-14T10:36:00Z,45.00,61.00
2026-05-14T10:37:00Z,45.00,61.00
2026-05-14T10:38:00Z,45.00,54.10
2026-05-14T10:39:00Z,45.00,60.00
2026-05-14T10:40:00Z,45.00,59.00
2026-05-14T10:41:00Z,41.00,60.97
2026-05-14T10:43:00Z,41.00,60.00
2026-05-14T10:44:00Z,44.00,55.49
2026-05-14T10:46:00Z,41.00,60.00
2026-05-14T10:47:00Z,41.00,59.57
2026-05-14T10:48:00Z,41.00,59.00
2026-05-14T10:49:00Z,45.99,59.22
2026-05-14T10:50:00Z,44.00,52.03
2026-05-14T10:51:00Z,49.87,58.00
2026-05-14T10:52:00Z,52.43,57.40
2026-05-14T10:53:00Z,45.00,56.61
2026-05-14T10:54:00Z,45.00,56.00
2026-05-14T10:55:00Z,45.00,56.00
2026-05-14T10:56:00Z,45.00,55.72
2026-05-14T10:57:00Z,46.02,56.00
2026-05-14T10:58:00Z,46.20,56.00
2026-05-14T10:59:00Z,45.00,56.00
2026-05-14T11:00:00Z,47.38,56.00
2026-05-14T11:01:00Z,47.72,51.56
2026-05-14T11:02:00Z,45.35,53.85
2026-05-14T11:03:00Z,48.00,55.00
2026-05-14T11:04:00Z,47.68,51.76
2026-05-14T11:05:00Z,48.00,51.76
2026-05-14T11:06:00Z,45.00,51.76
2026-05-14T11:07:00Z,45.00,57.00
2026-05-14T11:08:00Z,45.00,57.00
2026-05-14T11:10:00Z,45.00,57.00
2026-05-14T11:12:00Z,45.00,51.28
2026-05-14T11:14:00Z,45.00,57.00
2026-05-14T11:16:00Z,45.00,57.00
2026-05-14T11:17:00Z,48.00,57.00
2026-05-14T11:18:00Z,45.00,52.00
2026-05-14T11:20:00Z,45.01,56.00
2026-05-14T11:21:00Z,45.00,55.90
2026-05-14T11:23:00Z,48.00,51.00
2026-05-14T11:24:00Z,48.00,55.00
2026-05-14T11:25:00Z,45.00,55.62
2026-05-14T11:26:00Z,45.00,56.00
2026-05-14T11:27:00Z,47.00,56.00
2026-05-14T11:29:00Z,45.00,56.00
2026-05-14T11:30:00Z,45.00,56.00
2026-05-14T11:31:00Z,45.00,55.00
2026-05-14T11:32:00Z,47.52,55.00
2026-05-14T11:33:00Z,47.95,55.00
2026-05-14T11:34:00Z,47.95,54.81
2026-05-14T11:36:00Z,47.99,46.29
2026-05-14T11:37:00Z,46.55,46.29
2026-05-14T11:39:00Z,46.43,52.84
2026-05-14T11:40:00Z,48.00,52.84
2026-05-14T11:42:00Z,48.00,52.44
2026-05-14T11:43:00Z,45.00,52.44
2026-05-14T11:44:00Z,49.00,55.00
2026-05-14T11:45:00Z,49.00,50.24
2026-05-14T11:47:00Z,47.00,50.24
2026-05-14T11:48:00Z,49.00,50.71
2026-05-14T11:49:00Z,49.00,53.22
2026-05-14T11:50:00Z,49.00,55.00
2026-05-14T11:51:00Z,45.00,55.91
2026-05-14T11:52:00Z,45.57,56.00
2026-05-14T11:53:00Z,47.00,61.01
2026-05-14T11:54:00Z,45.00,61.01
2026-05-14T11:55:00Z,42.02,60.86
2026-05-14T11:56:00Z,42.02,60.00
2026-05-14T11:57:00Z,42.00,60.43
2026-05-14T11:58:00Z,43.67,60.86
2026-05-14T11:59:00Z,43.62,60.00
2026-05-14T12:00:00Z,43.62,60.00
2026-05-14T12:01:00Z,43.62,61.00
2026-05-14T12:02:00Z,43.62,61.00
2026-05-14T12:03:00Z,44.21,61.00
2026-05-14T12:04:00Z,40.28,60.00
2026-05-14T12:05:00Z,45.00,54.87
2026-05-14T12:06:00Z,45.00,54.70
2026-05-14T12:07:00Z,45.00,54.00
2026-05-14T12:08:00Z,45.00,54.00
2026-05-14T12:09:00Z,45.00,53.06
2026-05-14T12:10:00Z,40.00,53.06
2026-05-14T12:12:00Z,40.00,60.00
2026-05-14T12:13:00Z,40.00,54.00
2026-05-14T12:15:00Z,43.00,57.86
2026-05-14T12:16:00Z,41.00,60.00
2026-05-14T12:17:00Z,41.00,59.94
2026-05-14T12:18:00Z,43.39,59.94
2026-05-14T12:19:00Z,44.00,58.11
2026-05-14T12:20:00Z,44.00,58.11
2026-05-14T12:21:00Z,44.00,59.00
2026-05-14T12:22:00Z,44.00,59.00
2026-05-14T12:24:00Z,44.00,59.00
2026-05-14T12:25:00Z,44.00,56.00
2026-05-14T12:26:00Z,45.00,55.26
2026-05-14T12:28:00Z,45.00,55.00
2026-05-14T12:29:00Z,45.00,58.00
2026-05-14T12:30:00Z,45.00,58.00
2026-05-14T12:31:00Z,41.11,53.80
2026-05-14T12:32:00Z,44.78,58.17
2026-05-14T12:33:00Z,44.78,59.00
2026-05-14T12:34:00Z,51.49,52.79
2026-05-14T12:35:00Z,46.00,52.79
2026-05-14T12:36:00Z,46.00,52.00
2026-05-14T12:37:00Z,50.00,54.00
2026-05-14T12:38:00Z,50.00,55.00
2026-05-14T12:39:00Z,50.00,55.29
2026-05-14T12:40:00Z,46.00,55.91
2026-05-14T12:41:00Z,46.00,56.59
2026-05-14T12:42:00Z,46.00,56.00
2026-05-14T12:43:00Z,46.00,54.00
2026-05-14T12:44:00Z,46.00,55.00
2026-05-14T12:45:00Z,46.00,55.00
2026-05-14T12:46:00Z,45.00,55.03
2026-05-14T12:47:00Z,47.60,53.17
2026-05-14T12:48:00Z,53.93,48.05
2026-05-14T12:49:00Z,53.93,48.06
2026-05-14T12:50:00Z,49.97,50.93
2026-05-14T12:51:00Z,53.00,49.23
2026-05-14T12:52:00Z,59.77,39.83
2026-05-14T12:53:00Z,67.88,34.88
2026-05-14T12:54:00Z,69.27,30.06
2026-05-14T12:55:00Z,73.00,27.95
2026-05-14T12:56:00Z,73.00,28.46
2026-05-14T12:57:00Z,71.62,29.18
2026-05-14T12:58:00Z,71.00,30.70
2026-05-14T12:59:00Z,67.00,32.67
2026-05-14T13:00:00Z,65.81,35.93
2026-05-14T13:01:00Z,59.82,45.32
2026-05-14T13:02:00Z,53.00,45.01
2026-05-14T13:03:00Z,53.00,47.00
2026-05-14T13:04:00Z,52.01,48.45
2026-05-14T13:05:00Z,52.18,49.38
2026-05-14T13:06:00Z,51.55,49.82
2026-05-14T13:07:00Z,52.09,48.54
2026-05-14T13:08:00Z,55.94,45.42
2026-05-14T13:09:00Z,57.00,44.28
2026-05-14T13:10:00Z,57.00,43.76
2026-05-14T13:11:00Z,54.00,46.73
2026-05-14T13:12:00Z,55.76,47.02
2026-05-14T13:13:00Z,58.45,42.39
2026-05-14T13:14:00Z,58.91,42.29
2026-05-14T13:15:00Z,58.91,42.00
2026-05-14T13:16:00Z,57.07,44.50
2026-05-14T13:17:00Z,55.00,46.31
2026-05-14T13:18:00Z,53.70,47.64
2026-05-14T13:19:00Z,54.00,46.91
2026-05-14T13:20:00Z,55.46,44.71
2026-05-14T13:21:00Z,58.97,41.95
2026-05-14T13:22:00Z,58.54,44.22
2026-05-14T13:23:00Z,49.42,49.18
2026-05-14T13:24:00Z,47.34,48.98
2026-05-14T13:25:00Z,55.14,45.74
2026-05-14T13:26:00Z,57.17,43.99
2026-05-14T13:27:00Z,56.75,44.01
2026-05-14T13:28:00Z,51.57,48.81
2026-05-14T13:29:00Z,51.58,47.02
2026-05-14T13:30:00Z,42.31,50.73
2026-05-14T13:31:00Z,61.50,50.66
2026-05-14T13:32:00Z,62.77,38.77
2026-05-14T13:33:00Z,59.85,46.36
2026-05-14T13:34:00Z,42.18,61.59
2026-05-14T13:35:00Z,33.57,67.81
2026-05-14T13:36:00Z,41.94,57.34
2026-05-14T13:37:00Z,53.75,44.66
2026-05-14T13:38:00Z,50.40,52.72
2026-05-14T13:39:00Z,53.42,48.70
2026-05-14T13:40:00Z,50.77,47.81
2026-05-14T13:41:00Z,44.32,51.30
2026-05-14T13:42:00Z,39.67,64.10
2026-05-14T13:43:00Z,44.52,54.45
2026-05-14T13:44:00Z,50.73,45.82
2026-05-14T13:45:00Z,53.39,45.77
2026-05-14T13:46:00Z,28.69,58.04
2026-05-14T13:47:00Z,26.47,73.26
2026-05-14T13:48:00Z,27.00,73.12
2026-05-14T13:49:00Z,27.00,73.28
2026-05-14T13:50:00Z,26.90,73.04
2026-05-14T13:51:00Z,29.11,70.93
2026-05-14T13:52:00Z,35.31,65.35
2026-05-14T13:53:00Z,41.82,58.47
2026-05-14T13:54:00Z,42.59,57.64
2026-05-14T13:55:00Z,45.46,54.14
2026-05-14T13:56:00Z,48.23,50.82
2026-05-14T13:57:00Z,51.44,49.72
2026-05-14T13:58:00Z,51.78,48.49
2026-05-14T13:59:00Z,50.06,51.96
2026-05-14T14:00:00Z,47.00,53.94
2026-05-14T14:01:00Z,48.44,53.42
2026-05-14T14:02:00Z,43.18,58.07
2026-05-14T14:03:00Z,42.83,58.17
2026-05-14T14:04:00Z,41.25,58.87
2026-05-14T14:05:00Z,47.15,51.33
2026-05-14T14:06:00Z,49.01,50.62
2026-05-14T14:07:00Z,54.47,44.89
2026-05-14T14:08:00Z,54.93,45.21
2026-05-14T14:09:00Z,57.94,42.54
2026-05-14T14:10:00Z,58.40,41.24
2026-05-14T14:11:00Z,59.92,40.97
2026-05-14T14:12:00Z,61.00,38.23
2026-05-14T14:13:00Z,62.71,37.02
2026-05-14T14:14:00Z,63.99,36.64
2026-05-14T14:15:00Z,64.23,36.11
2026-05-14T14:16:00Z,64.99,36.00
2026-05-14T14:17:00Z,63.80,37.02
2026-05-14T14:18:00Z,61.98,39.26
2026-05-14T14:19:00Z,56.17,48.57
2026-05-14T14:20:00Z,38.12,52.64
2026-05-14T14:21:00Z,37.78,60.34
2026-05-14T14:22:00Z,46.96,51.51
2026-05-14T14:23:00Z,61.10,37.80
2026-05-14T14:24:00Z,66.31,34.90
2026-05-14T14:25:00Z,58.79,42.55
2026-05-14T14:26:00Z,60.01,39.17
2026-05-14T14:27:00Z,68.38,31.83
2026-05-14T14:28:00Z,69.00,31.99
2026-05-14T14:29:00Z,71.41,28.99
2026-05-14T14:30:00Z,72.15,25.94
2026-05-14T14:31:00Z,75.88,25.19
2026-05-14T14:32:00Z,76.44,25.65
2026-05-14T14:33:00Z,72.28,30.71
2026-05-14T14:34:00Z,61.88,40.18
2026-05-14T14:35:00Z,62.40,38.77
2026-05-14T14:36:00Z,67.37,33.86
2026-05-14T14:37:00Z,67.98,32.05
2026-05-14T14:38:00Z,68.08,34.09
2026-05-14T14:39:00Z,69.13,31.89
2026-05-14T14:40:00Z,66.32,36.40
2026-05-14T14:41:00Z,74.69,26.10
2026-05-14T14:42:00Z,90.55,13.09
2026-05-14T14:43:00Z,93.82,6.20
2026-05-14T14:44:00Z,96.19,3.61
2026-05-14T14:45:00Z,96.40,4.04
2026-05-14T14:46:00Z,96.38,3.62
2026-05-14T14:47:00Z,95.51,4.96
2026-05-14T14:48:00Z,94.06,6.01
2026-05-14T14:49:00Z,90.47,9.03
2026-05-14T14:50:00Z,89.83,10.92
2026-05-14T14:51:00Z,87.40,11.42
2026-05-14T14:52:00Z,66.11,31.55
2026-05-14T14:53:00Z,65.75,35.17
2026-05-14T14:54:00Z,69.12,29.54
2026-05-14T14:55:00Z,84.70,13.97
2026-05-14T14:56:00Z,95.28,3.47
2026-05-14T14:57:00Z,99.00,1.00
2026-05-14T14:58:00Z,99.00,1.00
2026-05-14T14:59:00Z,99.00,1.00
2026-05-14T15:00:00Z,99.00,1.00
2026-05-14T15:01:00Z,99.00,1.00
2026-05-14T15:02:00Z,99.00,1.00
