# event_ticker=KXATPCHALLENGERMATCH-26MAY13KOLDEL
# final_score=6-4 4-6 7-6(4)
# score_resolution=4-6 6-4 6-7
# match_winner=Hugo Dellien
# fav_player=Zdenek Kolar
# dog_player=Hugo Dellien
# kalshi_date=2026-05-13
timestamp,Zdenek Kolar,Hugo Dellien
2026-05-13T15:20:00Z,39.43,57.60
2026-05-13T15:21:00Z,42.51,57.85
2026-05-13T15:22:00Z,43.31,58.42
2026-05-13T15:23:00Z,43.62,57.67
2026-05-13T15:24:00Z,38.17,61.29
2026-05-13T15:25:00Z,37.70,63.00
2026-05-13T15:26:00Z,37.91,64.34
2026-05-13T15:27:00Z,36.37,65.26
2026-05-13T15:28:00Z,26.26,73.49
2026-05-13T15:29:00Z,18.85,81.70
2026-05-13T15:30:00Z,18.98,81.84
2026-05-13T15:31:00Z,18.79,81.82
2026-05-13T15:32:00Z,18.79,81.98
2026-05-13T15:33:00Z,19.38,82.27
2026-05-13T15:34:00Z,18.00,83.94
2026-05-13T15:35:00Z,15.40,84.82
2026-05-13T15:36:00Z,15.00,85.98
2026-05-13T15:37:00Z,14.97,85.01
2026-05-13T15:38:00Z,15.78,85.65
2026-05-13T15:39:00Z,17.90,83.01
2026-05-13T15:40:00Z,18.03,82.54
2026-05-13T15:41:00Z,23.42,80.18
2026-05-13T15:42:00Z,26.89,74.19
2026-05-13T15:43:00Z,24.87,76.65
2026-05-13T15:44:00Z,30.00,70.98
2026-05-13T15:45:00Z,32.63,70.56
2026-05-13T15:46:00Z,34.51,67.96
2026-05-13T15:47:00Z,36.89,65.06
2026-05-13T15:48:00Z,36.27,65.19
2026-05-13T15:49:00Z,34.47,66.30
2026-05-13T15:50:00Z,34.11,65.91
2026-05-13T15:51:00Z,33.94,67.00
2026-05-13T15:52:00Z,34.00,66.91
2026-05-13T15:53:00Z,33.00,67.00
2026-05-13T15:54:00Z,36.67,64.08
2026-05-13T15:55:00Z,38.00,63.01
2026-05-13T15:56:00Z,39.24,60.38
2026-05-13T15:57:00Z,39.67,61.82
2026-05-13T15:58:00Z,38.12,62.34
2026-05-13T15:59:00Z,38.23,63.00
2026-05-13T16:00:00Z,39.62,61.59
2026-05-13T16:01:00Z,41.64,58.44
2026-05-13T16:02:00Z,41.16,60.86
2026-05-13T16:03:00Z,43.42,57.95
2026-05-13T16:04:00Z,42.90,57.98
2026-05-13T16:05:00Z,42.33,59.48
2026-05-13T16:06:00Z,40.85,59.95
2026-05-13T16:07:00Z,41.36,60.85
2026-05-13T16:08:00Z,41.45,60.34
2026-05-13T16:09:00Z,44.18,58.20
2026-05-13T16:10:00Z,43.65,56.38
2026-05-13T16:11:00Z,44.85,56.14
2026-05-13T16:12:00Z,44.67,56.84
2026-05-13T16:13:00Z,44.98,56.26
2026-05-13T16:14:00Z,47.29,53.21
2026-05-13T16:15:00Z,47.74,54.99
2026-05-13T16:16:00Z,51.17,50.85
2026-05-13T16:17:00Z,62.35,37.84
2026-05-13T16:18:00Z,67.79,33.07
2026-05-13T16:19:00Z,73.78,27.88
2026-05-13T16:20:00Z,71.83,25.97
2026-05-13T16:21:00Z,75.84,24.22
2026-05-13T16:22:00Z,79.61,22.24
2026-05-13T16:23:00Z,82.15,17.60
2026-05-13T16:24:00Z,79.54,20.83
2026-05-13T16:25:00Z,74.88,24.62
2026-05-13T16:26:00Z,71.85,28.47
2026-05-13T16:27:00Z,69.48,31.83
2026-05-13T16:28:00Z,72.77,32.05
2026-05-13T16:29:00Z,78.66,23.89
2026-05-13T16:30:00Z,77.65,22.43
2026-05-13T16:31:00Z,77.29,25.09
2026-05-13T16:32:00Z,78.48,22.43
2026-05-13T16:33:00Z,83.02,22.24
2026-05-13T16:34:00Z,83.61,16.79
2026-05-13T16:35:00Z,85.45,15.19
2026-05-13T16:36:00Z,80.51,21.18
2026-05-13T16:37:00Z,77.62,21.60
2026-05-13T16:38:00Z,75.98,24.94
2026-05-13T16:39:00Z,72.08,27.70
2026-05-13T16:40:00Z,60.28,40.69
2026-05-13T16:41:00Z,63.59,33.11
2026-05-13T16:42:00Z,73.56,26.39
2026-05-13T16:43:00Z,59.23,41.22
2026-05-13T16:44:00Z,44.48,53.25
2026-05-13T16:45:00Z,42.75,55.12
2026-05-13T16:46:00Z,42.93,58.66
2026-05-13T16:47:00Z,43.09,59.21
2026-05-13T16:48:00Z,34.67,65.35
2026-05-13T16:49:00Z,31.02,69.34
2026-05-13T16:50:00Z,32.38,65.71
2026-05-13T16:51:00Z,37.35,64.53
2026-05-13T16:52:00Z,44.75,56.92
2026-05-13T16:53:00Z,44.12,57.58
2026-05-13T16:54:00Z,53.07,48.99
2026-05-13T16:55:00Z,42.84,57.84
2026-05-13T16:56:00Z,39.85,58.05
2026-05-13T16:57:00Z,56.97,44.82
2026-05-13T16:58:00Z,40.77,60.30
2026-05-13T16:59:00Z,34.63,65.79
2026-05-13T17:00:00Z,28.94,70.05
2026-05-13T17:01:00Z,28.79,69.95
2026-05-13T17:02:00Z,28.07,75.44
2026-05-13T17:03:00Z,37.95,64.36
2026-05-13T17:04:00Z,47.17,53.43
2026-05-13T17:05:00Z,43.37,58.57
2026-05-13T17:06:00Z,36.25,63.11
2026-05-13T17:07:00Z,34.69,65.89
2026-05-13T17:08:00Z,38.65,62.66
2026-05-13T17:09:00Z,42.67,58.52
2026-05-13T17:10:00Z,36.02,66.59
2026-05-13T17:11:00Z,42.75,59.22
2026-05-13T17:12:00Z,50.47,51.47
2026-05-13T17:13:00Z,71.77,29.03
2026-05-13T17:14:00Z,87.61,13.67
2026-05-13T17:15:00Z,84.51,14.61
2026-05-13T17:16:00Z,76.26,23.00
2026-05-13T17:17:00Z,58.97,42.21
2026-05-13T17:18:00Z,39.77,59.49
2026-05-13T17:19:00Z,13.65,87.50
2026-05-13T17:20:00Z,1.63,98.77
2026-05-13T17:21:00Z,1.63,99.00
2026-05-13T17:22:00Z,1.63,99.00
2026-05-13T17:23:00Z,1.63,99.00
2026-05-13T17:24:00Z,1.63,99.00
