# event_ticker=KXATPMATCH-26JAN15MPEMEN
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Jakub Mensik
# fav_player=Giovanni Mpetshi Perricard
# dog_player=Jakub Mensik
# kalshi_date=2026-01-15
timestamp,Giovanni Mpetshi Perricard,Jakub Mensik
2026-01-15T11:23:00Z,46.00,54.00
2026-01-15T11:24:00Z,49.00,54.31
2026-01-15T11:28:00Z,49.41,54.31
2026-01-15T11:29:00Z,50.00,54.31
2026-01-15T11:31:00Z,50.00,54.00
2026-01-15T11:33:00Z,50.00,50.00
2026-01-15T11:34:00Z,50.00,54.00
2026-01-15T11:36:00Z,50.00,54.66
2026-01-15T11:37:00Z,50.00,54.00
2026-01-15T11:39:00Z,49.00,54.94
2026-01-15T11:41:00Z,49.20,54.00
2026-01-15T11:42:00Z,49.20,54.00
2026-01-15T11:43:00Z,49.00,54.00
2026-01-15T11:45:00Z,49.00,54.44
2026-01-15T11:46:00Z,49.00,54.98
2026-01-15T11:48:00Z,49.71,54.93
2026-01-15T11:49:00Z,49.74,54.93
2026-01-15T11:50:00Z,48.00,55.00
2026-01-15T11:51:00Z,49.42,54.50
2026-01-15T11:52:00Z,49.00,54.50
2026-01-15T11:55:00Z,49.00,49.33
2026-01-15T11:56:00Z,49.00,49.33
2026-01-15T11:57:00Z,49.76,47.00
2026-01-15T11:58:00Z,49.76,54.00
2026-01-15T11:59:00Z,50.00,54.00
2026-01-15T12:01:00Z,50.00,54.00
2026-01-15T12:02:00Z,50.00,54.00
2026-01-15T12:04:00Z,50.00,54.00
2026-01-15T12:05:00Z,48.00,52.00
2026-01-15T12:09:00Z,48.00,54.00
2026-01-15T12:11:00Z,48.00,47.00
2026-01-15T12:13:00Z,48.00,54.00
2026-01-15T12:14:00Z,50.00,54.00
2026-01-15T12:15:00Z,50.00,54.00
2026-01-15T12:17:00Z,50.00,54.00
2026-01-15T12:18:00Z,50.00,54.00
2026-01-15T12:19:00Z,49.00,54.00
2026-01-15T12:20:00Z,49.83,54.00
2026-01-15T12:21:00Z,48.66,54.96
2026-01-15T12:22:00Z,49.00,54.96
2026-01-15T12:23:00Z,49.00,47.00
2026-01-15T12:24:00Z,49.00,55.00
2026-01-15T12:25:00Z,44.12,55.00
2026-01-15T12:27:00Z,44.12,55.86
2026-01-15T12:28:00Z,44.00,55.00
2026-01-15T12:30:00Z,45.90,56.00
2026-01-15T12:31:00Z,45.90,55.75
2026-01-15T12:32:00Z,45.90,56.00
2026-01-15T12:33:00Z,45.90,48.13
2026-01-15T12:34:00Z,45.90,49.00
2026-01-15T12:37:00Z,44.32,49.00
2026-01-15T12:38:00Z,48.00,49.00
2026-01-15T12:39:00Z,48.00,49.00
2026-01-15T12:40:00Z,48.00,56.00
2026-01-15T12:41:00Z,48.00,56.00
2026-01-15T12:42:00Z,48.00,56.00
2026-01-15T12:43:00Z,48.00,52.89
2026-01-15T12:44:00Z,48.00,56.00
2026-01-15T12:45:00Z,48.00,52.02
2026-01-15T12:47:00Z,48.00,56.00
2026-01-15T12:48:00Z,44.24,56.00
2026-01-15T12:49:00Z,44.24,56.00
2026-01-15T12:50:00Z,44.24,56.00
2026-01-15T12:51:00Z,44.24,55.67
2026-01-15T12:52:00Z,44.24,56.00
2026-01-15T12:54:00Z,44.17,56.00
2026-01-15T12:55:00Z,44.17,53.58
2026-01-15T12:56:00Z,48.00,56.00
2026-01-15T12:57:00Z,44.00,56.00
2026-01-15T12:58:00Z,48.00,56.00
2026-01-15T12:59:00Z,48.00,56.00
2026-01-15T13:00:00Z,44.00,56.00
2026-01-15T13:01:00Z,49.79,56.00
2026-01-15T13:02:00Z,48.00,56.00
2026-01-15T13:03:00Z,48.00,55.00
2026-01-15T13:04:00Z,48.00,56.00
2026-01-15T13:05:00Z,48.00,56.00
2026-01-15T13:06:00Z,44.89,56.00
2026-01-15T13:07:00Z,44.89,49.72
2026-01-15T13:08:00Z,48.88,55.33
2026-01-15T13:09:00Z,48.88,56.00
2026-01-15T13:11:00Z,48.88,55.00
2026-01-15T13:13:00Z,48.88,55.74
2026-01-15T13:14:00Z,48.88,55.00
2026-01-15T13:15:00Z,48.88,53.33
2026-01-15T13:16:00Z,48.88,56.00
2026-01-15T13:17:00Z,49.00,55.18
2026-01-15T13:18:00Z,47.00,56.00
2026-01-15T13:19:00Z,47.00,56.00
2026-01-15T13:20:00Z,49.75,56.00
2026-01-15T13:21:00Z,48.00,54.97
2026-01-15T13:22:00Z,48.45,55.00
2026-01-15T13:23:00Z,52.79,55.00
2026-01-15T13:24:00Z,53.00,46.99
2026-01-15T13:25:00Z,53.00,52.00
2026-01-15T13:26:00Z,46.99,52.89
2026-01-15T13:28:00Z,52.55,51.66
2026-01-15T13:29:00Z,51.00,51.66
2026-01-15T13:30:00Z,51.00,54.00
2026-01-15T13:31:00Z,50.00,54.00
2026-01-15T13:32:00Z,50.00,54.80
2026-01-15T13:33:00Z,50.00,55.00
2026-01-15T13:34:00Z,50.00,50.14
2026-01-15T13:35:00Z,50.00,55.20
2026-01-15T13:36:00Z,44.13,55.20
2026-01-15T13:37:00Z,44.13,55.50
2026-01-15T13:38:00Z,44.13,49.49
2026-01-15T13:39:00Z,49.00,55.23
2026-01-15T13:40:00Z,49.00,56.00
2026-01-15T13:41:00Z,44.00,55.39
2026-01-15T13:42:00Z,44.00,51.00
2026-01-15T13:43:00Z,44.00,51.00
2026-01-15T13:45:00Z,44.00,50.65
2026-01-15T13:46:00Z,49.98,50.52
2026-01-15T13:47:00Z,51.69,51.00
2026-01-15T13:48:00Z,47.00,51.00
2026-01-15T13:49:00Z,46.51,52.32
2026-01-15T13:50:00Z,46.51,48.15
2026-01-15T13:52:00Z,46.00,48.15
2026-01-15T13:53:00Z,50.00,54.00
2026-01-15T13:54:00Z,46.00,54.00
2026-01-15T13:55:00Z,46.00,50.52
2026-01-15T13:56:00Z,46.00,50.00
2026-01-15T13:57:00Z,46.00,54.00
2026-01-15T13:59:00Z,46.00,54.97
2026-01-15T14:01:00Z,50.00,54.00
2026-01-15T14:03:00Z,49.00,55.00
2026-01-15T14:04:00Z,48.00,55.00
2026-01-15T14:05:00Z,47.00,55.00
2026-01-15T14:06:00Z,47.00,53.59
2026-01-15T14:07:00Z,49.00,55.16
2026-01-15T14:08:00Z,49.00,55.00
2026-01-15T14:09:00Z,49.00,55.00
2026-01-15T14:10:00Z,49.00,55.61
2026-01-15T14:12:00Z,48.55,56.00
2026-01-15T14:13:00Z,48.55,55.09
2026-01-15T14:14:00Z,48.55,56.00
2026-01-15T14:15:00Z,47.00,55.00
2026-01-15T14:17:00Z,48.00,55.00
2026-01-15T14:19:00Z,48.00,56.00
2026-01-15T14:20:00Z,48.00,56.00
2026-01-15T14:21:00Z,46.88,54.65
2026-01-15T14:22:00Z,46.88,54.00
2026-01-15T14:23:00Z,48.00,54.00
2026-01-15T14:24:00Z,47.00,54.00
2026-01-15T14:25:00Z,48.69,53.73
2026-01-15T14:26:00Z,48.69,53.00
2026-01-15T14:28:00Z,46.48,50.65
2026-01-15T14:29:00Z,46.48,54.00
2026-01-15T14:30:00Z,46.48,54.00
2026-01-15T14:31:00Z,46.48,54.00
2026-01-15T14:33:00Z,49.00,54.00
2026-01-15T14:34:00Z,49.00,53.93
2026-01-15T14:35:00Z,49.00,54.00
2026-01-15T14:39:00Z,49.00,52.91
2026-01-15T14:40:00Z,47.75,52.91
2026-01-15T14:41:00Z,47.75,54.00
2026-01-15T14:42:00Z,48.13,54.00
2026-01-15T14:43:00Z,48.13,50.32
2026-01-15T14:44:00Z,50.00,54.00
2026-01-15T14:45:00Z,50.00,54.00
2026-01-15T14:47:00Z,50.00,54.59
2026-01-15T14:48:00Z,50.00,56.00
2026-01-15T14:49:00Z,50.00,56.00
2026-01-15T14:50:00Z,50.00,56.00
2026-01-15T14:51:00Z,50.00,48.61
2026-01-15T14:52:00Z,50.00,55.00
2026-01-15T14:54:00Z,49.00,50.40
2026-01-15T14:55:00Z,49.00,53.55
2026-01-15T14:56:00Z,49.00,53.33
2026-01-15T14:57:00Z,49.00,51.49
2026-01-15T14:58:00Z,49.00,50.10
2026-01-15T14:59:00Z,46.60,54.00
2026-01-15T15:00:00Z,47.00,54.00
2026-01-15T15:01:00Z,47.00,54.32
2026-01-15T15:02:00Z,47.00,55.00
2026-01-15T15:03:00Z,47.14,55.00
2026-01-15T15:04:00Z,47.00,50.12
2026-01-15T15:05:00Z,47.00,54.15
2026-01-15T15:06:00Z,47.00,54.00
2026-01-15T15:07:00Z,48.00,54.00
2026-01-15T15:08:00Z,48.00,51.15
2026-01-15T15:09:00Z,48.00,51.15
2026-01-15T15:10:00Z,48.00,54.00
2026-01-15T15:11:00Z,47.00,51.73
2026-01-15T15:13:00Z,48.00,54.00
2026-01-15T15:14:00Z,48.00,54.00
2026-01-15T15:15:00Z,48.00,51.00
2026-01-15T15:16:00Z,48.00,50.52
2026-01-15T15:17:00Z,48.00,50.00
2026-01-15T15:18:00Z,48.00,54.00
2026-01-15T15:19:00Z,47.00,54.00
2026-01-15T15:20:00Z,47.00,51.67
2026-01-15T15:21:00Z,48.00,54.00
2026-01-15T15:22:00Z,48.00,53.69
2026-01-15T15:23:00Z,48.00,51.00
2026-01-15T15:24:00Z,48.00,55.00
2026-01-15T15:25:00Z,48.00,55.00
2026-01-15T15:26:00Z,47.94,55.00
2026-01-15T15:28:00Z,46.08,55.00
2026-01-15T15:29:00Z,48.00,55.00
2026-01-15T15:30:00Z,48.00,55.00
2026-01-15T15:32:00Z,48.00,51.00
2026-01-15T15:34:00Z,46.06,51.00
2026-01-15T15:35:00Z,46.06,51.00
2026-01-15T15:36:00Z,47.80,51.57
2026-01-15T15:37:00Z,46.00,55.00
2026-01-15T15:38:00Z,46.00,55.00
2026-01-15T15:39:00Z,46.00,55.00
2026-01-15T15:40:00Z,48.00,55.00
2026-01-15T15:41:00Z,48.00,54.48
2026-01-15T15:42:00Z,48.00,51.00
2026-01-15T15:43:00Z,48.00,55.00
2026-01-15T15:44:00Z,46.00,51.16
2026-01-15T15:46:00Z,48.00,51.22
2026-01-15T15:47:00Z,48.00,55.00
2026-01-15T15:48:00Z,48.91,55.00
2026-01-15T15:49:00Z,48.91,50.22
2026-01-15T15:50:00Z,48.91,55.00
2026-01-15T15:51:00Z,49.00,50.00
2026-01-15T15:52:00Z,49.00,55.00
2026-01-15T15:53:00Z,49.00,55.00
2026-01-15T15:54:00Z,49.00,55.00
2026-01-15T15:57:00Z,49.00,55.00
2026-01-15T15:58:00Z,49.00,50.24
2026-01-15T16:00:00Z,49.00,55.00
2026-01-15T16:04:00Z,49.00,55.00
2026-01-15T16:05:00Z,49.00,55.00
2026-01-15T16:06:00Z,49.00,54.61
2026-01-15T16:08:00Z,46.00,54.61
2026-01-15T16:09:00Z,46.09,55.00
2026-01-15T16:10:00Z,46.09,55.00
2026-01-15T16:12:00Z,46.09,50.56
2026-01-15T16:14:00Z,49.00,50.56
2026-01-15T16:16:00Z,49.00,51.00
2026-01-15T16:17:00Z,49.00,55.00
2026-01-15T16:19:00Z,49.00,55.00
2026-01-15T16:20:00Z,49.00,50.04
2026-01-15T16:21:00Z,49.00,50.00
2026-01-15T16:22:00Z,49.00,55.00
2026-01-15T16:23:00Z,49.00,50.00
2026-01-15T16:26:00Z,49.00,55.00
2026-01-15T16:27:00Z,49.00,55.00
2026-01-15T16:28:00Z,46.00,55.00
2026-01-15T16:29:00Z,46.00,55.00
2026-01-15T16:30:00Z,46.00,55.00
2026-01-15T16:31:00Z,46.00,55.00
2026-01-15T16:33:00Z,46.00,55.00
2026-01-15T16:34:00Z,46.00,53.25
2026-01-15T16:35:00Z,46.00,53.25
2026-01-15T16:36:00Z,46.00,55.00
2026-01-15T16:37:00Z,46.00,55.00
2026-01-15T16:38:00Z,46.00,55.00
2026-01-15T16:39:00Z,46.00,55.00
2026-01-15T16:40:00Z,46.00,50.75
2026-01-15T16:41:00Z,46.00,50.03
2026-01-15T16:46:00Z,46.00,54.69
2026-01-15T16:48:00Z,46.77,55.00
2026-01-15T16:49:00Z,46.00,55.00
2026-01-15T16:51:00Z,46.00,50.00
2026-01-15T16:52:00Z,46.00,52.04
2026-01-15T16:53:00Z,46.00,50.00
2026-01-15T16:54:00Z,46.00,50.00
2026-01-15T16:55:00Z,46.00,55.00
2026-01-15T16:57:00Z,46.00,50.00
2026-01-15T16:58:00Z,49.00,50.00
2026-01-15T17:00:00Z,49.00,55.00
2026-01-15T17:01:00Z,49.00,55.00
2026-01-15T17:03:00Z,48.99,55.00
2026-01-15T17:04:00Z,49.00,55.00
2026-01-15T17:06:00Z,49.00,55.00
2026-01-15T17:07:00Z,46.00,55.00
2026-01-15T17:08:00Z,46.00,55.00
2026-01-15T17:09:00Z,46.00,55.00
2026-01-15T17:10:00Z,49.00,55.00
2026-01-15T17:11:00Z,49.00,55.00
2026-01-15T17:12:00Z,49.00,55.00
2026-01-15T17:14:00Z,49.00,55.00
2026-01-15T17:18:00Z,49.00,50.00
2026-01-15T17:19:00Z,49.00,50.00
2026-01-15T17:23:00Z,49.00,51.00
2026-01-15T17:27:00Z,49.00,55.00
2026-01-15T17:28:00Z,49.00,55.00
2026-01-15T17:29:00Z,49.00,52.57
2026-01-15T17:32:00Z,49.00,52.57
2026-01-15T17:34:00Z,46.00,52.57
2026-01-15T17:36:00Z,49.00,52.57
2026-01-15T17:41:00Z,49.00,55.00
2026-01-15T17:43:00Z,49.00,51.00
2026-01-15T17:45:00Z,47.11,55.00
2026-01-15T17:46:00Z,49.00,54.71
2026-01-15T17:47:00Z,49.00,51.00
2026-01-15T17:49:00Z,49.00,54.26
2026-01-15T17:50:00Z,48.25,54.26
2026-01-15T17:52:00Z,46.00,54.26
2026-01-15T17:54:00Z,46.00,53.18
2026-01-15T17:55:00Z,49.00,53.18
2026-01-15T17:56:00Z,49.00,51.00
2026-01-15T17:57:00Z,49.00,51.50
2026-01-15T17:58:00Z,49.00,55.00
2026-01-15T17:59:00Z,46.00,55.00
2026-01-15T18:00:00Z,46.00,51.00
2026-01-15T18:01:00Z,46.00,51.00
2026-01-15T18:02:00Z,49.00,51.00
2026-01-15T18:03:00Z,44.40,51.00
2026-01-15T18:04:00Z,44.00,55.00
2026-01-15T18:05:00Z,45.73,55.00
2026-01-15T18:07:00Z,45.73,51.00
2026-01-15T18:08:00Z,45.73,55.00
2026-01-15T18:10:00Z,45.73,55.00
2026-01-15T18:11:00Z,45.73,51.00
2026-01-15T18:13:00Z,46.00,51.00
2026-01-15T18:14:00Z,46.00,55.00
2026-01-15T18:15:00Z,45.03,55.00
2026-01-15T18:16:00Z,49.00,55.00
2026-01-15T18:17:00Z,49.00,53.86
2026-01-15T18:19:00Z,45.06,54.25
2026-01-15T18:20:00Z,45.06,51.65
2026-01-15T18:21:00Z,45.06,55.00
2026-01-15T18:22:00Z,49.00,51.00
2026-01-15T18:23:00Z,49.00,51.00
2026-01-15T18:25:00Z,49.00,55.00
2026-01-15T18:26:00Z,49.00,51.79
2026-01-15T18:27:00Z,49.00,55.00
2026-01-15T18:29:00Z,49.00,55.00
2026-01-15T18:31:00Z,49.00,55.00
2026-01-15T18:32:00Z,49.00,55.00
2026-01-15T18:33:00Z,49.00,55.00
2026-01-15T18:34:00Z,49.00,55.00
2026-01-15T18:37:00Z,49.00,55.00
2026-01-15T18:38:00Z,49.00,51.00
2026-01-15T18:42:00Z,49.00,55.00
2026-01-15T18:44:00Z,49.00,53.27
2026-01-15T18:45:00Z,49.00,55.00
2026-01-15T18:46:00Z,49.00,55.00
2026-01-15T18:48:00Z,49.00,55.00
2026-01-15T18:49:00Z,48.97,55.00
2026-01-15T18:51:00Z,48.97,55.00
2026-01-15T18:53:00Z,48.97,55.00
2026-01-15T18:54:00Z,48.97,51.00
2026-01-15T18:55:00Z,47.97,51.00
2026-01-15T18:57:00Z,45.05,55.00
2026-01-15T18:59:00Z,46.00,51.66
2026-01-15T19:00:00Z,46.00,51.00
2026-01-15T19:01:00Z,46.00,55.00
2026-01-15T19:02:00Z,46.00,55.00
2026-01-15T19:03:00Z,49.00,51.00
2026-01-15T19:06:00Z,49.00,55.00
2026-01-15T19:08:00Z,49.00,55.00
2026-01-15T19:09:00Z,49.00,55.00
2026-01-15T19:10:00Z,49.00,55.00
2026-01-15T19:11:00Z,48.00,55.00
2026-01-15T19:13:00Z,48.00,55.00
2026-01-15T19:14:00Z,48.00,51.00
2026-01-15T19:15:00Z,48.00,55.00
2026-01-15T19:16:00Z,48.00,54.99
2026-01-15T19:17:00Z,46.67,51.00
2026-01-15T19:18:00Z,49.00,51.00
2026-01-15T19:21:00Z,46.00,51.00
2026-01-15T19:22:00Z,45.00,53.94
2026-01-15T19:23:00Z,45.00,55.00
2026-01-15T19:24:00Z,45.00,51.00
2026-01-15T19:25:00Z,49.36,51.11
2026-01-15T19:26:00Z,46.00,54.74
2026-01-15T19:27:00Z,46.00,55.00
2026-01-15T19:29:00Z,46.00,51.00
2026-01-15T19:30:00Z,46.00,52.43
2026-01-15T19:32:00Z,46.00,54.35
2026-01-15T19:33:00Z,46.00,53.61
2026-01-15T19:34:00Z,46.00,51.00
2026-01-15T19:35:00Z,49.00,55.00
2026-01-15T19:36:00Z,49.63,55.00
2026-01-15T19:38:00Z,46.00,51.00
2026-01-15T19:39:00Z,46.00,54.00
2026-01-15T19:40:00Z,49.95,51.00
2026-01-15T19:41:00Z,49.00,54.00
2026-01-15T19:42:00Z,49.00,51.00
2026-01-15T19:43:00Z,49.00,52.00
2026-01-15T19:44:00Z,49.00,54.00
2026-01-15T19:45:00Z,49.00,52.00
2026-01-15T19:46:00Z,47.00,52.00
2026-01-15T19:50:00Z,47.00,54.00
2026-01-15T19:52:00Z,47.00,54.00
2026-01-15T19:53:00Z,47.00,54.00
2026-01-15T19:57:00Z,45.36,54.32
2026-01-15T19:59:00Z,47.00,54.13
2026-01-15T20:09:00Z,47.00,52.00
2026-01-15T20:10:00Z,47.00,55.00
2026-01-15T20:11:00Z,47.00,52.00
2026-01-15T20:12:00Z,47.00,55.00
2026-01-15T20:14:00Z,47.00,53.00
2026-01-15T20:16:00Z,47.00,55.00
2026-01-15T20:18:00Z,47.00,52.00
2026-01-15T20:19:00Z,47.00,52.00
2026-01-15T20:21:00Z,47.00,52.00
2026-01-15T20:24:00Z,47.00,54.00
2026-01-15T20:27:00Z,47.00,53.56
2026-01-15T20:28:00Z,47.00,54.00
2026-01-15T20:29:00Z,46.00,54.00
2026-01-15T20:36:00Z,46.00,54.00
2026-01-15T20:39:00Z,46.00,53.90
2026-01-15T20:41:00Z,46.00,52.00
2026-01-15T20:42:00Z,46.00,54.00
2026-01-15T20:43:00Z,46.00,54.00
2026-01-15T20:45:00Z,46.00,52.00
2026-01-15T20:52:00Z,46.00,54.00
2026-01-15T20:54:00Z,47.00,52.00
2026-01-15T20:55:00Z,47.00,52.00
2026-01-15T20:56:00Z,47.00,54.00
2026-01-15T20:57:00Z,47.00,54.00
2026-01-15T21:00:00Z,49.00,51.00
2026-01-15T21:05:00Z,46.00,51.00
2026-01-15T21:06:00Z,46.00,53.89
2026-01-15T21:08:00Z,47.00,53.89
2026-01-15T21:10:00Z,47.00,53.00
2026-01-15T21:11:00Z,47.00,52.00
2026-01-15T21:12:00Z,47.00,52.00
2026-01-15T21:14:00Z,47.00,51.11
2026-01-15T21:16:00Z,48.40,51.00
2026-01-15T21:17:00Z,48.40,51.00
2026-01-15T21:18:00Z,48.00,51.00
2026-01-15T21:19:00Z,48.00,51.00
2026-01-15T21:20:00Z,48.00,51.00
2026-01-15T21:21:00Z,48.00,53.00
2026-01-15T21:23:00Z,48.00,51.33
2026-01-15T21:24:00Z,48.00,51.33
2026-01-15T21:29:00Z,48.00,51.33
2026-01-15T21:31:00Z,48.00,52.00
2026-01-15T21:34:00Z,48.00,52.00
2026-01-15T21:35:00Z,48.00,52.00
2026-01-15T21:38:00Z,48.00,52.00
2026-01-15T21:39:00Z,48.00,52.08
2026-01-15T21:40:00Z,48.00,53.00
2026-01-15T21:41:00Z,48.00,53.00
2026-01-15T21:42:00Z,45.89,53.00
2026-01-15T21:43:00Z,49.87,52.52
2026-01-15T21:44:00Z,49.01,53.00
2026-01-15T21:45:00Z,50.00,53.00
2026-01-15T21:46:00Z,50.00,52.34
2026-01-15T21:48:00Z,49.00,52.34
2026-01-15T21:49:00Z,48.00,51.00
2026-01-15T21:50:00Z,50.00,52.05
2026-01-15T21:51:00Z,50.00,53.00
2026-01-15T21:52:00Z,48.00,53.03
2026-01-15T21:53:00Z,49.00,53.03
2026-01-15T21:54:00Z,49.00,53.22
2026-01-15T21:55:00Z,48.87,53.00
2026-01-15T21:56:00Z,49.50,54.00
2026-01-15T21:57:00Z,49.00,54.00
2026-01-15T21:58:00Z,47.08,54.00
2026-01-15T21:59:00Z,49.00,54.00
2026-01-15T22:00:00Z,47.00,54.00
2026-01-15T22:01:00Z,49.00,52.94
2026-01-15T22:02:00Z,49.00,52.00
2026-01-15T22:03:00Z,49.00,52.00
2026-01-15T22:04:00Z,49.00,51.93
2026-01-15T22:05:00Z,49.00,52.86
2026-01-15T22:06:00Z,53.79,52.86
2026-01-15T22:07:00Z,53.79,51.77
2026-01-15T22:08:00Z,51.00,53.00
2026-01-15T22:09:00Z,52.48,49.00
2026-01-15T22:10:00Z,55.91,56.41
2026-01-15T22:11:00Z,63.47,40.40
2026-01-15T22:12:00Z,70.12,42.17
2026-01-15T22:13:00Z,67.23,36.19
2026-01-15T22:14:00Z,64.45,39.44
2026-01-15T22:15:00Z,64.99,37.33
2026-01-15T22:16:00Z,64.92,37.72
2026-01-15T22:17:00Z,61.33,41.69
2026-01-15T22:18:00Z,52.05,54.47
2026-01-15T22:19:00Z,37.68,64.62
2026-01-15T22:20:00Z,35.62,66.76
2026-01-15T22:21:00Z,39.09,63.19
2026-01-15T22:22:00Z,37.12,64.57
2026-01-15T22:23:00Z,38.25,63.75
2026-01-15T22:24:00Z,37.76,66.13
2026-01-15T22:25:00Z,36.55,66.86
2026-01-15T22:26:00Z,35.94,65.25
2026-01-15T22:27:00Z,36.23,65.64
2026-01-15T22:28:00Z,37.07,66.31
2026-01-15T22:29:00Z,35.83,65.01
2026-01-15T22:30:00Z,35.93,68.56
2026-01-15T22:31:00Z,31.02,70.54
2026-01-15T22:32:00Z,28.11,70.50
2026-01-15T22:33:00Z,30.90,73.10
2026-01-15T22:34:00Z,30.24,70.65
2026-01-15T22:35:00Z,39.16,64.59
2026-01-15T22:36:00Z,36.95,63.80
2026-01-15T22:37:00Z,33.09,67.70
2026-01-15T22:38:00Z,33.86,67.96
2026-01-15T22:39:00Z,31.24,69.65
2026-01-15T22:40:00Z,27.00,74.99
2026-01-15T22:41:00Z,14.78,84.08
2026-01-15T22:42:00Z,15.02,84.81
2026-01-15T22:43:00Z,15.49,85.02
2026-01-15T22:44:00Z,14.97,88.30
2026-01-15T22:45:00Z,14.44,87.72
2026-01-15T22:46:00Z,12.92,87.52
2026-01-15T22:47:00Z,8.40,90.95
2026-01-15T22:48:00Z,5.79,95.42
2026-01-15T22:49:00Z,3.43,96.66
2026-01-15T22:50:00Z,2.27,97.06
2026-01-15T22:51:00Z,1.74,97.72
2026-01-15T22:52:00Z,2.89,98.36
2026-01-15T22:53:00Z,3.00,98.48
2026-01-15T22:54:00Z,2.10,98.11
2026-01-15T22:55:00Z,2.92,97.07
2026-01-15T22:56:00Z,3.00,97.72
2026-01-15T22:57:00Z,2.00,98.90
2026-01-15T22:58:00Z,2.00,98.35
2026-01-15T22:59:00Z,2.57,98.99
2026-01-15T23:00:00Z,2.45,98.06
2026-01-15T23:01:00Z,2.39,97.00
2026-01-15T23:02:00Z,1.45,98.22
2026-01-15T23:03:00Z,2.00,97.77
2026-01-15T23:04:00Z,1.72,97.88
2026-01-15T23:05:00Z,1.02,98.83
2026-01-15T23:06:00Z,1.00,99.00
2026-01-15T23:07:00Z,1.00,99.00
2026-01-15T23:08:00Z,1.00,99.00
2026-01-15T23:09:00Z,1.00,99.00
2026-01-15T23:10:00Z,1.00,99.00
2026-01-15T23:11:00Z,1.00,99.00
2026-01-15T23:12:00Z,1.00,99.00
2026-01-15T23:13:00Z,1.00,99.00
