# event_ticker=KXATPMATCH-26MAR29DEJHAN
# final_score=7-6(6) 6-4
# score_resolution=7-6 6-4
# match_winner=Yannick Hanfmann
# fav_player=Yannick Hanfmann
# dog_player=Jesper De Jong
# kalshi_date=2026-03-29
timestamp,Yannick Hanfmann,Jesper De Jong
2026-03-30T05:42:00Z,65.00,
2026-03-30T05:59:00Z,65.00,
2026-03-30T06:00:00Z,64.00,
2026-03-30T06:02:00Z,65.00,
2026-03-30T06:04:00Z,65.00,
2026-03-30T06:13:00Z,64.00,
2026-03-30T06:14:00Z,64.00,
2026-03-30T06:23:00Z,64.00,
2026-03-30T06:51:00Z,64.00,
2026-03-30T06:52:00Z,64.00,37.00
2026-03-30T07:09:00Z,64.00,37.00
2026-03-30T07:13:00Z,64.00,37.00
2026-03-30T07:25:00Z,64.00,36.00
2026-03-30T07:47:00Z,64.00,38.00
2026-03-30T07:48:00Z,64.00,38.00
2026-03-30T08:22:00Z,64.00,38.00
2026-03-30T08:31:00Z,64.00,38.00
2026-03-30T09:02:00Z,64.00,38.00
2026-03-30T09:05:00Z,64.00,38.00
2026-03-30T09:08:00Z,64.00,38.00
2026-03-30T09:09:00Z,64.00,38.00
2026-03-30T09:10:00Z,64.96,37.00
2026-03-30T09:11:00Z,64.31,37.00
2026-03-30T09:12:00Z,65.00,37.00
2026-03-30T09:18:00Z,65.00,37.00
2026-03-30T09:19:00Z,65.00,37.00
2026-03-30T09:26:00Z,65.00,37.00
2026-03-30T10:19:00Z,64.00,37.00
2026-03-30T10:26:00Z,64.00,37.00
2026-03-30T10:31:00Z,64.00,37.00
2026-03-30T11:02:00Z,64.00,37.00
2026-03-30T11:09:00Z,64.00,37.00
2026-03-30T11:14:00Z,64.00,37.00
2026-03-30T11:19:00Z,64.00,37.00
2026-03-30T11:23:00Z,64.00,37.00
2026-03-30T11:24:00Z,64.00,37.00
2026-03-30T11:31:00Z,64.00,37.00
2026-03-30T11:32:00Z,64.00,37.00
2026-03-30T11:34:00Z,64.00,37.00
2026-03-30T11:37:00Z,64.00,37.38
2026-03-30T11:44:00Z,64.00,37.38
2026-03-30T11:49:00Z,64.00,37.38
2026-03-30T11:51:00Z,64.00,38.00
2026-03-30T11:55:00Z,64.00,38.00
2026-03-30T12:00:00Z,64.00,37.00
2026-03-30T12:03:00Z,64.00,36.00
2026-03-30T12:07:00Z,64.00,36.00
2026-03-30T12:09:00Z,64.00,37.00
2026-03-30T12:11:00Z,64.00,37.00
2026-03-30T12:17:00Z,64.00,37.00
2026-03-30T12:18:00Z,64.00,37.00
2026-03-30T12:19:00Z,64.00,37.00
2026-03-30T12:27:00Z,63.66,37.00
2026-03-30T12:35:00Z,63.00,37.00
2026-03-30T12:38:00Z,63.00,36.00
2026-03-30T12:39:00Z,63.00,36.00
2026-03-30T12:40:00Z,63.00,36.00
2026-03-30T12:41:00Z,63.00,36.00
2026-03-30T12:42:00Z,62.00,36.00
2026-03-30T12:46:00Z,62.00,36.00
2026-03-30T12:47:00Z,62.00,36.00
2026-03-30T12:48:00Z,63.00,36.00
2026-03-30T12:49:00Z,63.00,36.00
2026-03-30T12:50:00Z,63.00,35.00
2026-03-30T12:51:00Z,63.00,36.00
2026-03-30T12:56:00Z,63.00,36.00
2026-03-30T13:00:00Z,63.00,36.00
2026-03-30T13:01:00Z,63.00,36.00
2026-03-30T13:04:00Z,63.00,36.00
2026-03-30T13:06:00Z,63.00,36.00
2026-03-30T13:11:00Z,63.00,36.00
2026-03-30T13:16:00Z,63.00,36.00
2026-03-30T13:20:00Z,63.00,36.00
2026-03-30T13:21:00Z,63.00,36.00
2026-03-30T13:22:00Z,63.00,36.00
2026-03-30T13:23:00Z,63.00,36.00
2026-03-30T13:26:00Z,63.00,36.00
2026-03-30T13:27:00Z,63.00,36.00
2026-03-30T13:28:00Z,64.00,36.00
2026-03-30T13:31:00Z,64.00,36.00
2026-03-30T13:36:00Z,64.00,36.00
2026-03-30T13:37:00Z,64.00,36.09
2026-03-30T13:38:00Z,64.00,37.00
2026-03-30T13:39:00Z,64.00,37.00
2026-03-30T13:41:00Z,64.00,36.00
2026-03-30T13:45:00Z,64.00,37.00
2026-03-30T13:49:00Z,64.00,37.00
2026-03-30T13:52:00Z,64.00,37.00
2026-03-30T13:54:00Z,64.00,37.00
2026-03-30T13:55:00Z,64.00,37.00
2026-03-30T13:56:00Z,64.00,37.00
2026-03-30T13:57:00Z,64.75,37.00
2026-03-30T13:58:00Z,65.41,35.00
2026-03-30T13:59:00Z,66.00,35.00
2026-03-30T14:00:00Z,66.00,35.00
2026-03-30T14:02:00Z,66.00,35.00
2026-03-30T14:04:00Z,66.00,35.00
2026-03-30T14:05:00Z,65.00,35.00
2026-03-30T14:06:00Z,65.00,35.00
2026-03-30T14:08:00Z,65.00,35.00
2026-03-30T14:09:00Z,65.00,35.00
2026-03-30T14:10:00Z,65.00,35.00
2026-03-30T14:11:00Z,65.00,35.00
2026-03-30T14:12:00Z,65.00,35.00
2026-03-30T14:13:00Z,65.00,35.00
2026-03-30T14:14:00Z,65.00,35.00
2026-03-30T14:15:00Z,65.00,35.00
2026-03-30T14:16:00Z,64.02,35.00
2026-03-30T14:17:00Z,65.00,35.00
2026-03-30T14:18:00Z,65.00,35.00
2026-03-30T14:19:00Z,65.00,35.00
2026-03-30T14:20:00Z,65.00,35.00
2026-03-30T14:23:00Z,65.00,35.00
2026-03-30T14:24:00Z,65.00,35.00
2026-03-30T14:25:00Z,65.00,35.00
2026-03-30T14:27:00Z,65.00,35.00
2026-03-30T14:28:00Z,65.00,35.00
2026-03-30T14:29:00Z,65.00,35.00
2026-03-30T14:30:00Z,65.00,35.00
2026-03-30T14:31:00Z,65.00,35.00
2026-03-30T14:32:00Z,65.00,35.00
2026-03-30T14:33:00Z,65.00,35.00
2026-03-30T14:34:00Z,65.00,35.00
2026-03-30T14:37:00Z,65.00,34.00
2026-03-30T14:38:00Z,65.00,35.00
2026-03-30T14:39:00Z,66.00,35.00
2026-03-30T14:40:00Z,66.00,35.00
2026-03-30T14:42:00Z,66.00,35.00
2026-03-30T14:43:00Z,66.00,35.00
2026-03-30T14:45:00Z,66.00,35.00
2026-03-30T14:46:00Z,66.00,35.00
2026-03-30T14:48:00Z,66.00,35.00
2026-03-30T14:49:00Z,66.00,35.00
2026-03-30T14:50:00Z,66.00,35.00
2026-03-30T14:51:00Z,66.00,35.00
2026-03-30T14:52:00Z,66.00,35.00
2026-03-30T14:53:00Z,66.00,35.00
2026-03-30T14:54:00Z,66.00,34.00
2026-03-30T14:55:00Z,66.00,34.00
2026-03-30T14:56:00Z,66.00,34.00
2026-03-30T14:57:00Z,66.00,34.00
2026-03-30T14:58:00Z,66.00,34.00
2026-03-30T15:00:00Z,66.00,34.00
2026-03-30T15:01:00Z,66.00,34.00
2026-03-30T15:02:00Z,66.00,34.00
2026-03-30T15:04:00Z,66.00,34.00
2026-03-30T15:05:00Z,66.00,34.00
2026-03-30T15:06:00Z,66.00,34.00
2026-03-30T15:07:00Z,66.00,34.00
2026-03-30T15:08:00Z,66.00,34.00
2026-03-30T15:13:00Z,66.00,34.00
2026-03-30T15:14:00Z,66.00,34.00
2026-03-30T15:15:00Z,66.00,34.00
2026-03-30T15:16:00Z,66.00,34.00
2026-03-30T15:17:00Z,66.00,34.00
2026-03-30T15:18:00Z,66.00,34.00
2026-03-30T15:20:00Z,66.00,34.00
2026-03-30T15:21:00Z,66.00,34.00
2026-03-30T15:22:00Z,66.00,34.00
2026-03-30T15:23:00Z,66.00,34.00
2026-03-30T15:24:00Z,66.00,34.00
2026-03-30T15:25:00Z,66.00,34.00
2026-03-30T15:26:00Z,66.00,34.00
2026-03-30T15:27:00Z,66.00,33.00
2026-03-30T15:28:00Z,66.00,34.00
2026-03-30T15:30:00Z,66.00,34.00
2026-03-30T15:31:00Z,66.00,34.00
2026-03-30T15:32:00Z,66.00,34.00
2026-03-30T15:33:00Z,66.00,34.00
2026-03-30T15:35:00Z,66.00,34.00
2026-03-30T15:36:00Z,65.00,34.00
2026-03-30T15:39:00Z,66.00,34.00
2026-03-30T15:40:00Z,66.00,34.00
2026-03-30T15:43:00Z,66.41,34.00
2026-03-30T15:45:00Z,67.00,34.00
2026-03-30T15:46:00Z,67.00,34.00
2026-03-30T15:47:00Z,67.00,34.00
2026-03-30T15:48:00Z,65.01,34.00
2026-03-30T15:49:00Z,67.00,34.41
2026-03-30T15:50:00Z,67.00,34.41
2026-03-30T15:51:00Z,67.00,34.41
2026-03-30T15:53:00Z,67.00,35.00
2026-03-30T15:54:00Z,67.00,35.00
2026-03-30T15:55:00Z,67.00,35.00
2026-03-30T15:56:00Z,67.00,35.00
2026-03-30T15:57:00Z,65.04,35.00
2026-03-30T15:58:00Z,64.24,35.00
2026-03-30T15:59:00Z,65.00,35.00
2026-03-30T16:00:00Z,65.00,35.00
2026-03-30T16:01:00Z,64.00,35.00
2026-03-30T16:02:00Z,63.59,37.00
2026-03-30T16:03:00Z,62.16,37.00
2026-03-30T16:04:00Z,62.00,37.00
2026-03-30T16:05:00Z,62.00,37.00
2026-03-30T16:06:00Z,62.00,37.00
2026-03-30T16:08:00Z,61.44,38.00
2026-03-30T16:09:00Z,62.00,38.00
2026-03-30T16:10:00Z,62.00,37.04
2026-03-30T16:12:00Z,62.00,37.04
2026-03-30T16:13:00Z,62.00,37.04
2026-03-30T16:14:00Z,62.00,37.04
2026-03-30T16:18:00Z,62.00,39.00
2026-03-30T16:19:00Z,62.00,39.00
2026-03-30T16:20:00Z,62.00,39.00
2026-03-30T16:21:00Z,62.00,39.00
2026-03-30T16:22:00Z,62.00,39.00
2026-03-30T16:23:00Z,62.00,39.00
2026-03-30T16:24:00Z,62.00,39.00
2026-03-30T16:25:00Z,62.00,39.00
2026-03-30T16:26:00Z,61.06,38.00
2026-03-30T16:27:00Z,62.00,38.00
2026-03-30T16:28:00Z,62.00,38.00
2026-03-30T16:31:00Z,62.00,38.00
2026-03-30T16:32:00Z,62.00,38.00
2026-03-30T16:33:00Z,62.00,38.00
2026-03-30T16:34:00Z,62.00,38.00
2026-03-30T16:35:00Z,62.00,38.00
2026-03-30T16:36:00Z,60.82,38.00
2026-03-30T16:38:00Z,61.90,38.00
2026-03-30T16:39:00Z,61.00,40.00
2026-03-30T16:40:00Z,61.84,40.00
2026-03-30T16:41:00Z,62.00,40.00
2026-03-30T16:42:00Z,62.00,40.00
2026-03-30T16:43:00Z,62.00,40.00
2026-03-30T16:44:00Z,62.00,40.00
2026-03-30T16:46:00Z,62.00,40.00
2026-03-30T16:47:00Z,62.00,40.00
2026-03-30T16:48:00Z,62.00,40.00
2026-03-30T16:50:00Z,62.00,40.00
2026-03-30T16:51:00Z,62.00,40.00
2026-03-30T16:53:00Z,62.00,40.00
2026-03-30T16:54:00Z,61.21,40.00
2026-03-30T16:55:00Z,61.98,40.00
2026-03-30T16:56:00Z,61.98,40.00
2026-03-30T16:57:00Z,61.00,40.00
2026-03-30T16:58:00Z,61.98,40.00
2026-03-30T16:59:00Z,60.25,40.00
2026-03-30T17:00:00Z,61.00,39.86
2026-03-30T17:01:00Z,61.00,39.00
2026-03-30T17:02:00Z,61.00,39.00
2026-03-30T17:03:00Z,61.00,39.00
2026-03-30T17:04:00Z,61.01,39.00
2026-03-30T17:05:00Z,61.95,39.00
2026-03-30T17:06:00Z,62.00,39.00
2026-03-30T17:07:00Z,62.00,39.00
2026-03-30T17:08:00Z,62.00,39.00
2026-03-30T17:09:00Z,62.00,39.00
2026-03-30T17:10:00Z,62.00,39.00
2026-03-30T17:11:00Z,62.00,39.00
2026-03-30T17:12:00Z,62.00,39.00
2026-03-30T17:13:00Z,62.00,39.00
2026-03-30T17:14:00Z,62.00,40.00
2026-03-30T17:15:00Z,62.00,40.00
2026-03-30T17:16:00Z,62.00,39.64
2026-03-30T17:17:00Z,62.00,40.00
2026-03-30T17:18:00Z,62.00,40.00
2026-03-30T17:19:00Z,62.00,40.00
2026-03-30T17:20:00Z,62.43,39.63
2026-03-30T17:21:00Z,62.50,39.98
2026-03-30T17:22:00Z,62.67,40.00
2026-03-30T17:23:00Z,61.65,39.63
2026-03-30T17:24:00Z,59.84,41.95
2026-03-30T17:25:00Z,59.08,43.90
