# event_ticker=KXATPMATCH-26APR14MOLBUB
# final_score=6-4 6-2
# match_winner=Alex Molcan
# fav_player=Alex Molcan
# dog_player=Alexander Bublik
# kalshi_date=2026-04-14
timestamp,Alex Molcan,Alexander Bublik
2026-04-14T01:45:00Z,,75.06
2026-04-14T01:47:00Z,,75.00
2026-04-14T01:48:00Z,,74.00
2026-04-14T01:54:00Z,27.00,74.00
2026-04-14T02:12:00Z,27.00,75.00
2026-04-14T02:17:00Z,27.00,76.00
2026-04-14T02:21:00Z,27.00,76.00
2026-04-14T02:28:00Z,27.00,76.00
2026-04-14T02:40:00Z,27.00,76.00
2026-04-14T02:41:00Z,27.00,76.00
2026-04-14T02:50:00Z,27.00,75.00
2026-04-14T03:09:00Z,27.00,75.00
2026-04-14T03:16:00Z,27.00,75.00
2026-04-14T03:17:00Z,27.00,76.00
2026-04-14T03:18:00Z,27.00,76.00
2026-04-14T03:20:00Z,26.00,76.00
2026-04-14T03:22:00Z,26.00,75.00
2026-04-14T03:24:00Z,26.00,76.00
2026-04-14T03:44:00Z,26.00,76.00
2026-04-14T03:45:00Z,26.00,76.00
2026-04-14T03:49:00Z,26.00,75.00
2026-04-14T03:56:00Z,26.00,75.00
2026-04-14T03:57:00Z,26.00,75.00
2026-04-14T04:01:00Z,26.00,74.00
2026-04-14T04:10:00Z,26.00,74.00
2026-04-14T04:12:00Z,26.00,74.00
2026-04-14T04:19:00Z,27.00,74.00
2026-04-14T04:27:00Z,27.00,74.00
2026-04-14T04:39:00Z,27.00,75.00
2026-04-14T04:42:00Z,27.00,75.00
2026-04-14T04:43:00Z,27.00,75.00
2026-04-14T04:45:00Z,27.00,75.00
2026-04-14T04:52:00Z,27.00,74.00
2026-04-14T04:55:00Z,27.00,74.00
2026-04-14T04:57:00Z,27.00,74.00
2026-04-14T04:58:00Z,27.00,74.00
2026-04-14T05:00:00Z,27.00,73.00
2026-04-14T05:01:00Z,27.00,74.00
2026-04-14T05:03:00Z,27.00,74.00
2026-04-14T05:07:00Z,27.00,74.00
2026-04-14T05:08:00Z,27.00,74.00
2026-04-14T05:13:00Z,27.00,74.00
2026-04-14T05:15:00Z,27.00,74.00
2026-04-14T05:17:00Z,27.00,74.00
2026-04-14T05:19:00Z,27.00,74.00
2026-04-14T05:22:00Z,27.00,74.57
2026-04-14T05:29:00Z,27.00,74.00
2026-04-14T05:30:00Z,27.00,74.00
2026-04-14T05:35:00Z,27.00,74.00
2026-04-14T05:37:00Z,27.00,74.00
2026-04-14T05:38:00Z,27.00,74.00
2026-04-14T05:42:00Z,27.00,74.00
2026-04-14T05:49:00Z,27.00,74.00
2026-04-14T05:50:00Z,26.00,74.00
2026-04-14T05:57:00Z,26.00,74.00
2026-04-14T05:58:00Z,26.00,74.00
2026-04-14T06:03:00Z,26.00,74.00
2026-04-14T06:04:00Z,25.00,74.00
2026-04-14T06:17:00Z,25.00,74.00
2026-04-14T06:19:00Z,25.00,74.00
2026-04-14T06:33:00Z,26.00,74.00
2026-04-14T06:34:00Z,26.00,74.00
2026-04-14T07:02:00Z,26.00,74.00
2026-04-14T07:04:00Z,26.00,74.00
2026-04-14T07:07:00Z,26.00,74.00
2026-04-14T07:12:00Z,26.00,74.00
2026-04-14T07:17:00Z,26.00,74.00
2026-04-14T07:21:00Z,26.00,74.00
2026-04-14T07:28:00Z,26.00,74.00
2026-04-14T07:29:00Z,27.00,73.00
2026-04-14T07:39:00Z,27.00,74.00
2026-04-14T07:40:00Z,27.00,74.00
2026-04-14T07:46:00Z,27.00,74.00
2026-04-14T07:49:00Z,27.00,74.00
2026-04-14T08:05:00Z,27.00,74.00
2026-04-14T08:08:00Z,27.00,74.00
2026-04-14T08:10:00Z,27.00,74.00
2026-04-14T08:12:00Z,27.00,74.00
2026-04-14T08:20:00Z,27.00,74.00
2026-04-14T08:35:00Z,27.00,74.00
2026-04-14T08:58:00Z,27.00,74.00
2026-04-14T09:00:00Z,27.00,73.50
2026-04-14T09:01:00Z,27.00,74.00
2026-04-14T09:02:00Z,27.00,74.00
2026-04-14T09:04:00Z,26.00,74.00
2026-04-14T09:10:00Z,26.00,74.00
2026-04-14T09:11:00Z,26.00,74.00
2026-04-14T09:20:00Z,27.00,74.00
2026-04-14T09:28:00Z,27.00,74.00
2026-04-14T09:30:00Z,27.00,74.00
2026-04-14T09:49:00Z,27.00,74.00
2026-04-14T09:50:00Z,27.00,74.00
2026-04-14T10:02:00Z,27.00,74.00
2026-04-14T10:04:00Z,27.00,74.00
2026-04-14T10:08:00Z,27.00,74.00
2026-04-14T10:09:00Z,25.00,74.00
2026-04-14T10:11:00Z,25.00,74.00
2026-04-14T10:13:00Z,25.00,74.00
2026-04-14T10:23:00Z,25.00,74.00
2026-04-14T10:28:00Z,25.00,74.00
2026-04-14T10:38:00Z,25.00,74.00
2026-04-14T10:40:00Z,25.00,74.00
2026-04-14T10:43:00Z,25.00,74.00
2026-04-14T10:46:00Z,25.00,74.00
2026-04-14T10:47:00Z,27.00,74.00
2026-04-14T10:56:00Z,27.00,74.00
2026-04-14T10:58:00Z,27.00,74.00
2026-04-14T11:00:00Z,27.00,74.00
2026-04-14T11:01:00Z,27.00,74.00
2026-04-14T11:02:00Z,27.00,74.00
2026-04-14T11:03:00Z,27.00,74.00
2026-04-14T11:04:00Z,27.00,74.00
2026-04-14T11:06:00Z,27.00,74.00
2026-04-14T11:08:00Z,25.00,74.00
2026-04-14T11:09:00Z,25.00,74.00
2026-04-14T11:11:00Z,25.00,74.00
2026-04-14T11:15:00Z,25.00,74.00
2026-04-14T11:19:00Z,25.00,74.00
2026-04-14T11:20:00Z,25.00,74.00
2026-04-14T11:27:00Z,25.00,74.00
2026-04-14T11:31:00Z,25.00,74.00
2026-04-14T11:32:00Z,25.00,74.00
2026-04-14T11:33:00Z,25.00,74.00
2026-04-14T11:34:00Z,27.00,74.00
2026-04-14T11:35:00Z,27.00,74.00
2026-04-14T11:36:00Z,27.00,74.00
2026-04-14T11:37:00Z,27.00,74.00
2026-04-14T11:39:00Z,27.00,73.63
2026-04-14T11:41:00Z,27.00,74.00
2026-04-14T11:42:00Z,27.00,74.00
2026-04-14T11:44:00Z,28.00,74.00
2026-04-14T11:45:00Z,28.00,74.00
2026-04-14T11:47:00Z,28.00,74.00
2026-04-14T11:48:00Z,28.00,74.00
2026-04-14T11:49:00Z,28.00,74.00
2026-04-14T11:50:00Z,28.00,74.00
2026-04-14T11:51:00Z,28.00,74.00
2026-04-14T11:53:00Z,28.00,74.00
2026-04-14T11:54:00Z,28.00,74.00
2026-04-14T11:55:00Z,28.00,74.00
2026-04-14T11:56:00Z,27.00,74.00
2026-04-14T11:58:00Z,27.85,74.00
2026-04-14T11:59:00Z,28.00,74.00
2026-04-14T12:01:00Z,28.00,74.00
2026-04-14T12:03:00Z,28.00,74.00
2026-04-14T12:05:00Z,28.00,74.00
2026-04-14T12:06:00Z,28.00,74.00
2026-04-14T12:07:00Z,28.00,74.00
2026-04-14T12:08:00Z,28.00,74.00
2026-04-14T12:09:00Z,28.00,74.00
2026-04-14T12:10:00Z,28.00,74.00
2026-04-14T12:11:00Z,28.00,74.00
2026-04-14T12:12:00Z,28.00,74.00
2026-04-14T12:13:00Z,28.00,74.00
2026-04-14T12:14:00Z,27.00,74.39
2026-04-14T12:16:00Z,27.00,75.00
2026-04-14T12:17:00Z,27.00,75.00
2026-04-14T12:18:00Z,27.00,75.00
2026-04-14T12:20:00Z,27.00,75.00
2026-04-14T12:21:00Z,27.00,75.00
2026-04-14T12:23:00Z,27.00,75.00
2026-04-14T12:26:00Z,27.00,75.00
2026-04-14T12:27:00Z,27.00,75.00
2026-04-14T12:28:00Z,27.00,74.82
2026-04-14T12:29:00Z,27.00,75.00
2026-04-14T12:32:00Z,27.00,75.00
2026-04-14T12:33:00Z,27.00,75.00
2026-04-14T12:34:00Z,27.00,75.00
2026-04-14T12:35:00Z,27.00,75.00
2026-04-14T12:36:00Z,27.00,75.00
2026-04-14T12:39:00Z,27.00,75.00
2026-04-14T12:40:00Z,27.00,75.00
2026-04-14T12:45:00Z,27.00,75.00
2026-04-14T12:46:00Z,27.00,75.00
2026-04-14T12:47:00Z,27.00,75.00
2026-04-14T12:48:00Z,27.00,75.00
2026-04-14T12:50:00Z,27.00,75.00
2026-04-14T12:52:00Z,27.00,75.00
2026-04-14T12:53:00Z,27.00,75.00
2026-04-14T12:55:00Z,27.00,75.00
2026-04-14T12:56:00Z,27.00,75.00
2026-04-14T12:57:00Z,27.00,75.00
2026-04-14T12:58:00Z,27.00,75.00
2026-04-14T12:59:00Z,27.00,75.00
2026-04-14T13:00:00Z,27.00,75.00
2026-04-14T13:01:00Z,27.00,75.00
2026-04-14T13:02:00Z,27.00,75.00
2026-04-14T13:03:00Z,27.00,75.00
2026-04-14T13:05:00Z,24.01,75.00
2026-04-14T13:06:00Z,24.01,74.00
2026-04-14T13:07:00Z,24.01,75.00
2026-04-14T13:08:00Z,24.01,75.00
2026-04-14T13:09:00Z,24.01,75.00
2026-04-14T13:12:00Z,24.01,75.00
2026-04-14T13:14:00Z,24.01,75.00
2026-04-14T13:17:00Z,24.01,76.00
2026-04-14T13:18:00Z,24.01,76.00
2026-04-14T13:19:00Z,24.01,76.00
2026-04-14T13:20:00Z,24.01,76.00
2026-04-14T13:21:00Z,24.01,76.00
2026-04-14T13:22:00Z,24.01,76.00
2026-04-14T13:23:00Z,26.00,75.57
2026-04-14T13:24:00Z,26.00,76.00
2026-04-14T13:25:00Z,26.00,76.00
2026-04-14T13:26:00Z,25.00,75.01
2026-04-14T13:27:00Z,24.00,75.80
2026-04-14T13:28:00Z,24.00,76.00
2026-04-14T13:29:00Z,24.00,76.00
2026-04-14T13:30:00Z,25.00,76.00
2026-04-14T13:31:00Z,25.00,76.80
2026-04-14T13:32:00Z,25.00,76.34
2026-04-14T13:33:00Z,25.27,77.00
2026-04-14T13:34:00Z,25.27,76.00
2026-04-14T13:35:00Z,25.27,76.99
2026-04-14T13:36:00Z,25.88,77.00
2026-04-14T13:37:00Z,25.88,77.61
2026-04-14T13:38:00Z,24.98,78.04
2026-04-14T13:39:00Z,24.00,77.98
2026-04-14T13:40:00Z,24.00,78.00
2026-04-14T13:41:00Z,22.38,78.00
2026-04-14T13:42:00Z,24.23,74.23
2026-04-14T13:43:00Z,37.40,62.73
2026-04-14T13:44:00Z,40.14,62.36
2026-04-14T13:45:00Z,40.51,60.88
2026-04-14T13:46:00Z,44.73,58.86
2026-04-14T13:47:00Z,40.75,63.25
2026-04-14T13:48:00Z,35.45,65.87
2026-04-14T13:49:00Z,38.00,66.37
2026-04-14T13:50:00Z,39.65,61.03
2026-04-14T13:51:00Z,41.66,61.32
2026-04-14T13:52:00Z,39.25,62.02
2026-04-14T13:53:00Z,39.00,63.03
2026-04-14T13:54:00Z,32.56,65.86
2026-04-14T13:55:00Z,34.75,69.80
2026-04-14T13:56:00Z,26.04,74.22
2026-04-14T13:57:00Z,26.23,73.13
2026-04-14T13:58:00Z,30.41,72.43
2026-04-14T13:59:00Z,34.62,65.93
2026-04-14T14:00:00Z,38.88,62.98
2026-04-14T14:01:00Z,38.87,63.16
2026-04-14T14:02:00Z,34.93,62.77
2026-04-14T14:03:00Z,44.17,59.83
2026-04-14T14:04:00Z,51.71,51.37
2026-04-14T14:05:00Z,56.02,45.94
2026-04-14T14:06:00Z,47.20,52.58
2026-04-14T14:07:00Z,42.11,57.74
2026-04-14T14:08:00Z,44.08,56.45
2026-04-14T14:09:00Z,40.94,56.73
2026-04-14T14:10:00Z,40.74,60.37
2026-04-14T14:11:00Z,36.81,63.26
2026-04-14T14:12:00Z,44.83,55.57
2026-04-14T14:13:00Z,49.98,51.19
2026-04-14T14:14:00Z,49.80,52.18
2026-04-14T14:15:00Z,53.55,48.47
2026-04-14T14:16:00Z,53.05,48.77
2026-04-14T14:17:00Z,50.43,52.44
2026-04-14T14:18:00Z,47.94,52.35
2026-04-14T14:19:00Z,51.70,50.01
2026-04-14T14:20:00Z,53.88,49.85
2026-04-14T14:21:00Z,55.68,49.76
2026-04-14T14:22:00Z,57.23,44.26
2026-04-14T14:23:00Z,55.07,43.58
2026-04-14T14:24:00Z,57.26,45.60
2026-04-14T14:25:00Z,51.77,48.83
2026-04-14T14:26:00Z,51.75,49.59
2026-04-14T14:27:00Z,53.82,49.43
2026-04-14T14:28:00Z,56.90,45.92
2026-04-14T14:29:00Z,60.43,41.96
