# event_ticker=KXATPCHALLENGERMATCH-26MAY20KUZSAI
# final_score=6-0 6-7(4) 6-1
# score_resolution=0-6 7-6 1-6
# match_winner=Nikolas Sanchez Izquierdo
# fav_player=Dimitar Kuzmanov
# dog_player=Nikolas Sanchez Izquierdo
# kalshi_date=2026-05-20
timestamp,Dimitar Kuzmanov,Nikolas Sanchez Izquierdo
2026-05-20T21:57:00Z,25.45,72.52
2026-05-20T21:58:00Z,27.00,73.93
2026-05-20T21:59:00Z,27.94,72.14
2026-05-20T22:00:00Z,25.00,72.00
2026-05-20T22:01:00Z,25.00,72.00
2026-05-20T22:02:00Z,27.90,73.31
2026-05-20T22:03:00Z,28.00,73.31
2026-05-20T22:04:00Z,28.00,75.00
2026-05-20T22:05:00Z,27.75,73.20
2026-05-20T22:06:00Z,28.36,74.00
2026-05-20T22:07:00Z,26.69,74.00
2026-05-20T22:08:00Z,27.02,74.52
2026-05-20T22:09:00Z,28.69,75.00
2026-05-20T22:10:00Z,28.00,75.00
2026-05-20T22:11:00Z,26.52,75.00
2026-05-20T22:12:00Z,26.52,73.75
2026-05-20T22:13:00Z,27.46,73.75
2026-05-20T22:14:00Z,25.70,73.75
2026-05-20T22:15:00Z,26.51,74.87
2026-05-20T22:16:00Z,26.44,74.37
2026-05-20T22:17:00Z,27.67,75.00
2026-05-20T22:18:00Z,26.09,74.84
2026-05-20T22:19:00Z,26.09,75.00
2026-05-20T22:20:00Z,26.09,75.00
2026-05-20T22:21:00Z,26.00,75.00
2026-05-20T22:22:00Z,28.00,75.00
2026-05-20T22:23:00Z,27.00,75.00
2026-05-20T22:24:00Z,27.54,74.75
2026-05-20T22:25:00Z,25.19,74.95
2026-05-20T22:26:00Z,24.85,75.37
2026-05-20T22:27:00Z,24.85,75.80
2026-05-20T22:28:00Z,25.00,74.60
2026-05-20T22:29:00Z,24.00,74.73
2026-05-20T22:30:00Z,24.96,76.00
2026-05-20T22:31:00Z,26.00,76.00
2026-05-20T22:32:00Z,26.00,76.00
2026-05-20T22:33:00Z,26.00,76.00
2026-05-20T22:34:00Z,26.00,76.00
2026-05-20T22:35:00Z,26.54,75.20
2026-05-20T22:36:00Z,27.00,75.49
2026-05-20T22:37:00Z,27.00,74.00
2026-05-20T22:38:00Z,27.00,74.00
2026-05-20T22:39:00Z,25.00,75.00
2026-05-20T22:40:00Z,25.00,75.39
2026-05-20T22:41:00Z,27.00,75.00
2026-05-20T22:42:00Z,27.00,74.17
2026-05-20T22:43:00Z,25.49,75.02
2026-05-20T22:44:00Z,25.29,74.47
2026-05-20T22:45:00Z,26.00,73.77
2026-05-20T22:46:00Z,25.00,73.77
2026-05-20T22:47:00Z,25.00,73.77
2026-05-20T22:49:00Z,25.00,73.77
2026-05-20T22:50:00Z,25.00,74.00
2026-05-20T22:51:00Z,25.00,73.00
2026-05-20T22:52:00Z,25.00,74.03
2026-05-20T22:53:00Z,25.00,75.43
2026-05-20T22:54:00Z,26.00,75.43
2026-05-20T22:55:00Z,25.91,75.00
2026-05-20T22:56:00Z,25.91,75.00
2026-05-20T22:57:00Z,26.00,72.26
2026-05-20T22:58:00Z,26.00,74.93
2026-05-20T22:59:00Z,25.58,73.00
2026-05-20T23:00:00Z,26.00,72.99
2026-05-20T23:01:00Z,26.00,74.46
2026-05-20T23:02:00Z,26.00,74.77
2026-05-20T23:03:00Z,26.83,73.80
2026-05-20T23:04:00Z,26.83,74.00
2026-05-20T23:05:00Z,24.35,74.00
2026-05-20T23:06:00Z,24.25,74.00
2026-05-20T23:07:00Z,24.25,74.00
2026-05-20T23:08:00Z,24.25,74.00
2026-05-20T23:11:00Z,24.90,72.00
2026-05-20T23:12:00Z,24.90,74.00
2026-05-20T23:14:00Z,27.00,74.77
2026-05-20T23:15:00Z,27.00,75.00
2026-05-20T23:16:00Z,26.00,71.82
2026-05-20T23:17:00Z,26.00,75.00
2026-05-20T23:18:00Z,26.00,74.31
2026-05-20T23:20:00Z,24.94,75.00
2026-05-20T23:22:00Z,24.00,75.00
2026-05-20T23:23:00Z,24.50,72.06
2026-05-20T23:24:00Z,24.50,75.00
2026-05-20T23:25:00Z,24.00,75.00
2026-05-20T23:26:00Z,24.00,73.03
2026-05-20T23:27:00Z,26.00,75.00
2026-05-20T23:28:00Z,26.00,72.00
2026-05-20T23:30:00Z,26.00,72.00
2026-05-20T23:31:00Z,26.00,75.00
2026-05-20T23:32:00Z,26.00,74.00
2026-05-20T23:33:00Z,26.00,74.00
2026-05-20T23:35:00Z,26.00,75.00
2026-05-20T23:36:00Z,26.00,74.95
2026-05-20T23:37:00Z,26.59,74.95
2026-05-20T23:38:00Z,26.59,74.00
2026-05-20T23:39:00Z,25.00,74.00
2026-05-20T23:40:00Z,25.00,74.00
2026-05-20T23:42:00Z,25.00,73.88
2026-05-20T23:45:00Z,26.00,72.69
2026-05-20T23:48:00Z,25.50,74.00
2026-05-20T23:49:00Z,27.00,74.00
2026-05-20T23:50:00Z,27.00,72.51
2026-05-20T23:51:00Z,26.00,72.51
2026-05-20T23:52:00Z,26.00,74.00
2026-05-20T23:53:00Z,27.00,74.00
2026-05-20T23:54:00Z,27.00,74.65
2026-05-20T23:55:00Z,26.00,74.65
2026-05-20T23:56:00Z,27.00,74.68
2026-05-20T23:57:00Z,26.96,75.00
2026-05-20T23:58:00Z,25.10,75.00
2026-05-20T23:59:00Z,25.00,75.00
2026-05-21T00:00:00Z,25.00,73.26
2026-05-21T00:01:00Z,25.95,74.00
2026-05-21T00:02:00Z,26.00,74.00
2026-05-21T00:03:00Z,27.00,74.00
2026-05-21T00:04:00Z,27.00,74.00
2026-05-21T00:05:00Z,25.54,73.38
2026-05-21T00:06:00Z,25.54,72.16
2026-05-21T00:07:00Z,25.54,73.00
2026-05-21T00:09:00Z,26.31,74.00
2026-05-21T00:10:00Z,25.00,74.00
2026-05-21T00:11:00Z,25.00,74.00
2026-05-21T00:12:00Z,26.00,74.00
2026-05-21T00:13:00Z,26.00,72.73
2026-05-21T00:14:00Z,26.00,71.93
2026-05-21T00:15:00Z,26.37,74.00
2026-05-21T00:16:00Z,26.37,71.00
2026-05-21T00:17:00Z,26.37,74.00
2026-05-21T00:18:00Z,27.00,71.00
2026-05-21T00:19:00Z,27.00,74.00
2026-05-21T00:21:00Z,27.00,73.03
2026-05-21T00:22:00Z,25.00,73.03
2026-05-21T00:23:00Z,25.00,73.00
2026-05-21T00:24:00Z,25.00,73.99
2026-05-21T00:25:00Z,25.00,72.13
2026-05-21T00:26:00Z,25.00,74.00
2026-05-21T00:27:00Z,25.00,74.00
2026-05-21T00:28:00Z,25.00,73.21
2026-05-21T00:29:00Z,26.00,74.27
2026-05-21T00:30:00Z,26.00,74.01
2026-05-21T00:31:00Z,25.01,73.97
2026-05-21T00:32:00Z,25.01,74.00
2026-05-21T00:35:00Z,24.81,74.00
2026-05-21T00:36:00Z,24.81,74.00
2026-05-21T00:38:00Z,24.81,74.00
2026-05-21T00:39:00Z,24.81,73.89
2026-05-21T00:40:00Z,25.00,74.49
2026-05-21T00:41:00Z,25.00,74.09
2026-05-21T00:44:00Z,25.70,74.09
2026-05-21T00:46:00Z,25.70,75.00
2026-05-21T00:49:00Z,26.00,75.00
2026-05-21T00:50:00Z,26.00,75.00
2026-05-21T00:51:00Z,26.00,75.00
2026-05-21T00:52:00Z,24.27,72.00
2026-05-21T00:54:00Z,24.27,75.14
2026-05-21T00:55:00Z,24.27,76.00
2026-05-21T00:56:00Z,26.00,72.00
2026-05-21T00:57:00Z,26.00,76.00
2026-05-21T00:59:00Z,26.00,73.00
2026-05-21T01:01:00Z,26.00,74.96
2026-05-21T01:02:00Z,26.00,75.00
2026-05-21T01:03:00Z,26.00,75.00
2026-05-21T01:04:00Z,26.00,75.00
2026-05-21T01:05:00Z,26.00,73.00
2026-05-21T01:06:00Z,26.00,73.00
2026-05-21T01:07:00Z,24.15,73.00
2026-05-21T01:08:00Z,26.00,76.00
2026-05-21T01:09:00Z,26.00,73.00
2026-05-21T01:10:00Z,24.87,71.63
2026-05-21T01:12:00Z,26.00,72.00
2026-05-21T01:14:00Z,26.00,73.00
2026-05-21T01:16:00Z,26.43,75.00
2026-05-21T01:17:00Z,25.00,75.00
2026-05-21T01:20:00Z,25.00,75.00
2026-05-21T01:22:00Z,25.00,73.00
2026-05-21T01:23:00Z,27.00,73.00
2026-05-21T01:24:00Z,27.00,73.00
2026-05-21T01:25:00Z,27.00,73.00
2026-05-21T01:26:00Z,27.00,75.00
2026-05-21T01:29:00Z,26.00,74.00
2026-05-21T01:30:00Z,27.00,74.00
2026-05-21T01:32:00Z,27.00,73.00
2026-05-21T01:33:00Z,26.00,74.00
2026-05-21T01:34:00Z,27.00,74.00
2026-05-21T01:35:00Z,27.00,73.00
2026-05-21T01:37:00Z,27.00,73.00
2026-05-21T01:38:00Z,27.00,75.00
2026-05-21T01:39:00Z,27.00,72.91
2026-05-21T01:40:00Z,27.00,74.00
2026-05-21T01:41:00Z,27.00,75.00
2026-05-21T01:42:00Z,27.00,75.00
2026-05-21T01:43:00Z,26.49,75.00
2026-05-21T01:47:00Z,26.00,70.87
2026-05-21T01:48:00Z,26.00,74.00
2026-05-21T01:49:00Z,26.00,74.00
2026-05-21T01:50:00Z,26.00,74.00
2026-05-21T01:52:00Z,27.00,74.00
2026-05-21T01:53:00Z,26.04,71.11
2026-05-21T01:55:00Z,27.00,73.98
2026-05-21T01:56:00Z,27.00,73.98
2026-05-21T01:58:00Z,26.00,74.00
2026-05-21T01:59:00Z,27.00,74.00
2026-05-21T02:00:00Z,25.39,74.00
2026-05-21T02:02:00Z,28.00,74.00
2026-05-21T02:03:00Z,28.00,73.85
2026-05-21T02:05:00Z,25.54,71.04
2026-05-21T02:06:00Z,25.54,74.00
2026-05-21T02:07:00Z,28.00,74.00
2026-05-21T02:09:00Z,26.52,74.00
2026-05-21T02:13:00Z,27.30,74.00
2026-05-21T02:14:00Z,27.30,71.00
2026-05-21T02:15:00Z,26.00,71.00
2026-05-21T02:16:00Z,26.00,74.87
2026-05-21T02:17:00Z,26.00,74.87
2026-05-21T02:19:00Z,25.30,74.87
2026-05-21T02:22:00Z,25.30,74.91
2026-05-21T02:24:00Z,25.00,74.91
2026-05-21T02:27:00Z,26.00,74.91
2026-05-21T02:29:00Z,26.00,73.11
2026-05-21T02:30:00Z,26.00,73.98
2026-05-21T02:32:00Z,26.00,74.00
2026-05-21T02:33:00Z,26.00,74.03
2026-05-21T02:34:00Z,26.00,72.89
2026-05-21T02:37:00Z,26.00,74.00
2026-05-21T02:40:00Z,26.00,75.00
2026-05-21T02:44:00Z,25.00,75.00
2026-05-21T02:45:00Z,25.00,74.70
2026-05-21T02:46:00Z,25.00,73.10
2026-05-21T02:47:00Z,26.00,72.97
2026-05-21T02:48:00Z,26.00,75.00
2026-05-21T02:49:00Z,25.00,75.00
2026-05-21T02:50:00Z,25.00,73.00
2026-05-21T02:52:00Z,25.00,75.00
2026-05-21T02:55:00Z,25.00,75.00
2026-05-21T02:56:00Z,25.00,75.00
2026-05-21T02:57:00Z,25.00,73.00
2026-05-21T02:58:00Z,25.00,75.00
2026-05-21T03:01:00Z,25.00,74.93
2026-05-21T03:02:00Z,25.00,75.00
2026-05-21T03:05:00Z,25.00,75.00
2026-05-21T03:06:00Z,26.00,75.00
2026-05-21T03:07:00Z,26.00,75.00
2026-05-21T03:08:00Z,26.00,75.00
2026-05-21T03:09:00Z,26.00,73.64
2026-05-21T03:10:00Z,26.00,74.11
2026-05-21T03:11:00Z,26.70,74.11
2026-05-21T03:12:00Z,27.00,74.89
2026-05-21T03:13:00Z,27.00,75.00
2026-05-21T03:14:00Z,27.00,75.00
2026-05-21T03:15:00Z,27.00,75.00
2026-05-21T03:16:00Z,27.00,74.00
2026-05-21T03:17:00Z,27.00,74.00
2026-05-21T03:18:00Z,27.00,74.61
2026-05-21T03:19:00Z,27.00,72.79
2026-05-21T03:20:00Z,27.00,74.00
2026-05-21T03:21:00Z,27.00,74.78
2026-05-21T03:22:00Z,27.00,72.47
2026-05-21T03:23:00Z,27.00,74.65
2026-05-21T03:24:00Z,27.00,75.00
2026-05-21T03:25:00Z,27.00,75.00
2026-05-21T03:26:00Z,25.00,75.00
2026-05-21T03:27:00Z,25.00,75.00
2026-05-21T03:28:00Z,25.00,74.98
2026-05-21T03:29:00Z,25.00,75.00
2026-05-21T03:30:00Z,27.00,75.00
2026-05-21T03:31:00Z,27.00,73.67
2026-05-21T03:32:00Z,27.58,74.13
2026-05-21T03:33:00Z,28.00,72.25
2026-05-21T03:34:00Z,27.00,72.25
2026-05-21T03:35:00Z,28.09,73.86
2026-05-21T03:36:00Z,25.00,73.67
2026-05-21T03:38:00Z,25.19,73.67
2026-05-21T03:40:00Z,25.19,73.94
2026-05-21T03:41:00Z,27.00,74.00
2026-05-21T03:42:00Z,26.98,74.00
2026-05-21T03:43:00Z,27.00,73.83
2026-05-21T03:45:00Z,27.00,74.00
2026-05-21T03:47:00Z,27.00,74.00
2026-05-21T03:48:00Z,28.00,74.00
2026-05-21T03:49:00Z,28.00,74.00
2026-05-21T03:50:00Z,27.46,74.00
2026-05-21T03:51:00Z,28.00,74.00
2026-05-21T03:52:00Z,27.00,74.00
2026-05-21T03:53:00Z,27.00,74.00
2026-05-21T03:54:00Z,27.00,73.00
2026-05-21T03:55:00Z,27.00,73.00
2026-05-21T03:56:00Z,27.58,73.50
2026-05-21T03:57:00Z,27.64,73.50
2026-05-21T03:58:00Z,25.98,72.00
2026-05-21T03:59:00Z,25.98,72.00
2026-05-21T04:00:00Z,27.70,74.00
2026-05-21T04:01:00Z,27.70,74.00
2026-05-21T04:02:00Z,25.05,74.00
2026-05-21T04:03:00Z,27.92,72.00
2026-05-21T04:04:00Z,28.00,73.68
2026-05-21T04:05:00Z,25.15,74.55
2026-05-21T04:06:00Z,27.00,74.00
2026-05-21T04:07:00Z,25.00,74.00
2026-05-21T04:08:00Z,25.00,74.26
2026-05-21T04:09:00Z,26.00,75.00
2026-05-21T04:10:00Z,26.00,74.72
2026-05-21T04:11:00Z,26.52,74.74
2026-05-21T04:12:00Z,25.00,75.00
2026-05-21T04:13:00Z,26.97,74.66
2026-05-21T04:14:00Z,28.00,74.29
2026-05-21T04:15:00Z,27.00,74.07
2026-05-21T04:16:00Z,25.84,75.00
2026-05-21T04:17:00Z,27.00,73.00
2026-05-21T04:18:00Z,27.00,73.66
2026-05-21T04:19:00Z,27.00,75.00
2026-05-21T04:20:00Z,26.08,75.00
2026-05-21T04:21:00Z,26.72,73.06
2026-05-21T04:22:00Z,27.00,73.03
2026-05-21T04:23:00Z,26.00,74.61
2026-05-21T04:24:00Z,26.49,75.00
2026-05-21T04:25:00Z,28.00,75.00
2026-05-21T04:26:00Z,28.00,75.00
2026-05-21T04:27:00Z,28.00,73.00
2026-05-21T04:28:00Z,27.93,72.68
2026-05-21T04:29:00Z,27.93,75.00
2026-05-21T04:30:00Z,26.00,75.00
2026-05-21T04:31:00Z,27.74,75.00
2026-05-21T04:32:00Z,27.96,74.28
2026-05-21T04:33:00Z,27.78,75.33
2026-05-21T04:34:00Z,26.30,74.90
2026-05-21T04:35:00Z,26.85,74.02
2026-05-21T04:36:00Z,25.97,75.00
2026-05-21T04:37:00Z,25.04,74.60
2026-05-21T04:38:00Z,25.04,73.99
2026-05-21T04:39:00Z,26.49,75.00
2026-05-21T04:40:00Z,26.49,75.00
2026-05-21T04:41:00Z,26.03,75.00
2026-05-21T04:42:00Z,27.00,75.00
2026-05-21T04:43:00Z,27.00,74.40
2026-05-21T04:44:00Z,27.05,75.42
2026-05-21T04:45:00Z,27.05,76.00
2026-05-21T04:47:00Z,26.12,76.35
2026-05-21T04:48:00Z,26.12,74.08
2026-05-21T04:49:00Z,27.00,76.00
2026-05-21T04:50:00Z,24.36,76.00
2026-05-21T04:51:00Z,24.36,74.26
2026-05-21T04:52:00Z,26.99,75.58
2026-05-21T04:53:00Z,26.99,76.00
2026-05-21T04:54:00Z,26.99,76.00
2026-05-21T04:55:00Z,26.95,76.07
2026-05-21T04:56:00Z,25.00,76.00
2026-05-21T04:57:00Z,25.00,76.00
2026-05-21T04:58:00Z,25.00,76.00
2026-05-21T04:59:00Z,25.00,75.00
2026-05-21T05:00:00Z,26.00,75.00
2026-05-21T05:01:00Z,26.00,75.79
2026-05-21T05:02:00Z,26.00,76.00
2026-05-21T05:03:00Z,26.00,76.00
2026-05-21T05:04:00Z,24.35,75.05
2026-05-21T05:05:00Z,24.77,75.42
2026-05-21T05:06:00Z,24.77,75.41
2026-05-21T05:07:00Z,26.00,74.28
2026-05-21T05:09:00Z,26.00,76.00
2026-05-21T05:10:00Z,26.00,76.00
2026-05-21T05:11:00Z,26.00,76.00
2026-05-21T05:12:00Z,24.22,74.00
2026-05-21T05:13:00Z,24.62,76.00
2026-05-21T05:14:00Z,24.62,76.00
2026-05-21T05:15:00Z,26.00,76.00
2026-05-21T05:16:00Z,26.00,76.00
2026-05-21T05:17:00Z,26.00,75.43
2026-05-21T05:18:00Z,26.00,76.00
2026-05-21T05:19:00Z,26.00,75.93
2026-05-21T05:20:00Z,26.00,75.75
2026-05-21T05:21:00Z,24.13,75.45
2026-05-21T05:22:00Z,24.13,76.00
2026-05-21T05:23:00Z,24.13,75.08
2026-05-21T05:24:00Z,24.13,76.24
2026-05-21T05:25:00Z,25.26,77.00
2026-05-21T05:26:00Z,24.00,76.33
2026-05-21T05:27:00Z,26.00,76.33
2026-05-21T05:28:00Z,26.00,77.00
2026-05-21T05:29:00Z,26.00,77.00
2026-05-21T05:30:00Z,26.00,76.96
2026-05-21T05:31:00Z,25.77,76.00
2026-05-21T05:32:00Z,26.00,75.88
2026-05-21T05:33:00Z,25.81,76.83
2026-05-21T05:34:00Z,23.74,77.46
2026-05-21T05:35:00Z,25.00,77.32
2026-05-21T05:36:00Z,25.00,77.34
2026-05-21T05:37:00Z,25.00,78.00
2026-05-21T05:38:00Z,24.00,76.64
2026-05-21T05:39:00Z,24.03,77.00
2026-05-21T05:40:00Z,24.46,77.00
2026-05-21T05:41:00Z,25.00,77.68
2026-05-21T05:42:00Z,25.51,77.68
2026-05-21T05:43:00Z,25.00,76.76
2026-05-21T05:44:00Z,25.00,77.08
2026-05-21T05:45:00Z,25.00,78.00
2026-05-21T05:46:00Z,25.00,76.00
2026-05-21T05:47:00Z,26.00,77.01
2026-05-21T05:48:00Z,25.09,77.69
2026-05-21T05:49:00Z,25.00,76.00
2026-05-21T05:50:00Z,23.43,77.67
2026-05-21T05:51:00Z,24.86,78.48
2026-05-21T05:52:00Z,22.06,78.48
2026-05-21T05:53:00Z,22.06,76.00
2026-05-21T05:54:00Z,25.00,76.19
2026-05-21T05:55:00Z,24.00,76.70
2026-05-21T05:56:00Z,24.24,78.00
2026-05-21T05:57:00Z,24.24,76.00
2026-05-21T05:58:00Z,23.00,78.00
2026-05-21T05:59:00Z,23.00,76.22
2026-05-21T06:00:00Z,25.00,78.00
2026-05-21T06:01:00Z,24.85,78.00
2026-05-21T06:02:00Z,24.85,78.00
2026-05-21T06:03:00Z,24.47,76.25
2026-05-21T06:04:00Z,24.47,78.16
2026-05-21T06:05:00Z,21.24,81.42
2026-05-21T06:06:00Z,23.66,78.00
2026-05-21T06:07:00Z,23.00,75.86
2026-05-21T06:08:00Z,23.09,80.55
2026-05-21T06:09:00Z,22.95,77.82
2026-05-21T06:10:00Z,23.68,76.85
2026-05-21T06:11:00Z,23.68,78.15
