# event_ticker=KXATPMATCH-26FEB26MEDBRO
# final_score=6-2 6-1
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Jenson Brooksby
# kalshi_date=2026-02-26
timestamp,Daniil Medvedev,Jenson Brooksby
2026-02-26T04:24:00Z,78.00,23.00
2026-02-26T04:29:00Z,78.00,23.00
2026-02-26T04:34:00Z,78.00,24.00
2026-02-26T04:40:00Z,78.00,24.00
2026-02-26T04:42:00Z,78.00,24.00
2026-02-26T04:44:00Z,77.00,24.00
2026-02-26T04:45:00Z,77.00,24.00
2026-02-26T04:46:00Z,77.00,24.00
2026-02-26T04:47:00Z,77.00,24.00
2026-02-26T04:49:00Z,77.00,24.00
2026-02-26T04:50:00Z,77.00,24.00
2026-02-26T04:52:00Z,77.00,24.00
2026-02-26T04:53:00Z,77.00,24.00
2026-02-26T04:54:00Z,77.00,24.00
2026-02-26T04:55:00Z,77.00,24.00
2026-02-26T04:58:00Z,77.00,24.00
2026-02-26T05:00:00Z,77.00,24.00
2026-02-26T05:01:00Z,77.00,24.00
2026-02-26T05:02:00Z,77.00,23.00
2026-02-26T05:04:00Z,77.00,24.00
2026-02-26T05:06:00Z,77.00,24.00
2026-02-26T05:11:00Z,77.00,24.00
2026-02-26T05:12:00Z,77.00,24.00
2026-02-26T05:16:00Z,77.00,24.00
2026-02-26T05:17:00Z,77.00,24.00
2026-02-26T05:18:00Z,77.00,24.00
2026-02-26T05:19:00Z,77.00,24.00
2026-02-26T05:22:00Z,77.00,23.00
2026-02-26T05:25:00Z,77.00,23.00
2026-02-26T05:28:00Z,77.00,23.00
2026-02-26T05:29:00Z,77.00,23.00
2026-02-26T05:30:00Z,77.00,24.00
2026-02-26T05:31:00Z,77.00,24.00
2026-02-26T05:32:00Z,77.00,24.00
2026-02-26T05:33:00Z,77.00,24.00
2026-02-26T05:34:00Z,77.00,24.00
2026-02-26T05:35:00Z,76.00,24.00
2026-02-26T05:37:00Z,77.00,24.00
2026-02-26T05:38:00Z,77.00,24.00
2026-02-26T05:40:00Z,76.00,24.00
2026-02-26T05:42:00Z,77.00,24.00
2026-02-26T05:43:00Z,77.00,24.00
2026-02-26T05:45:00Z,77.00,23.95
2026-02-26T05:46:00Z,77.00,24.00
2026-02-26T05:47:00Z,77.00,24.00
2026-02-26T05:48:00Z,77.00,24.00
2026-02-26T05:53:00Z,77.00,24.00
2026-02-26T05:54:00Z,77.00,24.00
2026-02-26T05:55:00Z,77.00,24.00
2026-02-26T05:57:00Z,77.00,24.00
2026-02-26T05:58:00Z,77.00,24.00
2026-02-26T05:59:00Z,77.00,24.00
2026-02-26T06:00:00Z,77.00,24.00
2026-02-26T06:02:00Z,77.00,24.00
2026-02-26T06:03:00Z,77.00,23.47
2026-02-26T06:05:00Z,78.00,23.00
2026-02-26T06:06:00Z,78.00,23.00
2026-02-26T06:07:00Z,78.00,23.00
2026-02-26T06:10:00Z,78.00,23.00
2026-02-26T06:11:00Z,78.00,23.00
2026-02-26T06:12:00Z,79.00,23.07
2026-02-26T06:13:00Z,79.00,22.33
2026-02-26T06:14:00Z,79.00,22.33
2026-02-26T06:15:00Z,79.00,22.33
2026-02-26T06:16:00Z,79.00,23.68
2026-02-26T06:17:00Z,79.00,23.68
2026-02-26T06:18:00Z,79.00,23.68
2026-02-26T06:19:00Z,77.79,23.68
2026-02-26T06:20:00Z,79.00,23.00
2026-02-26T06:21:00Z,78.00,23.00
2026-02-26T06:22:00Z,79.00,23.00
2026-02-26T06:23:00Z,79.00,23.00
2026-02-26T06:24:00Z,79.00,22.00
2026-02-26T06:25:00Z,79.00,22.00
2026-02-26T06:26:00Z,79.00,22.00
2026-02-26T06:27:00Z,79.62,22.00
2026-02-26T06:29:00Z,79.00,22.00
2026-02-26T06:30:00Z,79.00,22.00
2026-02-26T06:31:00Z,79.00,22.00
2026-02-26T06:33:00Z,79.00,22.00
2026-02-26T06:34:00Z,79.00,22.00
2026-02-26T06:36:00Z,79.00,22.00
2026-02-26T06:37:00Z,79.00,22.00
2026-02-26T06:38:00Z,79.00,22.00
2026-02-26T06:39:00Z,79.00,22.00
2026-02-26T06:40:00Z,79.00,22.00
2026-02-26T06:41:00Z,79.00,22.00
2026-02-26T06:42:00Z,79.00,22.00
2026-02-26T06:43:00Z,79.00,22.00
2026-02-26T06:45:00Z,79.00,22.00
2026-02-26T06:46:00Z,79.00,22.00
2026-02-26T06:47:00Z,79.00,22.00
2026-02-26T06:49:00Z,79.00,22.00
2026-02-26T06:51:00Z,79.00,22.00
2026-02-26T06:52:00Z,79.00,22.00
2026-02-26T06:53:00Z,79.00,22.00
2026-02-26T06:55:00Z,79.00,22.00
2026-02-26T06:57:00Z,79.00,22.00
2026-02-26T06:58:00Z,79.00,21.00
2026-02-26T06:59:00Z,79.00,22.00
2026-02-26T07:00:00Z,78.00,22.00
2026-02-26T07:01:00Z,78.00,22.00
2026-02-26T07:02:00Z,79.00,22.00
2026-02-26T07:03:00Z,79.00,22.00
2026-02-26T07:04:00Z,79.00,22.00
2026-02-26T07:05:00Z,79.00,22.00
2026-02-26T07:06:00Z,79.00,22.00
2026-02-26T07:07:00Z,79.00,22.00
2026-02-26T07:08:00Z,79.00,22.00
2026-02-26T07:09:00Z,79.00,22.00
2026-02-26T07:10:00Z,79.16,22.00
2026-02-26T07:11:00Z,80.00,21.40
2026-02-26T07:12:00Z,80.00,22.00
2026-02-26T07:13:00Z,80.00,22.00
2026-02-26T07:14:00Z,79.00,22.00
2026-02-26T07:15:00Z,79.00,22.00
2026-02-26T07:16:00Z,79.00,22.00
2026-02-26T07:17:00Z,79.00,22.00
2026-02-26T07:18:00Z,79.00,22.00
2026-02-26T07:19:00Z,79.80,21.43
2026-02-26T07:20:00Z,79.80,21.81
2026-02-26T07:21:00Z,80.00,21.81
2026-02-26T07:22:00Z,80.00,21.81
2026-02-26T07:23:00Z,80.00,21.00
2026-02-26T07:24:00Z,80.00,21.00
2026-02-26T07:25:00Z,80.00,21.00
2026-02-26T07:26:00Z,80.00,21.00
2026-02-26T07:27:00Z,81.00,21.00
2026-02-26T07:29:00Z,80.96,21.00
2026-02-26T07:30:00Z,80.00,21.00
2026-02-26T07:31:00Z,80.00,21.00
2026-02-26T07:33:00Z,81.00,21.00
2026-02-26T07:34:00Z,81.00,21.00
2026-02-26T07:35:00Z,80.00,21.00
2026-02-26T07:37:00Z,80.00,21.76
2026-02-26T07:38:00Z,80.00,22.00
2026-02-26T07:39:00Z,80.02,22.00
2026-02-26T07:40:00Z,81.00,22.00
2026-02-26T07:41:00Z,81.00,19.07
2026-02-26T07:42:00Z,81.00,21.00
2026-02-26T07:44:00Z,81.00,21.00
2026-02-26T07:45:00Z,81.00,21.00
2026-02-26T07:46:00Z,81.00,21.00
2026-02-26T07:47:00Z,81.00,21.00
2026-02-26T07:48:00Z,81.00,21.00
2026-02-26T07:51:00Z,81.00,21.00
2026-02-26T07:52:00Z,81.00,21.00
2026-02-26T07:53:00Z,79.91,21.00
2026-02-26T07:54:00Z,79.00,21.00
2026-02-26T07:55:00Z,79.00,21.00
2026-02-26T07:56:00Z,79.00,21.00
2026-02-26T07:58:00Z,79.00,22.00
2026-02-26T08:00:00Z,79.00,22.00
2026-02-26T10:01:00Z,79.15,22.98
2026-02-26T10:02:00Z,79.00,23.00
2026-02-26T10:03:00Z,79.00,23.00
2026-02-26T10:04:00Z,79.62,23.00
2026-02-26T10:05:00Z,79.62,23.00
2026-02-26T10:06:00Z,79.34,22.43
2026-02-26T10:07:00Z,79.00,22.43
2026-02-26T10:08:00Z,79.00,22.00
2026-02-26T10:09:00Z,79.00,23.00
2026-02-26T10:10:00Z,79.00,23.16
2026-02-26T10:11:00Z,78.30,24.02
2026-02-26T10:12:00Z,77.97,24.00
2026-02-26T10:13:00Z,78.00,22.58
2026-02-26T10:14:00Z,78.00,23.99
2026-02-26T10:15:00Z,81.93,24.86
2026-02-26T10:16:00Z,80.83,20.98
2026-02-26T10:17:00Z,79.01,24.75
2026-02-26T10:18:00Z,86.32,15.22
2026-02-26T10:19:00Z,88.03,14.32
2026-02-26T10:20:00Z,88.00,12.39
2026-02-26T10:21:00Z,90.17,10.06
2026-02-26T10:22:00Z,90.17,12.00
2026-02-26T10:23:00Z,89.30,12.00
2026-02-26T10:24:00Z,88.01,12.00
2026-02-26T10:25:00Z,89.00,12.00
2026-02-26T10:26:00Z,91.00,11.20
2026-02-26T10:27:00Z,92.00,10.20
2026-02-26T10:28:00Z,91.00,10.53
2026-02-26T10:29:00Z,93.00,9.86
2026-02-26T10:30:00Z,91.57,8.86
2026-02-26T10:31:00Z,91.00,10.57
2026-02-26T10:32:00Z,91.00,11.00
2026-02-26T10:33:00Z,90.50,13.66
2026-02-26T10:34:00Z,86.40,13.12
2026-02-26T10:35:00Z,90.16,10.01
2026-02-26T10:36:00Z,90.11,11.04
2026-02-26T10:37:00Z,90.72,10.04
2026-02-26T10:38:00Z,94.00,7.34
2026-02-26T10:39:00Z,94.02,7.42
2026-02-26T10:40:00Z,95.00,6.87
2026-02-26T10:41:00Z,94.84,6.54
2026-02-26T10:42:00Z,94.99,5.21
2026-02-26T10:43:00Z,96.79,6.11
2026-02-26T10:44:00Z,95.48,6.00
2026-02-26T10:45:00Z,95.73,6.00
2026-02-26T10:46:00Z,93.00,6.92
2026-02-26T10:47:00Z,95.95,6.17
2026-02-26T10:48:00Z,96.95,3.85
2026-02-26T10:49:00Z,97.70,2.24
2026-02-26T10:50:00Z,97.03,2.28
2026-02-26T10:51:00Z,98.83,2.03
2026-02-26T10:52:00Z,98.82,2.01
2026-02-26T10:53:00Z,99.00,2.31
2026-02-26T10:54:00Z,99.00,2.19
2026-02-26T10:55:00Z,97.34,2.19
2026-02-26T10:56:00Z,98.00,2.00
2026-02-26T10:57:00Z,98.00,2.73
2026-02-26T10:58:00Z,97.96,2.19
2026-02-26T10:59:00Z,99.00,1.39
2026-02-26T11:00:00Z,99.00,1.06
2026-02-26T11:01:00Z,99.00,1.00
2026-02-26T11:02:00Z,99.00,1.00
2026-02-26T11:03:00Z,99.00,1.00
2026-02-26T11:04:00Z,99.00,1.00
2026-02-26T11:05:00Z,99.00,1.00
2026-02-26T11:06:00Z,99.00,1.00
2026-02-26T11:07:00Z,99.00,1.00
2026-02-26T11:08:00Z,99.00,1.00
2026-02-26T11:13:00Z,99.00,1.00
2026-02-26T11:14:00Z,99.00,1.00
2026-02-26T11:15:00Z,99.00,1.00
