# event_ticker=KXATPMATCH-26FEB18FONBUS
# final_score=5-7 6-3 6-4
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Joao Fonseca
# kalshi_date=2026-02-18
timestamp,Ignacio Buse,Joao Fonseca
2026-02-19T20:40:00Z,21.00,79.98
2026-02-19T20:43:00Z,21.00,79.98
2026-02-19T20:44:00Z,21.00,80.00
2026-02-19T20:50:00Z,21.00,80.00
2026-02-19T20:53:00Z,21.00,80.00
2026-02-19T20:57:00Z,21.00,80.00
2026-02-19T20:59:00Z,21.00,80.00
2026-02-19T21:00:00Z,21.00,80.00
2026-02-19T21:01:00Z,21.00,80.00
2026-02-19T21:04:00Z,21.00,80.00
2026-02-19T21:06:00Z,21.00,80.00
2026-02-19T21:07:00Z,21.00,80.00
2026-02-19T21:09:00Z,21.00,80.00
2026-02-19T21:10:00Z,19.00,80.00
2026-02-19T21:12:00Z,19.00,80.00
2026-02-19T21:13:00Z,21.00,80.00
2026-02-19T21:14:00Z,21.00,80.00
2026-02-19T21:15:00Z,21.00,80.00
2026-02-19T21:16:00Z,21.00,80.00
2026-02-19T21:18:00Z,21.00,80.00
2026-02-19T21:19:00Z,21.00,80.00
2026-02-19T21:22:00Z,21.00,80.00
2026-02-19T21:24:00Z,21.00,80.00
2026-02-19T21:25:00Z,21.00,80.00
2026-02-19T21:26:00Z,21.00,80.00
2026-02-19T21:27:00Z,21.22,80.00
2026-02-19T21:29:00Z,21.22,80.00
2026-02-19T21:31:00Z,21.22,80.00
2026-02-19T21:34:00Z,21.00,80.00
2026-02-19T21:36:00Z,21.00,80.00
2026-02-19T21:37:00Z,21.00,80.00
2026-02-19T21:38:00Z,21.00,80.00
2026-02-19T21:40:00Z,21.00,79.00
2026-02-19T21:41:00Z,21.00,79.00
2026-02-19T21:42:00Z,21.00,79.00
2026-02-19T21:43:00Z,21.00,80.00
2026-02-19T21:44:00Z,22.00,80.00
2026-02-19T21:45:00Z,22.00,80.00
2026-02-19T21:46:00Z,22.00,80.00
2026-02-19T21:47:00Z,22.00,79.00
2026-02-19T21:48:00Z,22.00,79.00
2026-02-19T21:49:00Z,22.00,80.00
2026-02-19T21:50:00Z,22.00,80.00
2026-02-19T21:51:00Z,22.00,80.00
2026-02-19T21:52:00Z,22.00,79.00
2026-02-19T21:53:00Z,22.00,79.00
2026-02-19T21:54:00Z,22.00,79.00
2026-02-19T21:55:00Z,22.00,79.00
2026-02-19T21:56:00Z,22.00,79.00
2026-02-19T21:57:00Z,22.00,79.00
2026-02-19T21:58:00Z,22.00,79.00
2026-02-19T21:59:00Z,22.00,77.34
2026-02-19T22:00:00Z,22.00,79.00
2026-02-19T22:01:00Z,22.00,79.00
2026-02-19T22:02:00Z,22.00,78.00
2026-02-19T22:03:00Z,22.00,77.00
2026-02-19T22:04:00Z,22.13,78.46
2026-02-19T22:05:00Z,22.13,78.00
2026-02-19T22:06:00Z,23.00,77.00
2026-02-19T22:08:00Z,22.00,78.00
2026-02-19T22:09:00Z,22.00,78.00
2026-02-19T22:10:00Z,22.00,78.00
2026-02-19T22:11:00Z,22.66,78.00
2026-02-19T22:12:00Z,22.26,78.00
2026-02-19T22:13:00Z,22.79,78.00
2026-02-19T22:14:00Z,20.49,78.00
2026-02-19T22:15:00Z,23.00,78.00
2026-02-19T22:16:00Z,23.00,78.00
2026-02-19T22:17:00Z,23.00,78.00
2026-02-19T22:18:00Z,23.00,78.00
2026-02-19T22:19:00Z,23.00,77.62
2026-02-19T22:20:00Z,23.00,78.00
2026-02-19T22:21:00Z,22.95,78.00
2026-02-19T22:22:00Z,22.00,78.00
2026-02-19T22:23:00Z,22.00,78.00
2026-02-19T22:24:00Z,23.00,78.00
2026-02-19T22:25:00Z,23.00,78.00
2026-02-19T22:26:00Z,23.00,78.00
2026-02-19T22:27:00Z,23.00,78.00
2026-02-19T22:28:00Z,23.00,78.00
2026-02-19T22:29:00Z,22.78,78.00
2026-02-19T22:30:00Z,23.00,77.00
2026-02-19T22:31:00Z,23.00,77.00
2026-02-19T22:32:00Z,23.00,77.00
2026-02-19T22:33:00Z,23.00,76.47
2026-02-19T22:34:00Z,23.00,76.28
2026-02-19T22:35:00Z,23.00,77.00
2026-02-19T22:36:00Z,23.00,77.00
2026-02-19T22:38:00Z,23.00,77.00
2026-02-19T22:39:00Z,23.00,76.00
2026-02-19T22:40:00Z,23.00,77.24
2026-02-19T22:41:00Z,23.00,77.24
2026-02-19T22:42:00Z,23.00,78.00
2026-02-19T22:44:00Z,23.00,78.00
2026-02-19T22:45:00Z,23.00,78.00
2026-02-19T22:46:00Z,23.00,77.91
2026-02-19T22:48:00Z,21.00,78.00
2026-02-19T22:53:00Z,23.00,78.00
2026-02-19T22:54:00Z,23.00,78.00
2026-02-19T22:55:00Z,23.00,78.00
2026-02-19T22:56:00Z,23.00,78.00
2026-02-19T22:57:00Z,23.00,78.00
2026-02-19T22:58:00Z,23.00,78.00
2026-02-19T23:01:00Z,23.00,78.00
2026-02-19T23:02:00Z,23.00,78.00
2026-02-19T23:04:00Z,23.00,78.00
2026-02-19T23:05:00Z,23.00,78.00
2026-02-19T23:06:00Z,23.00,78.49
2026-02-19T23:07:00Z,23.00,78.00
2026-02-19T23:08:00Z,23.00,78.00
2026-02-19T23:09:00Z,23.00,78.45
2026-02-19T23:10:00Z,23.00,79.00
2026-02-19T23:11:00Z,23.00,79.00
2026-02-19T23:12:00Z,22.00,79.00
2026-02-19T23:13:00Z,22.00,79.00
2026-02-19T23:14:00Z,22.00,79.00
2026-02-19T23:15:00Z,22.00,79.00
2026-02-19T23:16:00Z,22.00,79.34
2026-02-19T23:17:00Z,22.00,79.00
2026-02-19T23:18:00Z,22.00,80.00
2026-02-19T23:19:00Z,21.46,80.66
2026-02-19T23:20:00Z,22.00,80.60
2026-02-19T23:21:00Z,22.00,80.00
2026-02-19T23:22:00Z,22.00,80.00
2026-02-19T23:23:00Z,22.00,80.00
2026-02-19T23:24:00Z,20.57,80.00
2026-02-19T23:25:00Z,20.24,80.00
2026-02-19T23:26:00Z,20.24,80.00
2026-02-19T23:27:00Z,22.00,80.00
2026-02-19T23:28:00Z,22.00,80.00
2026-02-19T23:29:00Z,22.00,78.96
2026-02-19T23:30:00Z,22.00,80.00
2026-02-19T23:31:00Z,22.00,80.00
2026-02-19T23:32:00Z,22.00,80.00
2026-02-19T23:33:00Z,22.00,80.00
2026-02-19T23:34:00Z,22.00,80.00
2026-02-19T23:35:00Z,22.00,78.02
2026-02-19T23:36:00Z,22.00,80.00
2026-02-19T23:37:00Z,21.38,78.00
2026-02-19T23:38:00Z,21.95,80.00
2026-02-19T23:40:00Z,22.27,78.00
2026-02-19T23:41:00Z,19.36,80.00
2026-02-19T23:43:00Z,22.00,78.39
2026-02-19T23:44:00Z,20.00,80.00
2026-02-19T23:45:00Z,21.46,80.00
2026-02-19T23:46:00Z,22.00,80.00
2026-02-19T23:47:00Z,19.87,79.34
2026-02-19T23:48:00Z,22.00,80.00
2026-02-19T23:49:00Z,20.00,76.81
2026-02-19T23:50:00Z,20.00,78.00
2026-02-19T23:51:00Z,21.00,78.00
2026-02-19T23:52:00Z,20.67,80.00
2026-02-19T23:53:00Z,20.34,77.00
2026-02-19T23:54:00Z,21.58,77.00
2026-02-19T23:55:00Z,19.00,77.00
2026-02-19T23:56:00Z,22.00,80.00
2026-02-19T23:57:00Z,22.00,80.00
2026-02-19T23:59:00Z,22.00,77.00
2026-02-20T00:00:00Z,22.00,77.00
2026-02-20T00:01:00Z,22.00,79.52
2026-02-20T00:02:00Z,22.00,80.00
2026-02-20T00:03:00Z,19.00,80.00
2026-02-20T00:04:00Z,22.00,80.00
2026-02-20T00:05:00Z,22.00,77.84
2026-02-20T00:06:00Z,19.00,77.84
2026-02-20T00:07:00Z,19.02,80.00
2026-02-20T00:08:00Z,18.00,77.74
2026-02-20T00:10:00Z,18.00,80.00
2026-02-20T00:11:00Z,22.00,77.92
2026-02-20T00:12:00Z,22.00,80.00
2026-02-20T00:13:00Z,22.00,77.61
2026-02-20T00:14:00Z,22.00,80.00
2026-02-20T00:15:00Z,22.00,77.00
2026-02-20T00:17:00Z,22.00,77.05
2026-02-20T00:18:00Z,19.00,77.05
2026-02-20T00:19:00Z,22.00,80.00
2026-02-20T00:22:00Z,22.00,80.00
2026-02-20T00:23:00Z,22.00,80.00
2026-02-20T00:25:00Z,20.29,77.00
2026-02-20T00:29:00Z,22.00,77.00
2026-02-20T00:30:00Z,22.00,80.00
2026-02-20T00:32:00Z,22.00,80.00
2026-02-20T00:34:00Z,17.83,80.00
2026-02-20T00:36:00Z,21.00,80.00
2026-02-20T00:37:00Z,21.00,80.00
2026-02-20T00:38:00Z,20.95,80.00
2026-02-20T00:39:00Z,21.00,80.00
2026-02-20T00:40:00Z,21.00,80.00
2026-02-20T00:41:00Z,21.00,80.00
2026-02-20T00:42:00Z,18.81,80.00
2026-02-20T00:43:00Z,19.85,80.70
2026-02-20T00:44:00Z,22.34,80.70
2026-02-20T00:45:00Z,25.00,76.00
2026-02-20T00:46:00Z,26.15,72.74
2026-02-20T00:47:00Z,26.06,73.13
2026-02-20T00:48:00Z,28.69,73.35
2026-02-20T00:49:00Z,31.53,70.45
2026-02-20T00:50:00Z,28.53,72.93
2026-02-20T00:51:00Z,27.51,74.74
2026-02-20T00:52:00Z,24.43,76.90
2026-02-20T00:53:00Z,27.26,75.36
2026-02-20T00:54:00Z,26.14,74.00
2026-02-20T00:55:00Z,29.87,73.52
2026-02-20T00:56:00Z,28.85,71.92
2026-02-20T00:57:00Z,28.26,71.81
2026-02-20T00:58:00Z,32.21,71.63
2026-02-20T00:59:00Z,32.32,69.24
2026-02-20T01:00:00Z,36.89,66.61
2026-02-20T01:01:00Z,35.48,65.49
2026-02-20T01:02:00Z,29.31,71.29
2026-02-20T01:03:00Z,27.14,75.21
2026-02-20T01:04:00Z,29.08,72.24
2026-02-20T01:05:00Z,27.86,74.71
2026-02-20T01:06:00Z,28.43,75.24
2026-02-20T01:07:00Z,27.25,72.83
2026-02-20T01:08:00Z,24.58,75.67
2026-02-20T01:09:00Z,27.52,80.33
2026-02-20T01:10:00Z,28.96,72.42
2026-02-20T01:11:00Z,29.49,71.00
2026-02-20T01:12:00Z,30.70,70.58
2026-02-20T01:13:00Z,28.98,72.27
2026-02-20T01:14:00Z,26.33,74.64
2026-02-20T01:15:00Z,26.02,76.94
2026-02-20T01:16:00Z,27.46,74.74
2026-02-20T01:17:00Z,27.60,74.79
2026-02-20T01:18:00Z,28.91,72.46
2026-02-20T01:19:00Z,28.63,72.78
2026-02-20T01:20:00Z,28.97,72.00
2026-02-20T01:21:00Z,27.86,72.15
2026-02-20T01:22:00Z,26.00,75.27
2026-02-20T01:23:00Z,24.48,76.50
2026-02-20T01:24:00Z,26.97,74.32
2026-02-20T01:25:00Z,28.00,69.13
2026-02-20T01:26:00Z,28.16,72.90
2026-02-20T01:27:00Z,31.85,72.00
2026-02-20T01:28:00Z,29.36,70.45
2026-02-20T01:29:00Z,32.74,66.99
2026-02-20T01:30:00Z,31.61,70.13
2026-02-20T01:31:00Z,33.09,68.65
2026-02-20T01:32:00Z,27.14,72.90
2026-02-20T01:33:00Z,22.86,80.48
2026-02-20T01:34:00Z,14.51,83.95
2026-02-20T01:35:00Z,12.39,87.75
2026-02-20T01:36:00Z,11.82,88.79
2026-02-20T01:37:00Z,11.88,87.01
2026-02-20T01:38:00Z,12.08,88.45
2026-02-20T01:39:00Z,10.49,89.98
2026-02-20T01:40:00Z,8.81,91.72
2026-02-20T01:41:00Z,8.79,91.96
2026-02-20T01:42:00Z,9.76,91.28
2026-02-20T01:43:00Z,9.29,92.08
2026-02-20T01:44:00Z,4.99,95.10
2026-02-20T01:45:00Z,5.70,94.36
2026-02-20T01:46:00Z,7.41,93.69
2026-02-20T01:47:00Z,9.68,91.02
2026-02-20T01:48:00Z,11.00,90.39
2026-02-20T01:49:00Z,12.71,88.49
2026-02-20T01:50:00Z,14.27,85.36
2026-02-20T01:51:00Z,16.52,83.33
2026-02-20T01:52:00Z,18.20,81.46
2026-02-20T01:53:00Z,21.61,78.48
2026-02-20T01:54:00Z,27.30,74.80
2026-02-20T01:55:00Z,26.29,73.90
2026-02-20T01:56:00Z,25.82,73.23
2026-02-20T01:57:00Z,25.75,75.64
2026-02-20T01:58:00Z,26.41,74.10
2026-02-20T01:59:00Z,24.41,75.39
2026-02-20T02:00:00Z,25.32,74.81
2026-02-20T02:01:00Z,26.10,76.04
2026-02-20T02:02:00Z,24.41,76.10
2026-02-20T02:03:00Z,24.12,76.64
2026-02-20T02:04:00Z,27.23,73.09
2026-02-20T02:05:00Z,27.98,72.15
2026-02-20T02:06:00Z,27.97,72.04
2026-02-20T02:07:00Z,27.32,73.92
2026-02-20T02:08:00Z,27.67,72.37
2026-02-20T02:09:00Z,26.51,73.51
2026-02-20T02:10:00Z,27.04,73.18
2026-02-20T02:11:00Z,29.80,71.79
2026-02-20T02:12:00Z,30.17,70.92
2026-02-20T02:13:00Z,29.97,69.47
2026-02-20T02:14:00Z,28.57,71.48
2026-02-20T02:15:00Z,28.00,73.73
2026-02-20T02:16:00Z,29.33,72.25
2026-02-20T02:17:00Z,29.79,71.26
2026-02-20T02:18:00Z,30.60,69.31
2026-02-20T02:19:00Z,29.13,69.70
2026-02-20T02:20:00Z,29.13,70.92
2026-02-20T02:21:00Z,30.19,71.00
2026-02-20T02:22:00Z,31.51,70.01
2026-02-20T02:23:00Z,30.39,69.91
2026-02-20T02:24:00Z,29.89,70.01
2026-02-20T02:25:00Z,30.68,70.86
2026-02-20T02:26:00Z,29.16,73.68
2026-02-20T02:27:00Z,31.89,68.52
2026-02-20T02:28:00Z,32.81,66.69
2026-02-20T02:29:00Z,28.66,72.80
2026-02-20T02:30:00Z,30.64,72.58
2026-02-20T02:31:00Z,32.90,67.25
2026-02-20T02:32:00Z,37.59,65.53
2026-02-20T02:33:00Z,37.75,63.80
2026-02-20T02:34:00Z,56.59,45.11
2026-02-20T02:35:00Z,64.93,34.88
2026-02-20T02:36:00Z,66.63,34.15
2026-02-20T02:37:00Z,68.86,31.54
2026-02-20T02:38:00Z,75.78,23.74
2026-02-20T02:39:00Z,76.66,23.71
2026-02-20T02:40:00Z,74.34,24.82
2026-02-20T02:41:00Z,77.23,27.30
2026-02-20T02:42:00Z,70.28,29.65
2026-02-20T02:43:00Z,69.29,30.75
2026-02-20T02:44:00Z,69.47,31.06
2026-02-20T02:45:00Z,64.44,38.08
2026-02-20T02:46:00Z,66.96,31.41
2026-02-20T02:47:00Z,77.29,25.27
2026-02-20T02:48:00Z,83.88,17.18
2026-02-20T02:49:00Z,81.82,17.94
2026-02-20T02:50:00Z,84.44,16.55
2026-02-20T02:51:00Z,80.50,20.35
2026-02-20T02:52:00Z,77.22,23.80
2026-02-20T02:53:00Z,76.40,24.26
2026-02-20T02:54:00Z,69.54,28.96
2026-02-20T02:55:00Z,57.98,40.63
2026-02-20T02:56:00Z,44.94,55.07
2026-02-20T02:57:00Z,48.30,48.40
2026-02-20T02:58:00Z,73.80,26.16
2026-02-20T02:59:00Z,88.03,12.35
2026-02-20T03:00:00Z,89.15,10.95
2026-02-20T03:01:00Z,88.04,10.70
2026-02-20T03:02:00Z,87.80,12.55
2026-02-20T03:03:00Z,88.23,13.80
2026-02-20T03:04:00Z,85.26,15.00
2026-02-20T03:05:00Z,85.90,14.50
2026-02-20T03:06:00Z,92.72,7.94
2026-02-20T03:07:00Z,93.05,7.18
2026-02-20T03:08:00Z,98.34,1.78
2026-02-20T03:09:00Z,99.00,1.00
2026-02-20T03:10:00Z,99.00,1.00
2026-02-20T03:11:00Z,99.00,1.00
2026-02-20T03:12:00Z,99.00,1.00
