# event_ticker=KXATPMATCH-26JUN10SHEGIR
# final_score=6-7(4) 6-4 7-6(5)
# score_resolution=6-7 6-4 7-6
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Marcos Giron
# kalshi_date=2026-06-10
timestamp,Ben Shelton,Marcos Giron
2026-06-12T02:02:00Z,41.00,60.00
2026-06-12T02:03:00Z,40.53,59.41
2026-06-12T02:04:00Z,40.94,59.84
2026-06-12T02:05:00Z,40.05,60.00
2026-06-12T02:06:00Z,40.24,59.99
2026-06-12T02:07:00Z,41.00,60.00
2026-06-12T02:08:00Z,40.02,60.00
2026-06-12T02:09:00Z,41.00,60.00
2026-06-12T02:10:00Z,41.00,59.59
2026-06-12T02:11:00Z,41.00,59.02
2026-06-12T02:12:00Z,41.00,60.00
2026-06-12T02:13:00Z,41.00,59.21
2026-06-12T02:14:00Z,41.00,60.00
2026-06-12T02:15:00Z,40.49,60.00
2026-06-12T02:16:00Z,40.94,60.00
2026-06-12T02:17:00Z,40.99,60.00
2026-06-12T02:18:00Z,41.00,59.46
2026-06-12T02:19:00Z,41.00,60.00
2026-06-12T02:20:00Z,41.00,60.00
2026-06-12T02:21:00Z,41.00,60.00
2026-06-12T02:22:00Z,41.00,59.24
2026-06-12T02:23:00Z,40.78,59.00
2026-06-12T02:24:00Z,41.00,59.00
2026-06-12T02:25:00Z,41.00,60.00
2026-06-12T02:26:00Z,41.00,60.00
2026-06-12T02:27:00Z,40.87,59.01
2026-06-12T02:28:00Z,41.00,59.10
2026-06-12T02:29:00Z,41.00,60.00
2026-06-12T02:30:00Z,40.87,59.87
2026-06-12T02:31:00Z,41.00,59.00
2026-06-12T02:32:00Z,40.00,60.00
2026-06-12T02:33:00Z,41.00,60.00
2026-06-12T02:34:00Z,40.93,60.00
2026-06-12T02:35:00Z,40.77,59.00
2026-06-12T02:36:00Z,41.00,60.00
2026-06-12T02:37:00Z,40.20,59.02
2026-06-12T02:38:00Z,40.42,59.00
2026-06-12T02:39:00Z,40.49,59.88
2026-06-12T02:40:00Z,41.00,60.00
2026-06-12T02:41:00Z,40.46,60.00
2026-06-12T02:42:00Z,40.93,59.00
2026-06-12T02:43:00Z,40.57,60.00
2026-06-12T02:44:00Z,40.06,60.00
2026-06-12T02:45:00Z,40.10,60.00
2026-06-12T02:46:00Z,41.00,60.00
2026-06-12T02:47:00Z,40.10,60.00
2026-06-12T02:48:00Z,41.00,60.00
2026-06-12T02:49:00Z,40.09,60.00
2026-06-12T02:50:00Z,41.00,60.00
2026-06-12T02:51:00Z,40.84,60.00
2026-06-12T02:52:00Z,41.00,59.82
2026-06-12T02:53:00Z,40.99,59.91
2026-06-12T02:54:00Z,41.00,59.84
2026-06-12T02:55:00Z,41.00,59.99
2026-06-12T02:56:00Z,40.02,59.56
2026-06-12T02:57:00Z,41.00,59.13
2026-06-12T02:58:00Z,41.00,59.75
2026-06-12T02:59:00Z,41.00,60.00
2026-06-12T03:00:00Z,40.88,59.00
2026-06-12T03:01:00Z,40.96,59.11
2026-06-12T03:02:00Z,40.90,59.60
2026-06-12T03:03:00Z,41.00,60.00
2026-06-12T03:04:00Z,41.00,60.00
2026-06-12T03:05:00Z,40.92,59.01
2026-06-12T03:06:00Z,41.00,59.00
2026-06-12T03:07:00Z,41.00,59.00
2026-06-12T03:08:00Z,41.00,60.00
2026-06-12T03:09:00Z,41.00,60.00
2026-06-12T03:10:00Z,41.00,60.00
2026-06-12T03:11:00Z,40.53,60.00
2026-06-12T03:12:00Z,41.00,60.00
2026-06-12T03:13:00Z,40.57,59.00
2026-06-12T03:14:00Z,40.00,59.00
2026-06-12T03:15:00Z,41.00,59.63
2026-06-12T03:16:00Z,40.15,60.00
2026-06-12T03:17:00Z,41.00,59.26
2026-06-12T03:18:00Z,40.57,60.00
2026-06-12T03:19:00Z,40.35,60.00
2026-06-12T03:20:00Z,41.00,60.00
2026-06-12T03:21:00Z,40.56,60.00
2026-06-12T03:22:00Z,40.88,60.00
2026-06-12T03:23:00Z,40.98,59.91
2026-06-12T03:24:00Z,40.87,59.34
2026-06-12T03:25:00Z,40.86,60.00
2026-06-12T03:26:00Z,41.00,59.07
2026-06-12T03:27:00Z,40.89,59.07
2026-06-12T03:28:00Z,40.28,59.07
2026-06-12T03:29:00Z,41.00,59.07
2026-06-12T03:30:00Z,40.86,59.00
2026-06-12T03:31:00Z,40.91,60.00
2026-06-12T03:32:00Z,40.89,59.17
2026-06-12T03:33:00Z,40.75,59.50
2026-06-12T03:34:00Z,40.81,59.00
2026-06-12T03:35:00Z,41.00,60.00
2026-06-12T03:36:00Z,40.96,60.00
2026-06-12T03:37:00Z,41.00,60.00
2026-06-12T03:38:00Z,41.00,59.92
2026-06-12T03:39:00Z,41.00,60.00
2026-06-12T03:40:00Z,40.02,59.03
2026-06-12T03:41:00Z,41.00,60.00
2026-06-12T03:42:00Z,40.99,59.97
2026-06-12T03:43:00Z,41.00,60.00
2026-06-12T03:44:00Z,41.00,59.13
2026-06-12T03:45:00Z,41.00,59.13
2026-06-12T03:46:00Z,40.19,59.13
2026-06-12T03:47:00Z,41.00,60.00
2026-06-12T03:48:00Z,40.19,60.00
2026-06-12T03:49:00Z,40.98,60.00
2026-06-12T03:50:00Z,41.00,60.00
2026-06-12T03:51:00Z,41.00,60.00
2026-06-12T03:52:00Z,41.00,59.44
2026-06-12T03:53:00Z,40.99,59.17
2026-06-12T03:54:00Z,41.00,60.00
2026-06-12T03:55:00Z,41.00,60.00
2026-06-12T03:56:00Z,40.96,60.00
2026-06-12T03:57:00Z,40.98,59.99
2026-06-12T03:58:00Z,40.99,59.75
2026-06-12T03:59:00Z,41.00,59.81
2026-06-12T04:00:00Z,40.70,60.00
2026-06-12T04:01:00Z,40.43,59.96
2026-06-12T04:02:00Z,40.41,59.41
2026-06-12T04:03:00Z,41.00,60.00
2026-06-12T04:04:00Z,41.00,59.83
2026-06-12T04:05:00Z,40.89,59.96
2026-06-12T04:06:00Z,40.93,59.20
2026-06-12T04:07:00Z,40.97,60.00
2026-06-12T04:08:00Z,41.00,60.00
2026-06-12T04:09:00Z,40.27,59.96
2026-06-12T04:10:00Z,40.61,60.00
2026-06-12T04:11:00Z,41.00,60.00
2026-06-12T04:12:00Z,40.98,59.92
2026-06-12T04:13:00Z,41.00,59.58
2026-06-12T04:14:00Z,41.00,59.13
2026-06-12T04:15:00Z,41.10,59.86
2026-06-12T04:16:00Z,41.83,60.00
2026-06-12T04:17:00Z,42.00,60.00
2026-06-12T04:18:00Z,41.94,59.26
2026-06-12T04:19:00Z,41.92,58.97
2026-06-12T04:20:00Z,42.40,58.31
2026-06-12T04:21:00Z,42.89,59.00
2026-06-12T04:22:00Z,42.00,59.00
2026-06-12T04:23:00Z,41.87,58.14
2026-06-12T04:24:00Z,43.19,58.65
2026-06-12T04:25:00Z,43.06,59.00
2026-06-12T04:26:00Z,44.54,59.00
2026-06-12T04:27:00Z,43.46,55.99
2026-06-12T04:28:00Z,44.46,58.00
2026-06-12T04:29:00Z,43.96,56.73
2026-06-12T04:30:00Z,44.42,57.00
2026-06-12T04:31:00Z,44.35,57.00
2026-06-12T04:32:00Z,43.42,56.62
2026-06-12T04:33:00Z,44.00,56.51
2026-06-12T04:34:00Z,43.88,56.89
2026-06-12T04:35:00Z,44.05,55.96
2026-06-12T04:36:00Z,44.96,57.00
2026-06-12T04:37:00Z,45.00,55.87
2026-06-12T04:38:00Z,45.04,55.98
2026-06-12T04:39:00Z,45.59,55.02
2026-06-12T04:40:00Z,44.48,55.99
2026-06-12T04:41:00Z,45.20,56.00
2026-06-12T04:42:00Z,45.61,56.47
2026-06-12T04:43:00Z,45.96,54.92
2026-06-12T04:44:00Z,45.96,55.60
2026-06-12T04:45:00Z,45.19,56.00
2026-06-12T04:46:00Z,46.36,56.58
2026-06-12T04:47:00Z,46.47,56.00
2026-06-12T04:48:00Z,45.89,56.00
2026-06-12T04:49:00Z,46.91,56.00
2026-06-12T04:50:00Z,46.61,54.88
2026-06-12T04:51:00Z,46.65,56.00
2026-06-12T04:52:00Z,46.77,52.90
2026-06-12T04:53:00Z,47.23,55.19
2026-06-12T04:54:00Z,48.59,55.00
2026-06-12T04:55:00Z,46.71,55.00
2026-06-12T04:56:00Z,46.98,53.43
2026-06-12T04:57:00Z,47.58,53.73
2026-06-12T04:58:00Z,47.96,53.00
2026-06-12T04:59:00Z,47.63,52.14
2026-06-12T05:00:00Z,47.40,53.00
2026-06-12T05:01:00Z,47.64,52.40
2026-06-12T05:02:00Z,47.71,56.00
2026-06-12T05:03:00Z,47.61,56.00
2026-06-12T05:04:00Z,46.93,55.19
2026-06-12T05:05:00Z,45.83,55.00
2026-06-12T05:06:00Z,46.38,55.00
2026-06-12T05:07:00Z,47.00,55.00
2026-06-12T05:08:00Z,46.82,55.00
2026-06-12T05:09:00Z,48.28,53.25
2026-06-12T05:10:00Z,46.34,55.00
2026-06-12T05:11:00Z,48.00,54.67
2026-06-12T05:12:00Z,48.99,54.00
2026-06-12T05:13:00Z,48.75,53.27
2026-06-12T05:14:00Z,48.99,54.58
2026-06-12T05:15:00Z,49.00,53.00
2026-06-12T05:16:00Z,49.20,54.00
2026-06-12T05:17:00Z,47.32,53.00
2026-06-12T05:18:00Z,48.64,53.00
2026-06-12T05:19:00Z,48.09,53.00
2026-06-12T05:20:00Z,49.30,54.00
2026-06-12T05:21:00Z,47.99,54.00
2026-06-12T05:22:00Z,48.34,54.00
2026-06-12T05:23:00Z,48.38,53.38
2026-06-12T05:24:00Z,47.96,54.00
2026-06-12T05:25:00Z,48.10,54.00
2026-06-12T05:26:00Z,46.76,54.00
2026-06-12T05:27:00Z,47.32,54.00
2026-06-12T05:28:00Z,48.00,54.00
2026-06-12T05:29:00Z,48.17,54.00
2026-06-12T05:30:00Z,48.00,54.00
2026-06-12T05:31:00Z,48.90,53.81
2026-06-12T05:32:00Z,47.00,53.81
2026-06-12T05:33:00Z,48.71,53.97
2026-06-12T05:34:00Z,48.36,53.97
2026-06-12T05:35:00Z,48.83,53.53
2026-06-12T05:36:00Z,48.18,54.00
2026-06-12T05:37:00Z,48.80,53.99
2026-06-12T05:38:00Z,48.91,53.99
2026-06-12T05:39:00Z,47.05,53.87
2026-06-12T05:40:00Z,49.00,53.00
2026-06-12T05:41:00Z,48.61,53.66
2026-06-12T05:42:00Z,47.04,54.00
2026-06-12T05:43:00Z,48.30,54.00
2026-06-12T05:44:00Z,47.79,53.05
2026-06-12T05:45:00Z,47.91,54.00
2026-06-12T05:46:00Z,48.00,54.00
2026-06-12T05:47:00Z,47.63,53.00
2026-06-12T05:48:00Z,46.91,53.00
2026-06-12T05:49:00Z,47.76,52.00
2026-06-12T05:50:00Z,48.63,52.00
2026-06-12T05:51:00Z,49.00,52.24
2026-06-12T05:52:00Z,47.98,53.51
2026-06-12T05:53:00Z,48.00,53.51
2026-06-12T05:54:00Z,46.09,53.48
2026-06-12T05:55:00Z,48.00,52.20
2026-06-12T05:56:00Z,47.57,54.00
2026-06-12T05:57:00Z,46.68,54.00
2026-06-12T05:58:00Z,48.47,53.50
2026-06-12T05:59:00Z,49.00,53.98
2026-06-12T06:00:00Z,48.96,52.08
2026-06-12T06:02:00Z,49.00,52.00
2026-06-12T06:03:00Z,49.00,52.00
2026-06-12T06:04:00Z,48.38,54.00
2026-06-12T06:05:00Z,48.99,54.00
2026-06-12T06:06:00Z,48.50,54.00
2026-06-12T06:07:00Z,47.94,54.00
2026-06-12T06:08:00Z,47.00,54.00
2026-06-12T06:09:00Z,48.00,54.00
2026-06-12T06:10:00Z,47.00,54.00
2026-06-12T06:11:00Z,47.98,52.00
2026-06-12T06:12:00Z,49.00,52.00
2026-06-12T06:13:00Z,49.00,52.00
2026-06-12T06:14:00Z,47.00,53.00
2026-06-12T06:15:00Z,49.00,53.00
2026-06-12T06:16:00Z,48.16,53.00
2026-06-12T06:17:00Z,48.95,53.00
2026-06-12T06:18:00Z,47.10,53.00
2026-06-12T06:19:00Z,49.00,52.00
2026-06-12T06:20:00Z,49.00,53.00
2026-06-12T06:21:00Z,49.00,53.00
2026-06-12T06:22:00Z,49.00,52.00
2026-06-12T06:23:00Z,49.47,53.00
2026-06-12T06:24:00Z,49.53,53.00
2026-06-12T06:25:00Z,49.14,52.65
2026-06-12T06:26:00Z,49.94,53.00
2026-06-12T06:27:00Z,48.10,53.00
2026-06-12T06:28:00Z,48.74,53.00
2026-06-12T06:29:00Z,50.00,51.08
2026-06-12T06:30:00Z,49.43,51.29
2026-06-12T06:31:00Z,47.37,51.81
2026-06-12T06:32:00Z,49.00,53.00
2026-06-12T06:33:00Z,48.60,53.00
2026-06-12T06:34:00Z,48.13,53.00
2026-06-12T06:35:00Z,48.00,53.00
2026-06-12T06:36:00Z,48.00,53.00
2026-06-12T06:37:00Z,48.00,53.00
2026-06-12T06:38:00Z,48.00,53.70
2026-06-12T06:39:00Z,48.00,53.59
2026-06-12T06:40:00Z,48.68,54.00
2026-06-12T06:41:00Z,47.61,54.00
2026-06-12T06:42:00Z,47.61,54.00
2026-06-12T06:43:00Z,47.11,54.00
2026-06-12T06:44:00Z,47.84,54.00
2026-06-12T06:45:00Z,47.91,54.00
2026-06-12T06:46:00Z,46.96,54.00
2026-06-12T06:47:00Z,47.82,54.43
2026-06-12T06:48:00Z,48.00,55.00
2026-06-12T06:49:00Z,48.00,55.00
2026-06-12T06:50:00Z,46.37,54.25
2026-06-12T06:51:00Z,47.55,55.00
2026-06-12T06:52:00Z,48.00,55.00
2026-06-12T06:53:00Z,47.55,55.00
2026-06-12T06:54:00Z,48.00,55.00
2026-06-12T06:55:00Z,47.60,54.97
2026-06-12T06:56:00Z,46.28,53.00
2026-06-12T06:57:00Z,47.71,53.00
2026-06-12T06:58:00Z,46.71,55.00
2026-06-12T06:59:00Z,46.43,55.00
2026-06-12T07:00:00Z,47.07,55.00
2026-06-12T07:01:00Z,46.44,53.00
2026-06-12T07:02:00Z,47.00,55.54
2026-06-12T07:03:00Z,47.00,56.00
2026-06-12T07:04:00Z,46.92,56.00
2026-06-12T07:05:00Z,46.46,56.00
2026-06-12T07:06:00Z,46.49,56.00
2026-06-12T07:07:00Z,47.00,54.75
2026-06-12T07:08:00Z,46.36,56.00
2026-06-12T07:09:00Z,46.36,55.00
2026-06-12T07:10:00Z,47.00,55.00
2026-06-12T07:11:00Z,45.11,55.00
2026-06-12T07:12:00Z,45.11,54.97
2026-06-12T07:13:00Z,46.82,54.17
2026-06-12T07:14:00Z,44.16,54.17
2026-06-12T07:15:00Z,46.02,54.17
2026-06-12T07:16:00Z,46.94,55.00
2026-06-12T07:17:00Z,47.00,55.00
2026-06-12T07:18:00Z,44.00,53.76
2026-06-12T07:19:00Z,43.31,53.76
2026-06-12T07:20:00Z,43.65,53.76
2026-06-12T07:21:00Z,45.00,55.00
2026-06-12T07:22:00Z,46.00,54.00
2026-06-12T07:23:00Z,46.00,54.09
2026-06-12T07:24:00Z,43.33,55.00
2026-06-12T07:25:00Z,43.33,54.84
2026-06-12T07:26:00Z,45.54,54.13
2026-06-12T07:27:00Z,46.00,55.00
2026-06-12T07:28:00Z,45.65,55.00
2026-06-12T07:29:00Z,45.00,55.00
2026-06-12T07:30:00Z,45.61,55.00
2026-06-12T07:31:00Z,45.03,55.00
2026-06-12T07:32:00Z,46.00,55.00
2026-06-12T07:33:00Z,46.00,55.00
2026-06-12T07:34:00Z,46.00,55.00
2026-06-12T07:36:00Z,44.90,55.00
2026-06-12T07:37:00Z,45.81,55.00
2026-06-12T07:38:00Z,45.81,54.00
2026-06-12T07:39:00Z,45.68,54.00
2026-06-12T07:40:00Z,43.00,54.00
2026-06-12T07:41:00Z,43.09,54.00
2026-06-12T07:42:00Z,43.20,55.00
2026-06-12T07:43:00Z,45.00,54.54
2026-06-12T07:44:00Z,45.00,55.00
2026-06-12T07:45:00Z,45.00,54.97
2026-06-12T07:46:00Z,45.00,54.97
2026-06-12T07:47:00Z,42.98,54.97
2026-06-12T07:48:00Z,43.00,57.00
2026-06-12T07:49:00Z,43.00,57.00
2026-06-12T07:50:00Z,43.00,56.00
2026-06-12T07:51:00Z,43.00,56.92
2026-06-12T07:52:00Z,43.00,56.92
2026-06-12T07:53:00Z,43.00,56.00
2026-06-12T07:54:00Z,43.00,56.00
2026-06-12T07:55:00Z,42.06,56.00
2026-06-12T07:56:00Z,43.00,57.00
2026-06-12T07:57:00Z,42.00,57.00
2026-06-12T07:58:00Z,42.77,57.00
2026-06-12T07:59:00Z,43.00,57.00
2026-06-12T08:01:00Z,42.72,57.00
2026-06-12T08:02:00Z,42.00,57.00
2026-06-12T08:03:00Z,43.00,57.00
2026-06-12T08:04:00Z,42.00,57.00
2026-06-12T08:05:00Z,42.00,57.00
2026-06-12T08:08:00Z,43.00,56.00
2026-06-12T08:09:00Z,43.00,56.68
2026-06-12T08:10:00Z,43.00,57.00
2026-06-12T08:11:00Z,42.46,57.00
2026-06-12T08:13:00Z,43.00,57.00
2026-06-12T08:14:00Z,43.00,57.00
2026-06-12T08:15:00Z,43.00,57.14
2026-06-12T08:16:00Z,42.00,57.00
2026-06-12T08:18:00Z,42.08,56.20
2026-06-12T08:19:00Z,43.00,56.24
2026-06-12T08:20:00Z,43.00,57.55
2026-06-12T08:21:00Z,43.00,58.00
2026-06-12T08:22:00Z,43.00,58.00
2026-06-12T08:24:00Z,44.00,57.00
2026-06-12T08:25:00Z,44.00,58.00
2026-06-12T08:26:00Z,43.86,57.06
2026-06-12T08:27:00Z,43.03,57.06
2026-06-12T08:28:00Z,43.89,57.05
2026-06-12T08:29:00Z,44.00,58.00
2026-06-12T08:30:00Z,44.00,58.00
2026-06-12T08:31:00Z,44.15,58.00
2026-06-12T08:32:00Z,44.00,58.00
2026-06-12T08:33:00Z,45.00,58.00
2026-06-12T08:34:00Z,44.19,57.92
2026-06-12T08:35:00Z,43.63,58.00
2026-06-12T08:36:00Z,43.00,57.45
2026-06-12T08:37:00Z,43.19,57.18
2026-06-12T08:38:00Z,44.00,57.18
2026-06-12T08:39:00Z,44.77,58.00
2026-06-12T08:40:00Z,45.00,58.00
2026-06-12T08:41:00Z,45.00,58.00
2026-06-12T08:42:00Z,44.83,58.00
2026-06-12T08:43:00Z,44.83,58.00
2026-06-12T08:44:00Z,45.00,57.00
2026-06-12T08:45:00Z,45.00,58.00
2026-06-12T08:46:00Z,44.92,58.00
2026-06-12T08:47:00Z,45.00,58.00
2026-06-12T08:48:00Z,45.00,57.00
2026-06-12T08:49:00Z,44.25,57.00
2026-06-12T08:50:00Z,44.25,58.00
2026-06-12T08:51:00Z,44.00,58.00
2026-06-12T08:52:00Z,44.18,58.00
2026-06-12T08:53:00Z,44.18,58.00
2026-06-12T08:54:00Z,43.95,57.67
2026-06-12T08:55:00Z,43.95,57.00
2026-06-12T08:56:00Z,42.47,57.00
2026-06-12T08:57:00Z,44.00,57.00
2026-06-12T08:58:00Z,44.00,57.15
2026-06-12T08:59:00Z,44.00,57.00
2026-06-12T09:00:00Z,44.00,58.00
2026-06-12T09:01:00Z,44.00,57.74
2026-06-12T09:02:00Z,44.00,58.00
2026-06-12T09:03:00Z,44.36,57.99
2026-06-12T09:04:00Z,44.36,58.40
2026-06-12T09:05:00Z,42.95,59.00
2026-06-12T09:06:00Z,42.79,59.00
2026-06-12T09:08:00Z,42.42,58.09
2026-06-12T09:09:00Z,43.97,58.09
2026-06-12T09:10:00Z,44.00,59.00
2026-06-12T09:11:00Z,43.00,58.00
2026-06-12T09:12:00Z,42.62,58.00
2026-06-12T09:13:00Z,42.62,59.00
2026-06-12T09:14:00Z,42.84,58.00
2026-06-12T09:15:00Z,43.00,58.00
2026-06-12T09:16:00Z,43.00,58.69
2026-06-12T09:17:00Z,43.00,58.69
2026-06-12T09:18:00Z,43.19,58.00
2026-06-12T09:20:00Z,43.60,58.00
2026-06-12T09:21:00Z,43.00,58.00
2026-06-12T09:22:00Z,43.03,58.00
2026-06-12T09:23:00Z,44.00,58.00
2026-06-12T09:24:00Z,44.00,58.00
2026-06-12T09:25:00Z,44.00,58.00
2026-06-12T09:27:00Z,44.00,59.00
2026-06-12T09:28:00Z,44.00,59.00
2026-06-12T09:29:00Z,44.00,58.00
2026-06-12T09:30:00Z,45.19,58.64
2026-06-12T09:31:00Z,44.00,58.16
2026-06-12T09:32:00Z,43.49,59.00
2026-06-12T09:33:00Z,44.00,59.00
2026-06-12T09:34:00Z,42.00,59.00
2026-06-12T09:35:00Z,43.72,59.00
2026-06-12T09:36:00Z,44.00,59.00
2026-06-12T09:37:00Z,42.01,59.00
2026-06-12T09:38:00Z,42.00,59.00
2026-06-12T09:39:00Z,44.00,59.00
2026-06-12T09:40:00Z,44.00,59.00
2026-06-12T09:41:00Z,44.00,58.00
2026-06-12T09:42:00Z,42.00,58.00
2026-06-12T09:43:00Z,44.00,58.00
2026-06-12T09:44:00Z,44.00,58.00
2026-06-12T09:46:00Z,44.00,58.00
2026-06-12T09:47:00Z,43.98,58.00
2026-06-12T09:48:00Z,44.00,59.00
2026-06-12T09:49:00Z,42.00,58.00
2026-06-12T09:50:00Z,43.35,58.00
2026-06-12T09:52:00Z,44.00,58.00
2026-06-12T09:53:00Z,44.00,58.00
2026-06-12T09:54:00Z,44.00,58.00
2026-06-12T09:55:00Z,44.00,59.00
2026-06-12T09:56:00Z,44.00,59.00
2026-06-12T09:57:00Z,44.00,58.25
2026-06-12T09:59:00Z,44.00,59.00
2026-06-12T10:00:00Z,44.00,58.00
2026-06-12T10:01:00Z,44.00,58.00
2026-06-12T10:02:00Z,44.00,58.00
2026-06-12T10:05:00Z,42.13,58.00
2026-06-12T10:06:00Z,42.00,58.00
2026-06-12T10:07:00Z,42.00,59.00
2026-06-12T10:09:00Z,43.66,59.00
2026-06-12T10:10:00Z,44.00,59.00
2026-06-12T10:12:00Z,42.00,59.00
2026-06-12T10:14:00Z,44.00,59.00
2026-06-12T10:15:00Z,44.00,58.27
2026-06-12T10:16:00Z,44.00,58.00
2026-06-12T10:17:00Z,44.00,58.00
2026-06-12T10:18:00Z,44.00,58.80
2026-06-12T10:20:00Z,43.29,59.00
2026-06-12T10:21:00Z,43.23,59.00
2026-06-12T10:22:00Z,44.00,59.00
2026-06-12T10:23:00Z,42.00,59.00
2026-06-12T10:24:00Z,43.20,58.00
2026-06-12T10:25:00Z,43.00,58.00
2026-06-12T10:27:00Z,43.98,58.00
2026-06-12T10:29:00Z,43.30,58.00
2026-06-12T10:30:00Z,41.94,59.00
2026-06-12T10:31:00Z,41.94,59.00
2026-06-12T10:32:00Z,44.00,59.00
2026-06-12T10:33:00Z,43.38,59.00
2026-06-12T10:34:00Z,43.94,58.35
2026-06-12T10:35:00Z,43.94,58.00
2026-06-12T10:36:00Z,43.81,59.00
2026-06-12T10:37:00Z,42.25,59.00
2026-06-12T10:38:00Z,44.00,58.05
2026-06-12T10:39:00Z,44.36,58.00
2026-06-12T10:40:00Z,44.00,58.00
2026-06-12T10:41:00Z,44.00,58.00
2026-06-12T10:42:00Z,44.00,58.37
2026-06-12T10:43:00Z,44.00,58.68
2026-06-12T10:44:00Z,44.00,59.00
2026-06-12T10:45:00Z,44.00,59.00
2026-06-12T10:47:00Z,44.00,58.00
2026-06-12T10:48:00Z,44.00,59.00
2026-06-12T10:49:00Z,44.00,58.04
2026-06-12T10:50:00Z,43.76,58.45
2026-06-12T10:51:00Z,42.00,58.04
2026-06-12T10:52:00Z,44.00,58.04
