# event_ticker=KXATPMATCH-26JUN10LANFRI
# final_score=6-7(4) 7-5 7-6(3)
# score_resolution=6-7 7-5 7-6
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Martin Landaluce
# kalshi_date=2026-06-10
timestamp,Martin Landaluce,Taylor Fritz
2026-06-11T04:43:00Z,31.00,70.00
2026-06-11T04:45:00Z,31.00,70.00
2026-06-11T04:46:00Z,31.00,69.00
2026-06-11T04:48:00Z,31.00,69.00
2026-06-11T04:49:00Z,32.00,69.00
2026-06-11T04:51:00Z,32.00,69.00
2026-06-11T04:53:00Z,32.00,70.00
2026-06-11T04:55:00Z,32.00,70.00
2026-06-11T04:57:00Z,32.00,70.00
2026-06-11T04:58:00Z,32.00,70.00
2026-06-11T04:59:00Z,32.00,70.00
2026-06-11T05:00:00Z,32.00,70.00
2026-06-11T05:04:00Z,32.00,70.00
2026-06-11T05:06:00Z,32.00,70.00
2026-06-11T05:07:00Z,32.00,70.00
2026-06-11T05:11:00Z,32.00,70.00
2026-06-11T05:12:00Z,32.00,70.00
2026-06-11T05:14:00Z,32.00,70.00
2026-06-11T05:15:00Z,32.00,70.00
2026-06-11T05:16:00Z,32.00,70.00
2026-06-11T05:18:00Z,32.00,66.80
2026-06-11T05:20:00Z,32.00,69.00
2026-06-11T05:23:00Z,32.00,69.82
2026-06-11T05:26:00Z,32.00,70.00
2026-06-11T05:28:00Z,32.00,70.00
2026-06-11T05:29:00Z,32.00,70.00
2026-06-11T05:30:00Z,32.00,69.30
2026-06-11T05:35:00Z,32.00,70.00
2026-06-11T05:39:00Z,32.00,70.00
2026-06-11T05:40:00Z,32.00,70.00
2026-06-11T05:42:00Z,33.00,70.00
2026-06-11T05:44:00Z,31.90,70.00
2026-06-11T05:45:00Z,31.90,69.00
2026-06-11T05:46:00Z,31.90,69.00
2026-06-11T05:49:00Z,31.90,69.00
2026-06-11T05:53:00Z,31.90,69.00
2026-06-11T05:54:00Z,32.00,69.00
2026-06-11T05:56:00Z,32.00,69.00
2026-06-11T05:57:00Z,32.00,69.00
2026-06-11T05:58:00Z,32.00,69.00
2026-06-11T06:00:00Z,32.00,69.00
2026-06-11T06:01:00Z,32.00,69.00
2026-06-11T06:02:00Z,32.00,69.00
2026-06-11T06:03:00Z,32.00,69.00
2026-06-11T06:05:00Z,32.00,69.00
2026-06-11T06:09:00Z,32.00,69.00
2026-06-11T06:10:00Z,32.00,69.00
2026-06-11T06:11:00Z,32.00,69.00
2026-06-11T06:13:00Z,32.00,69.00
2026-06-11T06:14:00Z,32.00,69.00
2026-06-11T06:16:00Z,32.00,69.00
2026-06-11T06:17:00Z,32.00,69.00
2026-06-11T06:20:00Z,32.00,69.00
2026-06-11T06:26:00Z,32.00,69.00
2026-06-11T06:27:00Z,32.00,69.00
2026-06-11T06:28:00Z,32.00,69.00
2026-06-11T06:29:00Z,32.00,69.00
2026-06-11T06:32:00Z,32.00,69.00
2026-06-11T06:33:00Z,32.00,69.00
2026-06-11T06:34:00Z,32.00,69.00
2026-06-11T06:35:00Z,31.00,69.00
2026-06-11T06:36:00Z,32.00,69.00
2026-06-11T06:37:00Z,32.00,69.00
2026-06-11T06:40:00Z,32.00,69.00
2026-06-11T06:41:00Z,32.00,69.00
2026-06-11T06:42:00Z,32.00,69.00
2026-06-11T06:44:00Z,32.00,69.00
2026-06-11T06:45:00Z,32.00,69.00
2026-06-11T06:49:00Z,32.00,69.00
2026-06-11T06:50:00Z,32.00,69.00
2026-06-11T06:52:00Z,32.00,69.00
2026-06-11T06:54:00Z,32.00,69.00
2026-06-11T06:55:00Z,32.00,69.00
2026-06-11T06:56:00Z,32.00,69.00
2026-06-11T06:57:00Z,32.00,69.00
2026-06-11T06:59:00Z,32.00,69.00
2026-06-11T09:01:00Z,32.00,69.00
2026-06-11T09:03:00Z,32.00,69.00
2026-06-11T09:04:00Z,32.00,69.00
2026-06-11T09:06:00Z,32.00,69.00
2026-06-11T09:07:00Z,32.00,69.00
2026-06-11T09:08:00Z,31.00,69.00
2026-06-11T09:09:00Z,31.00,69.00
2026-06-11T09:13:00Z,30.00,70.00
2026-06-11T09:15:00Z,30.00,70.00
2026-06-11T09:16:00Z,30.00,70.00
2026-06-11T09:18:00Z,30.00,70.00
2026-06-11T09:22:00Z,30.00,70.00
2026-06-11T09:28:00Z,30.00,70.00
2026-06-11T09:33:00Z,30.00,70.00
2026-06-11T09:38:00Z,30.00,69.00
2026-06-11T09:40:00Z,30.00,69.00
2026-06-11T09:42:00Z,30.00,69.00
2026-06-11T09:43:00Z,30.00,69.00
2026-06-11T09:47:00Z,32.00,69.00
2026-06-11T09:48:00Z,32.00,68.21
2026-06-11T09:52:00Z,32.00,70.00
2026-06-11T09:54:00Z,32.00,70.00
2026-06-11T09:57:00Z,32.00,70.00
2026-06-11T10:02:00Z,32.00,70.00
2026-06-11T10:04:00Z,32.00,70.00
2026-06-11T10:09:00Z,32.00,70.00
2026-06-11T10:10:00Z,32.00,70.00
2026-06-11T10:17:00Z,32.00,70.00
2026-06-11T10:30:00Z,32.00,70.00
2026-06-11T10:33:00Z,31.00,70.00
2026-06-11T10:36:00Z,31.00,70.00
2026-06-11T10:37:00Z,31.00,70.00
2026-06-11T10:38:00Z,31.00,70.00
2026-06-11T10:44:00Z,31.00,70.00
2026-06-11T10:45:00Z,31.00,70.00
2026-06-11T10:47:00Z,31.00,70.00
2026-06-11T10:54:00Z,31.00,68.67
2026-06-11T10:56:00Z,31.00,70.00
2026-06-11T10:58:00Z,31.00,70.00
2026-06-11T10:59:00Z,30.00,70.00
2026-06-11T11:00:00Z,30.00,70.00
2026-06-11T11:01:00Z,30.00,70.00
2026-06-11T11:02:00Z,30.00,70.00
2026-06-11T11:03:00Z,31.00,70.00
2026-06-11T11:04:00Z,31.00,70.00
2026-06-11T11:07:00Z,31.00,70.00
2026-06-11T11:08:00Z,31.00,70.00
2026-06-11T11:10:00Z,31.00,70.00
2026-06-11T11:11:00Z,31.00,70.00
2026-06-11T11:21:00Z,31.00,70.00
2026-06-11T11:22:00Z,31.00,70.00
2026-06-11T11:24:00Z,31.00,70.00
2026-06-11T11:28:00Z,31.00,70.00
2026-06-11T11:30:00Z,31.00,70.00
2026-06-11T11:37:00Z,31.00,70.00
2026-06-11T11:38:00Z,31.00,70.00
2026-06-11T11:40:00Z,31.00,70.00
2026-06-11T11:42:00Z,31.00,70.00
2026-06-11T11:46:00Z,31.95,70.00
2026-06-11T11:47:00Z,31.95,69.00
2026-06-11T11:48:00Z,31.95,70.00
2026-06-11T11:50:00Z,31.00,70.00
2026-06-11T11:52:00Z,31.00,69.00
2026-06-11T11:56:00Z,31.00,69.00
2026-06-11T11:57:00Z,31.00,70.00
2026-06-11T11:58:00Z,31.00,70.00
2026-06-11T12:00:00Z,31.00,70.00
2026-06-11T12:04:00Z,31.00,70.00
2026-06-11T12:05:00Z,31.00,70.00
2026-06-11T12:10:00Z,31.00,70.00
2026-06-11T12:12:00Z,31.28,70.00
2026-06-11T12:14:00Z,31.28,70.00
2026-06-11T12:15:00Z,31.28,70.00
2026-06-11T12:17:00Z,31.28,70.00
2026-06-11T12:18:00Z,31.28,70.00
2026-06-11T12:19:00Z,31.28,70.00
2026-06-11T12:20:00Z,31.28,70.00
2026-06-11T12:21:00Z,31.28,70.00
2026-06-11T12:22:00Z,32.00,70.00
2026-06-11T12:23:00Z,32.00,69.88
2026-06-11T12:25:00Z,32.00,70.00
2026-06-11T12:26:00Z,32.00,70.00
2026-06-11T12:27:00Z,32.00,70.00
2026-06-11T12:28:00Z,32.00,70.00
2026-06-11T12:29:00Z,32.00,70.00
2026-06-11T12:32:00Z,32.00,70.00
2026-06-11T12:33:00Z,32.00,70.00
2026-06-11T12:34:00Z,32.00,70.00
2026-06-11T12:35:00Z,32.00,70.00
2026-06-11T12:36:00Z,32.00,70.00
2026-06-11T12:37:00Z,32.00,70.00
2026-06-11T12:38:00Z,32.00,70.00
2026-06-11T12:39:00Z,32.00,70.00
2026-06-11T12:41:00Z,31.00,70.00
2026-06-11T12:42:00Z,32.00,70.00
2026-06-11T12:43:00Z,32.00,70.00
2026-06-11T12:44:00Z,32.00,70.00
2026-06-11T12:45:00Z,32.00,70.00
2026-06-11T12:46:00Z,32.00,70.00
2026-06-11T12:47:00Z,32.00,70.00
2026-06-11T12:49:00Z,32.00,70.00
2026-06-11T12:51:00Z,32.00,70.00
2026-06-11T12:52:00Z,32.00,70.00
2026-06-11T12:53:00Z,32.00,70.00
2026-06-11T12:54:00Z,32.00,70.00
2026-06-11T12:56:00Z,32.00,70.00
2026-06-11T12:58:00Z,32.00,70.00
2026-06-11T12:59:00Z,32.00,70.00
2026-06-11T13:00:00Z,32.00,70.00
2026-06-11T13:01:00Z,32.00,70.00
2026-06-11T13:03:00Z,32.00,70.00
2026-06-11T13:04:00Z,32.00,70.00
2026-06-11T13:08:00Z,31.43,70.00
2026-06-11T13:09:00Z,31.43,70.00
2026-06-11T13:10:00Z,31.43,70.00
2026-06-11T13:11:00Z,32.00,70.00
2026-06-11T13:12:00Z,32.00,70.00
2026-06-11T13:13:00Z,32.00,70.00
2026-06-11T13:14:00Z,32.00,69.97
2026-06-11T13:15:00Z,32.00,70.00
2026-06-11T13:17:00Z,32.00,70.00
2026-06-11T13:18:00Z,32.00,69.92
2026-06-11T13:19:00Z,32.00,70.00
2026-06-11T13:20:00Z,32.00,70.00
2026-06-11T13:21:00Z,32.00,70.00
2026-06-11T13:22:00Z,32.25,70.00
2026-06-11T13:23:00Z,31.61,70.00
2026-06-11T13:24:00Z,31.61,70.43
2026-06-11T13:25:00Z,32.00,70.56
2026-06-11T13:26:00Z,32.00,70.00
2026-06-11T13:27:00Z,32.00,70.00
2026-06-11T13:28:00Z,32.00,70.00
2026-06-11T13:29:00Z,32.00,70.00
2026-06-11T13:30:00Z,32.00,70.00
2026-06-11T13:31:00Z,32.00,70.00
2026-06-11T13:32:00Z,32.00,70.00
2026-06-11T13:33:00Z,32.00,70.00
2026-06-11T13:34:00Z,30.79,71.00
2026-06-11T13:35:00Z,31.00,71.00
2026-06-11T13:36:00Z,31.00,71.00
2026-06-11T13:37:00Z,31.00,71.00
2026-06-11T13:38:00Z,31.00,71.00
2026-06-11T13:39:00Z,30.95,71.00
2026-06-11T13:40:00Z,31.00,71.00
2026-06-11T13:41:00Z,31.00,71.00
2026-06-11T13:42:00Z,31.00,71.00
2026-06-11T13:43:00Z,31.00,71.00
2026-06-11T13:44:00Z,31.00,71.00
2026-06-11T13:45:00Z,31.00,71.00
2026-06-11T13:46:00Z,31.00,71.00
2026-06-11T13:47:00Z,30.91,71.00
2026-06-11T13:48:00Z,31.00,71.00
2026-06-11T13:49:00Z,31.00,71.00
2026-06-11T13:50:00Z,31.00,71.00
2026-06-11T13:51:00Z,31.00,71.00
2026-06-11T13:52:00Z,31.00,71.00
2026-06-11T13:53:00Z,31.00,70.86
2026-06-11T13:54:00Z,31.00,71.00
2026-06-11T13:55:00Z,30.00,71.00
2026-06-11T13:56:00Z,30.00,71.00
2026-06-11T13:57:00Z,31.00,71.00
2026-06-11T13:58:00Z,31.00,71.00
2026-06-11T13:59:00Z,31.00,71.00
2026-06-11T14:00:00Z,31.00,71.00
2026-06-11T14:01:00Z,31.00,71.00
2026-06-11T14:02:00Z,31.00,70.00
2026-06-11T14:03:00Z,30.92,71.00
2026-06-11T14:04:00Z,31.00,71.00
2026-06-11T14:05:00Z,31.00,71.00
2026-06-11T14:06:00Z,31.00,69.00
2026-06-11T14:07:00Z,31.00,71.00
2026-06-11T14:09:00Z,31.00,70.88
2026-06-11T14:10:00Z,31.00,71.00
2026-06-11T14:11:00Z,31.00,69.01
2026-06-11T14:12:00Z,31.00,71.00
2026-06-11T14:13:00Z,31.00,71.00
2026-06-11T14:14:00Z,31.00,71.00
2026-06-11T14:16:00Z,31.00,71.00
2026-06-11T14:17:00Z,31.00,69.43
2026-06-11T14:18:00Z,31.00,69.96
2026-06-11T14:19:00Z,31.00,71.00
2026-06-11T14:20:00Z,31.00,71.00
2026-06-11T14:21:00Z,31.00,71.00
2026-06-11T14:22:00Z,31.00,71.00
2026-06-11T14:23:00Z,31.00,70.86
2026-06-11T14:24:00Z,31.00,71.00
2026-06-11T14:25:00Z,29.00,71.00
2026-06-11T14:26:00Z,30.63,70.99
2026-06-11T14:27:00Z,29.53,71.00
2026-06-11T14:28:00Z,29.41,71.00
2026-06-11T14:29:00Z,30.00,70.87
2026-06-11T14:30:00Z,28.98,71.12
2026-06-11T14:31:00Z,30.03,71.52
2026-06-11T14:32:00Z,30.00,71.81
2026-06-11T14:33:00Z,30.01,71.00
2026-06-11T14:34:00Z,30.79,71.08
2026-06-11T14:35:00Z,30.81,71.95
2026-06-11T14:36:00Z,30.00,72.00
2026-06-11T14:37:00Z,30.00,72.00
2026-06-11T14:38:00Z,30.00,72.00
2026-06-11T14:39:00Z,30.00,71.14
2026-06-11T14:40:00Z,30.00,71.00
2026-06-11T14:41:00Z,29.34,71.00
2026-06-11T14:42:00Z,30.00,71.14
2026-06-11T14:43:00Z,30.99,71.00
2026-06-11T14:44:00Z,30.94,71.27
2026-06-11T14:45:00Z,30.69,71.70
2026-06-11T14:46:00Z,29.00,71.96
2026-06-11T14:47:00Z,29.15,70.99
2026-06-11T14:48:00Z,30.09,70.05
2026-06-11T14:49:00Z,30.00,70.51
2026-06-11T14:50:00Z,29.99,70.12
2026-06-11T14:51:00Z,30.61,70.21
2026-06-11T14:52:00Z,30.56,70.07
2026-06-11T14:53:00Z,30.64,70.12
2026-06-11T14:54:00Z,28.55,71.31
2026-06-11T14:55:00Z,27.98,72.95
2026-06-11T14:56:00Z,28.09,72.97
2026-06-11T14:57:00Z,29.64,70.71
2026-06-11T14:58:00Z,29.64,71.53
2026-06-11T14:59:00Z,30.33,70.05
2026-06-11T15:00:00Z,29.93,71.19
2026-06-11T15:01:00Z,27.84,73.00
2026-06-11T15:02:00Z,28.00,73.00
2026-06-11T15:03:00Z,30.99,70.24
2026-06-11T15:04:00Z,30.54,70.00
2026-06-11T15:05:00Z,30.78,69.94
2026-06-11T15:06:00Z,30.00,71.00
2026-06-11T15:07:00Z,29.70,71.00
2026-06-11T15:08:00Z,30.62,70.12
2026-06-11T15:09:00Z,32.75,69.00
2026-06-11T15:10:00Z,32.84,68.97
2026-06-11T15:11:00Z,31.30,70.74
2026-06-11T15:12:00Z,30.51,70.33
2026-06-11T15:13:00Z,29.83,71.00
2026-06-11T15:14:00Z,31.42,69.51
2026-06-11T15:15:00Z,32.84,68.99
2026-06-11T15:16:00Z,36.72,64.79
2026-06-11T15:17:00Z,42.32,59.18
2026-06-11T15:18:00Z,34.46,64.92
2026-06-11T15:19:00Z,39.25,61.40
2026-06-11T15:20:00Z,35.29,66.69
2026-06-11T15:21:00Z,32.99,67.99
2026-06-11T15:22:00Z,33.87,65.13
2026-06-11T15:23:00Z,37.87,63.50
2026-06-11T15:24:00Z,42.21,59.95
2026-06-11T15:25:00Z,50.97,50.88
2026-06-11T15:26:00Z,53.87,46.17
2026-06-11T15:27:00Z,52.29,49.18
2026-06-11T15:28:00Z,54.91,46.08
2026-06-11T15:29:00Z,46.76,55.26
2026-06-11T15:30:00Z,54.54,47.44
2026-06-11T15:31:00Z,59.01,38.44
2026-06-11T15:32:00Z,64.43,36.03
2026-06-11T15:33:00Z,64.49,36.98
2026-06-11T15:34:00Z,64.54,36.71
2026-06-11T15:35:00Z,66.87,34.09
2026-06-11T15:36:00Z,65.60,34.93
2026-06-11T15:37:00Z,65.78,36.09
2026-06-11T15:38:00Z,65.21,35.48
2026-06-11T15:39:00Z,66.80,30.99
2026-06-11T15:40:00Z,80.02,26.58
2026-06-11T15:41:00Z,89.29,10.97
2026-06-11T15:42:00Z,87.63,11.58
2026-06-11T15:43:00Z,87.72,13.23
2026-06-11T15:44:00Z,76.24,24.83
2026-06-11T15:45:00Z,69.34,30.52
2026-06-11T15:46:00Z,68.43,32.00
2026-06-11T15:47:00Z,69.95,31.61
2026-06-11T15:48:00Z,65.31,35.00
2026-06-11T15:49:00Z,67.56,33.46
2026-06-11T15:50:00Z,70.03,30.57
2026-06-11T15:51:00Z,69.18,30.91
2026-06-11T15:52:00Z,68.17,34.10
2026-06-11T15:53:00Z,67.08,34.72
2026-06-11T15:54:00Z,61.98,38.10
2026-06-11T15:55:00Z,61.53,40.15
2026-06-11T15:56:00Z,62.29,38.77
2026-06-11T15:57:00Z,63.52,36.90
2026-06-11T15:58:00Z,63.51,37.79
2026-06-11T15:59:00Z,54.79,44.08
2026-06-11T16:00:00Z,59.33,43.88
2026-06-11T16:01:00Z,54.97,42.85
2026-06-11T16:02:00Z,63.63,37.37
2026-06-11T16:03:00Z,66.53,33.77
2026-06-11T16:04:00Z,66.25,34.71
2026-06-11T16:05:00Z,63.04,37.57
2026-06-11T16:06:00Z,62.59,37.50
2026-06-11T16:07:00Z,61.89,38.37
2026-06-11T16:08:00Z,62.49,39.40
2026-06-11T16:09:00Z,62.86,38.71
2026-06-11T16:10:00Z,66.20,33.43
2026-06-11T16:11:00Z,66.85,34.01
2026-06-11T16:12:00Z,73.28,23.96
2026-06-11T16:13:00Z,68.66,33.31
2026-06-11T16:14:00Z,63.93,37.65
2026-06-11T16:15:00Z,64.48,35.39
2026-06-11T16:16:00Z,57.46,42.88
2026-06-11T16:17:00Z,43.18,58.43
2026-06-11T16:18:00Z,38.42,61.81
2026-06-11T16:19:00Z,40.79,60.02
2026-06-11T16:20:00Z,48.37,52.93
2026-06-11T16:21:00Z,43.32,58.20
2026-06-11T16:22:00Z,39.40,60.73
2026-06-11T16:23:00Z,39.72,60.46
2026-06-11T16:24:00Z,39.11,61.18
2026-06-11T16:25:00Z,39.48,59.53
2026-06-11T16:26:00Z,40.12,59.61
2026-06-11T16:27:00Z,35.52,65.21
2026-06-11T16:28:00Z,32.05,67.81
2026-06-11T16:29:00Z,43.21,59.23
2026-06-11T16:30:00Z,44.24,56.49
2026-06-11T16:31:00Z,42.17,58.10
2026-06-11T16:32:00Z,43.03,56.79
2026-06-11T16:33:00Z,40.47,60.15
2026-06-11T16:34:00Z,44.19,56.19
2026-06-11T16:35:00Z,44.49,55.81
2026-06-11T16:36:00Z,44.99,54.83
2026-06-11T16:37:00Z,43.77,55.51
2026-06-11T16:38:00Z,43.05,57.96
2026-06-11T16:39:00Z,41.35,58.23
2026-06-11T16:40:00Z,43.34,57.56
2026-06-11T16:41:00Z,35.50,61.95
2026-06-11T16:42:00Z,25.45,75.43
2026-06-11T16:43:00Z,40.70,60.34
2026-06-11T16:44:00Z,44.23,56.51
2026-06-11T16:45:00Z,44.60,56.92
2026-06-11T16:46:00Z,43.58,56.04
2026-06-11T16:47:00Z,42.35,57.31
2026-06-11T16:48:00Z,39.03,61.51
2026-06-11T16:49:00Z,42.20,57.67
2026-06-11T16:50:00Z,44.55,55.41
2026-06-11T16:51:00Z,44.76,55.60
2026-06-11T16:52:00Z,40.83,60.37
2026-06-11T16:53:00Z,44.05,56.86
2026-06-11T16:54:00Z,45.08,55.25
2026-06-11T16:55:00Z,42.03,58.94
2026-06-11T16:56:00Z,35.01,60.94
2026-06-11T16:57:00Z,24.77,75.65
2026-06-11T16:58:00Z,29.54,69.62
2026-06-11T16:59:00Z,40.59,59.36
2026-06-11T17:00:00Z,45.75,54.47
2026-06-11T17:01:00Z,45.53,54.83
2026-06-11T17:02:00Z,44.07,57.38
2026-06-11T17:03:00Z,42.29,58.60
2026-06-11T17:04:00Z,41.82,58.14
2026-06-11T17:05:00Z,42.90,56.84
2026-06-11T17:06:00Z,44.54,55.42
2026-06-11T17:07:00Z,47.63,51.47
2026-06-11T17:08:00Z,48.83,51.28
2026-06-11T17:09:00Z,48.90,51.20
2026-06-11T17:10:00Z,42.84,58.00
2026-06-11T17:11:00Z,41.74,57.96
2026-06-11T17:12:00Z,47.26,52.59
2026-06-11T17:13:00Z,26.75,76.76
2026-06-11T17:14:00Z,18.83,78.34
2026-06-11T17:15:00Z,17.33,80.41
2026-06-11T17:16:00Z,26.42,76.69
2026-06-11T17:17:00Z,3.14,95.73
2026-06-11T17:18:00Z,1.00,99.00
2026-06-11T17:19:00Z,1.00,99.00
2026-06-11T17:20:00Z,1.00,99.00
2026-06-11T17:21:00Z,1.00,99.00
2026-06-11T17:22:00Z,1.00,99.00
