# event_ticker=KXATPMATCH-26APR15FILNAK
# final_score=6-2 6-3
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Brandon Nakashima
# kalshi_date=2026-04-15
timestamp,Arthur Fils,Brandon Nakashima
2026-04-16T12:26:00Z,76.00,26.00
2026-04-16T12:28:00Z,74.69,26.00
2026-04-16T12:29:00Z,76.00,26.00
2026-04-16T12:32:00Z,76.00,26.00
2026-04-16T12:33:00Z,76.00,26.00
2026-04-16T12:34:00Z,76.00,26.00
2026-04-16T12:40:00Z,76.00,26.00
2026-04-16T12:41:00Z,76.00,26.00
2026-04-16T12:42:00Z,76.00,26.00
2026-04-16T12:44:00Z,76.00,26.00
2026-04-16T12:46:00Z,76.00,26.00
2026-04-16T12:47:00Z,76.00,26.00
2026-04-16T12:49:00Z,76.00,26.00
2026-04-16T12:50:00Z,76.00,26.00
2026-04-16T12:51:00Z,76.00,24.00
2026-04-16T12:53:00Z,76.00,26.00
2026-04-16T12:56:00Z,76.00,24.00
2026-04-16T12:59:00Z,76.00,24.00
2026-04-16T13:00:00Z,76.00,26.00
2026-04-16T13:03:00Z,76.00,26.00
2026-04-16T13:04:00Z,76.00,26.00
2026-04-16T13:06:00Z,76.00,26.00
2026-04-16T13:09:00Z,76.00,26.00
2026-04-16T13:10:00Z,76.00,26.00
2026-04-16T13:12:00Z,74.06,26.00
2026-04-16T13:13:00Z,76.00,26.00
2026-04-16T13:15:00Z,76.00,26.00
2026-04-16T13:18:00Z,76.00,26.00
2026-04-16T13:22:00Z,76.00,26.00
2026-04-16T13:23:00Z,76.00,26.00
2026-04-16T13:25:00Z,76.00,26.00
2026-04-16T13:26:00Z,76.00,26.00
2026-04-16T13:28:00Z,76.00,26.00
2026-04-16T13:29:00Z,76.00,26.00
2026-04-16T13:30:00Z,76.00,26.00
2026-04-16T13:33:00Z,76.00,26.00
2026-04-16T13:34:00Z,76.00,26.00
2026-04-16T13:39:00Z,76.00,26.00
2026-04-16T13:40:00Z,75.91,26.00
2026-04-16T13:41:00Z,76.00,26.00
2026-04-16T13:43:00Z,76.00,26.00
2026-04-16T13:45:00Z,76.00,26.00
2026-04-16T13:46:00Z,76.00,26.00
2026-04-16T13:47:00Z,76.00,26.00
2026-04-16T13:49:00Z,76.00,26.00
2026-04-16T13:50:00Z,76.00,26.00
2026-04-16T13:51:00Z,76.00,26.00
2026-04-16T13:52:00Z,76.00,26.00
2026-04-16T13:55:00Z,76.00,26.00
2026-04-16T13:56:00Z,76.00,26.00
2026-04-16T13:57:00Z,76.00,26.00
2026-04-16T13:58:00Z,76.00,26.00
2026-04-16T14:00:00Z,76.00,26.00
2026-04-16T14:01:00Z,76.00,26.00
2026-04-16T14:03:00Z,76.00,26.00
2026-04-16T14:05:00Z,76.00,26.00
2026-04-16T14:06:00Z,76.00,26.00
2026-04-16T14:09:00Z,76.00,26.00
2026-04-16T14:10:00Z,76.00,26.00
2026-04-16T14:12:00Z,76.00,26.00
2026-04-16T14:13:00Z,76.00,26.00
2026-04-16T14:16:00Z,76.00,26.00
2026-04-16T14:17:00Z,76.00,26.00
2026-04-16T14:18:00Z,76.00,26.00
2026-04-16T14:21:00Z,76.00,26.00
2026-04-16T14:24:00Z,75.50,26.00
2026-04-16T14:25:00Z,76.00,26.00
2026-04-16T14:26:00Z,76.00,26.00
2026-04-16T14:27:00Z,76.00,26.00
2026-04-16T14:31:00Z,76.00,25.00
2026-04-16T14:32:00Z,76.00,26.00
2026-04-16T14:36:00Z,75.00,26.00
2026-04-16T14:37:00Z,75.00,26.00
2026-04-16T14:39:00Z,75.00,26.00
2026-04-16T14:42:00Z,75.00,26.00
2026-04-16T14:44:00Z,75.00,26.00
2026-04-16T14:45:00Z,75.00,26.00
2026-04-16T14:47:00Z,75.00,26.00
2026-04-16T14:48:00Z,75.00,26.00
2026-04-16T14:49:00Z,75.00,26.00
2026-04-16T14:50:00Z,75.00,26.00
2026-04-16T14:51:00Z,75.00,26.00
2026-04-16T14:53:00Z,75.00,26.00
2026-04-16T14:54:00Z,75.00,26.00
2026-04-16T14:55:00Z,75.00,26.00
2026-04-16T14:56:00Z,75.00,26.00
2026-04-16T14:58:00Z,75.00,24.72
2026-04-16T14:59:00Z,76.00,25.00
2026-04-16T15:00:00Z,76.00,25.00
2026-04-16T15:03:00Z,76.00,25.00
2026-04-16T15:04:00Z,76.00,25.00
2026-04-16T15:05:00Z,76.00,25.00
2026-04-16T15:06:00Z,76.00,25.00
2026-04-16T15:07:00Z,76.00,25.00
2026-04-16T15:08:00Z,76.00,24.00
2026-04-16T15:09:00Z,76.00,24.00
2026-04-16T15:10:00Z,76.00,25.00
2026-04-16T15:11:00Z,76.00,25.00
2026-04-16T15:12:00Z,76.00,24.00
2026-04-16T15:13:00Z,75.17,24.00
2026-04-16T15:16:00Z,76.00,24.00
2026-04-16T15:17:00Z,76.00,25.00
2026-04-16T15:18:00Z,76.00,25.00
2026-04-16T15:19:00Z,76.00,25.00
2026-04-16T15:21:00Z,76.00,25.00
2026-04-16T15:22:00Z,76.00,25.00
2026-04-16T15:23:00Z,76.00,25.00
2026-04-16T15:24:00Z,76.00,25.00
2026-04-16T15:26:00Z,76.00,25.59
2026-04-16T15:28:00Z,75.00,25.00
2026-04-16T15:29:00Z,74.00,25.00
2026-04-16T15:30:00Z,76.00,26.00
2026-04-16T15:31:00Z,76.00,26.00
2026-04-16T15:33:00Z,76.00,26.00
2026-04-16T15:35:00Z,76.00,26.00
2026-04-16T15:36:00Z,76.00,26.00
2026-04-16T15:37:00Z,76.00,26.00
2026-04-16T15:38:00Z,76.00,26.00
2026-04-16T15:39:00Z,76.00,26.00
2026-04-16T15:41:00Z,76.00,26.00
2026-04-16T15:42:00Z,76.00,26.00
2026-04-16T15:43:00Z,76.00,26.00
2026-04-16T15:44:00Z,76.00,26.00
2026-04-16T15:45:00Z,74.18,26.00
2026-04-16T15:46:00Z,74.18,26.00
2026-04-16T15:47:00Z,76.00,26.00
2026-04-16T15:48:00Z,76.00,26.00
2026-04-16T15:49:00Z,74.00,26.00
2026-04-16T15:50:00Z,76.00,26.00
2026-04-16T15:51:00Z,76.00,26.00
2026-04-16T15:52:00Z,76.00,26.00
2026-04-16T15:53:00Z,76.00,26.00
2026-04-16T15:55:00Z,76.00,26.00
2026-04-16T15:56:00Z,76.00,26.00
2026-04-16T15:57:00Z,76.00,25.00
2026-04-16T15:58:00Z,76.00,25.00
2026-04-16T15:59:00Z,76.00,26.00
2026-04-16T16:00:00Z,76.00,26.00
2026-04-16T16:01:00Z,76.00,26.00
2026-04-16T16:02:00Z,76.00,25.98
2026-04-16T16:03:00Z,76.00,26.00
2026-04-16T16:04:00Z,76.00,26.00
2026-04-16T16:05:00Z,76.00,25.00
2026-04-16T16:07:00Z,76.00,25.00
2026-04-16T16:08:00Z,76.00,25.00
2026-04-16T16:09:00Z,76.00,25.00
2026-04-16T16:10:00Z,76.00,25.00
2026-04-16T16:11:00Z,76.00,25.00
2026-04-16T16:12:00Z,76.00,25.00
2026-04-16T16:13:00Z,76.00,25.00
2026-04-16T16:14:00Z,76.00,24.00
2026-04-16T16:15:00Z,76.00,25.00
2026-04-16T16:16:00Z,76.00,25.00
2026-04-16T16:17:00Z,76.00,25.00
2026-04-16T16:18:00Z,76.00,25.00
2026-04-16T16:19:00Z,76.00,25.00
2026-04-16T16:20:00Z,76.00,25.00
2026-04-16T16:21:00Z,76.00,25.00
2026-04-16T16:22:00Z,76.00,25.00
2026-04-16T16:23:00Z,76.00,25.00
2026-04-16T16:24:00Z,76.00,25.00
2026-04-16T16:25:00Z,76.00,25.00
2026-04-16T16:26:00Z,76.00,25.00
2026-04-16T16:28:00Z,76.00,25.00
2026-04-16T16:29:00Z,76.00,25.00
2026-04-16T16:30:00Z,76.00,25.00
2026-04-16T16:31:00Z,76.00,25.00
2026-04-16T16:32:00Z,76.00,25.00
2026-04-16T16:33:00Z,76.00,25.00
2026-04-16T16:34:00Z,76.00,25.00
2026-04-16T16:35:00Z,76.00,25.00
2026-04-16T16:36:00Z,76.00,25.00
2026-04-16T16:38:00Z,76.00,25.00
2026-04-16T16:39:00Z,75.33,24.95
2026-04-16T16:40:00Z,76.00,25.00
2026-04-16T16:41:00Z,76.00,25.00
2026-04-16T16:43:00Z,76.00,25.00
2026-04-16T16:44:00Z,76.00,25.00
2026-04-16T16:45:00Z,76.00,24.01
2026-04-16T16:46:00Z,75.67,25.00
2026-04-16T16:47:00Z,75.99,25.00
2026-04-16T16:49:00Z,76.00,25.00
2026-04-16T16:50:00Z,75.17,25.00
2026-04-16T16:52:00Z,75.07,25.00
2026-04-16T16:53:00Z,75.07,25.00
2026-04-16T16:54:00Z,75.07,25.00
2026-04-16T16:55:00Z,76.00,25.00
2026-04-16T16:56:00Z,76.00,24.00
2026-04-16T16:57:00Z,76.00,24.00
2026-04-16T16:58:00Z,76.00,25.00
2026-04-16T16:59:00Z,76.00,24.98
2026-04-16T17:00:00Z,76.00,25.00
2026-04-16T17:01:00Z,76.00,25.00
2026-04-16T17:02:00Z,76.00,25.00
2026-04-16T17:03:00Z,76.00,24.96
2026-04-16T17:04:00Z,76.00,24.96
2026-04-16T17:06:00Z,76.00,25.00
2026-04-16T17:07:00Z,76.00,25.00
2026-04-16T17:08:00Z,76.00,25.00
2026-04-16T17:09:00Z,76.00,25.00
2026-04-16T17:10:00Z,76.00,25.00
2026-04-16T17:11:00Z,77.00,25.00
2026-04-16T17:12:00Z,77.00,25.00
2026-04-16T17:13:00Z,77.00,25.00
2026-04-16T17:14:00Z,77.00,25.00
2026-04-16T17:15:00Z,77.00,25.00
2026-04-16T17:16:00Z,77.00,25.00
2026-04-16T17:17:00Z,77.00,25.00
2026-04-16T17:18:00Z,77.00,25.00
2026-04-16T17:19:00Z,77.00,25.00
2026-04-16T17:20:00Z,77.00,25.00
2026-04-16T17:21:00Z,77.00,25.00
2026-04-16T17:22:00Z,77.00,25.00
2026-04-16T17:23:00Z,77.00,25.00
2026-04-16T17:24:00Z,76.00,25.00
2026-04-16T17:25:00Z,77.00,25.00
2026-04-16T17:26:00Z,76.00,25.00
2026-04-16T17:27:00Z,77.00,25.00
2026-04-16T17:28:00Z,77.00,24.27
2026-04-16T17:29:00Z,77.00,25.00
2026-04-16T17:30:00Z,77.00,24.96
2026-04-16T17:31:00Z,77.00,25.00
2026-04-16T17:32:00Z,77.00,25.00
2026-04-16T17:33:00Z,76.11,25.00
2026-04-16T17:34:00Z,76.11,25.00
2026-04-16T17:35:00Z,77.00,25.00
2026-04-16T17:36:00Z,77.00,25.00
2026-04-16T17:37:00Z,77.00,25.00
2026-04-16T17:38:00Z,77.00,25.00
2026-04-16T17:39:00Z,76.00,25.00
2026-04-16T17:40:00Z,77.00,25.00
2026-04-16T17:41:00Z,76.00,25.00
2026-04-16T17:42:00Z,76.79,25.00
2026-04-16T17:43:00Z,77.88,23.56
2026-04-16T17:44:00Z,77.67,23.39
2026-04-16T17:45:00Z,83.72,21.13
2026-04-16T17:46:00Z,86.88,14.06
2026-04-16T17:47:00Z,88.12,12.18
2026-04-16T17:48:00Z,87.49,12.41
2026-04-16T17:49:00Z,85.93,14.51
2026-04-16T17:50:00Z,85.03,17.05
2026-04-16T17:51:00Z,86.99,14.10
2026-04-16T17:52:00Z,87.98,13.09
2026-04-16T17:53:00Z,87.61,14.06
2026-04-16T17:54:00Z,86.00,14.99
2026-04-16T17:55:00Z,86.00,15.17
2026-04-16T17:56:00Z,85.73,16.00
2026-04-16T17:57:00Z,86.22,15.07
2026-04-16T17:58:00Z,86.99,13.46
2026-04-16T17:59:00Z,87.07,13.90
2026-04-16T18:00:00Z,87.51,13.43
2026-04-16T18:01:00Z,86.73,14.37
2026-04-16T18:02:00Z,85.95,15.00
2026-04-16T18:03:00Z,85.80,15.00
2026-04-16T18:04:00Z,85.62,15.15
2026-04-16T18:05:00Z,84.98,17.66
2026-04-16T18:06:00Z,85.81,16.95
2026-04-16T18:07:00Z,85.56,14.09
2026-04-16T18:08:00Z,86.78,13.61
2026-04-16T18:09:00Z,87.10,12.90
2026-04-16T18:10:00Z,85.20,14.76
2026-04-16T18:11:00Z,87.88,13.32
2026-04-16T18:12:00Z,90.35,9.89
2026-04-16T18:13:00Z,91.24,8.99
2026-04-16T18:14:00Z,91.59,8.76
2026-04-16T18:15:00Z,91.86,8.41
2026-04-16T18:16:00Z,92.95,7.75
2026-04-16T18:17:00Z,92.22,7.95
2026-04-16T18:18:00Z,92.32,8.45
2026-04-16T18:19:00Z,91.56,11.81
2026-04-16T18:20:00Z,90.31,10.97
2026-04-16T18:21:00Z,89.41,10.98
2026-04-16T18:22:00Z,91.29,9.75
2026-04-16T18:23:00Z,90.70,9.48
2026-04-16T18:24:00Z,91.27,10.66
2026-04-16T18:25:00Z,92.53,8.78
2026-04-16T18:26:00Z,95.40,4.60
2026-04-16T18:27:00Z,96.39,5.00
2026-04-16T18:28:00Z,96.43,3.31
2026-04-16T18:29:00Z,97.45,3.96
2026-04-16T18:30:00Z,97.49,3.01
2026-04-16T18:31:00Z,97.69,2.17
2026-04-16T18:32:00Z,97.35,2.93
2026-04-16T18:33:00Z,97.31,3.49
2026-04-16T18:34:00Z,98.00,3.16
2026-04-16T18:35:00Z,97.60,3.82
2026-04-16T18:36:00Z,97.00,3.23
2026-04-16T18:37:00Z,97.20,3.11
2026-04-16T18:38:00Z,97.67,2.60
2026-04-16T18:39:00Z,97.18,2.08
2026-04-16T18:40:00Z,98.90,1.17
2026-04-16T18:41:00Z,98.48,1.05
2026-04-16T18:42:00Z,99.00,1.00
2026-04-16T18:43:00Z,99.00,1.00
2026-04-16T18:44:00Z,99.00,1.00
2026-04-16T18:45:00Z,99.00,1.00
2026-04-16T18:46:00Z,99.00,1.00
2026-04-16T18:47:00Z,99.00,1.00
2026-04-16T18:48:00Z,99.00,1.00
2026-04-16T18:49:00Z,99.00,1.00
2026-04-16T18:50:00Z,99.00,1.00
2026-04-16T18:51:00Z,99.00,1.00
2026-04-16T18:52:00Z,99.00,1.00
2026-04-16T18:53:00Z,99.00,1.00
2026-04-16T18:54:00Z,99.00,1.00
2026-04-16T18:55:00Z,99.00,1.00
2026-04-16T18:56:00Z,99.00,1.00
