# event_ticker=KXATPMATCH-26MAR23SHEHUM
# final_score=6-4 7-6(2)
# score_resolution=4-6 6-7
# match_winner=Ugo Humbert
# fav_player=Alexander Shevchenko
# dog_player=Ugo Humbert
# kalshi_date=2026-03-23
timestamp,Alexander Shevchenko,Ugo Humbert
2026-03-23T12:24:00Z,22.00,79.00
2026-03-23T12:25:00Z,22.00,79.00
2026-03-23T12:32:00Z,22.00,79.00
2026-03-23T12:39:00Z,22.00,79.00
2026-03-23T12:40:00Z,22.00,79.00
2026-03-23T12:45:00Z,22.00,79.00
2026-03-23T12:53:00Z,22.00,79.00
2026-03-23T12:55:00Z,22.00,79.00
2026-03-23T12:56:00Z,22.00,79.00
2026-03-23T12:57:00Z,22.00,79.00
2026-03-23T12:59:00Z,21.00,79.00
2026-03-23T13:00:00Z,22.00,79.00
2026-03-23T13:03:00Z,22.00,79.00
2026-03-23T13:06:00Z,22.00,79.00
2026-03-23T13:11:00Z,22.00,78.96
2026-03-23T13:16:00Z,22.00,79.00
2026-03-23T13:17:00Z,22.00,79.00
2026-03-23T13:18:00Z,22.00,79.00
2026-03-23T13:20:00Z,22.00,79.00
2026-03-23T13:22:00Z,22.00,79.00
2026-03-23T13:23:00Z,22.00,79.00
2026-03-23T13:24:00Z,22.37,79.00
2026-03-23T13:25:00Z,22.37,79.00
2026-03-23T13:26:00Z,23.00,79.00
2026-03-23T13:27:00Z,23.00,79.00
2026-03-23T13:28:00Z,23.00,79.00
2026-03-23T13:29:00Z,23.00,79.00
2026-03-23T13:32:00Z,23.00,79.00
2026-03-23T13:33:00Z,22.98,79.00
2026-03-23T13:35:00Z,23.00,79.00
2026-03-23T13:37:00Z,23.00,79.00
2026-03-23T13:40:00Z,22.00,79.00
2026-03-23T13:41:00Z,22.00,79.00
2026-03-23T13:45:00Z,23.86,79.00
2026-03-23T13:48:00Z,24.00,79.00
2026-03-23T13:49:00Z,24.00,79.00
2026-03-23T13:51:00Z,24.00,79.00
2026-03-23T13:52:00Z,24.00,79.00
2026-03-23T13:53:00Z,24.00,79.00
2026-03-23T13:54:00Z,24.00,79.00
2026-03-23T13:55:00Z,24.00,78.00
2026-03-23T13:56:00Z,24.00,79.00
2026-03-23T13:57:00Z,23.25,78.92
2026-03-23T13:58:00Z,23.25,78.00
2026-03-23T14:00:00Z,24.00,79.00
2026-03-23T14:01:00Z,24.00,79.00
2026-03-23T14:03:00Z,24.00,78.08
2026-03-23T14:07:00Z,24.00,79.00
2026-03-23T14:08:00Z,24.00,79.00
2026-03-23T14:09:00Z,24.00,78.00
2026-03-23T14:10:00Z,24.00,79.00
2026-03-23T14:11:00Z,24.00,79.00
2026-03-23T14:12:00Z,24.00,79.00
2026-03-23T14:13:00Z,24.00,79.00
2026-03-23T14:14:00Z,24.00,78.00
2026-03-23T14:15:00Z,24.00,78.00
2026-03-23T14:16:00Z,24.00,78.00
2026-03-23T14:18:00Z,24.00,79.00
2026-03-23T14:20:00Z,24.00,78.26
2026-03-23T14:21:00Z,24.00,78.00
2026-03-23T14:22:00Z,24.00,78.00
2026-03-23T14:23:00Z,24.00,78.00
2026-03-23T14:24:00Z,23.94,78.00
2026-03-23T14:25:00Z,24.00,78.78
2026-03-23T14:26:00Z,24.00,78.00
2026-03-23T14:27:00Z,24.00,78.00
2026-03-23T14:28:00Z,24.00,78.98
2026-03-23T14:29:00Z,24.00,78.00
2026-03-23T14:30:00Z,24.00,78.00
2026-03-23T14:31:00Z,24.00,79.00
2026-03-23T14:32:00Z,24.00,78.00
2026-03-23T14:33:00Z,24.00,78.06
2026-03-23T14:35:00Z,23.00,78.06
2026-03-23T14:37:00Z,23.94,78.00
2026-03-23T14:39:00Z,24.00,79.00
2026-03-23T14:40:00Z,24.00,78.40
2026-03-23T14:41:00Z,24.00,78.40
2026-03-23T14:42:00Z,23.97,78.00
2026-03-23T14:43:00Z,23.41,78.00
2026-03-23T14:44:00Z,24.00,79.00
2026-03-23T14:45:00Z,24.00,78.90
2026-03-23T14:46:00Z,24.00,79.00
2026-03-23T14:47:00Z,24.82,79.00
2026-03-23T14:48:00Z,24.82,79.00
2026-03-23T14:49:00Z,24.00,78.96
2026-03-23T14:50:00Z,24.00,78.87
2026-03-23T14:51:00Z,24.00,79.00
2026-03-23T14:52:00Z,24.00,78.99
2026-03-23T14:53:00Z,24.00,78.88
2026-03-23T14:54:00Z,23.54,79.00
2026-03-23T14:55:00Z,24.00,79.00
2026-03-23T14:56:00Z,24.00,79.00
2026-03-23T14:57:00Z,24.00,79.00
2026-03-23T14:58:00Z,24.00,79.00
2026-03-23T14:59:00Z,24.00,79.00
2026-03-23T15:00:00Z,24.00,79.00
2026-03-23T15:01:00Z,24.00,79.00
2026-03-23T15:02:00Z,23.00,79.00
2026-03-23T15:03:00Z,23.00,79.00
2026-03-23T15:04:00Z,23.00,79.00
2026-03-23T15:05:00Z,23.99,77.85
2026-03-23T15:06:00Z,24.25,77.47
2026-03-23T15:07:00Z,23.00,77.47
2026-03-23T15:08:00Z,23.00,78.00
2026-03-23T15:09:00Z,24.00,78.00
2026-03-23T15:10:00Z,24.00,78.00
2026-03-23T15:11:00Z,23.64,78.00
2026-03-23T15:12:00Z,22.96,78.70
2026-03-23T15:13:00Z,23.85,78.68
2026-03-23T15:14:00Z,21.00,80.00
2026-03-23T15:15:00Z,19.64,80.84
2026-03-23T15:16:00Z,23.13,77.11
2026-03-23T15:17:00Z,24.81,76.78
2026-03-23T15:18:00Z,23.65,78.74
2026-03-23T15:19:00Z,22.00,78.98
2026-03-23T15:20:00Z,22.00,80.00
2026-03-23T15:21:00Z,21.41,81.68
2026-03-23T15:22:00Z,22.41,80.61
2026-03-23T15:23:00Z,23.78,77.32
2026-03-23T15:24:00Z,22.05,78.95
2026-03-23T15:25:00Z,22.00,79.40
2026-03-23T15:26:00Z,20.18,79.84
2026-03-23T15:27:00Z,21.00,79.84
2026-03-23T15:28:00Z,18.51,80.14
2026-03-23T15:29:00Z,15.18,84.70
2026-03-23T15:30:00Z,20.60,81.97
2026-03-23T15:31:00Z,22.50,78.00
2026-03-23T15:32:00Z,21.55,79.97
2026-03-23T15:33:00Z,22.53,79.93
2026-03-23T15:34:00Z,20.96,79.77
2026-03-23T15:35:00Z,21.00,80.00
2026-03-23T15:36:00Z,19.88,81.12
2026-03-23T15:37:00Z,19.61,80.10
2026-03-23T15:38:00Z,15.09,86.58
2026-03-23T15:39:00Z,20.33,80.96
2026-03-23T15:40:00Z,20.44,81.10
2026-03-23T15:41:00Z,17.75,82.99
2026-03-23T15:42:00Z,17.99,83.53
2026-03-23T15:43:00Z,15.64,85.14
2026-03-23T15:44:00Z,16.24,81.25
2026-03-23T15:45:00Z,14.90,85.96
2026-03-23T15:46:00Z,11.80,92.06
2026-03-23T15:47:00Z,7.00,92.28
2026-03-23T15:48:00Z,7.68,92.47
2026-03-23T15:49:00Z,6.89,93.90
2026-03-23T15:50:00Z,5.67,94.89
2026-03-23T15:51:00Z,6.74,94.00
2026-03-23T15:52:00Z,6.47,94.00
2026-03-23T15:53:00Z,7.56,93.13
2026-03-23T15:54:00Z,6.98,94.00
2026-03-23T15:55:00Z,6.68,93.40
2026-03-23T15:56:00Z,8.64,91.63
2026-03-23T15:57:00Z,15.80,85.09
2026-03-23T15:58:00Z,16.94,84.23
2026-03-23T15:59:00Z,18.11,82.56
2026-03-23T16:00:00Z,16.44,84.58
2026-03-23T16:01:00Z,16.26,82.76
2026-03-23T16:02:00Z,18.52,80.99
2026-03-23T16:03:00Z,18.67,82.01
2026-03-23T16:04:00Z,18.31,82.22
2026-03-23T16:05:00Z,17.71,83.00
2026-03-23T16:06:00Z,18.36,82.70
2026-03-23T16:07:00Z,21.55,80.00
2026-03-23T16:08:00Z,21.97,76.78
2026-03-23T16:09:00Z,20.31,80.37
2026-03-23T16:10:00Z,19.82,81.00
2026-03-23T16:11:00Z,21.77,80.08
2026-03-23T16:12:00Z,20.57,80.85
2026-03-23T16:13:00Z,16.73,83.00
2026-03-23T16:14:00Z,16.43,87.62
2026-03-23T16:15:00Z,8.40,92.20
2026-03-23T16:16:00Z,6.51,92.74
2026-03-23T16:17:00Z,6.59,93.92
2026-03-23T16:18:00Z,6.93,94.11
2026-03-23T16:19:00Z,6.39,94.58
2026-03-23T16:20:00Z,7.03,94.33
2026-03-23T16:21:00Z,7.93,92.86
2026-03-23T16:22:00Z,7.18,93.06
2026-03-23T16:23:00Z,6.27,93.97
2026-03-23T16:24:00Z,6.52,93.81
2026-03-23T16:25:00Z,8.17,93.00
2026-03-23T16:26:00Z,9.28,91.08
2026-03-23T16:27:00Z,8.03,91.89
2026-03-23T16:28:00Z,9.49,94.06
2026-03-23T16:29:00Z,4.04,96.42
2026-03-23T16:30:00Z,3.16,97.48
2026-03-23T16:31:00Z,2.23,98.90
2026-03-23T16:32:00Z,1.00,99.00
2026-03-23T16:33:00Z,1.00,99.00
2026-03-23T16:34:00Z,1.00,99.00
2026-03-23T16:35:00Z,1.00,99.00
2026-03-23T16:36:00Z,1.00,99.00
2026-03-23T16:37:00Z,1.00,99.00
2026-03-23T16:39:00Z,1.00,99.00
2026-03-23T16:40:00Z,1.00,99.00
2026-03-23T16:41:00Z,1.00,99.00
2026-03-23T16:42:00Z,1.00,99.00
