# event_ticker=KXATPMATCH-26JUN08HUMYME
# final_score=6-4 6-3
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Elias Ymer
# kalshi_date=2026-06-08
timestamp,Ugo Humbert,Elias Ymer
2026-06-08T12:13:00Z,82.00,19.00
2026-06-08T12:14:00Z,82.33,19.00
2026-06-08T12:15:00Z,82.00,19.00
2026-06-08T12:30:00Z,82.00,19.00
2026-06-08T12:34:00Z,82.00,19.00
2026-06-08T12:42:00Z,82.00,19.00
2026-06-08T12:43:00Z,82.29,19.00
2026-06-08T12:47:00Z,82.00,19.00
2026-06-08T12:50:00Z,82.00,19.00
2026-06-08T12:51:00Z,82.00,19.00
2026-06-08T12:53:00Z,82.00,19.00
2026-06-08T12:54:00Z,82.00,19.00
2026-06-08T13:01:00Z,82.00,19.00
2026-06-08T13:04:00Z,82.00,19.00
2026-06-08T13:07:00Z,83.00,19.00
2026-06-08T13:16:00Z,83.00,19.00
2026-06-08T13:18:00Z,82.00,19.00
2026-06-08T13:19:00Z,82.00,19.00
2026-06-08T13:20:00Z,82.00,19.00
2026-06-08T13:21:00Z,82.00,19.00
2026-06-08T13:26:00Z,83.00,19.00
2026-06-08T13:27:00Z,83.00,19.00
2026-06-08T13:28:00Z,83.00,19.00
2026-06-08T13:33:00Z,83.00,19.00
2026-06-08T13:34:00Z,83.00,19.00
2026-06-08T13:36:00Z,83.00,19.00
2026-06-08T13:39:00Z,83.00,19.00
2026-06-08T13:42:00Z,83.00,19.00
2026-06-08T13:43:00Z,83.00,19.00
2026-06-08T13:46:00Z,83.00,19.00
2026-06-08T13:47:00Z,83.00,19.00
2026-06-08T13:48:00Z,83.00,19.00
2026-06-08T13:50:00Z,83.00,19.00
2026-06-08T13:52:00Z,83.00,19.00
2026-06-08T13:53:00Z,83.00,19.00
2026-06-08T13:55:00Z,83.00,19.00
2026-06-08T13:58:00Z,83.00,19.00
2026-06-08T13:59:00Z,83.00,19.00
2026-06-08T14:00:00Z,83.00,19.00
2026-06-08T14:01:00Z,83.00,19.00
2026-06-08T14:04:00Z,83.00,19.00
2026-06-08T14:05:00Z,84.00,19.00
2026-06-08T14:06:00Z,84.00,19.00
2026-06-08T14:07:00Z,84.00,19.00
2026-06-08T14:08:00Z,84.00,19.00
2026-06-08T14:09:00Z,83.00,19.00
2026-06-08T14:10:00Z,83.00,19.00
2026-06-08T14:11:00Z,84.00,19.00
2026-06-08T14:12:00Z,84.00,19.00
2026-06-08T14:13:00Z,84.00,19.00
2026-06-08T14:14:00Z,84.00,19.00
2026-06-08T14:16:00Z,84.00,18.05
2026-06-08T14:17:00Z,84.00,18.05
2026-06-08T14:18:00Z,84.00,18.05
2026-06-08T14:19:00Z,84.00,19.00
2026-06-08T14:20:00Z,84.00,19.00
2026-06-08T14:22:00Z,84.00,19.00
2026-06-08T14:23:00Z,84.00,19.00
2026-06-08T14:24:00Z,84.00,19.00
2026-06-08T14:26:00Z,84.00,19.00
2026-06-08T14:27:00Z,83.00,19.00
2026-06-08T14:28:00Z,83.00,19.00
2026-06-08T14:29:00Z,83.00,19.00
2026-06-08T14:30:00Z,82.04,19.00
2026-06-08T14:32:00Z,82.04,19.00
2026-06-08T14:33:00Z,82.04,19.00
2026-06-08T14:34:00Z,82.04,19.00
2026-06-08T14:35:00Z,82.04,19.00
2026-06-08T14:36:00Z,83.00,19.00
2026-06-08T14:37:00Z,83.00,19.00
2026-06-08T14:40:00Z,83.00,19.00
2026-06-08T14:41:00Z,83.00,19.00
2026-06-08T14:42:00Z,83.00,19.00
2026-06-08T14:43:00Z,83.00,18.00
2026-06-08T14:44:00Z,83.00,18.00
2026-06-08T14:49:00Z,83.00,18.00
2026-06-08T14:51:00Z,82.70,19.00
2026-06-08T14:52:00Z,83.00,19.00
2026-06-08T14:53:00Z,83.00,19.00
2026-06-08T14:54:00Z,83.00,19.00
2026-06-08T14:57:00Z,83.00,19.00
2026-06-08T14:58:00Z,83.00,19.00
2026-06-08T14:59:00Z,83.00,19.00
2026-06-08T15:00:00Z,83.00,19.00
2026-06-08T15:01:00Z,83.00,18.00
2026-06-08T15:02:00Z,83.00,18.00
2026-06-08T15:03:00Z,82.00,19.00
2026-06-08T15:04:00Z,82.00,19.00
2026-06-08T15:05:00Z,83.00,19.00
2026-06-08T15:06:00Z,83.00,19.00
2026-06-08T15:07:00Z,83.00,19.00
2026-06-08T15:08:00Z,83.00,19.00
2026-06-08T15:09:00Z,83.00,19.00
2026-06-08T15:10:00Z,83.00,19.00
2026-06-08T15:12:00Z,83.00,19.00
2026-06-08T15:13:00Z,83.00,19.00
2026-06-08T15:14:00Z,82.97,19.00
2026-06-08T15:15:00Z,83.00,19.00
2026-06-08T15:16:00Z,83.00,19.00
2026-06-08T15:17:00Z,83.00,18.19
2026-06-08T15:19:00Z,83.00,18.19
2026-06-08T15:20:00Z,83.00,18.19
2026-06-08T15:21:00Z,83.00,18.19
2026-06-08T15:22:00Z,83.00,19.00
2026-06-08T15:29:00Z,83.00,19.00
2026-06-08T15:30:00Z,83.00,19.00
2026-06-08T15:31:00Z,83.00,19.00
2026-06-08T15:32:00Z,83.00,19.00
2026-06-08T15:33:00Z,83.00,18.00
2026-06-08T15:34:00Z,83.00,19.00
2026-06-08T15:35:00Z,83.00,19.00
2026-06-08T15:36:00Z,83.00,19.00
2026-06-08T15:38:00Z,83.00,19.00
2026-06-08T15:39:00Z,83.00,19.00
2026-06-08T15:40:00Z,83.00,19.00
2026-06-08T15:41:00Z,83.00,18.91
2026-06-08T15:42:00Z,83.00,18.91
2026-06-08T15:44:00Z,83.00,19.00
2026-06-08T15:45:00Z,83.00,19.00
2026-06-08T15:46:00Z,83.00,19.00
2026-06-08T15:47:00Z,83.00,17.00
2026-06-08T15:48:00Z,83.00,18.00
2026-06-08T15:49:00Z,83.00,18.00
2026-06-08T15:51:00Z,83.84,17.00
2026-06-08T15:52:00Z,83.84,17.00
2026-06-08T15:53:00Z,83.56,16.94
2026-06-08T15:54:00Z,83.86,17.00
2026-06-08T15:55:00Z,83.86,17.00
2026-06-08T15:56:00Z,83.86,17.00
2026-06-08T15:57:00Z,83.86,17.00
2026-06-08T15:58:00Z,84.00,17.00
2026-06-08T15:59:00Z,84.00,17.00
2026-06-08T16:00:00Z,84.00,17.00
2026-06-08T16:01:00Z,83.86,17.00
2026-06-08T16:02:00Z,83.00,17.21
2026-06-08T16:03:00Z,82.80,19.00
2026-06-08T16:04:00Z,83.00,19.00
2026-06-08T16:05:00Z,83.00,19.00
2026-06-08T16:06:00Z,83.00,18.55
2026-06-08T16:07:00Z,84.98,16.19
2026-06-08T16:08:00Z,85.00,16.92
2026-06-08T16:09:00Z,85.00,16.01
2026-06-08T16:10:00Z,84.26,16.58
2026-06-08T16:11:00Z,83.63,17.51
2026-06-08T16:12:00Z,83.87,17.94
2026-06-08T16:13:00Z,84.44,16.73
2026-06-08T16:14:00Z,84.99,15.97
2026-06-08T16:15:00Z,85.00,16.00
2026-06-08T16:16:00Z,83.82,16.63
2026-06-08T16:17:00Z,85.31,16.55
2026-06-08T16:18:00Z,84.18,16.21
2026-06-08T16:19:00Z,83.27,16.93
2026-06-08T16:20:00Z,82.07,19.31
2026-06-08T16:21:00Z,82.58,17.90
2026-06-08T16:22:00Z,85.00,15.99
2026-06-08T16:23:00Z,84.25,16.00
2026-06-08T16:24:00Z,84.90,16.84
2026-06-08T16:25:00Z,85.17,16.91
2026-06-08T16:26:00Z,82.00,19.00
2026-06-08T16:27:00Z,83.01,17.59
2026-06-08T16:28:00Z,84.00,17.00
2026-06-08T16:29:00Z,83.91,16.96
2026-06-08T16:30:00Z,84.00,16.54
2026-06-08T16:31:00Z,84.20,16.95
2026-06-08T16:32:00Z,81.99,19.34
2026-06-08T16:33:00Z,82.04,19.51
2026-06-08T16:34:00Z,82.05,18.70
2026-06-08T16:35:00Z,80.48,20.03
2026-06-08T16:36:00Z,82.06,19.05
2026-06-08T16:37:00Z,83.00,18.97
2026-06-08T16:38:00Z,84.05,17.65
2026-06-08T16:39:00Z,82.49,18.58
2026-06-08T16:40:00Z,88.97,10.69
2026-06-08T16:41:00Z,90.94,8.72
2026-06-08T16:42:00Z,90.76,9.28
2026-06-08T16:43:00Z,90.91,8.98
2026-06-08T16:44:00Z,92.00,8.66
2026-06-08T16:45:00Z,91.80,8.17
2026-06-08T16:46:00Z,92.94,6.64
2026-06-08T16:47:00Z,95.89,4.37
2026-06-08T16:48:00Z,97.99,1.98
2026-06-08T16:49:00Z,98.82,2.31
2026-06-08T16:50:00Z,98.72,1.51
2026-06-08T16:51:00Z,98.00,1.40
2026-06-08T16:52:00Z,98.88,2.00
2026-06-08T16:53:00Z,98.69,2.00
2026-06-08T16:54:00Z,98.18,1.96
2026-06-08T16:55:00Z,99.00,1.98
2026-06-08T16:56:00Z,99.00,1.04
2026-06-08T16:57:00Z,99.00,1.19
2026-06-08T16:58:00Z,99.00,1.00
2026-06-08T16:59:00Z,99.00,1.00
2026-06-08T17:00:00Z,99.00,1.00
2026-06-08T17:01:00Z,99.00,1.00
2026-06-08T17:02:00Z,99.00,1.00
2026-06-08T17:03:00Z,99.00,1.00
2026-06-08T17:04:00Z,99.00,1.00
2026-06-08T17:05:00Z,99.00,1.00
2026-06-08T17:06:00Z,99.00,1.00
2026-06-08T17:07:00Z,99.00,1.00
2026-06-08T17:08:00Z,99.00,1.00
2026-06-08T17:09:00Z,99.00,1.00
2026-06-08T17:10:00Z,99.00,1.00
2026-06-08T17:12:00Z,99.00,1.00
