# event_ticker=KXATPMATCH-26APR22JODDEJ
# final_score=2-6 7-5 6-4
# score_resolution=6-2 5-7 4-6
# match_winner=Rafael Jodar
# fav_player=Jesper De Jong
# dog_player=Rafael Jodar
# kalshi_date=2026-04-22
timestamp,Rafael Jodar,Jesper De Jong
2026-04-22T05:57:00Z,83.00,
2026-04-22T06:01:00Z,83.00,18.00
2026-04-22T06:03:00Z,83.00,18.00
2026-04-22T06:04:00Z,83.00,18.00
2026-04-22T06:08:00Z,83.00,18.00
2026-04-22T06:19:00Z,83.00,18.00
2026-04-22T06:22:00Z,83.00,18.00
2026-04-22T06:26:00Z,83.00,18.00
2026-04-22T06:34:00Z,83.00,18.00
2026-04-22T06:42:00Z,83.00,18.00
2026-04-22T06:43:00Z,83.00,18.00
2026-04-22T06:49:00Z,83.00,18.00
2026-04-22T06:51:00Z,83.00,18.00
2026-04-22T06:56:00Z,83.00,17.00
2026-04-22T06:57:00Z,83.00,17.00
2026-04-22T07:01:00Z,83.00,17.00
2026-04-22T07:15:00Z,83.00,17.00
2026-04-22T07:23:00Z,83.00,18.00
2026-04-22T07:29:00Z,83.00,18.00
2026-04-22T07:38:00Z,83.00,18.00
2026-04-22T07:42:00Z,83.00,18.00
2026-04-22T07:43:00Z,83.00,18.00
2026-04-22T07:57:00Z,83.00,18.00
2026-04-22T07:59:00Z,83.00,18.00
2026-04-22T08:03:00Z,83.00,18.00
2026-04-22T08:15:00Z,83.00,18.00
2026-04-22T08:16:00Z,83.00,18.00
2026-04-22T08:18:00Z,83.00,18.00
2026-04-22T08:24:00Z,83.64,18.00
2026-04-22T08:27:00Z,84.00,18.00
2026-04-22T08:35:00Z,84.00,18.00
2026-04-22T08:46:00Z,84.00,18.00
2026-04-22T09:00:00Z,84.00,18.00
2026-04-22T09:12:00Z,84.00,18.00
2026-04-22T09:24:00Z,84.00,18.00
2026-04-22T09:41:00Z,84.00,18.00
2026-04-22T10:02:00Z,84.00,18.00
2026-04-22T10:06:00Z,84.00,18.00
2026-04-22T10:25:00Z,84.00,18.00
2026-04-22T10:48:00Z,84.00,18.00
2026-04-22T10:55:00Z,84.00,18.00
2026-04-22T11:00:00Z,84.00,18.00
2026-04-22T11:17:00Z,84.00,18.00
2026-04-22T11:20:00Z,84.00,18.00
2026-04-22T11:29:00Z,84.00,17.00
2026-04-22T11:34:00Z,84.00,17.00
2026-04-22T11:38:00Z,84.00,17.00
2026-04-22T11:40:00Z,84.00,17.00
2026-04-22T11:52:00Z,84.00,17.00
2026-04-22T11:54:00Z,84.00,17.00
2026-04-22T11:55:00Z,84.00,17.00
2026-04-22T12:05:00Z,84.00,17.00
2026-04-22T12:10:00Z,84.00,17.00
2026-04-22T12:11:00Z,84.00,17.00
2026-04-22T12:29:00Z,84.00,17.00
2026-04-22T12:35:00Z,84.00,17.00
2026-04-22T12:40:00Z,84.00,17.00
2026-04-22T12:41:00Z,84.00,17.00
2026-04-22T12:44:00Z,84.00,17.00
2026-04-22T12:46:00Z,84.00,17.00
2026-04-22T12:58:00Z,84.00,17.00
2026-04-22T13:02:00Z,84.00,17.00
2026-04-22T13:04:00Z,84.00,17.00
2026-04-22T13:05:00Z,84.00,17.00
2026-04-22T13:08:00Z,84.00,17.00
2026-04-22T13:17:00Z,84.00,17.00
2026-04-22T13:22:00Z,84.00,17.00
2026-04-22T13:24:00Z,84.00,17.00
2026-04-22T13:25:00Z,84.00,17.00
2026-04-22T13:26:00Z,84.00,17.00
2026-04-22T13:27:00Z,84.00,17.00
2026-04-22T13:28:00Z,84.00,17.00
2026-04-22T13:33:00Z,84.00,17.00
2026-04-22T13:39:00Z,85.00,17.00
2026-04-22T13:41:00Z,85.00,17.00
2026-04-22T13:43:00Z,85.00,17.00
2026-04-22T13:48:00Z,85.00,17.00
2026-04-22T13:51:00Z,85.00,17.00
2026-04-22T13:52:00Z,85.00,15.44
2026-04-22T13:54:00Z,86.00,15.44
2026-04-22T13:56:00Z,86.00,15.44
2026-04-22T14:01:00Z,86.00,16.00
2026-04-22T14:04:00Z,86.00,16.00
2026-04-22T14:07:00Z,86.00,15.00
2026-04-22T14:08:00Z,86.00,14.00
2026-04-22T14:11:00Z,86.00,14.00
2026-04-22T14:15:00Z,85.00,14.00
2026-04-22T14:16:00Z,85.00,15.00
2026-04-22T14:17:00Z,85.00,14.99
2026-04-22T14:18:00Z,85.00,16.00
2026-04-22T14:24:00Z,85.00,16.00
2026-04-22T14:25:00Z,85.00,16.00
2026-04-22T14:29:00Z,85.00,16.00
2026-04-22T14:30:00Z,85.00,16.00
2026-04-22T14:33:00Z,85.00,16.00
2026-04-22T14:35:00Z,85.00,16.00
2026-04-22T14:36:00Z,85.00,16.00
2026-04-22T14:37:00Z,85.00,16.00
2026-04-22T14:42:00Z,85.00,16.00
2026-04-22T14:43:00Z,85.00,16.00
2026-04-22T14:44:00Z,85.00,16.00
2026-04-22T14:47:00Z,85.00,16.00
2026-04-22T14:48:00Z,84.00,16.00
2026-04-22T14:49:00Z,85.00,15.00
2026-04-22T14:50:00Z,85.00,15.00
2026-04-22T14:51:00Z,85.00,15.00
2026-04-22T14:52:00Z,85.00,16.00
2026-04-22T14:56:00Z,85.00,16.00
2026-04-22T14:58:00Z,85.00,16.00
2026-04-22T15:03:00Z,85.00,16.00
2026-04-22T15:06:00Z,84.04,16.00
2026-04-22T15:07:00Z,85.00,16.00
2026-04-22T15:08:00Z,84.05,16.00
2026-04-22T15:09:00Z,84.05,16.00
2026-04-22T15:11:00Z,85.00,16.00
2026-04-22T15:12:00Z,85.00,16.00
2026-04-22T15:15:00Z,85.00,16.00
2026-04-22T15:16:00Z,85.00,16.00
2026-04-22T15:17:00Z,85.00,16.00
2026-04-22T15:19:00Z,85.00,16.00
2026-04-22T15:21:00Z,85.00,16.00
2026-04-22T15:22:00Z,85.00,16.00
2026-04-22T15:23:00Z,85.00,16.00
2026-04-22T15:24:00Z,85.00,16.00
2026-04-22T15:25:00Z,85.00,16.00
2026-04-22T15:29:00Z,85.00,16.00
2026-04-22T15:30:00Z,85.00,16.00
2026-04-22T15:31:00Z,85.00,16.00
2026-04-22T15:32:00Z,85.00,16.00
2026-04-22T15:33:00Z,85.00,16.00
2026-04-22T15:35:00Z,85.00,16.00
2026-04-22T15:39:00Z,85.00,16.00
2026-04-22T15:40:00Z,85.00,16.00
2026-04-22T15:41:00Z,85.00,16.00
2026-04-22T15:43:00Z,83.00,16.00
2026-04-22T15:47:00Z,85.00,16.00
2026-04-22T15:49:00Z,85.00,16.00
2026-04-22T15:52:00Z,85.00,16.00
2026-04-22T15:53:00Z,85.00,16.00
2026-04-22T15:54:00Z,85.00,16.00
2026-04-22T15:56:00Z,85.00,16.00
2026-04-22T16:00:00Z,85.00,16.00
2026-04-22T16:04:00Z,85.00,16.00
2026-04-22T16:06:00Z,85.00,16.00
2026-04-22T16:08:00Z,85.00,16.00
2026-04-22T16:10:00Z,85.00,16.00
2026-04-22T16:11:00Z,84.00,16.00
2026-04-22T16:12:00Z,84.00,16.00
2026-04-22T16:14:00Z,84.00,16.00
2026-04-22T16:16:00Z,84.00,16.00
