# event_ticker=KXATPMATCH-26MAY06MARKOP
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Vit Kopriva
# fav_player=Fabian Marozsan
# dog_player=Vit Kopriva
# kalshi_date=2026-05-06
timestamp,Fabian Marozsan,Vit Kopriva
2026-05-06T02:50:00Z,59.00,42.00
2026-05-06T02:51:00Z,59.00,42.00
2026-05-06T02:53:00Z,59.00,42.00
2026-05-06T03:03:00Z,60.00,42.00
2026-05-06T03:04:00Z,60.00,42.00
2026-05-06T03:05:00Z,60.00,42.00
2026-05-06T03:08:00Z,60.00,42.00
2026-05-06T03:11:00Z,60.00,42.00
2026-05-06T03:17:00Z,60.00,42.00
2026-05-06T03:18:00Z,60.00,42.00
2026-05-06T03:21:00Z,60.00,42.00
2026-05-06T03:22:00Z,60.00,42.00
2026-05-06T03:24:00Z,60.00,42.00
2026-05-06T03:25:00Z,60.00,42.00
2026-05-06T03:26:00Z,60.00,42.00
2026-05-06T03:29:00Z,60.00,42.00
2026-05-06T03:35:00Z,60.00,42.00
2026-05-06T03:36:00Z,60.00,42.00
2026-05-06T03:37:00Z,60.00,42.00
2026-05-06T03:38:00Z,60.00,42.00
2026-05-06T03:39:00Z,60.00,42.00
2026-05-06T03:40:00Z,60.00,42.00
2026-05-06T03:42:00Z,60.00,42.00
2026-05-06T03:44:00Z,60.00,42.00
2026-05-06T03:47:00Z,60.00,42.00
2026-05-06T03:51:00Z,60.00,42.00
2026-05-06T03:55:00Z,60.00,42.00
2026-05-06T04:01:00Z,60.00,42.00
2026-05-06T04:04:00Z,60.00,42.00
2026-05-06T04:06:00Z,60.00,42.00
2026-05-06T04:08:00Z,60.00,42.00
2026-05-06T04:09:00Z,60.00,42.00
2026-05-06T04:10:00Z,60.00,42.00
2026-05-06T04:11:00Z,60.00,42.00
2026-05-06T04:13:00Z,60.00,42.00
2026-05-06T04:14:00Z,60.00,41.76
2026-05-06T04:15:00Z,60.00,41.76
2026-05-06T04:16:00Z,60.00,42.00
2026-05-06T04:19:00Z,60.00,42.00
2026-05-06T04:23:00Z,60.00,42.00
2026-05-06T04:24:00Z,60.00,42.00
2026-05-06T04:25:00Z,60.00,42.00
2026-05-06T04:26:00Z,60.00,42.00
2026-05-06T04:28:00Z,59.97,42.00
2026-05-06T04:29:00Z,60.00,42.00
2026-05-06T04:30:00Z,60.00,42.00
2026-05-06T04:31:00Z,60.00,42.00
2026-05-06T04:32:00Z,60.00,42.00
2026-05-06T04:34:00Z,60.00,42.00
2026-05-06T04:36:00Z,60.00,42.00
2026-05-06T04:37:00Z,60.00,42.00
2026-05-06T04:39:00Z,60.00,42.00
2026-05-06T04:40:00Z,60.00,42.00
2026-05-06T04:42:00Z,60.00,42.00
2026-05-06T04:43:00Z,60.00,42.00
2026-05-06T04:44:00Z,60.00,42.00
2026-05-06T04:47:00Z,60.00,42.00
2026-05-06T04:49:00Z,60.00,42.00
2026-05-06T04:50:00Z,60.00,42.00
2026-05-06T04:51:00Z,60.00,42.00
2026-05-06T04:52:00Z,60.00,42.00
2026-05-06T04:53:00Z,59.03,42.00
2026-05-06T04:56:00Z,59.03,42.00
2026-05-06T04:57:00Z,60.00,42.00
2026-05-06T04:59:00Z,60.00,42.00
2026-05-06T05:02:00Z,60.00,42.00
2026-05-06T05:04:00Z,60.00,42.00
2026-05-06T05:05:00Z,60.00,42.00
2026-05-06T05:06:00Z,60.00,42.00
2026-05-06T05:08:00Z,60.00,42.00
2026-05-06T05:09:00Z,60.00,42.00
2026-05-06T05:10:00Z,60.00,42.00
2026-05-06T05:12:00Z,60.00,42.00
2026-05-06T05:14:00Z,60.00,42.00
2026-05-06T05:19:00Z,60.00,42.00
2026-05-06T05:20:00Z,60.00,42.00
2026-05-06T05:21:00Z,60.00,42.00
2026-05-06T05:28:00Z,60.00,42.00
2026-05-06T05:29:00Z,60.00,42.00
2026-05-06T05:30:00Z,60.00,42.00
2026-05-06T05:31:00Z,60.00,42.00
2026-05-06T05:35:00Z,60.00,42.00
2026-05-06T05:36:00Z,60.00,42.00
2026-05-06T05:37:00Z,60.00,42.00
2026-05-06T05:39:00Z,60.00,42.00
2026-05-06T05:40:00Z,60.00,42.00
2026-05-06T05:43:00Z,60.00,42.00
2026-05-06T05:44:00Z,60.00,42.00
2026-05-06T05:45:00Z,60.00,42.00
2026-05-06T05:46:00Z,60.00,42.00
2026-05-06T05:52:00Z,60.00,42.00
2026-05-06T05:54:00Z,60.00,42.00
2026-05-06T05:58:00Z,60.00,42.00
2026-05-06T05:59:00Z,59.99,42.00
2026-05-06T06:02:00Z,59.99,42.00
2026-05-06T06:03:00Z,60.00,42.00
2026-05-06T06:08:00Z,60.00,42.00
2026-05-06T06:09:00Z,60.00,42.00
2026-05-06T06:11:00Z,60.00,42.00
2026-05-06T06:12:00Z,60.00,42.00
2026-05-06T06:14:00Z,60.00,42.00
2026-05-06T06:15:00Z,60.00,42.00
2026-05-06T06:16:00Z,59.00,42.00
2026-05-06T06:17:00Z,60.00,42.00
2026-05-06T06:19:00Z,60.00,42.00
2026-05-06T06:20:00Z,60.00,42.00
2026-05-06T06:21:00Z,60.00,42.00
2026-05-06T06:24:00Z,60.00,42.00
2026-05-06T06:26:00Z,60.00,42.00
2026-05-06T06:27:00Z,60.00,42.00
2026-05-06T06:29:00Z,60.00,42.00
2026-05-06T06:30:00Z,60.00,42.00
2026-05-06T06:32:00Z,60.00,42.00
2026-05-06T06:33:00Z,60.00,42.00
2026-05-06T06:36:00Z,60.00,42.00
2026-05-06T06:37:00Z,60.00,42.00
2026-05-06T06:40:00Z,60.00,42.00
2026-05-06T06:42:00Z,60.00,42.00
2026-05-06T06:44:00Z,60.00,42.00
2026-05-06T06:47:00Z,60.00,42.00
2026-05-06T06:52:00Z,60.00,42.00
2026-05-06T06:53:00Z,60.00,42.00
2026-05-06T06:55:00Z,60.00,42.00
2026-05-06T06:56:00Z,60.00,42.00
2026-05-06T06:58:00Z,60.00,42.00
2026-05-06T07:01:00Z,60.00,42.00
2026-05-06T07:02:00Z,60.00,42.00
2026-05-06T07:06:00Z,60.00,42.00
2026-05-06T07:08:00Z,60.00,42.00
2026-05-06T07:12:00Z,60.00,42.00
2026-05-06T07:14:00Z,60.00,41.00
2026-05-06T07:15:00Z,60.00,42.00
2026-05-06T07:18:00Z,60.00,42.00
2026-05-06T07:19:00Z,59.00,42.00
2026-05-06T07:21:00Z,59.00,42.00
2026-05-06T07:22:00Z,59.00,42.00
2026-05-06T07:23:00Z,59.00,42.00
2026-05-06T07:24:00Z,59.00,42.00
2026-05-06T07:36:00Z,60.00,42.00
2026-05-06T07:43:00Z,60.00,42.00
2026-05-06T07:47:00Z,60.00,42.00
2026-05-06T07:50:00Z,60.00,42.00
2026-05-06T07:53:00Z,60.00,42.00
2026-05-06T07:54:00Z,60.00,42.00
2026-05-06T07:58:00Z,60.00,42.00
2026-05-06T07:59:00Z,60.00,42.00
2026-05-06T08:05:00Z,60.00,42.00
2026-05-06T08:06:00Z,60.00,42.00
2026-05-06T08:08:00Z,60.00,42.00
2026-05-06T08:12:00Z,60.00,42.00
2026-05-06T08:14:00Z,60.00,42.00
2026-05-06T08:15:00Z,60.00,42.00
2026-05-06T08:17:00Z,60.00,42.00
2026-05-06T08:20:00Z,60.00,42.00
2026-05-06T08:21:00Z,60.00,42.00
2026-05-06T08:24:00Z,60.00,42.00
2026-05-06T08:25:00Z,60.00,42.00
2026-05-06T08:27:00Z,60.00,42.00
2026-05-06T08:28:00Z,60.00,42.00
2026-05-06T08:30:00Z,60.00,42.00
2026-05-06T08:31:00Z,60.00,42.00
2026-05-06T08:32:00Z,60.00,42.00
2026-05-06T08:35:00Z,60.00,42.00
2026-05-06T08:42:00Z,58.22,42.00
2026-05-06T08:43:00Z,59.00,42.00
2026-05-06T08:46:00Z,59.00,42.00
2026-05-06T08:47:00Z,59.00,42.00
2026-05-06T08:48:00Z,59.00,42.00
2026-05-06T08:49:00Z,59.00,42.00
2026-05-06T08:50:00Z,59.00,42.00
2026-05-06T08:53:00Z,59.00,42.00
2026-05-06T08:55:00Z,59.00,42.00
2026-05-06T08:56:00Z,59.00,42.00
2026-05-06T08:57:00Z,59.00,42.00
2026-05-06T08:59:00Z,59.00,42.00
2026-05-06T09:00:00Z,59.00,42.00
2026-05-06T09:01:00Z,60.00,42.00
2026-05-06T09:02:00Z,60.00,42.00
2026-05-06T09:03:00Z,60.00,42.00
2026-05-06T09:04:00Z,60.00,42.00
2026-05-06T09:05:00Z,60.00,42.00
2026-05-06T09:06:00Z,60.00,42.00
2026-05-06T09:08:00Z,59.80,41.21
2026-05-06T09:09:00Z,59.80,36.00
2026-05-06T09:10:00Z,64.00,36.00
2026-05-06T09:11:00Z,61.24,39.00
2026-05-06T09:12:00Z,58.85,42.31
2026-05-06T09:13:00Z,59.83,42.95
2026-05-06T09:14:00Z,55.00,45.00
2026-05-06T09:15:00Z,54.38,49.80
2026-05-06T09:16:00Z,53.96,42.16
2026-05-06T09:17:00Z,58.51,43.76
2026-05-06T09:18:00Z,57.00,44.56
2026-05-06T09:19:00Z,57.54,46.59
2026-05-06T09:20:00Z,57.57,45.52
2026-05-06T09:21:00Z,61.99,40.09
2026-05-06T09:22:00Z,61.00,40.00
2026-05-06T09:23:00Z,60.00,42.00
2026-05-06T09:24:00Z,56.20,44.20
2026-05-06T09:25:00Z,57.00,45.00
2026-05-06T09:26:00Z,58.98,44.00
2026-05-06T09:27:00Z,48.78,53.43
2026-05-06T09:28:00Z,35.48,55.98
2026-05-06T09:29:00Z,36.00,63.00
2026-05-06T09:30:00Z,36.00,64.92
2026-05-06T09:31:00Z,32.43,67.86
2026-05-06T09:32:00Z,30.99,70.00
2026-05-06T09:33:00Z,31.00,69.57
2026-05-06T09:34:00Z,31.00,68.02
2026-05-06T09:35:00Z,32.00,68.00
2026-05-06T09:36:00Z,32.55,69.48
2026-05-06T09:37:00Z,30.17,70.05
2026-05-06T09:38:00Z,30.17,69.61
2026-05-06T09:39:00Z,28.05,71.99
2026-05-06T09:40:00Z,27.39,73.42
2026-05-06T09:41:00Z,25.30,75.35
2026-05-06T09:42:00Z,23.31,77.67
2026-05-06T09:43:00Z,22.57,78.00
2026-05-06T09:44:00Z,23.00,77.07
2026-05-06T09:45:00Z,23.17,77.77
2026-05-06T09:46:00Z,26.21,75.38
2026-05-06T09:47:00Z,29.74,69.09
2026-05-06T09:48:00Z,30.85,74.00
2026-05-06T09:49:00Z,24.45,74.92
2026-05-06T09:50:00Z,32.58,67.61
2026-05-06T09:51:00Z,35.45,65.19
2026-05-06T09:52:00Z,35.79,65.08
2026-05-06T09:53:00Z,34.89,67.14
2026-05-06T09:54:00Z,23.35,76.61
2026-05-06T09:55:00Z,22.15,77.08
2026-05-06T09:56:00Z,24.00,76.90
2026-05-06T09:57:00Z,21.92,75.21
2026-05-06T09:58:00Z,21.38,77.91
2026-05-06T09:59:00Z,23.32,77.65
2026-05-06T10:00:00Z,32.05,76.50
2026-05-06T10:01:00Z,27.89,75.13
2026-05-06T10:02:00Z,24.20,76.58
2026-05-06T10:03:00Z,28.54,70.52
2026-05-06T10:04:00Z,34.57,65.00
2026-05-06T10:05:00Z,35.99,65.03
2026-05-06T10:06:00Z,38.33,67.89
2026-05-06T10:07:00Z,26.91,73.48
2026-05-06T10:08:00Z,26.48,76.41
2026-05-06T10:09:00Z,22.20,80.04
2026-05-06T10:10:00Z,17.08,82.01
2026-05-06T10:11:00Z,16.79,83.63
2026-05-06T10:12:00Z,18.15,81.34
2026-05-06T10:13:00Z,21.06,80.22
2026-05-06T10:14:00Z,22.01,78.57
2026-05-06T10:15:00Z,19.12,79.66
2026-05-06T10:16:00Z,18.00,83.92
2026-05-06T10:17:00Z,18.00,84.00
2026-05-06T10:18:00Z,14.81,86.40
2026-05-06T10:19:00Z,16.67,87.64
2026-05-06T10:20:00Z,7.87,92.21
2026-05-06T10:21:00Z,15.03,88.88
2026-05-06T10:22:00Z,6.30,95.86
2026-05-06T10:23:00Z,3.58,96.45
2026-05-06T10:24:00Z,2.00,98.86
2026-05-06T10:25:00Z,1.02,98.69
2026-05-06T10:26:00Z,1.00,99.00
