# event_ticker=KXATPMATCH-26APR26FILNAV
# final_score=7-6(2) 6-3
# score_resolution=6-7 3-6
# match_winner=Arthur Fils
# fav_player=Emilio Nava
# dog_player=Arthur Fils
# kalshi_date=2026-04-26
timestamp,Arthur Fils,Emilio Nava
2026-04-26T03:04:00Z,,15.00
2026-04-26T03:14:00Z,87.00,15.00
2026-04-26T03:15:00Z,87.00,15.00
2026-04-26T03:20:00Z,86.00,15.00
2026-04-26T03:23:00Z,86.00,15.00
2026-04-26T03:29:00Z,86.00,15.00
2026-04-26T03:30:00Z,87.00,15.00
2026-04-26T03:32:00Z,87.00,15.00
2026-04-26T03:37:00Z,87.00,15.00
2026-04-26T03:39:00Z,87.00,15.00
2026-04-26T03:40:00Z,87.00,15.00
2026-04-26T03:41:00Z,87.00,15.66
2026-04-26T03:42:00Z,87.00,16.00
2026-04-26T03:45:00Z,87.00,16.00
2026-04-26T03:46:00Z,87.00,16.00
2026-04-26T03:48:00Z,87.00,16.00
2026-04-26T03:53:00Z,87.00,16.00
2026-04-26T03:56:00Z,86.00,16.20
2026-04-26T04:00:00Z,86.00,16.00
2026-04-26T04:01:00Z,86.00,16.00
2026-04-26T04:02:00Z,86.00,16.32
2026-04-26T04:08:00Z,86.00,16.00
2026-04-26T04:11:00Z,85.00,16.00
2026-04-26T04:14:00Z,85.00,16.00
2026-04-26T04:17:00Z,85.00,17.00
2026-04-26T04:19:00Z,85.00,17.00
2026-04-26T04:24:00Z,85.00,17.00
2026-04-26T04:29:00Z,85.00,17.00
2026-04-26T04:32:00Z,85.00,16.00
2026-04-26T04:33:00Z,85.00,16.00
2026-04-26T04:35:00Z,85.00,16.00
2026-04-26T04:36:00Z,84.00,16.00
2026-04-26T04:42:00Z,85.00,16.00
2026-04-26T04:43:00Z,85.00,16.49
2026-04-26T04:44:00Z,85.00,16.49
2026-04-26T04:47:00Z,85.00,17.00
2026-04-26T04:49:00Z,85.00,16.00
2026-04-26T04:53:00Z,85.00,15.00
2026-04-26T04:54:00Z,85.00,16.00
2026-04-26T04:55:00Z,85.00,16.00
2026-04-26T04:59:00Z,85.00,15.05
2026-04-26T05:05:00Z,85.00,16.00
2026-04-26T05:06:00Z,85.00,16.00
2026-04-26T05:08:00Z,85.00,16.00
2026-04-26T05:10:00Z,85.00,16.00
2026-04-26T05:11:00Z,85.00,16.00
2026-04-26T05:12:00Z,85.00,16.76
2026-04-26T05:13:00Z,85.00,16.76
2026-04-26T05:14:00Z,85.00,16.00
2026-04-26T05:15:00Z,85.00,16.00
2026-04-26T05:20:00Z,85.00,16.00
2026-04-26T05:21:00Z,85.00,17.00
2026-04-26T05:24:00Z,85.00,17.00
2026-04-26T05:26:00Z,85.00,17.00
2026-04-26T05:30:00Z,85.00,17.00
2026-04-26T05:36:00Z,85.00,16.00
2026-04-26T05:37:00Z,85.00,16.00
2026-04-26T05:40:00Z,85.00,16.00
2026-04-26T05:41:00Z,85.00,16.00
2026-04-26T05:44:00Z,85.00,16.00
2026-04-26T05:45:00Z,85.00,16.00
2026-04-26T05:53:00Z,85.00,16.00
2026-04-26T05:58:00Z,85.00,16.00
2026-04-26T06:00:00Z,85.00,16.00
2026-04-26T06:01:00Z,85.00,15.00
2026-04-26T06:11:00Z,85.00,15.00
2026-04-26T06:12:00Z,85.00,16.00
2026-04-26T06:15:00Z,85.00,17.00
2026-04-26T06:16:00Z,85.00,17.00
2026-04-26T06:17:00Z,85.00,17.00
2026-04-26T06:20:00Z,85.00,16.00
2026-04-26T06:21:00Z,85.00,16.98
2026-04-26T06:30:00Z,85.00,16.98
2026-04-26T06:53:00Z,85.00,16.00
2026-04-26T06:54:00Z,85.00,16.00
2026-04-26T06:56:00Z,85.00,16.00
2026-04-26T06:59:00Z,85.00,16.00
2026-04-26T07:01:00Z,85.00,16.00
2026-04-26T07:05:00Z,85.00,16.00
2026-04-26T07:08:00Z,85.00,16.00
2026-04-26T07:14:00Z,85.00,16.00
2026-04-26T07:15:00Z,85.00,16.00
2026-04-26T07:22:00Z,85.00,16.00
2026-04-26T07:26:00Z,85.00,16.00
2026-04-26T07:27:00Z,85.00,16.00
2026-04-26T07:28:00Z,85.00,16.00
2026-04-26T07:34:00Z,85.00,16.00
2026-04-26T07:42:00Z,85.00,16.00
2026-04-26T07:44:00Z,85.00,16.00
2026-04-26T07:51:00Z,85.00,16.00
2026-04-26T08:02:00Z,85.00,16.00
2026-04-26T08:07:00Z,85.00,16.00
2026-04-26T08:09:00Z,85.00,16.00
2026-04-26T08:10:00Z,85.00,16.00
2026-04-26T08:12:00Z,85.00,16.00
2026-04-26T08:21:00Z,85.00,16.00
2026-04-26T08:35:00Z,85.00,16.00
2026-04-26T08:46:00Z,85.00,16.00
2026-04-26T08:53:00Z,85.00,16.00
2026-04-26T08:58:00Z,85.00,16.00
2026-04-26T09:06:00Z,85.00,16.00
2026-04-26T09:09:00Z,85.00,16.00
2026-04-26T09:14:00Z,84.00,16.00
2026-04-26T09:15:00Z,85.00,16.00
2026-04-26T09:18:00Z,85.00,16.00
2026-04-26T09:21:00Z,85.00,16.00
2026-04-26T09:26:00Z,85.00,16.00
2026-04-26T09:28:00Z,85.00,16.00
2026-04-26T09:30:00Z,85.00,16.00
2026-04-26T09:37:00Z,85.00,16.00
2026-04-26T09:38:00Z,85.00,16.00
2026-04-26T09:42:00Z,85.00,16.00
2026-04-26T09:59:00Z,84.00,16.00
2026-04-26T10:01:00Z,85.00,16.00
2026-04-26T10:04:00Z,85.00,16.00
2026-04-26T10:10:00Z,85.00,16.00
2026-04-26T10:11:00Z,85.00,16.00
2026-04-26T10:14:00Z,85.00,15.00
2026-04-26T10:15:00Z,85.00,15.00
2026-04-26T10:19:00Z,85.00,15.00
2026-04-26T10:23:00Z,85.00,15.00
2026-04-26T10:25:00Z,85.00,16.00
2026-04-26T10:29:00Z,85.00,16.00
2026-04-26T10:31:00Z,85.00,16.00
2026-04-26T10:32:00Z,85.00,16.00
2026-04-26T10:35:00Z,85.00,16.00
2026-04-26T10:37:00Z,85.00,16.00
2026-04-26T10:39:00Z,85.00,16.00
2026-04-26T10:41:00Z,85.00,16.00
2026-04-26T10:47:00Z,85.00,16.00
2026-04-26T10:48:00Z,85.00,15.00
2026-04-26T10:49:00Z,85.00,16.00
2026-04-26T10:54:00Z,85.00,16.00
2026-04-26T10:55:00Z,85.00,16.00
2026-04-26T10:59:00Z,85.00,16.00
2026-04-26T11:00:00Z,85.00,16.00
2026-04-26T11:02:00Z,85.00,16.00
2026-04-26T11:04:00Z,85.00,16.00
2026-04-26T11:07:00Z,85.00,16.00
2026-04-26T11:09:00Z,85.00,16.00
2026-04-26T11:10:00Z,85.00,16.00
2026-04-26T11:11:00Z,85.00,16.00
2026-04-26T11:21:00Z,85.00,16.00
2026-04-26T11:22:00Z,85.00,16.00
2026-04-26T11:24:00Z,85.00,16.00
2026-04-26T11:26:00Z,85.00,16.00
2026-04-26T11:27:00Z,85.00,16.00
2026-04-26T11:31:00Z,85.00,16.00
2026-04-26T11:32:00Z,85.00,16.00
2026-04-26T11:37:00Z,85.00,16.00
2026-04-26T11:40:00Z,85.00,16.00
2026-04-26T11:41:00Z,85.00,16.00
2026-04-26T11:42:00Z,85.00,16.00
2026-04-26T11:45:00Z,85.00,16.00
2026-04-26T11:46:00Z,85.00,15.00
2026-04-26T11:50:00Z,85.00,15.00
2026-04-26T11:54:00Z,85.00,15.00
2026-04-26T11:57:00Z,85.00,15.00
2026-04-26T11:58:00Z,85.00,15.00
2026-04-26T11:59:00Z,85.00,16.00
2026-04-26T12:00:00Z,85.00,16.00
2026-04-26T12:01:00Z,85.00,16.00
2026-04-26T12:03:00Z,85.00,16.00
2026-04-26T12:05:00Z,85.00,16.00
2026-04-26T12:06:00Z,85.00,16.00
2026-04-26T12:07:00Z,85.00,15.87
2026-04-26T12:10:00Z,85.00,16.00
2026-04-26T12:11:00Z,85.00,16.00
2026-04-26T12:12:00Z,85.00,16.00
2026-04-26T12:14:00Z,85.00,16.00
2026-04-26T12:18:00Z,85.00,16.00
2026-04-26T12:23:00Z,85.00,16.00
2026-04-26T12:25:00Z,85.00,16.00
2026-04-26T12:26:00Z,85.00,16.00
2026-04-26T12:27:00Z,85.00,16.00
2026-04-26T12:30:00Z,85.00,16.00
2026-04-26T12:31:00Z,85.00,16.00
2026-04-26T12:34:00Z,85.00,16.00
2026-04-26T12:35:00Z,85.00,16.00
2026-04-26T12:36:00Z,85.00,16.00
2026-04-26T12:37:00Z,85.00,16.00
2026-04-26T12:38:00Z,85.00,16.00
2026-04-26T12:39:00Z,85.00,16.00
2026-04-26T12:40:00Z,85.00,16.00
2026-04-26T12:41:00Z,85.00,16.00
2026-04-26T12:45:00Z,85.00,16.00
2026-04-26T12:46:00Z,85.00,16.00
2026-04-26T12:47:00Z,85.00,16.00
2026-04-26T12:49:00Z,85.00,16.00
2026-04-26T12:50:00Z,85.00,16.00
2026-04-26T12:53:00Z,85.00,16.00
2026-04-26T12:54:00Z,85.00,16.00
2026-04-26T12:55:00Z,85.00,16.00
2026-04-26T12:56:00Z,85.00,16.00
2026-04-26T12:57:00Z,85.00,16.00
2026-04-26T12:58:00Z,85.00,16.00
2026-04-26T12:59:00Z,85.00,16.00
2026-04-26T13:01:00Z,85.00,16.00
2026-04-26T13:02:00Z,85.00,16.00
2026-04-26T13:03:00Z,85.00,16.00
2026-04-26T13:05:00Z,85.00,16.00
2026-04-26T13:06:00Z,85.00,16.00
2026-04-26T13:08:00Z,85.00,16.00
2026-04-26T13:10:00Z,85.00,16.00
2026-04-26T13:11:00Z,85.00,16.00
2026-04-26T13:13:00Z,85.00,16.00
2026-04-26T13:15:00Z,85.00,16.00
2026-04-26T13:16:00Z,85.00,16.00
2026-04-26T13:17:00Z,85.00,16.00
2026-04-26T13:18:00Z,85.00,16.00
2026-04-26T13:19:00Z,85.00,16.00
2026-04-26T13:21:00Z,85.00,16.00
2026-04-26T13:23:00Z,85.00,16.00
2026-04-26T13:24:00Z,85.00,16.00
2026-04-26T13:25:00Z,85.00,16.00
2026-04-26T13:26:00Z,85.00,16.00
2026-04-26T13:27:00Z,85.00,16.00
2026-04-26T13:28:00Z,85.00,16.00
2026-04-26T13:29:00Z,85.00,16.00
2026-04-26T13:30:00Z,85.00,16.00
2026-04-26T13:31:00Z,85.00,16.00
2026-04-26T13:32:00Z,85.00,16.00
2026-04-26T13:33:00Z,85.00,16.00
2026-04-26T13:34:00Z,85.00,16.00
2026-04-26T13:35:00Z,84.91,16.00
2026-04-26T13:36:00Z,85.00,16.00
2026-04-26T13:38:00Z,85.00,16.00
2026-04-26T13:39:00Z,85.00,16.00
2026-04-26T13:40:00Z,85.00,16.00
2026-04-26T13:41:00Z,85.00,16.00
2026-04-26T13:42:00Z,85.00,15.71
2026-04-26T13:43:00Z,85.00,16.00
2026-04-26T13:44:00Z,85.00,16.00
2026-04-26T13:46:00Z,86.00,16.00
2026-04-26T13:47:00Z,86.00,16.00
2026-04-26T13:48:00Z,86.00,16.00
2026-04-26T13:49:00Z,86.00,16.00
2026-04-26T13:50:00Z,86.00,16.00
2026-04-26T13:51:00Z,86.00,16.00
2026-04-26T13:52:00Z,86.00,16.00
2026-04-26T13:53:00Z,86.00,16.00
