# event_ticker=KXATPCHALLENGERMATCH-26APR13POPKIN
# final_score=6-3 3-6 7-5
# match_winner=Cannon Kingsley
# fav_player=Cannon Kingsley
# dog_player=Dmitry Popko
# kalshi_date=2026-04-13
timestamp,Cannon Kingsley,Dmitry Popko
2026-04-13T23:30:00Z,65.89,38.00
2026-04-13T23:31:00Z,70.54,37.70
2026-04-13T23:32:00Z,66.00,41.73
2026-04-13T23:33:00Z,66.00,41.00
2026-04-13T23:34:00Z,66.00,41.00
2026-04-13T23:35:00Z,66.00,40.00
2026-04-13T23:36:00Z,66.00,41.81
2026-04-13T23:37:00Z,66.04,37.89
2026-04-13T23:38:00Z,66.00,37.89
2026-04-13T23:39:00Z,66.00,40.68
2026-04-13T23:40:00Z,68.02,40.69
2026-04-13T23:41:00Z,68.02,39.00
2026-04-13T23:42:00Z,66.36,38.00
2026-04-13T23:43:00Z,66.36,40.00
2026-04-13T23:44:00Z,66.36,38.01
2026-04-13T23:45:00Z,68.98,34.24
2026-04-13T23:46:00Z,71.63,33.26
2026-04-13T23:47:00Z,74.00,34.14
2026-04-13T23:48:00Z,74.00,33.24
2026-04-13T23:49:00Z,74.00,34.00
2026-04-13T23:50:00Z,65.00,37.41
2026-04-13T23:51:00Z,65.00,38.00
2026-04-13T23:52:00Z,65.00,40.00
2026-04-13T23:54:00Z,65.00,40.00
2026-04-13T23:56:00Z,65.00,40.16
2026-04-13T23:57:00Z,67.58,35.48
2026-04-13T23:58:00Z,63.61,42.09
2026-04-13T23:59:00Z,68.04,38.21
2026-04-14T00:00:00Z,67.68,37.00
2026-04-14T00:01:00Z,69.00,37.61
2026-04-14T00:02:00Z,70.04,37.16
2026-04-14T00:03:00Z,70.04,36.95
2026-04-14T00:04:00Z,64.00,38.00
2026-04-14T00:05:00Z,65.00,38.00
2026-04-14T00:07:00Z,66.87,37.00
2026-04-14T00:08:00Z,64.00,37.00
2026-04-14T00:09:00Z,66.12,37.81
2026-04-14T00:10:00Z,66.79,38.00
2026-04-14T00:11:00Z,66.79,31.26
2026-04-14T00:12:00Z,66.45,37.81
2026-04-14T00:13:00Z,68.00,35.92
2026-04-14T00:14:00Z,72.74,32.26
2026-04-14T00:15:00Z,79.14,22.13
2026-04-14T00:16:00Z,79.05,23.28
2026-04-14T00:17:00Z,80.00,24.60
2026-04-14T00:18:00Z,78.01,25.19
2026-04-14T00:19:00Z,63.60,30.24
2026-04-14T00:20:00Z,63.52,39.00
2026-04-14T00:21:00Z,65.89,42.59
2026-04-14T00:22:00Z,68.40,34.52
2026-04-14T00:23:00Z,74.66,30.02
2026-04-14T00:24:00Z,66.94,36.17
2026-04-14T00:25:00Z,65.83,36.27
2026-04-14T00:26:00Z,63.95,35.29
2026-04-14T00:27:00Z,63.61,39.94
2026-04-14T00:28:00Z,65.30,36.18
2026-04-14T00:29:00Z,66.21,35.92
2026-04-14T00:30:00Z,66.65,36.37
2026-04-14T00:31:00Z,72.76,29.54
2026-04-14T00:32:00Z,70.88,31.24
2026-04-14T00:33:00Z,75.73,22.30
2026-04-14T00:34:00Z,77.84,23.30
2026-04-14T00:35:00Z,72.71,32.67
2026-04-14T00:36:00Z,66.33,34.34
2026-04-14T00:37:00Z,65.71,34.49
2026-04-14T00:38:00Z,64.90,36.16
2026-04-14T00:39:00Z,66.49,33.64
2026-04-14T00:40:00Z,69.73,32.67
2026-04-14T00:41:00Z,67.22,31.96
2026-04-14T00:42:00Z,77.64,23.90
2026-04-14T00:43:00Z,75.05,25.98
2026-04-14T00:44:00Z,71.21,29.48
2026-04-14T00:45:00Z,70.76,33.73
2026-04-14T00:46:00Z,65.93,35.36
2026-04-14T00:47:00Z,65.00,37.14
2026-04-14T00:48:00Z,69.51,33.48
2026-04-14T00:49:00Z,69.94,32.14
2026-04-14T00:50:00Z,67.46,34.26
2026-04-14T00:51:00Z,74.56,25.83
2026-04-14T00:52:00Z,75.71,25.51
2026-04-14T00:53:00Z,76.81,22.29
2026-04-14T00:54:00Z,81.88,19.79
2026-04-14T00:55:00Z,82.01,18.36
2026-04-14T00:56:00Z,83.37,17.74
2026-04-14T00:57:00Z,80.36,19.25
2026-04-14T00:58:00Z,78.47,22.18
2026-04-14T00:59:00Z,82.40,20.55
2026-04-14T01:00:00Z,84.91,15.97
2026-04-14T01:01:00Z,85.61,15.94
2026-04-14T01:02:00Z,85.42,15.95
2026-04-14T01:03:00Z,84.92,16.00
2026-04-14T01:04:00Z,82.85,17.67
2026-04-14T01:05:00Z,78.01,22.77
2026-04-14T01:06:00Z,79.29,23.37
2026-04-14T01:07:00Z,82.60,19.18
2026-04-14T01:08:00Z,83.48,19.03
2026-04-14T01:09:00Z,82.58,19.50
2026-04-14T01:10:00Z,80.38,21.91
2026-04-14T01:11:00Z,78.00,22.27
2026-04-14T01:12:00Z,77.88,24.23
2026-04-14T01:13:00Z,78.00,23.17
2026-04-14T01:14:00Z,78.76,23.14
2026-04-14T01:15:00Z,75.26,26.12
2026-04-14T01:16:00Z,79.60,21.42
2026-04-14T01:17:00Z,71.78,25.86
2026-04-14T01:18:00Z,72.05,28.40
2026-04-14T01:19:00Z,72.05,28.15
2026-04-14T01:20:00Z,71.50,28.59
2026-04-14T01:21:00Z,78.08,22.52
2026-04-14T01:22:00Z,78.27,21.64
2026-04-14T01:23:00Z,77.47,26.66
2026-04-14T01:24:00Z,76.00,26.01
2026-04-14T01:25:00Z,76.87,24.27
2026-04-14T01:26:00Z,83.27,17.52
2026-04-14T01:27:00Z,82.25,18.46
2026-04-14T01:28:00Z,79.96,21.22
2026-04-14T01:29:00Z,77.37,23.07
2026-04-14T01:30:00Z,77.46,24.77
2026-04-14T01:31:00Z,78.96,24.78
2026-04-14T01:32:00Z,85.78,20.72
2026-04-14T01:33:00Z,78.50,23.89
2026-04-14T01:34:00Z,74.82,27.26
2026-04-14T01:35:00Z,78.64,27.57
2026-04-14T01:36:00Z,71.32,30.99
2026-04-14T01:37:00Z,65.90,32.62
2026-04-14T01:38:00Z,59.20,40.78
2026-04-14T01:39:00Z,60.34,40.35
2026-04-14T01:40:00Z,55.53,43.65
2026-04-14T01:41:00Z,56.32,42.88
2026-04-14T01:42:00Z,57.69,42.91
2026-04-14T01:43:00Z,56.97,43.98
2026-04-14T01:44:00Z,61.86,40.69
2026-04-14T01:45:00Z,61.16,39.33
2026-04-14T01:46:00Z,66.87,35.44
2026-04-14T01:47:00Z,69.13,29.99
2026-04-14T01:48:00Z,78.30,22.34
2026-04-14T01:49:00Z,78.39,23.85
2026-04-14T01:50:00Z,80.14,18.18
2026-04-14T01:51:00Z,75.69,26.91
2026-04-14T01:52:00Z,66.06,35.29
2026-04-14T01:53:00Z,58.43,42.74
2026-04-14T01:54:00Z,58.60,41.77
2026-04-14T01:55:00Z,66.47,33.31
2026-04-14T01:56:00Z,67.41,33.66
2026-04-14T01:57:00Z,65.98,36.35
2026-04-14T01:58:00Z,66.62,36.00
2026-04-14T01:59:00Z,78.10,22.97
2026-04-14T02:00:00Z,74.24,31.47
2026-04-14T02:01:00Z,74.74,26.88
2026-04-14T02:02:00Z,84.94,16.24
2026-04-14T02:03:00Z,90.22,12.73
2026-04-14T02:04:00Z,92.61,7.97
2026-04-14T02:05:00Z,91.81,7.85
2026-04-14T02:06:00Z,94.07,7.62
2026-04-14T02:07:00Z,94.23,6.39
2026-04-14T02:08:00Z,93.19,6.83
2026-04-14T02:09:00Z,93.89,6.18
2026-04-14T02:10:00Z,95.73,6.85
2026-04-14T02:11:00Z,94.17,6.05
2026-04-14T02:12:00Z,90.59,8.86
2026-04-14T02:13:00Z,88.21,12.14
2026-04-14T02:14:00Z,88.66,11.17
2026-04-14T02:15:00Z,93.71,3.59
2026-04-14T02:16:00Z,95.83,3.76
2026-04-14T02:17:00Z,96.19,3.82
2026-04-14T02:18:00Z,95.72,3.91
2026-04-14T02:19:00Z,95.95,5.60
2026-04-14T02:20:00Z,95.58,5.20
2026-04-14T02:21:00Z,90.78,12.89
2026-04-14T02:22:00Z,74.01,25.48
2026-04-14T02:23:00Z,73.36,27.06
2026-04-14T02:24:00Z,87.97,11.65
2026-04-14T02:25:00Z,86.16,16.03
2026-04-14T02:26:00Z,79.69,21.79
2026-04-14T02:27:00Z,70.02,30.16
2026-04-14T02:28:00Z,67.72,32.35
2026-04-14T02:29:00Z,73.65,24.23
2026-04-14T02:30:00Z,77.05,23.22
2026-04-14T02:31:00Z,77.04,24.59
2026-04-14T02:32:00Z,87.27,13.05
2026-04-14T02:33:00Z,98.19,1.99
2026-04-14T02:34:00Z,99.00,1.99
2026-04-14T02:35:00Z,99.00,1.00
2026-04-14T02:36:00Z,99.00,1.00
2026-04-14T02:37:00Z,99.00,1.00
2026-04-14T02:38:00Z,99.00,1.00
2026-04-14T02:39:00Z,99.00,1.00
2026-04-14T02:40:00Z,99.00,1.00
2026-04-14T02:41:00Z,99.00,1.00
2026-04-14T02:42:00Z,99.00,1.00
