# event_ticker=KXATPMATCH-25OCT27MICBER
# final_score=6-3 2-6 6-2
# score_resolution=3-6 6-2 2-6
# match_winner=Zizou Bergs
# fav_player=Alex Michelsen
# dog_player=Zizou Bergs
# kalshi_date=2025-10-27
timestamp,Alex Michelsen,Zizou Bergs
2025-10-27T13:38:00Z,49.00,53.23
2025-10-27T13:41:00Z,48.00,53.23
2025-10-27T13:43:00Z,48.00,53.00
2025-10-27T13:46:00Z,48.00,53.00
2025-10-27T13:47:00Z,48.34,53.00
2025-10-27T13:48:00Z,50.00,53.00
2025-10-27T13:49:00Z,50.00,53.00
2025-10-27T13:50:00Z,51.00,53.00
2025-10-27T13:51:00Z,51.00,52.00
2025-10-27T13:54:00Z,51.00,50.00
2025-10-27T13:58:00Z,51.00,50.00
2025-10-27T13:59:00Z,51.00,50.00
2025-10-27T14:00:00Z,51.00,50.00
2025-10-27T14:02:00Z,51.00,50.00
2025-10-27T14:07:00Z,51.00,50.00
2025-10-27T14:08:00Z,52.00,50.00
2025-10-27T14:09:00Z,52.00,50.00
2025-10-27T14:11:00Z,52.00,50.00
2025-10-27T14:12:00Z,52.00,50.00
2025-10-27T14:13:00Z,52.00,50.00
2025-10-27T14:15:00Z,50.00,48.00
2025-10-27T14:17:00Z,50.00,50.00
2025-10-27T14:19:00Z,52.00,50.00
2025-10-27T14:21:00Z,52.00,50.00
2025-10-27T14:23:00Z,51.87,50.00
2025-10-27T14:25:00Z,52.00,50.00
2025-10-27T14:26:00Z,52.00,50.00
2025-10-27T14:27:00Z,52.00,49.00
2025-10-27T14:29:00Z,52.00,49.00
2025-10-27T14:31:00Z,52.00,49.00
2025-10-27T14:36:00Z,52.00,49.00
2025-10-27T14:38:00Z,52.00,49.00
2025-10-27T14:40:00Z,52.00,48.00
2025-10-27T14:41:00Z,52.00,48.00
2025-10-27T14:42:00Z,52.00,48.00
2025-10-27T14:43:00Z,52.00,49.00
2025-10-27T14:44:00Z,52.00,49.00
2025-10-27T14:45:00Z,52.00,49.00
2025-10-27T14:46:00Z,52.00,49.00
2025-10-27T14:48:00Z,52.00,49.00
2025-10-27T14:50:00Z,52.00,49.00
2025-10-27T14:51:00Z,52.00,49.00
2025-10-27T14:52:00Z,52.00,50.00
2025-10-27T14:55:00Z,52.00,50.00
2025-10-27T14:56:00Z,51.00,50.00
2025-10-27T14:57:00Z,51.00,50.00
2025-10-27T14:58:00Z,51.00,50.00
2025-10-27T15:00:00Z,51.00,50.00
2025-10-27T15:02:00Z,51.00,50.00
2025-10-27T15:03:00Z,51.00,50.00
2025-10-27T15:04:00Z,51.00,50.00
2025-10-27T15:05:00Z,51.00,50.00
2025-10-27T15:06:00Z,52.12,50.00
2025-10-27T15:07:00Z,52.12,50.00
2025-10-27T15:08:00Z,52.00,50.00
2025-10-27T15:09:00Z,52.00,50.00
2025-10-27T15:11:00Z,51.95,50.00
2025-10-27T15:12:00Z,51.00,50.00
2025-10-27T15:14:00Z,51.00,50.00
2025-10-27T15:15:00Z,51.00,50.00
2025-10-27T15:17:00Z,51.00,50.00
2025-10-27T15:18:00Z,51.97,50.00
2025-10-27T15:19:00Z,52.00,50.00
2025-10-27T15:20:00Z,52.00,50.00
2025-10-27T15:21:00Z,50.00,50.00
2025-10-27T15:22:00Z,50.24,51.00
2025-10-27T15:23:00Z,50.26,50.97
2025-10-27T15:24:00Z,50.24,50.11
2025-10-27T15:25:00Z,53.97,47.00
2025-10-27T15:26:00Z,54.89,47.15
2025-10-27T15:27:00Z,55.93,43.82
2025-10-27T15:28:00Z,57.00,46.00
2025-10-27T15:29:00Z,54.10,46.00
2025-10-27T15:30:00Z,54.00,48.00
2025-10-27T15:31:00Z,51.14,51.34
2025-10-27T15:32:00Z,46.79,53.24
2025-10-27T15:33:00Z,48.67,52.34
2025-10-27T15:34:00Z,46.92,52.76
2025-10-27T15:35:00Z,40.47,58.95
2025-10-27T15:36:00Z,37.00,64.74
2025-10-27T15:37:00Z,36.84,64.04
2025-10-27T15:38:00Z,34.14,67.15
2025-10-27T15:39:00Z,34.14,68.00
2025-10-27T15:40:00Z,34.14,68.00
2025-10-27T15:41:00Z,32.66,67.00
2025-10-27T15:42:00Z,30.32,68.02
2025-10-27T15:43:00Z,31.00,68.02
2025-10-27T15:44:00Z,35.04,65.47
2025-10-27T15:45:00Z,35.81,64.29
2025-10-27T15:46:00Z,32.75,68.29
2025-10-27T15:47:00Z,27.94,71.84
2025-10-27T15:48:00Z,27.30,72.00
2025-10-27T15:49:00Z,30.00,71.33
2025-10-27T15:50:00Z,28.00,73.00
2025-10-27T15:51:00Z,24.09,77.38
2025-10-27T15:52:00Z,22.00,79.38
2025-10-27T15:53:00Z,21.75,79.00
2025-10-27T15:54:00Z,21.65,79.52
2025-10-27T15:55:00Z,20.68,79.34
2025-10-27T15:56:00Z,22.89,76.86
2025-10-27T15:57:00Z,27.04,75.70
2025-10-27T15:58:00Z,28.00,73.65
2025-10-27T15:59:00Z,25.91,75.87
2025-10-27T16:00:00Z,25.85,75.65
2025-10-27T16:01:00Z,26.59,72.31
2025-10-27T16:02:00Z,24.35,77.00
2025-10-27T16:03:00Z,21.81,78.55
2025-10-27T16:04:00Z,22.00,79.59
2025-10-27T16:05:00Z,21.09,80.80
2025-10-27T16:06:00Z,21.40,79.57
2025-10-27T16:07:00Z,26.59,75.61
2025-10-27T16:08:00Z,28.83,74.16
2025-10-27T16:09:00Z,26.21,72.19
2025-10-27T16:10:00Z,39.36,65.39
2025-10-27T16:11:00Z,38.46,63.40
2025-10-27T16:12:00Z,39.87,62.12
2025-10-27T16:13:00Z,41.17,60.26
2025-10-27T16:14:00Z,40.65,59.90
2025-10-27T16:15:00Z,39.88,60.83
2025-10-27T16:16:00Z,45.07,55.99
2025-10-27T16:17:00Z,52.64,47.03
2025-10-27T16:18:00Z,54.76,44.99
2025-10-27T16:19:00Z,56.26,43.93
2025-10-27T16:20:00Z,57.19,43.14
2025-10-27T16:21:00Z,58.73,41.26
2025-10-27T16:22:00Z,60.31,41.32
2025-10-27T16:23:00Z,61.40,40.00
2025-10-27T16:24:00Z,62.27,39.01
2025-10-27T16:25:00Z,63.96,37.76
2025-10-27T16:26:00Z,66.56,34.76
2025-10-27T16:27:00Z,66.56,33.87
2025-10-27T16:28:00Z,65.92,36.00
2025-10-27T16:29:00Z,64.03,35.15
2025-10-27T16:30:00Z,64.41,37.33
2025-10-27T16:31:00Z,63.00,37.92
2025-10-27T16:32:00Z,59.96,40.00
2025-10-27T16:33:00Z,61.77,40.36
2025-10-27T16:34:00Z,61.36,39.87
2025-10-27T16:35:00Z,62.10,39.46
2025-10-27T16:36:00Z,63.00,38.25
2025-10-27T16:37:00Z,62.79,37.93
2025-10-27T16:38:00Z,62.70,38.56
2025-10-27T16:39:00Z,62.91,38.97
2025-10-27T16:40:00Z,63.00,39.00
2025-10-27T16:41:00Z,62.80,41.01
2025-10-27T16:42:00Z,64.66,38.69
2025-10-27T16:43:00Z,65.38,40.05
2025-10-27T16:44:00Z,63.54,39.20
2025-10-27T16:45:00Z,57.21,44.15
2025-10-27T16:46:00Z,54.52,47.12
2025-10-27T16:47:00Z,55.99,45.41
2025-10-27T16:48:00Z,56.27,44.75
2025-10-27T16:49:00Z,47.92,52.23
2025-10-27T16:50:00Z,56.47,41.64
2025-10-27T16:51:00Z,59.38,43.94
2025-10-27T16:52:00Z,53.70,47.65
2025-10-27T16:53:00Z,51.29,51.30
2025-10-27T16:54:00Z,45.58,51.95
2025-10-27T16:55:00Z,44.25,53.36
2025-10-27T16:56:00Z,49.37,52.67
2025-10-27T16:57:00Z,35.65,63.33
2025-10-27T16:58:00Z,22.35,77.84
2025-10-27T16:59:00Z,18.54,81.28
2025-10-27T17:00:00Z,20.70,79.55
2025-10-27T17:01:00Z,19.42,79.51
2025-10-27T17:02:00Z,21.00,79.80
2025-10-27T17:03:00Z,13.93,88.36
2025-10-27T17:04:00Z,13.36,86.95
2025-10-27T17:05:00Z,14.38,85.02
2025-10-27T17:06:00Z,17.38,83.73
2025-10-27T17:07:00Z,12.94,89.67
2025-10-27T17:08:00Z,10.91,89.91
2025-10-27T17:09:00Z,8.58,94.12
2025-10-27T17:10:00Z,7.54,94.01
2025-10-27T17:11:00Z,5.38,95.19
2025-10-27T17:12:00Z,5.65,96.42
2025-10-27T17:13:00Z,2.81,98.67
2025-10-27T17:14:00Z,2.81,99.00
2025-10-27T17:15:00Z,1.00,99.00
2025-10-27T17:16:00Z,1.00,99.00
