# event_ticker=KXATPMATCH-25OCT14BERCOL
# final_score=6-4 7-6(5)
# score_resolution=4-6 6-7
# match_winner=Raphael Collignon
# fav_player=Zizou Bergs
# dog_player=Raphael Collignon
# kalshi_date=2025-10-14
timestamp,Zizou Bergs,Raphael Collignon
2025-10-14T13:36:00Z,56.00,46.00
2025-10-14T13:40:00Z,56.00,46.00
2025-10-14T13:47:00Z,56.00,46.00
2025-10-14T13:51:00Z,56.00,46.00
2025-10-14T13:52:00Z,56.00,46.00
2025-10-14T13:55:00Z,54.96,46.00
2025-10-14T13:56:00Z,56.00,46.00
2025-10-14T13:58:00Z,54.00,46.00
2025-10-14T14:00:00Z,56.00,46.00
2025-10-14T14:02:00Z,56.00,46.00
2025-10-14T14:03:00Z,56.00,46.00
2025-10-14T14:07:00Z,56.00,46.00
2025-10-14T14:09:00Z,55.89,45.00
2025-10-14T14:10:00Z,56.85,45.00
2025-10-14T14:13:00Z,55.00,45.00
2025-10-14T14:15:00Z,55.00,45.00
2025-10-14T14:20:00Z,56.35,45.00
2025-10-14T14:22:00Z,57.00,45.00
2025-10-14T14:25:00Z,57.00,45.00
2025-10-14T14:27:00Z,57.00,44.00
2025-10-14T14:28:00Z,57.00,44.00
2025-10-14T14:31:00Z,57.00,45.00
2025-10-14T14:33:00Z,57.00,44.00
2025-10-14T14:35:00Z,57.00,44.00
2025-10-14T14:37:00Z,57.00,44.00
2025-10-14T14:39:00Z,57.00,44.00
2025-10-14T14:40:00Z,57.00,44.00
2025-10-14T14:41:00Z,57.00,44.00
2025-10-14T14:45:00Z,57.00,44.00
2025-10-14T14:48:00Z,57.00,44.00
2025-10-14T14:54:00Z,57.00,44.00
2025-10-14T14:56:00Z,57.00,44.00
2025-10-14T14:58:00Z,57.00,44.00
2025-10-14T14:59:00Z,57.00,44.00
2025-10-14T15:01:00Z,57.00,44.00
2025-10-14T15:03:00Z,57.00,44.00
2025-10-14T15:04:00Z,57.00,44.00
2025-10-14T15:09:00Z,57.00,44.00
2025-10-14T15:11:00Z,57.00,44.00
2025-10-14T15:12:00Z,55.50,44.00
2025-10-14T15:16:00Z,57.00,44.00
2025-10-14T15:17:00Z,57.00,44.00
2025-10-14T15:18:00Z,57.00,44.00
2025-10-14T15:20:00Z,57.00,44.00
2025-10-14T15:22:00Z,57.00,44.00
2025-10-14T15:23:00Z,57.00,44.00
2025-10-14T15:25:00Z,56.19,44.00
2025-10-14T15:26:00Z,57.88,43.00
2025-10-14T15:27:00Z,57.11,43.00
2025-10-14T15:29:00Z,57.63,43.00
2025-10-14T15:30:00Z,57.00,43.00
2025-10-14T15:31:00Z,57.00,43.00
2025-10-14T15:32:00Z,57.00,43.00
2025-10-14T15:33:00Z,57.00,44.00
2025-10-14T15:36:00Z,57.00,44.00
2025-10-14T15:37:00Z,57.18,44.00
2025-10-14T15:38:00Z,57.00,44.00
2025-10-14T15:39:00Z,57.00,44.00
2025-10-14T15:40:00Z,57.00,43.00
2025-10-14T15:41:00Z,58.00,43.00
2025-10-14T15:42:00Z,58.00,43.00
2025-10-14T15:43:00Z,58.00,43.00
2025-10-14T15:44:00Z,58.00,43.00
2025-10-14T15:45:00Z,58.00,42.07
2025-10-14T15:46:00Z,58.98,42.00
2025-10-14T15:47:00Z,59.00,41.34
2025-10-14T15:48:00Z,59.00,42.00
2025-10-14T15:49:00Z,59.00,41.02
2025-10-14T15:51:00Z,59.00,42.00
2025-10-14T15:52:00Z,59.00,42.00
2025-10-14T15:53:00Z,59.00,42.00
2025-10-14T15:54:00Z,59.00,42.00
2025-10-14T15:55:00Z,58.65,42.00
2025-10-14T15:56:00Z,59.00,42.00
2025-10-14T15:57:00Z,59.00,42.00
2025-10-14T15:58:00Z,59.00,42.00
2025-10-14T15:59:00Z,58.00,42.00
2025-10-14T16:00:00Z,58.15,42.00
2025-10-14T16:01:00Z,59.00,43.00
2025-10-14T16:02:00Z,58.04,43.00
2025-10-14T16:03:00Z,58.05,43.00
2025-10-14T16:04:00Z,58.00,43.00
2025-10-14T16:05:00Z,58.00,43.00
2025-10-14T16:06:00Z,58.91,42.00
2025-10-14T16:07:00Z,59.00,42.00
2025-10-14T16:08:00Z,58.36,43.00
2025-10-14T16:09:00Z,58.00,43.00
2025-10-14T16:10:00Z,58.48,43.00
2025-10-14T16:11:00Z,59.00,43.00
2025-10-14T16:12:00Z,57.71,43.00
2025-10-14T16:13:00Z,57.18,43.00
2025-10-14T16:14:00Z,61.47,40.20
2025-10-14T16:15:00Z,56.54,43.83
2025-10-14T16:16:00Z,55.73,47.42
2025-10-14T16:17:00Z,58.35,43.11
2025-10-14T16:18:00Z,54.41,46.73
2025-10-14T16:19:00Z,59.15,44.99
2025-10-14T16:20:00Z,57.25,44.48
2025-10-14T16:21:00Z,60.12,45.00
2025-10-14T16:22:00Z,57.41,44.96
2025-10-14T16:23:00Z,60.71,43.03
2025-10-14T16:24:00Z,59.82,41.10
2025-10-14T16:25:00Z,66.77,38.78
2025-10-14T16:26:00Z,62.41,40.59
2025-10-14T16:27:00Z,60.66,40.87
2025-10-14T16:28:00Z,63.35,38.40
2025-10-14T16:29:00Z,63.28,38.72
2025-10-14T16:30:00Z,59.90,42.39
2025-10-14T16:31:00Z,56.85,43.67
2025-10-14T16:32:00Z,57.12,42.89
2025-10-14T16:33:00Z,59.30,41.00
2025-10-14T16:34:00Z,59.55,40.47
2025-10-14T16:35:00Z,61.19,39.31
2025-10-14T16:36:00Z,59.89,41.06
2025-10-14T16:37:00Z,61.95,40.81
2025-10-14T16:38:00Z,60.21,41.11
2025-10-14T16:39:00Z,54.80,44.52
2025-10-14T16:40:00Z,52.68,47.85
2025-10-14T16:41:00Z,55.11,47.76
2025-10-14T16:42:00Z,59.43,39.00
2025-10-14T16:43:00Z,60.99,41.00
2025-10-14T16:44:00Z,61.48,40.00
2025-10-14T16:45:00Z,66.39,34.67
2025-10-14T16:46:00Z,66.83,35.65
2025-10-14T16:47:00Z,62.08,42.35
2025-10-14T16:48:00Z,58.62,43.00
2025-10-14T16:49:00Z,60.00,43.00
2025-10-14T16:50:00Z,63.43,36.00
2025-10-14T16:51:00Z,63.01,37.81
2025-10-14T16:52:00Z,63.91,38.81
2025-10-14T16:53:00Z,64.77,37.38
2025-10-14T16:54:00Z,67.58,34.19
2025-10-14T16:55:00Z,68.89,33.83
2025-10-14T16:56:00Z,61.98,39.87
2025-10-14T16:57:00Z,60.36,42.63
2025-10-14T16:58:00Z,60.18,42.76
2025-10-14T16:59:00Z,50.59,50.50
2025-10-14T17:00:00Z,52.12,53.24
2025-10-14T17:01:00Z,53.77,50.49
2025-10-14T17:02:00Z,46.84,59.83
2025-10-14T17:03:00Z,36.93,63.12
2025-10-14T17:04:00Z,37.84,61.00
2025-10-14T17:05:00Z,38.45,62.75
2025-10-14T17:06:00Z,32.81,67.89
2025-10-14T17:07:00Z,29.73,71.08
2025-10-14T17:08:00Z,30.99,70.83
2025-10-14T17:09:00Z,31.54,71.35
2025-10-14T17:10:00Z,31.94,71.00
2025-10-14T17:11:00Z,31.00,70.76
2025-10-14T17:12:00Z,32.74,69.70
2025-10-14T17:13:00Z,32.67,68.00
2025-10-14T17:14:00Z,46.60,67.87
2025-10-14T17:15:00Z,33.15,68.22
2025-10-14T17:16:00Z,29.20,73.72
2025-10-14T17:17:00Z,18.99,79.68
2025-10-14T17:18:00Z,19.77,81.05
2025-10-14T17:19:00Z,15.43,83.04
2025-10-14T17:20:00Z,12.54,89.14
2025-10-14T17:21:00Z,10.07,90.60
2025-10-14T17:22:00Z,11.60,89.79
2025-10-14T17:23:00Z,10.14,91.49
2025-10-14T17:24:00Z,10.60,91.09
2025-10-14T17:25:00Z,12.41,89.83
2025-10-14T17:26:00Z,12.90,87.54
2025-10-14T17:27:00Z,11.46,88.87
2025-10-14T17:28:00Z,12.07,90.22
2025-10-14T17:29:00Z,10.16,92.68
2025-10-14T17:30:00Z,8.64,93.00
2025-10-14T17:31:00Z,10.13,90.65
2025-10-14T17:32:00Z,11.41,90.03
2025-10-14T17:33:00Z,12.84,89.09
2025-10-14T17:34:00Z,11.09,89.18
2025-10-14T17:35:00Z,10.27,92.79
2025-10-14T17:36:00Z,8.40,93.87
2025-10-14T17:37:00Z,8.83,93.00
2025-10-14T17:38:00Z,9.10,91.99
2025-10-14T17:39:00Z,10.65,91.37
2025-10-14T17:40:00Z,10.47,90.96
2025-10-14T17:41:00Z,9.20,93.18
2025-10-14T17:42:00Z,4.78,94.92
2025-10-14T17:43:00Z,3.28,95.33
2025-10-14T17:44:00Z,5.18,94.74
2025-10-14T17:45:00Z,6.23,94.64
2025-10-14T17:46:00Z,5.55,95.50
2025-10-14T17:47:00Z,6.54,95.98
2025-10-14T17:48:00Z,17.05,87.78
2025-10-14T17:49:00Z,23.11,76.25
2025-10-14T17:50:00Z,32.93,66.43
2025-10-14T17:51:00Z,31.74,68.20
2025-10-14T17:52:00Z,32.47,70.19
2025-10-14T17:53:00Z,34.05,69.16
2025-10-14T17:54:00Z,23.75,76.72
2025-10-14T17:55:00Z,28.44,73.03
2025-10-14T17:56:00Z,27.32,73.48
2025-10-14T17:57:00Z,33.06,67.96
2025-10-14T17:58:00Z,33.11,68.00
2025-10-14T17:59:00Z,35.53,65.23
2025-10-14T18:00:00Z,36.64,65.11
2025-10-14T18:01:00Z,35.42,65.68
2025-10-14T18:02:00Z,29.43,70.67
2025-10-14T18:03:00Z,29.92,71.38
2025-10-14T18:04:00Z,34.73,64.61
2025-10-14T18:05:00Z,43.29,55.80
2025-10-14T18:06:00Z,46.20,55.11
2025-10-14T18:07:00Z,41.39,58.75
2025-10-14T18:08:00Z,42.62,57.57
2025-10-14T18:09:00Z,25.10,76.17
2025-10-14T18:10:00Z,15.35,84.95
2025-10-14T18:11:00Z,3.09,97.99
2025-10-14T18:12:00Z,1.00,99.00
2025-10-14T18:13:00Z,1.00,99.00
2025-10-14T18:14:00Z,1.00,99.00
2025-10-14T18:15:00Z,1.00,99.00
2025-10-14T18:16:00Z,1.00,99.00
