# event_ticker=KXATPMATCH-26APR02VANGRI
# final_score=6-4 1-6 6-3
# match_winner=Luca Van Assche
# fav_player=Luca Van Assche
# dog_player=Tallon Griekspoor
# kalshi_date=2026-04-02
timestamp,Luca Van Assche,Tallon Griekspoor
2026-04-02T09:21:00Z,39.00,62.00
2026-04-02T09:25:00Z,39.00,62.00
2026-04-02T09:28:00Z,39.00,62.00
2026-04-02T09:29:00Z,39.00,62.00
2026-04-02T09:32:00Z,39.00,62.00
2026-04-02T09:33:00Z,39.00,62.00
2026-04-02T09:34:00Z,39.00,61.00
2026-04-02T09:36:00Z,39.00,61.00
2026-04-02T09:39:00Z,39.00,61.00
2026-04-02T09:49:00Z,39.00,60.00
2026-04-02T09:51:00Z,39.00,61.00
2026-04-02T09:52:00Z,39.00,61.00
2026-04-02T10:02:00Z,40.00,61.00
2026-04-02T10:05:00Z,40.00,61.00
2026-04-02T10:08:00Z,40.00,61.00
2026-04-02T10:17:00Z,40.00,61.00
2026-04-02T10:19:00Z,40.00,60.00
2026-04-02T10:26:00Z,40.00,60.00
2026-04-02T10:28:00Z,40.00,60.00
2026-04-02T10:30:00Z,40.00,60.00
2026-04-02T10:34:00Z,41.00,60.00
2026-04-02T10:36:00Z,41.00,60.00
2026-04-02T10:37:00Z,41.00,60.00
2026-04-02T10:38:00Z,41.00,60.00
2026-04-02T10:39:00Z,41.00,60.00
2026-04-02T10:42:00Z,41.00,60.00
2026-04-02T10:45:00Z,41.00,60.00
2026-04-02T10:46:00Z,41.00,60.00
2026-04-02T10:47:00Z,41.00,60.00
2026-04-02T10:49:00Z,41.00,60.00
2026-04-02T10:51:00Z,41.00,60.00
2026-04-02T10:52:00Z,41.00,60.00
2026-04-02T11:02:00Z,41.00,60.00
2026-04-02T11:05:00Z,41.00,60.00
2026-04-02T11:06:00Z,41.00,60.00
2026-04-02T11:08:00Z,41.00,60.00
2026-04-02T11:10:00Z,41.00,60.00
2026-04-02T11:13:00Z,41.00,60.00
2026-04-02T11:15:00Z,41.00,60.26
2026-04-02T11:17:00Z,41.00,60.00
2026-04-02T11:23:00Z,41.00,60.00
2026-04-02T11:25:00Z,41.00,59.00
2026-04-02T11:26:00Z,41.00,60.00
2026-04-02T11:27:00Z,41.00,60.00
2026-04-02T11:28:00Z,41.00,60.00
2026-04-02T11:29:00Z,41.00,60.00
2026-04-02T11:33:00Z,41.00,60.00
2026-04-02T11:41:00Z,41.00,60.00
2026-04-02T11:44:00Z,41.00,60.00
2026-04-02T11:46:00Z,41.00,60.00
2026-04-02T11:47:00Z,41.00,60.00
2026-04-02T11:51:00Z,41.00,60.00
2026-04-02T11:55:00Z,41.00,60.00
2026-04-02T11:59:00Z,41.00,60.00
2026-04-02T12:00:00Z,41.00,60.00
2026-04-02T12:01:00Z,41.00,60.00
2026-04-02T12:03:00Z,41.00,60.00
2026-04-02T12:06:00Z,41.00,60.00
2026-04-02T12:07:00Z,41.00,60.00
2026-04-02T12:10:00Z,41.00,60.00
2026-04-02T12:12:00Z,41.00,60.00
2026-04-02T12:13:00Z,40.00,60.00
2026-04-02T12:14:00Z,40.00,60.00
2026-04-02T12:15:00Z,40.00,60.00
2026-04-02T12:18:00Z,40.00,60.00
2026-04-02T12:23:00Z,40.00,60.00
2026-04-02T12:25:00Z,40.00,60.00
2026-04-02T12:26:00Z,40.00,60.00
2026-04-02T12:29:00Z,40.00,60.00
2026-04-02T12:31:00Z,40.00,60.00
2026-04-02T12:35:00Z,41.00,60.00
2026-04-02T12:39:00Z,41.00,60.00
2026-04-02T12:40:00Z,41.00,60.00
2026-04-02T12:44:00Z,41.00,60.00
2026-04-02T12:46:00Z,41.00,60.00
2026-04-02T12:47:00Z,41.00,60.00
2026-04-02T12:48:00Z,41.00,60.00
2026-04-02T12:52:00Z,41.00,60.00
2026-04-02T12:57:00Z,41.00,60.00
2026-04-02T12:59:00Z,41.00,60.00
2026-04-02T13:03:00Z,41.00,60.00
2026-04-02T13:04:00Z,41.00,60.00
2026-04-02T13:06:00Z,41.00,60.00
2026-04-02T13:07:00Z,41.00,60.00
2026-04-02T13:09:00Z,41.00,60.00
2026-04-02T13:10:00Z,41.00,60.00
2026-04-02T13:11:00Z,41.00,59.93
2026-04-02T13:12:00Z,41.00,60.00
2026-04-02T13:14:00Z,41.00,60.00
2026-04-02T13:17:00Z,41.00,60.00
2026-04-02T13:18:00Z,41.00,60.00
2026-04-02T13:21:00Z,41.00,60.00
2026-04-02T13:22:00Z,41.00,60.00
2026-04-02T13:23:00Z,40.77,59.02
2026-04-02T13:24:00Z,41.00,59.35
2026-04-02T13:25:00Z,41.00,59.12
2026-04-02T13:26:00Z,41.00,59.00
2026-04-02T13:30:00Z,41.00,59.00
2026-04-02T13:32:00Z,41.00,59.00
2026-04-02T13:33:00Z,41.00,59.00
2026-04-02T13:35:00Z,41.00,59.00
2026-04-02T13:36:00Z,41.00,59.00
2026-04-02T13:38:00Z,41.00,59.00
2026-04-02T13:40:00Z,41.00,59.00
2026-04-02T13:42:00Z,41.00,59.00
2026-04-02T13:44:00Z,41.00,59.00
2026-04-02T13:45:00Z,42.00,58.06
2026-04-02T13:47:00Z,42.00,59.00
2026-04-02T13:49:00Z,42.00,59.00
2026-04-02T13:50:00Z,42.00,59.00
2026-04-02T13:51:00Z,42.00,59.00
2026-04-02T13:52:00Z,42.00,59.00
2026-04-02T13:55:00Z,42.00,59.00
2026-04-02T13:56:00Z,42.00,59.00
2026-04-02T13:57:00Z,42.00,59.00
2026-04-02T13:58:00Z,42.00,59.00
2026-04-02T13:59:00Z,42.00,58.57
2026-04-02T14:00:00Z,42.00,59.00
2026-04-02T14:02:00Z,42.00,59.00
2026-04-02T14:04:00Z,42.00,59.00
2026-04-02T14:05:00Z,42.00,59.00
2026-04-02T14:06:00Z,42.00,59.01
2026-04-02T14:07:00Z,42.00,59.00
2026-04-02T14:08:00Z,42.00,59.00
2026-04-02T14:09:00Z,42.00,59.00
2026-04-02T14:10:00Z,42.00,59.00
2026-04-02T14:11:00Z,42.00,59.00
2026-04-02T14:13:00Z,42.00,59.00
2026-04-02T14:14:00Z,42.00,59.00
2026-04-02T14:16:00Z,42.00,59.00
2026-04-02T14:18:00Z,42.00,59.00
2026-04-02T14:19:00Z,42.00,59.00
2026-04-02T14:20:00Z,42.00,58.81
2026-04-02T14:21:00Z,42.00,59.00
2026-04-02T14:25:00Z,42.00,59.00
2026-04-02T14:26:00Z,42.00,59.00
2026-04-02T14:27:00Z,42.00,59.00
2026-04-02T14:28:00Z,40.15,59.87
2026-04-02T14:29:00Z,40.00,59.00
2026-04-02T14:30:00Z,40.00,59.00
2026-04-02T14:31:00Z,39.42,59.00
2026-04-02T14:32:00Z,41.00,60.00
2026-04-02T14:33:00Z,41.00,60.00
2026-04-02T14:34:00Z,41.00,59.00
2026-04-02T14:35:00Z,41.00,58.83
2026-04-02T14:36:00Z,41.00,59.00
2026-04-02T14:37:00Z,41.00,59.00
2026-04-02T14:38:00Z,41.00,59.00
2026-04-02T14:39:00Z,41.00,59.00
2026-04-02T14:41:00Z,41.00,59.00
2026-04-02T14:42:00Z,41.00,59.00
2026-04-02T14:43:00Z,41.00,59.00
2026-04-02T14:44:00Z,41.00,59.00
2026-04-02T14:46:00Z,41.00,60.00
2026-04-02T14:47:00Z,41.00,60.00
2026-04-02T14:48:00Z,41.00,60.00
2026-04-02T14:49:00Z,41.00,60.00
2026-04-02T14:50:00Z,41.00,60.00
2026-04-02T14:51:00Z,41.00,60.00
2026-04-02T14:52:00Z,41.00,60.00
2026-04-02T14:53:00Z,41.00,60.00
2026-04-02T14:54:00Z,41.00,60.00
2026-04-02T14:55:00Z,40.09,60.00
2026-04-02T14:56:00Z,40.09,60.00
2026-04-02T14:57:00Z,40.09,60.00
2026-04-02T14:58:00Z,40.09,60.00
2026-04-02T14:59:00Z,40.09,60.00
2026-04-02T15:00:00Z,40.09,59.00
2026-04-02T15:01:00Z,41.00,60.00
2026-04-02T15:02:00Z,41.00,60.00
2026-04-02T15:03:00Z,41.00,60.00
2026-04-02T15:04:00Z,41.00,60.07
2026-04-02T15:05:00Z,41.00,60.70
2026-04-02T15:06:00Z,41.00,60.98
2026-04-02T15:07:00Z,41.00,60.87
2026-04-02T15:08:00Z,41.00,61.00
2026-04-02T15:09:00Z,41.00,60.88
2026-04-02T15:10:00Z,41.00,61.00
2026-04-02T15:11:00Z,41.00,61.00
2026-04-02T15:13:00Z,41.00,60.96
2026-04-02T15:14:00Z,41.00,61.00
2026-04-02T15:15:00Z,41.00,61.00
2026-04-02T15:16:00Z,41.00,61.00
2026-04-02T15:17:00Z,41.00,61.00
2026-04-02T15:18:00Z,41.00,61.00
2026-04-02T15:19:00Z,40.00,61.00
2026-04-02T15:20:00Z,40.00,61.00
2026-04-02T15:21:00Z,40.00,61.00
2026-04-02T15:22:00Z,40.01,61.00
2026-04-02T15:23:00Z,40.00,61.00
2026-04-02T15:24:00Z,40.00,61.00
2026-04-02T15:25:00Z,40.00,61.00
2026-04-02T15:26:00Z,41.00,61.00
2026-04-02T15:28:00Z,41.00,60.85
2026-04-02T15:29:00Z,41.00,61.00
2026-04-02T15:30:00Z,41.00,61.00
2026-04-02T15:31:00Z,41.00,61.00
2026-04-02T15:32:00Z,41.00,60.23
2026-04-02T15:33:00Z,41.00,61.00
2026-04-02T15:35:00Z,41.00,61.00
2026-04-02T15:38:00Z,41.00,61.00
2026-04-02T15:39:00Z,40.00,61.00
2026-04-02T15:40:00Z,40.00,61.00
2026-04-02T15:41:00Z,40.00,61.00
2026-04-02T15:42:00Z,40.00,61.00
2026-04-02T15:43:00Z,40.00,61.00
2026-04-02T15:44:00Z,39.00,61.00
2026-04-02T15:45:00Z,39.00,61.00
2026-04-02T15:46:00Z,39.00,61.00
2026-04-02T15:47:00Z,39.00,61.00
2026-04-02T15:48:00Z,39.00,60.00
2026-04-02T15:49:00Z,39.00,61.00
2026-04-02T15:51:00Z,39.00,61.00
2026-04-02T15:52:00Z,39.00,61.00
2026-04-02T15:53:00Z,39.00,61.00
2026-04-02T15:54:00Z,39.00,61.00
2026-04-02T15:56:00Z,39.00,61.00
2026-04-02T15:57:00Z,39.00,61.00
2026-04-02T15:59:00Z,39.00,61.00
2026-04-02T16:00:00Z,39.00,61.00
2026-04-02T16:02:00Z,39.00,61.00
2026-04-02T16:03:00Z,40.00,61.00
2026-04-02T16:05:00Z,39.00,61.00
2026-04-02T16:06:00Z,39.00,61.00
2026-04-02T16:08:00Z,39.00,60.78
2026-04-02T16:09:00Z,39.00,61.00
2026-04-02T16:10:00Z,40.00,60.55
2026-04-02T16:11:00Z,40.00,60.55
2026-04-02T16:12:00Z,40.00,60.86
2026-04-02T16:14:00Z,41.00,61.00
2026-04-02T16:15:00Z,41.00,60.99
2026-04-02T16:16:00Z,40.00,61.02
2026-04-02T16:17:00Z,40.00,62.00
2026-04-02T16:19:00Z,39.21,62.00
2026-04-02T16:20:00Z,39.21,60.00
2026-04-02T16:21:00Z,39.21,61.00
2026-04-02T16:23:00Z,39.21,60.00
2026-04-02T16:24:00Z,39.21,61.00
2026-04-02T16:25:00Z,40.00,61.00
2026-04-02T16:26:00Z,40.00,61.00
2026-04-02T16:27:00Z,40.00,61.00
2026-04-02T16:28:00Z,40.00,61.00
2026-04-02T16:30:00Z,40.00,61.00
2026-04-02T16:31:00Z,40.00,61.00
2026-04-02T16:32:00Z,40.00,61.00
2026-04-02T16:33:00Z,40.00,61.00
2026-04-02T16:34:00Z,40.00,61.00
2026-04-02T16:35:00Z,40.00,61.00
2026-04-02T16:36:00Z,40.00,61.00
2026-04-02T16:37:00Z,40.00,61.00
2026-04-02T16:38:00Z,35.70,61.00
2026-04-02T16:39:00Z,35.70,61.44
2026-04-02T16:40:00Z,39.00,61.44
2026-04-02T16:41:00Z,39.98,61.44
2026-04-02T16:42:00Z,39.98,61.81
2026-04-02T16:43:00Z,39.98,61.00
2026-04-02T16:44:00Z,40.00,61.53
2026-04-02T16:46:00Z,40.00,61.00
2026-04-02T16:49:00Z,40.00,61.15
2026-04-02T16:51:00Z,40.96,61.84
2026-04-02T16:52:00Z,40.96,61.00
2026-04-02T16:53:00Z,41.00,60.11
2026-04-02T16:54:00Z,41.00,61.99
2026-04-02T16:56:00Z,41.00,62.57
2026-04-02T16:57:00Z,41.00,62.00
2026-04-02T16:58:00Z,40.00,62.00
2026-04-02T16:59:00Z,40.00,62.00
2026-04-02T17:01:00Z,40.00,62.00
2026-04-02T17:02:00Z,40.00,61.91
2026-04-02T17:04:00Z,40.00,61.97
2026-04-02T17:05:00Z,39.00,62.00
2026-04-02T17:06:00Z,39.00,62.00
2026-04-02T17:07:00Z,39.91,62.00
2026-04-02T17:08:00Z,39.56,62.66
2026-04-02T17:09:00Z,39.56,62.99
2026-04-02T17:10:00Z,39.00,63.41
2026-04-02T17:11:00Z,38.00,64.98
2026-04-02T17:12:00Z,37.07,65.01
2026-04-02T17:13:00Z,36.69,65.49
2026-04-02T17:14:00Z,36.96,65.71
2026-04-02T17:15:00Z,36.00,67.07
2026-04-02T17:16:00Z,36.29,66.30
2026-04-02T17:17:00Z,36.01,66.93
2026-04-02T17:18:00Z,34.58,67.66
2026-04-02T17:19:00Z,33.23,68.43
2026-04-02T17:20:00Z,33.20,68.42
2026-04-02T17:21:00Z,34.27,66.76
2026-04-02T17:22:00Z,37.14,65.40
2026-04-02T17:23:00Z,37.43,62.95
2026-04-02T17:24:00Z,37.86,64.39
2026-04-02T17:25:00Z,38.78,64.85
2026-04-02T17:26:00Z,37.70,62.37
2026-04-02T17:27:00Z,35.06,66.73
2026-04-02T17:28:00Z,35.09,67.38
2026-04-02T17:29:00Z,35.46,66.52
2026-04-02T17:30:00Z,33.67,67.43
2026-04-02T17:31:00Z,33.96,68.32
2026-04-02T17:32:00Z,33.31,66.86
2026-04-02T17:33:00Z,35.86,66.17
2026-04-02T17:34:00Z,35.84,65.00
2026-04-02T17:35:00Z,37.38,65.11
2026-04-02T17:36:00Z,39.37,61.94
2026-04-02T17:37:00Z,39.13,63.80
2026-04-02T17:38:00Z,36.72,63.42
2026-04-02T17:39:00Z,38.00,63.05
2026-04-02T17:40:00Z,38.03,63.45
2026-04-02T17:41:00Z,40.00,61.38
2026-04-02T17:42:00Z,41.88,60.96
2026-04-02T17:43:00Z,41.71,59.70
2026-04-02T17:44:00Z,41.92,59.95
2026-04-02T17:45:00Z,43.66,57.10
2026-04-02T17:46:00Z,54.76,43.88
2026-04-02T17:47:00Z,60.92,39.76
2026-04-02T17:48:00Z,61.41,40.98
2026-04-02T17:49:00Z,60.76,37.38
2026-04-02T17:50:00Z,66.45,34.84
2026-04-02T17:51:00Z,67.02,33.73
2026-04-02T17:52:00Z,65.43,34.75
2026-04-02T17:53:00Z,63.31,37.45
2026-04-02T17:54:00Z,62.97,38.16
2026-04-02T17:55:00Z,62.36,37.58
2026-04-02T17:56:00Z,65.55,33.91
2026-04-02T17:57:00Z,68.75,32.09
2026-04-02T17:58:00Z,67.93,33.62
2026-04-02T17:59:00Z,65.99,34.97
2026-04-02T18:00:00Z,65.28,34.89
2026-04-02T18:01:00Z,68.38,31.59
2026-04-02T18:02:00Z,70.87,30.61
2026-04-02T18:03:00Z,70.03,30.26
2026-04-02T18:04:00Z,68.89,30.89
2026-04-02T18:05:00Z,69.09,30.99
2026-04-02T18:06:00Z,69.97,31.39
2026-04-02T18:07:00Z,69.82,31.40
2026-04-02T18:08:00Z,80.48,20.31
2026-04-02T18:09:00Z,77.84,23.75
2026-04-02T18:10:00Z,72.16,30.25
2026-04-02T18:11:00Z,76.71,23.98
2026-04-02T18:12:00Z,74.22,26.22
2026-04-02T18:13:00Z,77.87,23.08
2026-04-02T18:14:00Z,70.05,29.47
2026-04-02T18:15:00Z,73.63,26.33
2026-04-02T18:16:00Z,73.69,30.43
2026-04-02T18:17:00Z,73.76,26.58
2026-04-02T18:18:00Z,73.81,26.99
2026-04-02T18:19:00Z,71.67,26.23
2026-04-02T18:20:00Z,69.74,30.14
2026-04-02T18:21:00Z,68.57,31.90
2026-04-02T18:22:00Z,60.50,39.44
2026-04-02T18:23:00Z,57.30,43.98
2026-04-02T18:24:00Z,60.94,39.42
2026-04-02T18:25:00Z,68.49,32.56
2026-04-02T18:26:00Z,69.87,30.43
2026-04-02T18:27:00Z,68.98,30.50
2026-04-02T18:28:00Z,67.04,34.08
2026-04-02T18:29:00Z,66.30,34.98
2026-04-02T18:30:00Z,66.00,34.23
2026-04-02T18:31:00Z,66.27,33.58
2026-04-02T18:32:00Z,65.83,34.45
2026-04-02T18:33:00Z,62.99,37.11
2026-04-02T18:34:00Z,56.99,43.70
2026-04-02T18:35:00Z,48.40,52.37
2026-04-02T18:36:00Z,44.56,55.15
2026-04-02T18:37:00Z,45.55,54.30
2026-04-02T18:38:00Z,45.97,54.78
2026-04-02T18:39:00Z,46.32,54.69
2026-04-02T18:40:00Z,43.48,55.54
2026-04-02T18:41:00Z,41.26,58.81
2026-04-02T18:42:00Z,40.16,62.56
2026-04-02T18:43:00Z,35.17,65.33
2026-04-02T18:44:00Z,33.48,67.31
2026-04-02T18:45:00Z,33.91,65.88
2026-04-02T18:46:00Z,34.88,66.17
2026-04-02T18:47:00Z,34.54,65.73
2026-04-02T18:48:00Z,35.23,65.19
2026-04-02T18:49:00Z,34.31,65.11
2026-04-02T18:50:00Z,37.62,61.93
2026-04-02T18:51:00Z,40.89,58.31
2026-04-02T18:52:00Z,44.98,53.60
2026-04-02T18:53:00Z,52.84,47.64
2026-04-02T18:54:00Z,44.87,54.23
2026-04-02T18:55:00Z,43.89,54.81
2026-04-02T18:56:00Z,54.83,47.15
2026-04-02T18:57:00Z,70.67,28.49
2026-04-02T18:58:00Z,67.27,31.52
2026-04-02T18:59:00Z,74.55,25.57
2026-04-02T19:00:00Z,70.49,26.02
2026-04-02T19:01:00Z,77.79,20.34
2026-04-02T19:02:00Z,80.09,19.11
2026-04-02T19:03:00Z,79.34,21.25
2026-04-02T19:04:00Z,76.47,23.91
2026-04-02T19:05:00Z,78.14,21.87
2026-04-02T19:06:00Z,75.92,22.45
2026-04-02T19:07:00Z,75.25,23.20
2026-04-02T19:08:00Z,70.13,31.39
2026-04-02T19:09:00Z,80.03,19.98
2026-04-02T19:10:00Z,85.10,14.40
2026-04-02T19:11:00Z,85.94,14.57
2026-04-02T19:12:00Z,89.68,12.97
2026-04-02T19:13:00Z,84.41,15.21
2026-04-02T19:14:00Z,83.27,16.19
2026-04-02T19:15:00Z,86.63,10.76
2026-04-02T19:16:00Z,92.54,7.46
2026-04-02T19:17:00Z,93.72,5.92
2026-04-02T19:18:00Z,93.68,5.53
2026-04-02T19:19:00Z,93.30,6.97
2026-04-02T19:20:00Z,93.86,6.87
2026-04-02T19:21:00Z,93.24,7.02
2026-04-02T19:22:00Z,92.35,8.38
2026-04-02T19:23:00Z,88.51,10.29
2026-04-02T19:24:00Z,88.86,13.18
2026-04-02T19:25:00Z,94.43,5.03
2026-04-02T19:26:00Z,98.51,1.54
2026-04-02T19:27:00Z,99.00,1.54
2026-04-02T19:28:00Z,99.00,1.54
2026-04-02T19:29:00Z,99.00,1.54
2026-04-02T19:30:00Z,99.00,1.54
2026-04-02T19:31:00Z,99.00,1.00
2026-04-02T19:32:00Z,99.00,1.00
