# event_ticker=KXATPMATCH-25SEP18CAZARN
# final_score=6-4 3-6 7-5
# score_resolution=4-6 6-3 5-7
# match_winner=Arthur Cazaux
# fav_player=Matteo Arnaldi
# dog_player=Arthur Cazaux
# kalshi_date=2025-09-18
timestamp,Matteo Arnaldi,Arthur Cazaux
2025-09-19T08:11:00Z,52.00,51.18
2025-09-19T08:12:00Z,52.82,50.00
2025-09-19T08:13:00Z,53.08,50.00
2025-09-19T08:14:00Z,54.00,49.00
2025-09-19T08:15:00Z,54.39,48.00
2025-09-19T08:16:00Z,56.90,48.00
2025-09-19T08:17:00Z,53.26,48.00
2025-09-19T08:18:00Z,54.86,48.56
2025-09-19T08:19:00Z,55.56,46.47
2025-09-19T08:20:00Z,56.95,46.47
2025-09-19T08:21:00Z,55.00,47.60
2025-09-19T08:22:00Z,52.02,47.25
2025-09-19T08:23:00Z,51.59,49.48
2025-09-19T08:24:00Z,50.22,49.48
2025-09-19T08:25:00Z,42.00,58.07
2025-09-19T08:26:00Z,37.49,63.08
2025-09-19T08:27:00Z,36.35,64.05
2025-09-19T08:28:00Z,38.45,60.45
2025-09-19T08:29:00Z,49.82,59.99
2025-09-19T08:30:00Z,40.76,58.47
2025-09-19T08:31:00Z,44.93,57.40
2025-09-19T08:32:00Z,33.00,66.93
2025-09-19T08:33:00Z,31.06,73.30
2025-09-19T08:34:00Z,30.00,71.00
2025-09-19T08:35:00Z,27.17,75.02
2025-09-19T08:36:00Z,30.75,77.21
2025-09-19T08:37:00Z,22.00,72.90
2025-09-19T08:38:00Z,30.17,69.92
2025-09-19T08:39:00Z,29.00,73.10
2025-09-19T08:40:00Z,27.74,73.10
2025-09-19T08:41:00Z,26.00,74.00
2025-09-19T08:42:00Z,26.00,77.00
2025-09-19T08:43:00Z,24.37,76.00
2025-09-19T08:44:00Z,35.53,72.00
2025-09-19T08:45:00Z,33.06,69.25
2025-09-19T08:46:00Z,33.06,75.77
2025-09-19T08:47:00Z,26.00,77.11
2025-09-19T08:48:00Z,24.89,77.29
2025-09-19T08:49:00Z,24.72,76.85
2025-09-19T08:50:00Z,25.00,76.99
2025-09-19T08:51:00Z,28.84,73.25
2025-09-19T08:52:00Z,28.91,73.00
2025-09-19T08:53:00Z,25.40,73.00
2025-09-19T08:55:00Z,25.40,77.00
2025-09-19T08:56:00Z,26.64,76.30
2025-09-19T08:57:00Z,30.00,76.00
2025-09-19T08:58:00Z,32.83,77.00
2025-09-19T08:59:00Z,35.68,76.65
2025-09-19T09:00:00Z,23.00,76.65
2025-09-19T09:02:00Z,30.00,75.56
2025-09-19T09:03:00Z,30.00,78.00
2025-09-19T09:05:00Z,34.99,77.10
2025-09-19T09:06:00Z,34.99,78.50
2025-09-19T09:07:00Z,32.00,79.00
2025-09-19T09:08:00Z,21.03,79.00
2025-09-19T09:10:00Z,21.00,79.96
2025-09-19T09:12:00Z,21.00,80.50
2025-09-19T09:13:00Z,32.00,75.00
2025-09-19T09:14:00Z,24.39,77.02
2025-09-19T09:15:00Z,25.32,77.60
2025-09-19T09:16:00Z,25.32,74.98
2025-09-19T09:17:00Z,31.68,70.00
2025-09-19T09:18:00Z,27.79,76.96
2025-09-19T09:19:00Z,20.34,78.20
2025-09-19T09:20:00Z,20.06,77.76
2025-09-19T09:21:00Z,22.83,77.76
2025-09-19T09:22:00Z,24.32,77.96
2025-09-19T09:23:00Z,24.00,75.00
2025-09-19T09:24:00Z,22.58,77.11
2025-09-19T09:25:00Z,21.99,80.98
2025-09-19T09:26:00Z,25.96,76.71
2025-09-19T09:27:00Z,25.00,76.71
2025-09-19T09:28:00Z,25.00,70.93
2025-09-19T09:29:00Z,30.01,70.93
2025-09-19T09:30:00Z,31.95,70.93
2025-09-19T09:31:00Z,35.36,63.98
2025-09-19T09:32:00Z,42.00,63.98
2025-09-19T09:33:00Z,42.00,59.62
2025-09-19T09:34:00Z,50.14,59.62
2025-09-19T09:35:00Z,21.00,48.26
2025-09-19T09:36:00Z,51.00,54.58
2025-09-19T09:37:00Z,57.66,53.43
2025-09-19T09:38:00Z,43.00,54.93
2025-09-19T09:39:00Z,42.00,57.98
2025-09-19T09:40:00Z,46.00,58.00
2025-09-19T09:41:00Z,45.95,58.00
2025-09-19T09:42:00Z,41.00,58.00
2025-09-19T09:43:00Z,41.00,59.00
2025-09-19T09:44:00Z,45.91,56.00
2025-09-19T09:45:00Z,50.83,55.90
2025-09-19T09:46:00Z,54.49,52.15
2025-09-19T09:47:00Z,51.00,53.26
2025-09-19T09:48:00Z,51.00,50.08
2025-09-19T09:49:00Z,49.80,34.90
2025-09-19T09:50:00Z,48.25,52.93
2025-09-19T09:51:00Z,48.25,54.76
2025-09-19T09:52:00Z,51.85,53.17
2025-09-19T09:53:00Z,45.83,53.17
2025-09-19T09:54:00Z,43.00,53.17
2025-09-19T09:55:00Z,39.70,53.17
2025-09-19T09:56:00Z,40.00,63.00
2025-09-19T09:57:00Z,48.00,52.67
2025-09-19T09:58:00Z,49.78,51.00
2025-09-19T09:59:00Z,49.24,50.52
2025-09-19T10:00:00Z,50.00,52.00
2025-09-19T10:01:00Z,55.06,52.63
2025-09-19T10:02:00Z,55.06,54.80
2025-09-19T10:03:00Z,47.00,53.58
2025-09-19T10:04:00Z,45.00,53.58
2025-09-19T10:05:00Z,52.40,52.72
2025-09-19T10:06:00Z,51.14,52.72
2025-09-19T10:07:00Z,51.00,53.00
2025-09-19T10:08:00Z,49.87,52.00
2025-09-19T10:09:00Z,49.12,49.42
2025-09-19T10:10:00Z,50.00,49.42
2025-09-19T10:11:00Z,49.00,49.42
2025-09-19T10:12:00Z,49.17,49.42
2025-09-19T10:13:00Z,53.35,52.64
2025-09-19T10:14:00Z,54.00,52.64
2025-09-19T10:15:00Z,57.70,49.14
2025-09-19T10:16:00Z,52.74,49.14
2025-09-19T10:17:00Z,49.18,51.33
2025-09-19T10:18:00Z,52.63,47.86
2025-09-19T10:19:00Z,46.00,57.92
2025-09-19T10:20:00Z,41.56,60.01
2025-09-19T10:21:00Z,45.81,58.84
2025-09-19T10:22:00Z,57.42,51.48
2025-09-19T10:23:00Z,57.18,47.79
2025-09-19T10:24:00Z,50.27,47.79
2025-09-19T10:25:00Z,50.27,54.33
2025-09-19T10:26:00Z,47.98,57.65
2025-09-19T10:27:00Z,47.98,57.00
2025-09-19T10:28:00Z,47.03,54.68
2025-09-19T10:29:00Z,47.11,52.97
2025-09-19T10:30:00Z,51.62,48.95
2025-09-19T10:31:00Z,67.54,41.00
2025-09-19T10:32:00Z,49.00,51.00
2025-09-19T10:33:00Z,48.36,51.00
2025-09-19T10:34:00Z,49.57,53.41
2025-09-19T10:35:00Z,46.95,54.00
2025-09-19T10:36:00Z,55.99,52.00
2025-09-19T10:37:00Z,58.09,47.00
2025-09-19T10:38:00Z,60.27,41.00
2025-09-19T10:39:00Z,62.00,32.49
2025-09-19T10:40:00Z,66.69,37.00
2025-09-19T10:41:00Z,62.58,45.31
2025-09-19T10:42:00Z,55.00,51.70
2025-09-19T10:43:00Z,47.79,53.49
2025-09-19T10:44:00Z,48.00,56.77
2025-09-19T10:45:00Z,51.45,56.61
2025-09-19T10:46:00Z,56.09,46.38
2025-09-19T10:47:00Z,62.86,46.38
2025-09-19T10:48:00Z,56.58,48.98
2025-09-19T10:49:00Z,60.77,47.11
2025-09-19T10:50:00Z,66.21,37.92
2025-09-19T10:51:00Z,63.84,42.60
2025-09-19T10:52:00Z,71.58,31.40
2025-09-19T10:53:00Z,55.27,42.94
2025-09-19T10:54:00Z,53.41,56.68
2025-09-19T10:55:00Z,58.56,49.18
2025-09-19T10:56:00Z,53.71,46.29
2025-09-19T10:57:00Z,50.09,52.42
2025-09-19T10:58:00Z,50.86,53.55
2025-09-19T10:59:00Z,56.46,45.02
2025-09-19T11:00:00Z,49.63,51.72
2025-09-19T11:01:00Z,45.06,57.67
2025-09-19T11:02:00Z,45.26,58.00
2025-09-19T11:03:00Z,40.00,60.48
2025-09-19T11:04:00Z,26.47,76.65
2025-09-19T11:05:00Z,26.35,88.29
2025-09-19T11:06:00Z,5.66,97.27
2025-09-19T11:07:00Z,1.00,99.00
2025-09-19T11:08:00Z,4.22,99.00
2025-09-19T11:09:00Z,4.22,99.00
2025-09-19T11:10:00Z,4.22,99.00
