# event_ticker=KXATPCHALLENGERMATCH-26FEB13BOLMOR
# final_score=6-3 3-6 6-3
# match_winner=Alex Bolt
# fav_player=Alex Bolt
# dog_player=Hiroki Moriya
# kalshi_date=2026-02-13
timestamp,Alex Bolt,Hiroki Moriya
2026-02-13T22:45:00Z,81.50,19.00
2026-02-13T22:55:00Z,81.50,19.00
2026-02-13T22:57:00Z,81.50,19.00
2026-02-13T23:19:00Z,82.00,19.00
2026-02-13T23:23:00Z,82.00,17.00
2026-02-13T23:24:00Z,82.00,19.00
2026-02-13T23:25:00Z,82.00,19.00
2026-02-13T23:26:00Z,82.00,19.00
2026-02-13T23:27:00Z,83.00,19.00
2026-02-13T23:33:00Z,83.00,19.00
2026-02-13T23:42:00Z,83.00,19.00
2026-02-13T23:43:00Z,82.00,19.00
2026-02-13T23:45:00Z,82.00,19.00
2026-02-13T23:46:00Z,82.00,19.27
2026-02-13T23:47:00Z,82.00,19.39
2026-02-13T23:48:00Z,83.00,19.39
2026-02-13T23:49:00Z,83.00,19.39
2026-02-13T23:50:00Z,83.00,19.00
2026-02-13T23:51:00Z,83.00,19.00
2026-02-13T23:54:00Z,83.00,19.00
2026-02-13T23:55:00Z,82.00,19.00
2026-02-14T00:00:00Z,81.00,19.00
2026-02-14T00:05:00Z,81.00,19.87
2026-02-14T00:06:00Z,82.00,19.87
2026-02-14T00:10:00Z,82.00,19.00
2026-02-14T00:15:00Z,82.00,19.00
2026-02-14T00:33:00Z,82.00,19.00
2026-02-14T00:40:00Z,82.00,19.00
2026-02-14T00:49:00Z,82.00,19.00
2026-02-14T00:52:00Z,82.00,20.00
2026-02-14T00:55:00Z,82.00,20.00
2026-02-14T00:57:00Z,82.00,18.00
2026-02-14T00:59:00Z,82.00,20.00
2026-02-14T01:02:00Z,82.00,20.00
2026-02-14T01:03:00Z,82.00,20.00
2026-02-14T01:07:00Z,82.00,20.00
2026-02-14T01:08:00Z,82.00,20.00
2026-02-14T01:10:00Z,82.00,20.00
2026-02-14T01:15:00Z,82.00,18.00
2026-02-14T01:19:00Z,82.00,18.00
2026-02-14T01:20:00Z,82.00,18.00
2026-02-14T01:21:00Z,82.00,20.00
2026-02-14T01:23:00Z,82.76,19.00
2026-02-14T01:25:00Z,83.00,19.00
2026-02-14T01:26:00Z,83.00,19.00
2026-02-14T01:29:00Z,83.00,19.86
2026-02-14T01:30:00Z,81.00,20.00
2026-02-14T01:31:00Z,81.00,18.93
2026-02-14T01:33:00Z,81.00,19.00
2026-02-14T01:34:00Z,81.00,19.00
2026-02-14T01:38:00Z,81.00,19.00
2026-02-14T01:41:00Z,81.00,19.00
2026-02-14T01:43:00Z,81.00,19.00
2026-02-14T01:44:00Z,83.00,19.00
2026-02-14T01:45:00Z,83.00,19.00
2026-02-14T01:47:00Z,83.00,19.10
2026-02-14T01:49:00Z,83.00,20.00
2026-02-14T01:50:00Z,83.00,20.00
2026-02-14T01:52:00Z,82.00,20.00
2026-02-14T01:58:00Z,82.17,20.00
2026-02-14T01:59:00Z,82.17,19.28
2026-02-14T02:01:00Z,82.17,19.00
2026-02-14T02:02:00Z,82.17,19.00
2026-02-14T02:04:00Z,82.17,18.00
2026-02-14T02:07:00Z,82.17,19.00
2026-02-14T02:08:00Z,82.17,19.00
2026-02-14T02:09:00Z,82.00,19.00
2026-02-14T02:10:00Z,82.00,19.00
2026-02-14T02:12:00Z,82.00,19.00
2026-02-14T02:13:00Z,82.00,19.00
2026-02-14T02:14:00Z,82.00,19.46
2026-02-14T02:16:00Z,82.00,19.46
2026-02-14T02:17:00Z,82.00,19.00
2026-02-14T02:19:00Z,82.00,19.00
2026-02-14T02:24:00Z,82.00,19.00
2026-02-14T02:27:00Z,82.00,19.00
2026-02-14T02:32:00Z,82.00,19.00
2026-02-14T02:33:00Z,82.00,19.00
2026-02-14T02:34:00Z,82.00,19.00
2026-02-14T02:35:00Z,82.00,19.00
2026-02-14T02:36:00Z,82.00,19.43
2026-02-14T02:38:00Z,82.00,20.00
2026-02-14T02:39:00Z,82.00,20.00
2026-02-14T02:40:00Z,82.00,20.00
2026-02-14T02:43:00Z,82.00,20.00
2026-02-14T02:48:00Z,82.00,19.76
2026-02-14T02:49:00Z,82.59,19.76
2026-02-14T02:52:00Z,82.59,19.00
2026-02-14T02:54:00Z,82.00,19.00
2026-02-14T02:55:00Z,82.00,19.00
2026-02-14T02:56:00Z,82.00,19.00
2026-02-14T02:57:00Z,82.00,19.00
2026-02-14T02:58:00Z,82.00,19.80
2026-02-14T03:00:00Z,82.00,19.66
2026-02-14T03:01:00Z,82.00,19.53
2026-02-14T03:04:00Z,82.00,19.00
2026-02-14T03:05:00Z,82.00,17.68
2026-02-14T03:06:00Z,82.00,19.00
2026-02-14T03:07:00Z,82.00,19.00
2026-02-14T03:08:00Z,82.00,19.91
2026-02-14T03:09:00Z,82.00,19.98
2026-02-14T03:10:00Z,82.00,20.00
2026-02-14T03:11:00Z,82.00,20.00
2026-02-14T03:12:00Z,82.00,19.03
2026-02-14T03:13:00Z,82.00,17.00
2026-02-14T03:14:00Z,81.00,19.00
2026-02-14T03:15:00Z,81.00,19.84
2026-02-14T03:16:00Z,81.00,20.00
2026-02-14T03:17:00Z,81.00,20.00
2026-02-14T03:18:00Z,82.00,20.00
2026-02-14T03:19:00Z,82.55,20.00
2026-02-14T03:20:00Z,82.94,20.00
2026-02-14T03:21:00Z,83.00,20.00
2026-02-14T03:22:00Z,83.00,20.00
2026-02-14T03:23:00Z,83.00,20.00
2026-02-14T03:24:00Z,83.00,20.00
2026-02-14T03:25:00Z,83.00,20.00
2026-02-14T03:26:00Z,83.00,20.00
2026-02-14T03:27:00Z,83.00,20.00
2026-02-14T03:28:00Z,83.00,20.00
2026-02-14T03:29:00Z,83.00,19.82
2026-02-14T03:30:00Z,82.03,19.03
2026-02-14T03:31:00Z,82.00,18.90
2026-02-14T03:32:00Z,82.82,20.00
2026-02-14T03:33:00Z,82.00,20.00
2026-02-14T03:34:00Z,82.00,20.43
2026-02-14T03:35:00Z,81.00,21.00
2026-02-14T03:36:00Z,81.00,21.00
2026-02-14T03:37:00Z,81.00,21.00
2026-02-14T03:38:00Z,79.19,21.00
2026-02-14T03:39:00Z,81.00,21.00
2026-02-14T03:40:00Z,81.00,21.00
2026-02-14T03:41:00Z,81.00,21.00
2026-02-14T03:42:00Z,81.00,21.00
2026-02-14T03:43:00Z,81.00,21.00
2026-02-14T03:44:00Z,81.00,20.00
2026-02-14T03:45:00Z,81.00,21.00
2026-02-14T03:46:00Z,81.00,21.00
2026-02-14T03:47:00Z,81.00,20.99
2026-02-14T03:48:00Z,82.00,21.00
2026-02-14T03:49:00Z,82.00,21.46
2026-02-14T03:50:00Z,82.00,21.91
2026-02-14T03:51:00Z,82.00,21.00
2026-02-14T03:52:00Z,82.00,21.00
2026-02-14T03:53:00Z,81.00,22.02
2026-02-14T03:54:00Z,79.32,22.00
2026-02-14T03:55:00Z,80.00,20.61
2026-02-14T03:56:00Z,80.00,22.00
2026-02-14T03:58:00Z,80.00,22.00
2026-02-14T03:59:00Z,80.00,21.00
2026-02-14T04:00:00Z,80.00,20.07
2026-02-14T04:01:00Z,80.00,21.43
2026-02-14T04:02:00Z,80.00,21.20
2026-02-14T04:03:00Z,78.40,22.05
2026-02-14T04:04:00Z,76.87,25.46
2026-02-14T04:05:00Z,80.48,21.36
2026-02-14T04:06:00Z,79.53,20.87
2026-02-14T04:07:00Z,81.13,20.00
2026-02-14T04:08:00Z,81.60,19.87
2026-02-14T04:09:00Z,83.78,16.78
2026-02-14T04:10:00Z,86.17,15.99
2026-02-14T04:11:00Z,82.48,19.50
2026-02-14T04:12:00Z,82.97,18.09
2026-02-14T04:13:00Z,79.97,22.41
2026-02-14T04:14:00Z,76.48,24.81
2026-02-14T04:15:00Z,77.31,23.53
2026-02-14T04:16:00Z,79.23,23.26
2026-02-14T04:17:00Z,81.00,21.00
2026-02-14T04:18:00Z,78.12,21.25
2026-02-14T04:19:00Z,78.53,22.02
2026-02-14T04:20:00Z,77.58,23.50
2026-02-14T04:21:00Z,78.00,23.45
2026-02-14T04:22:00Z,78.53,22.94
2026-02-14T04:23:00Z,78.05,22.97
2026-02-14T04:24:00Z,79.00,22.85
2026-02-14T04:25:00Z,77.91,23.82
2026-02-14T04:26:00Z,78.32,21.53
2026-02-14T04:27:00Z,81.00,20.98
2026-02-14T04:28:00Z,78.78,22.89
2026-02-14T04:29:00Z,79.00,22.47
2026-02-14T04:30:00Z,78.93,23.19
2026-02-14T04:31:00Z,79.00,22.96
2026-02-14T04:32:00Z,78.00,23.56
2026-02-14T04:33:00Z,78.03,23.54
2026-02-14T04:34:00Z,79.61,21.13
2026-02-14T04:35:00Z,79.98,20.98
2026-02-14T04:36:00Z,81.00,20.89
2026-02-14T04:37:00Z,83.28,18.36
2026-02-14T04:38:00Z,88.79,13.39
2026-02-14T04:39:00Z,91.98,9.72
2026-02-14T04:40:00Z,90.33,10.76
2026-02-14T04:41:00Z,86.90,13.64
2026-02-14T04:42:00Z,87.13,16.46
2026-02-14T04:43:00Z,88.72,12.96
2026-02-14T04:44:00Z,88.62,12.91
2026-02-14T04:45:00Z,91.39,8.81
2026-02-14T04:46:00Z,92.44,8.50
2026-02-14T04:47:00Z,91.85,9.55
2026-02-14T04:48:00Z,89.99,11.06
2026-02-14T04:49:00Z,89.00,12.47
2026-02-14T04:50:00Z,89.34,10.22
2026-02-14T04:51:00Z,90.00,9.71
2026-02-14T04:52:00Z,91.00,10.14
2026-02-14T04:53:00Z,90.00,10.85
2026-02-14T04:54:00Z,88.63,11.29
2026-02-14T04:55:00Z,90.00,11.13
2026-02-14T04:56:00Z,88.91,11.33
2026-02-14T04:57:00Z,87.66,14.47
2026-02-14T04:58:00Z,90.00,10.53
2026-02-14T04:59:00Z,90.00,9.84
2026-02-14T05:00:00Z,90.56,9.88
2026-02-14T05:01:00Z,90.02,10.83
2026-02-14T05:02:00Z,89.13,11.48
2026-02-14T05:03:00Z,89.00,11.76
2026-02-14T05:04:00Z,89.00,12.90
2026-02-14T05:05:00Z,84.22,19.36
2026-02-14T05:06:00Z,70.47,25.02
2026-02-14T05:07:00Z,71.98,27.05
2026-02-14T05:08:00Z,72.45,30.18
2026-02-14T05:09:00Z,73.10,29.31
2026-02-14T05:10:00Z,70.12,31.35
2026-02-14T05:11:00Z,70.39,31.16
2026-02-14T05:12:00Z,70.84,29.29
2026-02-14T05:13:00Z,71.21,29.50
2026-02-14T05:14:00Z,73.19,26.83
2026-02-14T05:15:00Z,69.72,30.43
2026-02-14T05:16:00Z,66.66,32.95
2026-02-14T05:17:00Z,67.04,33.45
2026-02-14T05:18:00Z,66.35,38.28
2026-02-14T05:19:00Z,57.59,41.81
2026-02-14T05:20:00Z,52.12,47.72
2026-02-14T05:21:00Z,58.05,44.25
2026-02-14T05:22:00Z,59.82,41.61
2026-02-14T05:23:00Z,64.85,34.39
2026-02-14T05:24:00Z,69.93,30.65
2026-02-14T05:25:00Z,72.02,28.12
2026-02-14T05:26:00Z,70.37,31.17
2026-02-14T05:27:00Z,66.21,34.97
2026-02-14T05:28:00Z,64.84,36.98
2026-02-14T05:29:00Z,64.56,36.97
2026-02-14T05:30:00Z,67.02,35.51
2026-02-14T05:31:00Z,68.55,33.48
2026-02-14T05:32:00Z,65.04,37.59
2026-02-14T05:33:00Z,61.13,40.45
2026-02-14T05:34:00Z,60.57,41.97
2026-02-14T05:35:00Z,56.77,45.59
2026-02-14T05:36:00Z,63.02,39.17
2026-02-14T05:37:00Z,65.86,35.17
2026-02-14T05:38:00Z,67.52,31.67
2026-02-14T05:39:00Z,70.23,34.54
2026-02-14T05:40:00Z,64.97,36.50
2026-02-14T05:41:00Z,73.66,33.09
2026-02-14T05:42:00Z,61.38,39.87
2026-02-14T05:43:00Z,55.86,49.17
2026-02-14T05:44:00Z,48.67,51.35
2026-02-14T05:45:00Z,60.35,40.56
2026-02-14T05:46:00Z,49.05,53.90
2026-02-14T05:47:00Z,63.00,39.51
2026-02-14T05:48:00Z,65.48,35.21
2026-02-14T05:49:00Z,70.25,33.80
2026-02-14T05:50:00Z,74.02,27.96
2026-02-14T05:51:00Z,74.04,28.69
2026-02-14T05:52:00Z,83.99,18.02
2026-02-14T05:53:00Z,85.79,15.91
2026-02-14T05:54:00Z,93.83,6.26
2026-02-14T05:55:00Z,82.79,19.70
2026-02-14T05:56:00Z,85.77,17.71
2026-02-14T05:57:00Z,96.57,3.99
2026-02-14T05:58:00Z,99.00,1.00
2026-02-14T05:59:00Z,99.00,1.00
2026-02-14T06:00:00Z,99.00,1.00
2026-02-14T06:01:00Z,99.00,1.00
