# event_ticker=KXATPMATCH-26FEB08HURBUB
# final_score=6-7(2) 7-6(1) 7-5
# score_resolution=6-7 7-6 7-5
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Hubert Hurkacz
# kalshi_date=2026-02-08
timestamp,Alexander Bublik,Hubert Hurkacz
2026-02-11T05:11:00Z,61.23,39.00
2026-02-11T05:12:00Z,61.00,39.00
2026-02-11T05:14:00Z,60.00,40.00
2026-02-11T05:15:00Z,61.00,40.00
2026-02-11T05:16:00Z,61.00,40.00
2026-02-11T05:17:00Z,61.00,40.00
2026-02-11T05:18:00Z,61.00,40.00
2026-02-11T05:19:00Z,61.00,40.00
2026-02-11T05:20:00Z,61.00,40.00
2026-02-11T05:21:00Z,61.00,40.00
2026-02-11T05:22:00Z,61.00,39.00
2026-02-11T05:24:00Z,61.00,40.00
2026-02-11T05:26:00Z,61.00,40.00
2026-02-11T05:27:00Z,61.00,40.00
2026-02-11T05:28:00Z,61.00,40.00
2026-02-11T05:29:00Z,61.00,40.00
2026-02-11T05:30:00Z,61.00,40.00
2026-02-11T05:31:00Z,61.00,40.00
2026-02-11T05:32:00Z,61.00,40.00
2026-02-11T05:33:00Z,61.00,40.00
2026-02-11T05:34:00Z,61.00,40.00
2026-02-11T05:38:00Z,61.00,40.00
2026-02-11T05:39:00Z,61.00,40.00
2026-02-11T05:40:00Z,61.00,40.00
2026-02-11T05:43:00Z,61.00,40.00
2026-02-11T05:45:00Z,61.00,40.00
2026-02-11T05:46:00Z,61.00,40.00
2026-02-11T05:47:00Z,61.00,40.00
2026-02-11T05:49:00Z,61.00,40.00
2026-02-11T05:52:00Z,61.00,40.00
2026-02-11T05:54:00Z,61.00,40.00
2026-02-11T05:59:00Z,61.00,40.00
2026-02-11T06:00:00Z,61.00,40.00
2026-02-11T06:01:00Z,61.00,40.00
2026-02-11T06:03:00Z,61.00,40.00
2026-02-11T06:04:00Z,61.00,40.00
2026-02-11T06:06:00Z,61.00,40.31
2026-02-11T06:07:00Z,61.00,40.31
2026-02-11T06:08:00Z,61.00,40.31
2026-02-11T06:09:00Z,61.00,40.31
2026-02-11T06:10:00Z,61.00,40.00
2026-02-11T06:12:00Z,61.00,40.00
2026-02-11T06:13:00Z,61.00,41.00
2026-02-11T06:14:00Z,61.00,40.00
2026-02-11T06:16:00Z,61.00,40.00
2026-02-11T06:17:00Z,62.00,40.00
2026-02-11T06:18:00Z,62.00,40.00
2026-02-11T06:19:00Z,62.00,40.00
2026-02-11T06:20:00Z,62.00,40.00
2026-02-11T06:21:00Z,62.00,40.00
2026-02-11T06:23:00Z,62.00,40.00
2026-02-11T06:24:00Z,62.00,40.00
2026-02-11T06:25:00Z,62.00,40.00
2026-02-11T06:27:00Z,62.00,40.00
2026-02-11T06:29:00Z,62.00,40.00
2026-02-11T06:31:00Z,62.00,40.00
2026-02-11T06:33:00Z,62.00,39.00
2026-02-11T06:34:00Z,62.00,39.00
2026-02-11T06:35:00Z,62.00,39.00
2026-02-11T06:36:00Z,62.00,39.00
2026-02-11T06:37:00Z,61.26,39.00
2026-02-11T06:38:00Z,61.26,40.00
2026-02-11T06:39:00Z,62.00,40.00
2026-02-11T06:40:00Z,62.00,40.00
2026-02-11T06:42:00Z,62.00,40.00
2026-02-11T06:43:00Z,62.00,40.00
2026-02-11T06:45:00Z,62.00,40.00
2026-02-11T06:46:00Z,60.74,40.00
2026-02-11T06:47:00Z,61.00,40.00
2026-02-11T06:48:00Z,63.23,40.00
2026-02-11T06:49:00Z,62.05,40.00
2026-02-11T06:50:00Z,62.00,40.00
2026-02-11T06:51:00Z,62.19,40.00
2026-02-11T06:52:00Z,62.00,38.00
2026-02-11T06:53:00Z,61.00,39.00
2026-02-11T06:54:00Z,62.00,39.00
2026-02-11T07:00:00Z,61.37,39.00
2026-02-11T07:01:00Z,62.33,39.00
2026-02-11T07:02:00Z,62.00,39.00
2026-02-11T07:03:00Z,62.00,39.00
2026-02-11T07:05:00Z,62.00,39.00
2026-02-11T07:06:00Z,62.00,38.00
2026-02-11T07:07:00Z,62.00,39.00
2026-02-11T07:08:00Z,62.00,39.00
2026-02-11T07:11:00Z,62.00,39.00
2026-02-11T07:12:00Z,62.00,39.00
2026-02-11T07:13:00Z,61.21,39.00
2026-02-11T07:15:00Z,62.00,39.00
2026-02-11T07:16:00Z,62.00,39.00
2026-02-11T07:18:00Z,62.00,39.00
2026-02-11T07:22:00Z,62.00,39.00
2026-02-11T07:24:00Z,61.00,39.00
2026-02-11T07:25:00Z,61.00,39.00
2026-02-11T07:28:00Z,61.00,40.00
2026-02-11T07:29:00Z,62.00,40.56
2026-02-11T07:31:00Z,62.00,40.56
2026-02-11T07:32:00Z,62.00,40.56
2026-02-11T07:37:00Z,62.00,40.56
2026-02-11T07:39:00Z,62.00,41.00
2026-02-11T07:41:00Z,62.00,41.00
2026-02-11T07:42:00Z,62.00,41.00
2026-02-11T07:43:00Z,61.00,41.00
2026-02-11T07:44:00Z,60.00,40.00
2026-02-11T07:46:00Z,60.00,40.70
2026-02-11T07:47:00Z,60.00,40.00
2026-02-11T07:48:00Z,60.00,40.00
2026-02-11T07:49:00Z,60.00,40.00
2026-02-11T07:50:00Z,60.00,40.00
2026-02-11T07:51:00Z,60.00,40.00
2026-02-11T07:54:00Z,60.00,40.00
2026-02-11T07:55:00Z,60.00,40.00
2026-02-11T07:56:00Z,60.00,40.00
2026-02-11T07:57:00Z,60.00,40.00
2026-02-11T07:58:00Z,61.00,40.00
2026-02-11T08:04:00Z,60.05,40.00
2026-02-11T08:05:00Z,61.00,40.00
2026-02-11T08:06:00Z,61.00,41.00
2026-02-11T08:08:00Z,61.65,41.00
2026-02-11T08:09:00Z,62.60,41.00
2026-02-11T08:10:00Z,62.83,41.00
2026-02-11T08:11:00Z,62.00,41.00
2026-02-11T08:12:00Z,62.00,41.00
2026-02-11T08:13:00Z,62.35,41.00
2026-02-11T08:14:00Z,62.00,41.00
2026-02-11T08:16:00Z,61.00,41.00
2026-02-11T08:18:00Z,60.00,41.00
2026-02-11T08:20:00Z,61.00,41.00
2026-02-11T08:21:00Z,61.00,41.00
2026-02-11T08:22:00Z,61.00,41.00
2026-02-11T08:23:00Z,61.00,41.00
2026-02-11T08:26:00Z,60.00,41.00
2026-02-11T08:27:00Z,60.00,41.00
2026-02-11T08:28:00Z,60.00,41.00
2026-02-11T08:29:00Z,58.89,41.00
2026-02-11T08:31:00Z,58.00,41.00
2026-02-11T08:32:00Z,59.00,41.00
2026-02-11T08:35:00Z,59.00,41.00
2026-02-11T08:36:00Z,59.00,41.00
2026-02-11T08:37:00Z,59.00,41.00
2026-02-11T08:38:00Z,59.00,41.00
2026-02-11T08:41:00Z,59.00,41.00
2026-02-11T08:42:00Z,59.00,41.00
2026-02-11T08:44:00Z,59.00,41.00
2026-02-11T08:46:00Z,59.00,41.00
2026-02-11T08:48:00Z,59.00,41.00
2026-02-11T08:49:00Z,59.00,41.00
2026-02-11T08:52:00Z,59.00,41.00
2026-02-11T08:55:00Z,59.00,41.00
2026-02-11T08:56:00Z,58.34,41.00
2026-02-11T08:57:00Z,59.00,40.61
2026-02-11T08:58:00Z,59.00,40.61
2026-02-11T08:59:00Z,59.00,41.00
2026-02-11T09:01:00Z,59.00,41.00
2026-02-11T09:03:00Z,59.00,41.00
2026-02-11T09:05:00Z,59.00,41.00
2026-02-11T09:06:00Z,59.00,41.00
2026-02-11T09:07:00Z,59.00,41.00
2026-02-11T09:09:00Z,59.00,41.00
2026-02-11T09:11:00Z,59.00,41.00
2026-02-11T09:14:00Z,59.00,41.00
2026-02-11T09:17:00Z,59.00,41.00
2026-02-11T09:18:00Z,59.00,41.00
2026-02-11T09:19:00Z,59.00,41.00
2026-02-11T09:20:00Z,59.00,41.00
2026-02-11T09:23:00Z,59.00,41.00
2026-02-11T09:26:00Z,59.00,41.00
2026-02-11T09:28:00Z,59.00,41.00
2026-02-11T09:34:00Z,59.00,40.98
2026-02-11T09:35:00Z,58.67,40.98
2026-02-11T09:41:00Z,59.00,40.98
2026-02-11T09:42:00Z,59.00,40.98
2026-02-11T09:43:00Z,59.00,40.98
2026-02-11T09:44:00Z,59.00,41.00
2026-02-11T09:45:00Z,59.00,41.00
2026-02-11T09:46:00Z,59.00,41.00
2026-02-11T09:47:00Z,59.00,41.00
2026-02-11T09:48:00Z,59.00,41.00
2026-02-11T09:52:00Z,59.00,41.00
2026-02-11T09:54:00Z,59.00,41.00
2026-02-11T09:57:00Z,59.00,41.00
2026-02-11T09:58:00Z,59.00,41.00
2026-02-11T09:59:00Z,59.00,41.00
2026-02-11T10:01:00Z,59.00,42.00
2026-02-11T10:03:00Z,59.00,42.00
2026-02-11T10:05:00Z,59.00,42.00
2026-02-11T10:09:00Z,59.00,42.00
2026-02-11T10:10:00Z,59.00,42.00
2026-02-11T10:17:00Z,59.00,42.00
2026-02-11T10:19:00Z,59.00,42.00
2026-02-11T10:23:00Z,59.00,42.00
2026-02-11T10:30:00Z,58.10,43.00
2026-02-11T10:31:00Z,59.00,43.00
2026-02-11T10:32:00Z,59.00,43.00
2026-02-11T10:34:00Z,59.00,43.00
2026-02-11T10:36:00Z,59.00,43.00
2026-02-11T10:37:00Z,59.00,43.00
2026-02-11T10:38:00Z,59.00,43.00
2026-02-11T10:41:00Z,59.00,43.00
2026-02-11T10:42:00Z,59.00,42.00
2026-02-11T10:45:00Z,59.00,42.00
2026-02-11T10:50:00Z,59.00,42.00
2026-02-11T10:53:00Z,59.00,43.00
2026-02-11T10:54:00Z,59.00,43.00
2026-02-11T10:57:00Z,59.00,43.00
2026-02-11T10:59:00Z,59.00,42.00
2026-02-11T11:03:00Z,59.00,42.00
2026-02-11T11:04:00Z,59.00,42.00
2026-02-11T11:05:00Z,59.00,42.00
2026-02-11T11:06:00Z,59.00,42.04
2026-02-11T11:07:00Z,59.00,42.04
2026-02-11T11:08:00Z,59.00,42.04
2026-02-11T11:09:00Z,59.00,42.04
2026-02-11T11:10:00Z,59.00,42.04
2026-02-11T11:12:00Z,59.00,43.00
2026-02-11T11:13:00Z,59.00,43.00
2026-02-11T11:18:00Z,59.00,43.00
2026-02-11T11:19:00Z,59.00,43.00
2026-02-11T11:20:00Z,59.00,43.00
2026-02-11T11:22:00Z,59.00,43.00
2026-02-11T11:23:00Z,59.00,43.00
2026-02-11T11:24:00Z,59.00,43.00
2026-02-11T11:25:00Z,59.00,42.00
2026-02-11T11:28:00Z,59.00,42.00
2026-02-11T11:30:00Z,59.00,42.00
2026-02-11T11:33:00Z,59.00,42.82
2026-02-11T11:36:00Z,59.00,43.00
2026-02-11T11:37:00Z,59.00,43.00
2026-02-11T11:38:00Z,59.00,43.00
2026-02-11T11:49:00Z,59.00,43.00
2026-02-11T11:53:00Z,59.00,43.00
2026-02-11T11:55:00Z,59.00,43.00
2026-02-11T11:56:00Z,59.00,43.00
2026-02-11T11:57:00Z,59.00,43.00
2026-02-11T11:58:00Z,59.00,42.00
2026-02-11T11:59:00Z,59.00,43.00
2026-02-11T12:04:00Z,59.00,43.00
2026-02-11T12:06:00Z,59.00,43.00
2026-02-11T12:07:00Z,59.00,43.00
2026-02-11T12:08:00Z,59.00,43.00
2026-02-11T12:10:00Z,59.00,43.00
2026-02-11T12:11:00Z,59.00,43.00
2026-02-11T12:12:00Z,59.00,43.00
2026-02-11T12:14:00Z,59.00,43.00
2026-02-11T12:16:00Z,59.00,41.00
2026-02-11T12:20:00Z,59.00,41.00
2026-02-11T12:22:00Z,59.00,42.00
2026-02-11T12:23:00Z,59.00,42.00
2026-02-11T12:24:00Z,59.00,42.00
2026-02-11T12:27:00Z,59.00,42.00
2026-02-11T12:28:00Z,59.00,42.00
2026-02-11T12:29:00Z,59.00,42.00
2026-02-11T12:30:00Z,59.00,42.00
2026-02-11T12:31:00Z,59.00,42.00
2026-02-11T12:32:00Z,59.00,42.00
2026-02-11T12:33:00Z,59.00,42.00
2026-02-11T12:35:00Z,59.00,42.00
2026-02-11T12:36:00Z,59.42,42.00
2026-02-11T12:37:00Z,60.00,42.00
2026-02-11T12:38:00Z,59.00,42.00
2026-02-11T12:39:00Z,60.00,42.00
2026-02-11T12:40:00Z,60.00,42.00
2026-02-11T12:44:00Z,60.00,42.00
2026-02-11T12:45:00Z,59.00,42.00
2026-02-11T12:47:00Z,59.00,42.00
2026-02-11T12:48:00Z,58.00,42.00
2026-02-11T12:49:00Z,59.00,42.00
2026-02-11T12:50:00Z,59.00,42.00
2026-02-11T12:51:00Z,59.00,42.00
2026-02-11T12:52:00Z,59.00,42.00
2026-02-11T12:53:00Z,59.00,42.00
2026-02-11T12:54:00Z,59.00,42.00
2026-02-11T12:55:00Z,59.00,42.00
2026-02-11T12:56:00Z,58.93,42.00
2026-02-11T12:57:00Z,59.00,42.00
2026-02-11T12:58:00Z,59.00,42.00
2026-02-11T12:59:00Z,59.00,42.00
2026-02-11T13:00:00Z,59.00,42.00
2026-02-11T13:01:00Z,59.00,42.00
2026-02-11T13:02:00Z,59.00,42.00
2026-02-11T13:03:00Z,59.00,42.00
2026-02-11T13:04:00Z,59.00,42.00
2026-02-11T13:06:00Z,59.00,42.00
2026-02-11T13:07:00Z,59.00,42.00
2026-02-11T13:08:00Z,59.00,42.00
2026-02-11T13:09:00Z,58.89,43.00
2026-02-11T13:10:00Z,58.00,43.00
2026-02-11T13:11:00Z,58.00,43.00
2026-02-11T13:14:00Z,58.00,43.00
2026-02-11T13:15:00Z,58.00,43.00
2026-02-11T13:16:00Z,58.00,43.00
2026-02-11T13:17:00Z,58.00,43.00
2026-02-11T13:18:00Z,57.71,43.00
2026-02-11T13:20:00Z,58.00,43.00
2026-02-11T13:21:00Z,58.00,43.00
2026-02-11T13:22:00Z,57.88,43.00
2026-02-11T13:24:00Z,57.00,43.00
2026-02-11T13:25:00Z,57.00,43.00
2026-02-11T13:26:00Z,57.73,43.00
2026-02-11T13:27:00Z,59.00,42.06
2026-02-11T13:28:00Z,58.82,42.06
2026-02-11T13:29:00Z,59.00,42.06
2026-02-11T13:30:00Z,58.00,42.06
2026-02-11T13:31:00Z,58.00,43.00
2026-02-11T13:32:00Z,58.00,43.00
2026-02-11T13:33:00Z,57.00,43.41
2026-02-11T13:34:00Z,57.13,44.25
2026-02-11T13:35:00Z,55.42,47.11
2026-02-11T13:36:00Z,53.88,48.81
2026-02-11T13:37:00Z,54.76,49.35
2026-02-11T13:38:00Z,53.36,48.60
2026-02-11T13:39:00Z,53.28,49.00
2026-02-11T13:40:00Z,55.86,46.27
2026-02-11T13:41:00Z,57.68,46.14
2026-02-11T13:42:00Z,60.32,41.79
2026-02-11T13:43:00Z,55.28,49.12
2026-02-11T13:44:00Z,55.24,46.14
2026-02-11T13:45:00Z,56.06,46.13
2026-02-11T13:46:00Z,55.08,46.22
2026-02-11T13:47:00Z,56.73,45.00
2026-02-11T13:48:00Z,53.89,47.65
2026-02-11T13:49:00Z,53.63,48.14
2026-02-11T13:50:00Z,53.39,47.87
2026-02-11T13:51:00Z,54.65,48.96
2026-02-11T13:52:00Z,53.00,48.33
2026-02-11T13:53:00Z,48.82,56.22
2026-02-11T13:54:00Z,53.29,48.10
2026-02-11T13:55:00Z,55.45,47.10
2026-02-11T13:56:00Z,54.19,47.04
2026-02-11T13:57:00Z,50.97,50.00
2026-02-11T13:58:00Z,51.00,50.02
2026-02-11T13:59:00Z,51.99,49.94
2026-02-11T14:00:00Z,50.80,50.96
2026-02-11T14:01:00Z,51.21,52.29
2026-02-11T14:02:00Z,51.17,50.74
2026-02-11T14:03:00Z,51.38,51.60
2026-02-11T14:04:00Z,50.92,50.54
2026-02-11T14:05:00Z,50.00,51.87
2026-02-11T14:06:00Z,49.95,56.52
2026-02-11T14:07:00Z,51.77,48.40
2026-02-11T14:08:00Z,50.65,49.67
2026-02-11T14:09:00Z,52.69,49.00
2026-02-11T14:10:00Z,51.11,50.95
2026-02-11T14:11:00Z,51.00,50.15
2026-02-11T14:12:00Z,50.03,51.42
2026-02-11T14:13:00Z,52.41,50.06
2026-02-11T14:14:00Z,50.79,48.92
2026-02-11T14:15:00Z,52.48,46.87
2026-02-11T14:16:00Z,61.06,49.15
2026-02-11T14:17:00Z,50.75,50.99
2026-02-11T14:18:00Z,50.82,51.05
2026-02-11T14:19:00Z,51.97,50.81
2026-02-11T14:20:00Z,51.40,50.30
2026-02-11T14:21:00Z,54.98,50.24
2026-02-11T14:22:00Z,43.53,62.83
2026-02-11T14:23:00Z,32.41,68.09
2026-02-11T14:24:00Z,32.78,70.65
2026-02-11T14:25:00Z,30.40,72.44
2026-02-11T14:26:00Z,27.34,74.21
2026-02-11T14:27:00Z,27.30,70.45
2026-02-11T14:28:00Z,27.25,74.17
2026-02-11T14:29:00Z,26.96,74.20
2026-02-11T14:30:00Z,23.43,79.69
2026-02-11T14:31:00Z,28.42,73.81
2026-02-11T14:32:00Z,29.45,72.05
2026-02-11T14:33:00Z,28.23,73.47
2026-02-11T14:34:00Z,29.26,74.40
2026-02-11T14:35:00Z,29.09,71.48
2026-02-11T14:36:00Z,28.94,72.29
2026-02-11T14:37:00Z,28.54,73.00
2026-02-11T14:38:00Z,27.89,73.26
2026-02-11T14:39:00Z,29.17,72.97
2026-02-11T14:40:00Z,27.29,73.20
2026-02-11T14:41:00Z,26.44,73.01
2026-02-11T14:42:00Z,28.39,74.47
2026-02-11T14:43:00Z,23.82,76.03
2026-02-11T14:44:00Z,26.21,77.23
2026-02-11T14:45:00Z,20.82,79.72
2026-02-11T14:46:00Z,23.07,78.46
2026-02-11T14:47:00Z,27.27,72.57
2026-02-11T14:48:00Z,27.72,74.61
2026-02-11T14:49:00Z,29.37,74.79
2026-02-11T14:50:00Z,30.88,72.28
2026-02-11T14:51:00Z,27.39,73.56
2026-02-11T14:52:00Z,28.82,73.69
2026-02-11T14:53:00Z,28.75,73.46
2026-02-11T14:54:00Z,28.81,72.99
2026-02-11T14:55:00Z,28.68,72.53
2026-02-11T14:56:00Z,28.61,72.44
2026-02-11T14:57:00Z,28.13,72.43
2026-02-11T14:58:00Z,27.09,73.10
2026-02-11T14:59:00Z,31.23,73.99
2026-02-11T15:00:00Z,30.10,71.64
2026-02-11T15:01:00Z,28.69,73.57
2026-02-11T15:02:00Z,27.69,74.51
2026-02-11T15:03:00Z,27.70,72.77
2026-02-11T15:04:00Z,27.65,74.56
2026-02-11T15:05:00Z,10.32,92.87
2026-02-11T15:06:00Z,3.89,96.78
2026-02-11T15:07:00Z,4.04,97.84
2026-02-11T15:08:00Z,7.54,94.99
2026-02-11T15:09:00Z,6.79,90.57
2026-02-11T15:10:00Z,17.41,80.91
2026-02-11T15:11:00Z,29.65,70.42
2026-02-11T15:12:00Z,32.15,68.95
2026-02-11T15:13:00Z,30.75,68.50
2026-02-11T15:14:00Z,28.97,72.17
2026-02-11T15:15:00Z,30.49,70.48
2026-02-11T15:16:00Z,31.32,69.94
2026-02-11T15:17:00Z,25.81,76.81
2026-02-11T15:18:00Z,27.70,76.59
2026-02-11T15:19:00Z,40.04,62.96
2026-02-11T15:20:00Z,50.26,49.38
2026-02-11T15:21:00Z,53.72,45.66
2026-02-11T15:22:00Z,56.91,42.97
2026-02-11T15:23:00Z,56.04,44.26
2026-02-11T15:24:00Z,55.78,45.27
2026-02-11T15:25:00Z,56.18,45.76
2026-02-11T15:26:00Z,54.18,47.86
2026-02-11T15:27:00Z,52.08,49.39
2026-02-11T15:28:00Z,51.26,52.39
2026-02-11T15:29:00Z,55.18,47.89
2026-02-11T15:30:00Z,56.91,44.30
2026-02-11T15:31:00Z,59.35,40.27
2026-02-11T15:32:00Z,54.69,46.93
2026-02-11T15:33:00Z,54.60,47.53
2026-02-11T15:34:00Z,52.18,48.68
2026-02-11T15:35:00Z,51.20,48.96
2026-02-11T15:36:00Z,55.84,45.86
2026-02-11T15:37:00Z,55.68,44.97
2026-02-11T15:38:00Z,49.93,49.17
2026-02-11T15:39:00Z,50.03,50.31
2026-02-11T15:40:00Z,51.87,49.77
2026-02-11T15:41:00Z,55.52,46.05
2026-02-11T15:42:00Z,52.55,49.74
2026-02-11T15:43:00Z,50.39,52.36
2026-02-11T15:44:00Z,49.11,51.91
2026-02-11T15:45:00Z,50.56,50.22
2026-02-11T15:46:00Z,52.24,47.67
2026-02-11T15:47:00Z,50.85,48.85
2026-02-11T15:48:00Z,46.17,54.33
2026-02-11T15:49:00Z,46.27,53.69
2026-02-11T15:50:00Z,49.88,50.72
2026-02-11T15:51:00Z,50.68,49.99
2026-02-11T15:52:00Z,51.09,48.70
2026-02-11T15:53:00Z,54.69,48.80
2026-02-11T15:54:00Z,57.91,41.91
2026-02-11T15:55:00Z,72.46,22.68
2026-02-11T15:56:00Z,94.49,5.31
2026-02-11T15:57:00Z,94.17,5.94
2026-02-11T15:58:00Z,93.57,8.23
2026-02-11T15:59:00Z,69.94,29.52
2026-02-11T16:00:00Z,79.33,22.91
2026-02-11T16:01:00Z,92.36,8.32
2026-02-11T16:02:00Z,94.12,7.98
2026-02-11T16:03:00Z,98.35,1.50
2026-02-11T16:04:00Z,99.00,1.00
2026-02-11T16:05:00Z,99.00,1.00
2026-02-11T16:06:00Z,99.00,1.00
2026-02-11T16:07:00Z,99.00,1.00
2026-02-11T16:08:00Z,99.00,1.00
2026-02-11T16:09:00Z,99.00,1.00
2026-02-11T16:10:00Z,99.00,1.00
2026-02-11T16:11:00Z,99.00,1.00
2026-02-11T16:12:00Z,99.00,1.00
2026-02-11T16:13:00Z,99.00,1.00
