# event_ticker=KXATPCHALLENGERMATCH-26MAY03ONCMMO
# final_score=6-3 6-4
# match_winner=Gauthier Onclin
# fav_player=Gauthier Onclin
# dog_player=Michael Mmoh
# kalshi_date=2026-05-03
timestamp,Gauthier Onclin,Michael Mmoh
2026-05-03T15:08:00Z,56.00,45.00
2026-05-03T15:13:00Z,56.00,45.00
2026-05-03T15:14:00Z,56.00,46.00
2026-05-03T15:17:00Z,56.00,46.00
2026-05-03T15:21:00Z,56.00,46.00
2026-05-03T15:22:00Z,56.00,46.00
2026-05-03T15:25:00Z,56.00,46.00
2026-05-03T15:26:00Z,56.00,46.00
2026-05-03T15:27:00Z,56.00,46.00
2026-05-03T15:29:00Z,56.00,46.00
2026-05-03T15:31:00Z,56.00,46.00
2026-05-03T15:33:00Z,56.00,46.00
2026-05-03T15:35:00Z,56.00,46.00
2026-05-03T15:40:00Z,56.00,46.00
2026-05-03T15:41:00Z,55.00,46.00
2026-05-03T15:44:00Z,55.00,46.00
2026-05-03T15:46:00Z,55.00,46.00
2026-05-03T15:49:00Z,55.00,46.00
2026-05-03T15:50:00Z,55.00,46.00
2026-05-03T15:52:00Z,55.00,46.00
2026-05-03T15:56:00Z,55.00,46.00
2026-05-03T15:57:00Z,55.00,46.00
2026-05-03T15:58:00Z,55.00,46.00
2026-05-03T15:59:00Z,55.00,46.00
2026-05-03T16:00:00Z,55.00,46.00
2026-05-03T16:01:00Z,55.00,46.00
2026-05-03T16:03:00Z,55.00,46.00
2026-05-03T16:05:00Z,55.00,46.00
2026-05-03T16:06:00Z,55.00,46.00
2026-05-03T16:07:00Z,55.00,46.00
2026-05-03T16:08:00Z,55.00,46.00
2026-05-03T16:09:00Z,55.00,46.00
2026-05-03T16:10:00Z,55.00,46.00
2026-05-03T16:11:00Z,55.00,46.00
2026-05-03T16:12:00Z,55.00,46.00
2026-05-03T16:13:00Z,55.00,46.00
2026-05-03T16:15:00Z,55.00,46.00
2026-05-03T16:16:00Z,55.00,46.00
2026-05-03T16:17:00Z,55.00,46.16
2026-05-03T16:18:00Z,55.00,46.00
2026-05-03T16:19:00Z,55.00,46.00
2026-05-03T16:21:00Z,54.50,46.00
2026-05-03T16:22:00Z,55.00,45.00
2026-05-03T16:23:00Z,55.00,45.00
2026-05-03T16:24:00Z,55.00,46.00
2026-05-03T16:25:00Z,55.00,45.00
2026-05-03T16:26:00Z,55.11,45.00
2026-05-03T16:28:00Z,55.00,45.00
2026-05-03T16:29:00Z,55.00,45.00
2026-05-03T16:30:00Z,55.31,46.00
2026-05-03T16:31:00Z,55.31,46.00
2026-05-03T16:32:00Z,55.00,46.00
2026-05-03T16:33:00Z,54.03,46.00
2026-05-03T16:35:00Z,55.00,46.35
2026-05-03T16:36:00Z,55.02,46.35
2026-05-03T16:37:00Z,55.00,47.00
2026-05-03T16:38:00Z,55.80,47.00
2026-05-03T16:39:00Z,55.10,47.00
2026-05-03T16:40:00Z,55.10,45.96
2026-05-03T16:41:00Z,55.10,46.62
2026-05-03T16:42:00Z,55.10,47.00
2026-05-03T16:44:00Z,56.00,47.00
2026-05-03T16:45:00Z,56.00,47.00
2026-05-03T16:46:00Z,56.00,47.00
2026-05-03T16:47:00Z,56.00,47.00
2026-05-03T16:48:00Z,56.00,46.99
2026-05-03T16:49:00Z,56.00,45.69
2026-05-03T16:51:00Z,56.00,46.32
2026-05-03T16:52:00Z,56.00,46.00
2026-05-03T16:53:00Z,56.00,46.00
2026-05-03T16:54:00Z,56.00,46.00
2026-05-03T16:55:00Z,56.00,46.00
2026-05-03T16:56:00Z,56.00,46.00
2026-05-03T16:57:00Z,56.00,46.00
2026-05-03T16:58:00Z,56.00,46.00
2026-05-03T16:59:00Z,56.00,46.00
2026-05-03T17:00:00Z,56.00,46.00
2026-05-03T17:01:00Z,56.00,46.00
2026-05-03T17:02:00Z,55.00,46.00
2026-05-03T17:03:00Z,55.00,46.00
2026-05-03T17:04:00Z,55.00,46.79
2026-05-03T17:05:00Z,53.86,47.00
2026-05-03T17:06:00Z,54.56,47.00
2026-05-03T17:07:00Z,53.99,46.65
2026-05-03T17:08:00Z,54.00,47.00
2026-05-03T17:09:00Z,54.27,47.00
2026-05-03T17:10:00Z,54.48,47.00
2026-05-03T17:11:00Z,55.73,47.00
2026-05-03T17:12:00Z,55.17,46.32
2026-05-03T17:13:00Z,55.78,47.22
2026-05-03T17:14:00Z,56.00,46.38
2026-05-03T17:15:00Z,57.43,44.30
2026-05-03T17:16:00Z,58.96,42.27
2026-05-03T17:17:00Z,59.00,41.98
2026-05-03T17:18:00Z,59.26,41.90
2026-05-03T17:19:00Z,60.80,39.21
2026-05-03T17:20:00Z,64.89,35.99
2026-05-03T17:21:00Z,67.04,34.11
2026-05-03T17:22:00Z,68.49,33.56
2026-05-03T17:23:00Z,70.85,28.72
2026-05-03T17:24:00Z,74.25,26.90
2026-05-03T17:25:00Z,74.60,28.33
2026-05-03T17:26:00Z,75.81,26.55
2026-05-03T17:27:00Z,75.94,24.22
2026-05-03T17:28:00Z,77.19,24.26
2026-05-03T17:29:00Z,79.00,23.28
2026-05-03T17:30:00Z,80.95,20.40
2026-05-03T17:31:00Z,82.57,18.25
2026-05-03T17:32:00Z,83.99,16.77
2026-05-03T17:33:00Z,81.68,18.98
2026-05-03T17:34:00Z,79.73,21.32
2026-05-03T17:35:00Z,79.00,22.00
2026-05-03T17:36:00Z,79.00,22.00
2026-05-03T17:37:00Z,79.74,20.90
2026-05-03T17:38:00Z,81.02,19.81
2026-05-03T17:39:00Z,80.92,21.03
2026-05-03T17:40:00Z,80.15,20.98
2026-05-03T17:41:00Z,78.13,21.71
2026-05-03T17:42:00Z,77.86,22.99
2026-05-03T17:43:00Z,77.84,22.98
2026-05-03T17:44:00Z,78.49,23.95
2026-05-03T17:45:00Z,79.91,21.73
2026-05-03T17:46:00Z,80.43,20.94
2026-05-03T17:47:00Z,80.05,20.00
2026-05-03T17:48:00Z,80.95,20.00
2026-05-03T17:49:00Z,79.99,20.96
2026-05-03T17:50:00Z,79.96,20.86
2026-05-03T17:51:00Z,78.02,22.53
2026-05-03T17:52:00Z,78.78,22.20
2026-05-03T17:53:00Z,80.46,20.83
2026-05-03T17:54:00Z,81.90,20.03
2026-05-03T17:55:00Z,80.98,20.93
2026-05-03T17:56:00Z,79.81,21.00
2026-05-03T17:57:00Z,79.03,21.05
2026-05-03T17:58:00Z,78.24,22.00
2026-05-03T17:59:00Z,78.98,22.00
2026-05-03T18:00:00Z,80.64,21.33
2026-05-03T18:01:00Z,83.39,17.70
2026-05-03T18:02:00Z,87.39,13.32
2026-05-03T18:03:00Z,85.38,15.83
2026-05-03T18:04:00Z,80.96,19.97
2026-05-03T18:05:00Z,78.78,22.33
2026-05-03T18:06:00Z,80.98,20.06
2026-05-03T18:07:00Z,81.66,19.23
2026-05-03T18:08:00Z,76.53,23.75
2026-05-03T18:09:00Z,75.97,25.63
2026-05-03T18:10:00Z,72.31,27.10
2026-05-03T18:11:00Z,75.61,25.77
2026-05-03T18:12:00Z,75.57,25.95
2026-05-03T18:13:00Z,76.23,24.17
2026-05-03T18:14:00Z,77.01,23.95
2026-05-03T18:15:00Z,76.96,24.43
2026-05-03T18:16:00Z,77.17,23.19
2026-05-03T18:17:00Z,78.18,22.18
2026-05-03T18:18:00Z,82.14,17.90
2026-05-03T18:19:00Z,77.51,22.29
2026-05-03T18:20:00Z,77.44,24.72
2026-05-03T18:21:00Z,75.99,25.16
2026-05-03T18:22:00Z,75.64,26.51
2026-05-03T18:23:00Z,71.27,31.48
2026-05-03T18:24:00Z,70.97,27.62
2026-05-03T18:25:00Z,74.67,26.33
2026-05-03T18:26:00Z,68.88,32.31
2026-05-03T18:27:00Z,73.15,27.02
2026-05-03T18:28:00Z,76.47,24.06
2026-05-03T18:29:00Z,77.33,23.22
2026-05-03T18:30:00Z,79.29,20.87
2026-05-03T18:31:00Z,78.09,22.38
2026-05-03T18:32:00Z,74.48,25.76
2026-05-03T18:33:00Z,74.00,26.51
2026-05-03T18:34:00Z,75.00,26.13
2026-05-03T18:35:00Z,76.03,24.03
2026-05-03T18:36:00Z,72.72,28.21
2026-05-03T18:37:00Z,67.02,30.57
2026-05-03T18:38:00Z,67.27,33.97
2026-05-03T18:39:00Z,67.98,32.26
2026-05-03T18:40:00Z,72.22,27.90
2026-05-03T18:41:00Z,74.86,25.77
2026-05-03T18:42:00Z,73.02,29.55
2026-05-03T18:43:00Z,71.81,28.18
2026-05-03T18:44:00Z,78.41,22.05
2026-05-03T18:45:00Z,86.69,10.58
2026-05-03T18:46:00Z,90.62,10.36
2026-05-03T18:47:00Z,90.79,10.04
2026-05-03T18:48:00Z,92.62,7.92
2026-05-03T18:49:00Z,90.42,10.81
2026-05-03T18:50:00Z,94.59,5.98
2026-05-03T18:51:00Z,95.81,4.60
2026-05-03T18:52:00Z,96.09,3.95
2026-05-03T18:53:00Z,96.34,4.91
2026-05-03T18:54:00Z,95.25,4.09
2026-05-03T18:55:00Z,94.40,4.21
2026-05-03T18:56:00Z,94.11,4.84
2026-05-03T18:57:00Z,94.61,4.86
2026-05-03T18:58:00Z,94.73,4.38
2026-05-03T18:59:00Z,95.14,4.38
2026-05-03T19:00:00Z,95.11,4.16
2026-05-03T19:01:00Z,94.12,4.94
2026-05-03T19:02:00Z,94.62,5.00
2026-05-03T19:03:00Z,94.87,5.00
2026-05-03T19:04:00Z,94.03,4.61
2026-05-03T19:05:00Z,95.87,5.97
2026-05-03T19:06:00Z,94.30,5.08
2026-05-03T19:07:00Z,95.28,5.73
2026-05-03T19:08:00Z,95.59,5.86
2026-05-03T19:09:00Z,95.74,5.00
2026-05-03T19:10:00Z,95.06,4.90
2026-05-03T19:11:00Z,95.05,4.93
2026-05-03T19:12:00Z,95.67,4.01
2026-05-03T19:13:00Z,95.62,4.02
2026-05-03T19:14:00Z,95.03,4.88
2026-05-03T19:15:00Z,94.65,4.00
2026-05-03T19:16:00Z,94.61,4.00
2026-05-03T19:17:00Z,95.33,4.40
2026-05-03T19:18:00Z,95.08,4.87
2026-05-03T19:19:00Z,95.68,4.07
2026-05-03T19:20:00Z,95.75,4.07
2026-05-03T19:21:00Z,95.00,4.53
2026-05-03T19:22:00Z,95.56,4.98
2026-05-03T19:23:00Z,95.72,4.00
2026-05-03T19:24:00Z,95.00,4.59
2026-05-03T19:25:00Z,95.21,4.35
2026-05-03T19:26:00Z,95.68,5.00
2026-05-03T19:27:00Z,95.55,4.08
2026-05-03T19:28:00Z,95.04,4.00
2026-05-03T19:29:00Z,95.43,4.26
2026-05-03T19:30:00Z,95.87,4.80
2026-05-03T19:31:00Z,95.29,4.74
2026-05-03T19:32:00Z,95.14,4.84
2026-05-03T19:33:00Z,95.06,4.05
2026-05-03T19:34:00Z,95.00,4.99
2026-05-03T19:35:00Z,94.96,5.00
2026-05-03T19:36:00Z,94.04,4.00
2026-05-03T19:37:00Z,95.00,5.00
2026-05-03T19:38:00Z,95.28,4.78
2026-05-03T19:39:00Z,94.04,4.56
2026-05-03T19:40:00Z,94.70,4.00
2026-05-03T19:41:00Z,95.87,5.00
2026-05-03T19:42:00Z,94.80,5.17
2026-05-03T19:43:00Z,94.84,5.13
2026-05-03T19:44:00Z,95.00,5.74
2026-05-03T19:45:00Z,94.02,5.13
2026-05-03T19:46:00Z,94.40,5.39
2026-05-03T19:47:00Z,94.21,5.04
2026-05-03T19:48:00Z,94.05,5.00
2026-05-03T19:49:00Z,95.00,5.68
2026-05-03T19:50:00Z,94.01,5.12
2026-05-03T19:51:00Z,94.01,4.84
2026-05-03T19:52:00Z,94.85,4.46
2026-05-03T19:53:00Z,94.71,4.19
2026-05-03T19:54:00Z,94.00,4.00
2026-05-03T19:55:00Z,95.55,4.01
2026-05-03T19:56:00Z,94.03,5.00
2026-05-03T19:57:00Z,95.54,4.15
2026-05-03T19:58:00Z,95.33,4.37
2026-05-03T19:59:00Z,95.44,4.11
2026-05-03T20:00:00Z,96.00,4.61
2026-05-03T20:01:00Z,95.61,4.53
2026-05-03T20:02:00Z,94.22,4.19
2026-05-03T20:03:00Z,96.00,4.32
2026-05-03T20:04:00Z,94.77,5.78
2026-05-03T20:05:00Z,95.54,4.00
2026-05-03T20:06:00Z,95.00,5.00
2026-05-03T20:07:00Z,94.18,4.16
2026-05-03T20:08:00Z,94.00,4.00
2026-05-03T20:09:00Z,94.00,4.02
2026-05-03T20:10:00Z,94.02,4.75
2026-05-03T20:11:00Z,95.81,6.50
2026-05-03T20:12:00Z,94.70,6.86
2026-05-03T20:13:00Z,94.00,6.60
2026-05-03T20:14:00Z,94.30,10.02
2026-05-03T20:15:00Z,84.37,15.35
2026-05-03T20:16:00Z,76.81,23.65
2026-05-03T20:17:00Z,82.25,18.08
2026-05-03T20:18:00Z,94.95,5.26
2026-05-03T20:19:00Z,98.92,2.52
2026-05-03T20:20:00Z,99.00,1.00
2026-05-03T20:21:00Z,99.00,1.00
2026-05-03T20:22:00Z,99.00,1.00
2026-05-03T20:23:00Z,99.00,1.00
